event_key,run,eventno,evt,run_family,d_t_ns,abs_c_t_ns,clean_label,gross_label,event_max_amp,b2_amp,event_charge,baseline_lowering_proxy,anomaly_shape_proxy,fold,family_label,traditional_template_score,traditional_template_prob,s07f_shape_rf_score,s07f_shape_rf_prob,amplitude_only_rf_score,shuffled_label_rf_score,traditional_threshold,s07f_threshold,amplitude_threshold,shuffled_threshold
58:408871:9807:19882,58,408871,9807,low_all_three_rate_edge,6.721666666666664,3.00124370594159,0,0,5991.5,5991.5,129799.0,18.5,0.6889084507042254,holdout_low58_high62,0,1.6666666666666667,0.6363636363636364,0.5932544635927597,0.6068376068376068,0.5924640858395324,0.48725041573318273,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
58:404302:5557:15320,58,404302,5557,low_all_three_rate_edge,4.878201604217907,6.586406384374214,0,0,3804.0,3804.0,91414.5,35.5,0.7138776395718832,holdout_low58_high62,0,1.6666666666666667,0.6363636363636364,0.4935258902419194,0.4642857142857143,0.47101960271550153,0.40319254886541506,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
62:572584:14516:183570,62,572584,14516,high_all_three_rate,5.449287867199189,3.8731516729396276,0,0,3235.0,3116.5,88773.0,27.0,1.0011183365778902,holdout_low58_high62,1,2.3333333333333335,0.6363636363636364,0.5795799536034599,0.6068376068376068,0.5834398161181031,0.4806059939487157,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
62:574580:20:185566,62,574580,20,high_all_three_rate,3.4698641765704537,4.514832003661692,0,0,2962.0,1359.0,50924.0,450.0,0.34326144981570134,holdout_low58_high62,1,-0.3333333333333333,0.37735849056603776,0.563849146723171,0.6068376068376068,0.505575069859118,0.5116625191149957,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
58:400792:2281:11821,58,400792,2281,low_all_three_rate_edge,46.22510665653673,42.39431563526832,0,0,2916.0,1380.0,49231.0,2325.0,0.8176451077943616,holdout_low58_high62,0,1.3333333333333333,0.6363636363636364,0.7973546793326283,0.9795918367346939,0.5424271070939747,0.5251282136436776,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
58:394656:12923:5698,58,394656,12923,low_all_three_rate_edge,6.399708618517899,6.193958898758986,0,0,4076.0,3354.0,108342.0,20.5,0.7534437613843352,holdout_low58_high62,0,1.6666666666666667,0.6363636363636364,0.655719731551295,0.8695652173913043,0.5741258919596779,0.5768894055780447,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
62:551143:10913:162129,62,551143,10913,high_all_three_rate,1.1202080570866428,1.947131037599906,1,0,3043.5,1436.0,33530.5,3106.5,-1.0932053548875977,holdout_low58_high62,1,0.0,0.5878048780487805,0.4836844356991857,0.4642857142857143,0.5291197843581579,0.5161558917790895,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
58:405830:6983:16845,58,405830,6983,low_all_three_rate_edge,5.0072050901992,5.440946933933525,0,0,4175.5,3205.0,103121.5,22.0,0.6751292225760978,holdout_low58_high62,0,0.6666666666666666,0.5878048780487805,0.4418164347151237,0.4409937888198758,0.4335131159520474,0.44265714446472143,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
62:555896:15355:166882,62,555896,15355,high_all_three_rate,5.167516466348282,2.7924361848961965,0,0,3834.0,3120.0,112613.0,17.0,0.7297771241090621,holdout_low58_high62,1,0.6666666666666666,0.5878048780487805,0.5226829345653476,0.6068376068376068,0.6332991259258494,0.5449679594142824,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
58:406604:7705:17619,58,406604,7705,low_all_three_rate_edge,1.118874284210662,1.734704881262111,1,0,4722.0,4722.0,126259.0,5.0,0.6134954407294833,holdout_low58_high62,0,1.0,0.5878048780487805,0.6214372532002921,0.7674418604651163,0.5082831281021728,0.5499852521173457,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
62:557289:272:168275,62,557289,272,high_all_three_rate,5.0819653442772434,4.534852054516897,0,0,8668.5,8668.5,134188.5,6753.5,0.7418361481400377,holdout_low58_high62,1,0.6666666666666666,0.5878048780487805,0.4822180681134214,0.4642857142857143,0.5492729037673069,0.5711936779406351,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
58:402542:3915:13565,58,402542,3915,low_all_three_rate_edge,7.407867545888735,5.483323638271486,0,0,3141.0,3141.0,66770.5,13.0,0.9961781452304813,holdout_low58_high62,0,2.0,0.6363636363636364,0.47223362943272373,0.4642857142857143,0.4019604461183634,0.4592169219475003,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
62:548130:8570:159116,62,548130,8570,high_all_three_rate,5.9533036539677795,6.2538206462175765,0,0,4854.0,4854.0,95204.0,15.5,1.0,holdout_low58_high62,1,2.0,0.6363636363636364,0.4493003962014564,0.4409937888198758,0.4531159682288996,0.5785474604341588,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
62:544869:5544:155855,62,544869,5544,high_all_three_rate,5.371910135370378,8.017941711827682,0,0,4875.5,2409.5,96080.0,7.0,0.6152693551051229,holdout_low58_high62,1,0.3333333333333333,0.5878048780487805,0.4487977910765635,0.4409937888198758,0.5287964740743782,0.4792740536426191,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
62:543954:4682:154940,62,543954,4682,high_all_three_rate,6.633755465871722,6.945132848177131,0,0,2862.0,2173.5,58142.5,27.5,0.7644686075061381,holdout_low58_high62,1,1.6666666666666667,0.6363636363636364,0.6196972184550197,0.7674418604651163,0.443574473943781,0.31492176185885745,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
58:416328:373:27330,58,416328,373,low_all_three_rate_edge,6.995621477472923,9.723625963254825,0,0,6220.0,6220.0,176139.0,16.5,0.6424533289949973,holdout_low58_high62,0,1.3333333333333333,0.6363636363636364,0.5962038208995956,0.6068376068376068,0.4851926195960951,0.5091264844330866,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
58:407221:8283:18236,58,407221,8283,low_all_three_rate_edge,6.660844743247338,3.4208145816496938,0,0,5122.5,5122.5,102324.5,22.5,1.0050388343282624,holdout_low58_high62,0,2.3333333333333335,0.6363636363636364,0.4807171600718069,0.4642857142857143,0.49484396051469254,0.4950864753990153,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
62:573784:15628:184770,62,573784,15628,high_all_three_rate,4.296147035476579,5.29555116897658,0,0,6412.5,6412.5,121509.0,15.5,0.6347731482842778,holdout_low58_high62,1,0.6666666666666666,0.5878048780487805,0.6035948977231048,0.7674418604651163,0.5030711573975785,0.4809476170357008,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
58:408610:9560:19622,58,408610,9560,low_all_three_rate_edge,4.314430862860377,4.738928314048195,0,0,3575.5,2383.5,20842.5,49.0,1.0252038547071907,holdout_low58_high62,0,3.6666666666666665,0.6666666666666666,0.45466158594864875,0.4409937888198758,0.43866232692014506,0.5102984011235269,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
62:545697:6312:156683,62,545697,6312,high_all_three_rate,4.400619533161443,0.8535762186259639,0,0,3150.5,1883.5,66701.5,644.5,0.3273905669520272,holdout_low58_high62,1,-0.3333333333333333,0.37735849056603776,0.561743246172616,0.6068376068376068,0.61850270155258,0.4778327658172922,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
62:555054:14570:166040,62,555054,14570,high_all_three_rate,7.027719298245614,5.659098883572568,0,0,3590.5,3590.5,87828.0,29.5,0.74182417469228,holdout_low58_high62,1,1.0,0.5878048780487805,0.41250534721987886,0.4409937888198758,0.4555991546783758,0.4413979333582962,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
58:401498:2943:12525,58,401498,2943,low_all_three_rate_edge,6.354903722721438,6.840913243151533,0,0,5886.0,2427.5,102986.0,12.5,0.5962112261449428,holdout_low58_high62,0,0.3333333333333333,0.5878048780487805,0.49726776175978693,0.4642857142857143,0.4810369208685047,0.5303772044880675,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
58:410621:11439:21629,58,410621,11439,low_all_three_rate_edge,6.9717997421847,5.263564911609407,0,0,2876.5,2173.5,55322.5,47.5,1.0094197633381774,holdout_low58_high62,0,2.6666666666666665,0.6363636363636364,0.5838569732922033,0.6068376068376068,0.43135406594775827,0.5138732603037058,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
62:562255:4866:173241,62,562255,4866,high_all_three_rate,5.3647826470328965,3.8132077835891067,0,0,4019.0,3310.5,57374.0,54.0,1.0101177092977118,holdout_low58_high62,1,3.0,0.6363636363636364,0.4666152716775276,0.4409937888198758,0.5729727943126959,0.47573792827819544,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
58:399989:1517:11021,58,399989,1517,low_all_three_rate_edge,5.452259001605384,6.664055634075936,0,0,3003.0,3003.0,64650.0,32.5,1.00670809207739,holdout_low58_high62,0,2.6666666666666665,0.6363636363636364,0.5583417904279275,0.6068376068376068,0.4781432990316964,0.532419050571629,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
58:392066:10514:3123,58,392066,10514,low_all_three_rate_edge,3.8833956732449693,6.4138118402557325,0,0,5431.0,2050.5,93002.0,9.0,0.6367562075315932,holdout_low58_high62,0,0.6666666666666666,0.5878048780487805,0.34936985739282045,0.2336448598130841,0.5541841223925253,0.4661879710392724,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
62:554186:13764:165172,62,554186,13764,high_all_three_rate,3.0664041865078637,3.3763682696116923,0,0,3070.0,2711.0,78453.5,467.5,0.41634587966923287,holdout_low58_high62,1,-0.3333333333333333,0.37735849056603776,0.30766217967837584,0.1896551724137931,0.4456602306118723,0.45694225817709655,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
58:401532:2974:12559,58,401532,2974,low_all_three_rate_edge,4.648288434988849,5.7573426550274505,0,0,4856.5,2823.0,93257.0,6.0,0.7554338325272419,holdout_low58_high62,0,1.0,0.5878048780487805,0.41413342670835435,0.4409937888198758,0.49204567618071277,0.46619862166946147,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
58:391631:10103:2692,58,391631,10103,low_all_three_rate_edge,4.0725850846936,4.393645038008664,0,0,7540.0,7540.0,149596.0,133.0,0.7262945238845746,holdout_low58_high62,0,1.0,0.5878048780487805,0.42636967973028134,0.4409937888198758,0.5107378648516031,0.5980766674855874,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
58:406327:7441:17342,58,406327,7441,low_all_three_rate_edge,1.4708047299034916,2.6585188485547526,1,0,3207.0,1543.5,49453.0,1913.0,0.2995446212076409,holdout_low58_high62,0,0.0,0.5878048780487805,0.4973470605854648,0.4642857142857143,0.5018922389639693,0.42269622297026765,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
62:539112:185:150098,62,539112,185,high_all_three_rate,6.473557381559274,8.44732965245359,0,0,4286.5,3746.5,104964.5,24.5,0.796922313229089,holdout_low58_high62,1,1.0,0.5878048780487805,0.4857338453412648,0.4642857142857143,0.4730270990166554,0.5443955709866891,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
58:404100:5367:15118,58,404100,5367,low_all_three_rate_edge,4.032101171191641,3.173713899336974,0,0,3005.5,2884.5,43478.5,33.5,1.0063429988553987,holdout_low58_high62,0,3.3333333333333335,0.6363636363636364,0.43952840848921704,0.4409937888198758,0.4671795464285577,0.4188964509027697,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
62:545445:6077:156431,62,545445,6077,high_all_three_rate,6.4041992937202465,6.317070512209476,0,0,5702.5,5702.5,100075.0,22.5,0.6385213695774197,holdout_low58_high62,1,0.6666666666666666,0.5878048780487805,0.30329995339665367,0.1896551724137931,0.4798508851453227,0.4695570679272812,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
62:539442:490:150428,62,539442,490,high_all_three_rate,7.918305192941041,8.38613976039634,0,0,2650.0,2164.0,60024.0,31.0,0.75995855995856,holdout_low58_high62,1,1.0,0.5878048780487805,0.4004263099090831,0.25765713688494146,0.3929011258165431,0.2960207600744355,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
58:402626:3997:13647,58,402626,3997,low_all_three_rate_edge,2.0809789606590527,2.14141072870191,1,0,4544.5,2385.5,83527.5,677.0,0.46488239450837887,holdout_low58_high62,0,-0.3333333333333333,0.37735849056603776,0.3922275059715362,0.2413793103448276,0.5432507789713068,0.5668163921489902,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
62:572437:14380:183423,62,572437,14380,high_all_three_rate,5.930857648099028,7.491032600260546,0,0,2258.5,1784.0,59690.0,20.5,0.8065524571714392,holdout_low58_high62,1,1.0,0.5878048780487805,0.45445392839608867,0.4409937888198758,0.475878428047351,0.37220858538126633,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
58:391841:10300:2900,58,391841,10300,low_all_three_rate_edge,4.928271064045262,6.220851213707249,0,0,5070.5,4885.5,114383.5,37.0,1.0047443597637913,holdout_low58_high62,0,2.3333333333333335,0.6363636363636364,0.4562888361051776,0.4409937888198758,0.5198366527089985,0.4940866403020967,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
62:547902:8366:158888,62,547902,8366,high_all_three_rate,3.696038539929603,5.268116220163719,0,0,3821.0,3622.0,95773.0,71.0,0.8559091211054275,holdout_low58_high62,1,1.3333333333333333,0.6363636363636364,0.5129640273664794,0.5263157894736842,0.46926614518934606,0.5803395682077915,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
62:552954:12601:163940,62,552954,12601,high_all_three_rate,4.008810483462618,5.625287940640995,0,0,4912.5,2878.5,93051.5,7.5,0.724685534591195,holdout_low58_high62,1,1.0,0.5878048780487805,0.2922396915836672,0.075,0.5046664084230679,0.4101690010195738,2.0,0.6248422009942686,0.5764954641678759,0.617557503512024
60:494719:7826:105707,60,494719,7826,high_all_three_rate,5.437482013298798,6.006424439878302,0,0,4691.5,3951.0,118825.0,5.5,0.6067773724356846,holdout_low65_high60,1,0.6666666666666666,0.581151832460733,0.5957461438223415,0.6666666666666666,0.4351371111256643,0.6110533501028464,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
65:683474:2923:258514,65,683474,2923,low_all_three_rate_edge,5.368510140240346,3.5576599049447566,0,0,3849.0,2421.5,78224.5,17.0,0.8781940950615649,holdout_low65_high60,0,1.3333333333333333,0.6590909090909091,0.48916616082521164,0.5089285714285715,0.4785589400429138,0.5308016044553547,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
60:480497:10957:91485,60,480497,10957,high_all_three_rate,5.858536585365854,5.926092882279946,0,0,4988.5,3614.5,128537.0,6.5,0.6245450823400964,holdout_low65_high60,1,1.0,0.581151832460733,0.5948223256903236,0.6666666666666666,0.6114213967162254,0.5416225347912681,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
65:649169:4127:224209,65,649169,4127,low_all_three_rate_edge,4.454337899543376,1.0294633963529662,0,0,3023.5,3023.5,64113.5,33.0,1.0103759505365646,holdout_low65_high60,0,2.3333333333333335,0.6590909090909091,0.45172113917489665,0.5,0.4114084501306353,0.49944078580559853,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
60:478970:9538:89958,60,478970,9538,high_all_three_rate,6.289809261945493,6.327254296269615,0,0,1784.0,1319.5,8451.0,44.0,1.0749414519906324,holdout_low65_high60,1,3.6666666666666665,0.7142857142857143,0.4054100371811454,0.2982456140350877,0.5091235062050935,0.5219482866203854,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
60:485276:15423:96264,60,485276,15423,high_all_three_rate,5.622612818104571,7.553324348110621,0,0,4156.5,2205.0,86748.0,14.0,0.6945357606563719,holdout_low65_high60,1,0.6666666666666666,0.581151832460733,0.3155713653225974,0.1619047619047619,0.5303567876982889,0.6059539973120827,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
60:495751:8785:106739,60,495751,8785,high_all_three_rate,5.260357191368584,3.701693632705016,0,0,4999.0,4999.0,122041.0,49.0,0.7191092604326967,holdout_low65_high60,1,0.6666666666666666,0.581151832460733,0.3727852282827497,0.2631578947368421,0.4634209515799902,0.550537108137361,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
65:663859:1029:238899,65,663859,1029,low_all_three_rate_edge,7.203762122364736,7.050402191582194,0,0,2484.5,2173.5,58833.0,27.5,0.7968243010010355,holdout_low65_high60,0,1.0,0.581151832460733,0.4955066646850073,0.5089285714285715,0.5435273829117039,0.45160679262454545,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
65:655741:9833:230781,65,655741,9833,low_all_three_rate_edge,4.51933760683761,5.535652659709271,0,0,3477.0,2668.5,87244.5,12.0,0.7222878676588,holdout_low65_high60,0,1.0,0.581151832460733,0.387150084850369,0.2727272727272727,0.47807992342081845,0.5036220528993698,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
60:500233:12949:111221,60,500233,12949,high_all_three_rate,6.587849496301459,4.900134291537171,0,0,2693.0,2266.5,47869.5,73.5,1.0067583497053045,holdout_low65_high60,1,3.0,0.6590909090909091,0.4405842706850631,0.4473684210526316,0.4772123512943384,0.5055036411891125,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
60:486618:307:97606,60,486618,307,high_all_three_rate,1.988918426014635,2.3133667690784137,1,0,3200.0,2491.5,46467.5,55.5,0.9976336142214012,holdout_low65_high60,1,3.0,0.6590909090909091,0.4283816293721051,0.375,0.4694184721880027,0.4436994095382902,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
60:468210:15866:79198,60,468210,15866,high_all_three_rate,4.8982568880452675,4.442701363565817,0,0,3712.5,3151.5,96638.5,27.5,0.811935452762866,holdout_low65_high60,1,1.3333333333333333,0.6590909090909091,0.6156457903881615,0.7843137254901961,0.5779505777824433,0.46562446971885635,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
60:493986:7148:104974,60,493986,7148,high_all_three_rate,3.8611111111111143,3.0619658119657913,0,0,1700.5,1494.5,7964.5,36.5,1.023033126293996,holdout_low65_high60,1,3.6666666666666665,0.7142857142857143,0.42451263876805384,0.375,0.4572589641258424,0.4880023581044673,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
60:499993:12722:110981,60,499993,12722,high_all_three_rate,3.575240822702419,3.3721966317547114,0,0,4415.5,2533.0,101938.0,14.0,0.740118395892815,holdout_low65_high60,1,0.6666666666666666,0.581151832460733,0.44527657050575253,0.4473684210526316,0.57494917742966,0.5616272717506642,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
60:490631:4061:101619,60,490631,4061,high_all_three_rate,5.763925395847224,7.0155970044283364,0,0,3784.0,2242.0,74799.5,15.0,0.7945765540258657,holdout_low65_high60,1,1.0,0.581151832460733,0.4916057081763447,0.5089285714285715,0.5148083402176872,0.5648880137589993,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
65:686924:6129:261964,65,686924,6129,low_all_three_rate_edge,3.7896900184876117,1.5990723992985565,0,0,3708.5,3708.5,104548.5,14.5,0.6957934538579699,holdout_low65_high60,0,1.3333333333333333,0.6590909090909091,0.5835004741599159,0.64,0.48697752322056087,0.46449326950822967,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
60:469368:569:80356,60,469368,569,high_all_three_rate,7.230094473689476,5.765597455271305,0,0,3979.0,3556.0,119414.0,9.0,0.7020031510240827,holdout_low65_high60,1,1.6666666666666667,0.6590909090909091,0.6689227568875109,0.7894286829476493,0.6377651758609372,0.4940219230003518,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
65:669147:5974:244187,65,669147,5974,low_all_three_rate_edge,6.355631426574824,8.052602828356349,0,0,4103.5,3168.5,110013.0,16.5,0.5948780873970867,holdout_low65_high60,0,0.3333333333333333,0.581151832460733,0.5350647281664457,0.6025641025641025,0.6732883194871527,0.5568188862903168,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
60:500385:13095:111373,60,500385,13095,high_all_three_rate,4.744367550941945,5.679848786446904,0,0,3264.0,2465.0,90468.5,11.5,0.7381071428571429,holdout_low65_high60,1,1.3333333333333333,0.6590909090909091,0.6843701603732714,0.8571428571428571,0.6760596250325261,0.42505620521558446,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
60:473347:4276:84335,60,473347,4276,high_all_three_rate,3.827876493982174,4.630559531954319,0,0,3350.0,2982.5,90538.0,32.5,0.5319998732050591,holdout_low65_high60,1,0.0,0.581151832460733,0.4756642566702116,0.5089285714285715,0.4731094230871588,0.4959677010084928,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
65:660531:14330:235571,65,660531,14330,low_all_three_rate_edge,6.0318810929774855,5.258524024293322,0,0,2633.0,2064.0,58889.0,36.0,0.990831660608691,holdout_low65_high60,0,2.0,0.6590909090909091,0.44272332680516985,0.4473684210526316,0.3932661349504948,0.5419116931000291,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
65:664527:1645:239567,65,664527,1645,low_all_three_rate_edge,6.921308776868578,10.080610469947644,0,0,4344.5,3962.5,104262.0,12.5,0.6139189387635223,holdout_low65_high60,0,0.3333333333333333,0.581151832460733,0.5231366938514059,0.6025641025641025,0.5301502249151574,0.6391542680822486,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
60:474841:5685:85829,60,474841,5685,high_all_three_rate,6.646842435655991,7.770714898184281,0,0,4784.0,3034.5,119438.0,18.5,0.596080361957006,holdout_low65_high60,1,1.0,0.581151832460733,0.6146177013389252,0.7843137254901961,0.6311787391252477,0.5763322865824567,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
65:652429:6743:227469,65,652429,6743,low_all_three_rate_edge,5.427793102501823,2.5792684173376017,0,0,4801.0,4801.0,115963.5,42.5,1.0062728380024362,holdout_low65_high60,0,1.6666666666666667,0.6590909090909091,0.4673625533531589,0.5089285714285715,0.5959226710955222,0.4293082196193082,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
65:680356:6:255396,65,680356,6,low_all_three_rate_edge,4.101189903019474,4.915178596635393,0,0,4443.0,2670.0,100902.5,13.5,0.7432850568137498,holdout_low65_high60,0,1.3333333333333333,0.6590909090909091,0.5977597040561702,0.6666666666666666,0.665737950829817,0.43822118467849963,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
60:469868:1035:80856,60,469868,1035,high_all_three_rate,6.875970934602847,7.656220414852321,0,0,3774.0,3161.5,98579.5,48.0,0.7659574468085106,holdout_low65_high60,1,1.0,0.581151832460733,0.5948526221521525,0.6666666666666666,0.6836631013454295,0.5156481818551727,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
65:676071:12428:251111,65,676071,12428,low_all_three_rate_edge,3.6602770010788817,3.41159465134632,0,0,5728.5,5728.5,112339.5,23.5,0.7338618172897053,holdout_low65_high60,0,0.6666666666666666,0.581151832460733,0.2092995779131843,0.09090909090909091,0.5127972194084177,0.4574220976051623,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
65:678819:14965:253859,65,678819,14965,low_all_three_rate_edge,2.687171147470089,3.318528976162888,1,0,3332.5,2900.0,92373.0,25.0,0.5263991045730733,holdout_low65_high60,0,0.0,0.581151832460733,0.4651539933392529,0.5089285714285715,0.43500222300075025,0.4904204764732489,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
65:651341:6223:226381,65,651341,6223,low_all_three_rate_edge,2.8933402297769675,4.283778244328829,1,0,4201.0,2217.0,85302.5,12.0,0.692149685302715,holdout_low65_high60,0,0.6666666666666666,0.581151832460733,0.28926593745577917,0.09090909090909091,0.553090103881562,0.5562677903681097,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
60:498060:10918:109048,60,498060,10918,high_all_three_rate,2.9602839994144574,4.202510182817122,1,0,3022.0,3022.0,63065.5,21.0,1.0043492097167712,holdout_low65_high60,1,2.0,0.6590909090909091,0.42361423028368783,0.375,0.4295503874408935,0.4733447798038517,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
65:662756:13:237796,65,662756,13,low_all_three_rate_edge,4.106660364724888,5.51443852268406,0,0,3201.5,2602.5,50370.0,33.5,1.0092355399757316,holdout_low65_high60,0,3.3333333333333335,0.6590909090909091,0.4229760812624233,0.375,0.44660679938427966,0.5241157235819403,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
65:669500:6304:244540,65,669500,6304,low_all_three_rate_edge,1.3758969767922338,0.939852149468912,1,0,1566.5,1417.5,26126.0,1493.5,-0.49197157146617543,holdout_low65_high60,0,-0.6666666666666666,0.38235294117647056,0.3196328362725673,0.1619047619047619,0.509386907884436,0.43295591625305063,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
60:497728:10614:108716,60,497728,10614,high_all_three_rate,1.9793343015268654,3.4602245009939026,1,0,2622.5,1606.5,43427.5,1548.5,0.1770053876085005,holdout_low65_high60,1,-0.3333333333333333,0.38235294117647056,0.5724242579229168,0.64,0.4764011609605308,0.5297837777181784,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
60:480659:11110:91647,60,480659,11110,high_all_three_rate,7.117990947950709,5.534764905040809,0,0,3066.5,3066.5,71041.0,37.0,0.7824947589098533,holdout_low65_high60,1,1.0,0.581151832460733,0.4460020559400874,0.4473684210526316,0.5126226167554132,0.5475586488934481,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
65:669969:6739:245009,65,669969,6739,low_all_three_rate_edge,6.789120741929736,0.5364780007692218,0,0,3103.5,3103.5,63356.0,20.5,1.0009038526720144,holdout_low65_high60,0,2.6666666666666665,0.6590909090909091,0.4159420412834234,0.2982456140350877,0.5565857794313704,0.47970752474114486,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
65:670593:7322:245633,65,670593,7322,low_all_three_rate_edge,5.292873431702077,2.67728348449549,0,0,3818.0,3333.0,102423.0,42.0,0.9576384718436735,holdout_low65_high60,0,2.0,0.6590909090909091,0.6507545450389465,0.7843137254901961,0.6313115167609626,0.44573655768850773,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
60:481458:11876:92446,60,481458,11876,high_all_three_rate,7.212805895439374,8.45698152267952,0,0,3789.5,3393.5,100615.0,29.5,0.7834986945169714,holdout_low65_high60,1,1.0,0.581151832460733,0.5520330180376383,0.64,0.6408592595911743,0.5364929523723587,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
65:669345:6160:244385,65,669345,6160,low_all_three_rate_edge,6.105206110089611,1.233788454728895,0,0,3926.0,3926.0,95709.5,25.0,1.0036763087218774,holdout_low65_high60,0,2.3333333333333335,0.6590909090909091,0.490201553106,0.5089285714285715,0.5991357921044607,0.5231647825030029,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
65:678223:14427:253263,65,678223,14427,low_all_three_rate_edge,6.9906265481874925,10.02820634145408,0,0,2532.5,1862.0,25822.5,67.5,1.018611591016177,holdout_low65_high60,0,3.6666666666666665,0.7142857142857143,0.42993125152230427,0.375,0.4950405195730138,0.4483966462927811,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
60:473834:4727:84822,60,473834,4727,high_all_three_rate,50.04767828838102,39.74627250123147,0,0,4379.5,3998.0,134771.0,36.5,1.0042997542997543,holdout_low65_high60,1,2.3333333333333335,0.6590909090909091,0.5856752574499315,0.64,0.6723759626636941,0.5340825668558189,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
65:665719:2794:240759,65,665719,2794,low_all_three_rate_edge,7.131735002545753,8.478890516529084,0,0,6139.0,6139.0,111460.0,10.0,0.7018350001501636,holdout_low65_high60,0,0.6666666666666666,0.581151832460733,0.30189106663401666,0.09090909090909091,0.5005926062929834,0.5106509600498053,2.0,0.6312781105408554,0.5882464192747694,0.6097469266800131
