run,eventno,stave,stave_index,run_family,current_group,high_current,selected_multiplicity,downstream_event,fold,support_loss,atom_support_loss,distance_support_loss,support_distance
53,230058,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.4741569508035113
53,242627,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,True,5.520935536347736
53,232905,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11904825408316796
53,208288,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08268539973907829
53,209356,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,1.1640417843986222
53,217134,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.0948824682258784
53,219674,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.04047762096367116
53,240160,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.30225226488498724
53,233148,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.12096603233436176
53,222436,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.13036260058840732
53,226367,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.2372285038297119
53,242422,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.13253284104307292
53,207048,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06871008452564954
53,224414,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09437577539647823
53,234459,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.11174161739363513
53,223260,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.39213878995760043
53,212883,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.30958878477400453
53,226179,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.08011757770127934
53,235094,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08382226169729834
53,222056,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06293694146443321
53,229695,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07165412192291892
53,234275,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.09025893422802683
53,225719,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.13720295803684804
53,215003,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.18294969168128383
53,205151,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.15677271848674712
53,212259,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1449622496314954
53,224078,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.2616729815421369
53,237249,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07482641694098734
53,229137,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.07385344126398237
53,204808,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11206281680872945
53,233908,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1327715602534199
53,230416,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08858672243018861
53,220265,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09848717809584125
53,228800,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.15443181272288536
53,243678,B2,0,family_b,high_20nA,1,4,1,family_a_to_b,True,True,True,4.638706020746811
53,242355,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.05534846927824109
53,207836,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.750408996922489
53,229311,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.16507449156734622
53,243300,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.24727699786138307
53,209342,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.0766905853186084
53,206137,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.20039936238830358
53,214784,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.2119233769543616
53,211835,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.0596457764263704
53,216955,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08380181161082406
53,209171,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09591792217250886
53,234365,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.05257209805512601
53,228935,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.304318258367413
53,208096,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.07827464155678521
53,220013,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,1.0544767476453116
53,239584,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.06142582400060752
53,242116,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,1.426418823297144
53,236155,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11051837916569385
53,213162,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07013261475461685
53,227885,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.17838591833754833
53,218426,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.1638769301625115
53,205417,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.049675599891584
53,241383,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.4182898523074777
53,233433,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09479798325253329
53,225408,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.18097861478816868
53,239562,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.17212932638364456
53,220498,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.17534286669920415
53,232814,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.060353427328983224
53,226241,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.1886829914751877
53,219378,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.12639931748325034
53,214621,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.17000445140590661
53,231901,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.17530104342612027
53,208617,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.06543849839433116
53,237830,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.6475054567742198
53,238675,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09998999089563662
53,229162,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.16904780915895726
53,214496,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.0796754299946741
53,228895,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07842438994100087
53,207587,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11447269069531144
53,228274,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.15572118095455262
53,207359,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11352846947514703
53,212923,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.14672833413629766
53,224177,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09908167146939348
53,211584,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08071458304125904
53,205886,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10492718681459479
53,218892,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.05895439639481398
53,206130,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.08942161520097007
53,211541,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11292035616838256
53,220453,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10206981818978707
53,235331,B6,2,family_b,high_20nA,1,3,1,family_a_to_b,True,True,True,3.0623031558740386
53,221769,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,1.6283142026956519
53,235351,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.16161987675086975
53,226584,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1998299826039516
53,209319,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.16648560628779413
53,222980,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.07270261519147732
53,242559,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.18347885697635302
53,227067,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.13101718081232971
53,214030,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07429142418777816
53,217569,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06231981341207663
53,239831,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.13570385423353862
53,223777,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1619586921168905
53,209043,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06198101608291966
53,209742,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11328374459603793
53,211162,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07628097725395824
53,213792,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.16560563623460492
53,228779,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.24058108633670044
53,217918,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.07869450793037272
53,213026,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.067490946812194
53,206858,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08760922543437977
53,228259,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08066773849496531
53,206563,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.3009202249155755
53,236749,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.14696053794741526
53,216969,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.22338733755677648
53,243573,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1234291513015966
53,234809,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07370265193901486
53,215511,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06942524999301297
53,221397,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,1.1692871914321912
53,231283,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08600837145646899
53,230317,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.0911867088541006
53,232804,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.2538118741577197
53,214334,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.1537894220091006
53,237238,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10194456232886509
53,209801,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10714469335253736
53,213853,B2,0,family_b,high_20nA,1,3,1,family_a_to_b,True,True,True,15.637533935988847
53,239288,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.2083255614683439
53,221939,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.0654137576516705
53,233654,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.38762891818457257
53,206524,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.0829666190128037
53,232780,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06936123132025859
53,233403,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.12051323039472447
53,213746,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11629904222629558
53,223648,B4,1,family_b,high_20nA,1,4,1,family_a_to_b,True,True,True,2.5595216414283106
53,228632,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07028981181712779
53,218782,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07206109733844535
53,215826,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.12684241663488688
53,232628,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.11657614226380468
53,222857,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.16679082764331207
53,209015,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.4294176846661594
53,228980,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.12937138699885015
53,224568,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07671172971470822
53,237068,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.11739409215569738
53,231711,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.22481243041293708
53,215488,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07723268538821919
53,213104,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.09368434996525456
53,226182,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07416524376938732
53,217743,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.06528265707782903
53,233079,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.129531818581123
53,232936,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.11943165941128142
53,219212,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.14360583770597093
53,217181,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.14832222120512623
53,223834,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1680974690655672
53,219925,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.21587480475793094
53,226691,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.15806312028437308
53,220404,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.12254647949830917
53,206994,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.14745454828837437
53,225835,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.20274427912617332
53,230173,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10114151958056039
53,229014,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06937102217379121
53,233457,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10937222637354312
53,231494,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1114814385327227
53,232378,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.14776505116852784
53,214519,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07523796249318007
53,208032,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07198952142621237
53,224000,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.09066447990906623
53,216193,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07115926053260949
53,204621,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06792719851269483
53,216504,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.13651212019819828
53,233976,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.26088662161364773
53,242531,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.2521923872844054
53,240124,B2,0,family_b,high_20nA,1,2,1,family_a_to_b,True,True,False,0.9602009514421681
53,243204,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.7520491017822736
53,222959,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1718814740567116
53,207816,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06920151757084043
53,230279,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08247038394898003
53,205996,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08029956798743403
53,204449,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.23735199120481548
53,212436,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.6301187543301323
53,238191,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07105914061156059
53,218120,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06094825678220371
53,206885,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.04317268586668338
53,240357,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.12040986645783358
53,236698,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.3470635698579245
53,215343,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.05554250858719426
53,213769,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06594032844404833
53,224516,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10803760400870459
53,227465,B2,0,family_b,high_20nA,1,2,1,family_a_to_b,True,True,False,0.343541460250632
53,228741,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1562740507225085
53,236615,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.12490048651319818
53,227758,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,1.376317322607035
53,220160,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.12392813572042652
53,222011,B2,0,family_b,high_20nA,1,3,1,family_a_to_b,True,True,False,1.4375928818085577
53,231233,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1308875985166432
53,218744,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07286551080818113
53,204635,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.09225071502993185
53,228483,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1460038156441264
53,233541,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.172529787832231
53,239702,B2,0,family_b,high_20nA,1,3,1,family_a_to_b,True,True,False,0.776953707702068
53,227933,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.05606449200812554
53,229756,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.21106265234317392
53,240913,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.05308816029364186
53,218560,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.18221208824370388
53,215379,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.1205513755528429
53,221534,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.16486462241467326
53,234703,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07625914409485587
53,204522,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06425796911243131
53,206757,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09361713285996884
53,218415,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.0869928734894999
53,231752,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.16237672079530743
53,230323,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.5633843458219168
53,224274,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.07724104284150664
53,209816,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,False,True,3.112952801306141
53,221736,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.15850735302160077
53,204593,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.13676891190968538
53,239162,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1850746198609039
53,233052,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,False,True,1.7995589312874176
53,240797,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06254130017834023
53,217190,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.2195571726454694
53,233237,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06040140094157087
53,205991,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1897746442698429
53,231581,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.0768312552830562
53,217595,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.33099253911701626
53,223756,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11064063408232931
53,236312,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.12021206680946687
53,232924,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.18026059677857248
53,206183,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.0400401070943749
53,225942,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10360192117292968
53,211373,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08846935757364893
53,234700,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09345063003826344
53,211432,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11939546360440019
53,242915,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09978984256793667
53,236297,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06182896069796608
53,228631,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1025477470527972
53,212161,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08101207176523557
53,222896,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.061201317917375465
53,215776,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.14571298284975068
53,233137,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06535485235231989
53,235255,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.09035870476521166
53,204570,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07127499777388538
53,225769,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09558538419079995
53,223621,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07979670713694684
53,238423,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.12517461852701636
53,222493,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.06113226289192951
53,222234,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.12193827725095718
53,213222,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08548901751573794
53,232140,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.05691197644186313
53,243689,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.19088088978975365
53,239579,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06428985794470657
53,222957,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09324830961689753
53,214999,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.18295113735311058
53,218513,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08884297928574703
53,234464,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10975048496093609
53,239756,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.13234583564820995
53,224760,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1431945787371387
53,210194,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1265428437478741
53,243194,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.05172764493934512
53,211869,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11990050068748581
53,222229,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10738215562247166
53,223592,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08318911611672616
53,220120,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.20021276426402768
53,236251,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.07161827600499152
53,243707,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.1229021722198329
53,222889,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.08765158307509988
53,213226,B6,2,family_b,high_20nA,1,3,1,family_a_to_b,True,True,False,0.8450007312842329
53,220003,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.12324546381884127
53,239680,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.14279373974703385
53,217786,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.14609929939644398
53,226686,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.18330803455293734
53,213091,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.1410793204449152
53,229696,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.2515869084544541
53,242624,B4,1,family_b,high_20nA,1,3,1,family_a_to_b,True,True,True,2.387264624109082
53,210025,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.07694698943768327
53,209215,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.14047647158320423
53,235758,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.08777356192208224
53,212134,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06621081496550293
53,215715,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.12892295422654096
53,231206,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.05563931794008967
53,228042,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.17814818778777344
53,223090,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.0894614321082671
53,241198,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.14272815050692872
53,242135,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.06704130412429554
53,204711,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,True,True,False,0.20924819758211802
53,243351,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.18923762512513323
53,230730,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.09935167444057577
53,218259,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.11061151909343725
53,242557,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.12421546712803415
53,243185,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.044535952901386594
53,222595,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10938343184323648
53,210342,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.10772592719733314
53,231211,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.23938206160556064
53,209752,B2,0,family_b,high_20nA,1,1,0,family_a_to_b,False,False,False,0.13356416405398913
