method,n_eval,auc,average_precision,brier,log_loss,ece_10bin,score_excess_high_minus_low,support_loss_fraction,matched_cell_ess,mean_support_distance
amplitude_only_control,24087,0.6354507233912643,0.9292045501742134,0.0952293612414658,0.3403131334292194,0.046207774070810885,0.014552772645197276,0.23543820318013867,18416.0,0.5560070311076648
amplitude_only_control,24087,0.39707531943885976,0.8751177115564618,0.1056360957645858,0.38489824685997365,0.10631167491556437,-0.027961911258588046,0.21829202474363765,18829.0,0.7081588741333987
amplitude_only_control,25200,0.4009815072016461,0.8404161324303829,0.13716785481515983,0.48595624848271407,0.13031213061532043,-0.03101804930435481,0.22476190476190477,19536.0,0.6438331923538074
amplitude_only_control,24087,0.5335468510327779,0.9095527476191773,0.09615544386096929,0.3482915233225295,0.05360906162184228,0.0061870850388852094,0.21355918130111678,18943.0,0.5794776067943203
amplitude_only_control,22974,0.7253281174187287,0.9782197710815645,0.062087167386102884,0.23751678861857317,0.0681330611630298,0.061155890086048825,0.23792112823191433,17508.0,0.7992201063173872
amplitude_only_control,25200,0.3889319187242798,0.8332158080438077,0.13810348142414927,0.48982539227195704,0.13865589955634613,-0.03485153042475675,0.2055952380952381,20019.0,0.5522703877327396
amplitude_only_control,24087,0.4885076006344101,0.8998017157572813,0.10035328524756931,0.3636925383179434,0.07642458968246413,-0.008013291840749726,0.22659525885332338,18629.0,0.6613031210111928
amplitude_only_control,25200,0.359127662037037,0.8272945036278986,0.1412906540234968,0.501070610859635,0.1522886424741411,-0.04559256945751189,0.23464285714285715,19287.0,0.71700827985755
amplitude_only_control,24087,0.4560477538757093,0.8897471717571743,0.09855066487404998,0.3598208728180431,0.07031189016409842,-0.005048122549052958,0.18512060447544318,19628.0,0.5387354077274548
amplitude_only_control,24087,0.5303980699638118,0.9098331589946884,0.0992443629402826,0.35811438847686133,0.06921801470415706,-0.0025371308785810953,0.23747249553701166,18367.0,0.6660501266329293
amplitude_only_control,24087,0.5289631360854219,0.9100478828293909,0.09982196606692265,0.35997487025081154,0.07136916489598455,-0.004191422597623062,0.2344833312575248,18439.0,0.6737415753838439
amplitude_only_control,22974,0.8101209633942531,0.9860047647878117,0.05590882762488522,0.21281383096201464,0.04730851278856536,0.0833051111209977,0.22960738225820493,17699.0,0.6500663629363608
amplitude_only_control,24087,0.3602092082532875,0.8619969775338394,0.10538399854939133,0.38606334832100464,0.10776261315654032,-0.029499562510830968,0.1972018101050359,19337.0,0.6858448464595028
amplitude_only_control,22974,0.7354963879454418,0.9791487274672621,0.06129277347909775,0.2345237069855551,0.06564165915084974,0.06380577294844536,0.222381822930269,17865.0,0.7153309672337591
amplitude_only_control,24087,0.6198995424354793,0.9278095201909615,0.09373076402411672,0.3362530416900268,0.038068064236817384,0.017975969489133492,0.23614397807946194,18399.0,0.5893188882188315
amplitude_only_control,24087,0.48183545175654147,0.8984388450720185,0.09911764121262318,0.36013020054408795,0.07048996434350824,-0.004943756560005119,0.21571802216963507,18891.0,0.6458271611441919
amplitude_only_control,24087,0.3876106773741977,0.8720011795605062,0.10316701419202796,0.3775625881766908,0.09369794841377466,-0.02158168299799401,0.2096566612695645,19037.0,0.7256460707047775
amplitude_only_control,24087,0.34520378188804,0.8582009735609692,0.10633270600134223,0.38967947932178626,0.11147426054902668,-0.03286037384656004,0.2026819446174285,19205.0,0.7279189733756685
amplitude_only_control,24087,0.42662300443789186,0.8851386244017638,0.10316910227262753,0.3755056908502002,0.09148915219017276,-0.019229165381624447,0.22464399883754724,18676.0,0.7350511098809941
amplitude_only_control,24087,0.3754186305827339,0.8709943698764842,0.106412529718351,0.3881800628957694,0.10878760797368774,-0.03108519302258228,0.2329057167766845,18477.0,0.8166871855067273
amplitude_only_control,25200,0.44113680555555557,0.848093298388835,0.13645887915851623,0.4824780238261206,0.1280892042213107,-0.027459142472931797,0.21253968253968253,19844.0,0.5311215904648614
amplitude_only_control,22974,0.7987154967922799,0.9851583586908128,0.057010055081188483,0.21624060125890568,0.05002216325717225,0.080418842330921,0.24227387481500828,17408.0,0.6986025408523658
amplitude_only_control,22974,0.8052045932395276,0.9850775227912852,0.055786768238869744,0.21528096915556677,0.0499292364817374,0.08051768028179163,0.21990075737790546,17922.0,0.6884731079551804
amplitude_only_control,25200,0.24833227880658437,0.7887825367311798,0.14766464743087435,0.5260497180782056,0.18685405341827455,-0.07005376106172367,0.24896825396825398,18926.0,0.8765947448131777
amplitude_only_control,24087,0.5184207415598148,0.9076228862388325,0.09780642752803183,0.35401247462024515,0.06122893058732147,0.0009833688867956214,0.22916926142732594,18567.0,0.6709327916618009
amplitude_only_control,22974,0.897487533020648,0.9927590781587744,0.04940605456520494,0.18703649224877228,0.04532000373597909,0.10637209233866618,0.22599460259423695,17782.0,0.5210086921717634
amplitude_only_control,24087,0.5056240878494096,0.9032211703566542,0.0982426822629881,0.35634669635387883,0.06722203133305482,-0.0013304180644803099,0.20301407398181592,19197.0,0.5652100105602942
amplitude_only_control,24087,0.3935224742736303,0.875903776071173,0.10658660003769849,0.3880293532103756,0.11079648330160244,-0.030771215987832834,0.23049777888487566,18535.0,0.780783018255507
amplitude_only_control,24087,0.42778011400020854,0.8857295275181203,0.10300984956385867,0.37491461183855757,0.09067465303002552,-0.01868486836701244,0.22667829119442023,18627.0,0.7475350092822497
amplitude_only_control,24087,0.49996859595824217,0.9020349319896086,0.09996520120655121,0.3619794679088602,0.07497866930583924,-0.006369507303758293,0.2173786689915722,18851.0,0.6164368425116803
amplitude_only_control,24087,0.48292231641573224,0.8982608449321441,0.09909155144660624,0.3599743947199584,0.07009309001150785,-0.004786723818345218,0.2161747000456678,18880.0,0.6401207732384372
amplitude_only_control,25200,0.3058626286008231,0.8074166744267549,0.14115483088267325,0.502696602364162,0.1537042444610205,-0.047649485122369106,0.2150793650793651,19780.0,0.6833015137219799
amplitude_only_control,24087,0.5880712017304799,0.919868078656567,0.09493387303037706,0.34176882718722745,0.04633402735475696,0.012649656047690305,0.22003570390667165,18787.0,0.5282738914472354
amplitude_only_control,24087,0.5422449701410297,0.9113321685513198,0.0964064454434805,0.34872532711782744,0.055766663505013095,0.005893051143048833,0.21264582554905134,18965.0,0.5701571089759698
amplitude_only_control,24087,0.4250268712117828,0.8865038501862663,0.10591801068987215,0.3842569004652239,0.10528293541449839,-0.027000539730643203,0.2407107568397891,18289.0,0.812577674670502
amplitude_only_control,25200,0.4414220550411523,0.8480528841118019,0.1367251169661062,0.48330763019586703,0.12954942728190805,-0.028227018949714577,0.21452380952380953,19794.0,0.5385819927759772
amplitude_only_control,22974,0.7155561620572537,0.9767379023941494,0.06254311621686201,0.24073072528407538,0.07109359399066759,0.05800703447576705,0.21659266997475407,17998.0,0.7275623230429428
amplitude_only_control,24087,0.6038126684686295,0.923146781379662,0.09341027507540471,0.33631017832714116,0.04027990225904028,0.01765018897660864,0.20309710632291278,19195.0,0.45353645892127603
amplitude_only_control,24087,0.5357127619175268,0.9103084511549082,0.10058277964819916,0.3620662055866014,0.07574725124319384,-0.005963987015544903,0.2304147465437788,18537.0,0.6361783991228909
amplitude_only_control,24087,0.449485063068698,0.8905553991864151,0.10259327131805247,0.3726840482100105,0.08962226392784889,-0.01647323286349489,0.21700502345663636,18860.0,0.6665226068475331
amplitude_only_control,24087,0.4432731965479754,0.8882446212409674,0.10140360873790072,0.3692917076957393,0.08392448928393062,-0.013560208203493795,0.2096566612695645,19037.0,0.6448810038017635
amplitude_only_control,24087,0.4823486667709124,0.8987461219433059,0.10162419196953794,0.36796572005164263,0.08219931922990993,-0.011862126656336791,0.22630464565948438,18636.0,0.6786476568831472
amplitude_only_control,24087,0.4499348184634171,0.889431253712295,0.1004165463227143,0.3658930164242846,0.07885333131081357,-0.01047585675748497,0.20264042844688007,19206.0,0.60729009466919
amplitude_only_control,24087,0.35163958137872486,0.861358203299628,0.1078999770992344,0.3942291074779617,0.11938776693672952,-0.03679305792923082,0.21658986175115208,18870.0,0.7622944709678314
amplitude_only_control,25200,0.27560645576131687,0.7956853579229994,0.14522679441380063,0.5174180848597126,0.1761407376827024,-0.061795266676684335,0.21865079365079365,19690.0,0.7227210444372972
amplitude_only_control,22974,0.8411951452908513,0.9884994906604776,0.053662572547060194,0.2044934329460985,0.04110401929432983,0.09063543006812014,0.24606076434229998,17321.0,0.7168008696860105
amplitude_only_control,25200,0.27634744084362145,0.7945867653903622,0.14561118106090215,0.5186119541251368,0.17773297330287074,-0.06289598360135817,0.22091269841269842,19633.0,0.7149446825168115
amplitude_only_control,24087,0.5438147533842649,0.9120415688790703,0.09874654391210001,0.3559034545707103,0.0670703435799673,-0.0004137360894193032,0.22335699755054594,18707.0,0.5990642791436389
amplitude_only_control,25200,0.2634436856995884,0.7925413623616387,0.1444669790448789,0.5151876439016173,0.1717980478114118,-0.059773722052232414,0.21404761904761904,19806.0,0.7214295313531508
amplitude_only_control,22974,0.8007130438298561,0.984695978440561,0.05618023257037287,0.21698472544028205,0.05138738625969046,0.07896677597628987,0.2314355358231044,17657.0,0.7252084913705081
amplitude_only_control,24087,0.5209658650910661,0.908487822037976,0.09946038797662644,0.35909424830881503,0.06936660598701969,-0.003482213865931505,0.23938223938223938,18321.0,0.6968867358498311
