event_id,run,pair,stave_a,stave_b,residual_ns,abs_residual_ns,delta_lowering_adc,abs_delta_lowering_adc,max_lowering_adc,sum_lowering_adc,delta_lowering_frac,max_lowering_frac,delta_log_amp,min_log_amp,max_log_amp,min_amplitude_adc,max_amplitude_adc,delta_peak_sample,mean_peak_sample,delta_area_over_amp,mean_area_over_amp,delta_positive_area_over_amp,mean_positive_area_over_amp,max_tail_area_frac,delta_tail_area_frac,max_width20_samples,delta_width20_samples,max_width50_samples,max_pretrigger_abs_adc,delta_pretrigger_abs_adc,max_pretrigger_ptp_adc,max_late_abs_adc,delta_late_abs_adc,most_negative_postpeak_adc,has_pretrigger_anomaly,has_late_anomaly,centered_residual_ns,tail_abs_gt_threshold,s10_pileup_proxy_score,amp_bin,peak_bin,s10_pileup_bin,p09_anomaly_taxon,saturation_flag,traditional_pred_ns,residual_traditional_corrected_ns,traditional_high_lowering_bin,ml_pred_ns,residual_ml_corrected_ns,ml_shuffled_pred_ns,residual_ml_shuffled_corrected_ns,ml_oracle_pred_ns,residual_ml_oracle_corrected_ns,ml_tail_probability,ml_tail_probability_shuffled
54:247021:6940:246981,54,B4-B8,B4,B8,-4.309047922769459,4.309047922769459,0.0,0.0,0.0,0.0,0.0,0.0,0.1574080116975649,7.516977224604321,7.674385236301886,1838.0,2151.5,-1.0,8.5,0.27673104044373176,7.247179448404673,0.28144192742518115,7.25388744902271,0.5298720890034256,0.08586107477671612,10.0,0.0,7.0,12.5,1.5,15.0,912.5,95.5,0.0,False,True,-0.0932111225658403,False,3.6196162670102767,amp_low,peak_nominal,s10_mid,p09_normal,sat_not_high,-0.963916000212881,-3.3451319225565777,False,-0.5138931402931743,-3.7951547824762843,-0.02385775698844255,-4.2851901657810165,-0.11214506843018342,-4.1969028543392755,0.014309276164820911,0.10462539814002676
54:247021:6940:246981,54,B6-B8,B6,B8,-0.2730713107830951,0.2730713107830951,0.0,0.0,0.0,0.0,0.0,0.0,-0.09400597355489992,7.422971251049421,7.516977224604321,1673.0,1838.0,0.0,9.0,-0.29889163290486387,6.959368111730376,-0.2942782605641545,6.966027355028043,0.4440110142267095,-0.02474383330104335,10.0,0.0,7.0,11.0,0.0,18.0,817.0,-166.0,0.0,False,True,-0.8964285529491427,False,3.337933042680129,amp_low,peak_nominal,s10_low,p09_normal,sat_not_high,0.441547131439167,-0.7146184422222621,False,-0.40159503795644486,0.12852372717334976,-0.040763769452196986,-0.23230754133089812,-0.902037518920984,0.628966208137889,0.004792746113989638,0.2023361703437859
54:247849:7705:247809,54,B4-B6,B4,B6,-5.066876488193383,5.066876488193383,0.0,0.0,0.0,0.0,0.0,0.0,-0.16244322640526754,7.59160941263049,7.754052639035757,1980.5,2330.0,0.0,6.0,0.05847008331229464,7.167432466548851,0.060313052259530764,7.173074981065388,0.5503214564681849,-0.05894335468772782,11.0,1.0,7.0,419.5,312.5,426.0,352.0,-101.5,0.0,True,True,-0.5575508602711103,False,3.7818893694045546,amp_low,peak_nominal,s10_mid,p09_normal,sat_not_high,-0.07424455635704241,-4.992631931836341,False,-0.5295756024707075,-4.537300885722676,0.029339995891772726,-5.096216484085156,-0.5405739446583042,-4.526302543535079,0.017244680168413677,0.020627915820323944
54:247849:7705:247809,54,B4-B8,B4,B8,-3.929462803707107,3.929462803707107,0.0,0.0,0.0,0.0,0.0,0.0,-0.46402439632267445,7.59160941263049,8.055633808953164,1980.5,3150.5,-3.0,7.5,-1.5152829758451523,7.954308996127574,-1.5106234364645834,7.958543225427444,0.49137810178045704,0.19773077726218946,12.0,-1.0,8.0,419.5,237.0,426.0,954.5,-704.0,0.0,True,True,0.2863739964965113,False,3.935684305341371,amp_mid,peak_nominal,s10_mid,p09_normal,sat_not_high,-1.3429477046408431,-2.586515099066264,False,-0.46952929867571225,-3.459933505031395,-0.2649520825718161,-3.664510721135291,0.2701003074005631,-4.19956311110767,0.042988108699773014,0.07040009858578125
54:247849:7705:247809,54,B6-B8,B6,B8,1.137413684486276,1.137413684486276,0.0,0.0,0.0,0.0,0.0,0.0,-0.3015811699174069,7.754052639035757,8.055633808953164,2330.0,3150.5,-3.0,7.5,-1.573753059157447,7.9250739544714275,-1.5709364887241142,7.928386699297679,0.5503214564681849,0.2566741319499173,12.0,-2.0,8.0,182.5,-75.5,186.0,954.5,-602.5,0.0,True,True,0.5140564423202285,False,4.076964369404555,amp_mid,peak_nominal,s10_mid,p09_normal,sat_not_high,-1.085135115177001,2.222548799663277,False,-0.2944492073683716,1.4318628918546477,0.0660737158909165,1.0713399685953595,0.5420143412631877,0.5953993432230884,0.02783028940455981,0.13824754045445173
54:248012:7854:247972,54,B4-B6,B4,B6,-3.1555808545976163,3.1555808545976163,0.0,0.0,0.0,0.0,0.0,0.0,-0.06441250513337238,7.911324018963352,7.975736524096725,2727.0,2908.5,0.0,7.0,0.032403979610613476,7.604993463073314,0.026260989516520894,7.608798364794361,0.5745745066087271,-0.04659760018582593,11.0,-1.0,8.0,17.5,-14.5,32.0,914.5,-150.5,0.0,False,True,1.3537447733246566,False,3.9349735198261815,amp_mid,peak_nominal,s10_mid,p09_normal,sat_not_high,0.6399989028921436,-3.79557975748976,False,-0.06590942114867662,-3.0896714334489395,0.0017605556881405307,-3.1573414102857567,1.332631516776451,-4.488212371374067,0.01137578616352201,0.019686265273441667
54:248012:7854:247972,54,B4-B8,B4,B8,-1.524681768473684,1.524681768473684,0.0,0.0,0.0,0.0,0.0,0.0,-0.4521350725108437,7.911324018963352,8.363459091474196,2727.0,4286.5,1.0,6.5,-1.7020286227075223,8.472209764232382,-1.7031615405406946,8.473509629822969,0.7284849394576204,-0.2005080330347192,13.0,-3.0,10.0,5.5,-2.5,10.0,2937.5,-2173.5,0.0,False,True,2.6911550317299344,False,5.260654818372861,amp_high,peak_nominal,s10_high,p09_broad_late,sat_not_high,0.4993658970514412,-2.024047665525125,False,0.8558910121508777,-2.380572780624562,-0.021869159455505986,-1.502812609018178,2.6893934234986654,-4.214075191972349,0.03995697571435082,0.24086783701592193
54:248012:7854:247972,54,B6-B8,B6,B8,1.6308990861239323,1.6308990861239323,0.0,0.0,0.0,0.0,0.0,0.0,-0.38772256737747135,7.975736524096725,8.363459091474196,2908.5,4286.5,1.0,6.5,-1.7344326023181358,8.456007774427075,-1.7294225300572155,8.46037913506471,0.7284849394576204,-0.15391043284889327,13.0,-2.0,10.0,17.5,12.0,32.0,2937.5,-2023.0,0.0,False,True,1.0075418439578847,False,5.262454818372861,amp_high,peak_nominal,s10_high,p09_broad_late,sat_not_high,0.2605609800998603,1.370338106024072,False,0.7409693881907741,0.8899296979331582,0.071214684710101,1.5596844014138314,1.0015784561325496,0.6293206299913827,0.07015996706043721,0.1321545012265
54:248366:8186:248326,54,B4-B6,B4,B6,-4.972971338187577,4.972971338187577,0.0,0.0,0.0,0.0,0.0,0.0,0.03827302810785316,7.625838944832114,7.664111972939967,2049.5,2129.5,0.0,10.0,0.6542520836578092,7.049253389962596,0.6509980930413217,7.0529935573769675,0.45351029881055993,-0.01456041814230219,11.0,1.0,7.0,3.5,1.0,5.0,1318.5,127.0,0.0,False,True,-0.463645710265304,False,3.67068089643168,amp_low,peak_nominal,s10_mid,p09_normal,sat_not_high,-0.09203755197255337,-4.8809337862150235,False,-1.6599942751806087,-3.312977063006968,-0.08803652684413114,-4.884934811343446,-0.453200838418212,-4.519770499769365,0.009698422847399829,0.1500978534949045
54:248366:8186:248326,54,B4-B8,B4,B8,-5.405827404631623,5.405827404631623,0.0,0.0,0.0,0.0,0.0,0.0,0.2938813311328863,7.370230641807081,7.664111972939967,1587.0,2129.5,0.0,10.0,0.31651805813050515,7.218120402726248,0.2997276385542129,7.228628784620522,0.4713370126401994,-0.03238713197194165,11.0,1.0,7.0,13.0,-9.5,20.0,1318.5,327.5,0.0,False,True,-1.1899906044280044,False,3.725586037920598,amp_low,peak_nominal,s10_mid,p09_normal,sat_not_high,-1.1786911245520661,-4.227136280079557,False,-0.993146958568653,-4.41268044606297,-0.06953848275031117,-5.336288921881311,-1.1842387242272148,-4.221588680404408,0.017196372803529092,0.020703089194260466
54:248366:8186:248326,54,B6-B8,B6,B8,-0.43285606644404595,0.43285606644404595,0.0,0.0,0.0,0.0,0.0,0.0,0.2556083030250331,7.370230641807081,7.625838944832114,1587.0,2049.5,0.0,10.0,-0.337734025527304,6.890994360897343,-0.3512704544871088,6.903129738099861,0.4713370126401994,-0.017826713829639462,10.0,0.0,7.0,13.0,-10.5,20.0,1191.5,200.5,0.0,False,True,-1.0562133086100935,False,3.5138360379205977,amp_low,peak_nominal,s10_mid,p09_normal,sat_not_high,-1.1099639649885575,0.6771078985445116,False,-0.41392910239187514,-0.018926964052170814,0.12150669817777437,-0.5543627646218203,-1.044096813304355,0.6112407468603092,0.009485022041143468,0.11102379415742207
54:249054:8817:249014,54,B4-B6,B4,B6,-3.364017990273055,3.364017990273055,1.6300000000001091,1.6300000000001091,1.6300000000001091,1.6300000000001091,0.0009271899886234978,0.0009271899886234978,0.21408859414225123,7.258412150595307,7.472500744737558,1419.0,1758.0,0.0,9.0,0.10126705582694129,7.401584902120659,0.12374839753996802,7.414235016247081,0.48682066519697115,-0.01318450906823343,11.0,1.0,8.0,31.0,12.0,59.0,883.0,175.0,0.0,False,True,1.1453076376492177,False,3.6658619955909133,amp_low,peak_nominal,s10_mid,p09_normal,sat_not_high,-0.19985371606488878,-3.1641642742081664,False,-0.33942657300379875,-3.0245914172692565,-0.1441404067126124,-3.219877583560443,1.1522798284118863,-4.516297818684942,0.0,0.1925778189526628
54:249054:8817:249014,54,B4-B8,B4,B8,-4.2495522474710725,4.2495522474710725,1.6300000000001091,1.6300000000001091,1.6300000000001091,1.6300000000001091,0.0009271899886234978,0.0009271899886234978,-0.5525250047312218,7.472500744737558,8.02502574946878,1758.0,3055.5,-2.0,10.0,-0.4767620968845421,7.6905994784764005,-0.46138055752425444,7.706799493779192,0.4736361561287377,0.16849864736693504,11.0,0.0,8.0,31.0,24.5,59.0,1815.5,-932.5,0.0,False,True,-0.033715447267454124,False,3.859433468386213,amp_mid,peak_nominal,s10_mid,p09_normal,sat_not_high,-0.3543252931154317,-3.895226954355641,False,-0.2428056739474947,-4.006746573523578,-0.32030694187014863,-3.929245305600924,-0.024655365400732883,-4.22489688207034,0.0059601449275362315,0.10750931716571985
54:249054:8817:249014,54,B6-B8,B6,B8,-0.8855342571980174,0.8855342571980174,0.0,0.0,0.0,0.0,0.0,0.0,-0.766613598873473,7.258412150595307,8.02502574946878,1419.0,3055.5,-2.0,10.0,-0.5780291527114834,7.63996595056293,-0.5851289550642225,7.644925295009208,0.48682066519697115,0.18168315643516847,11.0,-1.0,8.0,19.0,12.5,20.0,1815.5,-1107.5,0.0,False,True,-1.508891499364065,False,3.8971869955909137,amp_mid,peak_nominal,s10_mid,p09_normal,sat_not_high,0.12990773607744455,-1.015441993275462,False,-0.2576863940557039,-0.6278478631423134,-0.33297458845622285,-0.5525596687417945,-1.5104384051969668,0.6249041479989494,0.0059601449275362315,0.28295193716356826
54:250337:10007:250297,54,B4-B6,B4,B6,-3.3488917667076237,3.3488917667076237,14.414999999999964,14.414999999999964,14.414999999999964,14.414999999999964,0.006438142027690917,0.006438142027690917,0.1934547297862883,7.520776415062797,7.7142311448490855,1845.0,2239.0,0.0,17.0,0.17280265701272501,2.4901953664467418,0.2937480558369674,2.558798147159676,0.0,0.0,3.0,0.0,3.0,14.0,4.0,23.0,2239.0,394.0,0.0,False,True,1.1604338612146492,False,1.10185,amp_low,peak_late,s10_low,p09_normal,sat_not_high,-1.3081813196481447,-2.040710447059479,False,0.19613426812094922,-3.545026034828573,-0.7864273558791948,-2.562464410828429,1.1557057427668258,-4.50459750947445,0.0364213377515776,0.37002479250370246
54:250337:10007:250297,54,B4-B8,B4,B8,-5.140555859847922,5.140555859847922,14.414999999999964,14.414999999999964,14.414999999999964,14.414999999999964,0.006438142027690917,0.006438142027690917,0.0981937977227334,7.616037347126352,7.7142311448490855,2029.5,2239.0,0.0,17.0,0.29869573412531425,2.4272488278904474,0.42530755325012315,2.4930183984530982,0.0,0.0,3.0,0.0,3.0,14.0,7.5,23.0,2239.0,209.5,0.0,False,True,-0.9247190596443033,False,1.10185,amp_low,peak_late,s10_low,p09_normal,sat_not_high,-1.6196884242877267,-3.520867435560195,False,-0.3874149846551395,-4.753140875192782,-0.6662991739905423,-4.474256685857379,-0.9433642132133239,-4.1971916466345975,0.043942524517016954,0.24452939774933005
54:250337:10007:250297,54,B6-B8,B6,B8,-1.791664093140298,1.791664093140298,0.0,0.0,0.0,0.0,0.0,0.0,-0.0952609320635549,7.520776415062797,7.616037347126352,1845.0,2029.5,0.0,17.0,0.12589307711258924,2.3408474993840844,0.13155949741315576,2.3461443705346143,0.0,0.0,3.0,0.0,2.0,10.0,3.5,16.0,2029.5,-184.5,0.0,False,True,-2.4150213353063457,False,1.0488750000000002,amp_low,peak_late,s10_low,p09_normal,sat_not_high,-0.7903100195407595,-1.0013540735995385,False,-0.38531963074500547,-1.4063444623952925,-0.20990221873167444,-1.5817618744086237,-2.353454386448425,0.5617902933081269,0.013796263662628793,0.1972407561425495
54:250882:10517:250842,54,B4-B6,B4,B6,-2.8746168501197076,2.8746168501197076,13.385000000000218,13.385000000000218,13.385000000000218,13.385000000000218,0.005483408439164367,0.005483408439164367,-0.12657131418920908,7.80057265467065,7.927143968859859,2441.0,2770.5,0.0,17.0,0.04834505815313972,1.547724234544897,0.21108971215358507,1.635954529420954,0.0,0.0,2.0,0.0,2.0,24.0,16.5,40.0,2770.5,-329.5,0.0,False,True,1.6347087778025653,False,1.056225,amp_mid,peak_late,s10_low,p09_normal,sat_not_high,-1.0492317536828564,-1.8253850964368512,False,0.1541987071128635,-3.028815557232571,-0.725682726771075,-2.1489341233486323,1.653599806415165,-4.528216656534872,0.026378548577529692,0.12268969558493989
54:250882:10517:250842,54,B4-B8,B4,B8,-3.479056830277301,3.479056830277301,-10.257499999999709,10.257499999999709,23.642499999999927,37.027500000000146,-0.005309789460858427,0.010793197900022793,0.1082311348117857,7.692341519858864,7.80057265467065,2190.5,2441.0,0.0,17.0,0.40321381452308724,1.370289856359923,0.3461558566230607,1.5684214571862163,0.0,0.0,2.0,0.0,2.0,24.0,12.5,40.0,2441.0,250.5,0.0,False,True,0.7367799699263173,False,0.97385,amp_low,peak_late,s10_low,p09_normal,sat_not_high,-1.738128920068747,-1.740927910208554,False,-0.3939150276953237,-3.0851418025819775,-4.18097844143521,0.7019216111579087,0.727300078832556,-4.206356909109857,0.061551268735424824,0.14975944673168856
54:250882:10517:250842,54,B6-B8,B6,B8,-0.6044399801575935,0.6044399801575935,-23.642499999999927,23.642499999999927,23.642499999999927,23.642499999999927,-0.010793197900022793,0.010793197900022793,0.23480244900099478,7.692341519858864,7.927143968859859,2190.5,2770.5,0.0,17.0,0.3548687563699475,1.3461173272833533,0.13506614446947562,1.4628766011094239,0.0,0.0,2.0,0.0,1.0,11.5,-4.0,18.0,2770.5,580.0,0.0,False,True,-1.227797222323641,False,1.05435,amp_mid,peak_late,s10_low,p09_normal,sat_not_high,-2.315017792837817,1.7105778126802234,False,-0.3919716319051823,-0.21246834825241118,-3.3363132837593907,2.7318733036017973,-1.22108881651311,0.6166488363555165,0.060834092801361185,0.1578334055533948
54:252009:11570:251968,54,B4-B6,B4,B6,-3.5021398148738427,3.5021398148738427,0.0,0.0,0.0,0.0,0.0,0.0,-0.27779468266349205,7.623397537369454,7.901192220032946,2044.5,2699.5,0.0,12.0,-0.03576887670338813,6.4414598846710875,-0.03092091861798263,6.448329131355946,0.4122299272164594,-0.020122262982882777,9.0,0.0,8.0,18.5,-8.0,27.0,2222.5,-594.0,0.0,False,True,1.0071858130484301,False,3.4150897816493786,amp_mid,peak_late,s10_low,p09_normal,sat_not_high,0.8899296418509426,-4.392069456724785,False,0.12362262303688484,-3.6257624379107276,-0.04962134172161963,-3.452518473152223,1.0015784561325496,-4.5037182710063925,0.004792746113989638,0.05617769364617605
54:252009:11570:251968,54,B4-B8,B4,B8,-2.999647055089042,2.999647055089042,0.0,0.0,0.0,0.0,0.0,0.0,-0.5834588910301965,7.623397537369454,8.20685642839965,2044.5,3665.0,1.0,11.5,-0.818716504567373,6.83293369860308,-0.810241832727943,6.8379895884109265,0.5903337602652,-0.1982260960316234,9.0,0.0,8.0,10.5,7.5,14.0,3284.0,-1655.5,0.0,False,True,1.2161897451145762,False,4.2135762807956,amp_high,peak_late,s10_high,p09_normal,sat_not_high,0.3837844487454909,-3.383431503834533,False,-0.04047176163425554,-2.959175293454787,0.1154380147780886,-3.115085069867131,1.2398329338571121,-4.2394799889461545,0.0,0.085874997986512
54:252009:11570:251968,54,B6-B8,B6,B8,0.5024927597848006,0.5024927597848006,0.0,0.0,0.0,0.0,0.0,0.0,-0.3056642083667045,7.901192220032946,8.20685642839965,2699.5,3665.0,1.0,11.5,-0.7829476278639849,6.850818136954774,-0.7793209141099604,6.853450047719917,0.5903337602652,-0.1781038330487406,9.0,0.0,8.0,18.5,15.5,27.0,3284.0,-1061.5,0.0,False,True,-0.12086448238124703,False,4.2147762807956,amp_high,peak_late,s10_high,p09_normal,sat_not_high,-0.3175653193370067,0.8200580791218073,False,-0.022210633858973254,0.5247033936437738,0.20520638586311218,0.2972863739216884,-0.13646122853135598,0.6389539883161566,0.0,0.09586693251901776
54:252853:12352:252812,54,B4-B6,B4,B6,-2.2749240828421406,2.2749240828421406,198.6974999999993,198.6974999999993,221.0649999999996,243.4324999999999,0.09048538752128946,0.10383513386566444,0.2394136927971875,7.424463565906283,7.6638772587034705,1675.5,2129.0,0.0,5.0,-0.7918549302599462,6.697477488615178,-0.5855201345503867,6.857344379158707,0.5441151919866444,-0.08153648563289512,10.0,-1.0,7.0,1188.0,485.5,1441.0,150.5,-83.5,-67.0,True,False,2.2344015450801322,False,3.6481705759599325,amp_low,peak_early,s10_mid,p09_normal,sat_not_high,-6.749820007674766,4.474895924832626,False,1.3425992524441646,-3.617523335286305,-0.256698671427651,-2.0182254114144897,2.196600086737132,-4.471524169579272,0.04405491338901381,0.1296461691377043
54:252853:12352:252812,54,B4-B8,B4,B8,-3.088794710050248,3.088794710050248,191.85249999999996,191.85249999999996,221.0649999999996,250.27749999999924,0.093222054846591,0.10383513386566444,-0.25675084999906606,7.6638772587034705,7.9206281087025365,2129.0,2752.5,-2.0,6.0,-1.637414554171471,7.12025730057094,-1.4245165055551787,7.276842564661103,0.46257870635374926,0.09729903377530452,11.0,-2.0,7.0,1188.0,219.5,1441.0,442.5,-375.5,-67.0,True,True,1.1270420901533704,False,3.656561119061248,amp_mid,peak_nominal,s10_mid,p09_normal,sat_not_high,-7.144992214406034,4.056197504355786,False,0.4186481720244613,-3.5074428820747094,-0.15500476090028498,-2.933789949149963,1.1098777602267351,-4.198672470276983,0.057926873188085724,0.0658224969856751
