window_mask,method,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive,pileup_ap_ci_low,pileup_ap_ci_high,pileup_auc_ci_low,pileup_auc_ci_high,pid_auc_ci_low,pid_auc_ci_high,pid_efficiency_ci_low,pid_efficiency_ci_high,pid_purity_ci_low,pid_purity_ci_high,pid_balanced_accuracy_ci_low,pid_balanced_accuracy_ci_high,time_bias_ns_ci_low,time_bias_ns_ci_high,time_sigma68_ns_ci_low,time_sigma68_ns_ci_high,late_tail_rate_abs_gt_15ns_ci_low,late_tail_rate_abs_gt_15ns_ci_high,pileup_miss_rate_ci_low,pileup_miss_rate_ci_high,false_split_rate_ci_low,false_split_rate_ci_high,energy_fractional_bias_ci_low,energy_fractional_bias_ci_high,energy_fractional_sigma68_ci_low,energy_fractional_sigma68_ci_high
pretrigger_pedestal_samples_0_3,compact_sequence_residual,0.554142360335572,0.5542627599243857,0.8995454545454545,0.9090909090909091,0.7692307692307693,0.8295454545454546,-0.6720115927065073,15.931641714952068,0.35537190082644626,0.47391304347826085,0.4434782608695652,0.11907723356989913,1.5126305168476606,460,230,0.5220307126393103,0.5992419793820389,0.5140264650283554,0.5964650283553875,0.8792194022426044,0.9310148810897783,0.8925233644859814,0.9223919915700737,0.7126436781609196,0.83203125,0.8074038917892739,0.8576359338061466,-1.5004830882294584,0.6539514855731277,14.903636983655861,17.680481122015006,0.33969465648854963,0.3762338600067958,0.43043478260869567,0.5260869565217391,0.3868478260869565,0.4870652173913044,0.013199958975590889,0.14530686677593643,1.149809331893532,1.872070736120593
pretrigger_pedestal_samples_0_3,gradient_boosted_trees,0.5087176627444877,0.5354914933837429,0.9100378787878788,0.9318181818181818,0.7854406130268199,0.8492424242424242,-3.971326642970925,20.465502656636744,0.5,0.41304347826086957,0.5565217391304348,-0.016102341779804193,1.381373399270679,460,230,0.47330942844616736,0.5660766276406114,0.49065217391304344,0.5830434782608696,0.8918606414436272,0.9311134377426816,0.9047619047619048,0.9523860837438423,0.7315501019651465,0.8390804597701149,0.8202456170309653,0.8798774954627949,-6.857875890422411,-2.530165136640661,18.613834554825367,21.327614630001285,0.4538372093023256,0.5451467803030302,0.3739130434782609,0.4608695652173913,0.49130434782608695,0.6130434782608696,-0.0921323177108034,0.03520831982898676,0.5836271711659344,2.04612437732837
pretrigger_pedestal_samples_0_3,mlp,0.5108860647622031,0.5232325141776937,0.7690151515151515,0.6272727272727273,0.69,0.6844696969696971,-37.42658602171567,30.988508024264963,0.8258064516129032,0.32608695652173914,0.6304347826086957,-0.9566140467946687,0.0906499998366247,460,230,0.47933786228733255,0.5611688778009699,0.4717580340264651,0.5839130434782608,0.7354015311298893,0.7955421960072595,0.5816440217391304,0.6772510115780619,0.641368635594524,0.7401960784313726,0.6467362529309433,0.7229824269964215,-41.83260949002907,-32.09452689117322,28.061974600185767,32.95897153003006,0.7617180896027049,0.8784539473684211,0.26521739130434785,0.3783695652173913,0.6043478260869565,0.6565217391304348,-0.9740293323496885,-0.9464883882939663,0.06640641313944741,0.11378572173515515
pretrigger_pedestal_samples_0_3,ridge,0.5377681209875829,0.5696786389413989,0.8025757575757576,0.6590909090909091,0.7178217821782178,0.7107954545454545,-3.592907753644239,17.87098582843191,0.4601226993865031,0.29130434782608694,0.5130434782608696,1.271939141432722,2.862382895692468,460,230,0.5072000505246844,0.588471580046086,0.5452173913043479,0.6089035916824197,0.7851070793639646,0.8176973696686959,0.5889244573495811,0.7105042016806723,0.650097474523704,0.7681714166840025,0.6698698843422776,0.7409582728060549,-5.556395416159963,-0.254321480794051,16.611210225205404,18.94044325687318,0.4297932330827068,0.4968689826700899,0.23043478260869565,0.3652173913043478,0.4782608695652174,0.5565217391304348,0.7136283329631161,1.6618864340004302,2.47129194673373,3.5451721192892776
pretrigger_pedestal_samples_0_3,small_transformer,0.5644485501450847,0.530047258979206,0.49741477272727275,0.16818181818181818,0.5606060606060606,0.5236742424242424,-0.21771188152464926,17.871064632440383,0.38,0.782608695652174,0.13043478260869565,0.10566665617621486,1.6043055898946135,460,230,0.5322367940317901,0.6022369814266344,0.4924669187145558,0.5826635160680529,0.4651319281219198,0.5264177693761816,0.12703700824133105,0.19823788546255505,0.5084745762711864,0.6,0.5032914648910412,0.5402331420373027,-2.4775362887235186,1.8842440246103465,14.206664836195547,20.14594596294284,0.32064401232190987,0.423791330925257,0.7260869565217392,0.8348913043478261,0.0782608695652174,0.1782608695652174,-0.18211517593488333,0.3260011374627979,1.1872118747811724,1.7421387500220566
pretrigger_pedestal_samples_0_3,traditional_template_likelihood,0.5090338164251207,0.5108506616257089,0.7925189393939394,0.6363636363636364,0.7368421052631579,0.7140151515151515,-33.63542620665065,13.442906180512335,0.75,0.991304347826087,0.004347826086956522,-0.9830426059229582,0.004342402421035729,460,230,0.49890760869565215,0.5239130434782607,0.497804820415879,0.5239130434782608,0.7642002825885286,0.8178037392011192,0.5753424657534246,0.7157321730913101,0.6910994764397905,0.783068783068783,0.6769647360561981,0.7542203066220534,-40.57833238716299,-14.192520026138318,0.0,19.442906180512335,0.5,1.0,0.9826086956521739,1.0,0.0,0.013043478260869565,-0.9894284918362459,-0.9766567200096704,0.0,0.006385885913287759
rising_edge_samples_4_7,1d_cnn,0.5683747255511495,0.6002835538752364,0.46754734848484847,0.0,0.0,0.5,-3.6082549796071905,21.685819955907668,0.4098360655737705,0.46956521739130436,0.3695652173913043,0.16916930115944379,0.435592754174443,460,230,0.5115775984310212,0.641628949776771,0.5493572778827978,0.6459248582230624,0.43891317099014204,0.49570461398418386,0.0,0.0,0.0,0.0,0.5,0.5,-5.064305575668104,-0.49993314077931567,20.82928579308642,23.348545624758913,0.3759124087591241,0.44739916379734385,0.4,0.5391304347826087,0.2955434782608696,0.45652173913043476,0.1369169595558038,0.22258837136274115,0.3576307063204974,0.46805242110869694
rising_edge_samples_4_7,compact_sequence_residual,0.5323693468783655,0.5677410207939508,0.8899242424242424,0.9227272727272727,0.7660377358490567,0.8321969696969698,-1.5076798391744184,11.864425130275976,0.24786324786324787,0.49130434782608695,0.4217391304347826,1.9117727349604652,13.41330885497731,460,230,0.4891798772789735,0.5813404991434205,0.5083048204158791,0.6119092627599244,0.8529033234915587,0.9273947990543735,0.8980582524271845,0.9446808510638298,0.7028985507246377,0.8308270676691729,0.7955832703699021,0.8702360312005252,-2.230701834446299,-0.5634565371558696,11.03806602429323,13.415636262368897,0.23038235294117645,0.275,0.43478260869565216,0.5652173913043478,0.3869565217391304,0.4609782608695652,-0.211090934251745,6.092664284087976,5.097972845028049,22.196928377860832
rising_edge_samples_4_7,gradient_boosted_trees,0.5808396412973389,0.5926654064272211,0.9052083333333334,0.9227272727272727,0.7748091603053435,0.8384469696969696,0.4875917215568304,14.296638764392373,0.2976190476190476,0.45217391304347826,0.43043478260869567,2.7808859712493055,47.997727764655,460,230,0.5540472939899339,0.6258400909128083,0.5685321361058601,0.6141209829867675,0.8716840507885284,0.9408232993182915,0.903214605734767,0.9359042553191489,0.7177906141758892,0.8333333333333334,0.809995446265938,0.8709482612992322,-0.8981731595546206,2.2118948874256517,12.919294755009325,15.680745746284272,0.27380952380952384,0.32261039132734004,0.41304347826086957,0.4827173913043478,0.3826086956521739,0.4782608695652174,-0.419119926164602,10.041432474730911,16.34071957359725,69.13706864404237
rising_edge_samples_4_7,mlp,0.5667846515164674,0.5893950850661626,0.7154734848484849,0.6909090909090909,0.6523605150214592,0.6767045454545455,2.040872544171717,31.946165269394157,0.5882352941176471,0.40869565217391307,0.45652173913043476,0.2869523365302834,0.6447096267422329,460,230,0.5354137191485328,0.6039035677193423,0.5457277882797731,0.6275047258979206,0.6722885724844558,0.7673745413513872,0.6548672566371682,0.7197350615300038,0.595677903656627,0.6991525423728814,0.6415361924211482,0.7151071068787895,-0.8393848882687305,4.292403708218356,27.84153203768422,36.302046605960946,0.5170068027210885,0.674074074074074,0.3347826086956522,0.4782608695652174,0.37815217391304345,0.5523913043478261,0.1875280739882853,0.375285129916161,0.5603276187810031,0.8051819422055573
rising_edge_samples_4_7,ridge,0.5746474673270309,0.607977315689981,0.803125,0.6818181818181818,0.7246376811594203,0.7221590909090909,2.1788900382378307,14.839743124153848,0.3161290322580645,0.32608695652173914,0.4652173913043478,-1.0,52.97810411858995,460,230,0.5456995247918333,0.6225010306244393,0.5698137996219281,0.6473345935727788,0.7868440600145237,0.8206335697399527,0.6341463414634146,0.7181818181818181,0.6664948453608247,0.782608695652174,0.6896221703589099,0.7461055656382336,1.9659640563864937,2.3131016025200957,13.568743460630447,15.595632707650992,0.2866232328724561,0.34415584415584416,0.29130434782608694,0.3566304347826087,0.41739130434782606,0.5217391304347826,-1.0,9.769607130171483,31.669837731690347,79.84646721184234
rising_edge_samples_4_7,small_transformer,0.5523407474423777,0.5902835538752362,0.4806628787878787,0.0,0.0,0.5,-1.4825018199979478,18.24715090759777,0.4327956989247312,0.19130434782608696,0.591304347826087,-0.01992313526811463,0.38942392352770183,460,230,0.4990014954849798,0.6041152301562834,0.5200189035916823,0.6385954631379962,0.4630647130647131,0.5092739605020832,0.0,0.0,0.0,0.0,0.5,0.5,-4.5472554230731586,1.2044991358659285,17.336973894664876,18.67612165113902,0.4166666666666667,0.45083296411165263,0.165,0.2217391304347826,0.5,0.6826086956521739,-0.08186736749369175,0.024976114860694905,0.32753555340311136,0.44292255370423517
rising_edge_samples_4_7,traditional_template_likelihood,0.5721268936064375,0.599508506616257,0.7951704545454545,0.6227272727272727,0.7210526315789474,0.7009469696969697,-5.248669891465987,21.867110029068296,0.32954545454545453,0.808695652173913,0.10434782608695652,-0.3719433341666285,0.21276593429473417,460,230,0.5268575533692652,0.6435774784511455,0.5379867674858223,0.6664839319470699,0.7602048306445068,0.8157312994967827,0.5630630630630631,0.6854460093896714,0.6648488167026966,0.7715736040609137,0.6609397247271002,0.7363505747126436,-6.453821604140084,-3.6552826617914267,18.4101891439477,25.60769025102159,0.2811065051020408,0.391304347826087,0.7652173913043478,0.8521739130434782,0.06521739130434782,0.14347826086956522,-0.49953298945498675,-0.29187232011209563,0.1899625642562973,0.26075466035351025
