window_mask,method,heldout_run,pileup_ap,pileup_auc,pid_auc,pid_efficiency,pid_purity,pid_balanced_accuracy,time_bias_ns,time_sigma68_ns,late_tail_rate_abs_gt_15ns,pileup_miss_rate,false_split_rate,energy_fractional_bias,energy_fractional_sigma68,n_events,n_positive
late_tail_samples_12_17,mlp,65,0.7081228531573048,0.7065217391304347,0.7514177693761815,0.782608695652174,0.72,0.7391304347826086,-6.157421306335515,18.215786372876124,0.4375,0.30434782608695654,0.3695652173913043,0.0066349240911726965,0.15715066514461096,92,46
late_tail_samples_12_17,ridge,58,0.6848989269837429,0.7287334593572778,0.7719298245614035,0.5526315789473685,0.6363636363636364,0.6652046783625731,-2.321079071215695,15.002732294906808,0.35294117647058826,0.2608695652173913,0.41304347826086957,-0.016712743606383647,0.04922253425459136,92,46
late_tail_samples_12_17,ridge,60,0.7011788229155397,0.6795841209829868,0.7995271867612294,0.6888888888888889,0.7045454545454546,0.706146572104019,-7.496823241468338,13.456981023914846,0.3939393939393939,0.2826086956521739,0.4782608695652174,-0.011681127772909071,0.0500479189932644,92,46
late_tail_samples_12_17,ridge,62,0.5999704508798387,0.6483931947069943,0.8242857142857143,0.7380952380952381,0.7380952380952381,0.7590476190476191,-3.8305358547581125,19.754835300037236,0.53125,0.30434782608695654,0.5,-0.012216968440270601,0.06013702826811354,92,46
late_tail_samples_12_17,ridge,64,0.7480302767257452,0.724952741020794,0.8438538205980066,0.673469387755102,0.8048780487804879,0.7437114380635975,-4.842422287806563,16.100894534155284,0.3709677419354839,0.32608695652173914,0.34782608695652173,-0.024279332980980145,0.08194237919624187,92,46
late_tail_samples_12_17,ridge,65,0.6906370196355057,0.7344045368620038,0.8090737240075614,0.6739130434782609,0.775,0.7391304347826086,-6.3873359773944305,15.790475683421565,0.4342105263157895,0.17391304347826086,0.45652173913043476,-0.008016611789329492,0.07212729012148122,92,46
late_tail_samples_12_17,small_transformer,58,0.577541019941379,0.6332703213610587,0.5818713450292398,0.0,0.0,0.5,2.4857256902981284,18.19796952201846,0.4827586206896552,0.3695652173913043,0.391304347826087,-0.07367600370991534,0.09730863421982931,92,46
late_tail_samples_12_17,small_transformer,60,0.49239169424875545,0.4815689981096408,0.5550827423167849,0.0,0.0,0.5,-7.527986443183021,12.770221817364803,0.3409090909090909,0.5217391304347826,0.5869565217391305,0.07322973217051813,0.15703610961967482,92,46
late_tail_samples_12_17,small_transformer,62,0.5452871571234784,0.5926275992438563,0.5869047619047619,0.0,0.0,0.5,-6.169028542403137,21.444389985760417,0.58,0.45652173913043476,0.41304347826086957,-0.09053039853093188,0.13708717090986738,92,46
late_tail_samples_12_17,small_transformer,64,0.582109111979849,0.5926275992438563,0.48220218319886093,0.0,0.0,0.5,-5.471079548275952,20.58265150850926,0.45652173913043476,0.5,0.41304347826086957,0.007891881406980264,0.17556613865265142,92,46
