rep,method,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,pull_width,one_axis_sigma68_slope,matched_sigma68_slope
119,traditional_hierarchical,1.1664964958515696,2.341432546358029,0.011779974044124987,2.007234959286122,0.3571602307696616,0.22336358396726988
120,ml_charge_ridge,1.4431346427624596,2.524006718837119,0.018317044686213042,1.9949952278214644,0.5551600438034109,0.29118103178338794
120,template_phase_base,2.6955938739469367,3.2819493554002404,0.07179298051509005,1.2175236733991948,0.14633301112146443,0.13251289711417533
120,traditional_hierarchical,1.2824654999372544,2.5175110507191323,0.01671891327063741,1.963024386108089,0.6501811784942686,0.30249363429160847
121,ml_charge_ridge,1.2264793136680883,2.357178936124334,0.014163283716734325,1.90379509916655,0.3155737872481574,0.18521543049961067
121,template_phase_base,2.783559153479782,3.3170565064408697,0.07956698240866035,1.19166014571458,0.10020745663523609,0.08305006773194594
121,traditional_hierarchical,1.1117718147550333,2.3616974973760243,0.013170951736580965,2.124264589219145,0.4546396101432734,0.21900502724033366
122,ml_charge_ridge,1.4066653444342876,2.4821781199540394,0.015483993540419873,2.0738175450254026,0.4825187726796634,0.3316138735765327
122,template_phase_base,2.7475619522335215,3.270313513950344,0.07295525790823597,1.1902601545678968,-0.048937524334077734,0.011294221308672685
122,traditional_hierarchical,1.2731258837448007,2.4710059986270085,0.014439061461005034,1.9408968352436105,0.6317837524603691,0.3470420262738796
123,ml_charge_ridge,1.2617906647471255,2.4117003341832897,0.012550756736803248,2.146309509489595,0.20529329244441766,0.17145296568583163
123,template_phase_base,2.992319268962799,3.3591500268732735,0.06847545219638243,1.1225907815771363,0.23268201899604302,0.1292621416020634
123,traditional_hierarchical,1.1942246507701866,2.4308245091039598,0.012827611664820967,2.035483447386769,0.25772505866001694,0.18871229062163392
124,ml_charge_ridge,1.2036237931488902,2.344162863584618,0.01555146306527522,1.824412081239588,0.315971333343592,0.1409475908648625
124,template_phase_base,2.7801535032621487,3.314148373288684,0.08215674237773685,1.1920738798774821,0.1024304062051745,0.1273433853636002
124,traditional_hierarchical,1.1001976706716963,2.356714557625341,0.014528340495191324,2.142082846063937,0.43006612716844056,0.15232281688639807
125,ml_charge_ridge,1.379980075330209,2.5094832119204806,0.014483016050765211,2.1738848479503563,0.4278799044590919,0.3459771534516567
125,template_phase_base,2.873326745052509,3.3236548958086534,0.07502799552071669,1.1567270939622687,0.06017357179475326,0.1312603457290376
125,traditional_hierarchical,1.253950912910059,2.511619758617884,0.014856289660321015,2.0029649747525906,0.5229194595364964,0.3654596709214473
126,ml_charge_ridge,1.5693582688761256,2.6317352178160185,0.019169521062436152,2.181823928243214,0.6266163834057691,0.3432502188752807
126,template_phase_base,2.7035130270822876,3.2857380462743233,0.06544077879935101,1.2153586882547374,0.12741057566034777,0.12232191771289534
126,traditional_hierarchical,1.4080617490725473,2.6193795376117084,0.017847485127095726,1.860273201325882,0.7519699470894551,0.34573660597584055
127,ml_charge_ridge,1.2793672914671355,2.4031466224567035,0.011806699615595826,2.1100616436934088,0.2699950653896095,0.17706093846798274
127,template_phase_base,2.9861718468144858,3.3298420737963745,0.06736225517115138,1.1150872235797484,0.28524161730517694,0.05765830603943934
127,traditional_hierarchical,1.1990223043939103,2.4052226716922807,0.011989749222039173,2.0059865966447457,0.31955195201594566,0.19981998462244271
128,ml_charge_ridge,1.579454134863564,2.6049778930601595,0.019768624459699975,2.1138975328965297,0.606211806559207,0.2784583039474565
128,template_phase_base,2.7035130270822876,3.254987529703098,0.060068649885583525,1.2039844073605144,0.13855653922160266,0.13088572363226303
128,traditional_hierarchical,1.4381403211269428,2.591805523804365,0.01792524790236461,1.8021923770090789,0.7542956431878746,0.3598680939510695
129,ml_charge_ridge,1.2291534549771812,2.352585494847462,0.014140521431727796,1.932669392797275,0.35082486333527046,0.1437777223322708
129,template_phase_base,2.780153503262156,3.30836005638127,0.07629989689203123,1.189991866456054,0.08163678827979291,0.140283911072181
129,traditional_hierarchical,1.1009332856169856,2.357860862274054,0.01296214464575048,2.1416927738293063,0.48116228528510985,0.14483031775589206
130,ml_charge_ridge,1.3691215039877977,2.5237371777326167,0.017633369137128537,2.023049185078823,0.51657623392218,0.27431881182752216
130,template_phase_base,2.771127713560663,3.309938817823252,0.07742570712495525,1.1944374853695439,0.1453032039489394,0.07410386019121697
130,traditional_hierarchical,1.2592386482217046,2.519333911156125,0.016917293233082706,2.000680263994379,0.6446807283468886,0.24535815298721358
131,ml_charge_ridge,1.3979769479323945,2.514463594600414,0.017498379779650033,2.0763867601519244,0.5209226892558105,0.36699858219444953
131,template_phase_base,2.736502410114516,3.3001200609070076,0.076150356448477,1.2059627825319204,0.0014688179197168282,0.10145161548563836
131,traditional_hierarchical,1.2696548298603136,2.520254147430589,0.016850291639662993,1.9849915805131584,0.6631281879602727,0.36923846715463043
132,ml_charge_ridge,1.2765581516289797,2.416199638238769,0.011914217633042097,2.135724394821131,0.20521809356498227,0.13524366192615478
132,template_phase_base,2.9923192689628024,3.351258966714383,0.0685729414879534,1.1199536765593854,0.2321393163540117,0.08931750027841691
132,traditional_hierarchical,1.2038836219870221,2.4256675176836446,0.012245168122848822,2.014868774176075,0.2838601813043171,0.13819762437690203
133,ml_charge_ridge,1.3393248101585824,2.480753274560294,0.016513225193628526,2.020070669401304,0.4450153054094406,0.29737555510088015
133,template_phase_base,2.7414145300852084,3.3123595333292926,0.08439281017097765,1.2082665707715272,0.031794657356389054,0.07721425580277796
133,traditional_hierarchical,1.1991795586279659,2.4788072894599376,0.014978810463247115,2.0670860102852737,0.593696222076122,0.28717082736232924
134,ml_charge_ridge,1.2178041730889348,2.3593411605474226,0.013901125795398922,1.952927668035703,0.3135581654392646,0.21233566527941514
134,template_phase_base,2.7887890421041597,3.3327352691584147,0.07998042094958395,1.19504746283851,0.08537917152832505,0.09992941620516621
134,traditional_hierarchical,1.096372731173481,2.3698395019362093,0.01262848751835536,2.1615272202179803,0.4747126456740276,0.3181965589738692
135,ml_charge_ridge,1.2105376852546204,2.393301272397462,0.016035844829619148,1.923308369678076,0.26889965817979106,0.08969795344804855
135,template_phase_base,2.878716689818031,3.3532252864033274,0.07876429666312935,1.1648333781033837,0.1565594100762618,0.06241217276927385
135,traditional_hierarchical,1.1093137211165127,2.4171233975123623,0.01568211295837755,2.178935815451334,0.34910325103802214,0.12080120806502069
136,ml_charge_ridge,1.268032370999552,2.429126549001052,0.012899262899262898,2.102818039770637,0.2769922210146573,0.10959690143418242
136,template_phase_base,2.9011713010933953,3.3510525765910155,0.09295659295659296,1.1550688424803006,0.21849516850576736,0.05065069121810318
136,traditional_hierarchical,1.178132391743227,2.4341731374708417,0.013001638001638002,2.0661286919283413,0.36519696014118275,0.13525628937774886
137,ml_charge_ridge,1.4255463837172855,2.5001589992814193,0.017014138509465614,2.0871585244223754,0.5351157973574884,0.43175435122889555
137,template_phase_base,2.6955938739469367,3.2729419696568645,0.07488617301701414,1.2141821515807811,-0.026253574403449127,0.06796103687621594
137,traditional_hierarchical,1.2842034609396444,2.501960356998524,0.016055595494847832,1.948258537761496,0.6724202259844508,0.4654840383357477
138,ml_charge_ridge,1.2424775109102608,2.3663035341855654,0.01330346840426254,1.9063175850426215,0.3433965750240347,0.17879188236782087
138,template_phase_base,2.7887890421041597,3.3116990837872233,0.08056743365234507,1.1875043374699021,0.06665552960478845,0.065589823249634
138,traditional_hierarchical,1.1076024580035053,2.355339495453266,0.011674472273128352,2.1265206468563216,0.4757982415527732,0.23015593592398362
139,ml_charge_ridge,1.232649151082337,2.3636753355852247,0.01367801942278758,1.9156669728136309,0.3185501408209067,0.16689706129080542
139,template_phase_base,2.7887890421041597,3.321902250171023,0.08104226508001641,1.1911629743297565,0.08383410825997037,0.016967630948245084
139,traditional_hierarchical,1.1047743685103022,2.3623602776745503,0.012173437286280947,2.1383192306135776,0.4676657143835788,0.25777276487497786
140,ml_charge_ridge,1.6967583920172482,2.7066367686081914,0.020642001224525496,2.292922345381955,0.7738264247587974,0.44139604320228204
140,template_phase_base,2.7035130270822876,3.2403195919399264,0.05615324061926004,1.1985588970647485,0.17318283594803532,0.13762709347754576
140,traditional_hierarchical,1.4924430256442935,2.686450282123158,0.019854806262573254,1.800035402331963,0.9124473617345124,0.44269915495192613
141,ml_charge_ridge,1.507619897403725,2.5908244697400864,0.017769746254047133,2.1723231924377484,0.5866472194775395,0.3713211641222203
141,template_phase_base,2.689446451798627,3.286762637939349,0.06979896092161735,1.222096329800972,0.11820136571850387,0.07759434047139753
141,traditional_hierarchical,1.310063864307768,2.5743098848148085,0.016113244484602062,1.9650262517354926,0.744507634936975,0.4073577036689156
142,ml_charge_ridge,1.212228280440621,2.3501374606590586,0.014864115363283416,1.8602774214453253,0.36656604112085545,0.16093048017051567
142,template_phase_base,2.780153503262145,3.315230637315674,0.08208541320022185,1.192463161989324,0.047557951347975504,0.1413653273842381
142,traditional_hierarchical,1.0795853211868047,2.3545885585081354,0.013200221852468108,2.1810120166507083,0.4978292921942051,0.17518045696469992
143,ml_charge_ridge,1.2036237931488902,2.344162863584618,0.01555146306527522,1.824412081239588,0.315971333343592,0.1409475908648625
143,template_phase_base,2.7801535032621487,3.3141483732886834,0.08215674237773685,1.192073879877482,0.1024304062051745,0.1273433853636002
143,traditional_hierarchical,1.1001976706716963,2.356714557625341,0.014528340495191324,2.142082846063937,0.43006612716844056,0.15232281688639807
144,ml_charge_ridge,1.1917583761310246,2.3319850267616458,0.015482941758934197,1.8001913608740847,0.3391471787071366,0.19605801044296028
144,template_phase_base,2.7113035001817245,3.316323963255435,0.08587631650013502,1.2231474503068946,0.12220859140532775,0.09959546674986813
144,traditional_hierarchical,1.0775436229519897,2.344268349029657,0.013772616797191467,2.175567001739944,0.4825982600176861,0.2770003862313182
145,ml_charge_ridge,1.3606512320599753,2.490338445535458,0.015447154471544716,2.088214658943203,0.4379202106423379,0.291830931250265
145,template_phase_base,2.786950675483098,3.311620014679849,0.0795269770879527,1.1882592841747381,0.008541347495020788,0.10240991683442498
145,traditional_hierarchical,1.2177041509591064,2.488630987080117,0.014781966001478197,2.043707402261858,0.539322384888027,0.30640965709562645
146,ml_charge_ridge,1.3849622042209573,2.4563393636806095,0.016601012943162633,1.9602487648275024,0.4963007733865098,0.36268110697672795
146,template_phase_base,2.6894464517986236,3.2531824630087667,0.0788782592384168,1.20961042404586,0.1845567383553566,0.07339954988595765
146,traditional_hierarchical,1.2485551400589963,2.440443022935631,0.014537610204464453,1.9546137328146485,0.6518526753913785,0.38011879649392893
147,ml_charge_ridge,1.2626351222806584,2.325631873678316,0.012109202994275649,2.010814270250426,0.35336789761743514,0.14666540979790535
147,template_phase_base,2.895941412469007,3.2522798520505707,0.08564509026860415,1.1230475306051715,0.2902150727999434,-0.26143832148122254
147,traditional_hierarchical,1.1688080824751337,2.3216108439305843,0.012109202994275649,1.9863062882096183,0.4176761762713222,0.11233136852552893
148,ml_charge_ridge,1.2525442047171589,2.3922537920955773,0.012791572610985704,2.0087468096444234,0.30598877148120945,0.15144299882359788
148,template_phase_base,2.901171301093388,3.3347745621762606,0.07668103153430467,1.1494580002633614,0.049198678815531985,0.01967093066046235
148,traditional_hierarchical,1.1279928093471174,2.388517156909658,0.011902318900061564,2.1174932474012245,0.44897900853839906,0.22027341035002668
149,ml_charge_ridge,1.5634067643196063,2.6188502094271238,0.01802945657694261,2.218030138043205,0.6405988901821524,0.44624292562376644
149,template_phase_base,2.6955938739469403,3.2812395939321664,0.07000169290672084,1.2172603690954797,0.009873169100597878,0.0798735582855106
149,traditional_hierarchical,1.3756223195914279,2.606813370711235,0.017436939224648722,1.8950065970763557,0.7371996226809393,0.39623748990818897
150,ml_charge_ridge,1.510378600461685,2.5982577079105265,0.01881657724904751,2.11280564225877,0.6219292661576376,0.3798510138091712
150,template_phase_base,2.689446451798627,3.285298530498031,0.07184511313272685,1.2215519399171955,0.1358880369162774,0.10382613651971785
150,traditional_hierarchical,1.329213547519982,2.586611105139375,0.017883523831739367,1.945971066850333,0.768721992235313,0.3594890318963448
151,ml_charge_ridge,1.4778200851133867,2.5580425801075712,0.018483245149911818,2.0540220500359347,0.5967387212251523,0.2970863602725621
151,template_phase_base,2.689446451798627,3.2753846273587217,0.0709700176366843,1.2178657155148918,0.1093007153863412,0.10849330573450762
151,traditional_hierarchical,1.292704354545435,2.5445702417998395,0.016790123456790124,1.9684085017990125,0.6897723716903373,0.3259889670836105
152,ml_charge_ridge,1.5821277673835097,2.6567513786078556,0.019613363363363362,2.220338016871219,0.7002513912169862,0.47296354763721105
152,template_phase_base,2.7035130270822876,3.2925133125740405,0.06109234234234234,1.217864785407533,0.1303300565068367,0.04404402141347597
152,traditional_hierarchical,1.416658105215955,2.6474417002751247,0.018956456456456456,1.8687936704894292,0.8019593086464336,0.42672418190104355
153,ml_charge_ridge,1.5149499264844837,2.590423417759211,0.01877602325398696,2.1052160705494667,0.6175192509116978,0.3671785973645613
153,template_phase_base,2.695593873946944,3.283599724685394,0.07164741927881216,1.21813592040758,0.10532769794675555,0.10373816723741984
153,traditional_hierarchical,1.3373800270646963,2.58521306560937,0.018304658653468458,1.9330429745413786,0.7305282786525353,0.36912061306829846
154,ml_charge_ridge,1.2275339488872241,2.367226272899211,0.014529058116232466,1.8848866924941028,0.3027093102892111,0.14727083066311464
154,template_phase_base,2.8585437840621886,3.3188193730639592,0.07974281897127589,1.161017505335422,0.07490558687773695,0.12833596648339482
154,traditional_hierarchical,1.1207071509227369,2.3706923035016287,0.013694054776219105,2.115353954465012,0.42739746680769813,0.16917691440851773
155,ml_charge_ridge,1.4077815065360695,2.5397661122825808,0.016576792490513283,2.1576609407512244,0.5251863851958409,0.3044518344943563
155,template_phase_base,2.7772751357089827,3.321170602801303,0.07829039344917116,1.1958378052282799,0.00758099032645215,0.06126561047358509
155,traditional_hierarchical,1.295585855383616,2.5489746460506972,0.016976233273417216,1.9674301285853106,0.6100367137883058,0.313596907253782
156,ml_charge_ridge,1.5394649554242092,2.5937488759918015,0.01883002761737384,2.1221715015293254,0.6305426525412036,0.3793640133444388
156,template_phase_base,2.7035130270822876,3.264425947947937,0.07054983680642732,1.2074755753890352,0.13215576973665322,0.070473422835457
156,traditional_hierarchical,1.3620982762418414,2.577948202087598,0.01732362540798393,1.8926301039014615,0.7645248860876133,0.3991215057858008
157,ml_charge_ridge,1.3653690021331935,2.4795033191757656,0.015524705179877593,2.0803334295077893,0.4172968990504429,0.31294681337501273
157,template_phase_base,2.7949364642524763,3.3093187855547233,0.07956411404687266,1.1840407922975171,0.00435084294387336,0.15847550696314422
157,traditional_hierarchical,1.2229414868675192,2.484341961775041,0.015300791162860128,2.0314479379863974,0.5048302128084702,0.31964794914484596
158,ml_charge_ridge,1.2866626584256338,2.4201555970673754,0.01086822279856737,2.175744741151297,0.35414066889025175,0.18040084416771082
158,template_phase_base,2.9011713010933917,3.335781925817891,0.09003334568358651,1.1498052267926073,0.17436617776119193,0.1480062759235392
158,traditional_hierarchical,1.1614165176965017,2.4112483539503415,0.01086822279856737,2.076127140616785,0.4866959159670098,0.25129461923043084
159,ml_charge_ridge,1.5083447507947105,2.6138626908738476,0.016797233396852282,2.229277963465931,0.6135484363805634,0.37784333361546896
159,template_phase_base,2.689446451798627,3.3062984859927163,0.0705060343002329,1.2293602216104937,0.1512153842449111,0.11356894128179507
159,traditional_hierarchical,1.310112086869033,2.5952741095177756,0.016091467287740843,1.9809557789212393,0.7454794345036897,0.39223597487324247
160,ml_charge_ridge,1.2834252353141231,2.424591817373376,0.0117119172560651,2.1328483461092085,0.2936585322072962,0.15165405855829217
160,template_phase_base,2.9861718468144858,3.3452826548351045,0.06814206403528786,1.1202579176425167,0.21741012779248514,0.08690992172116768
160,traditional_hierarchical,1.1997826828315583,2.4239443562990797,0.01186402007757244,2.0203195053444407,0.3609786546751504,0.16613864441950965
161,ml_charge_ridge,1.6565246277769694,2.6454682470005286,0.01896551724137931,2.2555914237495003,0.706376258809907,0.4477105201841644
161,template_phase_base,2.7035130270822876,3.233931583325305,0.052873563218390804,1.1961960423085,0.14562368681218224,0.06933801885917791
161,traditional_hierarchical,1.4940570439108682,2.6348529971167216,0.01896551724137931,1.763555821282223,0.8526311110569285,0.4943213802557605
162,ml_charge_ridge,1.2486562693311325,2.4074038222668337,0.013239664955417455,2.0499974283766096,0.297093612772316,0.15437794778982394
162,template_phase_base,2.901171301093388,3.349884337065288,0.07439430784472666,1.154666163905175,0.07360534522102205,0.059220689376087786
162,traditional_hierarchical,1.1360507715501635,2.4129674045977176,0.012879401963433306,2.123996096851531,0.41291013224077616,0.19452615820862973
163,ml_charge_ridge,1.4008037154866602,2.5278389516381865,0.017252396166134186,2.0875890806475885,0.5464146246106234,0.40888157788200996
163,template_phase_base,2.68944645179862,3.3028243176815226,0.07635782747603834,1.2280684434050337,0.1563763130518204,0.08467401938846443
163,traditional_hierarchical,1.260781323184032,2.524470646979912,0.016187433439829604,2.0023065067338592,0.6748555603034178,0.39717449171856706
164,ml_charge_ridge,1.4707800296745583,2.5472046693253354,0.014785900165602082,2.2161776631590593,0.5574341791515751,0.4859221242380923
164,template_phase_base,2.6894464517986307,3.2793941768961443,0.06730541755382068,1.2193565611626036,-0.022856313653310766,0.07806928338514225
164,traditional_hierarchical,1.2974680228750373,2.5287351193909484,0.014431038561627632,1.948976833962788,0.7548259858725518,0.4796555722478948
165,ml_charge_ridge,1.2163677943674929,2.3737120442366404,0.015559877743817728,1.8244879164196617,0.3414092501208644,0.0859339190195327
165,template_phase_base,2.7801535032621487,3.3195592077308267,0.08205983143465778,1.194020115736687,0.08215185372583748,0.1983162409153578
165,traditional_hierarchical,1.0991825416478362,2.3758122068962644,0.01426322126516625,2.1614355367531335,0.45917071794522235,0.1089111057876562
166,ml_charge_ridge,1.3633129535494992,2.49444318227944,0.016531631066372045,2.0500103358077504,0.45739579981351786,0.30051690937070236
166,template_phase_base,2.7772751357089795,3.308628382959019,0.0815942384810541,1.1913217889067358,0.004157151937277846,0.1185452697066685
166,traditional_hierarchical,1.2322393775085716,2.498493038490408,0.01604059251984614,2.02760363294187,0.5614351205758774,0.32095565355021166
167,ml_charge_ridge,1.281362035119212,2.4115968056517647,0.011535485686150383,2.163419277438868,0.24214793872118848,0.1399274625125592
167,template_phase_base,2.992319268962799,3.351940606977151,0.06773580924245622,1.1201814731952064,0.22772625598426577,0.10815472784154133
167,traditional_hierarchical,1.2042777285700248,2.4222625459324854,0.011816838995568686,2.0113819997391396,0.27611745818156225,0.14158029032437766
168,ml_charge_ridge,1.3820586356443938,2.5257124341769943,0.017508024511234316,2.052835166805605,0.5279046943003058,0.31131460175258924
168,template_phase_base,2.741414530085205,3.306746295233691,0.0768407742437506,1.2062190007911409,0.11903922938060214,0.08304978160843698
168,traditional_hierarchical,1.2561595080953067,2.521775332230764,0.0166326232856726,2.007527958017441,0.6667295806895152,0.30341050148257875
169,ml_charge_ridge,1.5124250251065234,2.6080680228420317,0.017018526497199482,2.2350558421601594,0.6005079447954614,0.3800455742049307
169,template_phase_base,2.6955938739469403,3.316105769114757,0.0711618555220451,1.2301948751127154,-0.011389563941558873,0.11889305967900271
169,traditional_hierarchical,1.3277683502091193,2.604579785310684,0.017018526497199482,1.961622134539109,0.6923717232510515,0.36733080996699213
170,ml_charge_ridge,1.2382210344063753,2.366913949819463,0.013166144200626959,1.9912291776956328,0.2640303478948597,0.16519635259068396
170,template_phase_base,2.873326745052516,3.330039207659662,0.07628004179728318,1.1589490173345387,0.08011194350498951,0.1360742147317436
170,traditional_hierarchical,1.1475327836160265,2.376001538746763,0.012748171368861024,2.0705304220239094,0.3666328288171065,0.21476793507704767
171,ml_charge_ridge,1.569478764244689,2.6458657844792763,0.01832791621524016,2.284410451700664,0.6473901003011756,0.5123879704666963
171,template_phase_base,2.7035130270822876,3.2940066502564567,0.06970025279884434,1.2184171547386429,0.12416785068989372,0.09157182708515775
171,traditional_hierarchical,1.3807173429655286,2.6306158006443314,0.01706392199349946,1.9052529571289727,0.7669061992800452,0.4468191117868346
172,ml_charge_ridge,1.2560807296818024,2.3591388255928143,0.012223323422530559,2.030570196320669,0.23409183791578883,0.12642412054077548
172,template_phase_base,2.9923192689627953,3.313178168009163,0.07152296002642881,1.1072274948647391,0.211565794823725,0.13750330578908912
172,traditional_hierarchical,1.1788344610741952,2.3656880399959843,0.01197555335315494,2.0068025817978605,0.3034886862634625,0.14751055964694218
173,ml_charge_ridge,1.2687539122311513,2.414031315251644,0.012231063955201887,2.1265479132068683,0.3411249943773792,0.17764872275230553
173,template_phase_base,2.9011713010933917,3.3350699208818577,0.09003831417624521,1.1495598069734587,0.17700088098973427,0.1571177948265527
173,traditional_hierarchical,1.1546343769532328,2.413923153595443,0.012231063955201887,2.090638562109273,0.44419322926363614,0.21975400424923505
174,ml_charge_ridge,1.478570246381551,2.590029363116352,0.01770087509944312,2.1339544083731816,0.6019489706516498,0.3249146269667053
174,template_phase_base,2.6894464517986236,3.3068434350345983,0.07252718111906656,1.2295628465936095,0.10216490755528962,0.0915452386080855
174,traditional_hierarchical,1.2953948013894099,2.5775624472881993,0.01690533015115354,1.9897890932737778,0.6942426324370735,0.3191267517436577
175,ml_charge_ridge,1.490930641532907,2.5528454059324313,0.018552311435523116,2.070302376447604,0.5842687687011945,0.31666122280640113
175,template_phase_base,2.7035130270822876,3.2681948552643134,0.06987530413625304,1.2088696531236793,0.10874443104777363,0.11373340875287201
175,traditional_hierarchical,1.313462251214819,2.5454503089587415,0.01672749391727494,1.9379699010035947,0.688931612230641,0.39897020485166795
176,ml_charge_ridge,1.3568097581813705,2.4828880995035547,0.017248814144027597,1.9845874098564829,0.49475922744414835,0.3146760390135582
176,template_phase_base,2.741414530085205,3.2927044059729167,0.0803794739111686,1.2010968679992287,0.18323013234688892,0.057641441297423886
176,traditional_hierarchical,1.2360102268059505,2.476071423933741,0.015610176800344976,2.0032774569611034,0.6353313933168757,0.3239152628138719
177,ml_charge_ridge,1.4884946079819594,2.594869549116407,0.017825688719791448,2.1606598707115254,0.5986475253309373,0.3517145039011677
177,template_phase_base,2.689446451798627,3.303975438607546,0.07123229761149863,1.2284964574765707,0.10446588822335127,0.09832162266062036
177,traditional_hierarchical,1.295425292152233,2.582210283236732,0.01662791516944973,1.9933301432972808,0.7392934042561734,0.37117674942184375
178,ml_charge_ridge,1.483729053259822,2.5650671889200027,0.017349260523321957,2.198518054257608,0.61449325977365,0.3308360299111877
178,template_phase_base,2.6955938739469367,3.289803763089362,0.06925483503981797,1.2204374683016965,-0.022903062335448306,0.0905665718592096
178,traditional_hierarchical,1.3155495253170257,2.5724461028605115,0.017918088737201365,1.9554156292524179,0.6749078979604064,0.338349118111559
179,ml_charge_ridge,1.2313495441842675,2.3386405483916293,0.013750429700928154,1.953390764799404,0.23874040043868577,0.14817119589435077
179,template_phase_base,2.8934996508083586,3.307187862014825,0.07390855964248882,1.1429715780649548,0.15531366499536894,0.09806309213356022
179,traditional_hierarchical,1.1501600417544566,2.354487001678083,0.013292082044230548,2.047095113899578,0.31150116404414524,0.20494120926846274
180,ml_charge_ridge,1.4227300089596278,2.5202912507569826,0.014597138192643811,2.2071777663518812,0.4853565449554686,0.4194352968981623
180,template_phase_base,2.782458669300315,3.304127517963584,0.06770383174877558,1.1874848508691234,-0.025233095926211317,0.12379601563939678
180,traditional_hierarchical,1.2973557216555818,2.518527876461584,0.014501104388744837,1.9412778117998661,0.6136559620569688,0.4329417785975766
181,ml_charge_ridge,1.236679722526042,2.36315837898091,0.013268998793727383,2.0600058317771106,0.22966864577049534,0.16218450513296542
181,template_phase_base,2.873326745052516,3.34367682597345,0.0733815842380378,1.1636952990921807,0.15938909596099277,0.10669939554361237
181,traditional_hierarchical,1.1529289300004095,2.3886700056764005,0.013268998793727383,2.0718276239937463,0.29646711983561636,0.18097891454255244
182,ml_charge_ridge,1.4629591387896532,2.5510419478220663,0.017495934959349594,2.0974664571888244,0.5497474551841647,0.33319393881614
182,template_phase_base,2.6955938739469367,3.292056143921753,0.07030894308943089,1.221273047004468,0.1037391742578687,0.07349392567421276
182,traditional_hierarchical,1.2897607570504053,2.5422726357515804,0.016065040650406506,1.9711195443452507,0.6593815675344002,0.35361627366553045
183,ml_charge_ridge,1.531783004934282,2.5848210690567233,0.0193758573388203,2.1171151869925797,0.6914924941963132,0.32485328229406407
183,template_phase_base,2.6842165631742354,3.2504679093600233,0.06978737997256516,1.2109559094278757,-0.00448353888228863,0.0942505848397009
183,traditional_hierarchical,1.3535009971147574,2.5848383313953915,0.019890260631001373,1.9097424655803446,0.7945128851813823,0.4149107077347214
184,ml_charge_ridge,1.2241097505182168,2.3453125624804025,0.01363547184618403,1.9257713326313635,0.3105618381617135,0.20723246530612074
184,template_phase_base,2.7887890421041597,3.3149738517757754,0.07936040808318619,1.1886785991078788,0.08036290379641813,0.02650432168124323
184,traditional_hierarchical,1.1041755059464435,2.3510779451670203,0.012458308809103395,2.1292610934633935,0.47059118870295963,0.2749752252387894
185,ml_charge_ridge,1.4117413685970477,2.5449578164811117,0.014575052053757335,2.237305561301436,0.4999726081921107,0.36785122086340727
185,template_phase_base,2.7763112471520053,3.324307478785071,0.06842703009653606,1.197382851866919,-0.010532838531084098,0.09752526986916507
185,traditional_hierarchical,1.2809767758303936,2.5395153738182557,0.014480408858603067,1.9824835404779404,0.626245877454675,0.39173660361410084
186,ml_charge_ridge,1.3691215039877977,2.5237371777326167,0.017633369137128537,2.0230491850788233,0.51657623392218,0.27431881182752216
186,template_phase_base,2.771127713560663,3.309938817823252,0.07742570712495525,1.1944374853695439,0.1453032039489394,0.07410386019121697
186,traditional_hierarchical,1.2592386482217046,2.519333911156125,0.016917293233082706,2.000680263994379,0.6446807283468886,0.24535815298721358
187,ml_charge_ridge,1.26342777302914,2.4338816757621093,0.01291178112786153,2.04773878355453,0.3124388182011384,0.11354234099376313
187,template_phase_base,2.9011713010933917,3.349944490744565,0.09394193188163037,1.1546868981786906,0.06705769383334731,0.09248915084337274
187,traditional_hierarchical,1.142802680929453,2.4257940914009746,0.01242322724734785,2.1226709841352944,0.4500309741125282,0.1236089942369313
188,ml_charge_ridge,1.531783004934282,2.584821069056723,0.0193758573388203,2.1171151869925797,0.6914924941963132,0.32485328229406407
188,template_phase_base,2.6842165631742354,3.2504679093600233,0.06978737997256516,1.2109559094278757,-0.00448353888228863,0.0942505848397009
188,traditional_hierarchical,1.3535009971147574,2.584838331395391,0.019890260631001373,1.9097424655803443,0.7945128851813823,0.4149107077347214
189,ml_charge_ridge,1.5010247671274861,2.5708660729172075,0.017687661777394306,2.130208342709234,0.5886215785980579,0.3484633712794376
189,template_phase_base,2.6955938739469367,3.2877253131786426,0.07096635030198446,1.2196664137556807,0.0062304378857630975,0.09926359926696313
189,traditional_hierarchical,1.321103257381559,2.5666622579886056,0.017184354328444063,1.9428172958075645,0.6391147168883637,0.39847610634739145
190,ml_charge_ridge,1.3691215039877977,2.5237371777326167,0.017633369137128537,2.0230491850788233,0.51657623392218,0.27431881182752216
190,template_phase_base,2.771127713560663,3.309938817823252,0.07742570712495525,1.1944374853695439,0.1453032039489394,0.07410386019121697
190,traditional_hierarchical,1.2592386482217046,2.519333911156125,0.016917293233082706,2.000680263994379,0.6446807283468886,0.24535815298721358
191,ml_charge_ridge,1.2388847219376125,2.3605627263255613,0.01349602514327972,2.003711957121926,0.203228557578063,0.12220095013036408
191,template_phase_base,2.992319268962799,3.32672828119243,0.07348863006100943,1.1117557928053394,0.12924349241058683,0.15899977702573112
191,traditional_hierarchical,1.1658678524562927,2.378857957569012,0.013218709558143834,2.0404181765173024,0.27924389887984796,0.175350240665778
192,ml_charge_ridge,1.4462056916152126,2.5351284428169962,0.016795643450845516,2.097213419735707,0.51844718006948,0.33559296413618345
