rep,comparison,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,pull_width,one_axis_sigma68_slope,matched_sigma68_slope
167,ml_charge_ridge_minus_traditional_hierarchical,0.0770843065491873,-0.010665740280720648,-0.0002813533094183033,0.15203727769972852,-0.03396951946037377,-0.0016528278118184692
168,ml_charge_ridge_minus_traditional_hierarchical,0.12589912754908705,0.003937101946230204,0.0008754012255617165,0.045307208788163855,-0.1388248863892093,0.007904100270010483
169,ml_charge_ridge_minus_traditional_hierarchical,0.18465667489740412,0.0034882375313478597,0.0,0.27343370762105046,-0.09186377845559002,0.012714764237938547
170,ml_charge_ridge_minus_traditional_hierarchical,0.09068825079034881,-0.009087588927299883,0.00041797283176593474,-0.07930124432827657,-0.10260248092224683,-0.0495715824863637
171,ml_charge_ridge_minus_traditional_hierarchical,0.1887614212791604,0.015249983834944913,0.0012639942217406996,0.3791574945716911,-0.11951609897886961,0.06556885867986167
172,ml_charge_ridge_minus_traditional_hierarchical,0.0772462686076072,-0.006549214403170023,0.0002477700693756194,0.02376761452280851,-0.06939684834767365,-0.0210864391061667
173,ml_charge_ridge_minus_traditional_hierarchical,0.11411953527791852,0.00010816165620086693,0.0,0.03590935109759519,-0.10306823488625694,-0.04210528149692952
174,ml_charge_ridge_minus_traditional_hierarchical,0.18317544499214122,0.012466915828152736,0.0007955449482895775,0.14416531509940378,-0.09229366178542375,0.005787875223047634
175,ml_charge_ridge_minus_traditional_hierarchical,0.17746839031808803,0.007395096973689785,0.0018248175182481764,0.1323324754440094,-0.10466284352944655,-0.08230898204526682
176,ml_charge_ridge_minus_traditional_hierarchical,0.12079953137541999,0.0068166755698135795,0.0016386373436826206,-0.018690047104620522,-0.14057216587272736,-0.009239223800313723
177,ml_charge_ridge_minus_traditional_hierarchical,0.19306931582972653,0.012659265879674919,0.0011977735503417193,0.16732972741424468,-0.14064587892523606,-0.019462245520676047
178,ml_charge_ridge_minus_traditional_hierarchical,0.16817952794279623,-0.007378913940508713,-0.0005688282138794076,0.2431024250051903,-0.06041463818675641,-0.007513088200371276
179,ml_charge_ridge_minus_traditional_hierarchical,0.08118950242981082,-0.01584645328645351,0.0004583476566976056,-0.09370434910017389,-0.07276076360545947,-0.05677001337411197
180,ml_charge_ridge_minus_traditional_hierarchical,0.12537428730404598,0.0017633742953986342,9.603380389897401e-05,0.2658999545520151,-0.12829941710150022,-0.013506481699414319
181,ml_charge_ridge_minus_traditional_hierarchical,0.08375079252563244,-0.025511626695490452,0.0,-0.011821792216635707,-0.06679847406512102,-0.018794409409587015
182,ml_charge_ridge_minus_traditional_hierarchical,0.17319838173924795,0.008769312070485924,0.0014308943089430884,0.1263469128435737,-0.10963411235023557,-0.020422334849390433
183,ml_charge_ridge_minus_traditional_hierarchical,0.17828200781952463,-1.7262338668277977e-05,-0.0005144032921810711,0.20737272141223517,-0.1030203909850691,-0.09005742544065731
184,ml_charge_ridge_minus_traditional_hierarchical,0.11993424457177326,-0.005765382686617748,0.0011771630370806356,-0.20348976083203008,-0.16002935054124612,-0.06774275993266868
185,ml_charge_ridge_minus_traditional_hierarchical,0.1307645927666541,0.005442442662856095,9.46431951542679e-05,0.2548220208234957,-0.12627326926256427,-0.023885382750693573
186,ml_charge_ridge_minus_traditional_hierarchical,0.10988285576609313,0.0044032665764919265,0.0007160759040458313,0.022368921084444437,-0.12810449442470861,0.028960658840308573
187,ml_charge_ridge_minus_traditional_hierarchical,0.12062509209968719,0.00808758436113477,0.0004885538805136785,-0.07493220058076444,-0.1375921559113898,-0.010066653243168161
188,ml_charge_ridge_minus_traditional_hierarchical,0.17828200781952463,-1.7262338668277977e-05,-0.0005144032921810711,0.2073727214122354,-0.1030203909850691,-0.09005742544065731
189,ml_charge_ridge_minus_traditional_hierarchical,0.17992150974592702,0.00420381492860189,0.000503307448950243,0.18739104690166952,-0.05049313829030588,-0.05001273506795384
190,ml_charge_ridge_minus_traditional_hierarchical,0.10988285576609313,0.0044032665764919265,0.0007160759040458313,0.022368921084444437,-0.12810449442470861,0.028960658840308573
191,ml_charge_ridge_minus_traditional_hierarchical,0.0730168694813198,-0.018295231243450782,0.0002773155851358861,-0.036706219395376216,-0.07601534130178497,-0.05314929053541392
192,ml_charge_ridge_minus_traditional_hierarchical,0.15379498451392282,0.007588330808029564,0.0010891372886213842,0.1415347038900976,-0.11909406783198306,-0.020322832479327146
193,ml_charge_ridge_minus_traditional_hierarchical,0.10961700851054523,0.0010550514315910142,0.001521252796420583,-0.099910583572971,-0.1322300284334591,-0.010774232139675516
194,ml_charge_ridge_minus_traditional_hierarchical,0.1355439102147571,0.013181288395838653,0.0013592388262572957,-0.1497262618792916,-0.1262032566639968,-0.05164243931996437
195,ml_charge_ridge_minus_traditional_hierarchical,0.113251098864674,0.00016697930705245057,0.0006253908692933074,0.019647431500369628,-0.13141096153974596,0.030711546439906978
196,ml_charge_ridge_minus_traditional_hierarchical,0.17736667918236781,0.015800673904203144,0.0015064022093899086,0.22954139762786374,-0.1339822335464097,-0.01975749244136199
197,ml_charge_ridge_minus_traditional_hierarchical,0.14002239230262825,0.0033683046582750897,0.0010649627263045816,0.08528257391372973,-0.12844093569279436,0.011707086163442904
198,ml_charge_ridge_minus_traditional_hierarchical,0.11378925443024168,-0.009006934997332738,0.0007866273352999005,0.05763937476108216,-0.13039359201588208,0.03226336902243587
199,ml_charge_ridge_minus_traditional_hierarchical,0.11751755047474255,0.018556097720422216,0.0011996572407883457,-0.1471503368281457,-0.12810047574528854,0.06980763296488057
200,ml_charge_ridge_minus_traditional_hierarchical,0.20854586354305638,0.01253243975610907,0.001396526141223705,0.3934794973300382,-0.14907392851094636,-0.11669584091724067
201,ml_charge_ridge_minus_traditional_hierarchical,0.14033995017180456,0.008069872618431173,0.0009396288466055908,0.09901259116102201,-0.14451830457453918,-0.019326968333781558
202,ml_charge_ridge_minus_traditional_hierarchical,0.18619646944516366,0.013486439864117017,0.00039039625219597883,0.27998943166045076,-0.17015395705503644,-0.009218777566181446
203,ml_charge_ridge_minus_traditional_hierarchical,0.1520509751830481,0.008777459085469452,0.0015559216547684426,0.3184053784864098,-0.15545383125616052,-0.07570774406967501
204,ml_charge_ridge_minus_traditional_hierarchical,0.13334122319980213,-0.0016984605108514295,-0.0002160994057266337,0.22939089346702435,-0.09895201507212847,0.009036803469253896
205,ml_charge_ridge_minus_traditional_hierarchical,0.17816871975854554,0.009431057234908113,0.00034641032302762734,0.26730363650805433,-0.11222191623435074,0.029868262592558814
206,ml_charge_ridge_minus_traditional_hierarchical,0.19755603309595693,0.01651458492527791,0.0016565017694450714,0.2072969407022558,-0.15786041545943552,-0.03603653954669528
207,ml_charge_ridge_minus_traditional_hierarchical,0.16195577442934295,0.017422335314845494,0.0015374478365912589,0.406695194488095,-0.10391489045936719,-0.027684014523702005
208,ml_charge_ridge_minus_traditional_hierarchical,0.16546966216755465,0.009309678332730886,0.000656906906906906,0.3515443463817898,-0.1017079174294474,0.04623936573616749
209,ml_charge_ridge_minus_traditional_hierarchical,0.11840857180850528,-0.014777493553445264,0.0018172377985462076,-0.46459985544659177,-0.11226320322616484,-0.05832781026084613
210,ml_charge_ridge_minus_traditional_hierarchical,0.11519891608778177,-0.0019675303358832608,0.002123786407766991,-0.5009429005215713,-0.10712438939980795,-0.09181148125578732
211,ml_charge_ridge_minus_traditional_hierarchical,0.15554075319175742,0.00354051548101042,0.0006347997206881222,0.02925518974257635,-0.1184516181463291,0.0022039576430285535
212,ml_charge_ridge_minus_traditional_hierarchical,0.07431671761482916,-0.023836215941992034,-0.00016041065126724298,-0.11156352403924807,0.0025791402956307496,0.009717019129808954
213,ml_charge_ridge_minus_traditional_hierarchical,0.09872249515088427,-0.008319205614068625,0.0006071645415907708,-0.14789665619403758,-0.11902826114399051,-0.04398749460333684
214,ml_charge_ridge_minus_traditional_hierarchical,0.12470135430816542,0.002306816176730564,0.0,0.19749357083723806,-0.1274148918618489,0.006343389171093672
215,ml_charge_ridge_minus_traditional_hierarchical,0.09111555531093041,-0.01302628519554716,0.0007303934994978539,-0.19927806417655702,-0.1297554267024768,-0.08957857472989891
216,ml_charge_ridge_minus_traditional_hierarchical,0.1514016644425038,-0.0028733147894395294,0.00011956001912960187,0.28045975913753085,-0.13199514676627333,0.008100186969039136
217,ml_charge_ridge_minus_traditional_hierarchical,0.12955898955334333,0.0037237596928387795,0.001426406347508246,-0.23007411865829308,-0.14567675349704579,-0.06108737540704445
218,ml_charge_ridge_minus_traditional_hierarchical,0.1044117040061674,-0.009631942851817232,0.00065120065120065,-0.1312860804305993,-0.13028191126206207,-0.062301589875369934
219,ml_charge_ridge_minus_traditional_hierarchical,0.09085381357948363,-0.018392242654417856,0.0004728132387706845,-0.23818589429642567,-0.08046683755935263,-0.011631337285516116
220,ml_charge_ridge_minus_traditional_hierarchical,0.13135287205753876,0.00654366210329993,0.0008532423208191114,0.13336077773476052,-0.1650883310492845,0.004531515568216793
221,ml_charge_ridge_minus_traditional_hierarchical,0.16949805917200678,-0.02105122671691051,-0.00020068231988761703,0.35036145251639117,-0.18478618159918547,-0.11222562289371968
222,ml_charge_ridge_minus_traditional_hierarchical,0.1530407358866659,0.014567121392831783,0.0019636720667648502,0.3703166124192694,-0.13234387673269488,-0.0521533002870454
223,ml_charge_ridge_minus_traditional_hierarchical,0.16817952794279623,-0.0073789139405091575,-0.0005688282138794076,0.24310242500519008,-0.06041463818675641,-0.007513088200371276
224,ml_charge_ridge_minus_traditional_hierarchical,0.08145420990236496,-0.010635398063783885,-0.00013253810470510198,0.012335271856294572,-0.0586978590986012,0.06315231583449364
225,ml_charge_ridge_minus_traditional_hierarchical,0.1272274384725911,0.004011496208599308,0.002322043398190407,-0.17731781776427336,-0.13794504528371732,-0.060849025537371426
226,ml_charge_ridge_minus_traditional_hierarchical,0.07275820784917686,-0.016912756988824107,-0.0002287021154945678,0.09489515056341258,-0.062115276047358725,-0.010190670377022287
227,ml_charge_ridge_minus_traditional_hierarchical,0.05538477886337034,-0.031394885522878724,-0.0004076225415265457,0.16631796519906672,0.020969641092743935,-0.02052422990895006
228,ml_charge_ridge_minus_traditional_hierarchical,0.10187377453097302,-0.0004815174650882881,0.0003340850246387698,-0.09129651420161711,-0.10547349824290275,-0.06048300391426609
229,ml_charge_ridge_minus_traditional_hierarchical,0.1616204971195112,0.006312273539628599,0.000746547219111611,0.01271821466861578,-0.06399627385604356,-0.011642084600089364
230,ml_charge_ridge_minus_traditional_hierarchical,0.1205512305439227,-0.0007158078539482027,0.0016575067608828424,-0.028713821406086693,-0.15396919227383832,-0.029089401684954663
231,ml_charge_ridge_minus_traditional_hierarchical,0.08604861974954492,0.003931824088503344,-0.00016343875132794096,0.1449400427762393,-0.09126088610070626,-0.00384932074172728
232,ml_charge_ridge_minus_traditional_hierarchical,0.11380978633137517,0.00045238485893328573,0.0008387251377905587,-0.16793985594382743,-0.15058820215068552,-0.09569475101101538
233,ml_charge_ridge_minus_traditional_hierarchical,0.1273408494518784,-0.004847902841891738,-0.00024515812699191057,0.13614723464459244,-0.11069128070023648,0.027003247908588712
234,ml_charge_ridge_minus_traditional_hierarchical,0.11378925443024168,-0.009006934997332738,0.0007866273352999005,0.05763937476108216,-0.13039359201588208,0.03226336902243587
235,ml_charge_ridge_minus_traditional_hierarchical,0.22774271157856063,0.020221538623609536,0.0006846970215679572,0.46315002139420236,-0.09890037420637743,0.012994772761797002
236,ml_charge_ridge_minus_traditional_hierarchical,0.17450390004740157,0.014267940363603682,0.0006777363605557432,0.485000673041178,-0.1551736712882137,-0.014094975603738957
237,ml_charge_ridge_minus_traditional_hierarchical,0.10754360927942486,0.015527264899471316,0.0,0.12660174917529754,-0.11676076786460765,0.04206426721913814
238,ml_charge_ridge_minus_traditional_hierarchical,0.16891983040092562,0.018303211233007044,0.002100956488085365,0.23856330254153946,-0.13773970051311246,-0.028658093341465685
239,ml_charge_ridge_minus_traditional_hierarchical,0.1556599934796401,0.0027417494063661785,0.0,0.2818964674101909,-0.11596965179309826,-0.018036814494064857
240,ml_charge_ridge_minus_traditional_hierarchical,0.10810079179330345,0.0074316148377460145,0.0003941275002463298,-0.026042912722973988,-0.11932173618183906,-0.05406842504034215
241,ml_charge_ridge_minus_traditional_hierarchical,0.14998692309912132,0.01834664621729365,0.0022062531517902176,0.2990701168600691,-0.15540793391891228,-0.036240607456824225
242,ml_charge_ridge_minus_traditional_hierarchical,0.15404209323460893,0.00265951576496537,0.0016472526179550535,0.12683512787092743,-0.13654738760727703,-0.009449022093802273
243,ml_charge_ridge_minus_traditional_hierarchical,0.16678156055725113,8.336596264113538e-05,0.0013676148796498908,0.30644974292814275,-0.18081180867053537,-0.015953024802655424
244,ml_charge_ridge_minus_traditional_hierarchical,0.15719204796293895,0.015358057916285972,0.0013582342954159589,0.3660233521921965,-0.14295363613406065,-0.02164628839959848
245,ml_charge_ridge_minus_traditional_hierarchical,0.15018094304643426,0.0012733585048794183,0.0012172284644194759,0.2611839547777959,-0.16913098503883928,-0.005480902757995121
246,ml_charge_ridge_minus_traditional_hierarchical,0.11813072427568017,0.007003874925176401,0.000578273440726973,-0.10611642411137057,-0.11563805652014941,-0.023113276011820102
247,ml_charge_ridge_minus_traditional_hierarchical,0.16066914282520517,0.0064956681179868525,0.001598131415575632,0.031970841713375275,-0.09502113469085771,-0.011312602508220526
248,ml_charge_ridge_minus_traditional_hierarchical,0.10988285576609313,0.004403266576492371,0.0007160759040458313,0.022368921084443993,-0.12810449442470861,0.028960658840308573
249,ml_charge_ridge_minus_traditional_hierarchical,0.11571906930532028,0.0002506202007266367,0.0007898894154818314,0.0529520190081183,-0.0996696336533508,0.025519048712389303
250,ml_charge_ridge_minus_traditional_hierarchical,0.13353946068948686,0.011172121327030826,0.0010449320794148394,0.1329207097817926,-0.1492649797807057,-0.015428152697346875
251,ml_charge_ridge_minus_traditional_hierarchical,0.18589198586661615,0.018871699152619215,0.0010882303699983262,0.3168604016849721,-0.11394735434787406,0.05380491004258864
252,ml_charge_ridge_minus_traditional_hierarchical,0.17474179146177526,0.004842011550054259,0.0011826322013853696,0.23016572476922548,-0.1429038297382731,-0.031098865881651172
253,ml_charge_ridge_minus_traditional_hierarchical,0.13024160121027917,-0.010898268446400294,-0.0008465608465608471,0.12324881100666163,-0.044022633388120735,-0.025090824634894204
254,ml_charge_ridge_minus_traditional_hierarchical,0.19306931582972653,0.012659265879674475,0.0011977735503417193,0.16732972741424423,-0.14064587892523606,-0.019462245520676047
255,ml_charge_ridge_minus_traditional_hierarchical,0.14014525153061652,0.0019459851003564843,0.0015344147303814112,-0.047015340883969525,-0.14868091666668143,0.010204727738550912
256,ml_charge_ridge_minus_traditional_hierarchical,0.17785863213366304,0.013725602063638487,0.0021830773863294184,0.13073321746080224,-0.14507123212043516,-0.0875197428021538
257,ml_charge_ridge_minus_traditional_hierarchical,0.14262770238677902,-0.0017839315904861763,0.0007379529186037938,0.04304794780394827,-0.10613982474584133,0.004694750479902587
258,ml_charge_ridge_minus_traditional_hierarchical,0.1407364330529759,0.0052341699478177794,0.0016439643024894306,-0.0032196187589468295,-0.16174506248854326,-0.012436133037192099
259,ml_charge_ridge_minus_traditional_hierarchical,0.0687196766822924,-0.009638057715374515,-0.00010400416016640573,0.0503512672913744,-0.05502493427514263,0.040128684692041006
260,ml_charge_ridge_minus_traditional_hierarchical,0.16206497680507437,0.016248095034197885,0.0018990775908844272,0.3016176566121591,-0.15522381797539164,-0.018176784145413072
261,ml_charge_ridge_minus_traditional_hierarchical,0.1335174246143409,0.004336287563200258,7.392622163081286e-05,0.1552668512124291,-0.10956560082273009,0.018293316453459774
262,ml_charge_ridge_minus_traditional_hierarchical,0.10682679796448724,-0.003466030602417902,0.0008350033400133603,-0.2304672619709094,-0.12468815651848703,-0.021906083745403093
263,ml_charge_ridge_minus_traditional_hierarchical,0.1331706963418755,0.010785345749220188,0.0011139992573338288,-0.08915421308691496,-0.1409297718148892,0.001920618904301119
264,ml_charge_ridge_minus_traditional_hierarchical,0.19820298719664464,0.014504416664844477,0.0006221807435059859,0.24259206147626466,-0.10201958723310556,0.01081758185979148
265,ml_charge_ridge_minus_traditional_hierarchical,0.13970593240793727,0.0012143191326665637,0.0007912018355882584,0.09491255174719182,-0.12691486416838954,-0.00464126722035052
266,ml_charge_ridge_minus_traditional_hierarchical,0.1416388400628259,-0.003929217081102276,0.00010358400662937445,0.44212552995803045,-0.12867335707906957,-0.021289366206217575
267,ml_charge_ridge_minus_traditional_hierarchical,0.12265568281622663,-0.009568349067055948,-0.00026802465826855984,0.20151607891490642,-0.06898576869802098,0.004823177312825888
268,ml_charge_ridge_minus_traditional_hierarchical,0.19881257842140143,0.020199049877120956,0.0016591251885369543,0.20776014808503818,-0.14302597318337051,-0.019612119016382934
269,ml_charge_ridge_minus_traditional_hierarchical,0.1363645525184518,0.0002932440753089516,0.0014301767289815123,0.32918651456831727,-0.173497676025809,-0.045144055037501296
270,ml_charge_ridge_minus_traditional_hierarchical,0.16420088500308805,0.01486768797174065,0.0010795707118816285,0.4360008970806559,-0.08018838095934289,-0.028987066670707606
271,ml_charge_ridge_minus_traditional_hierarchical,0.1803505240916261,0.012233050172290039,0.0008239494644328507,0.3952925580628377,-0.11141858416727535,0.024538097977499562
272,ml_charge_ridge_minus_traditional_hierarchical,0.11699201155793615,-0.01773442728605623,0.0015015015015015006,-0.2911833030690709,-0.15886861939191327,-0.018689873600745033
273,ml_charge_ridge_minus_traditional_hierarchical,0.1155891102144162,-0.004415719471736246,0.0007882550004926596,0.054335120618398625,-0.11453905252209617,0.04218329348238714
274,ml_charge_ridge_minus_traditional_hierarchical,0.12949489085212784,-0.0003635528030430102,0.0009986684420772302,-0.1320834638315196,-0.14350655887726071,-0.03994111496349234
275,ml_charge_ridge_minus_traditional_hierarchical,0.09915596182920194,-0.005188540143314491,0.0004515182300485372,-0.10441564354718502,-0.10399408410683703,-0.0216907520293778
276,ml_charge_ridge_minus_traditional_hierarchical,0.12198141098126669,-0.01713269646574389,0.0,-0.018544619944397933,-0.09131249282395343,-0.19112893276309093
277,ml_charge_ridge_minus_traditional_hierarchical,0.12143247108018485,-0.00904446442321527,-0.0007923033389926441,0.13772172570650842,-0.08016797322383928,0.03097639465417601
278,ml_charge_ridge_minus_traditional_hierarchical,0.1407364330529759,0.0052341699478177794,0.0016439643024894306,-0.0032196187589468295,-0.16174506248854326,-0.012436133037192099
279,ml_charge_ridge_minus_traditional_hierarchical,0.09694988587767783,-0.005585100932770093,0.00015182570409170287,-0.02019139300541717,-0.10431979921388207,-0.019234673835916205
280,ml_charge_ridge_minus_traditional_hierarchical,0.1486253250293803,0.009039730394042156,0.0008813345923827515,0.04015283383555168,-0.13645289223398832,0.0007132162736853132
281,ml_charge_ridge_minus_traditional_hierarchical,0.17920862817138783,0.012530551003833157,0.0008098477486232561,0.37946256980627924,-0.1366076622789878,-0.013774428366600255
282,ml_charge_ridge_minus_traditional_hierarchical,0.13840601415887033,0.014387551925359787,0.0019240019240019217,0.3014973675603416,-0.16253478567229063,-0.04417145791779309
283,ml_charge_ridge_minus_traditional_hierarchical,0.14007125028152867,-0.0015379784051390288,-0.0003899775762893666,0.3098070697826856,-0.06245186642163758,0.05892268868620015
284,ml_charge_ridge_minus_traditional_hierarchical,0.16891983040092562,0.0183032112330066,0.002100956488085365,0.238563302541539,-0.13773970051311246,-0.028658093341465685
285,ml_charge_ridge_minus_traditional_hierarchical,0.14294708110086884,0.0017074584553409267,0.0006651884700665193,0.04450725668134492,-0.10140217424568909,-0.014578725845361462
286,ml_charge_ridge_minus_traditional_hierarchical,0.1520509751830481,0.008777459085469452,0.0015559216547684426,0.3184053784864098,-0.15545383125616052,-0.07570774406967501
287,ml_charge_ridge_minus_traditional_hierarchical,0.10326041772729555,-0.00017300675900111528,0.00013808340237503498,0.02538621661159679,-0.10405797612374734,-0.03252074185850587
288,ml_charge_ridge_minus_traditional_hierarchical,0.14182904553101183,-0.0025264106182634194,0.000710900473933648,0.08839300342039236,-0.13480241460515435,0.005016229598379385
289,ml_charge_ridge_minus_traditional_hierarchical,0.11081156427236172,-0.006866531828347622,0.000376506024096385,-0.07424850655755844,-0.12378799606373009,-0.0156017812133038
290,ml_charge_ridge_minus_traditional_hierarchical,0.08002434895696586,-0.006383342613240028,-0.0001826984561980466,0.10470042141774183,-0.06551862358244853,-0.003589595997677636
291,ml_charge_ridge_minus_traditional_hierarchical,0.10187377453097302,-0.000481517465087844,0.0003340850246387698,-0.09129651420161666,-0.10547349824290275,-0.06048300391426609
292,ml_charge_ridge_minus_traditional_hierarchical,0.19288720015598693,0.014853628572224942,0.001086320715300411,0.3071580957154565,-0.11934063037832732,0.035031841446118706
293,ml_charge_ridge_minus_traditional_hierarchical,0.1327549857465664,0.011206300389960067,0.001965739960685201,0.008041525363970958,-0.15052712928700723,-0.02138162327548271
294,ml_charge_ridge_minus_traditional_hierarchical,0.11381599495088102,0.007642906434783381,-8.95335303070996e-05,0.13181857809159458,-0.10639510523652829,0.001210055466783183
295,ml_charge_ridge_minus_traditional_hierarchical,0.113251098864674,0.00016697930705245057,0.0006253908692933074,0.019647431500369628,-0.13141096153974596,0.030711546439906978
296,ml_charge_ridge_minus_traditional_hierarchical,0.13607533570886,-0.016849213869783775,-0.0006277463904582545,0.19147453189389907,-0.062258776733902677,0.017530953581596176
297,ml_charge_ridge_minus_traditional_hierarchical,0.1595639546591887,0.015075984285792376,0.0013327410039982238,0.40818692311067983,-0.10832332855999138,-0.011271133245460196
298,ml_charge_ridge_minus_traditional_hierarchical,0.12722177357668563,0.006068450026675443,0.0008797184900831735,0.040772647076248614,-0.13917914327558162,0.02124001156901939
299,ml_charge_ridge_minus_traditional_hierarchical,0.13102808591121007,-0.003834104290869167,0.0016161616161616162,-0.08047330597537727,-0.13393649313464578,0.016210612467821794
300,ml_charge_ridge_minus_traditional_hierarchical,0.14262770238677902,-0.0017839315904861763,0.0007379529186037938,0.043047947803948716,-0.10613982474584133,0.004694750479902587
301,ml_charge_ridge_minus_traditional_hierarchical,0.11426291069451344,-0.020207876795004243,0.0013477088948787054,-0.31179105536527274,-0.14086117865188025,-0.027232313804634894
302,ml_charge_ridge_minus_traditional_hierarchical,0.14201591427298066,-0.009539939176316015,0.00047892720306513467,0.07708210881245936,-0.10554353361528307,0.01147069196060957
303,ml_charge_ridge_minus_traditional_hierarchical,0.13993005106987044,0.005473976109143575,0.0015367727771679485,-0.04368252929693206,-0.1427792554185317,-0.00834492676948817
304,ml_charge_ridge_minus_traditional_hierarchical,0.08002434895696586,-0.006383342613239584,-0.0001826984561980466,0.10470042141774183,-0.06551862358244853,-0.003589595997677636
305,ml_charge_ridge_minus_traditional_hierarchical,0.12921049673678353,0.003448524417442478,0.002632838678793681,-0.4201770047806015,-0.13478354923622388,-0.05056841406855525
306,ml_charge_ridge_minus_traditional_hierarchical,0.09313722954149051,-0.013921585204739628,0.00018229878771306232,-0.05600211495720897,-0.10346363674881437,-0.03645432254818523
307,ml_charge_ridge_minus_traditional_hierarchical,0.1417219065215105,0.019262563497507657,0.0012196266066235098,0.12825265580001566,-0.11903161833114728,-0.02258963296070643
308,ml_charge_ridge_minus_traditional_hierarchical,0.1117006885512164,0.003555357022027472,0.002327987584066219,-0.13073285951100444,-0.1525817632853106,-0.08408515406151723
309,ml_charge_ridge_minus_traditional_hierarchical,0.13247860138672474,-0.0050877984201371795,0.0007944915254237267,0.07213209254021047,-0.11450337138120842,-0.0026179944279230427
310,ml_charge_ridge_minus_traditional_hierarchical,0.1249969759045817,0.006733199164792314,0.0009616225194510001,0.0879885573555601,-0.13565574393057755,0.003201916095853685
311,ml_charge_ridge_minus_traditional_hierarchical,0.13055008962754067,-0.005913916475611014,-8.813678829543495e-05,0.18653864117496743,-0.12291462058178038,0.031523011674103985
312,ml_charge_ridge_minus_traditional_hierarchical,0.15420569431583098,0.007985422784883234,0.0010333628579864175,0.4150379779654656,-0.12123065487532048,-0.03540505537024624
313,ml_charge_ridge_minus_traditional_hierarchical,0.18571013702964856,0.01019233745046666,0.0008547008547008517,0.17783980429483193,-0.09824804783173902,-0.040318449282448765
314,ml_charge_ridge_minus_traditional_hierarchical,0.1341835230652968,-0.0016855210747497296,0.0009563277016257574,0.08597196796110884,-0.13942404573032852,0.011080537630150433
315,ml_charge_ridge_minus_traditional_hierarchical,0.1416388400628259,-0.003929217081102276,0.00010358400662937445,0.44212552995803045,-0.12867335707906957,-0.021289366206217575
316,ml_charge_ridge_minus_traditional_hierarchical,0.1384047398553898,0.008260566090419807,0.0015921262121870016,-0.03631699973163194,-0.14283788891693194,0.002016276008808271
317,ml_charge_ridge_minus_traditional_hierarchical,0.1775698994197874,0.00521035214984078,0.0004713646005185014,0.17217309600808806,-0.11300902774083754,-0.0019420157037371433
318,ml_charge_ridge_minus_traditional_hierarchical,0.14840065439579408,0.015563387633326098,0.0013986903172483953,0.3736403481418704,-0.13663044175132089,-0.03667535070928829
319,ml_charge_ridge_minus_traditional_hierarchical,0.06882895403868239,-0.0124110973062308,-9.499382540134951e-05,0.010712885987861576,-0.04897879548259648,0.0512702333113401
320,ml_charge_ridge_minus_traditional_hierarchical,0.13424400724683916,0.00554917133063304,0.0012124603618727855,0.12683780512889564,-0.12384715454267015,-0.044916738813933765
321,ml_charge_ridge_minus_traditional_hierarchical,0.096967120840735,-0.0023323050575010384,-0.0002510985561833025,0.13766624174500341,-0.09007749299202289,-0.08427397946062512
322,ml_charge_ridge_minus_traditional_hierarchical,0.11882938980029967,-0.001330050753745926,0.000976856026450255,-0.16385107842579782,-0.14396624583845946,-0.07237326221040005
323,ml_charge_ridge_minus_traditional_hierarchical,0.11046832776952176,-0.006555888099562868,0.0014191501794807576,-0.38300219018671244,-0.12669285206037,-0.09688273629779627
324,ml_charge_ridge_minus_traditional_hierarchical,0.12032591074863008,0.002233795298394625,0.0019172829361818675,-0.3279099279665838,-0.14639488850746984,-0.06600118962799176
325,ml_charge_ridge_minus_traditional_hierarchical,0.12447036292242308,0.011682562044045497,0.0005217650566487781,-0.051117366158602184,-0.12208206723102616,-0.021466732048790405
326,ml_charge_ridge_minus_traditional_hierarchical,0.12451031464966,0.009973538781483438,0.0010351966873706018,0.09223583387720158,-0.131883755540542,0.007828240537346098
327,ml_charge_ridge_minus_traditional_hierarchical,0.07137095007059124,-0.016746343386048412,-9.480470231323576e-05,0.007881383988380009,-0.04040880629491733,0.04579695474456881
328,ml_charge_ridge_minus_traditional_hierarchical,0.17803793479113716,0.01115611384349613,0.00013144058885383725,0.2905046783708678,-0.10965040129384374,0.021717828130037364
329,ml_charge_ridge_minus_traditional_hierarchical,0.13142061872954125,0.008532698219772872,0.0,0.23393308335855312,-0.07342392251562646,-0.00975818282531321
330,ml_charge_ridge_minus_traditional_hierarchical,0.11623431819456109,-0.004117805450109646,-0.0001808645324651824,0.12153699883938085,-0.11026956036358793,0.009683887251149992
331,ml_charge_ridge_minus_traditional_hierarchical,0.08872448039393688,-0.009641861775073757,0.00018264840182648408,-0.047387901125551135,-0.10372513007536566,-0.051476127911376346
332,ml_charge_ridge_minus_traditional_hierarchical,0.1348959010719264,-0.012353707639970235,0.0013215859030837,-0.22130448141661763,-0.13779475348680997,-0.0005156332715594569
333,ml_charge_ridge_minus_traditional_hierarchical,0.12463682526067932,-0.015402921558904215,0.0017520805957074014,-0.37147779712157325,-0.11689773277300047,-0.010914487730804612
334,ml_charge_ridge_minus_traditional_hierarchical,0.18225977184800968,0.014289716196221658,0.0009119927040583675,0.20431161849638313,-0.1330148495011627,-0.02480359256037168
335,ml_charge_ridge_minus_traditional_hierarchical,0.1499372003743964,0.009136613937383853,0.000819252432155658,0.4243061837398008,-0.09421910522776733,0.05618936100928884
