eval_set,method,heldout_run,n,coverage,mean_alpha,mean_amplitude_lift_fraction,mean_charge_lift_fraction,mean_q_template_shift_fraction,mean_abs_q_template_shift_fraction,mean_cfd20_shift_ns,median_abs_cfd20_shift_ns,timing_tail_fraction,timing_tail_delta,alpha_observed_amp_r2,alpha_event_hash_r2
application_ge7000,shuffled_target_ml_control,65,439,1.0,0.2811311156228999,0.028218133930067366,0.0013742815326333786,-0.025786651484083198,0.025786651484083198,0.1381594672197746,0.08415277151200051,0.03644646924829157,0.0,0.0421065483171489,0.006055450993609766
application_ge7000,traditional_fixed_shrink_025,58,1607,1.0,0.25,0.02256406707704993,0.0010499749825685647,-0.020888124654569865,0.020888124654569865,0.10242278578487791,0.06564093399343385,0.06658369632856254,-0.00497822028624767,,
application_ge7000,traditional_fixed_shrink_025,59,788,1.0,0.25,0.03443326725408848,0.002080597528099647,-0.03059376026426212,0.030614344429782482,0.1705501180898191,0.10401362724738572,0.02030456852791878,0.0,,
application_ge7000,traditional_fixed_shrink_025,60,332,1.0,0.25,0.023037649188001136,0.0014224738207825407,-0.020989855235349044,0.020989855235349044,0.09782492250303584,0.0691665490284743,0.04216867469879518,0.0,,
application_ge7000,traditional_fixed_shrink_025,61,401,1.0,0.25,0.026043436934497045,0.0020345768334067084,-0.023202175746596904,0.023292324841471396,0.11488070462167899,0.08038270604451725,0.034912718204488775,0.0,,
application_ge7000,traditional_fixed_shrink_025,62,491,1.0,0.25,0.029703545582810395,0.0019160832890614172,-0.02651918025779224,0.026571791405296766,0.14075023922514088,0.08453431261404631,0.032586558044806514,0.0,,
application_ge7000,traditional_fixed_shrink_025,63,1208,1.0,0.25,0.02523406294036326,0.0017168097644106868,-0.02275547757746221,0.022782995001757102,0.12250833153410277,0.07667465407432239,0.009105960264900662,0.0,,
application_ge7000,traditional_fixed_shrink_025,65,439,1.0,0.25,0.02519935912601438,0.0012863856436031737,-0.02305886259637814,0.02307093329263255,0.124414674082222,0.07533752076839484,0.03644646924829157,0.0,,
application_ge7500,isotonic_boundary_calibration,58,1076,0.9135687732342007,0.283312230849596,0.020928296788967515,0.0016137604724584117,-0.018878954141520316,0.018878954141520316,0.09562766256690107,0.0746061845901913,0.07342007434944238,-0.004646840148698886,0.0340579045952556,0.0002522726921294123
application_ge7500,isotonic_boundary_calibration,59,584,0.7465753424657534,0.21961515327689002,0.0168626948384493,0.002025913437589882,-0.014507739997211075,0.014511801982305153,0.08825866502126466,0.08380485992071307,0.015410958904109588,0.0,0.053803699900071764,9.269526649395263e-07
application_ge7500,isotonic_boundary_calibration,60,232,0.9310344827586207,0.2810731358873328,0.020980351211976726,0.0013817287085166924,-0.019164019179711608,0.019164019179711608,0.09315989703273618,0.07924026990953514,0.04310344827586207,0.0,0.012553272605953153,0.002503267856497979
application_ge7500,isotonic_boundary_calibration,61,277,0.9386281588447654,0.2741285984862611,0.02130157808117265,0.002240099275933488,-0.01863504583446388,0.018722490167816127,0.1030083492338851,0.08019328958992489,0.036101083032490974,0.0,0.00565531239897463,0.009977973705448862
application_ge7500,isotonic_boundary_calibration,62,357,0.8067226890756303,0.2490939688897854,0.018173306009172687,0.002347158723604739,-0.015475266360408252,0.015480169824317767,0.09183254066599775,0.078589295844127,0.025210084033613446,0.0,0.013291373787601635,0.0008881354007709386
application_ge7500,isotonic_boundary_calibration,63,872,0.9736238532110092,0.26283390800557443,0.021990195130001403,0.0023405942852458652,-0.01921391890127747,0.01921391890127747,0.10429528828024254,0.0836453133815862,0.010321100917431193,0.0,0.05029347936408791,0.0003434698114883143
application_ge7500,isotonic_boundary_calibration,65,279,0.8602150537634409,0.25253653682404936,0.01908363501157304,0.001958497807243273,-0.01675126942033936,0.01675126942033936,0.08934429748940205,0.07739579462919366,0.025089605734767026,0.0,0.07480320711129695,0.0014222082036817096
application_ge7500,leak_observed_amp_only_control,58,1076,1.0,0.285483097089814,0.026513753469867413,0.0016721177720201244,-0.023941881892821464,0.023941881892821464,0.12147667017039332,0.07170849747597074,0.0724907063197026,-0.005576208178438666,,
application_ge7500,leak_observed_amp_only_control,59,584,1.0,0.2985844888507902,0.0448768157232686,0.003312662117978581,-0.0386788544439521,0.03868454092454089,0.2245267617073361,0.13252864399562414,0.015410958904109588,0.0,,
application_ge7500,leak_observed_amp_only_control,60,232,1.0,0.3240473972297902,0.03140219013619165,0.0023291631341340715,-0.02788908689159565,0.02788908689159565,0.12939736256059742,0.08925260212200747,0.04310344827586207,0.0,,
application_ge7500,leak_observed_amp_only_control,61,277,1.0,0.23796952500420882,0.02602553544867051,0.002894244684056442,-0.02230146155490608,0.02246452639312162,0.11366245829576278,0.07691346999412652,0.036101083032490974,0.0,,
application_ge7500,leak_observed_amp_only_control,62,357,1.0,0.28149189026587873,0.035077673436471245,0.0027846613066157258,-0.030530547022006832,0.030556672547381314,0.16969117385617005,0.09735131961559507,0.025210084033613446,0.0,1.0542504850587082e-30,1.8242928316201217e-33
application_ge7500,leak_observed_amp_only_control,63,872,1.0,0.30693647117656225,0.03205297223815236,0.0026162166084722095,-0.02820011406713863,0.028213084192422414,0.1514747295245925,0.0932024725089109,0.010321100917431193,0.0,,
application_ge7500,leak_observed_amp_only_control,65,279,1.0,0.3055558748355572,0.0337706437608179,0.0022948174008023967,-0.029886589104452344,0.029886589104452344,0.1697355188470181,0.0925632625249051,0.025089605734767026,0.0,,
application_ge7500,leak_run_event_amp_control,58,1076,1.0,0.2409576453086794,0.022378398456638863,0.0015391707770001188,-0.02019134489499501,0.02019134489499501,0.10289456342768319,0.06213675846733935,0.07342007434944238,-0.004646840148698886,0.00020128935143477568,0.5316253617397997
application_ge7500,leak_run_event_amp_control,59,584,1.0,0.2881958055515299,0.043290489617377706,0.0031915181109224114,-0.03740317542266472,0.037410267612329046,0.2167005993040112,0.12811296069074052,0.015410958904109588,0.0,0.0006605887744816162,0.6083604328065524
application_ge7500,leak_run_event_amp_control,60,232,1.0,0.2912900442508105,0.028142190033235596,0.002190546773041731,-0.025008009022001707,0.025008009022001707,0.11635758919932927,0.08067682696879075,0.04310344827586207,0.0,2.9988339398935287e-06,0.00019678266391392752
application_ge7500,leak_run_event_amp_control,61,277,1.0,0.2366279151117968,0.0259026159374746,0.00287197475380168,-0.022204114995098032,0.022393324425327408,0.1131033437465717,0.07749226290870936,0.036101083032490974,0.0,0.00015607990110998673,0.4441428654964401
application_ge7500,leak_run_event_amp_control,62,357,1.0,0.27431328155765816,0.03417417888410618,0.0027279629043010676,-0.02976917931482976,0.029803530807150595,0.165252035617102,0.09597961333660976,0.025210084033613446,0.0,0.0072811364582631806,0.17327589677312602
application_ge7500,leak_run_event_amp_control,63,872,1.0,0.29467156085472673,0.030797839089293903,0.0025602411990213333,-0.027091467429417877,0.027107610503327974,0.14589127598586132,0.0902161066437257,0.010321100917431193,0.0,0.0004045687079416453,0.23610874063532722
application_ge7500,leak_run_event_amp_control,65,279,1.0,0.27931372583326575,0.030806938645069497,0.002150278229732437,-0.027330643604656216,0.027332815446382063,0.15588465121479125,0.08596940580251733,0.025089605734767026,0.0,7.374996020508962e-05,0.050164304864813124
application_ge7500,linear_boundary_shrink,58,1076,1.0,0.25,0.023218321627572012,0.0015681317815870663,-0.0209574414271344,0.0209574414271344,0.10650153838505239,0.06279574710986502,0.0724907063197026,-0.005576208178438666,,
application_ge7500,linear_boundary_shrink,59,584,1.0,0.25,0.037574637497072946,0.0027789386026887677,-0.03273139393265322,0.032759168457362216,0.1884086295467257,0.11096410642906118,0.015410958904109588,0.0,,
application_ge7500,linear_boundary_shrink,60,232,1.0,0.2999999999999987,0.02907184912266737,0.002225086356272329,-0.02583065267504463,0.02583065267504463,0.11996000730589043,0.08262921062011763,0.04310344827586207,0.0,,
application_ge7500,linear_boundary_shrink,61,277,1.0,0.25,0.027341248262997473,0.002945362130671805,-0.02347844914359779,0.023608953789968457,0.11935760058734472,0.08080180644219226,0.036101083032490974,0.0,,
application_ge7500,linear_boundary_shrink,62,357,1.0,0.25,0.031153360584686325,0.002620831338922386,-0.027132315272763243,0.027204674021852105,0.15112956291815546,0.0864601459065506,0.025210084033613446,0.0,,
application_ge7500,linear_boundary_shrink,63,872,1.0,0.25,0.026107171392247185,0.0023783327928992085,-0.022904562590522957,0.022942683059041562,0.12346667488220525,0.07591348801890607,0.010321100917431193,0.0,,
application_ge7500,linear_boundary_shrink,65,279,1.0,0.25,0.0276304978418371,0.002024097840651589,-0.024527191402965495,0.02454618436230487,0.14057585276995777,0.07573349929430151,0.025089605734767026,0.0,,
application_ge7500,ml_boundary_calibration,58,1076,0.9990706319702602,0.2831372251367193,0.02099979466417353,0.001631363948336898,-0.018934005487209297,0.01897352102595571,0.09599434015693063,0.07459092822926561,0.07342007434944238,-0.004646840148698886,0.037246789995688034,0.000259081103859857
application_ge7500,ml_boundary_calibration,59,584,1.0,0.21978471226878438,0.017139947116410644,0.0021834633866950276,-0.014628468658036766,0.014917647613913983,0.08963505084706591,0.08338967929407026,0.015410958904109588,0.0,0.05569906119928057,2.1560119721785558e-08
application_ge7500,ml_boundary_calibration,60,232,1.0,0.28164031306306125,0.021108020650548436,0.0017546023174934268,-0.018918384584148667,0.019625476798320114,0.0936172722289727,0.07921649747047788,0.04310344827586207,0.0,0.01120770161613284,0.0022371912733296253
application_ge7500,ml_boundary_calibration,61,277,0.9963898916967509,0.2748390159211315,0.02141079868253058,0.002606916465217878,-0.018376493946927912,0.019148660861835715,0.10321062724642963,0.08024300679872809,0.036101083032490974,0.0,0.005273273325114662,0.009810063721273264
application_ge7500,ml_boundary_calibration,62,357,0.9971988795518207,0.2494840566600262,0.018376849722376003,0.002454218524184184,-0.01557213618384663,0.015764896469001324,0.09281429435852656,0.0784573937816635,0.025210084033613446,0.0,0.013540554246692186,0.0008697884987805784
application_ge7500,ml_boundary_calibration,63,872,1.0,0.2630414504013824,0.02207376862650633,0.0023727922034599514,-0.019263468682769427,0.019315741636738715,0.10469695211161639,0.08372725932606961,0.010321100917431193,0.0,0.050517250348839825,0.00031017674241123894
application_ge7500,ml_boundary_calibration,65,279,1.0,0.25280271779761604,0.01923868619617546,0.002001552005984241,-0.016863586118198937,0.016935176045387784,0.09047445332144095,0.07737698836015383,0.025089605734767026,0.0,0.07541832747994938,0.0015615980787599903
application_ge7500,observed,58,1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07806691449814127,0.0,,
application_ge7500,observed,59,584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015410958904109588,0.0,,
application_ge7500,observed,60,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04310344827586207,0.0,,
application_ge7500,observed,61,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036101083032490974,0.0,,
application_ge7500,observed,62,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025210084033613446,0.0,,
application_ge7500,observed,63,872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010321100917431193,0.0,,
application_ge7500,observed,65,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025089605734767026,0.0,,
application_ge7500,p07c_full_shape_transfer,58,1076,1.0,1.0,0.09287328651028817,0.006415350121686429,-0.07699651139547549,0.07699651139547549,0.41236707070283435,0.2511829884394423,0.05762081784386617,-0.020446096654275096,,
application_ge7500,p07c_full_shape_transfer,59,584,1.0,1.0,0.15029854998829162,0.015236385965168225,-0.10970298350632884,0.10970298350632884,0.7214153313885809,0.4410578666508047,0.015410958904109588,0.0,,
application_ge7500,p07c_full_shape_transfer,60,232,1.0,1.0,0.09690616374222458,0.006631452814935823,-0.08014807143310002,0.08014807143310002,0.3916219713305804,0.2754307020670632,0.04310344827586207,0.0,,
application_ge7500,p07c_full_shape_transfer,61,277,1.0,1.0,0.10936499305198982,0.008833523359205142,-0.08750623836429916,0.08750623836429916,0.46832628129390086,0.3232072257687957,0.036101083032490974,0.0,,
application_ge7500,p07c_full_shape_transfer,62,357,1.0,1.0,0.12461344233874525,0.009931017063958044,-0.09644733576657377,0.09644733576657377,0.580365279450416,0.34584058362619796,0.028011204481792718,0.002801120448179272,,
application_ge7500,p07c_full_shape_transfer,63,872,1.0,1.0,0.10442868556898866,0.008816339319010574,-0.08424191512996825,0.08424191512996825,0.4883284827943875,0.3036539520756243,0.010321100917431193,0.0,,
application_ge7500,p07c_full_shape_transfer,65,279,1.0,1.0,0.11052199136734829,0.009216886455446204,-0.08734102603650243,0.08734102603650243,0.5283421846718521,0.3029339971771883,0.025089605734767026,0.0,,
application_ge7500,shuffled_target_ml_control,58,1076,1.0,0.27978792163937005,0.026063050072597158,0.0016505050719277615,-0.02353323689356003,0.02353323689356003,0.11953076419567947,0.07051994375861348,0.0724907063197026,-0.005576208178438666,0.11756730471232403,0.0008350781449748432
application_ge7500,shuffled_target_ml_control,59,584,1.0,0.2676401374981054,0.0404291591068381,0.0030085686604461384,-0.03501743385293072,0.03503859221819003,0.2022418113173074,0.11726412392244923,0.015410958904109588,0.0,0.0005368737137652356,0.003551013942503204
application_ge7500,shuffled_target_ml_control,60,232,1.0,0.2877323076046972,0.02795171741707798,0.0022121026550221737,-0.02479539907729305,0.02479539907729305,0.11485224378550316,0.07908828376328003,0.04310344827586207,0.0,0.047060714446109576,2.857945344905608e-05
application_ge7500,shuffled_target_ml_control,61,277,1.0,0.2748949513773603,0.030051198595749458,0.0030333113930963353,-0.025909804902051546,0.025985776268855166,0.1313704114832136,0.08897160539006244,0.036101083032490974,0.0,0.0029473240624934274,0.019230057695876556
application_ge7500,shuffled_target_ml_control,62,357,1.0,0.2871569977164264,0.035708892938479314,0.002825632241042621,-0.03106626200840135,0.03108575551575124,0.17252309337512695,0.09834344632512426,0.025210084033613446,0.0,0.0028230521713576723,0.00014804479139333065
application_ge7500,shuffled_target_ml_control,63,872,1.0,0.2738612043505678,0.028515531121344664,0.0024702924001129547,-0.025069445917472566,0.025089361844582755,0.13482756037672056,0.08315054717947135,0.010321100917431193,0.0,0.031982857636356374,0.00010399107890533092
application_ge7500,shuffled_target_ml_control,65,279,1.0,0.28212590442182456,0.03097932337813878,0.002162399974286929,-0.027481004226711087,0.027481004226711087,0.15577113055973044,0.0860932127290237,0.025089605734767026,0.0,0.012408716529337805,0.0073337663420449195
application_ge7500,traditional_fixed_shrink_025,58,1076,1.0,0.25,0.023218321627572012,0.0015681317815870663,-0.0209574414271344,0.0209574414271344,0.10650153838505239,0.06279574710986502,0.0724907063197026,-0.005576208178438666,,
application_ge7500,traditional_fixed_shrink_025,59,584,1.0,0.25,0.037574637497072946,0.0027789386026887677,-0.03273139393265322,0.032759168457362216,0.1884086295467257,0.11096410642906118,0.015410958904109588,0.0,,
application_ge7500,traditional_fixed_shrink_025,60,232,1.0,0.25,0.024226540935556144,0.0020356090883612223,-0.021486184369657182,0.021486184369657182,0.10026696955213253,0.0688576755167647,0.04310344827586207,0.0,,
application_ge7500,traditional_fixed_shrink_025,61,277,1.0,0.25,0.027341248262997473,0.002945362130671805,-0.02347844914359779,0.023608953789968457,0.11935760058734472,0.08080180644219226,0.036101083032490974,0.0,,
