run,window,method,n,res68_abs_frac,bias_median_frac,frac_within10
60,w2_8,mlp_masked,1805,0.10200138148273358,-0.009226077549964936,0.6747922437673131
61,s3,observed_ceiling,2073,0.2533134216912451,-0.1928160629603471,0.19536903039073805
61,s3,traditional_template,2073,5.656366972896168,-0.05604719764011799,0.10467920887602508
61,s3,gbr_masked,2073,0.14840858476053803,0.035730998837923154,0.4761215629522431
61,s3,mlp_masked,2073,0.14815641671095856,0.03512008733868073,0.4751567776169802
61,s4,observed_ceiling,2073,0.2533134216912451,-0.1928160629603471,0.19536903039073805
61,s4,traditional_template,2073,0.4589749217422377,-0.1039426523297491,0.13603473227206947
61,s4,gbr_masked,2073,0.14541459017983177,0.031314179480486655,0.46888567293777134
61,s4,mlp_masked,2073,0.15808357163106304,0.06529378413960556,0.4356005788712012
61,s5,observed_ceiling,2073,0.2533134216912451,-0.1928160629603471,0.19536903039073805
61,s5,traditional_template,2073,0.32214819223089153,-0.12977265310562383,0.16642547033285093
61,s5,gbr_masked,2073,0.13998014429488176,0.03308418414772409,0.48383984563434634
61,s5,mlp_masked,2073,0.14902560134479684,0.05452316032459053,0.4645441389290883
61,s6,observed_ceiling,2073,0.2533134216912451,-0.1928160629603471,0.19536903039073805
61,s6,traditional_template,2073,0.24682346160045476,-0.18166939443535188,0.23251326579835987
61,s6,gbr_masked,2073,0.13030539308272654,0.018892903066022145,0.5209840810419681
61,s6,mlp_masked,2073,0.15096548065962875,-0.007944482991111057,0.49300530631934397
61,s7,observed_ceiling,2073,0.2533134216912451,-0.1928160629603471,0.19536903039073805
61,s7,traditional_template,2073,0.2533134216912451,-0.1924901584738064,0.19633381572600098
61,s7,gbr_masked,2073,0.13597135919713493,0.021767765444592403,0.5287023637240714
61,s7,mlp_masked,2073,0.14049503872487443,0.028499073171584774,0.5050651230101303
61,w2_4,observed_ceiling,2073,0.2533134216912451,-0.1928160629603471,0.19536903039073805
61,w2_4,traditional_template,2073,2.354922337312508,-0.07343062311790595,0.1196333815726001
