run,window,method,n_events,timing_tail_frac_abs_gt5ns,timing_resid_mad_ns,q_template_median,q_template_p95,amp_ratio_median,observed_timing_tail_frac_abs_gt5ns,observed_q_template_median,timing_tail_delta_vs_observed,q_template_shift_vs_observed
59,w3_7,gbr_masked,90,0.5666666666666667,6.025611536287123,0.22367856883154966,0.5558187974699115,1.1481359239459832,0.6111111111111112,0.21727642664917546,-0.04444444444444451,0.006402142182374199
59,w3_7,mlp_masked,89,0.5842696629213483,6.115860727971651,0.21718211688093653,0.6128521787012431,1.0,0.6111111111111112,0.21727642664917546,-0.026841448189762862,-9.430976823893156e-05
59,w2_8,traditional_template,90,0.6111111111111112,6.153411695703877,0.21727642664917546,0.6126737867037126,1.0,0.6111111111111112,0.21727642664917546,0.0,0.0
59,w2_8,gbr_masked,90,0.5777777777777777,6.3766409524566114,0.22055458601003353,0.5443491949735092,1.1240894598804854,0.6111111111111112,0.21727642664917546,-0.03333333333333344,0.0032781593608580684
59,w2_8,mlp_masked,89,0.5955056179775281,6.115860727971651,0.21718211688093653,0.6117048779440993,1.0,0.6111111111111112,0.21727642664917546,-0.01560549313358306,-9.430976823893156e-05
60,observed,observed_saturated,10,1.0,28.815887527855626,0.20043261086450753,0.5099810990809099,1.0,1.0,0.20043261086450753,0.0,0.0
60,s3,traditional_template,5,0.6,34.1907643013118,0.1657019856190755,0.5545603817268532,1.0,1.0,0.20043261086450753,-0.4,-0.03473062524543202
60,s3,gbr_masked,10,1.0,29.282259782755073,0.22240362686692935,0.47957063401730626,1.290883688062204,1.0,0.20043261086450753,0.0,0.021971016002421823
60,s3,mlp_masked,10,1.0,28.815887527855626,0.20043261086450753,0.5099810990809099,1.0,1.0,0.20043261086450753,0.0,0.0
60,s4,traditional_template,6,1.0,23.476230400375456,0.2470978583925837,0.578431310109794,1.0,1.0,0.20043261086450753,0.0,0.04666524752807616
60,s4,gbr_masked,10,1.0,29.526866946636456,0.22261310570279197,0.4802095551766419,1.2824954517466185,1.0,0.20043261086450753,0.0,0.022180494838284437
60,s4,mlp_masked,10,1.0,28.815887527855626,0.20043261086450753,0.5099810990809099,1.0,1.0,0.20043261086450753,0.0,0.0
60,s5,traditional_template,10,1.0,29.819206733948917,0.3318977411670641,0.5385157729638941,1.4758983791090485,1.0,0.20043261086450753,0.0,0.13146513030255658
60,s5,gbr_masked,10,1.0,29.008663758006424,0.221447306082871,0.4816435906971274,1.2850433826719376,1.0,0.20043261086450753,0.0,0.021014695218363466
60,s5,mlp_masked,10,1.0,28.986915155631376,0.19932594498865383,0.5073841736700472,1.0475444842244541,1.0,0.20043261086450753,0.0,-0.0011066658758537018
60,s6,traditional_template,10,1.0,28.66452916360888,0.20043261086450753,0.5070918667721778,1.0,1.0,0.20043261086450753,0.0,0.0
60,s6,gbr_masked,10,1.0,29.55115378755506,0.22507571523954656,0.47680708403069316,1.3121702829071102,1.0,0.20043261086450753,0.0,0.024643104375039027
60,s6,mlp_masked,10,1.0,28.97413211828211,0.1994643397812279,0.48413460591187985,1.0466152049361837,1.0,0.20043261086450753,0.0,-0.000968271083279626
60,s7,traditional_template,10,1.0,28.815887527855626,0.20043261086450753,0.5099810990809099,1.0,1.0,0.20043261086450753,0.0,0.0
60,s7,gbr_masked,10,1.0,28.893591019390612,0.20723098173066717,0.48069081822984966,1.1956050328563046,1.0,0.20043261086450753,0.0,0.006798370866159642
60,s7,mlp_masked,10,1.0,28.816160116586534,0.20280859617779734,0.4708450271195068,1.1208303899362786,1.0,0.20043261086450753,0.0,0.002375985313289808
60,w2_4,traditional_template,6,1.0,23.476230400375456,0.24708235927351374,0.5784215800684105,1.0,1.0,0.20043261086450753,0.0,0.04664974840900621
60,w2_4,gbr_masked,10,1.0,29.56876122631889,0.22411536613034028,0.4799900790533374,1.288033047256317,1.0,0.20043261086450753,0.0,0.023682755265832744
60,w2_4,mlp_masked,10,1.0,28.815887527855626,0.20043261086450753,0.5099810990809099,1.0,1.0,0.20043261086450753,0.0,0.0
60,w3_5,traditional_template,9,0.7777777777777778,41.09654271854971,0.32203028750495544,0.5514142636158729,1.9318135222737904,1.0,0.20043261086450753,-0.2222222222222222,0.1215976766404479
60,w3_5,gbr_masked,10,1.0,28.91551263526052,0.22197975473099826,0.4802915281599389,1.2684366892573333,1.0,0.20043261086450753,0.0,0.02154714386649073
60,w3_5,mlp_masked,10,1.0,28.815887527855626,0.20043261086450753,0.5099810990809099,1.0,1.0,0.20043261086450753,0.0,0.0
60,w4_6,traditional_template,10,1.0,29.611333977623097,0.32802566647392917,0.5394059122575801,1.538537179277774,1.0,0.20043261086450753,0.0,0.12759305560942164
60,w4_6,gbr_masked,10,1.0,29.072717874297382,0.22320891178053187,0.4760119882685447,1.2029654548483326,1.0,0.20043261086450753,0.0,0.02277630091602434
60,w4_6,mlp_masked,10,1.0,28.971390649726235,0.20061092949010823,0.5099810990809099,1.0,1.0,0.20043261086450753,0.0,0.000178318625600693
60,w5_7,traditional_template,10,1.0,28.9055659513848,0.1994384138073939,0.5099810990809099,1.0046156780862385,1.0,0.20043261086450753,0.0,-0.0009941970571136216
60,w5_7,gbr_masked,10,1.0,28.70419262196473,0.21045052033367725,0.47871954056186816,1.1644369234847485,1.0,0.20043261086450753,0.0,0.010017909469169722
60,w5_7,mlp_masked,10,1.0,28.841177696714407,0.20043261086450753,0.4878536628011452,1.0,1.0,0.20043261086450753,0.0,0.0
60,w3_7,traditional_template,10,1.0,28.90666605212788,0.19940478284835772,0.5099810990809099,1.0070631740899647,1.0,0.20043261086450753,0.0,-0.0010278280161498121
60,w3_7,gbr_masked,10,1.0,28.761089255744874,0.21227462527373103,0.47569021996950905,1.1804856410943816,1.0,0.20043261086450753,0.0,0.0118420144092235
60,w3_7,mlp_masked,10,1.0,28.80032806066815,0.20043261086450753,0.4832836636115575,1.0,1.0,0.20043261086450753,0.0,0.0
60,w2_8,traditional_template,10,1.0,28.815887527855626,0.20043261086450753,0.5099810990809099,1.0,1.0,0.20043261086450753,0.0,0.0
60,w2_8,gbr_masked,10,1.0,28.446171367936625,0.20411153365733015,0.47530859646774726,1.1275216398002663,1.0,0.20043261086450753,0.0,0.0036789227928226143
60,w2_8,mlp_masked,10,1.0,28.815887527855626,0.20043261086450753,0.49400302841030475,1.0,1.0,0.20043261086450753,0.0,0.0
61,observed,observed_saturated,10,0.5,5.916815479898258,0.22559691311327584,0.5168592762379718,1.0,0.5,0.22559691311327584,0.0,0.0
61,s3,traditional_template,4,0.5,8.590847283023027,0.1922426114207143,0.37918052198462565,1.0,0.5,0.22559691311327584,0.0,-0.03335430169256154
61,s3,gbr_masked,10,0.5,5.62863643602425,0.2542035644473906,0.47900964854068,1.2848794338640177,0.5,0.22559691311327584,0.0,0.028606651334114774
61,s3,mlp_masked,10,0.5,5.916815479898258,0.22559691311327584,0.5168592762379718,1.0,0.5,0.22559691311327584,0.0,0.0
61,s4,traditional_template,5,0.2,1.8709800359466229,0.3995132342930534,0.4496799391170412,1.0,0.5,0.22559691311327584,-0.3,0.17391632117977757
61,s4,gbr_masked,10,0.5,5.732638371249337,0.26401645057385476,0.4749812212181577,1.3221870641974305,0.5,0.22559691311327584,0.0,0.03841953746057891
61,s4,mlp_masked,10,0.5,6.10279762594546,0.22622801764108863,0.5140496911569717,1.0009281325934951,0.5,0.22559691311327584,0.0,0.0006311045278127869
61,s5,traditional_template,10,0.6,7.31870762673989,0.33641726264444405,0.4855469413628721,1.9854603967625482,0.5,0.22559691311327584,0.09999999999999998,0.1108203495311682
61,s5,gbr_masked,10,0.5,5.726916917649961,0.2527954706150218,0.4790578264237848,1.287771569653872,0.5,0.22559691311327584,0.0,0.027198557501745935
61,s5,mlp_masked,10,0.5,6.05058278370683,0.2271914173673647,0.5040134161052442,1.0535150279944774,0.5,0.22559691311327584,0.0,0.0015945042540888577
61,s6,traditional_template,10,0.5,5.475792200719518,0.22559691311327584,0.5168592762379718,1.0,0.5,0.22559691311327584,0.0,0.0
61,s6,gbr_masked,10,0.5,5.727806099811978,0.24738620246427862,0.4825407298110734,1.243812464871615,0.5,0.22559691311327584,0.0,0.021789289351002772
61,s6,mlp_masked,10,0.5,5.916815479898258,0.22559691311327584,0.5168592762379718,1.0,0.5,0.22559691311327584,0.0,0.0
61,s7,traditional_template,10,0.5,5.916815479898258,0.22559691311327584,0.5168592762379718,1.0,0.5,0.22559691311327584,0.0,0.0
61,s7,gbr_masked,10,0.5,5.634429270434243,0.24142104505313983,0.485612506574142,1.2172105518720435,0.5,0.22559691311327584,0.0,0.015824131939863983
61,s7,mlp_masked,10,0.5,6.415764704965486,0.24560675179694152,0.47664037868560905,1.1539861072947581,0.5,0.22559691311327584,0.0,0.02000983868366568
61,w2_4,traditional_template,4,0.25,1.8803123773619426,0.3592721411660499,0.4523460977624156,2.0132294381203426,0.5,0.22559691311327584,-0.25,0.13367522805277404
61,w2_4,gbr_masked,10,0.5,5.6408980033947,0.2518066568695969,0.4816934492862912,1.2782324397480382,0.5,0.22559691311327584,0.0,0.02620974375632107
61,w2_4,mlp_masked,10,0.5,6.61958146978068,0.22558104659544234,0.5086464020968791,1.0414112005177611,0.5,0.22559691311327584,0.0,-1.586651783350157e-05
61,w3_5,traditional_template,10,0.6,7.31870762673989,0.3369264928987162,0.485896331488653,1.9993636894951126,0.5,0.22559691311327584,0.09999999999999998,0.11132957978544034
61,w3_5,gbr_masked,10,0.5,5.6421340721366064,0.2379475901202751,0.4871164797284609,1.205294164886674,0.5,0.22559691311327584,0.0,0.012350677006999267
61,w3_5,mlp_masked,10,0.5,6.101135695256691,0.2293856213245526,0.4976308739455151,1.0833308356195221,0.5,0.22559691311327584,0.0,0.003788708211276748
61,w4_6,traditional_template,10,0.6,5.755592498367868,0.33692647168631024,0.5168592762379718,1.0,0.5,0.22559691311327584,0.09999999999999998,0.11132955857303439
61,w4_6,gbr_masked,10,0.5,5.85856126264939,0.24462010625293643,0.4789993979465819,1.2171138070094867,0.5,0.22559691311327584,0.0,0.019023193139660582
61,w4_6,mlp_masked,10,0.5,5.7071285791775175,0.22559691311327584,0.5168592762379718,1.0,0.5,0.22559691311327584,0.0,0.0
61,w5_7,traditional_template,10,0.5,4.042840032365177,0.26005811986429817,0.5168592762379718,1.0,0.5,0.22559691311327584,0.0,0.03446120675102232
61,w5_7,gbr_masked,10,0.5,5.934930188489357,0.24098501395562372,0.4770518182827129,1.1851704342457547,0.5,0.22559691311327584,0.0,0.015388100842347874
61,w5_7,mlp_masked,10,0.6,6.99959592568954,0.25622405451575747,0.4795904006285165,1.2073490371362023,0.5,0.22559691311327584,0.09999999999999998,0.030627141402481628
61,w3_7,traditional_template,10,0.5,4.033468765743237,0.2604544444579429,0.5168592762379718,1.0,0.5,0.22559691311327584,0.0,0.03485753134466707
61,w3_7,gbr_masked,10,0.5,5.913066115370864,0.2386765549094835,0.48347133550785787,1.173030592046039,0.5,0.22559691311327584,0.0,0.013079641796207658
61,w3_7,mlp_masked,10,0.5,6.700733956938567,0.25747117142352394,0.47231250641145694,1.083199613656864,0.5,0.22559691311327584,0.0,0.031874258310248094
61,w2_8,traditional_template,10,0.5,5.916815479898258,0.22559691311327584,0.5168592762379718,1.0,0.5,0.22559691311327584,0.0,0.0
61,w2_8,gbr_masked,10,0.5,6.243044829373588,0.23861832131750596,0.4779712000011848,1.1417301390045789,0.5,0.22559691311327584,0.0,0.013021408204230117
61,w2_8,mlp_masked,10,0.5,6.550940456839566,0.22669111062503938,0.4868381701423508,1.0,0.5,0.22559691311327584,0.0,0.0010941975117635394
62,observed,observed_saturated,36,0.8055555555555556,8.294865494058001,0.22791910210668204,0.5909909795856376,1.0,0.8055555555555556,0.22791910210668204,0.0,0.0
62,s3,traditional_template,13,0.7692307692307693,8.055222136357763,0.3874386540694779,0.595469866119861,1.0,0.8055555555555556,0.22791910210668204,-0.03632478632478631,0.15951955196279588
62,s3,gbr_masked,36,0.8611111111111112,9.270721146164668,0.25269726875206944,0.5415865065383965,1.2954049342098217,0.8055555555555556,0.22791910210668204,0.05555555555555558,0.0247781666453874
62,s3,mlp_masked,36,0.8055555555555556,8.294865494058001,0.22791910210668204,0.5909909795856376,1.0,0.8055555555555556,0.22791910210668204,0.0,0.0
62,s4,traditional_template,18,0.8333333333333334,12.975831661904436,0.40644543771266456,0.608664185928921,1.0,0.8055555555555556,0.22791910210668204,0.02777777777777779,0.17852633560598252
62,s4,gbr_masked,36,0.8611111111111112,9.033562740848812,0.2577130173248763,0.5416705763272885,1.3009646393276877,0.8055555555555556,0.22791910210668204,0.05555555555555558,0.029793915218194245
62,s4,mlp_masked,36,0.8055555555555556,8.294865494058001,0.2278626008077348,0.5909909795856376,1.0,0.8055555555555556,0.22791910210668204,0.0,-5.650129894724243e-05
62,s5,traditional_template,36,0.75,9.321154418946964,0.3706455159117002,0.5328286368988949,2.1181179961079515,0.8055555555555556,0.22791910210668204,-0.05555555555555558,0.14272641380501816
62,s5,gbr_masked,36,0.8611111111111112,8.987507654557518,0.25535367592753666,0.5417173648067144,1.2930749672016988,0.8055555555555556,0.22791910210668204,0.05555555555555558,0.027434573820854624
62,s5,mlp_masked,36,0.8055555555555556,8.294865494058001,0.22786199469531285,0.5909909795856376,1.0,0.8055555555555556,0.22791910210668204,0.0,-5.71074113691894e-05
62,s6,traditional_template,36,0.8055555555555556,8.294865494058001,0.22791910210668204,0.5909909795856376,1.0,0.8055555555555556,0.22791910210668204,0.0,0.0
62,s6,gbr_masked,36,0.8333333333333334,8.874363996309441,0.25524458165168973,0.5298931630157154,1.31885168999179,0.8055555555555556,0.22791910210668204,0.02777777777777779,0.02732547954500769
62,s6,mlp_masked,36,0.8055555555555556,8.294865494058001,0.22714045521576393,0.5909909795856376,1.0,0.8055555555555556,0.22791910210668204,0.0,-0.000778646890918111
62,s7,traditional_template,36,0.8055555555555556,8.294865494058001,0.22791910210668204,0.5909909795856376,1.0,0.8055555555555556,0.22791910210668204,0.0,0.0
62,s7,gbr_masked,36,0.8055555555555556,8.998385238042474,0.2398485881361206,0.5314926192640674,1.1988221237764414,0.8055555555555556,0.22791910210668204,0.0,0.011929486029438552
62,s7,mlp_masked,36,0.8055555555555556,8.294865494058001,0.22791910210668204,0.5909909795856376,1.0,0.8055555555555556,0.22791910210668204,0.0,0.0
62,w2_4,traditional_template,16,0.6875,8.911439381217694,0.41958122029401823,0.6089193873520471,1.0,0.8055555555555556,0.22791910210668204,-0.11805555555555558,0.1916621181873362
62,w2_4,gbr_masked,36,0.8611111111111112,8.856169187995324,0.24845526792940292,0.5411318726407025,1.2797827789299514,0.8055555555555556,0.22791910210668204,0.05555555555555558,0.020536165822720887
62,w2_4,mlp_masked,35,0.7142857142857143,7.841264119808038,0.22505867285018802,0.5921436731995439,1.0,0.8055555555555556,0.22791910210668204,-0.09126984126984128,-0.002860429256494018
62,w3_5,traditional_template,34,0.7647058823529411,9.602031913772883,0.37954933091876686,0.5428884585419061,2.214600881640438,0.8055555555555556,0.22791910210668204,-0.040849673202614456,0.15163022881208482
62,w3_5,gbr_masked,36,0.8055555555555556,8.824290101777862,0.2349272604590662,0.5325357345298682,1.1630523644670063,0.8055555555555556,0.22791910210668204,0.0,0.007008158352384164
62,w3_5,mlp_masked,35,0.7428571428571429,7.862158337829179,0.22505867285018802,0.587367693369318,1.0,0.8055555555555556,0.22791910210668204,-0.0626984126984127,-0.002860429256494018
62,w4_6,traditional_template,36,0.75,9.046600922553434,0.36646387141233494,0.5909909795856376,1.2182547365348049,0.8055555555555556,0.22791910210668204,-0.05555555555555558,0.1385447693056529
62,w4_6,gbr_masked,36,0.8055555555555556,8.905104738498121,0.23696522764989916,0.5354427289641297,1.1647569379551435,0.8055555555555556,0.22791910210668204,0.0,0.009046125543217126
62,w4_6,mlp_masked,36,0.8055555555555556,8.294865494058001,0.22791910210668204,0.5903653597293771,1.0,0.8055555555555556,0.22791910210668204,0.0,0.0
62,w5_7,traditional_template,36,0.8055555555555556,8.294865494058001,0.22720670216804348,0.5909909795856376,1.009685652194762,0.8055555555555556,0.22791910210668204,0.0,-0.0007123999386385582
62,w5_7,gbr_masked,36,0.8055555555555556,9.026904626092687,0.2402464097372629,0.5260008903210563,1.1859849653244336,0.8055555555555556,0.22791910210668204,0.0,0.012327307630580875
62,w5_7,mlp_masked,36,0.8055555555555556,9.1182380502885,0.22791910210668204,0.5578209541754977,1.0,0.8055555555555556,0.22791910210668204,0.0,0.0
62,w3_7,traditional_template,36,0.8055555555555556,8.294865494058001,0.22731832916225048,0.5909909795856376,1.0104173206821305,0.8055555555555556,0.22791910210668204,0.0,-0.0006007729444315602
62,w3_7,gbr_masked,36,0.8055555555555556,8.85432062334473,0.2326618451625252,0.5312479370394545,1.1197733513545636,0.8055555555555556,0.22791910210668204,0.0,0.004742743055843157
