heldout_run,method,feature_group,nominal_sigma68_ns,permuted_sigma68_ns,importance_ns
60,tcn_new_architecture,waveform_shape,2.712675155049848,2.720159805975741,0.0074846509258930105
60,tcn_new_architecture,stave,2.712675155049848,2.7828555914226074,0.07018043637275939
60,tcn_new_architecture,amplitude,2.712675155049848,2.690064450908794,-0.02261070414105415
60,tcn_new_architecture,pulse_shape,2.712675155049848,2.716182139686037,0.0035069846361888146
60,tcn_new_architecture,topology,2.712675155049848,2.7218685647311704,0.009193409681322429
61,ridge,waveform_shape,2.0375046266607804,2.2051075009004206,0.16760287423964026
61,ridge,amplitude,2.0375046266607804,2.074317358223592,0.03681273156281151
61,ridge,pulse_shape,2.0375046266607804,2.162945131132354,0.12544050447157362
61,ridge,topology,2.0375046266607804,2.0593293835215154,0.02182475686073504
61,ridge,stave,2.0375046266607804,5.114796148361127,3.0772915217003467
61,gradient_boosted_trees,waveform_shape,1.903960322982981,2.0485223015777296,0.14456197859474873
61,gradient_boosted_trees,amplitude,1.903960322982981,1.957225769325687,0.053265446342706024
61,gradient_boosted_trees,pulse_shape,1.903960322982981,2.1376329404443997,0.23367261746141876
61,gradient_boosted_trees,topology,1.903960322982981,1.9706137400691568,0.06665341708617589
61,gradient_boosted_trees,stave,1.903960322982981,4.917082770200784,3.013122447217803
61,mlp,waveform_shape,1.9551642949398482,2.268497224868704,0.31333292992885586
61,mlp,amplitude,1.9551642949398482,1.879267018267987,-0.0758972766718613
61,mlp,pulse_shape,1.9551642949398482,2.3019807521001434,0.3468164571602952
61,mlp,topology,1.9551642949398482,2.020406661460281,0.06524236652043292
61,mlp,stave,1.9551642949398482,4.983234451831736,3.0280701568918875
61,cnn,waveform_shape,2.6153962724711963,2.602580737165495,-0.012815535305701342
61,cnn,stave,2.6153962724711963,2.6987214103125323,0.083325137841336
61,cnn,amplitude,2.6153962724711963,2.4815709137423867,-0.13382535872880963
61,cnn,pulse_shape,2.6153962724711963,2.605858456145131,-0.009537816326065318
61,cnn,topology,2.6153962724711963,2.505152015338743,-0.11024425713245334
61,tcn_new_architecture,waveform_shape,2.618712303887215,2.6246586830421332,0.0059463791549183576
61,tcn_new_architecture,stave,2.618712303887215,2.7390541555984873,0.12034185171127243
61,tcn_new_architecture,amplitude,2.618712303887215,2.4845726237698402,-0.13413968011737465
61,tcn_new_architecture,pulse_shape,2.618712303887215,2.599517730466414,-0.019194573420800776
61,tcn_new_architecture,topology,2.618712303887215,2.5717135427480144,-0.04699876113920043
62,ridge,waveform_shape,1.524992084762585,1.7498970701815386,0.22490498541895354
62,ridge,amplitude,1.524992084762585,1.5413492872298642,0.01635720246727912
62,ridge,pulse_shape,1.524992084762585,1.5289130227896655,0.003920938027080378
62,ridge,topology,1.524992084762585,1.5404827310622586,0.01549064629967356
62,ridge,stave,1.524992084762585,4.759090165841409,3.2340980810788236
62,gradient_boosted_trees,waveform_shape,1.4086843183462427,1.8467784694439506,0.4380941510977079
62,gradient_boosted_trees,amplitude,1.4086843183462427,1.4516146877065927,0.042930369360349996
62,gradient_boosted_trees,pulse_shape,1.4086843183462427,1.7083747288475897,0.2996904105013469
62,gradient_boosted_trees,topology,1.4086843183462427,1.41790181965681,0.009217501310567311
62,gradient_boosted_trees,stave,1.4086843183462427,4.8709388407946665,3.462254522448424
62,mlp,waveform_shape,1.584693087849324,2.417694794020579,0.8330017061712551
62,mlp,amplitude,1.584693087849324,1.6084555937827567,0.023762505933432765
62,mlp,pulse_shape,1.584693087849324,2.01763874462575,0.43294565677642627
62,mlp,topology,1.584693087849324,1.7474044816824845,0.16271139383316058
62,mlp,stave,1.584693087849324,4.963422870376575,3.378729782527251
62,cnn,waveform_shape,2.8770877287804177,2.879428006809858,0.002340278029440146
62,cnn,stave,2.8770877287804177,3.337180039027201,0.4600923102467833
62,cnn,amplitude,2.8770877287804177,2.7333407116797543,-0.1437470171006634
62,cnn,pulse_shape,2.8770877287804177,2.8216862735538326,-0.05540145522658513
62,cnn,topology,2.8770877287804177,2.700137911838208,-0.1769498169422099
62,tcn_new_architecture,waveform_shape,2.8707094219713065,2.869322815686199,-0.0013866062851075611
62,tcn_new_architecture,stave,2.8707094219713065,3.303721326738329,0.43301190476702267
62,tcn_new_architecture,amplitude,2.8707094219713065,2.7178052527573646,-0.1529041692139419
62,tcn_new_architecture,pulse_shape,2.8707094219713065,2.803346940615642,-0.06736248135566436
62,tcn_new_architecture,topology,2.8707094219713065,2.7141199019937394,-0.1565895199775671
63,ridge,waveform_shape,1.4337625293972398,1.7085488446563337,0.2747863152590939
63,ridge,amplitude,1.4337625293972398,1.464040263082702,0.03027773368546227
63,ridge,pulse_shape,1.4337625293972398,1.4973281049728377,0.06356557557559794
63,ridge,topology,1.4337625293972398,1.4323526071328878,-0.0014099222643519926
63,ridge,stave,1.4337625293972398,4.555882101854662,3.1221195724574224
63,gradient_boosted_trees,waveform_shape,1.302459907489598,1.7157041804607016,0.41324427297110367
63,gradient_boosted_trees,amplitude,1.302459907489598,1.3500131962949233,0.04755328880532539
63,gradient_boosted_trees,pulse_shape,1.302459907489598,1.6789544151631703,0.3764945076735724
63,gradient_boosted_trees,topology,1.302459907489598,1.4162028785885086,0.11374297109891063
63,gradient_boosted_trees,stave,1.302459907489598,4.944258104895747,3.641798197406149
63,mlp,waveform_shape,1.5597699611427762,2.4788982336729553,0.919128272530179
63,mlp,amplitude,1.5597699611427762,1.7185223013460853,0.15875234020330908
63,mlp,pulse_shape,1.5597699611427762,1.8282373697828003,0.26846740864002405
63,mlp,topology,1.5597699611427762,1.8549635330249337,0.29519357188215745
63,mlp,stave,1.5597699611427762,4.610979697999113,3.051209736856337
63,cnn,waveform_shape,3.015205981009135,3.015394680969843,0.00018869996070769446
63,cnn,stave,3.015205981009135,3.195199465029362,0.17999348402022664
63,cnn,amplitude,3.015205981009135,2.8996270837226117,-0.11557889728652349
63,cnn,pulse_shape,3.015205981009135,2.9882032160688667,-0.02700276494026843
63,cnn,topology,3.015205981009135,2.9025753246773727,-0.1126306563317625
63,tcn_new_architecture,waveform_shape,3.0140436499048535,3.0160244028497996,0.0019807529449460404
63,tcn_new_architecture,stave,3.0140436499048535,3.1764170338549746,0.16237338395012113
63,tcn_new_architecture,amplitude,3.0140436499048535,2.8992081575323465,-0.11483549237250701
63,tcn_new_architecture,pulse_shape,3.0140436499048535,3.014389458768497,0.00034580886364343755
63,tcn_new_architecture,topology,3.0140436499048535,2.943379704229952,-0.07066394567490164
65,ridge,waveform_shape,1.520112598135785,1.7125676521892594,0.1924550540534744
65,ridge,amplitude,1.520112598135785,1.4377495290783189,-0.08236306905746615
65,ridge,pulse_shape,1.520112598135785,1.4401277479840504,-0.07998485015173462
65,ridge,topology,1.520112598135785,1.5482056405094422,0.028093042373657173
65,ridge,stave,1.520112598135785,4.556553352804297,3.036440754668512
65,gradient_boosted_trees,waveform_shape,1.4537292862593085,1.6198754639068558,0.16614617764754724
65,gradient_boosted_trees,amplitude,1.4537292862593085,1.4110560558114569,-0.04267323044785165
65,gradient_boosted_trees,pulse_shape,1.4537292862593085,1.7174917310359237,0.26376244477661515
65,gradient_boosted_trees,topology,1.4537292862593085,1.5327147571438848,0.0789854708845763
65,gradient_boosted_trees,stave,1.4537292862593085,4.93224061540662,3.4785113291473113
65,mlp,waveform_shape,1.6123629085640379,1.7522603241615045,0.1398974155974666
65,mlp,amplitude,1.6123629085640379,1.528378033125404,-0.08398487543863387
65,mlp,pulse_shape,1.6123629085640379,1.8695097925213138,0.2571468839572759
65,mlp,topology,1.6123629085640379,1.6204724987466794,0.008109590182641568
65,mlp,stave,1.6123629085640379,4.475787257395217,2.863424348831179
65,cnn,waveform_shape,2.6533837903591815,2.670923640048498,0.017539849689316434
65,cnn,stave,2.6533837903591815,3.017018417632572,0.36363462727339035
65,cnn,amplitude,2.6533837903591815,2.72972728203265,0.07634349167346866
65,cnn,pulse_shape,2.6533837903591815,2.6679302693459217,0.014546478986740219
65,cnn,topology,2.6533837903591815,2.634250303611443,-0.019133486747738626
65,tcn_new_architecture,waveform_shape,2.6522248996349997,2.656026951179189,0.003802051544189222
65,tcn_new_architecture,stave,2.6522248996349997,2.903884119307989,0.2516592196729892
65,tcn_new_architecture,amplitude,2.6522248996349997,2.5629067873815,-0.08931811225349984
65,tcn_new_architecture,pulse_shape,2.6522248996349997,2.7379724971505843,0.08574759751558458
65,tcn_new_architecture,topology,2.6522248996349997,2.7024642921539965,0.050239392518996784
