heldout_run,method,atom_scope,atom_value,n_pulses,nominal_sigma68_ns,ablated_sigma68_ns,contribution_ns,target_minus_pred_median_ns,target_minus_pred_sigma68_ns
58,ridge,topology_atom,high_amp_stave,73,1.4304423501393866,2.179101296521642,0.7486589463822555,-0.39130919284309584,0.7618901901853178
58,ridge,topology_atom,low_amp_stave,73,1.4304423501393866,2.23078935591956,0.8003470057801736,-0.23648105077080572,0.7888654269094856
58,ridge,topology_atom,mid_amp_stave,73,1.4304423501393866,2.1723964443900137,0.7419540942506271,-0.3065305750780496,0.8196371012334749
58,gradient_boosted_trees,stave,B4,73,1.4651719053429588,1.4507784252572589,-0.014393480085699961,0.0010709664963135523,0.4644351963251694
58,gradient_boosted_trees,stave,B6,73,1.4651719053429588,1.7833511522361913,0.3181792468932325,0.1643329028900924,0.7344209650977465
58,gradient_boosted_trees,stave,B8,73,1.4651719053429588,2.0423654041064268,0.5771934987634679,-0.2889165794021238,0.9392125312938238
58,gradient_boosted_trees,amp_atom,0,57,1.4651719053429588,2.448498377235322,0.9833264718923631,0.004814350685891533,0.5941462201930121
58,gradient_boosted_trees,amp_atom,1,49,1.4651719053429588,2.4897197876959103,1.0245478823529515,0.034777563448931126,0.42191096660720195
58,gradient_boosted_trees,amp_atom,2,57,1.4651719053429588,2.326409485617828,0.8612375802748693,-0.005229453023391617,0.7023655354617601
58,gradient_boosted_trees,amp_atom,3,56,1.4651719053429588,2.0286375040860802,0.5634655987431214,-0.2234781502647607,1.0278124794451304
58,gradient_boosted_trees,shape_atom,-1,1,1.4651719053429588,1.4574735319337258,-0.0076983734092330725,1.8432619334338778,0.0
58,gradient_boosted_trees,shape_atom,0,72,1.4651719053429588,2.3327717123626464,0.8675998070196875,0.007394327954006741,0.6776442691559985
58,gradient_boosted_trees,shape_atom,1,68,1.4651719053429588,2.127524035789289,0.6623521304463302,-0.18526982641786316,0.783664356012659
58,gradient_boosted_trees,shape_atom,2,78,1.4651719053429588,2.538792683812502,1.0736207784695433,0.01365132673672731,0.8268956641300299
58,gradient_boosted_trees,topology_atom,high_amp_stave,73,1.4651719053429588,2.0806917272385337,0.6155198218955749,-0.18847489896546543,1.0142486775189739
58,gradient_boosted_trees,topology_atom,low_amp_stave,73,1.4651719053429588,2.327876102435523,0.8627041970925642,0.0010709664963135523,0.7113225560087738
58,gradient_boosted_trees,topology_atom,mid_amp_stave,73,1.4651719053429588,2.1892777217792827,0.7241058164363239,0.10588675755173327,0.48267810829258195
58,mlp,stave,B4,73,1.6640645003436179,1.3597910544969962,-0.30427344584662164,-0.049128870289841586,0.7159924364089985
58,mlp,stave,B6,73,1.6640645003436179,2.014654269435349,0.350589769091731,-0.16010913134795146,0.7443178653717003
58,mlp,stave,B8,73,1.6640645003436179,2.386655512906536,0.7225910125629182,-0.4530969173380299,1.313912146091461
58,mlp,amp_atom,0,57,1.6640645003436179,2.601194825839849,0.9371303254962311,0.1381718117780295,1.1466280595909564
58,mlp,amp_atom,1,49,1.6640645003436179,2.4980807269372156,0.8340162265935978,-0.07039485387138456,0.498576961354929
58,mlp,amp_atom,2,57,1.6640645003436179,2.636164646148681,0.9721001458050633,-0.5191064763186546,0.7578013134002685
58,mlp,amp_atom,3,56,1.6640645003436179,2.1930827515720948,0.5290182512284769,-0.3468194515177174,1.3799176096916226
58,mlp,shape_atom,-1,1,1.6640645003436179,1.6862379830479275,0.022173482704309633,12.145134111124953,0.0
58,mlp,shape_atom,0,72,1.6640645003436179,2.564255887345236,0.9001913870016183,-0.014200185206103555,0.7645909873100609
58,mlp,shape_atom,1,68,1.6640645003436179,2.4048773219487733,0.7408128216051555,-0.31141934242503666,0.832812796688178
58,mlp,shape_atom,2,78,1.6640645003436179,2.482383873234027,0.818319372890409,-0.3351073067598733,0.8618810376075416
58,mlp,topology_atom,high_amp_stave,73,1.6640645003436179,2.372204851448499,0.7081403511048809,-0.3656505555578633,1.2278961271631585
58,mlp,topology_atom,low_amp_stave,73,1.6640645003436179,2.5888633073128875,0.9247988069692696,-0.25762328387480693,0.9287441656858215
58,mlp,topology_atom,mid_amp_stave,73,1.6640645003436179,2.0678038449444367,0.40373934460081884,-0.002669422638234664,0.6086720349658816
58,cnn,stave,B4,73,2.9927340268971347,3.162276060718476,0.16954203382134114,-3.6743188302927408,0.6093467789888398
58,cnn,stave,B6,73,2.9927340268971347,2.8035945776084836,-0.18913944928865112,2.666812756347838,0.6190823793411256
58,cnn,stave,B8,73,2.9927340268971347,2.656419286872544,-0.3363147400245907,0.8945119469693736,0.6449748128652566
58,cnn,amp_atom,0,57,2.9927340268971347,2.9885026544215076,-0.004231372475627104,1.288269141249998,3.3550700953153285
58,cnn,amp_atom,1,49,2.9927340268971347,3.016831606018725,0.02409757912159005,-0.050487099897679855,3.306035890087239
58,cnn,amp_atom,2,57,2.9927340268971347,3.013832047122895,0.02109802022576046,0.942060360246046,3.328049675149056
58,cnn,amp_atom,3,56,2.9927340268971347,2.753468491870343,-0.23926553502679182,0.7120166211656169,1.2448241346314424
58,cnn,shape_atom,-1,1,2.9927340268971347,2.9927340268971347,0.0,-5.580806235592881,0.0
58,cnn,shape_atom,0,72,2.9927340268971347,2.7328387302042834,-0.2598952966928514,0.7028812854817943,2.9685443506685405
58,cnn,shape_atom,1,68,2.9927340268971347,2.9209991972030993,-0.07173482969403544,0.9018192380002574,3.2150088087764903
58,cnn,shape_atom,2,78,2.9927340268971347,2.9946101891877053,0.0018761622905705266,1.0467923184838455,3.460734106555334
58,cnn,topology_atom,high_amp_stave,73,2.9927340268971347,2.684272795754849,-0.30846123114228563,0.7448737710050182,1.0831219074987473
58,cnn,topology_atom,low_amp_stave,73,2.9927340268971347,2.996067094642102,0.003333067744967444,-0.6762380402498565,3.3359977772382408
58,cnn,topology_atom,mid_amp_stave,73,2.9927340268971347,3.0540033840239387,0.061269357126803925,1.5324677839211063,3.388266131534925
58,tcn_new_architecture,stave,B4,73,2.992632028448763,3.159556840646445,0.1669248121976823,-3.6789565484934243,0.6093557047843949
58,tcn_new_architecture,stave,B6,73,2.992632028448763,2.809604888556379,-0.18302713989238395,2.662952051747027,0.6198036968708038
58,tcn_new_architecture,stave,B8,73,2.992632028448763,2.653960682000317,-0.33867134644844565,0.8887086003354625,0.6455170676112167
58,tcn_new_architecture,amp_atom,0,57,2.992632028448763,2.9908917403103703,-0.001740288138392554,1.282932871513708,3.35529108847653
58,tcn_new_architecture,amp_atom,1,49,2.992632028448763,3.0199862491967107,0.0273542207479478,-0.05523642779570537,3.306455690219752
58,tcn_new_architecture,amp_atom,2,57,2.992632028448763,3.0151313432933686,0.022499314844605767,0.9365409701398448,3.327724391889902
58,tcn_new_architecture,amp_atom,3,56,2.992632028448763,2.752187034774005,-0.2404449936747577,0.7056254535249309,1.2448319368794436
58,tcn_new_architecture,shape_atom,-1,1,2.992632028448763,2.992632028448763,0.0,-5.533256749432603,0.0
58,tcn_new_architecture,shape_atom,0,72,2.992632028448763,2.7299715384723537,-0.2626604899764091,0.6973055689862804,2.974692314222208
58,tcn_new_architecture,shape_atom,1,68,2.992632028448763,2.92186959235686,-0.0707624360919028,0.896406063371046,3.2157398026732125
58,tcn_new_architecture,shape_atom,2,78,2.992632028448763,2.99537059663552,0.0027385681867571066,1.0413190921750228,3.4605729969886454
58,tcn_new_architecture,topology_atom,high_amp_stave,73,2.992632028448763,2.6819944843532437,-0.31063754409551914,0.7381327837041454,1.0833611021303238
58,tcn_new_architecture,topology_atom,low_amp_stave,73,2.992632028448763,2.993198100614726,0.0005660721659630497,-0.6813052695207915,3.336774695768705
58,tcn_new_architecture,topology_atom,mid_amp_stave,73,2.992632028448763,3.053043838727649,0.06041181027888598,1.5214676796725826,3.3884862017182025
58,amplitude_only_control,stave,B4,73,1.2181742122075594,1.423027579555743,0.2048533673481836,-0.04235253743461698,0.4102746677398663
58,amplitude_only_control,stave,B6,73,1.2181742122075594,1.5264883804203866,0.3083141682128272,0.10667196034211202,0.3775091695785522
58,amplitude_only_control,stave,B8,73,1.2181742122075594,1.9851529877675276,0.7669787755599682,-0.295243790812151,0.7429850721359232
58,amplitude_only_control,amp_atom,0,57,1.2181742122075594,2.1548426335336215,0.9366684213260621,0.09277334927338643,0.3037524029250026
58,amplitude_only_control,amp_atom,1,49,1.2181742122075594,2.2790172459981473,1.0608430337905879,-0.03269992284111112,0.3170417668482011
58,amplitude_only_control,amp_atom,2,57,1.2181742122075594,2.1320524237370995,0.9138782115295401,-0.14401851109794706,0.3712532475864088
58,amplitude_only_control,amp_atom,3,56,1.2181742122075594,1.9911526379009272,0.7729784256933678,-0.19661532945121962,0.8472523992530816
58,amplitude_only_control,shape_atom,-1,1,1.2181742122075594,1.301907200813293,0.08373298860573364,-0.05227122716240018,0.0
58,amplitude_only_control,shape_atom,0,72,1.2181742122075594,2.13665878944411,0.9184845772365504,-0.006140087511706582,0.6938999828612009
58,amplitude_only_control,shape_atom,1,68,1.2181742122075594,2.13377364576536,0.9155994335578006,-0.03818771686809086,0.34764695119431166
58,amplitude_only_control,shape_atom,2,78,1.2181742122075594,2.5284296252629854,1.310255413055426,0.009051229092907676,0.759254964671821
58,amplitude_only_control,topology_atom,high_amp_stave,73,1.2181742122075594,2.0087420032239462,0.7905677910163869,-0.295243790812151,0.6729251844274887
58,amplitude_only_control,topology_atom,low_amp_stave,73,1.2181742122075594,2.092370095252987,0.8741958830454277,0.019714982497873734,0.3557151575487041
58,amplitude_only_control,topology_atom,mid_amp_stave,73,1.2181742122075594,2.223518885515711,1.0053446733081515,0.043097158152541226,0.2976425080907438
58,topology_only_control,stave,B4,73,1.1931149053691001,1.1811540889622596,-0.011960816406840546,-0.04317841939262479,0.31073706626892095
58,topology_only_control,stave,B6,73,1.1931149053691001,1.3825932454945438,0.18947834012544362,0.12238374470490498,0.30999999999999966
58,topology_only_control,stave,B8,73,1.1931149053691001,1.9628145384905942,0.769699633121494,-0.07920496768440444,0.5176925086975079
58,topology_only_control,amp_atom,0,57,1.1931149053691001,2.1898600981450578,0.9967451927759576,-0.00631938390068143,0.15191650661579698
58,topology_only_control,amp_atom,1,49,1.1931149053691001,2.2731729385950494,1.0800580332259493,-0.00631938390068143,0.27382328892273655
58,topology_only_control,amp_atom,2,57,1.1931149053691001,2.139381518825091,0.946266613455991,-0.00631938390068143,0.2745264664741843
58,topology_only_control,amp_atom,3,56,1.1931149053691001,1.944384901535333,0.7512699961662328,-0.07920496768440444,0.7614114441220947
58,topology_only_control,shape_atom,-1,1,1.1931149053691001,1.1931149053691001,0.0,-0.04317841939262479,0.0
58,topology_only_control,shape_atom,0,72,1.1931149053691001,2.0930692139365226,0.8999543085674224,-0.07920496768440444,0.5426749511135869
58,topology_only_control,shape_atom,1,68,1.1931149053691001,2.1393817047915893,0.9462667994224891,-0.00631938390068143,0.2618212970263458
58,topology_only_control,shape_atom,2,78,1.1931149053691001,2.4052124712682303,1.2120975658991302,-0.00631938390068143,0.6537088642068407
58,topology_only_control,topology_atom,high_amp_stave,73,1.1931149053691001,1.9996736931918235,0.8065587878227234,-0.07920496768440444,0.5284627514486185
58,topology_only_control,topology_atom,low_amp_stave,73,1.1931149053691001,2.1255054131247553,0.9323905077556551,-0.04317841939262479,0.24999999999999986
58,topology_only_control,topology_atom,mid_amp_stave,73,1.1931149053691001,2.2731729385950494,1.0800580332259493,-0.00631938390068143,0.2557759472454374
58,shuffled_residual_hgb_control,stave,B4,73,2.692733238279971,2.665841105117703,-0.026892133162268017,-4.223097065607715,0.3219727152031924
58,shuffled_residual_hgb_control,stave,B6,73,2.692733238279971,2.712304619054859,0.01957138077488807,2.622485064723985,0.3658781438689296
58,shuffled_residual_hgb_control,stave,B8,73,2.692733238279971,2.690783224013998,-0.0019500142659727437,1.5025415497595258,0.5551786397977515
58,shuffled_residual_hgb_control,amp_atom,0,57,2.692733238279971,2.6865740765434145,-0.0061591617365563955,1.045449450517714,3.43722353363208
58,shuffled_residual_hgb_control,amp_atom,1,49,2.692733238279971,2.689342671454427,-0.0033905668255438393,-0.4171165161218904,3.547047249418523
58,shuffled_residual_hgb_control,amp_atom,2,57,2.692733238279971,2.695717836194693,0.0029845979147222756,1.5025415497595258,3.4229735381275495
58,shuffled_residual_hgb_control,amp_atom,3,56,2.692733238279971,2.69589404480052,0.0031608065205492863,1.494726032966752,1.3043723265679574
58,shuffled_residual_hgb_control,shape_atom,-1,1,2.692733238279971,2.692733238279971,0.0,-4.200335605566085,0.0
58,shuffled_residual_hgb_control,shape_atom,0,72,2.692733238279971,2.6959750011110524,0.003241762831081463,1.4995426444414641,3.3830171463522305
58,shuffled_residual_hgb_control,shape_atom,1,68,2.692733238279971,2.694891450754408,0.00215821247443726,1.4995426444414641,3.417254069802927
58,shuffled_residual_hgb_control,shape_atom,2,78,2.692733238279971,2.6673784238064346,-0.02535481447353627,1.3437853306009782,3.595151502838119
58,shuffled_residual_hgb_control,topology_atom,high_amp_stave,73,2.692733238279971,2.6902749204911323,-0.0024583177888386487,1.5025415497595258,0.9372818579982356
58,shuffled_residual_hgb_control,topology_atom,low_amp_stave,73,2.692733238279971,2.6937817788933796,0.001048540613408644,-1.4767654811799737,3.4568612385850273
58,shuffled_residual_hgb_control,topology_atom,mid_amp_stave,73,2.692733238279971,2.693420313471349,0.000687075191378117,1.6768906976650317,3.4879637848901903
59,analytic_amp_ridge,stave,B4,763,1.4587081303487366,1.5324419127036126,0.07373378235487604,-0.15871632948164205,1.045908944110358
59,analytic_amp_ridge,stave,B6,763,1.4587081303487366,1.5455094864784147,0.0868013561296781,0.04754956478329575,0.8889215015216091
59,analytic_amp_ridge,stave,B8,763,1.4587081303487366,1.9735765081188361,0.5148683777700995,-0.006126816177065564,0.9257803422335688
59,analytic_amp_ridge,amp_atom,0,808,1.4587081303487366,2.756902281634666,1.2981941512859294,0.0027763011280050875,0.9636118541863458
59,analytic_amp_ridge,amp_atom,1,579,1.4587081303487366,2.379254372240391,0.9205462418916543,-0.12300557711000693,1.0077091724595482
59,analytic_amp_ridge,amp_atom,2,449,1.4587081303487366,2.0528916150164935,0.594183484667757,-0.05040256684042532,0.9484907049539791
59,analytic_amp_ridge,amp_atom,3,453,1.4587081303487366,1.9370253800987305,0.4783172497499939,0.06521435356809491,1.100829891862384
59,analytic_amp_ridge,shape_atom,0,665,1.4587081303487366,2.094827679907068,0.6361195495583314,-0.06778877159823793,0.5012689424312189
59,analytic_amp_ridge,shape_atom,1,737,1.4587081303487366,2.304723037484414,0.8460149071356773,-0.04433050386482762,1.128086879453281
59,analytic_amp_ridge,shape_atom,2,887,1.4587081303487366,2.678707553702241,1.2199994233535045,0.013495756137693604,1.2345000811444575
59,analytic_amp_ridge,topology_atom,high_amp_stave,763,1.4587081303487366,1.9942338943029085,0.535525763954172,-0.006126816177065564,0.9553330592376676
59,analytic_amp_ridge,topology_atom,low_amp_stave,763,1.4587081303487366,2.160976327152794,0.7022681968040574,-0.059141893512368426,0.9664671039888686
59,analytic_amp_ridge,topology_atom,mid_amp_stave,763,1.4587081303487366,2.3123320003450587,0.8536238699963221,0.00276078861610074,1.0491924589514396
59,monotone_binned,stave,B4,763,1.5,1.442400577732397,-0.05759942226760306,0.0,1.0
59,monotone_binned,stave,B6,763,1.5,1.4405037380448533,-0.05949626195514668,0.0,0.8750000000000006
59,monotone_binned,stave,B8,763,1.5,2.051815530917949,0.5518155309179491,0.0,0.9999999999999964
59,monotone_binned,amp_atom,0,808,1.5,2.811663372526258,1.311663372526258,0.0,1.0
59,monotone_binned,amp_atom,1,579,1.5,2.492319268962799,0.9923192689627989,0.0,1.0000000000000036
59,monotone_binned,amp_atom,2,449,1.5,2.0616633725262545,0.5616633725262545,0.0,0.9999999999999964
59,monotone_binned,amp_atom,3,453,1.5,2.051815530917949,0.5518155309179491,0.0,1.00468596029513
59,monotone_binned,shape_atom,0,665,1.5,2.297055829961532,0.7970558299615318,0.0,0.4151081306395942
59,monotone_binned,shape_atom,1,737,1.5,2.3116633725262616,0.8116633725262616,0.0,1.125
59,monotone_binned,shape_atom,2,887,1.5,2.801815530917949,1.301815530917949,0.0,1.25
59,monotone_binned,topology_atom,high_amp_stave,763,1.5,2.051815530917949,0.5518155309179491,0.0,0.9563287290517731
59,monotone_binned,topology_atom,low_amp_stave,763,1.5,2.120371807152731,0.6203718071527309,0.0,1.0000000000000036
59,monotone_binned,topology_atom,mid_amp_stave,763,1.5,2.311663372526258,0.8116633725262581,0.0,1.0000000000000036
59,hierarchical_shared_bins,stave,B4,763,1.1821901215797437,1.5219040946642695,0.3397139730845258,-0.7202805055054298,1.0
59,hierarchical_shared_bins,stave,B6,763,1.1821901215797437,1.6425534864514972,0.46036336487175356,0.17965048643525794,0.8766129675693
59,hierarchical_shared_bins,stave,B8,763,1.1821901215797437,1.7623249538522412,0.5801348322724975,0.0791788583770785,0.8979759136710296
59,hierarchical_shared_bins,amp_atom,0,808,1.1821901215797437,2.584175240360867,1.4019851187811232,-0.2013669056335965,1.1247507737988947
59,hierarchical_shared_bins,amp_atom,1,579,1.1821901215797437,2.183185853737785,1.0009957321580412,-0.19149972234505408,1.2498447559195411
59,hierarchical_shared_bins,amp_atom,2,449,1.1821901215797437,1.8538051845267427,0.671615062946999,0.061413213302545566,1.213230049113794
59,hierarchical_shared_bins,amp_atom,3,453,1.1821901215797437,1.514801139235133,0.33261101765538936,0.08287119804163856,1.1163548292799983
59,hierarchical_shared_bins,shape_atom,0,665,1.1821901215797437,1.8215244089191518,0.6393342873394081,0.058500277654953026,0.4533176863438953
59,hierarchical_shared_bins,shape_atom,1,737,1.1821901215797437,2.0031573789042545,0.8209672573245108,0.05992775124059202,1.2941760288897017
59,hierarchical_shared_bins,shape_atom,2,887,1.1821901215797437,2.3417247183662497,1.159534596786506,0.03018565272536522,1.3889119043686038
59,hierarchical_shared_bins,topology_atom,high_amp_stave,763,1.1821901215797437,1.7634023949704405,0.5812122733906968,0.07480486805901254,1.1036764799237677
59,hierarchical_shared_bins,topology_atom,low_amp_stave,763,1.1821901215797437,1.9430546870606606,0.760864565480917,-0.4694726884309426,1.1267557367644563
59,hierarchical_shared_bins,topology_atom,mid_amp_stave,763,1.1821901215797437,2.2798227066586527,1.097632585078909,-0.06935727727080865,1.2007406714558937
59,ridge,stave,B4,763,1.552473301037023,1.5654367304040815,0.01296342936705841,-0.10465793065608864,1.0228572702407839
59,ridge,stave,B6,763,1.552473301037023,1.7346649207481581,0.18219161971113507,0.21796008588808036,0.9141627383232078
59,ridge,stave,B8,763,1.552473301037023,2.143795529945568,0.5913222289085451,0.005773023868044902,0.979316226243969
59,ridge,amp_atom,0,808,1.552473301037023,2.8560472107604236,1.3035739097234005,0.23233624492861793,0.953528560732807
59,ridge,amp_atom,1,579,1.552473301037023,2.448220540342155,0.895747239305132,-0.0551708180661592,0.9107737773546527
59,ridge,amp_atom,2,449,1.552473301037023,2.1659033253654343,0.6134300243284112,-0.1817844247625544,0.9306832501010018
59,ridge,amp_atom,3,453,1.552473301037023,1.9537913356777978,0.40131803464077476,0.08191831519647508,1.0711195671558356
59,ridge,shape_atom,0,665,1.552473301037023,2.166906217212542,0.6144329161755191,0.24334904195802665,0.6136574140566524
59,ridge,shape_atom,1,737,1.552473301037023,2.3905285703373,0.8380552693002767,-0.01637248448909645,1.0238197893686458
59,ridge,shape_atom,2,887,1.552473301037023,2.8196661887756114,1.2671928877385883,-0.06272987775385985,1.148778325519552
59,ridge,topology_atom,high_amp_stave,763,1.552473301037023,2.1321313980087133,0.5796580969716902,-0.04821400234655471,0.9767160427570336
59,ridge,topology_atom,low_amp_stave,763,1.552473301037023,2.1895924541488783,0.6371191531118552,0.1645147466851995,0.9812232058384736
59,ridge,topology_atom,mid_amp_stave,763,1.552473301037023,2.3967183110252543,0.8442450099882313,0.02901836874025321,0.9514871832446183
59,gradient_boosted_trees,stave,B4,763,1.3657363936935327,1.503199444666819,0.13746305097328637,0.019962244299088994,0.8979567488986291
59,gradient_boosted_trees,stave,B6,763,1.3657363936935327,1.5099416693379657,0.14420527564443297,0.2981971492869735,0.7958439873836816
59,gradient_boosted_trees,stave,B8,763,1.3657363936935327,1.9931839513233918,0.627447557629859,0.059278982607543274,0.872300726514303
59,gradient_boosted_trees,amp_atom,0,808,1.3657363936935327,2.8018223006583023,1.4360859069647696,0.04181703377399515,0.866509550680606
59,gradient_boosted_trees,amp_atom,1,579,1.3657363936935327,2.3216717778286755,0.9559353841351428,0.03211628913911757,0.8407958115695171
59,gradient_boosted_trees,amp_atom,2,449,1.3657363936935327,2.0033070649889564,0.6375706712954237,0.05550774712835649,0.8314051497507802
59,gradient_boosted_trees,amp_atom,3,453,1.3657363936935327,1.8470384527787846,0.4813020590852519,0.1217121750960437,0.9745822747147102
