component,run,bin_index,n_bins,run_shrink_strength,deployment_population_weight,log_amp_center,raw_target_ns,shrunk_target_ns,fitted_target_ns,deployment_target_ns,n_train_pulses,stave,heldout_run
run_stave_shrunken,59,2,8,80.0,4.0,7.702669018315918,-4.0304834643065846,-3.6974970803072886,-3.6183464338755287,-3.3056705675158584,138,B4,60
run_stave_shrunken,59,3,8,80.0,4.0,7.8086277529713275,-4.0304834643065846,-3.648425402665287,-3.6183464338755287,-3.3056705675158584,110,B4,60
run_stave_shrunken,59,4,8,80.0,4.0,7.895436006942965,-4.030483464306592,-3.638099509107418,-3.6183464338755287,-3.3056705675158584,105,B4,60
run_stave_shrunken,59,5,8,80.0,4.0,7.981049759665957,-4.2804834643065846,-3.6374901885298723,-3.6183464338755287,-3.3056705675158584,64,B4,60
run_stave_shrunken,59,6,8,80.0,4.0,8.103796712981794,-4.0304834643065846,-3.3117603780506784,-3.6183464338755287,-3.3056705675158584,21,B4,60
run_stave_shrunken,59,7,8,80.0,4.0,8.376953633346945,-2.5304834643065846,-3.0631685012521292,-3.6183464338755287,-3.3056705675158584,9,B4,60
run_stave_shrunken,61,0,8,80.0,4.0,7.319202458767849,-4.0304834643065846,-3.720265380067924,-3.429734415549578,-3.3056705675158584,154,B4,60
run_stave_shrunken,61,1,8,80.0,4.0,7.566828479208331,-4.0304834643065846,-3.6780998152199507,-3.429734415549578,-3.3056705675158584,126,B4,60
run_stave_shrunken,61,2,8,80.0,4.0,7.702669018315918,-3.7804834643065846,-3.5457020727358413,-3.429734415549578,-3.3056705675158584,144,B4,60
run_stave_shrunken,61,3,8,80.0,4.0,7.8086277529713275,-3.5304834643065917,-3.400119337459203,-3.429734415549578,-3.3056705675158584,170,B4,60
run_stave_shrunken,61,4,8,80.0,4.0,7.895436006942965,-3.530483464306581,-3.400119337459196,-3.429734415549578,-3.3056705675158584,170,B4,60
run_stave_shrunken,61,5,8,80.0,4.0,7.981049759665957,-3.2804834643065846,-3.2138642488999896,-3.429734415549578,-3.3056705675158584,109,B4,60
run_stave_shrunken,61,6,8,80.0,4.0,8.103796712981794,-3.655483464306588,-3.322741029057785,-3.429734415549578,-3.3056705675158584,48,B4,60
run_stave_shrunken,61,7,8,80.0,4.0,8.376953633346945,0.8445165356934226,-2.6055809456995562,-3.429734415549578,-3.3056705675158584,12,B4,60
run_stave_shrunken,62,0,8,80.0,4.0,7.319202458767849,-4.0304834643065846,-3.686450138658023,-3.619821229548622,-3.3056705675158584,131,B4,60
run_stave_shrunken,62,1,8,80.0,4.0,7.566828479208331,-4.0304834643065846,-3.692850758670089,-3.619821229548622,-3.3056705675158584,135,B4,60
run_stave_shrunken,62,2,8,80.0,4.0,7.702669018315918,-4.0304834643065846,-3.695962580841854,-3.619821229548622,-3.3056705675158584,137,B4,60
run_stave_shrunken,62,3,8,80.0,4.0,7.8086277529713275,-4.0304834643065846,-3.718933971981063,-3.619821229548622,-3.3056705675158584,153,B4,60
run_stave_shrunken,62,4,8,80.0,4.0,7.895436006942965,-4.0304834643065846,-3.6763808705902603,-3.619821229548622,-3.3056705675158584,125,B4,60
run_stave_shrunken,62,5,8,80.0,4.0,7.981049759665957,-4.0304834643065846,-3.5931880925484725,-3.619821229548622,-3.3056705675158584,86,B4,60
run_stave_shrunken,62,6,8,80.0,4.0,8.103796712981794,-4.0304834643065846,-3.3765102056413,-3.619821229548622,-3.3056705675158584,31,B4,60
run_stave_shrunken,62,7,8,80.0,4.0,8.376953633346945,-2.5304834643065846,-3.0631685012521292,-3.619821229548622,-3.3056705675158584,9,B4,60
run_stave_shrunken,63,0,8,80.0,4.0,7.319202458767849,-4.0304834643065846,-3.5931880925484725,-3.4619406388662157,-3.3056705675158584,86,B4,60
run_stave_shrunken,63,1,8,80.0,4.0,7.566828479208331,-4.0304834643065846,-3.582390675961853,-3.4619406388662157,-3.3056705675158584,82,B4,60
run_stave_shrunken,63,2,8,80.0,4.0,7.702669018315918,-4.0304834643065846,-3.529855659397298,-3.4619406388662157,-3.3056705675158584,65,B4,60
run_stave_shrunken,63,3,8,80.0,4.0,7.8086277529713275,-4.5304834643065846,-3.7204760419192,-3.4619406388662157,-3.3056705675158584,59,B4,60
run_stave_shrunken,63,4,8,80.0,4.0,7.895436006942965,-4.0304834643065846,-3.410047295829264,-3.4619406388662157,-3.3056705675158584,37,B4,60
run_stave_shrunken,63,5,8,80.0,4.0,7.981049759665957,-5.030483464306581,-3.64329226692616,-3.4619406388662157,-3.3056705675158584,30,B4,60
run_stave_shrunken,63,6,8,80.0,4.0,8.103796712981794,-3.905483464306588,-3.1603521344036496,-3.4619406388662157,-3.3056705675158584,4,B4,60
run_stave_shrunken,63,7,8,80.0,4.0,8.376953633346945,3.4695165356934226,-2.5926555135957043,-3.4619406388662157,-3.3056705675158584,7,B4,60
run_stave_shrunken,65,0,8,80.0,4.0,7.319202458767849,-4.0304834643065846,-3.2897586509203958,-3.212171490234669,-3.3056705675158584,18,B4,60
run_stave_shrunken,65,1,8,80.0,4.0,7.566828479208331,-4.0304834643065846,-3.297240719742478,-3.212171490234669,-3.3056705675158584,19,B4,60
run_stave_shrunken,65,2,8,80.0,4.0,7.702669018315918,-4.0304834643065846,-3.2239164452860676,-3.212171490234669,-3.3056705675158584,10,B4,60
run_stave_shrunken,65,3,8,80.0,4.0,7.8086277529713275,-4.0304834643065846,-3.1764713265201547,-3.212171490234669,-3.3056705675158584,5,B4,60
run_stave_shrunken,65,4,8,80.0,4.0,7.895436006942965,-5.030483464306592,-3.192037299103615,-3.212171490234669,-3.3056705675158584,3,B4,60
run_stave_shrunken,65,5,8,80.0,4.0,7.981049759665957,-4.0304834643065846,-3.205585376671965,-3.212171490234669,-3.3056705675158584,8,B4,60
run_stave_shrunken,65,6,8,80.0,4.0,8.103796712981794,-4.0304834643065846,-3.155892720790361,-3.212171490234669,-3.3056705675158584,3,B4,60
run_stave_shrunken,65,7,8,80.0,4.0,8.376953633346945,-3.1230955679085026,-3.1230955679085026,-3.212171490234669,-3.3056705675158584,0,B4,60
stave_population,-1,0,8,80.0,4.0,7.319202458767849,2.461303500181728,2.2243796689128117,2.241302799717735,2.299267506773192,427,B6,60
stave_population,-1,1,8,80.0,4.0,7.566828479208331,2.461303500181728,2.2471851713878945,2.241302799717735,2.2980650352115357,481,B6,60
stave_population,-1,2,8,80.0,4.0,7.702669018315918,2.461303500181728,2.2505659871056922,2.241302799717735,2.2955085238390733,490,B6,60
stave_population,-1,3,8,80.0,4.0,7.8086277529713275,2.461303500181728,2.239679178312096,2.239679178312096,2.293653269866986,462,B6,60
stave_population,-1,4,8,80.0,4.0,7.895436006942965,2.461303500181728,2.2384456477636565,2.2384456477636565,2.291460800558602,459,B6,60
stave_population,-1,5,8,80.0,4.0,7.981049759665957,2.461303500181728,2.2181448312478405,2.2181448312478405,2.2727025688918006,414,B6,60
stave_population,-1,6,8,80.0,4.0,8.103796712981794,2.461303500181728,2.0928360693432606,2.0928360693432606,2.136528745573556,246,B6,60
stave_population,-1,7,8,80.0,4.0,8.376953633346945,2.461303500181728,1.3982912660813702,1.3982912660813702,1.4376371255546154,33,B6,60
run_stave_shrunken,58,0,8,80.0,4.0,7.319202458767849,2.461303500181728,2.265747321991512,2.265747321991512,2.299267506773192,10,B6,60
run_stave_shrunken,58,1,8,80.0,4.0,7.566828479208331,2.461303500181728,2.259004005502194,2.2646548293759237,2.2980650352115357,7,B6,60
run_stave_shrunken,58,2,8,80.0,4.0,7.702669018315918,2.461303500181728,2.2699985432565164,2.2646548293759237,2.2955085238390733,12,B6,60
run_stave_shrunken,58,3,8,80.0,4.0,7.8086277529713275,2.461303500181728,2.264304102964277,2.264304102964277,2.293653269866986,10,B6,60
run_stave_shrunken,58,4,8,80.0,4.0,7.895436006942965,2.461303500181728,2.2632076313656646,2.2632076313656646,2.291460800558602,10,B6,60
run_stave_shrunken,58,5,8,80.0,4.0,7.981049759665957,2.461303500181728,2.2543599521528876,2.2543599521528876,2.2727025688918006,14,B6,60
run_stave_shrunken,58,6,8,80.0,4.0,8.103796712981794,2.4613035001817245,2.133776894991979,2.133776894991979,2.136528745573556,10,B6,60
run_stave_shrunken,58,7,8,80.0,4.0,8.376953633346945,1.3982912660813702,1.3982912660813702,1.3982912660813702,1.4376371255546154,0,B6,60
run_stave_shrunken,59,0,8,80.0,4.0,7.319202458767849,2.461303500181728,2.383770213674594,2.3847815174116436,2.299267506773192,147,B6,60
run_stave_shrunken,59,1,8,80.0,4.0,7.566828479208331,2.461303500181728,2.385766778992374,2.3847815174116436,2.2980650352115357,153,B6,60
run_stave_shrunken,59,2,8,80.0,4.0,7.702669018315918,2.461303500181728,2.3770927057457496,2.3770927057457496,2.2955085238390733,129,B6,60
run_stave_shrunken,59,3,8,80.0,4.0,7.8086277529713275,2.461303500181728,2.372653771433875,2.372653771433875,2.293653269866986,120,B6,60
run_stave_shrunken,59,4,8,80.0,4.0,7.895436006942965,2.461303500181728,2.364408781739088,2.364408781739088,2.291460800558602,104,B6,60
run_stave_shrunken,59,5,8,80.0,4.0,7.981049759665957,2.461303500181728,2.3349873085277606,2.3349873085277606,2.2727025688918006,74,B6,60
run_stave_shrunken,59,6,8,80.0,4.0,8.103796712981794,2.461303500181728,2.188364662523604,2.188364662523604,2.136528745573556,28,B6,60
run_stave_shrunken,59,7,8,80.0,4.0,8.376953633346945,1.9613035001817245,1.4494741964541298,1.4494741964541298,1.4376371255546154,8,B6,60
run_stave_shrunken,61,0,8,80.0,4.0,7.319202458767849,2.461303500181728,2.35332769627302,2.37621160154788,2.299267506773192,83,B6,60
run_stave_shrunken,61,1,8,80.0,4.0,7.566828479208331,2.461303500181728,2.3645998955821708,2.37621160154788,2.2980650352115357,102,B6,60
run_stave_shrunken,61,2,8,80.0,4.0,7.702669018315918,2.461303500181728,2.3841102719487477,2.37621160154788,2.2955085238390733,148,B6,60
run_stave_shrunken,61,3,8,80.0,4.0,7.8086277529713275,2.461303500181728,2.3780643182588617,2.37621160154788,2.293653269866986,133,B6,60
run_stave_shrunken,61,4,8,80.0,4.0,7.895436006942965,2.461303500181728,2.3834492285946287,2.37621160154788,2.291460800558602,149,B6,60
run_stave_shrunken,61,5,8,80.0,4.0,7.981049759665957,2.461303500181728,2.3841102719487477,2.37621160154788,2.2727025688918006,172,B6,60
run_stave_shrunken,61,6,8,80.0,4.0,8.103796712981794,2.211303500181728,2.1668086904771395,2.1668086904771395,2.136528745573556,133,B6,60
run_stave_shrunken,61,7,8,80.0,4.0,8.376953633346945,2.461303500181728,1.5468843740738933,1.5468843740738933,1.4376371255546154,13,B6,60
run_stave_shrunken,62,0,8,80.0,4.0,7.319202458767849,2.461303500181728,2.3595690722215,2.3753514164712466,2.299267506773192,93,B6,60
run_stave_shrunken,62,1,8,80.0,4.0,7.566828479208331,2.461303500181728,2.380569298176593,2.3753514164712466,2.2980650352115357,138,B6,60
run_stave_shrunken,62,2,8,80.0,4.0,7.702669018315918,2.461303500181728,2.3770927057457496,2.3753514164712466,2.2955085238390733,129,B6,60
run_stave_shrunken,62,3,8,80.0,4.0,7.8086277529713275,2.461303500181728,2.378838636230237,2.3753514164712466,2.293653269866986,135,B6,60
run_stave_shrunken,62,4,8,80.0,4.0,7.895436006942965,2.461303500181728,2.3776010204002924,2.3753514164712466,2.291460800558602,133,B6,60
run_stave_shrunken,62,5,8,80.0,4.0,7.981049759665957,2.461303500181728,2.3605123420744167,2.3605123420744167,2.2727025688918006,113,B6,60
run_stave_shrunken,62,6,8,80.0,4.0,8.103796712981794,2.461303500181728,2.246140036918389,2.246140036918389,2.136528745573556,57,B6,60
run_stave_shrunken,62,7,8,80.0,4.0,8.376953633346945,3.711303500181728,1.6321913796420804,1.6321913796420804,1.4376371255546154,9,B6,60
run_stave_shrunken,63,0,8,80.0,4.0,7.319202458767849,2.461303500181728,2.3513031499497314,2.3513031499497314,2.299267506773192,80,B6,60
run_stave_shrunken,63,1,8,80.0,4.0,7.566828479208331,2.461303500181728,2.3423842026336232,2.3423842026336232,2.2980650352115357,68,B6,60
run_stave_shrunken,63,2,8,80.0,4.0,7.702669018315918,2.461303500181728,2.337359443582295,2.337359443582295,2.2955085238390733,62,B6,60
run_stave_shrunken,63,3,8,80.0,4.0,7.8086277529713275,2.461303500181728,2.327995637403002,2.330091050207498,2.293653269866986,53,B6,60
run_stave_shrunken,63,4,8,80.0,4.0,7.895436006942965,2.461303500181728,2.3321105422582082,2.330091050207498,2.291460800558602,58,B6,60
run_stave_shrunken,63,5,8,80.0,4.0,7.981049759665957,2.461303500181728,2.2906658377719826,2.2906658377719826,2.2727025688918006,34,B6,60
run_stave_shrunken,63,6,8,80.0,4.0,8.103796712981794,2.461303500181728,2.144342269352939,2.144342269352939,2.136528745573556,13,B6,60
run_stave_shrunken,63,7,8,80.0,4.0,8.376953633346945,-0.788696499818279,1.3449501010594276,1.3449501010594276,1.4376371255546154,2,B6,60
run_stave_shrunken,65,0,8,80.0,4.0,7.319202458767849,2.461303500181728,2.274068861488968,2.274068861488968,2.299267506773192,14,B6,60
run_stave_shrunken,65,1,8,80.0,4.0,7.566828479208331,2.461303500181728,2.2720555858041,2.2720555858041,2.2980650352115357,13,B6,60
run_stave_shrunken,65,2,8,80.0,4.0,7.702669018315918,2.336303500181728,2.251858433102623,2.2592040427967004,2.2955085238390733,10,B6,60
run_stave_shrunken,65,3,8,80.0,4.0,7.8086277529713275,2.461303500181728,2.2664689315051287,2.2592040427967004,2.293653269866986,11,B6,60
run_stave_shrunken,65,4,8,80.0,4.0,7.895436006942965,2.461303500181728,2.2515549332000138,2.2515549332000138,2.291460800558602,5,B6,60
run_stave_shrunken,65,5,8,80.0,4.0,7.981049759665957,2.461303500181728,2.2377093218517166,2.2377093218517166,2.2727025688918006,7,B6,60
run_stave_shrunken,65,6,8,80.0,4.0,8.103796712981794,2.461303500181728,2.1145106240984646,2.1145106240984646,2.136528745573556,5,B6,60
run_stave_shrunken,65,7,8,80.0,4.0,8.376953633346945,2.461303500181728,1.4114148739097698,1.4114148739097698,1.4376371255546154,1,B6,60
stave_population,-1,0,8,80.0,4.0,7.319202458767849,1.5691799641248565,1.3475867842667169,1.4623880702173202,1.4911210612096337,140,B8,60
stave_population,-1,1,8,80.0,4.0,7.566828479208331,1.5691799641248565,1.3266401652751514,1.4623880702173202,1.4911210612096337,121,B8,60
stave_population,-1,2,8,80.0,4.0,7.702669018315918,1.5691799641248565,1.341373891373498,1.4623880702173202,1.4911210612096337,134,B8,60
stave_population,-1,3,8,80.0,4.0,7.8086277529713275,1.5691799641248565,1.3660528825882285,1.4623880702173202,1.4894965454615015,160,B8,60
stave_population,-1,4,8,80.0,4.0,7.895436006942965,1.5691799641248707,1.4082872262740724,1.4623880702173202,1.4894965454615015,223,B8,60
stave_population,-1,5,8,80.0,4.0,7.981049759665957,1.5691799641248565,1.4688702942302256,1.4623880702173202,1.4894155371598141,406,B8,60
stave_population,-1,6,8,80.0,4.0,8.103796712981794,1.5691799641248565,1.5118938306715184,1.4623880702173202,1.4888353000363166,771,B8,60
stave_population,-1,7,8,80.0,4.0,8.376953633346945,1.5691799641248565,1.5263035353044603,1.4623880702173202,1.4309649701692808,1057,B8,60
run_stave_shrunken,58,0,8,80.0,4.0,7.319202458767849,1.5691799641248707,1.4686699463295292,1.4929646074005196,1.4911210612096337,5,B8,60
run_stave_shrunken,58,1,8,80.0,4.0,7.566828479208331,1.5691799641248707,1.4649927505565288,1.4929646074005196,1.4911210612096337,2,B8,60
run_stave_shrunken,58,2,8,80.0,4.0,7.702669018315918,3.1941799641248707,1.5448543508795847,1.4929646074005196,1.4911210612096337,4,B8,60
run_stave_shrunken,58,3,8,80.0,4.0,7.8086277529713275,1.5691799641248636,1.4649927505565286,1.4767194499191991,1.4894965454615015,2,B8,60
run_stave_shrunken,58,4,8,80.0,4.0,7.895436006942965,1.5691799641248707,1.4674733984986321,1.4767194499191991,1.4894965454615015,4,B8,60
run_stave_shrunken,58,5,8,80.0,4.0,7.981049759665957,1.5691799641248707,1.4773159693656877,1.4767194499191991,1.4894155371598141,13,B8,60
run_stave_shrunken,58,6,8,80.0,4.0,8.103796712981794,1.5691799641248707,1.482002907873809,1.4767194499191991,1.4888353000363166,18,B8,60
run_stave_shrunken,58,7,8,80.0,4.0,8.376953633346945,1.5691799641248707,1.48781471162388,1.4767194499191991,1.4309649701692808,25,B8,60
run_stave_shrunken,59,0,8,80.0,4.0,7.319202458767849,1.5691799641248565,1.4961598657265411,1.520465201401534,1.4911210612096337,37,B8,60
run_stave_shrunken,59,1,8,80.0,4.0,7.566828479208331,1.5691799641248565,1.4961598657265411,1.520465201401534,1.4911210612096337,37,B8,60
run_stave_shrunken,59,2,8,80.0,4.0,7.702669018315918,1.5691799641248565,1.4973870942710505,1.520465201401534,1.4911210612096337,39,B8,60
run_stave_shrunken,59,3,8,80.0,4.0,7.8086277529713275,1.5691799641248565,1.503963540364529,1.520465201401534,1.4894965454615015,51,B8,60
run_stave_shrunken,59,4,8,80.0,4.0,7.895436006942965,1.5691799641248672,1.5114546160667337,1.520465201401534,1.4894965454615015,68,B8,60
run_stave_shrunken,59,5,8,80.0,4.0,7.981049759665957,1.5691799641248565,1.5209124414547839,1.520465201401534,1.4894155371598141,97,B8,60
run_stave_shrunken,59,6,8,80.0,4.0,8.103796712981794,1.5691799641248636,1.5378856362398694,1.520465201401534,1.4888353000363166,193,B8,60
run_stave_shrunken,59,7,8,80.0,4.0,8.376953633346945,1.5691799641248565,1.5425651619049097,1.520465201401534,1.4309649701692808,241,B8,60
run_stave_shrunken,61,0,8,80.0,4.0,7.319202458767849,1.5691799641248565,1.494889950971788,1.5167207881702773,1.4911210612096337,35,B8,60
run_stave_shrunken,61,1,8,80.0,4.0,7.566828479208331,1.5691799641248565,1.4908005924496006,1.5167207881702773,1.4911210612096337,29,B8,60
run_stave_shrunken,61,2,8,80.0,4.0,7.702669018315918,1.5691799641248565,1.4961598657265411,1.5167207881702773,1.4911210612096337,37,B8,60
run_stave_shrunken,61,3,8,80.0,4.0,7.8086277529713275,1.5691799641248565,1.4991524927100786,1.5167207881702773,1.4894965454615015,42,B8,60
run_stave_shrunken,61,4,8,80.0,4.0,7.895436006942965,1.5691799641248565,1.5098511341762253,1.5167207881702773,1.4894965454615015,64,B8,60
run_stave_shrunken,61,5,8,80.0,4.0,7.981049759665957,1.5691799641248565,1.5255914359993314,1.5167207881702773,1.4894155371598141,116,B8,60
run_stave_shrunken,61,6,8,80.0,4.0,8.103796712981794,1.5691799641248565,1.5438287726928002,1.5167207881702773,1.4888353000363166,257,B8,60
run_stave_shrunken,61,7,8,80.0,4.0,8.376953633346945,0.8191799641248707,0.9380174894999191,0.9380174894999191,1.4309649701692808,353,B8,60
run_stave_shrunken,62,0,8,80.0,4.0,7.319202458767849,1.5691799641248565,1.4961598657265411,1.5400483946442904,1.4911210612096337,37,B8,60
run_stave_shrunken,62,1,8,80.0,4.0,7.566828479208331,1.5691799641248565,1.4942382841897435,1.5400483946442904,1.4911210612096337,34,B8,60
run_stave_shrunken,62,2,8,80.0,4.0,7.702669018315918,1.5691799641248565,1.495530382119659,1.5400483946442904,1.4911210612096337,36,B8,60
run_stave_shrunken,62,3,8,80.0,4.0,7.8086277529713275,1.5691799641248565,1.493575083482353,1.5400483946442904,1.4894965454615015,33,B8,60
run_stave_shrunken,62,4,8,80.0,4.0,7.895436006942965,2.0691799641248565,1.6986200289141473,1.5400483946442904,1.4894965454615015,51,B8,60
run_stave_shrunken,62,5,8,80.0,4.0,7.981049759665957,1.5691799641248565,1.5266757277437477,1.5392383116274164,1.4894155371598141,121,B8,60
run_stave_shrunken,62,6,8,80.0,4.0,8.103796712981794,1.5691799641248565,1.5385586325384664,1.5392383116274164,1.4888353000363166,199,B8,60
run_stave_shrunken,62,7,8,80.0,4.0,8.376953633346945,1.5691799641248565,1.5464582845700616,1.5392383116274164,1.4309649701692808,296,B8,60
run_stave_shrunken,63,0,8,80.0,4.0,7.319202458767849,1.5691799641248707,1.484592325386217,1.5054702491735479,1.4911210612096337,21,B8,60
run_stave_shrunken,63,1,8,80.0,4.0,7.566828479208331,1.5691799641248565,1.4773159693656857,1.5054702491735479,1.4911210612096337,13,B8,60
run_stave_shrunken,63,2,8,80.0,4.0,7.702669018315918,1.81917996412486,1.521853385868577,1.5054702491735479,1.4911210612096337,16,B8,60
run_stave_shrunken,63,3,8,80.0,4.0,7.8086277529713275,1.5691799641248565,1.4893355574650164,1.5054702491735479,1.4894965454615015,27,B8,60
run_stave_shrunken,63,4,8,80.0,4.0,7.895436006942965,1.5691799641248707,1.49221283338069,1.5054702491735479,1.4894965454615015,31,B8,60
run_stave_shrunken,63,5,8,80.0,4.0,7.981049759665957,1.5691799641248707,1.5024350304326517,1.5054702491735479,1.4894155371598141,48,B8,60
run_stave_shrunken,63,6,8,80.0,4.0,8.103796712981794,1.5691799641248565,1.5192188441681143,1.5054702491735479,1.4888353000363166,91,B8,60
run_stave_shrunken,63,7,8,80.0,4.0,8.376953633346945,1.5691799641248565,1.527094488693315,1.5054702491735479,1.4309649701692808,123,B8,60
run_stave_shrunken,65,0,8,80.0,4.0,7.319202458767849,1.5691799641248707,1.4686699463295292,1.4859890904368855,1.4911210612096337,5,B8,60
run_stave_shrunken,65,1,8,80.0,4.0,7.566828479208331,1.5691799641248707,1.4698386674666843,1.4859890904368855,1.4911210612096337,6,B8,60
run_stave_shrunken,65,2,8,80.0,4.0,7.702669018315918,2.4441799641248565,1.4863342139711626,1.4859890904368855,1.4911210612096337,2,B8,60
run_stave_shrunken,65,3,8,80.0,4.0,7.8086277529713275,1.5691799641248707,1.4686699463295292,1.4859890904368855,1.4894965454615015,5,B8,60
run_stave_shrunken,65,4,8,80.0,4.0,7.895436006942965,1.8191799641248565,1.4833758286824694,1.4859890904368855,1.4894965454615015,5,B8,60
run_stave_shrunken,65,5,8,80.0,4.0,7.981049759665957,2.0691799641248565,1.5357365409094401,1.4859890904368855,1.4894155371598141,11,B8,60
run_stave_shrunken,65,6,8,80.0,4.0,8.103796712981794,1.5691799641248707,1.4773159693656877,1.480186719201911,1.4888353000363166,13,B8,60
run_stave_shrunken,65,7,8,80.0,4.0,8.376953633346945,1.5691799641248565,1.4828834841995746,1.480186719201911,1.4309649701692808,19,B8,60
population,-1,0,8,80.0,4.0,7.333186386385974,0.370123083244696,,1.2657593227911244,,1084,,61
population,-1,1,8,80.0,4.0,7.578784646122615,1.2035130270822947,,1.2657593227911244,,1082,,61
population,-1,2,8,80.0,4.0,7.718018606210762,1.2035130270822876,,1.2657593227911244,,1085,,61
population,-1,3,8,80.0,4.0,7.824845691026857,1.2035130270822876,,1.2657593227911244,,1081,,61
population,-1,4,8,80.0,4.0,7.908203318863015,1.5367331394071186,,1.2657593227911244,,1081,,61
population,-1,5,8,80.0,4.0,7.9919305198524775,1.5367331394071186,,1.2657593227911244,,1083,,61
population,-1,6,8,80.0,4.0,8.114698663957066,1.5367331394071186,,1.2657593227911244,,1082,,61
population,-1,7,8,80.0,4.0,8.393442383980062,1.5367331394071044,,1.2657593227911244,,1083,,61
stave_population,-1,0,8,80.0,4.0,7.333186386385974,-4.240246166489399,-3.5011850269886575,-3.212859290067643,-3.4284491771145893,516,B4,61
stave_population,-1,1,8,80.0,4.0,7.578784646122615,-4.240246166489399,-3.466115341985987,-3.212859290067643,-3.4284491771145893,489,B4,61
stave_population,-1,2,8,80.0,4.0,7.718018606210762,-4.240246166489399,-3.4606347697771125,-3.212859290067643,-3.434989497200168,485,B4,61
stave_population,-1,3,8,80.0,4.0,7.824845691026857,-4.240246166489399,-3.4647524356048183,-3.212859290067643,-3.4360789848739977,488,B4,61
stave_population,-1,4,8,80.0,4.0,7.908203318863015,-4.240246166489399,-3.34130649477013,-3.212859290067643,-3.4360789848739977,410,B4,61
stave_population,-1,5,8,80.0,4.0,7.9919305198524775,-4.240246166489399,-3.16063724702263,-3.212859290067643,-3.4360789848739977,328,B4,61
stave_population,-1,6,8,80.0,4.0,8.114698663957066,-4.240246166489399,-2.13268425671695,-3.212859290067643,-3.4360789848739977,129,B4,61
stave_population,-1,7,8,80.0,4.0,8.393442383980062,-1.8652461664894027,0.18787218713717252,-3.212859290067643,-3.4360789848739977,42,B4,61
run_stave_shrunken,58,0,8,80.0,4.0,7.333186386385974,-4.240246166489392,-3.33704891249225,-3.3240082970505145,-3.4284491771145893,11,B4,61
run_stave_shrunken,58,1,8,80.0,4.0,7.578784646122615,-4.240246166489396,-3.3658743567687552,-3.3240082970505145,-3.4284491771145893,14,B4,61
run_stave_shrunken,58,2,8,80.0,4.0,7.718018606210762,-4.240246166489392,-3.3468662739487405,-3.3240082970505145,-3.434989497200168,12,B4,61
run_stave_shrunken,58,3,8,80.0,4.0,7.824845691026857,-4.240246166489392,-3.3468662739487405,-3.3240082970505145,-3.4360789848739977,12,B4,61
run_stave_shrunken,58,4,8,80.0,4.0,7.908203318863015,-4.240246166489392,-3.306258097015075,-3.3240082970505145,-3.4360789848739977,8,B4,61
run_stave_shrunken,58,5,8,80.0,4.0,7.9919305198524775,-4.240246166489392,-3.3167523449866962,-3.3240082970505145,-3.4360789848739977,9,B4,61
run_stave_shrunken,58,6,8,80.0,4.0,8.114698663957066,-4.365246166489396,-3.267734855611536,-3.3240082970505145,-3.4360789848739977,4,B4,61
run_stave_shrunken,58,7,8,80.0,4.0,8.393442383980062,-5.490246166489392,-3.2951744783720436,-3.3240082970505145,-3.4360789848739977,3,B4,61
run_stave_shrunken,59,0,8,80.0,4.0,7.333186386385974,-4.240246166489399,-3.9191877676076006,-3.7553726091765522,-3.4284491771145893,176,B4,61
run_stave_shrunken,59,1,8,80.0,4.0,7.578784646122615,-4.240246166489399,-3.8844411876420373,-3.7553726091765522,-3.4284491771145893,151,B4,61
run_stave_shrunken,59,2,8,80.0,4.0,7.718018606210762,-4.240246166489399,-3.876569396074618,-3.7553726091765522,-3.434989497200168,146,B4,61
run_stave_shrunken,59,3,8,80.0,4.0,7.824845691026857,-4.240246166489399,-3.8333602748372186,-3.7553726091765522,-3.4360789848739977,122,B4,61
run_stave_shrunken,59,4,8,80.0,4.0,7.908203318863015,-4.240246166489399,-3.7480847885628097,-3.7553726091765522,-3.4360789848739977,87,B4,61
run_stave_shrunken,59,5,8,80.0,4.0,7.9919305198524775,-4.240246166489399,-3.6128343335600825,-3.7553726091765522,-3.4360789848739977,51,B4,61
run_stave_shrunken,59,6,8,80.0,4.0,8.114698663957066,-4.240246166489392,-3.4422757770356065,-3.7553726091765522,-3.4360789848739977,23,B4,61
run_stave_shrunken,59,7,8,80.0,4.0,8.393442383980062,-0.990246166489392,-3.034028349090083,-3.7553726091765522,-3.4360789848739977,7,B4,61
run_stave_shrunken,60,0,8,80.0,4.0,7.333186386385974,-4.240246166489399,-3.73600720873639,-3.72815301936329,-3.4284491771145893,83,B4,61
run_stave_shrunken,60,1,8,80.0,4.0,7.578784646122615,-4.240246166489399,-3.7200502796935733,-3.72815301936329,-3.4284491771145893,78,B4,61
run_stave_shrunken,60,2,8,80.0,4.0,7.718018606210762,-4.240246166489399,-3.7935562202190702,-3.7935562202190702,-3.434989497200168,104,B4,61
run_stave_shrunken,60,3,8,80.0,4.0,7.824845691026857,-4.240246166489399,-3.8579626775882803,-3.8044510969573713,-3.4360789848739977,135,B4,61
run_stave_shrunken,60,4,8,80.0,4.0,7.908203318863015,-4.240246166489399,-3.9020118038814133,-3.8044510969573713,-3.4360789848739977,163,B4,61
run_stave_shrunken,60,5,8,80.0,4.0,7.9919305198524775,-4.240246166489399,-3.8949060399610778,-3.8044510969573713,-3.4360789848739977,158,B4,61
