match_key,dynamic_n,control_n,matched_n
"37|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",9,44,9
"63|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",9,53,9
"64|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",9,19,9
"56|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",99,8,8
"59|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",61,8,8
"56|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",21,8,8
"42|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",14,8,8
"51|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",14,8,8
"32|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",8,31,8
"36|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",8,46,8
"39|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",8,27,8
"40|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",8,12,8
"45|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",8,52,8
"47|low_2nA|B2|(1500.0, 2000.0]|p02_latent_c00",8,35,8
"49|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",8,9,8
"52|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",8,20,8
"52|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",8,34,8
"54|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",8,10,8
"56|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",8,38,8
"58|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",8,76,8
"58|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",8,9,8
"62|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",8,103,8
"64|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",8,66,8
"55|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",88,7,7
"50|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",76,7,7
"58|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",31,7,7
"40|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",20,7,7
"49|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",15,7,7
"50|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",14,7,7
"60|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",14,7,7
"39|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",13,7,7
"41|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",12,7,7
"48|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",8,7,7
"39|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",7,12,7
"40|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",7,40,7
"41|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",7,8,7
"41|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",7,10,7
"42|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",7,31,7
"52|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",7,17,7
"52|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",7,13,7
"56|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",7,9,7
"57|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",7,12,7
"59|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",7,102,7
"60|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",80,6,6
"55|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",19,6,6
"31|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",18,6,6
"36|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",18,6,6
"45|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",13,6,6
"53|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",12,6,6
"35|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",10,6,6
"63|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",8,6,6
"48|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",7,6,6
"51|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",7,6,6
"56|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",7,6,6
"57|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",7,6,6
"33|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",6,8,6
"35|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",6,58,6
"40|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",6,11,6
"41|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",6,35,6
"44|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c00",6,29,6
"44|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c00",6,10,6
"45|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",6,21,6
"51|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",6,41,6
"55|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",6,7,6
"59|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",6,16,6
"60|high_20nA|B6|(4500.0, 7000.0]|p02_latent_c00",6,62,6
"61|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",6,111,6
"61|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",62,5,5
"33|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",59,5,5
"51|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",18,5,5
"58|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",15,5,5
"62|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",15,5,5
"52|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",12,5,5
"41|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",8,5,5
"56|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",8,5,5
"34|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",7,5,5
"63|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",7,5,5
"33|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",5,21,5
"34|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",5,30,5
"37|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",5,52,5
"37|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",5,5,5
"39|high_20nA|B2|(7000.0, 12000.0]|p02_latent_c05",5,16,5
"39|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",5,26,5
"49|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",5,18,5
"50|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",5,40,5
"53|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",5,8,5
"53|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",5,17,5
"54|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",5,13,5
"54|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",5,34,5
"55|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",5,5,5
"58|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",5,32,5
"60|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",5,163,5
"62|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",5,11,5
"64|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",5,23,5
"64|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",5,36,5
"65|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",5,32,5
"44|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",28,4,4
"55|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",23,4,4
"36|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",17,4,4
"50|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",13,4,4
"64|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",8,4,4
"36|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",7,4,4
"48|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",7,4,4
"44|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",6,4,4
"45|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",6,4,4
"52|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c00",6,4,4
"35|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",5,4,4
"31|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",4,5,4
"33|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",4,8,4
"37|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",4,14,4
"37|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",4,24,4
"39|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",4,31,4
"42|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",4,9,4
"42|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",4,47,4
"45|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",4,18,4
"45|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",4,49,4
"50|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",4,29,4
"55|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",4,5,4
"56|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",4,21,4
"58|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c00",4,85,4
"58|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",4,25,4
"65|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",4,4,4
"51|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",76,3,3
"62|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",75,3,3
"64|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",50,3,3
"52|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",47,3,3
"34|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",29,3,3
"47|low_2nA|B2|(4500.0, 7000.0]|p02_latent_c05",27,3,3
"49|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",9,3,3
"58|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",8,3,3
"39|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",7,3,3
"42|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",7,3,3
"36|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",6,3,3
"45|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c05",6,3,3
"51|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",6,3,3
"35|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",4,3,3
"54|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",4,3,3
"31|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",3,32,3
"31|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",3,34,3
"32|high_20nA|B2|(7000.0, 12000.0]|p02_latent_c05",3,15,3
"32|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",3,6,3
"32|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",3,25,3
"34|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",3,4,3
"35|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",3,18,3
"35|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",3,28,3
"36|high_20nA|B2|(7000.0, 12000.0]|p02_latent_c05",3,8,3
"36|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",3,11,3
"36|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",3,6,3
"37|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",3,56,3
"37|high_20nA|B2|(7000.0, 12000.0]|p02_latent_c05",3,24,3
"39|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",3,7,3
"41|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",3,40,3
"41|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",3,4,3
"41|high_20nA|B2|(7000.0, 12000.0]|p02_latent_c05",3,17,3
"44|high_20nA|B4|(3000.0, 4500.0]|p02_latent_c00",3,9,3
"44|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",3,4,3
"47|low_2nA|B4|(3000.0, 4500.0]|p02_latent_c00",3,11,3
"48|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",3,34,3
"49|high_20nA|B2|(7000.0, 12000.0]|p02_latent_c05",3,15,3
"50|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",3,3,3
"50|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",3,11,3
"50|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",3,12,3
"53|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",3,20,3
"54|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",3,8,3
"54|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",3,8,3
"55|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",3,5,3
"57|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",3,13,3
"58|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",3,5,3
"59|high_20nA|B2|(999.999, 1500.0]|p02_latent_c07",3,277,3
"60|high_20nA|B2|(999.999, 1500.0]|p02_latent_c06",3,86,3
"65|high_20nA|B2|(999.999, 1500.0]|p02_latent_c01",3,46,3
"65|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",3,11,3
"65|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",3,7,3
"63|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",56,2,2
"65|high_20nA|B2|(4500.0, 7000.0]|p02_latent_c05",48,2,2
"52|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",7,2,2
"49|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",6,2,2
"31|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",5,2,2
"35|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",5,2,2
"40|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",5,2,2
"52|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c00",5,2,2
"40|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",3,2,2
"52|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",3,2,2
"31|high_20nA|B2|(7000.0, 12000.0]|p02_latent_c05",2,8,2
"31|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",2,5,2
"31|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",2,3,2
"32|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",2,5,2
"32|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",2,3,2
"32|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",2,11,2
"33|high_20nA|B6|(4500.0, 7000.0]|p02_latent_c00",2,3,2
"34|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",2,3,2
"34|high_20nA|B6|(4500.0, 7000.0]|p02_latent_c00",2,3,2
"34|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",2,3,2
"34|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",2,19,2
"35|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",2,4,2
"36|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",2,15,2
"40|high_20nA|B2|(7000.0, 12000.0]|p02_latent_c05",2,19,2
"40|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",2,36,2
"44|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c00",2,8,2
"47|low_2nA|B4|(2000.0, 3000.0]|p02_latent_c00",2,12,2
"49|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",2,30,2
"51|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",2,17,2
"51|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",2,4,2
"51|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",2,9,2
"51|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",2,9,2
"52|high_20nA|B6|(2000.0, 3000.0]|p02_latent_c00",2,9,2
"54|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",2,22,2
"55|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",2,3,2
"55|high_20nA|B2|(7000.0, 12000.0]|p02_latent_c05",2,9,2
"56|high_20nA|B2|(7000.0, 12000.0]|p02_latent_c05",2,7,2
"57|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",2,28,2
"57|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",2,35,2
"59|high_20nA|B2|(999.999, 1500.0]|p02_latent_c06",2,189,2
"61|high_20nA|B6|(4500.0, 7000.0]|p02_latent_c00",2,62,2
"61|high_20nA|B2|(999.999, 1500.0]|p02_latent_c07",2,227,2
"62|high_20nA|B2|(999.999, 1500.0]|p02_latent_c01",2,69,2
"64|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",2,30,2
"65|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",2,5,2
"65|high_20nA|B2|(999.999, 1500.0]|p02_latent_c03",2,612,2
"65|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",2,25,2
"60|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c05",11,1,1
"62|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c05",9,1,1
"50|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",7,1,1
"37|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c05",5,1,1
"36|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",4,1,1
"39|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c05",4,1,1
"44|high_20nA|B4|(999.999, 1500.0]|p02_latent_c00",4,1,1
"48|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",4,1,1
"33|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",3,1,1
"36|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",3,1,1
"44|high_20nA|B8|(999.999, 1500.0]|p02_latent_c00",3,1,1
"51|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",3,1,1
"53|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",3,1,1
"39|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",2,1,1
"47|low_2nA|B4|(999.999, 1500.0]|p02_latent_c00",2,1,1
"47|low_2nA|B8|(999.999, 1500.0]|p02_latent_c00",2,1,1
"31|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",1,9,1
"31|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c01",1,133,1
"32|high_20nA|B8|(4500.0, 7000.0]|p02_latent_c00",1,3,1
"32|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c01",1,163,1
"32|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",1,39,1
"33|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",1,15,1
"33|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",1,17,1
"34|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",1,16,1
"34|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",1,9,1
"35|high_20nA|B2|(999.999, 1500.0]|p02_latent_c07",1,131,1
"36|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",1,19,1
"36|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",1,3,1
"37|high_20nA|B6|(4500.0, 7000.0]|p02_latent_c00",1,9,1
"37|high_20nA|B8|(4500.0, 7000.0]|p02_latent_c00",1,6,1
"37|high_20nA|B2|(999.999, 1500.0]|p02_latent_c01",1,219,1
"37|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c01",1,220,1
"37|high_20nA|B2|(999.999, 1500.0]|p02_latent_c03",1,177,1
"37|high_20nA|B2|(12000.0, 20000.0]|p02_latent_c05",1,8,1
"39|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",1,14,1
"39|high_20nA|B2|(999.999, 1500.0]|p02_latent_c01",1,140,1
"40|high_20nA|B6|(4500.0, 7000.0]|p02_latent_c00",1,6,1
"40|high_20nA|B2|(999.999, 1500.0]|p02_latent_c01",1,138,1
"40|high_20nA|B8|(4500.0, 7000.0]|p02_latent_c00",1,7,1
"40|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c01",1,135,1
"41|high_20nA|B2|(999.999, 1500.0]|p02_latent_c01",1,154,1
"41|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",1,8,1
"41|high_20nA|B8|(4500.0, 7000.0]|p02_latent_c00",1,5,1
"44|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",1,5,1
"44|high_20nA|B6|(999.999, 1500.0]|p02_latent_c00",1,4,1
"44|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",1,4,1
"44|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",1,1,1
"45|high_20nA|B4|(999.999, 1500.0]|p02_latent_c01",1,16,1
"45|high_20nA|B2|(7000.0, 12000.0]|p02_latent_c05",1,26,1
"46|low_2nA|B2|(3000.0, 4500.0]|p02_latent_c00",1,13,1
"46|low_2nA|B2|(2000.0, 3000.0]|p02_latent_c00",1,8,1
"46|low_2nA|B4|(2000.0, 3000.0]|p02_latent_c00",1,1,1
"46|low_2nA|B2|(999.999, 1500.0]|p02_latent_c00",1,6,1
"47|low_2nA|B2|(7000.0, 12000.0]|p02_latent_c05",1,4,1
"47|low_2nA|B4|(1500.0, 2000.0]|p02_latent_c00",1,3,1
"47|low_2nA|B6|(2000.0, 3000.0]|p02_latent_c00",1,5,1
"47|low_2nA|B6|(999.999, 1500.0]|p02_latent_c00",1,1,1
"48|high_20nA|B8|(4500.0, 7000.0]|p02_latent_c00",1,3,1
"48|high_20nA|B6|(4500.0, 7000.0]|p02_latent_c00",1,4,1
"48|high_20nA|B2|(7000.0, 12000.0]|p02_latent_c05",1,14,1
"48|high_20nA|B2|(999.999, 1500.0]|p02_latent_c07",1,163,1
"48|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c03",1,136,1
"49|high_20nA|B2|(999.999, 1500.0]|p02_latent_c01",1,160,1
"49|high_20nA|B2|(999.999, 1500.0]|p02_latent_c03",1,139,1
"49|high_20nA|B2|(999.999, 1500.0]|p02_latent_c07",1,137,1
"50|high_20nA|B2|(7000.0, 12000.0]|p02_latent_c05",1,7,1
"50|high_20nA|B2|(999.999, 1500.0]|p02_latent_c01",1,108,1
"50|high_20nA|B2|(999.999, 1500.0]|p02_latent_c07",1,84,1
"50|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c01",1,93,1
"52|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c00",1,1,1
"52|high_20nA|B6|(4500.0, 7000.0]|p02_latent_c00",1,1,1
"52|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",1,8,1
"53|high_20nA|B6|(4500.0, 7000.0]|p02_latent_c00",1,3,1
"53|high_20nA|B2|(7000.0, 12000.0]|p02_latent_c05",1,10,1
"54|high_20nA|B6|(4500.0, 7000.0]|p02_latent_c00",1,1,1
"54|high_20nA|B2|(999.999, 1500.0]|p02_latent_c07",1,59,1
"54|high_20nA|B2|(7000.0, 12000.0]|p02_latent_c05",1,2,1
"55|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",1,8,1
"55|high_20nA|B2|(999.999, 1500.0]|p02_latent_c01",1,52,1
"55|high_20nA|B6|(3000.0, 4500.0]|p02_latent_c00",1,21,1
"55|high_20nA|B2|(999.999, 1500.0]|p02_latent_c07",1,84,1
"56|high_20nA|B4|(4500.0, 7000.0]|p02_latent_c00",1,42,1
"57|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c01",1,137,1
"57|high_20nA|B6|(4500.0, 7000.0]|p02_latent_c00",1,5,1
"58|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",1,4,1
"58|high_20nA|B2|(999.999, 1500.0]|p02_latent_c01",1,23,1
"58|high_20nA|B2|(999.999, 1500.0]|p02_latent_c03",1,362,1
"58|high_20nA|B8|(3000.0, 4500.0]|p02_latent_c00",1,12,1
"59|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c01",1,37,1
"59|high_20nA|B2|(999.999, 1500.0]|p02_latent_c01",1,69,1
"59|high_20nA|B6|(4500.0, 7000.0]|p02_latent_c05",1,1,1
"59|high_20nA|B4|(999.999, 1500.0]|p02_latent_c03",1,14,1
"59|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c01",1,141,1
"59|high_20nA|B2|(999.999, 1500.0]|p02_latent_c03",1,339,1
"60|high_20nA|B8|(4500.0, 7000.0]|p02_latent_c00",1,66,1
"60|high_20nA|B2|(999.999, 1500.0]|p02_latent_c07",1,255,1
"60|high_20nA|B2|(999.999, 1500.0]|p02_latent_c01",1,76,1
"61|high_20nA|B4|(999.999, 1500.0]|p02_latent_c03",1,10,1
"61|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c01",1,40,1
"61|high_20nA|B4|(2000.0, 3000.0]|p02_latent_c03",1,83,1
"61|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c04",1,73,1
"61|high_20nA|B2|(7000.0, 12000.0]|p02_latent_c05",1,2,1
"61|high_20nA|B4|(1500.0, 2000.0]|p02_latent_c01",1,21,1
"62|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c01",1,36,1
"62|high_20nA|B2|(999.999, 1500.0]|p02_latent_c06",1,131,1
"62|high_20nA|B8|(4500.0, 7000.0]|p02_latent_c00",1,46,1
"62|high_20nA|B2|(7000.0, 12000.0]|p02_latent_c05",1,1,1
"62|high_20nA|B6|(4500.0, 7000.0]|p02_latent_c00",1,48,1
"63|high_20nA|B2|(2000.0, 3000.0]|p02_latent_c01",1,93,1
"63|high_20nA|B6|(1500.0, 2000.0]|p02_latent_c01",1,9,1
"63|high_20nA|B2|(999.999, 1500.0]|p02_latent_c07",1,227,1
"63|high_20nA|B8|(2000.0, 3000.0]|p02_latent_c03",1,1,1
"63|high_20nA|B2|(999.999, 1500.0]|p02_latent_c03",1,397,1
"63|high_20nA|B6|(4500.0, 7000.0]|p02_latent_c00",1,11,1
"63|high_20nA|B8|(4500.0, 7000.0]|p02_latent_c00",1,18,1
"64|high_20nA|B2|(999.999, 1500.0]|p02_latent_c01",1,28,1
"64|high_20nA|B2|(1500.0, 2000.0]|p02_latent_c01",1,15,1
"64|high_20nA|B8|(1500.0, 2000.0]|p02_latent_c00",1,9,1
"37|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c05",1525,0,0
"45|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c05",1413,0,0
"41|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c05",1056,0,0
"42|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c05",1006,0,0
"40|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c05",990,0,0
"49|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c05",952,0,0
"48|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c05",925,0,0
"39|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c05",909,0,0
"57|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c05",895,0,0
"32|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c05",778,0,0
"31|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c05",683,0,0
"35|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c05",680,0,0
"36|high_20nA|B2|(3000.0, 4500.0]|p02_latent_c05",560,0,0
