method,event_id,pair,run,residual_ns
continuous_wavelet_cfd_template_atlas,42:22307,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:22649,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:22925,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:2429,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:24344,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:26038,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:26794,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:26929,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:27290,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:28405,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:28810,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:28878,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:29338,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:29582,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:29588,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:30318,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:31268,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:31748,B4-B6,42,-3.0997826679023106
continuous_wavelet_cfd_template_atlas,42:31887,B4-B6,42,-4.310737363286798
continuous_wavelet_cfd_template_atlas,42:32112,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:32704,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:32936,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:33796,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:4436,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:4846,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:5183,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:557,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:5667,B4-B6,42,-3.6559906950783017
continuous_wavelet_cfd_template_atlas,42:6401,B4-B6,42,-6.171714932774833
continuous_wavelet_cfd_template_atlas,42:6851,B4-B6,42,-5.335212937591841
continuous_wavelet_cfd_template_atlas,42:7002,B4-B6,42,-2.473445012526838
continuous_wavelet_cfd_template_atlas,42:873,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:9021,B4-B6,42,-3.921813831929363
continuous_wavelet_cfd_template_atlas,42:9921,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,42:9983,B4-B6,42,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:10080,B4-B6,57,-5.107880763382255
continuous_wavelet_cfd_template_atlas,57:10114,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:10191,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:10734,B4-B6,57,-3.00815475797576
continuous_wavelet_cfd_template_atlas,57:11058,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:11636,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:15136,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:15266,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:1567,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:16053,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:17772,B4-B6,57,-4.385156648008731
continuous_wavelet_cfd_template_atlas,57:1875,B4-B6,57,-4.667268862007717
continuous_wavelet_cfd_template_atlas,57:19024,B4-B6,57,-2.1345746970160846
continuous_wavelet_cfd_template_atlas,57:19119,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:19272,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:20326,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:20416,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:20435,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:2124,B4-B6,57,-4.572260236997487
continuous_wavelet_cfd_template_atlas,57:21342,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:22161,B4-B6,57,-2.1260735192087807
continuous_wavelet_cfd_template_atlas,57:22322,B4-B6,57,-2.5875663628738863
continuous_wavelet_cfd_template_atlas,57:22338,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:22363,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:22372,B4-B6,57,-5.127787995808888
continuous_wavelet_cfd_template_atlas,57:22435,B4-B6,57,-3.6366956590518313
continuous_wavelet_cfd_template_atlas,57:22894,B4-B6,57,-7.382384320809564
continuous_wavelet_cfd_template_atlas,57:22971,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:2458,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:24670,B4-B6,57,-4.681709022309612
continuous_wavelet_cfd_template_atlas,57:24754,B4-B6,57,-3.4466787626355
continuous_wavelet_cfd_template_atlas,57:25168,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:25706,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:26194,B4-B6,57,-3.866971964612581
continuous_wavelet_cfd_template_atlas,57:26422,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:27715,B4-B6,57,-6.832702830834606
continuous_wavelet_cfd_template_atlas,57:27858,B4-B6,57,-4.481746210536961
continuous_wavelet_cfd_template_atlas,57:28109,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:28244,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:2835,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:28464,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:28495,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:28498,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:29168,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:30799,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:30818,B4-B6,57,-9.823683060867978
continuous_wavelet_cfd_template_atlas,57:30826,B4-B6,57,-2.96278023042634
continuous_wavelet_cfd_template_atlas,57:30911,B4-B6,57,-3.01997056710605
continuous_wavelet_cfd_template_atlas,57:31165,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:3416,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:4047,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:4300,B4-B6,57,-2.141577538930882
continuous_wavelet_cfd_template_atlas,57:4330,B4-B6,57,-5.6384899654819165
continuous_wavelet_cfd_template_atlas,57:4906,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:5414,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:5621,B4-B6,57,-4.828730695340965
continuous_wavelet_cfd_template_atlas,57:6247,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:6470,B4-B6,57,-5.675999174881483
continuous_wavelet_cfd_template_atlas,57:7205,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:7972,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:8647,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:8696,B4-B6,57,-4.0185662689209
continuous_wavelet_cfd_template_atlas,57:9270,B4-B6,57,-3.3750002216937034
continuous_wavelet_cfd_template_atlas,57:9671,B4-B6,57,-5.917550625918089
continuous_wavelet_cfd_template_atlas,64:10023,B4-B6,64,-5.383060458355466
continuous_wavelet_cfd_template_atlas,64:10250,B4-B6,64,-5.48998413555649
continuous_wavelet_cfd_template_atlas,64:10317,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:10390,B4-B6,64,-5.604000236642548
continuous_wavelet_cfd_template_atlas,64:10473,B4-B6,64,-4.917558487633343
continuous_wavelet_cfd_template_atlas,64:10514,B4-B6,64,-4.016012122116166
continuous_wavelet_cfd_template_atlas,64:10659,B4-B6,64,-6.166922736756213
continuous_wavelet_cfd_template_atlas,64:1093,B4-B6,64,-4.236376452152342
continuous_wavelet_cfd_template_atlas,64:11013,B4-B6,64,-4.9215660193193145
continuous_wavelet_cfd_template_atlas,64:1109,B4-B6,64,-3.217623967227901
continuous_wavelet_cfd_template_atlas,64:11163,B4-B6,64,-4.009045185054411
continuous_wavelet_cfd_template_atlas,64:11177,B4-B6,64,-1.466900087628467
continuous_wavelet_cfd_template_atlas,64:11357,B4-B6,64,-4.231158873815289
continuous_wavelet_cfd_template_atlas,64:11560,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:118,B4-B6,64,-4.911827915685095
continuous_wavelet_cfd_template_atlas,64:11807,B4-B6,64,-3.684105353270617
continuous_wavelet_cfd_template_atlas,64:12122,B4-B6,64,-2.533893952805329
continuous_wavelet_cfd_template_atlas,64:12234,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:12418,B4-B6,64,-3.52565381145007
continuous_wavelet_cfd_template_atlas,64:12504,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:12603,B4-B6,64,-2.963122637177406
continuous_wavelet_cfd_template_atlas,64:12757,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:12777,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:13006,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:13082,B4-B6,64,-2.7925050812888017
continuous_wavelet_cfd_template_atlas,64:13583,B4-B6,64,-2.8018453622197512
continuous_wavelet_cfd_template_atlas,64:13592,B4-B6,64,-3.534081661743372
continuous_wavelet_cfd_template_atlas,64:13731,B4-B6,64,-2.8776317702254417
continuous_wavelet_cfd_template_atlas,64:14142,B4-B6,64,-2.119248439058829
continuous_wavelet_cfd_template_atlas,64:14454,B4-B6,64,-5.681607620227517
continuous_wavelet_cfd_template_atlas,64:14837,B4-B6,64,-5.6375710798175405
continuous_wavelet_cfd_template_atlas,64:15028,B4-B6,64,-6.819140821782462
continuous_wavelet_cfd_template_atlas,64:15046,B4-B6,64,-4.767591538318534
continuous_wavelet_cfd_template_atlas,64:15465,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:15547,B4-B6,64,-1.3626384029594831
continuous_wavelet_cfd_template_atlas,64:15579,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:1581,B4-B6,64,-2.4510772123673945
continuous_wavelet_cfd_template_atlas,64:1582,B4-B6,64,-3.917144819761994
continuous_wavelet_cfd_template_atlas,64:15820,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:16194,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:16263,B4-B6,64,-3.172491201070166
continuous_wavelet_cfd_template_atlas,64:16299,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:16338,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:16446,B4-B6,64,-3.192139587483936
continuous_wavelet_cfd_template_atlas,64:16496,B4-B6,64,-2.2643072440826657
continuous_wavelet_cfd_template_atlas,64:16500,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:16847,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:16959,B4-B6,64,-2.9399256055146594
continuous_wavelet_cfd_template_atlas,64:16978,B4-B6,64,-8.921933200066924
continuous_wavelet_cfd_template_atlas,64:17400,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:1754,B4-B6,64,-3.047394012108896
continuous_wavelet_cfd_template_atlas,64:17610,B4-B6,64,-2.225985942642069
continuous_wavelet_cfd_template_atlas,64:17635,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:18023,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:18116,B4-B6,64,-5.498857375974936
continuous_wavelet_cfd_template_atlas,64:18240,B4-B6,64,-2.8306179061357355
continuous_wavelet_cfd_template_atlas,64:18486,B4-B6,64,-3.708909175294068
continuous_wavelet_cfd_template_atlas,64:187,B4-B6,64,-5.165550848096821
continuous_wavelet_cfd_template_atlas,64:18897,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:19320,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:19581,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:19637,B4-B6,64,-5.140227567416787
continuous_wavelet_cfd_template_atlas,64:19750,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:19963,B4-B6,64,-3.40934971967134
continuous_wavelet_cfd_template_atlas,64:20031,B4-B6,64,-5.14853967117147
continuous_wavelet_cfd_template_atlas,64:20049,B4-B6,64,-5.95064084129158
continuous_wavelet_cfd_template_atlas,64:20121,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:20139,B4-B6,64,-5.061128637595608
continuous_wavelet_cfd_template_atlas,64:20412,B4-B6,64,-3.187324045158789
continuous_wavelet_cfd_template_atlas,64:20421,B4-B6,64,-7.046141576729035
continuous_wavelet_cfd_template_atlas,64:20446,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:20481,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:20793,B4-B6,64,-3.127161860062145
continuous_wavelet_cfd_template_atlas,64:20852,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:21046,B4-B6,64,-3.4807624645924022
continuous_wavelet_cfd_template_atlas,64:21627,B4-B6,64,-4.657869718892215
continuous_wavelet_cfd_template_atlas,64:21705,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:21809,B4-B6,64,-2.266139907731983
continuous_wavelet_cfd_template_atlas,64:22058,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:22290,B4-B6,64,-5.418717346330297
continuous_wavelet_cfd_template_atlas,64:22803,B4-B6,64,-2.5078780981924425
continuous_wavelet_cfd_template_atlas,64:22841,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:23070,B4-B6,64,-5.533882877961993
continuous_wavelet_cfd_template_atlas,64:23174,B4-B6,64,-3.2947074519796686
continuous_wavelet_cfd_template_atlas,64:23247,B4-B6,64,-2.036338114168217
continuous_wavelet_cfd_template_atlas,64:23352,B4-B6,64,-3.347512324481869
continuous_wavelet_cfd_template_atlas,64:23394,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:23684,B4-B6,64,-1.7203292934841627
continuous_wavelet_cfd_template_atlas,64:2375,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:24026,B4-B6,64,-3.957265512051237
continuous_wavelet_cfd_template_atlas,64:24379,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:24636,B4-B6,64,-0.6721023421715628
continuous_wavelet_cfd_template_atlas,64:24817,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:2499,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:25023,B4-B6,64,-11.23600030620618
continuous_wavelet_cfd_template_atlas,64:25123,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:25250,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:25883,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:26036,B4-B6,64,-5.408026101453672
continuous_wavelet_cfd_template_atlas,64:26140,B4-B6,64,-5.411035130951468
continuous_wavelet_cfd_template_atlas,64:26142,B4-B6,64,0.5787915303270879
continuous_wavelet_cfd_template_atlas,64:26205,B4-B6,64,-2.716845729135791
continuous_wavelet_cfd_template_atlas,64:26300,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:26312,B4-B6,64,-4.134841202273904
continuous_wavelet_cfd_template_atlas,64:26497,B4-B6,64,-4.242681533383681
continuous_wavelet_cfd_template_atlas,64:26509,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:26674,B4-B6,64,-6.439288503303466
continuous_wavelet_cfd_template_atlas,64:2680,B4-B6,64,-4.596262987587323
continuous_wavelet_cfd_template_atlas,64:26957,B4-B6,64,-5.472455701573004
continuous_wavelet_cfd_template_atlas,64:26973,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:27242,B4-B6,64,-5.77300646810496
continuous_wavelet_cfd_template_atlas,64:27254,B4-B6,64,-4.697784363405113
continuous_wavelet_cfd_template_atlas,64:27402,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:27491,B4-B6,64,-5.105289963786753
continuous_wavelet_cfd_template_atlas,64:27590,B4-B6,64,-4.393467700922557
continuous_wavelet_cfd_template_atlas,64:27733,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:27984,B4-B6,64,-3.1022489678470464
continuous_wavelet_cfd_template_atlas,64:28063,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:28091,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:28149,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:28300,B4-B6,64,-2.487130465015916
continuous_wavelet_cfd_template_atlas,64:29046,B4-B6,64,-3.796172200788334
continuous_wavelet_cfd_template_atlas,64:29072,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:29460,B4-B6,64,-5.099367067084643
continuous_wavelet_cfd_template_atlas,64:29519,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:29529,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:2969,B4-B6,64,-4.963056442361129
continuous_wavelet_cfd_template_atlas,64:29703,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:29785,B4-B6,64,-2.568136645156258
continuous_wavelet_cfd_template_atlas,64:29838,B4-B6,64,-3.200994454220812
continuous_wavelet_cfd_template_atlas,64:29910,B4-B6,64,-3.351875235267073
continuous_wavelet_cfd_template_atlas,64:30227,B4-B6,64,6.455416413734341
continuous_wavelet_cfd_template_atlas,64:30572,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:30725,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:30941,B4-B6,64,-3.442692485931559
continuous_wavelet_cfd_template_atlas,64:31023,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:31079,B4-B6,64,-5.149234109697908
continuous_wavelet_cfd_template_atlas,64:31157,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:31263,B4-B6,64,-5.631684361211214
continuous_wavelet_cfd_template_atlas,64:31338,B4-B6,64,-3.64273304888966
continuous_wavelet_cfd_template_atlas,64:31377,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:31450,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:31718,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:31758,B4-B6,64,-6.54023448524498
continuous_wavelet_cfd_template_atlas,64:31773,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:32099,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:32168,B4-B6,64,-0.8191905580091827
continuous_wavelet_cfd_template_atlas,64:32271,B4-B6,64,-3.860271632079119
continuous_wavelet_cfd_template_atlas,64:32746,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:32912,B4-B6,64,-3.817444894160232
continuous_wavelet_cfd_template_atlas,64:33163,B4-B6,64,-4.58253634436393
continuous_wavelet_cfd_template_atlas,64:33174,B4-B6,64,-4.630916805912008
continuous_wavelet_cfd_template_atlas,64:333,B4-B6,64,-4.330434002165696
continuous_wavelet_cfd_template_atlas,64:33350,B4-B6,64,-3.1545971068147693
continuous_wavelet_cfd_template_atlas,64:33466,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:3391,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:33927,B4-B6,64,-3.9703432491992032
continuous_wavelet_cfd_template_atlas,64:3423,B4-B6,64,-4.703258185421667
continuous_wavelet_cfd_template_atlas,64:34845,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:35087,B4-B6,64,-3.891524443961309
continuous_wavelet_cfd_template_atlas,64:35169,B4-B6,64,-7.575905152137388
continuous_wavelet_cfd_template_atlas,64:35267,B4-B6,64,-1.2303385140020708
continuous_wavelet_cfd_template_atlas,64:35364,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:35397,B4-B6,64,-5.95784510744209
continuous_wavelet_cfd_template_atlas,64:35471,B4-B6,64,-4.469671294499051
continuous_wavelet_cfd_template_atlas,64:3565,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:35736,B4-B6,64,-3.4927717204324864
continuous_wavelet_cfd_template_atlas,64:3612,B4-B6,64,-4.183993194023934
continuous_wavelet_cfd_template_atlas,64:3677,B4-B6,64,-5.665625411757837
continuous_wavelet_cfd_template_atlas,64:38,B4-B6,64,-3.8372659255221535
continuous_wavelet_cfd_template_atlas,64:3834,B4-B6,64,-5.475745205790609
continuous_wavelet_cfd_template_atlas,64:4054,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:4527,B4-B6,64,-5.144838492632786
continuous_wavelet_cfd_template_atlas,64:4595,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:4686,B4-B6,64,-6.66424083535464
continuous_wavelet_cfd_template_atlas,64:4941,B4-B6,64,-3.9960938070018974
continuous_wavelet_cfd_template_atlas,64:5001,B4-B6,64,-4.481218226800394
continuous_wavelet_cfd_template_atlas,64:5169,B4-B6,64,-4.786199716008589
continuous_wavelet_cfd_template_atlas,64:5253,B4-B6,64,-3.6291391209619306
continuous_wavelet_cfd_template_atlas,64:537,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:5588,B4-B6,64,-6.977673706890776
continuous_wavelet_cfd_template_atlas,64:5674,B4-B6,64,-3.0184995664258665
continuous_wavelet_cfd_template_atlas,64:58,B4-B6,64,-3.810098141022785
continuous_wavelet_cfd_template_atlas,64:5877,B4-B6,64,-6.350414226684272
continuous_wavelet_cfd_template_atlas,64:6339,B4-B6,64,-2.280530095924604
continuous_wavelet_cfd_template_atlas,64:640,B4-B6,64,-6.621795472985255
continuous_wavelet_cfd_template_atlas,64:6407,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:6720,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:6836,B4-B6,64,-6.485101942454172
continuous_wavelet_cfd_template_atlas,64:7109,B4-B6,64,-6.059899268109369
continuous_wavelet_cfd_template_atlas,64:7181,B4-B6,64,-4.715172496740429
continuous_wavelet_cfd_template_atlas,64:722,B4-B6,64,-4.832473310558825
continuous_wavelet_cfd_template_atlas,64:7592,B4-B6,64,-6.534519070349077
continuous_wavelet_cfd_template_atlas,64:7635,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:7829,B4-B6,64,-4.016945272995073
continuous_wavelet_cfd_template_atlas,64:7945,B4-B6,64,-4.094131504146581
continuous_wavelet_cfd_template_atlas,64:8245,B4-B6,64,-3.682874756604328
continuous_wavelet_cfd_template_atlas,64:8385,B4-B6,64,-1.1717133933505863
continuous_wavelet_cfd_template_atlas,64:8441,B4-B6,64,-4.547864067919569
continuous_wavelet_cfd_template_atlas,64:8604,B4-B6,64,-2.134454787306062
continuous_wavelet_cfd_template_atlas,64:8622,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:866,B4-B6,64,-3.336349273696179
continuous_wavelet_cfd_template_atlas,64:8699,B4-B6,64,0.3068291869766852
continuous_wavelet_cfd_template_atlas,64:8750,B4-B6,64,-5.339023678908276
continuous_wavelet_cfd_template_atlas,64:9001,B4-B6,64,-4.871138905396165
continuous_wavelet_cfd_template_atlas,64:9143,B4-B6,64,-5.495725556683226
continuous_wavelet_cfd_template_atlas,64:9170,B4-B6,64,-4.0185662689209
continuous_wavelet_cfd_template_atlas,64:9735,B4-B6,64,-4.06523033704179
