run,event_index,event_id,stave,haar_d1_energy,haar_d2_energy,haar_d4_energy,phase_space_loop_area,subsample_phase,pileup_spacing_proxy_ns,post_peak_frac,clipped_sample_count,saturation_margin_adc,pedestal_state_adc,reconstructed_energy_proxy,area_norm,pid_proxy,pedestal_bin,pileup_bin,saturation_bin
42,75,42:75,B2,0.04638071110792405,0.1586638965216644,0.40328943938971423,-0.6022806685991138,0.6631847381591798,20.0,0.8486551642417908,2,1509.0,0.0,17757.999754428864,7.12886381149292,low_dE_proxy,0,mild_pileup,unsaturated_proxy
42,76,42:76,B2,0.03409405485911756,0.11234862907090816,0.3090207068795001,-0.4526165026397627,0.12894333133383729,30.0,0.9272825121879578,1,287.0,0.0,31361.999029159546,8.446538925170898,low_dE_proxy,0,mild_pileup,near_saturation_proxy
42,77,42:77,B2,0.03198906478036457,0.1010035239859737,0.2422724202386399,-0.41300517894774597,0.9280497135846835,30.0,0.7988006472587585,1,-836.0,0.0,45123.001934051514,9.330645561218262,mid_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,78,42:78,B2,0.03188403995759036,0.09698411239329514,0.21535200263814946,-0.41272734494179025,0.860828914320245,30.0,0.7092993259429932,1,-1758.5,0.0,49198.00255393982,8.54354476928711,mid_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,79,42:79,B2,0.022367957193568253,0.08612287086875636,0.29286573913962727,-0.34500402979306943,0.20404361062353527,20.0,0.7888198494911194,1,1746.0,0.0,16240.999522209167,7.2054123878479,low_dE_proxy,0,mild_pileup,unsaturated_proxy
42,80,42:80,B2,0.03347998391403963,0.10330084032589772,0.22583585055987135,-0.40975012156829976,0.06341045498175024,20.0,0.6376897096633911,1,-5323.5,0.0,66421.00145959854,7.124041557312012,high_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,83,42:83,B2,0.20064288417364318,0.5825079746097217,0.46973400142924077,-2.088024888632529,0.6631847381591798,50.0,0.03597758710384369,1,609.0,0.0,-11126.000013589859,-3.2810380458831787,low_dE_proxy,0,single_like,unsaturated_proxy
42,85,42:85,B2,0.03878137978973656,0.12366570685028448,0.31358657952119434,-0.5407735630985852,0.4631847381591818,30.0,0.9396212697029114,1,1201.0,0.0,15104.000339984894,5.396213054656982,low_dE_proxy,0,mild_pileup,unsaturated_proxy
42,85,42:85,B4,0.025914240590377467,0.08351349810435685,0.20825017408443366,-0.35967752346063003,0.22794904708862518,30.0,0.9002988338470459,1,319.0,0.0,26383.999358654022,7.167617321014404,mid_dE_proxy,0,mild_pileup,near_saturation_proxy
42,86,42:86,B2,0.03432468365500517,0.10807564341882903,0.2714696562296817,-0.4377781652361959,0.8957888743422773,30.0,0.8221729397773743,1,-510.0,0.0,41243.999376297,9.145010948181152,mid_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,88,42:88,B2,0.032265046994879865,0.099395261080968,0.21581602465202954,-0.4211213560580489,0.2222878557142023,20.0,0.6992976069450378,1,-2834.0,0.0,57755.9994392395,8.451272964477539,mid_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,90,42:90,B2,0.03207656129620956,0.09565384446232039,0.20615122546836354,-0.414074529581435,0.1464650054040062,20.0,0.6716892719268799,1,-2603.5,0.0,53828.000351428986,8.151434898376465,mid_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,91,42:91,B2,0.034906249524342334,0.10806336550809609,0.23268828852024154,-0.46074654538792764,0.5799864400489794,30.0,0.6280686855316162,2,-3047.0,0.0,59005.00245952606,8.373066902160645,mid_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,98,42:98,B2,0.03343886628246117,0.10268492061052409,0.22092983951294146,-0.40683301663005345,0.10436523526946795,20.0,0.6491228342056274,1,-4578.5,0.0,66503.99954080582,7.75240421295166,high_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,100,42:100,B2,0.3515970662000694,1.0101557083130577,1.05321106465914,-3.356474329913728,0.6631847381591798,30.0,0.2031582146883011,2,2353.5,0.0,-14158.999319076538,-8.59945297241211,low_dE_proxy,0,mild_pileup,unsaturated_proxy
42,101,42:101,B2,0.03224374840397504,0.1015884472083668,0.22763395591541793,-0.4022979222171882,0.10816803856900137,20.0,0.672721266746521,1,-5056.5,0.0,65713.00135993958,7.255893707275391,high_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,105,42:105,B2,0.031902583669292175,0.11027268073686383,0.3195402669703431,-0.44499824137868005,0.7794089830033153,30.0,0.9788851141929626,2,448.0,0.0,31277.000610351562,8.805461883544922,low_dE_proxy,0,mild_pileup,unsaturated_proxy
42,106,42:106,B2,0.03380606109848409,0.10220763009485154,0.21546983985922963,-0.4341116303491832,0.26182694876916335,20.0,0.6764101386070251,1,-3543.5,0.0,60445.99724292755,8.012990951538086,mid_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,107,42:107,B2,0.03443905201102847,0.10633314677884387,0.22585536601140915,-0.45552809658944626,0.5937223789882231,30.0,0.6148605942726135,1,-3119.5,0.0,58910.00324344635,8.274457931518555,mid_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,108,42:108,B2,0.03458869473008631,0.10833191027182486,0.22862225494177663,-0.44071950270962895,0.575786193595051,30.0,0.6138089895248413,1,-3372.0,0.0,60987.998847961426,8.272924423217773,mid_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,109,42:109,B2,0.032731823762998526,0.11082191182429271,0.30656270382348494,-0.44802171821722964,0.7215733179249626,40.0,0.9408673048019409,2,195.0,0.0,35121.99891090393,9.230485916137695,low_dE_proxy,0,mild_pileup,near_saturation_proxy
42,110,42:110,B2,0.024727611482977637,0.09340798708839763,0.3036783330929285,-0.37358993559672404,0.7105027894929266,20.0,0.8486562967300415,1,1879.0,0.0,15238.000310897827,7.184347152709961,low_dE_proxy,0,mild_pileup,unsaturated_proxy
42,112,42:112,B2,0.03953674162519077,0.11724050522607558,0.2225842612309147,-0.47294963829472386,0.614111585354224,30.0,0.5652557611465454,1,-3938.0,0.0,61340.00140571594,7.727387428283691,mid_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,113,42:113,B2,0.03252059046925163,0.09673852381948768,0.21219581161950377,-0.42715621165247847,0.19020841457819948,20.0,0.6904119849205017,1,-2492.5,0.0,53120.9982919693,8.181901931762695,mid_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,115,42:115,B2,0.36638558355312456,0.2764424720916528,0.3279118177171569,-1.1032118156002322,0.7276187495694595,20.0,0.8836312294006348,1,-5203.5,0.0,54987.00140571594,5.974575042724609,high_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,116,42:116,B6,0.02530261249501706,0.09510308063176018,0.30551564540869375,-0.3814699606365046,0.7663489672345198,20.0,0.8365875482559204,1,2335.5,0.0,11925.00030875206,7.164313793182373,low_dE_proxy,0,mild_pileup,unsaturated_proxy
42,117,42:117,B2,0.027697731107488764,0.09906929966178572,0.31356254220185725,-0.3985742293598717,0.12463380129424273,20.0,0.9665833711624146,1,798.0,0.0,26095.999519348145,8.149906158447266,low_dE_proxy,0,mild_pileup,unsaturated_proxy
42,118,42:118,B2,0.12967874683648958,0.41384545948880597,0.6617022444440211,-1.5069305189423052,0.6631847381591798,40.0,0.7860756516456604,1,1924.5,0.0,3006.999920487404,1.4488074779510498,low_dE_proxy,0,mild_pileup,unsaturated_proxy
42,121,42:121,B2,0.03222081379785506,0.10698925008309865,0.27939556551083095,-0.43312376581197637,0.5022571447475848,40.0,0.8707804083824158,1,-132.5,0.0,36566.00165605545,8.848397254943848,low_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,123,42:123,B2,0.033993405697739475,0.10160152057492025,0.2870214699867891,-0.3568617309612063,0.1563828606615214,20.0,0.819011390209198,1,2027.5,0.0,15739.999809265137,7.9797210693359375,low_dE_proxy,0,mild_pileup,unsaturated_proxy
42,124,42:124,B2,0.14403314732606956,0.42947280392458487,0.5359180827848743,-1.5645796494542972,0.6631847381591798,40.0,0.5770443677902222,1,1621.5,0.0,2018.9999605417252,0.8488543033599854,low_dE_proxy,0,mild_pileup,unsaturated_proxy
42,125,42:125,B2,0.03283917555547881,0.10242255069351289,0.22338535174569704,-0.4113979786333942,0.22481943253207737,20.0,0.6786779761314392,1,-4381.0,0.0,65593.99989414215,7.826512336730957,high_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,126,42:126,B2,0.2803726210711866,0.5913288494732087,1.2939024858949468,-2.7411509293017167,0.4631847381591818,50.0,-0.7630979418754578,1,2902.5,0.0,-33504.99900817871,-30.528472900390625,low_dE_proxy,0,single_like,unsaturated_proxy
42,128,42:128,B2,0.034602573144266444,0.09996746224784889,0.21019198544946902,-0.4374129284035961,0.08145718954444359,20.0,0.6695825457572937,1,-2516.0,0.0,53787.001876831055,8.25460433959961,mid_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,130,42:130,B2,0.13956930366272194,0.42298267492881225,0.4156294869777785,-1.5423110319595466,0.6631847381591798,20.0,0.2158726453781128,1,-208.5,0.0,-5617.999987781048,-1.334917426109314,low_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,131,42:131,B2,0.03474435969883348,0.10088466040649877,0.21489579588481447,-0.44430456089285386,0.036382636629156195,30.0,0.6882899403572083,1,-1973.5,0.0,51964.999680519104,8.699254989624023,mid_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,132,42:132,B2,0.030388839337961104,0.09919682131570252,0.23690507825477283,-0.41289839042796345,0.5877596290631706,20.0,0.8324841856956482,2,-907.0,0.0,44806.99882507324,9.131240844726562,mid_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,133,42:133,B2,0.039988879581456103,0.13492278933280957,0.3194895756520325,-0.5403162744513421,0.6631847381591798,40.0,0.9325535297393799,1,708.5,0.0,24638.000138759613,7.4853410720825195,low_dE_proxy,0,mild_pileup,unsaturated_proxy
42,136,42:136,B2,0.024928055304540543,0.09350998104830527,0.29534747895655494,-0.3742093616100356,0.02889805702216286,20.0,0.8821723461151123,1,1394.5,0.0,19046.99998641014,7.310305118560791,low_dE_proxy,0,mild_pileup,unsaturated_proxy
42,137,42:137,B2,0.02490092044441064,0.08415072166179975,0.23157062718218727,-0.3839691013551895,0.4631847381591818,20.0,0.9745612740516663,2,894.5,0.0,19146.999260663986,6.165512561798096,low_dE_proxy,0,mild_pileup,unsaturated_proxy
42,137,42:137,B4,0.024218553479481014,0.08355699297636018,0.23529811660222968,-0.38946459747323203,0.22794904708862518,20.0,0.9996505975723267,3,1138.0,0.0,17978.99957370758,6.281970500946045,mid_dE_proxy,0,mild_pileup,unsaturated_proxy
42,137,42:137,B6,0.025830478897476097,0.08309369017535934,0.22807674750469192,-0.42046400906093817,0.6454056739807159,20.0,0.9824000000953674,2,875.0,0.0,19352.999329566956,6.192959785461426,mid_dE_proxy,0,mild_pileup,unsaturated_proxy
42,138,42:138,B2,0.03137901442099648,0.10253752276247773,0.2566295764188467,-0.42204863722534924,0.6330521784028402,20.0,0.8640389442443848,2,-516.0,0.0,41888.999168395996,9.275686264038086,mid_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,139,42:139,B2,0.035814126672631334,0.1071143192492581,0.2192589566010117,-0.429868488158926,0.808600025915704,30.0,0.5865329504013062,1,-3826.5,0.0,61244.9995071888,7.825336933135986,mid_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,141,42:141,B2,0.027053075404028976,0.0987439901384161,0.31372251236440346,-0.3960015660909983,0.5186483568842926,20.0,0.9137623310089111,2,915.5,0.0,23706.00020813942,7.6855244636535645,low_dE_proxy,0,mild_pileup,unsaturated_proxy
42,142,42:142,B2,0.03580561367008481,0.10980996406357252,0.22591090891276475,-0.4469925879412511,0.6124692291089766,30.0,0.5955482721328735,1,-3637.5,0.0,61379.99951839447,8.036661148071289,mid_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,147,42:147,B2,0.03671464941856422,0.11619048994662003,0.2955786159796477,-0.47146527589055054,0.8967342958126334,30.0,0.8960973620414734,2,15.5,0.0,35535.99863195419,8.918559074401855,low_dE_proxy,0,mild_pileup,near_saturation_proxy
42,150,42:150,B2,0.033271750284105506,0.11194465314113917,0.3154752077679352,-0.4518601061225431,0.9224350894035247,30.0,0.9686174988746643,1,463.0,0.0,29378.999138832092,8.306191444396973,low_dE_proxy,0,mild_pileup,unsaturated_proxy
42,156,42:156,B2,0.03611935131249909,0.10703831308517045,0.21170543960050106,-0.4333852482258976,0.8081181622360925,30.0,0.5805794596672058,1,-3610.5,0.0,59351.00002813339,7.798567771911621,mid_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,157,42:157,B2,0.033610125333909294,0.10700062901126636,0.23157631592895214,-0.42828591971128965,0.3770559862132279,20.0,0.7384137511253357,1,-4372.0,0.0,65413.99862861633,7.813425540924072,high_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,158,42:158,B2,0.025526709315706605,0.09552948917632102,0.3056719093629009,-0.38242006327620315,0.09699919823671621,20.0,0.8850384950637817,2,2182.0,0.0,13201.999737739563,7.261826038360596,low_dE_proxy,0,mild_pileup,unsaturated_proxy
42,160,42:160,B2,0.034328948842611826,0.1035377075476327,0.21690004940482316,-0.4114972947109183,0.042128272246166,20.0,0.5985374450683594,1,-5435.5,0.0,66274.99857568741,7.024004936218262,high_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,161,42:161,B2,0.03574794631674922,0.11257411607680862,0.24235885148158406,-0.4514815291797837,0.2746736574877433,20.0,0.7441205978393555,1,-5418.5,0.0,71212.99883079529,7.560970306396484,high_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,162,42:162,B2,0.03665366035187413,0.1081602280879685,0.22424601789505752,-0.4312346934681734,0.9619241390887736,20.0,0.5981212258338928,1,-4729.0,0.0,63679.0005106926,7.295108318328857,high_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,163,42:163,B2,0.03278317523338279,0.09760505512059107,0.2139047378086673,-0.392594926795931,0.001947097484604754,30.0,0.7104774713516235,1,-1927.0,0.0,50061.99748516083,8.446431159973145,mid_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,164,42:164,B2,0.34863336142126855,0.28285073631364277,0.3143350906288793,-1.130852581782293,0.6631847381591798,20.0,0.8324223756790161,1,-5422.5,0.0,55711.00211620331,5.91254997253418,high_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,164,42:164,B4,0.023074334060456794,0.08820321249797838,0.29277027072171824,-0.35355942278787067,0.8261488038482669,20.0,0.8251748085021973,1,1855.0,0.0,16151.000490188599,7.529603958129883,low_dE_proxy,0,mild_pileup,unsaturated_proxy
42,164,42:164,B6,0.030385102697361957,0.10099805708207293,0.26385885905319567,-0.413241386249225,0.11207252565696635,40.0,0.8444363474845886,1,-120.5,0.0,36837.00105714798,8.939934730529785,high_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,165,42:165,B2,0.03391526819559381,0.10002418092279344,0.21834817088962502,-0.42819566858740843,0.15187896523408106,40.0,0.7886343002319336,1,-953.5,0.0,43603.99987268448,8.802664756774902,mid_dE_proxy,0,mild_pileup,hard_saturation_proxy
42,167,42:167,B2,0.5471663699725059,1.4594590454395526,1.3892153609552917,-4.762033769527007,0.6631847381591798,20.0,0.03906673938035965,1,2157.0,0.0,-34215.000703811646,-18.56484031677246,low_dE_proxy,0,single_like,unsaturated_proxy
42,168,42:168,B2,0.028606025478535902,0.08461690907281841,0.1694238793694243,-0.40283367701351974,0.7323276533721073,,,2,-195.0,0.0,24384.999759197235,5.812872409820557,low_dE_proxy,0,single_like,hard_saturation_proxy
