g4_entry,primary_pdg,primary_ekin_mev,primary_time_ns,truth_stave,truth_layer,pid_label,pid_name,dominant_pdg,g4_total_edep_mev,g4_dominant_edep_mev,g4_first_time_ns,g4_energy_weighted_time_ns,g4_n_sci_hits,g4_n_bstack_layers,g4_track_length_sum_mm,g4_pseudo_run_index,g4_pseudo_run
5137,2212,87.47251820869974,0.0,B2,0,0,proton,2212,30.358148112641274,30.358148112641274,9.33272117578173,9.332721175781732,1,1,109.48086527731357,2,52
5139,2212,138.10707462002966,0.0,B8,6,0,proton,2212,76.20235656218779,28.32516497926841,7.494106268582878,8.097526176008536,4,4,466.3445964430024,2,52
5141,2212,126.5228819108513,0.0,B2,0,0,proton,2212,14.864730821477073,13.943397234868165,7.910693676787967,7.929417198159954,2,2,228.25137516104098,2,52
5146,2212,83.72220105616637,0.0,B2,0,0,proton,2212,86.64883865468305,44.969613936292426,9.717708610768852,10.633627682860224,2,1,218.3776625435345,2,52
5147,2212,165.6831964172735,0.0,B8,6,0,proton,2212,56.09845050083969,18.624263868230994,7.028516850319682,7.508915533479138,4,4,472.35827934097915,2,52
5148,2212,102.82456306361142,0.0,B2,0,1,deuteron,1000010020,96.53551414295168,48.223745754928224,8.599136215172576,10.908069529858901,3,2,334.2431038122892,2,52
5149,2212,55.14862890959017,0.0,B4,2,1,deuteron,1000010020,60.48001736208054,37.879801256406985,10.366139593999309,10.624178076013829,2,2,227.36181915266735,2,52
5155,2212,162.66473532297755,0.0,B4,2,0,proton,2212,72.30922871875835,50.51966205184111,7.037203277110869,7.341690459614526,3,2,227.5709145037245,2,52
5158,2212,169.911510687072,0.0,B2,0,0,proton,2212,0.5383750000570574,0.5383750000570574,7.041199746331897,7.041199746331897,1,1,112.33723932411276,2,52
5166,2212,163.50796820831874,0.0,B8,6,0,proton,2212,54.343858920593064,17.7625285244541,7.00012237752298,7.472481387779579,4,4,467.9175580833781,2,52
5168,2212,129.85977604965404,0.0,B6,4,0,proton,2212,55.0490392422445,25.677894840429843,7.753066505313258,8.136734426621866,3,3,346.1093978739767,2,52
5172,2212,143.68197397271092,0.0,B6,4,0,proton,2212,65.5703539869809,22.099629853826027,7.347744135368084,7.870261398282006,4,4,463.90593904530965,2,52
5182,2212,133.66157093808937,0.0,B4,2,0,proton,2212,57.73872942394922,18.089565277099613,7.613788493801611,7.848076365022815,9,2,229.01146236303023,2,52
5189,2212,156.40904528889223,0.0,B8,6,0,proton,2212,81.12298469880628,37.21734398485999,7.131273870901398,7.737468024399854,4,4,465.54878717700353,2,52
5190,2212,165.02966675249206,0.0,B8,6,0,proton,2212,54.82751513193847,18.280747554536852,6.971072034724863,7.443947468918803,4,4,468.4939657763046,2,52
5203,2212,116.7096665306737,0.0,B2,0,1,deuteron,1000010020,61.44095677083487,59.2925000911996,14.014073730562208,14.014551437943734,2,1,111.12377637386153,2,52
5214,2212,162.7817292526754,0.0,B8,6,0,proton,2212,54.79249736995577,17.61649089418756,7.055997868674751,7.5287204735686934,4,4,470.94249866539514,2,52
5230,2212,164.8673967223649,0.0,B8,6,0,proton,2212,57.512241435144304,19.044704314652193,7.033334987008797,7.509849725333696,5,4,470.94550225477326,2,52
5234,2212,130.37212363049764,0.0,B6,4,0,proton,2212,53.673266115252645,24.75556234823081,7.738880478224159,8.119899732125285,3,3,346.05154407737416,2,52
5243,2212,159.9586163106202,0.0,B8,6,0,proton,2212,59.117527729395476,20.357515847589248,7.039867961107837,7.531759120547297,4,4,466.900137912727,2,52
5244,2212,69.20719034103462,0.0,B2,0,1,deuteron,1000010020,53.980129727176546,29.13116130916209,10.830870064268538,11.07152627224858,2,2,223.7808663135945,2,52
5246,2212,91.8844220678074,0.0,B2,0,0,proton,2212,67.9415092506773,27.510736359822577,9.200164375184329,10.90031795864346,6,1,218.9760482287627,2,52
5254,2212,158.6160832717352,0.0,B8,6,0,proton,2212,70.36410838016488,28.918915469613196,7.038090484132688,7.603988063986743,4,4,463.6342956745135,2,52
5258,2212,143.73789441828177,0.0,B2,0,1,deuteron,1000010020,130.68893691305794,39.322017708208115,7.396522281744659,11.08103690276809,8,3,454.6394584113821,2,52
5260,2212,113.21936871176167,0.0,B2,0,1,deuteron,1000010020,42.298462704951184,42.298462704951184,13.330447116126322,13.33044711612632,1,1,110.4701110011622,2,52
5264,2212,165.5829149591772,0.0,B8,6,0,proton,2212,55.00122064283114,18.39792561864881,6.970742357366233,7.447486097394304,4,4,469.4982304891861,2,52
5265,2212,125.79176276230245,0.0,B2,0,0,proton,2212,13.64574368656783,13.64574368656783,7.880903009052852,7.880903009052852,1,1,112.38538367210072,2,52
5277,2212,61.513897140670196,0.0,B4,2,1,deuteron,1000010020,65.7587135844156,43.11580424983724,10.54802012935768,10.824899572069164,2,2,226.01337270873645,2,52
5278,2212,53.069073029435174,0.0,B4,2,1,deuteron,1000010020,57.72070220984149,35.77439515530134,10.319979260570824,10.573101561646505,2,2,228.56280134556485,2,52
5283,2212,88.73976966616937,0.0,B2,0,0,proton,2212,73.99787769252275,28.36085120656098,9.186815540016354,10.809237937486243,6,1,218.49302211047035,2,52
5285,2212,70.75300535709482,0.0,B2,0,0,proton,2212,29.112169250361625,29.112169250361625,10.379635094635178,10.379635094635178,1,1,111.3324578470808,2,52
5290,2212,76.51542138349438,0.0,B2,0,1,deuteron,1000010020,61.6285362155908,35.92387821775327,9.96517022667473,10.618933886628762,2,1,219.68340539529618,2,52
5291,2212,120.4679685323716,0.0,B2,0,1,deuteron,1000010020,65.95334547096127,65.95334547096127,14.37073050589259,14.37073050589259,1,1,111.54698129139987,2,52
5293,2212,162.04759984870623,0.0,B8,6,0,proton,2212,54.906506169085766,18.941364268256997,6.995261333713283,7.491152779743519,4,4,466.968509070692,2,52
5297,2212,60.48266094817879,0.0,B4,2,1,deuteron,1000010020,65.85338347788604,42.66648389818997,10.482433837069703,10.755471873917484,2,2,225.58569565290173,2,52
5299,2212,117.47252169589447,0.0,B2,0,1,deuteron,1000010020,67.67960104989297,51.37122646684929,13.846999040494305,13.874413393825591,3,1,111.49168765775302,2,52
5302,2212,65.75381987387775,0.0,B4,2,1,deuteron,1000010020,73.08889044522475,48.98829177992259,10.637986257914358,10.925390245658235,2,2,225.47845916396255,2,52
5308,2212,138.6620010753071,0.0,B8,6,0,proton,2212,80.66671703110552,34.68626278361682,7.451347752727614,8.07575290601439,4,4,463.7528609537447,2,52
5309,2212,145.88887922206288,0.0,B8,6,0,proton,2212,73.92848409466467,25.68037515113061,7.324292208511498,7.904768202953745,4,4,463.9273818817919,2,52
5310,2212,130.59388476361943,0.0,B6,4,0,proton,2212,53.380048708948955,24.661482613634917,7.727435118876739,8.10441863552029,3,3,346.58217981267023,2,52
5315,2212,127.53790910116352,0.0,B6,4,0,proton,2212,85.68529949754233,29.080163955688477,7.875859625081249,8.399190971419312,7,3,349.3008365072229,2,52
5317,2212,113.99314706463417,0.0,B2,0,1,deuteron,1000010020,45.19568036119849,45.19568036119849,13.454145613413,13.454145613413,1,1,110.33362155586163,2,52
5319,2212,106.27464356306875,0.0,B2,0,1,deuteron,1000010020,86.06312160689329,36.95326327881849,8.595934122452453,10.508779625099761,3,2,337.2073252752914,2,52
5323,2212,126.35034142010178,0.0,B6,4,0,proton,2212,56.73398700648081,26.09400860796776,7.890513902851261,8.279497530545514,3,3,348.2385516045141,2,52
5327,2212,142.13656954493158,0.0,B6,4,0,proton,2212,51.431656103258746,22.795248892990244,7.353815869055668,7.719971223299874,3,3,341.10298137996426,2,52
5333,2212,105.0025768495227,0.0,B2,0,1,deuteron,1000010020,74.47797713532626,38.68946796564025,8.67715544074041,10.916757064301777,3,2,336.25742626688407,2,52
5341,2212,162.66360614976213,0.0,B8,6,0,proton,2212,59.64489956637469,19.688593315307354,7.031193578474461,7.51280764845746,4,4,469.01790799671295,2,52
5343,2212,148.44529154776865,0.0,B8,6,0,proton,2212,79.69889419767352,32.09562660957742,7.209379975979407,7.820537403755135,5,4,461.84046411475106,2,52
5364,2212,96.26902828490473,0.0,B2,0,1,deuteron,1000010020,60.238444637223395,60.238444637223395,12.259749746710977,12.259749746710977,1,1,109.28457028038197,2,52
5369,2212,149.79601120393676,0.0,B8,6,0,proton,2212,82.46430015085,37.37696975601471,7.168060099692558,7.799752392222894,5,4,461.138029243057,2,52
5372,2212,59.068491569539034,0.0,B4,2,1,deuteron,1000010020,61.22820652013669,39.054032199266025,10.443921263644176,10.710107145358018,2,2,225.98590251510143,2,52
5374,2212,168.20621848525928,0.0,B8,6,0,proton,2212,56.35226660102767,18.493242487111523,6.979328041541923,7.4550510770046925,4,4,473.12544972456976,2,52
5378,2212,58.04467141327227,0.0,B4,2,1,deuteron,1000010020,61.98446862835295,39.56075189341924,10.455549688572559,10.721284592957524,2,2,226.7981292028535,2,52
5380,2212,68.86096121645143,0.0,B4,2,1,deuteron,1000010020,89.28311396789266,65.34151829631952,10.709614697206964,11.029189294706025,2,2,224.0308629579899,2,52
5384,2212,156.68479552652653,0.0,B8,6,0,proton,2212,95.07689102409867,49.99565229989659,7.107796245229812,7.7733124725182146,5,4,465.0413323022261,2,52
5386,2212,148.79299259186985,0.0,B6,4,0,proton,2212,52.17368632163816,25.394366605436172,7.217964508307022,7.60070845468581,3,3,224.54294633389162,2,52
5390,2212,66.10330073690031,0.0,B4,2,1,deuteron,1000010020,86.55904050520779,61.989830103288426,10.696845714804587,11.007676407507732,2,2,225.0646238252179,2,52
5392,2212,123.82227210697903,0.0,B2,0,0,proton,2212,51.149007156504325,27.525345803781313,14.987661290151168,15.058272238800742,7,1,112.1233750394179,2,52
5396,2212,165.53196767916555,0.0,B8,6,0,proton,2212,53.61127661572636,17.227024842425436,7.024463501055186,7.496493616115651,4,4,472.0373806369711,2,52
5398,2212,90.5952530772787,0.0,B2,0,1,deuteron,1000010020,87.09964387354609,57.93557365096247,9.232548669386281,11.052763587721048,2,1,218.7371391353637,2,52
5404,2212,160.90406706075524,0.0,B8,6,0,proton,2212,59.52535897434356,20.5091387866976,7.006638695441428,7.494597123170201,4,4,466.3692724352761,2,52
5407,2212,79.56046240456305,0.0,B2,0,1,deuteron,1000010020,36.74765982516928,36.74765982516928,11.245420677520654,11.245420677520654,1,1,109.40235224595294,2,52
5410,2212,146.47854008584,0.0,B2,0,1,deuteron,1000010020,115.38273827832919,41.538520792102375,7.278745938486553,11.48514794322073,6,4,574.4080747463831,2,52
5411,2212,156.38817607551243,0.0,B6,4,0,proton,2212,45.08077563223945,16.83156146188907,7.096975195043486,7.454407708899755,4,4,463.7617869733345,2,52
5417,2212,146.07313192125218,0.0,B8,6,0,proton,2212,71.66467194527374,23.816209362814142,7.3456195868172625,7.920331961410613,4,4,465.2700269160317,2,52
5418,2212,66.97500905410311,0.0,B4,2,1,deuteron,1000010020,130.76066599940057,65.556254775631,10.724779992140018,11.283774964503088,3,2,336.41940005418553,2,52
5424,2212,167.26166335768343,0.0,B8,6,0,proton,2212,53.64317530635965,17.529814685078097,7.022720310059124,7.494867094205667,4,4,474.7277327781908,2,52
5426,2212,167.97790437790746,0.0,B2,0,0,proton,2212,17.25244066553774,9.665232340139918,6.969341165185697,6.987642908682859,4,1,110.82910056455944,2,52
5433,2212,62.17892673626981,0.0,B2,0,1,deuteron,1000010020,28.24467254800104,23.421130585575135,10.558266285294783,10.899589932345318,3,3,110.9539277056135,2,52
5436,2212,81.40078455167406,0.0,B2,0,0,proton,2212,82.3684066551032,43.01861832641386,9.889615298735091,10.607303579130289,2,1,218.88242309824295,2,52
5452,2212,128.91004789558747,0.0,B6,4,0,proton,2212,53.08821778359808,24.178373335645997,7.763247664795941,8.142670016479878,3,3,345.9507022111588,2,52
5453,2212,137.9270984267761,0.0,B8,6,0,proton,2212,75.37130041341769,28.159293623622688,7.502707714607672,8.096305485206877,4,4,465.8041505109661,2,52
5455,2212,72.17610429374257,0.0,B2,0,1,deuteron,1000010020,61.47714664682668,32.60574893654851,10.176283995564575,10.578779877659452,3,1,220.1045447862304,2,52
5460,2212,157.93158925284908,0.0,B8,6,0,proton,2212,75.50928814844534,32.45349484477604,7.0995768814915685,7.678236354836774,4,4,466.09213963005107,2,52
5467,2212,102.24370527515582,0.0,B4,2,0,proton,2212,96.88545990496365,44.27248964435869,8.70112891591856,10.201665074583023,3,2,336.1832468342917,2,52
5470,2212,81.34364655756764,0.0,B2,0,1,deuteron,1000010020,38.05860632093272,38.05860632093272,11.359949019473467,11.359949019473467,1,1,108.91185617669296,2,52
5471,2212,85.70891079167903,0.0,B2,0,0,proton,2212,91.85467837646729,48.4897642498031,9.714137152045103,10.604908954402816,2,1,219.49803087409026,2,52
5476,2212,95.56046634546907,0.0,B2,0,1,deuteron,1000010020,83.736303522564,59.737862661761525,9.035215340632497,11.373370928454865,2,1,219.39183999163822,2,52
5494,2212,61.41707403773158,0.0,B4,2,1,deuteron,1000010020,67.12505366611646,44.11036308390924,10.51850926100154,10.79694840676448,2,2,225.55848987595982,2,52
5498,2212,76.78003468358226,0.0,B2,0,1,deuteron,1000010020,36.13613387869405,36.13613387869405,11.176740528239764,11.176740528239764,1,1,109.07403503445732,2,52
5499,2212,165.32317212315084,0.0,B8,6,0,proton,2212,52.805918429437725,17.568569381066283,7.0319307330822465,7.511124955784792,4,4,471.92368828956546,2,52
5500,2212,131.3108245499473,0.0,B2,0,0,proton,2212,46.97643277760305,12.34001189044304,7.7192264951861285,7.821414073619346,7,1,112.05102531146336,2,52
5529,2212,90.26159828354878,0.0,B2,0,0,proton,2212,27.117127082009223,27.117127082009223,9.167246762543805,9.167246762543805,1,1,109.58005981825166,2,52
5530,2212,101.18256587675685,0.0,B2,0,1,deuteron,1000010020,50.51724623086105,50.51724623086105,12.781876050793764,12.781876050793764,1,1,109.50238953874084,2,52
5531,2212,111.36698847689203,0.0,B2,0,1,deuteron,1000010020,44.745516809480804,44.102661235857525,13.224104520429265,13.226389233055349,2,1,110.50367951791573,2,52
5536,2212,141.97034359517852,0.0,B6,4,0,proton,2212,57.69377727735116,22.938337181969217,7.3667884126200756,7.827315263009552,4,4,462.5274969671592,2,52
5541,2212,157.82803685332897,0.0,B6,4,0,proton,2212,86.72722294834084,26.888467041962112,7.078891322177315,7.493149686367002,7,3,228.56016673318985,2,52
5544,2212,151.36068277682062,0.0,B6,4,0,proton,2212,68.69386661998479,18.43515857544383,7.141564583802529,7.628961134588584,9,4,340.67304855476937,2,52
5545,2212,99.64634568842683,0.0,B2,0,1,deuteron,1000010020,114.07215444473883,53.64856026564404,8.781111516923142,10.714032237624233,3,2,335.1315332646003,2,52
5547,2212,85.5302809485436,0.0,B2,0,1,deuteron,1000010020,76.56787176581649,42.876409951226584,9.394338720322416,10.59708725390367,2,1,218.58233001409002,2,52
5556,2212,128.41862099887146,0.0,B6,4,0,proton,2212,54.87886093431817,25.59944977318611,7.858914641162613,8.244472026852831,3,3,348.63672106632794,2,52
5557,2212,104.40902588645406,0.0,B4,2,0,proton,2212,95.71819864923273,42.157569630967814,8.58549827530518,10.256284388801093,3,2,335.72259318967554,2,52
5563,2212,151.42449937862244,0.0,B8,6,0,proton,2212,86.52570669659187,41.226740258913836,7.183151306109443,7.8179075118558,4,4,463.0669249374188,2,52
5564,2212,66.30071433618112,0.0,B4,2,1,deuteron,1000010020,72.9012478438051,49.899075413155366,10.626530850933484,10.919753105218899,2,2,224.5149790970102,2,52
5567,2212,78.75475924804503,0.0,B2,0,1,deuteron,1000010020,71.22181080175798,37.40416777126026,10.301304904315487,10.844367098269712,2,1,219.04527385351093,2,52
5569,2212,68.1210159580755,0.0,B4,2,1,deuteron,1000010020,89.09345430860014,65.33827172858967,10.763678575545818,11.083826609949945,2,2,225.02602462518,2,52
5574,2212,80.1107356899248,0.0,B2,0,0,proton,2212,80.31922396108271,43.808934069187615,9.815303115203612,10.47360949565778,2,1,218.84431457878304,2,52
5576,2212,95.7815263247576,0.0,B2,0,1,deuteron,1000010020,82.59082053562175,58.87498194682739,8.93928579167108,11.365437369389337,2,1,219.13996453565983,2,52
5577,2212,102.79608134222748,0.0,B2,0,1,deuteron,1000010020,35.548754077171616,35.548754077171616,12.520805816361714,12.520805816361714,1,1,109.4446822452142,2,52
5581,2212,71.92732011465634,0.0,B2,0,1,deuteron,1000010020,60.618990487404574,31.704792184566795,10.159961045471164,10.556907039445937,3,1,220.2187730804674,2,52
5583,2212,150.57726950322814,0.0,B8,6,0,proton,2212,83.07847577879464,37.642499644588305,7.185647765604729,7.811637989201163,4,4,462.4532550525238,2,52
5586,2212,162.32416300834507,0.0,B2,0,0,proton,2212,25.214914150372497,10.219257159644034,7.043418998071796,7.219034390011095,4,2,226.89748923145982,2,52
5592,2212,109.88153142961872,0.0,B2,0,1,deuteron,1000010020,39.45849575247959,39.45849575247959,13.022480181384944,13.022480181384944,1,1,110.00231722324922,2,52
5594,2212,86.72540613637094,0.0,B2,0,1,deuteron,1000010020,78.44792350926929,45.06010892831886,9.403469969673424,10.736733359514849,2,1,218.4299340069603,2,52
5598,2212,168.51290955881504,0.0,B8,6,0,proton,2212,52.54092944100006,17.23374815039882,6.994658071295157,7.4649101099187885,4,4,474.0511369700866,2,52
5601,2212,165.32439867518588,0.0,B8,6,0,proton,2212,55.9624669948858,18.266420627984786,7.026848910102762,7.503188153356928,4,4,471.97275388573973,2,52
5603,2212,155.92279579654056,0.0,B8,6,0,proton,2212,76.45306347196416,33.31480503151688,7.119805762287983,7.708620971466832,4,4,465.2025399578332,2,52
5606,2212,161.2316276102827,0.0,B8,6,0,proton,2212,56.561633190028665,19.322229179757336,7.046496215254267,7.5246682573427695,4,4,468.3490439627678,2,52
5612,2212,142.1516703481354,0.0,B6,4,0,proton,2212,52.377926096878305,23.948168987908485,7.385066533279331,7.758564248016869,3,3,341.69691491897765,2,52
5620,2212,59.187592350589114,0.0,B4,2,1,deuteron,1000010020,74.12001204219686,33.10365296954629,10.412864779579474,10.762704886494417,7,2,225.52619534243985,2,52
5630,2212,139.13469416161928,0.0,B6,4,0,proton,2212,54.25157036845822,25.529212114259767,7.475688446895385,7.8601258637027485,3,3,343.063600359118,2,52
5634,2212,89.51234728759012,0.0,B2,0,1,deuteron,1000010020,79.20860009698343,49.9334511398005,9.224686952829893,10.926125349816997,2,1,218.4562535071271,2,52
5637,2212,160.35416586955523,0.0,B8,6,0,proton,2212,57.639429809691165,19.642340158294648,7.045928130485106,7.533246992636948,4,4,467.84636061772494,2,52
5638,2212,51.7187238779897,0.0,B4,2,1,deuteron,1000010020,51.89561468981914,30.518449841341784,10.2100529470297,10.449096261753851,2,2,227.37530929660687,2,52
5642,2212,78.4600682435707,0.0,B2,0,0,proton,2212,40.873099649654584,40.873099649654584,9.927312491763818,9.927312491763818,1,1,108.99063555863354,2,52
5643,2212,68.59629497116138,0.0,B2,0,0,proton,2212,71.95166149063418,40.50211938502945,10.819158279332806,11.45243320550469,2,1,221.99021217922223,2,52
5644,2212,130.50849985845676,0.0,B2,0,1,deuteron,1000010020,74.77476333779576,31.185266074044762,7.758414842239869,7.84004280833786,7,1,112.34995113312819,2,52
5645,2212,122.30331984549554,0.0,B2,0,1,deuteron,1000010020,65.12464630387242,65.12464630387242,14.463110588142788,14.463110588142788,1,1,111.58470379208748,2,52
5660,2212,102.95779684799652,0.0,B2,0,1,deuteron,1000010020,104.23692378863556,48.67862798337168,8.662243152280158,10.819725477098626,4,2,334.4620835109308,2,52
5661,2212,171.1511365197594,0.0,B2,0,0,proton,2212,5.734451822704749,5.734451822704749,6.994724473962917,6.994724473962917,1,1,112.86837246874867,2,52
5665,2212,117.98785411629622,0.0,B2,0,1,deuteron,1000010020,62.679024203292066,62.679024203292066,14.332514769777243,14.332514769777243,1,1,111.8609180653392,2,52
5667,2212,104.52088627156513,0.0,B2,0,1,deuteron,1000010020,36.3815792088974,36.3815792088974,12.702111091194544,12.702111091194544,1,1,110.53202558030371,2,52
5669,2212,131.43298773740435,0.0,B6,4,0,proton,2212,51.72793481235473,23.183604231922597,7.672563146769313,8.037351182349157,3,3,346.01457080111743,2,52
5673,2212,167.70610586281845,0.0,B8,6,0,proton,2212,54.79410384270216,17.683505962752527,6.975954391440633,7.448556631056729,6,4,470.4288709196616,2,52
5674,2212,78.86838266045044,0.0,B2,0,1,deuteron,1000010020,35.86116597050352,35.86116597050352,11.190465143989085,11.190465143989085,1,1,109.21095243404609,2,52
5681,2212,152.9114541417504,0.0,B8,6,0,proton,2212,84.45661961845552,38.09777600031405,7.1891110778958485,7.8112350664733565,5,4,464.79902695581006,2,52
5685,2212,126.80162539630463,0.0,B6,4,0,proton,2212,57.547937838479584,27.643674158657156,7.828835058853786,8.223967420339486,3,3,347.40787670008353,2,52
5689,2212,52.93252233694598,0.0,B4,2,1,deuteron,1000010020,57.11782264935893,34.91678388651833,10.298205709518342,10.548486468838776,2,2,227.61702561550163,2,52
5691,2212,114.35607453307263,0.0,B2,0,1,deuteron,1000010020,45.60909518047296,45.60909518047296,13.669364908955908,13.669364908955908,1,1,111.29003758260019,2,52
5693,2212,164.22424002791354,0.0,B8,6,0,proton,2212,55.805314528241674,18.731230330218487,7.0277388083272445,7.502886354416362,4,4,470.52383254007583,2,52
5698,2212,109.801343720814,0.0,B2,0,1,deuteron,1000010020,38.752017039524205,38.752017039524205,13.095592199036044,13.095592199036044,1,1,110.55600382781331,2,52
5702,2212,139.78760437142972,0.0,B6,4,0,proton,2212,54.43914168988091,25.031335067153684,7.466798955183942,7.84731365214149,3,3,342.91778503095094,2,52
5709,2212,91.17272157370789,0.0,B2,0,1,deuteron,1000010020,84.55880047115895,56.075036012622206,9.165145227800815,11.028706124587437,2,1,218.6808665512807,2,52
5717,2212,157.13252206304617,0.0,B8,6,0,proton,2212,77.32260545240361,34.04919155258645,7.133709315043666,7.724170647531857,4,4,466.5213203636885,2,52
5719,2212,117.39079116253882,0.0,B2,0,1,deuteron,1000010020,48.78939498565694,48.67596775962363,13.847958327501022,13.84833871158871,2,1,111.15349989395662,2,52
5720,2212,91.65154405509706,0.0,B2,0,0,proton,2212,27.427448718111968,27.427448718111968,9.181017389174936,9.181017389174936,1,1,109.9407745484386,2,52
5721,2212,120.8519409282406,0.0,B2,0,1,deuteron,1000010020,63.78626047556158,63.78626047556158,14.555589605985457,14.555589605985457,1,1,111.19702522875487,2,52
5724,2212,70.08253626632748,0.0,B2,0,0,proton,2212,84.06767572599662,46.40160592631408,10.748646945155574,10.795040499867744,5,1,220.8917381399557,2,52
5727,2212,120.33162614099342,0.0,B2,0,1,deuteron,1000010020,50.513591517248535,21.738699545009702,14.545649594811419,14.79977039779406,8,2,115.27058446528386,2,52
5741,2212,144.19065554309444,0.0,B2,0,0,proton,2212,4.626701818007439,4.626701818007439,7.347125707869951,7.34712570786995,1,1,109.82211806217519,2,52
5742,2212,133.24638652549183,0.0,B6,4,0,proton,2212,54.45211309700626,22.89705250329402,7.635674483662432,8.030099850337837,4,4,468.97631546492335,2,52
5743,2212,153.7062047388278,0.0,B6,4,0,proton,2212,50.69673358238999,18.62001831490237,7.103176444859694,7.523965499158224,6,4,461.874368230937,2,52
5745,2212,57.191404144898506,0.0,B4,2,1,deuteron,1000010020,62.610111201263564,39.487609296793934,10.430321042140545,10.691352285285854,2,2,227.71407376875527,2,52
5746,2212,116.81326784935825,0.0,B2,0,1,deuteron,1000010020,51.52604112262847,51.52604112262847,13.85764141515119,13.85764141515119,1,1,111.40554246384116,2,52
5756,2212,158.3823662422392,0.0,B8,6,0,proton,2212,71.4542650381074,29.189800341701584,7.042400185747555,7.605572680228303,4,4,463.63572635967864,2,52
5763,2212,113.5057028772304,0.0,B2,0,1,deuteron,1000010020,43.959799972661706,43.959799972661706,13.44893819870213,13.44893819870213,1,1,110.98583139215091,2,52
5767,2212,136.23258396988714,0.0,B8,6,0,proton,2212,73.67485989563795,25.803166240625103,7.506266939427324,8.09425790820222,4,4,464.1687025761595,2,52
5772,2212,135.32376153936482,0.0,B8,6,0,proton,2212,74.31135652181675,27.48983509798631,7.577876541862828,8.172570525540383,4,4,468.4084025703239,2,52
5773,2212,57.79969667953664,0.0,B2,0,0,proton,2212,84.27599830973423,31.975254166601413,10.39687891607707,10.442766986246248,6,1,111.37625243996769,2,52
5776,2212,133.4799978367999,0.0,B6,4,0,proton,2212,52.92814595345982,23.96008899616652,7.646733278821349,8.012828130871776,3,3,345.38608861359984,2,52
5782,2212,103.48467496706458,0.0,B2,0,1,deuteron,1000010020,35.33619802326554,35.33619802326554,12.698780184670998,12.698780184670998,1,1,110.02235102523157,2,52
5785,2212,121.2670779811329,0.0,B2,0,1,deuteron,1000010020,65.32217673039713,65.32217673039713,14.396865233411782,14.396865233411782,1,1,111.23734974360707,2,52
5795,2212,167.82320189741384,0.0,B8,6,0,proton,2212,53.534217814411015,17.382481666204228,6.996054685291101,7.467284217753916,4,4,472.61054555005813,2,52
5796,2212,89.33341972642646,0.0,B2,0,0,proton,2212,68.04048072166479,27.60233267806903,9.223560272207715,11.122215586427712,12,4,218.4678437803632,2,52
5810,2212,115.28471114975255,0.0,B2,0,1,deuteron,1000010020,44.97863803845672,44.97863803845672,13.661866567685449,13.661866567685449,1,1,111.20191278617074,2,52
5815,2212,136.72972761469208,0.0,B8,6,0,proton,2212,75.81054037257843,27.487575295315157,7.531382255592417,8.117713581085432,4,4,466.32841449988064,2,52
5819,2212,78.37599518790825,0.0,B2,0,1,deuteron,1000010020,54.753156360953575,28.866695055426128,11.290286414016805,11.386916119186798,5,1,109.51314797222693,2,52
5821,2212,166.3345509211441,0.0,B8,6,0,proton,2212,55.188423738286694,18.288495091185517,7.052796116464675,7.531582229521676,4,4,474.07868883422583,2,52
5831,2212,141.32221019995498,0.0,B6,4,0,proton,2212,52.20159997933402,23.686722355012478,7.3966648919455364,7.766510211071283,3,3,342.1807208621691,2,52
5832,2212,168.0194163722394,0.0,B8,6,0,proton,2212,54.05023916442538,17.41976011446148,6.975512866119593,7.450504898682323,4,4,471.92589180300365,2,52
5843,2212,65.62493482685565,0.0,B2,0,1,deuteron,1000010020,23.420574249133658,23.420574249133658,10.661730752469467,10.661730752469467,1,1,110.91029053516688,2,52
5849,2212,167.75363341483956,0.0,B8,6,0,proton,2212,55.22235405407369,17.90902853812905,6.991684104560527,7.465134482594043,4,4,472.67495861714997,2,52
5854,2212,110.46319701971579,0.0,B2,0,1,deuteron,1000010020,41.70862070204199,41.70862070204199,13.218667184677017,13.218667184677017,1,1,110.57018481308357,2,52
5858,2212,162.77369444652493,0.0,B8,6,0,proton,2212,59.59924814404603,19.90717381125365,7.053898634225124,7.54110419539524,4,4,470.8579656814958,2,52
5873,2212,169.77709288251629,0.0,B2,0,0,proton,2212,22.27101566143474,11.060542741348177,7.008441936561775,7.136427401411487,3,2,229.48086910794808,2,52
5874,2212,148.2860067338212,0.0,B8,6,0,proton,2212,83.30606134790945,19.907714707947218,7.202774713418009,10.722451856974233,5,4,573.188605634217,2,52
5875,2212,114.34765329753722,0.0,B2,0,1,deuteron,1000010020,64.31233317251123,29.532143512202314,13.872281940872986,13.949494573398942,3,1,111.28081204519046,2,52
5877,2212,159.78245253630604,0.0,B8,6,0,proton,2212,57.97321528604111,19.411532706434244,7.025526249539759,7.510188284392992,4,4,465.95172833956997,2,52
5883,2212,114.93267237204057,0.0,B2,0,1,deuteron,1000010020,47.86144333878639,47.86144333878639,13.697752806227479,13.697752806227479,1,1,110.56159542814052,2,52
5885,2212,73.96992618469656,0.0,B2,0,1,deuteron,1000010020,64.24653406310128,33.206226875056664,10.416035132050585,10.729069082690165,2,1,220.01333760248133,2,52
5886,2212,80.97497917853335,0.0,B2,0,0,proton,2212,83.59780799028505,45.47347812410262,9.766612192122476,10.470741333975722,2,1,218.77858094561265,2,52
