event,track_id,pdg,particle,y_deuteron,pseudo_run,total_edep_MeV,early_edep_MeV,downstream_edep_MeV,early_fraction,deepest_layer,n_layers_hit,layer_centroid,max_layer_edep_MeV,B2_edep_MeV,B4_edep_MeV,B6_edep_MeV,B8_edep_MeV,edep_l0,edep_l1,edep_l2,edep_l3,edep_l4,edep_l5,edep_l6,edep_l7
27369,2,1000010020,deuteron,1,9,39.123089,39.123089,0,1,0,1,0,39.123089,39.123089,0,0,0,39.123089,0,0,0,0,0,0,0
27373,1,2212,proton,0,9,125.4619,22.694192,102.7677,0.18088514,7,8,4.1785954,26.764753,22.694192,24.62664,31.466285,46.674778,10.83253,11.861663,11.293136,13.333505,14.33879,17.127495,19.910024,26.764753
27375,2,1000010020,deuteron,1,9,38.609369,38.609369,0,1,0,1,0,38.609369,38.609369,0,0,0,38.609369,0,0,0,0,0,0,0
27375,1,2212,proton,0,9,48.982031,48.982031,0,1,1,2,0.16713325,40.795505,48.982031,0,0,0,40.795505,8.186526,0,0,0,0,0,0
27376,2,1000010020,deuteron,1,9,46.605045,46.605045,0,1,0,1,0,46.605045,46.605045,0,0,0,46.605045,0,0,0,0,0,0,0
27378,2,1000010020,deuteron,1,9,85.796052,52.878768,32.917284,0.61633102,2,3,1.1051414,32.917284,52.878768,32.917284,0,0,23.896571,28.982197,32.917284,0,0,0,0,0
27378,1,2212,proton,0,9,46.311162,46.311162,0,1,0,1,0,46.311162,46.311162,0,0,0,46.311162,0,0,0,0,0,0,0
27379,1,2212,proton,0,9,129.33405,27.066132,102.26792,0.20927306,5,6,3.2400733,45.2263,27.066132,33.571026,68.696893,0,13.361612,13.70452,15.379658,18.191368,23.470593,45.2263,0,0
27383,2,1000010020,deuteron,1,9,71.975311,71.975311,0,1,1,2,0.34396304,47.218464,71.975311,0,0,0,47.218464,24.756847,0,0,0,0,0,0
27384,2,1000010020,deuteron,1,9,66.442179,66.442179,0,1,0,1,0,66.442179,66.442179,0,0,0,66.442179,0,0,0,0,0,0,0
27387,2,1000010020,deuteron,1,9,91.05352,91.05352,0,1,1,2,0.64569558,58.792856,91.05352,0,0,0,32.260664,58.792856,0,0,0,0,0,0
27389,1,2212,proton,0,9,131.1655,26.851239,104.31426,0.20471266,6,7,3.3913502,37.98288,26.851239,32.638676,59.599969,12.075619,13.426886,13.424353,15.348704,17.289973,21.617089,37.98288,12.075619,0
27397,2,1000010020,deuteron,1,9,55.343951,55.343951,0,1,0,1,0,55.343951,55.343951,0,0,0,55.343951,0,0,0,0,0,0,0
27397,1,2212,proton,0,9,87.643494,40.163265,47.480229,0.45825723,2,3,1.3437852,47.480229,40.163265,47.480229,0,0,17.349693,22.813572,47.480229,0,0,0,0,0
27402,1,2212,proton,0,9,2.4613287,2.4613287,0,1,0,1,0,2.4613287,2.4613287,0,0,0,2.4613287,0,0,0,0,0,0,0
27407,2,1000010020,deuteron,1,9,76.412801,76.412801,0,1,1,2,0.44586646,42.342896,76.412801,0,0,0,42.342896,34.069905,0,0,0,0,0,0
27412,2,1000010020,deuteron,1,9,59.202611,59.202611,0,1,0,1,0,59.202611,59.202611,0,0,0,59.202611,0,0,0,0,0,0,0
27412,1,2212,proton,0,9,63.451054,63.451054,0,1,1,2,0.5943478,37.711994,63.451054,0,0,0,25.73906,37.711994,0,0,0,0,0,0
27415,2,1000010020,deuteron,1,9,60.288062,60.288062,0,1,0,1,0,60.288062,60.288062,0,0,0,60.288062,0,0,0,0,0,0,0
27415,1,2212,proton,0,9,60.526848,60.526848,0,1,1,2,0.55626994,33.669266,60.526848,0,0,0,26.857582,33.669266,0,0,0,0,0,0
27416,1,2212,proton,0,9,118.09807,28.36267,89.735397,0.24016202,5,6,3.0254721,32.892161,28.36267,34.250666,55.484732,0,12.666115,15.696555,15.977235,18.273431,22.592571,32.892161,0,0
27425,1,2212,proton,0,9,117.78281,22.848439,94.93437,0.1939879,7,8,4.0449884,23.090674,22.848439,24.366304,29.925632,40.642434,10.421782,12.426657,11.504375,12.861929,14.164535,15.761097,17.55176,23.090674
27426,2,1000010020,deuteron,1,9,27.843108,27.843108,0,1,0,1,0,27.843108,27.843108,0,0,0,27.843108,0,0,0,0,0,0,0
27426,1,2212,proton,0,9,56.842987,56.842987,0,1,1,2,0.47833187,29.653175,56.842987,0,0,0,29.653175,27.189812,0,0,0,0,0,0
27440,1,2212,proton,0,9,118.87857,21.345158,97.53341,0.1795543,7,8,4.1378286,24.993454,21.345158,25.078734,28.950229,43.504447,10.310736,11.034421,12.089859,12.988874,13.052911,15.897318,18.510994,24.993454
27443,1,2212,proton,0,9,134.92081,26.070375,108.85044,0.19322723,6,7,3.5430501,31.76352,26.070375,32.756288,53.135813,22.958336,12.693411,13.376964,15.671417,17.084871,21.372293,31.76352,22.958336,0
27447,2,1000010020,deuteron,1,9,78.192229,78.192229,0,1,1,2,0.49467621,39.512393,78.192229,0,0,0,39.512393,38.679836,0,0,0,0,0,0
27447,1,2212,proton,0,9,68.201645,33.902702,34.298944,0.49709507,3,4,1.4483659,22.051766,33.902702,34.298944,0,0,15.966832,17.935869,22.051766,12.247177,0,0,0,0
27448,2,1000010020,deuteron,1,9,83.28727,83.28727,0,1,1,2,0.55936561,46.588034,83.28727,0,0,0,36.699236,46.588034,0,0,0,0,0,0
27448,1,2212,proton,0,9,42.123276,42.123276,0,1,0,1,0,42.123276,42.123276,0,0,0,42.123276,0,0,0,0,0,0,0
27454,2,1000010020,deuteron,1,9,133.3094,48.745485,84.563916,0.36565677,3,4,1.830536,48.490491,48.745485,84.563916,0,0,22.336149,26.409335,36.073424,48.490491,0,0,0,0
27455,2,1000010020,deuteron,1,9,65.085364,65.085364,0,1,0,1,0,65.085364,65.085364,0,0,0,65.085364,0,0,0,0,0,0,0
27464,2,1000010020,deuteron,1,9,121.0084,53.113305,67.895096,0.43892246,3,4,1.4918296,52.892145,53.113305,67.895096,0,0,23.382532,29.730773,52.892145,15.002952,0,0,0,0
27468,1,2212,proton,0,9,55.598056,28.266806,27.33125,0.50841357,3,4,1.4389927,16.836769,28.266806,27.33125,0,0,13.41859,14.848217,16.836769,10.494481,0,0,0,0
27472,2,1000010020,deuteron,1,9,77.875775,77.875775,0,1,1,2,0.46859863,41.383294,77.875775,0,0,0,41.383294,36.492482,0,0,0,0,0,0
27472,1,2212,proton,0,9,39.407366,32.41744,6.9899252,0.82262389,2,3,0.80564201,17.768379,32.41744,6.9899252,0,0,14.649061,17.768379,6.9899252,0,0,0,0,0
27477,1,2212,proton,0,9,54.156618,54.156618,0,1,1,2,0.37874364,33.645144,54.156618,0,0,0,33.645144,20.511474,0,0,0,0,0,0
27479,1,2212,proton,0,9,117.38583,22.014645,95.371183,0.18754091,7,8,4.0653485,23.32445,22.014645,25.107813,29.099599,41.163772,10.455173,11.559472,11.718277,13.389536,13.755404,15.344195,17.839322,23.32445
27481,2,1000010020,deuteron,1,9,73.251307,73.251307,0,1,1,2,0.39126517,44.590622,73.251307,0,0,0,44.590622,28.660685,0,0,0,0,0,0
27481,1,2212,proton,0,9,51.179542,51.179542,0,1,1,2,0.32062474,34.770115,51.179542,0,0,0,34.770115,16.409428,0,0,0,0,0,0
27488,2,1000010020,deuteron,1,9,77.527959,77.527959,0,1,1,2,0.48239226,40.129071,77.527959,0,0,0,40.129071,37.398887,0,0,0,0,0,0
27488,1,2212,proton,0,9,39.200365,39.200365,0,1,0,1,0,39.200365,39.200365,0,0,0,39.200365,0,0,0,0,0,0,0
27491,1,2212,proton,0,9,22.407072,22.407072,0,1,1,2,0.36781564,14.1654,22.407072,0,0,0,14.1654,8.2416713,0,0,0,0,0,0
27492,1,2212,proton,0,9,93.298474,25.522104,67.77637,0.27355329,5,6,2.7533778,18.806854,25.522104,30.97245,36.80392,0,11.995337,13.526767,14.770916,16.201535,18.806854,17.997066,0,0
27495,2,1000010020,deuteron,1,9,81.381322,81.381322,0,1,1,2,0.52153466,42.44318,81.381322,0,0,0,38.938142,42.44318,0,0,0,0,0,0
27495,1,2212,proton,0,9,85.836024,43.426023,42.410001,0.50591839,2,3,1.2730743,42.410001,43.426023,42.410001,0,0,18.970385,24.455639,42.410001,0,0,0,0,0
27498,2,1000010020,deuteron,1,9,71.052116,71.052116,0,1,1,2,0.29712381,49.94084,71.052116,0,0,0,49.94084,21.111276,0,0,0,0,0,0
27499,1,2212,proton,0,9,134.84122,25.512951,109.32827,0.18920736,6,7,3.6269573,29.373938,25.512951,31.683981,49.625919,28.018367,12.240187,13.272764,15.249179,16.434802,20.251982,29.373938,28.018367,0
27506,1,2212,proton,0,9,128.59007,27.785295,100.80478,0.21607651,5,6,3.200343,43.596915,27.785295,34.089368,66.715413,0,13.677524,14.107771,15.302096,18.787272,23.118497,43.596915,0,0
27512,2,1000010020,deuteron,1,9,132.67594,48.123365,84.552571,0.36271359,3,4,1.8413007,48.494045,48.123365,84.552571,0,0,21.426257,26.697108,36.058525,48.494045,0,0,0,0
27515,2,1000010020,deuteron,1,9,81.960019,81.960019,0,1,1,2,0.54456049,44.632188,81.960019,0,0,0,37.327831,44.632188,0,0,0,0,0,0
27515,1,2212,proton,0,9,89.145204,39.936487,49.208717,0.44799367,2,3,1.3521372,49.208717,39.936487,49.208717,0,0,17.81737,22.119117,49.208717,0,0,0,0,0
27516,2,1000010020,deuteron,1,9,51.339868,51.339868,0,1,0,1,0,51.339868,51.339868,0,0,0,51.339868,0,0,0,0,0,0,0
27516,1,2212,proton,0,9,93.699954,36.439274,57.26068,0.38889319,3,4,1.7142623,30.913443,36.439274,57.26068,0,0,16.681573,19.757701,30.913443,26.347237,0,0,0,0
27517,1,2212,proton,0,9,128.36572,27.961692,100.40403,0.21782835,5,6,3.1613472,40.691322,27.961692,34.834466,65.569559,0,13.629877,14.331815,15.996166,18.8383,24.878237,40.691322,0,0
27518,1,2212,proton,0,9,136.35934,25.257497,111.10184,0.18522748,6,7,3.7016227,32.97958,25.257497,31.076133,47.046129,32.97958,12.260701,12.996796,14.64822,16.427913,19.934278,27.11185,32.97958,0
27521,2,1000010020,deuteron,1,9,63.496292,63.496292,0,1,0,1,0,63.496292,63.496292,0,0,0,63.496292,0,0,0,0,0,0,0
27523,1,2212,proton,0,9,83.991085,25.21625,58.774835,0.30022531,5,6,2.6056444,18.161823,25.21625,28.069649,30.705187,0,12.534696,12.681554,13.403712,14.665936,18.161823,12.543364,0,0
27530,1,2212,proton,0,9,76.327117,26.548767,49.77835,0.34782876,4,5,2.1302054,18.468758,26.548767,34.434329,15.344022,0,12.669831,13.878936,15.965571,18.468758,15.344022,0,0,0
27533,1,2212,proton,0,9,130.6535,27.394445,103.25905,0.2096725,5,6,3.246381,46.570257,27.394445,33.914169,69.344885,0,13.264012,14.130433,15.671705,18.242464,22.774629,46.570257,0,0
27536,1,2212,proton,0,9,128.38564,26.955136,101.4305,0.20995445,5,6,3.197802,41.509643,26.955136,34.571802,66.858699,0,12.993621,13.961515,16.069519,18.502283,25.349056,41.509643,0,0
27539,1,2212,proton,0,9,119.96922,22.986025,96.983191,0.19159936,7,8,4.0732173,24.430007,22.986025,24.831663,29.480454,42.671074,10.822763,12.163262,12.415225,12.416438,13.441058,16.039396,18.241068,24.430007
27541,1,2212,proton,0,9,126.95359,27.804225,99.149364,0.21901094,5,6,3.1156626,36.964956,27.804225,36.161825,62.987539,0,13.34539,14.458835,16.314871,19.846954,26.022583,36.964956,0,0
27544,1,2212,proton,0,9,20.077362,20.077362,0,1,1,2,0.082217491,18.426652,20.077362,0,0,0,18.426652,1.6507103,0,0,0,0,0,0
27549,2,1000010020,deuteron,1,9,49.966783,49.966783,0,1,0,1,0,49.966783,49.966783,0,0,0,49.966783,0,0,0,0,0,0,0
27549,1,2212,proton,0,9,91.841955,38.732724,53.109231,0.42173236,3,4,1.6036398,33.910626,38.732724,53.109231,0,0,16.868374,21.86435,33.910626,19.198605,0,0,0,0
27550,1,2212,proton,0,9,136.15455,24.904364,111.25019,0.18291245,6,7,3.7536715,35.836396,24.904364,30.020279,45.393515,35.836396,12.498536,12.405828,14.303546,15.716733,19.069602,26.323914,35.836396,0
27558,2,1000010020,deuteron,1,9,4.1365315,4.1365315,0,1,0,1,0,4.1365315,4.1365315,0,0,0,4.1365315,0,0,0,0,0,0,0
27558,1,2212,proton,0,9,53.406193,53.406193,0,1,1,2,0.38028952,33.096377,53.406193,0,0,0,33.096377,20.309816,0,0,0,0,0,0
27564,2,1000010020,deuteron,1,9,73.858047,73.858047,0,1,1,2,0.42196473,42.692556,73.858047,0,0,0,42.692556,31.165491,0,0,0,0,0,0
27564,1,2212,proton,0,9,54.265194,54.265194,0,1,1,2,0.37187915,34.0851,54.265194,0,0,0,34.0851,20.180094,0,0,0,0,0,0
27566,2,1000010020,deuteron,1,9,50.933953,50.933953,0,1,0,1,0,50.933953,50.933953,0,0,0,50.933953,0,0,0,0,0,0,0
27566,1,2212,proton,0,9,93.13939,38.129635,55.009754,0.40938249,3,4,1.6641757,30.988463,38.129635,55.009754,0,0,17.170128,20.959508,30.988463,24.021291,0,0,0,0
27570,1,2212,proton,0,9,135.01782,26.42096,108.59686,0.19568498,6,7,3.5577419,32.010105,26.42096,32.113894,53.156602,23.326365,12.490873,13.930087,14.507915,17.605979,21.146497,32.010105,23.326365,0
27573,2,1000010020,deuteron,1,9,88.945892,88.945892,0,1,1,2,0.62143267,55.273883,88.945892,0,0,0,33.672009,55.273883,0,0,0,0,0,0
27573,1,2212,proton,0,9,31.943639,31.943639,0,1,0,1,0,31.943639,31.943639,0,0,0,31.943639,0,0,0,0,0,0,0
27579,2,1000010020,deuteron,1,9,17.748871,17.748871,0,1,0,1,0,17.748871,17.748871,0,0,0,17.748871,0,0,0,0,0,0,0
27581,1,2212,proton,0,9,122.5619,23.122603,99.4393,0.18866061,7,8,4.105814,25.167091,23.122603,24.58371,30.557623,44.297966,11.403823,11.71878,11.383432,13.200278,14.613109,15.944514,19.130876,25.167091
27582,1,2212,proton,0,9,141.16835,23.659866,117.50848,0.16760036,6,7,3.9250652,46.783097,23.659866,29.969167,40.756215,46.783097,11.349316,12.31055,14.656988,15.312179,17.945756,22.810458,46.783097,0
27583,2,1000010020,deuteron,1,9,125.02694,54.582432,70.44451,0.43656536,3,4,1.5238679,51.153108,54.582432,70.44451,0,0,24.238316,30.344117,51.153108,19.291403,0,0,0,0
27584,1,2212,proton,0,9,135.33585,25.397505,109.93835,0.1876628,6,7,3.7060286,33.172247,25.397505,30.327383,46.43872,33.172247,12.368148,13.029357,14.569015,15.758367,19.111022,27.327697,33.172247,0
27594,2,1000010020,deuteron,1,9,57.00356,57.00356,0,1,0,1,0,57.00356,57.00356,0,0,0,57.00356,0,0,0,0,0,0,0
27594,1,2212,proton,0,9,91.485702,40.213919,51.271784,0.43956507,3,4,1.522655,36.52469,40.213919,51.271784,0,0,18.203413,22.010505,36.52469,14.747094,0,0,0,0
27604,2,1000010020,deuteron,1,9,64.340718,64.340718,0,1,1,2,0.36610113,40.785509,64.340718,0,0,0,40.785509,23.55521,0,0,0,0,0,0
27606,2,1000010020,deuteron,1,9,49.436964,49.436964,0,1,1,2,0.28146201,35.522337,49.436964,0,0,0,35.522337,13.914627,0,0,0,0,0,0
27606,1,2212,proton,0,9,56.989302,56.989302,0,1,1,2,0.47143597,30.122495,56.989302,0,0,0,30.122495,26.866807,0,0,0,0,0,0
27618,1,2212,proton,0,9,135.14335,27.667929,107.47542,0.20473023,6,7,3.4993583,31.680418,27.667929,32.594817,52.602329,22.278277,13.526818,14.141111,14.76995,17.824867,20.921912,31.680418,22.278277,0
27626,2,1000010020,deuteron,1,9,126.58083,52.597838,73.98299,0.41552768,3,4,1.6376957,43.269547,52.597838,73.98299,0,0,23.976388,28.62145,43.269547,30.713443,0,0,0,0
27628,2,1000010020,deuteron,1,9,6.4307882,6.4307882,0,1,0,1,0,6.4307882,6.4307882,0,0,0,6.4307882,0,0,0,0,0,0,0
27628,1,2212,proton,0,9,66.492546,66.492546,0,1,1,2,0.61547429,40.924453,66.492546,0,0,0,25.568093,40.924453,0,0,0,0,0,0
27630,1,2212,proton,0,9,23.224786,23.224786,0,1,1,2,0.4276335,13.29309,23.224786,0,0,0,13.29309,9.9316968,0,0,0,0,0,0
27631,1,2212,proton,0,9,138.28803,25.60173,112.6863,0.18513337,6,7,3.7792241,38.271452,25.60173,29.624221,44.79063,38.271452,12.380974,13.220756,13.887859,15.736362,19.165954,25.624675,38.271452,0
27635,2,1000010020,deuteron,1,9,131.9586,48.965683,82.992914,0.37106853,3,4,1.7842468,42.4585,48.965683,82.992914,0,0,21.963309,27.002374,40.534414,42.4585,0,0,0,0
27638,2,1000010020,deuteron,1,9,135.2647,48.848481,86.416216,0.36113252,3,4,1.8585202,51.487058,48.848481,86.416216,0,0,21.775806,27.072675,34.929158,51.487058,0,0,0,0
27640,1,2212,proton,0,9,123.79294,22.474536,101.31841,0.18154941,7,8,4.1292146,25.862711,22.474536,25.699686,30.265356,45.353364,11.317061,11.157475,12.086086,13.6136,14.3125,15.952856,19.490653,25.862711
27643,1,2212,proton,0,9,134.58014,26.244551,108.33559,0.19501058,6,7,3.5672634,30.489422,26.244551,31.947062,51.506629,24.8819,12.716728,13.527823,15.09353,16.853532,21.017208,30.489422,24.8819,0
27645,2,1000010020,deuteron,1,9,114.13876,59.576416,54.56234,0.52196483,2,3,1.2557186,54.56234,59.576416,54.56234,0,0,25.374934,34.201482,54.56234,0,0,0,0,0
27648,1,2212,proton,0,9,6.2549188,6.2549188,0,1,0,1,0,6.2549188,6.2549188,0,0,0,6.2549188,0,0,0,0,0,0,0
27650,1,2212,proton,0,9,130.98142,27.605231,103.37619,0.21075685,5,6,3.2253463,44.843785,27.605231,34.605082,68.771107,0,13.073219,14.532011,15.815033,18.790048,23.927322,44.843785,0,0
27663,2,1000010020,deuteron,1,9,81.856805,81.856805,0,1,1,2,0.54840088,44.890344,81.856805,0,0,0,36.966461,44.890344,0,0,0,0,0,0
27663,1,2212,proton,0,9,45.288116,44.829684,0.45843216,0.98987743,2,3,0.58861909,25.740586,44.829684,0.45843216,0,0,19.089098,25.740586,0.45843216,0,0,0,0,0
27664,1,2212,proton,0,9,41.323912,21.613687,19.710225,0.52303101,3,4,1.3975065,12.189482,21.613687,19.710225,0,0,10.804444,10.809243,12.189482,7.5207426,0,0,0,0
27681,2,1000010020,deuteron,1,9,50.517905,50.517905,0,1,1,2,0.23845972,38.471419,50.517905,0,0,0,38.471419,12.046486,0,0,0,0,0,0
27681,1,2212,proton,0,9,89.493615,39.881721,49.611894,0.44563761,3,4,1.4436546,41.736867,39.881721,49.611894,0,0,17.782672,22.099049,41.736867,7.8750275,0,0,0,0
27689,2,1000010020,deuteron,1,9,131.03932,49.057069,81.982254,0.37436907,3,4,1.7964196,44.303839,49.057069,81.982254,0,0,21.923814,27.133255,37.678415,44.303839,0,0,0,0
27691,2,1000010020,deuteron,1,9,121.95242,54.354336,67.598082,0.44570118,3,4,1.4611182,54.632663,54.354336,67.598082,0,0,24.329019,30.025317,54.632663,12.965419,0,0,0,0
27708,2,1000010020,deuteron,1,9,36.143364,36.143364,0,1,0,1,0,36.143364,36.143364,0,0,0,36.143364,0,0,0,0,0,0,0
27708,1,2212,proton,0,9,88.478504,39.410489,49.068015,0.44542445,3,4,1.4509894,40.752955,39.410489,49.068015,0,0,17.480208,21.93028,40.752955,8.3150605,0,0,0,0
27710,2,1000010020,deuteron,1,9,82.888647,82.888647,0,1,1,2,0.55308114,45.844147,82.888647,0,0,0,37.044499,45.844147,0,0,0,0,0,0
27710,1,2212,proton,0,9,84.485657,43.657262,40.828394,0.51674171,2,3,1.253734,40.828394,43.657262,40.828394,0,0,19.391507,24.265756,40.828394,0,0,0,0,0
27714,2,1000010020,deuteron,1,9,132.2103,49.256692,82.953603,0.37256321,3,4,1.8015418,45.141231,49.256692,82.953603,0,0,22.122762,27.13393,37.812372,45.141231,0,0,0,0
27718,1,2212,proton,0,9,130.88736,26.734074,104.15329,0.20425252,5,6,3.284598,48.180795,26.734074,33.35083,70.802457,0,12.580356,14.153718,15.684461,17.666368,22.621663,48.180795,0,0
27719,1,2212,proton,0,9,16.710382,16.710382,0,1,1,2,0.41792907,9.7266278,16.710382,0,0,0,9.7266278,6.9837544,0,0,0,0,0,0
27722,2,1000010020,deuteron,1,9,131.50036,49.720967,81.779392,0.37810518,3,4,1.7809656,42.931727,49.720967,81.779392,0,0,22.013864,27.707103,38.847666,42.931727,0,0,0,0
27724,2,1000010020,deuteron,1,9,73.022358,73.022358,0,1,1,2,0.3744086,45.682159,73.022358,0,0,0,45.682159,27.340198,0,0,0,0,0,0
27728,2,1000010020,deuteron,1,9,9.1785328,9.1785328,0,1,0,1,0,9.1785328,9.1785328,0,0,0,9.1785328,0,0,0,0,0,0,0
27729,1,2212,proton,0,9,142.74136,23.968363,118.773,0.16791463,7,8,4.0468497,39.282323,23.968363,28.668277,40.240299,49.864425,11.330255,12.638108,14.001304,14.666972,17.958939,22.281359,39.282323,10.582102
27735,1,2212,proton,0,9,146.82188,25.221625,121.60025,0.17178384,7,8,4.2160893,29.366133,25.221625,27.72004,37.43051,56.449701,12.238112,12.983513,13.462001,14.258039,16.60182,20.82869,29.366133,27.083568
27748,1,2212,proton,0,9,78.999293,22.686791,56.312502,0.28717714,6,7,2.7826986,15.544898,22.686791,24.808784,29.168423,2.3352952,11.215636,11.471154,12.29665,12.512134,13.623526,15.544898,2.3352952,0
27750,2,1000010020,deuteron,1,9,38.705288,38.705288,0,1,0,1,0,38.705288,38.705288,0,0,0,38.705288,0,0,0,0,0,0,0
27750,1,2212,proton,0,9,130.9153,26.637987,104.27731,0.20347497,6,7,3.3275608,43.49856,26.637987,33.722119,65.407376,5.147818,12.38179,14.256197,15.808911,17.913209,21.908816,43.49856,5.147818,0
27752,1,2212,proton,0,9,44.0053,44.0053,0,1,0,1,0,44.0053,44.0053,0,0,0,44.0053,0,0,0,0,0,0,0
27756,2,1000010020,deuteron,1,9,53.72872,53.72872,0,1,0,1,0,53.72872,53.72872,0,0,0,53.72872,0,0,0,0,0,0,0
27756,1,2212,proton,0,9,91.985634,39.907232,52.078402,0.433842,3,4,1.5441835,35.79621,39.907232,52.078402,0,0,18.303529,21.603703,35.79621,16.282192,0,0,0,0
27759,1,2212,proton,0,9,134.00308,25.354736,108.64834,0.1892101,6,7,3.578684,35.620682,25.354736,31.325102,56.368062,20.95518,11.95709,13.397647,14.642286,16.682816,20.74738,35.620682,20.95518,0
27763,1,2212,proton,0,9,140.3816,25.371091,115.01051,0.18072946,6,7,3.8126746,41.26223,25.371091,30.780385,42.967891,41.26223,12.064535,13.306556,14.512677,16.267708,18.318517,24.649374,41.26223,0
27764,1,2212,proton,0,9,41.510748,23.066624,18.444124,0.55567836,3,4,1.3314553,12.162622,23.066624,18.444124,0,0,10.966667,12.099957,12.162622,6.2815013,0,0,0,0
27770,1,2212,proton,0,9,42.74025,23.459429,19.280821,0.54888375,3,4,1.3106873,13.660912,23.459429,19.280821,0,0,11.621879,11.83755,13.660912,5.6199088,0,0,0,0
27774,1,2212,proton,0,9,10.612007,10.612007,0,1,0,1,0,10.612007,10.612007,0,0,0,10.612007,0,0,0,0,0,0,0
27779,2,1000010020,deuteron,1,9,59.12778,59.12778,0,1,0,1,0,59.12778,59.12778,0,0,0,59.12778,0,0,0,0,0,0,0
27779,1,2212,proton,0,9,30.889755,30.889755,0,1,1,2,0.16991242,25.641202,30.889755,0,0,0,25.641202,5.2485529,0,0,0,0,0,0
27781,1,2212,proton,0,9,105.14286,30.156297,74.986563,0.2868126,4,5,2.2373413,36.630588,30.156297,59.08823,15.898333,0,13.316215,16.840082,22.457642,36.630588,15.898333,0,0,0
27786,1,2212,proton,0,9,82.724703,28.240768,54.483935,0.34138252,4,5,2.1846825,19.243693,28.240768,35.723295,18.76064,0,13.246403,14.994364,16.479603,19.243693,18.76064,0,0,0
27796,2,1000010020,deuteron,1,9,27.482985,27.482985,0,1,0,1,0,27.482985,27.482985,0,0,0,27.482985,0,0,0,0,0,0,0
27797,2,1000010020,deuteron,1,9,83.09119,83.09119,0,1,1,2,0.5496195,45.668538,83.09119,0,0,0,37.422652,45.668538,0,0,0,0,0,0
27797,1,2212,proton,0,9,90.57805,41.744503,48.833547,0.46086776,3,4,1.4108537,41.874119,41.744503,48.833547,0,0,18.578645,23.165858,41.874119,6.9594279,0,0,0,0
27799,2,1000010020,deuteron,1,9,17.57783,17.57783,0,1,0,1,0,17.57783,17.57783,0,0,0,17.57783,0,0,0,0,0,0,0
27822,2,1000010020,deuteron,1,9,61.336813,47.295388,14.041424,0.77107672,2,3,0.87989895,25.887348,47.295388,14.041424,0,0,21.40804,25.887348,14.041424,0,0,0,0,0
27826,2,1000010020,deuteron,1,9,80.754482,80.754482,0,1,1,2,0.51868985,41.88653,80.754482,0,0,0,38.867952,41.88653,0,0,0,0,0,0
27826,1,2212,proton,0,9,49.286569,49.286569,0,1,1,2,0.16168928,41.317459,49.286569,0,0,0,41.317459,7.9691099,0,0,0,0,0,0
27832,2,1000010020,deuteron,1,9,3.7306904,3.7306904,0,1,0,1,0,3.7306904,3.7306904,0,0,0,3.7306904,0,0,0,0,0,0,0
27839,2,1000010020,deuteron,1,9,76.477677,76.477677,0,1,1,2,0.4645235,40.951998,76.477677,0,0,0,40.951998,35.525678,0,0,0,0,0,0
27849,2,1000010020,deuteron,1,9,80.693895,80.693895,0,1,1,2,0.52583101,42.431352,80.693895,0,0,0,38.262542,42.431352,0,0,0,0,0,0
27849,1,2212,proton,0,9,85.903771,41.964102,43.939669,0.48850128,2,3,1.3022413,43.939669,41.964102,43.939669,0,0,17.975999,23.988103,43.939669,0,0,0,0,0
27850,1,2212,proton,0,9,130.11339,28.153694,101.9597,0.21637814,5,6,3.2037861,43.92383,28.153694,34.3608,67.598897,0,13.283779,14.869915,15.416259,18.944541,23.675066,43.92383,0,0
27852,1,2212,proton,0,9,142.50961,23.974666,118.53494,0.16823193,7,8,4.0334871,39.692924,23.974666,29.274851,39.316894,49.943195,12.056517,11.918149,14.267394,15.007457,17.158556,22.158338,39.692924,10.250272
27854,1,2212,proton,0,9,68.579729,27.799842,40.779886,0.4053653,4,5,1.8609615,18.11577,27.799842,33.816755,6.9631314,0,13.777414,14.022428,15.700985,18.11577,6.9631314,0,0,0
27858,2,1000010020,deuteron,1,9,120.66947,53.829884,66.839589,0.44609363,3,4,1.4303019,57.442925,53.829884,66.839589,0,0,24.311955,29.517929,57.442925,9.3966641,0,0,0,0
27859,1,2212,proton,0,9,50.17301,22.232,27.94101,0.44310677,4,5,1.7184158,12.393309,22.232,24.720577,3.2204332,0,10.730104,11.501897,12.327268,12.393309,3.2204332,0,0,0
27863,2,1000010020,deuteron,1,9,79.343689,79.343689,0,1,1,2,0.5054393,40.103418,79.343689,0,0,0,39.24027,40.103418,0,0,0,0,0,0
27863,1,2212,proton,0,9,53.16434,33.296792,19.867547,0.62629937,2,3,1.0664337,19.867547,33.296792,19.867547,0,0,16.335644,16.961148,19.867547,0,0,0,0,0
27868,2,1000010020,deuteron,1,9,87.732923,87.732923,0,1,1,2,0.6170329,54.1341,87.732923,0,0,0,33.598823,54.1341,0,0,0,0,0,0
27868,1,2212,proton,0,9,62.247478,62.247478,0,1,1,2,0.57730439,35.935742,62.247478,0,0,0,26.311735,35.935742,0,0,0,0,0,0
27873,2,1000010020,deuteron,1,9,123.89306,52.168521,71.724541,0.42107702,3,4,1.5925133,46.533957,52.168521,71.724541,0,0,23.506833,28.661688,46.533957,25.190584,0,0,0,0
