event_id,pair,method,residual_ns
65:665814:2882:240854,B4-B8,template_phase,-5.830430115792318
65:665814:2882:240854,B6-B8,template_phase,0.7239377071844615
65:666623:3632:241663,B4-B6,template_phase,-7.054367822976779
65:666623:3632:241663,B4-B8,template_phase,-6.830430115792318
65:666623:3632:241663,B6-B8,template_phase,0.2239377071844615
65:667306:4269:242346,B4-B6,template_phase,-4.054367822976772
65:667306:4269:242346,B4-B8,template_phase,-5.830430115792311
65:667306:4269:242346,B6-B8,template_phase,-1.7760622928155385
65:668204:5102:243244,B4-B6,template_phase,-4.054367822976765
65:668204:5102:243244,B4-B8,template_phase,-3.3304301157923177
65:668204:5102:243244,B6-B8,template_phase,0.7239377071844473
65:669147:5974:244187,B4-B6,template_phase,-6.054367822976772
65:669147:5974:244187,B4-B8,template_phase,-4.330430115792318
65:669147:5974:244187,B6-B8,template_phase,1.7239377071844544
65:669345:6160:244385,B4-B6,template_phase,-4.554367822976765
65:669345:6160:244385,B4-B8,template_phase,-3.8304301157923035
65:669345:6160:244385,B6-B8,template_phase,0.7239377071844615
65:669500:6304:244540,B4-B6,template_phase,-4.554367822976772
65:669500:6304:244540,B4-B8,template_phase,-3.8304301157923177
65:669500:6304:244540,B6-B8,template_phase,0.7239377071844544
65:669969:6739:245009,B4-B6,template_phase,-4.554367822976765
65:669969:6739:245009,B4-B8,template_phase,-3.8304301157923035
65:669969:6739:245009,B6-B8,template_phase,0.7239377071844615
65:670593:7322:245633,B4-B6,template_phase,-4.554367822976765
65:670593:7322:245633,B4-B8,template_phase,-3.8304301157923035
65:670593:7322:245633,B6-B8,template_phase,0.7239377071844615
65:670708:7428:245748,B4-B6,template_phase,-4.554367822976772
65:670708:7428:245748,B4-B8,template_phase,-3.8304301157923177
65:670708:7428:245748,B6-B8,template_phase,0.7239377071844544
65:671756:8387:246796,B4-B6,template_phase,-4.554367822976772
65:671756:8387:246796,B4-B8,template_phase,-3.8304301157923177
65:671756:8387:246796,B6-B8,template_phase,0.7239377071844544
