variant,label_stale,variant_kind,run,stave,n,s01_q_median,s01_q_p95,s02_timing_tail_proxy,s04_charge_proxy,p04_q_high_fraction,autoencoder_median,amp_median,peak_mean,n_base,s01_q_median_base,s01_q_p95_base,s02_timing_tail_proxy_base,s04_charge_proxy_base,p04_q_high_fraction_base,autoencoder_median_base,amp_median_base,peak_mean_base,delta_n,reldelta_n,delta_s01_q_median,reldelta_s01_q_median,delta_s01_q_p95,reldelta_s01_q_p95,delta_s02_timing_tail_proxy,reldelta_s02_timing_tail_proxy,delta_s04_charge_proxy,reldelta_s04_charge_proxy,delta_p04_q_high_fraction,reldelta_p04_q_high_fraction,delta_autoencoder_median,reldelta_autoencoder_median,delta_amp_median,reldelta_amp_median,delta_peak_mean,reldelta_peak_mean,byte_sha256,content_sha256,source_byte_match,source_content_match,row_count,source_row_count,row_count_match,byte_mismatch,content_mismatch,row_count_mismatch,traditional_byte_sentinel,traditional_content_sentinel,traditional_replay_sentinel
content_exact,0,benign,33,B6,318,0.0316408256683344,0.13951687417005065,0.5031446540880503,7.04519796670272,0.012578616352201259,0.031590452500000005,2828.25,9.80188679245283,318,0.0316408256683344,0.13951687417005065,0.5031446540880503,7.04519796670272,0.012578616352201259,0.031590452500000005,2828.25,9.80188679245283,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,33,B8,136,0.0299055916475559,0.13232509866845835,0.5955882352941176,7.074143830967021,0.014705882352941176,0.0468534965,2709.5,10.441176470588236,136,0.0299055916475559,0.13232509866845835,0.5955882352941176,7.074143830967021,0.014705882352941176,0.0468534965,2709.5,10.441176470588236,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,34,B2,33373,0.03230883831625375,0.07465464953019768,0.10220837203727565,8.157812008802264,0.010008090372456776,0.011806884,6876.0,5.936056093249034,33373,0.03230883831625375,0.07465464953019768,0.10220837203727565,8.157812008802264,0.010008090372456776,0.011806884,6876.0,5.936056093249034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,34,B4,412,0.03451777837882625,0.3456949172051107,0.5800970873786407,6.640227536990739,0.009708737864077669,0.052950444,2909.0,9.902912621359222,412,0.03451777837882625,0.3456949172051107,0.5800970873786407,6.640227536990739,0.009708737864077669,0.052950444,2909.0,9.902912621359222,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,34,B6,244,0.032752945380599655,0.17228670576525895,0.5163934426229508,7.003481266709276,0.012295081967213115,0.036972079500000005,2795.25,9.639344262295081,244,0.032752945380599655,0.17228670576525895,0.5163934426229508,7.003481266709276,0.012295081967213115,0.036972079500000005,2795.25,9.639344262295081,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,34,B8,89,0.03087099662277,0.15552992653541375,0.5617977528089888,7.134681181959564,0.011235955056179775,0.046286352,2839.0,9.820224719101123,89,0.03087099662277,0.15552992653541375,0.5617977528089888,7.134681181959564,0.011235955056179775,0.046286352,2839.0,9.820224719101123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,35,B2,11029,0.0408890095362673,0.3834046907382769,0.11360957475745762,8.093065693430656,0.00988303563333031,0.02008904,3974.5,6.209810499591985,11029,0.0408890095362673,0.3834046907382769,0.11360957475745762,8.093065693430656,0.00988303563333031,0.02008904,3974.5,6.209810499591985,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,35,B4,403,0.03774746644967055,0.2846494583549986,0.4317617866004963,7.4015748031496065,0.009925558312655087,0.04197599,3034.0,8.657568238213399,403,0.03774746644967055,0.2846494583549986,0.4317617866004963,7.4015748031496065,0.009925558312655087,0.04197599,3034.0,8.657568238213399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,35,B6,163,0.0330504909396241,0.21797287249861327,0.4049079754601227,7.04926328322667,0.012269938650306749,0.03602295,2850.0,8.85276073619632,163,0.0330504909396241,0.21797287249861327,0.4049079754601227,7.04926328322667,0.012269938650306749,0.03602295,2850.0,8.85276073619632,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,35,B8,72,0.0317358676286087,0.20427986603377318,0.4583333333333333,7.354944493092562,0.013888888888888888,0.0326978135,2644.5,9.458333333333334,72,0.0317358676286087,0.20427986603377318,0.4583333333333333,7.354944493092562,0.013888888888888888,0.0326978135,2644.5,9.458333333333334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,36,B2,9847,0.0398836667532603,0.4161640067390693,0.1107951660404184,8.02161599062439,0.009952269726820352,0.018984798,4464.0,6.0815476794962935,9847,0.0398836667532603,0.4161640067390693,0.1107951660404184,8.02161599062439,0.009952269726820352,0.018984798,4464.0,6.0815476794962935,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,36,B4,340,0.040844522919186096,0.32335069315337284,0.38823529411764707,7.591160785417213,0.011764705882352941,0.0355260445,3099.0,8.385294117647058,340,0.040844522919186096,0.32335069315337284,0.38823529411764707,7.591160785417213,0.011764705882352941,0.0355260445,3099.0,8.385294117647058,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,36,B6,143,0.0381569101025259,0.23030365968993646,0.4405594405594406,7.131789137380192,0.013986013986013986,0.037359513,2983.5,9.027972027972028,143,0.0381569101025259,0.23030365968993646,0.4405594405594406,7.131789137380192,0.013986013986013986,0.037359513,2983.5,9.027972027972028,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,36,B8,61,0.0360256036624804,0.13314327511157956,0.3770491803278688,7.5085881860075405,0.01639344262295082,0.027292363,2646.0,8.459016393442623,61,0.0360256036624804,0.13314327511157956,0.3770491803278688,7.5085881860075405,0.01639344262295082,0.027292363,2646.0,8.459016393442623,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,37,B2,22956,0.0403845509175965,0.4913655427889636,0.11670151594354417,7.960080267423288,0.009801359121798223,0.0199223345,4542.75,6.09553058024046,22956,0.0403845509175965,0.4913655427889636,0.11670151594354417,7.960080267423288,0.009801359121798223,0.0199223345,4542.75,6.09553058024046,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,37,B4,997,0.0396377114411972,0.31141550605541446,0.4633901705115346,7.243743427970557,0.010030090270812437,0.043886773,3074.0,8.993981945837513,997,0.0396377114411972,0.31141550605541446,0.4633901705115346,7.243743427970557,0.010030090270812437,0.043886773,3074.0,8.993981945837513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,37,B6,423,0.0331694137313295,0.26184158289838777,0.458628841607565,7.040387722132472,0.01182033096926714,0.03714688,2817.5,9.063829787234043,423,0.0331694137313295,0.26184158289838777,0.458628841607565,7.040387722132472,0.01182033096926714,0.03714688,2817.5,9.063829787234043,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,37,B8,161,0.03370453474214845,0.17501676257949156,0.546583850931677,6.793704806465334,0.012422360248447204,0.04548388,2975.0,9.79503105590062,161,0.03370453474214845,0.17501676257949156,0.546583850931677,6.793704806465334,0.012422360248447204,0.04548388,2975.0,9.79503105590062,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,39,B2,13174,0.0409760497104753,0.5438330983697595,0.12129952937604373,7.999028661608774,0.009792014574161227,0.0208895335,4253.5,6.140276301806589,13174,0.0409760497104753,0.5438330983697595,0.12129952937604373,7.999028661608774,0.009792014574161227,0.0208895335,4253.5,6.140276301806589,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,39,B4,663,0.0394693077714232,0.3395834144149884,0.4660633484162896,7.278359908883827,0.010558069381598794,0.045150083,3082.0,8.98340874811463,663,0.0394693077714232,0.3395834144149884,0.4660633484162896,7.278359908883827,0.010558069381598794,0.045150083,3082.0,8.98340874811463,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,39,B6,273,0.0359458081209379,0.24493143876008175,0.45054945054945056,7.019281123542013,0.01098901098901099,0.0347962,2739.0,9.043956043956044,273,0.0359458081209379,0.24493143876008175,0.45054945054945056,7.019281123542013,0.01098901098901099,0.0347962,2739.0,9.043956043956044,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,39,B8,108,0.0333254131565118,0.2443667719515064,0.4537037037037037,7.2318278342824645,0.018518518518518517,0.035103176,2799.0,8.805555555555555,108,0.0333254131565118,0.2443667719515064,0.4537037037037037,7.2318278342824645,0.018518518518518517,0.035103176,2799.0,8.805555555555555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,40,B2,13575,0.04135409342259885,0.5214585254579484,0.12169429097605894,7.979436850099311,0.009797421731123388,0.021307591,4066.0,6.210313075506446,13575,0.04135409342259885,0.5214585254579484,0.12169429097605894,7.979436850099311,0.009797421731123388,0.021307591,4066.0,6.210313075506446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,40,B4,707,0.040073766932606045,0.259499849009395,0.44271570014144274,7.358255451713395,0.009900990099009901,0.044784673,3042.0,8.790664780763791,707,0.040073766932606045,0.259499849009395,0.44271570014144274,7.358255451713395,0.009900990099009901,0.044784673,3042.0,8.790664780763791,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,40,B6,310,0.0338854093463555,0.16554393168289153,0.47419354838709676,6.927808733872023,0.012903225806451613,0.0387712015,2900.0,9.30967741935484,310,0.0338854093463555,0.16554393168289153,0.47419354838709676,6.927808733872023,0.012903225806451613,0.0387712015,2900.0,9.30967741935484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,40,B8,116,0.031189169473423,0.20178887133800666,0.6551724137931034,6.831600793751934,0.017241379310344827,0.05855293,2924.25,10.344827586206897,116,0.031189169473423,0.20178887133800666,0.6551724137931034,6.831600793751934,0.017241379310344827,0.05855293,2924.25,10.344827586206897,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,41,B2,14963,0.0406158268411344,0.5217311183421528,0.1201630689032948,7.987212276214834,0.00982423310833389,0.020492932,4307.0,6.169685223551427,14963,0.0406158268411344,0.5217311183421528,0.1201630689032948,7.987212276214834,0.00982423310833389,0.020492932,4307.0,6.169685223551427,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,41,B4,758,0.038067868384339995,0.33653887834213514,0.4656992084432718,7.319805984470156,0.010554089709762533,0.047244470499999996,3138.5,8.87598944591029,758,0.038067868384339995,0.33653887834213514,0.4656992084432718,7.319805984470156,0.010554089709762533,0.047244470499999996,3138.5,8.87598944591029,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,41,B6,298,0.0300760956537286,0.15894477414631106,0.5033557046979866,6.9868492157796585,0.010067114093959731,0.039214879999999994,2921.0,9.38255033557047,298,0.0300760956537286,0.15894477414631106,0.5033557046979866,6.9868492157796585,0.010067114093959731,0.039214879999999994,2921.0,9.38255033557047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
content_exact,0,benign,41,B8,127,0.0333706263143619,0.17719575102861235,0.48031496062992124,7.213810316139767,0.015748031496062992,0.033453677,2999.5,9.275590551181102,127,0.0333706263143619,0.17719575102861235,0.48031496062992124,7.213810316139767,0.015748031496062992,0.033453677,2999.5,9.275590551181102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444106423193316a63b3f0e58ba7ffc5625c88e302ee0d5c2515258dd75edc5f,dbeb2df1c71a87fad8a949683b6420956999eb2de8f4173038f7ae7a389a28f3,False,True,640737,640737,True,1,0,0,1,0,0
