run,run_group,sample_ii,current_nA,eventno,evt,stave,stave_idx,event_b_n_selected,event_b_downstream_any,event_b2_selected,event_b_max_amp,even_amp,even_peak,even_pos_charge,even_baseline,even_baseline_rms,q_tail,half_width,saturation_depth,target_odd_neg_amp,target_odd_pos_charge,target_rate,pred_rate_traditional,rate_residual_pp,rate_residual_shuffled_pp,b_multi_frac,b_downstream_frac,b2_share,log_even_amp,log_even_pos_charge,log_event_b_max_amp,saturation_bin,q_template_bin,baseline_taxon,geometry_support
44,sample_i_analysis,0,20.0,2153,1624,B2,0,1,0,1,9461.0,9461.0,5,69285.0,6787.0,273.09567,0.4201198,5,5661.0,9184.0,68279.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.154933,11.145984,9.154933364704444,high,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2160,1628,B2,0,1,0,1,2776.0,2776.0,8,20194.0,6776.0,2.9154758,0.51322174,8,0.0,2777.0,20491.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.9287663,9.913141,7.9287663216266955,none,q3,mid,B2_n1
44,sample_i_analysis,0,20.0,2162,1630,B2,0,1,0,1,3953.0,3953.0,6,35650.0,6756.0,3.354102,0.50499296,9,153.0,3950.0,36376.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.28223,10.481504,8.282230063296685,low,q3,mid,B2_n1
44,sample_i_analysis,0,20.0,2163,1631,B2,0,1,0,1,4771.0,4771.0,5,44611.0,6738.0,111.5538,0.47470355,10,971.0,4657.5,43795.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.470311,10.705736,8.470311205516108,mid,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,2166,1634,B2,0,1,0,1,2379.0,2379.0,7,16941.0,6745.0,37.818645,0.34277788,7,0.0,2339.5,16465.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.7744355,9.737492,7.774435510302958,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2168,1636,B2,0,1,0,1,3027.0,3027.0,6,23141.0,6757.0,132.0161,0.331576,7,0.0,2894.0,21250.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.015327,10.049361,8.015327309021718,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2172,1640,B2,0,1,0,1,5546.0,5546.0,6,48299.0,6737.0,5.6347136,0.54346883,11,1746.0,5546.0,50109.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.620832,10.785166,8.620832226175724,high,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,2174,1642,B2,0,1,0,1,5321.5,5321.5,6,45868.0,6788.5,6.461424,0.52112585,11,1521.5,5318.0,47286.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.579511,10.733523,8.5795104974811,high,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,2179,1646,B2,0,1,0,1,1066.0,1066.0,1,1841.0,12980.0,1538.8182,0.0,2,0.0,1066.0,1841.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,6.9716687,7.518064,6.97166860472579,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2180,1647,B2,0,1,0,1,5281.0,5281.0,7,45637.0,6759.0,6.946222,0.5564783,10,1481.0,5281.0,47252.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.571871,10.728474,8.571870752706934,mid,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,2182,1649,B2,0,1,0,1,9387.5,9387.5,6,65748.0,6751.5,2.291288,0.4538085,6,5587.5,9387.0,69405.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.147135,11.093585,9.147134296072391,high,q2,mid,B2_n1
44,sample_i_analysis,0,20.0,2184,1651,B2,0,1,0,1,3848.5,3848.5,7,33334.0,6763.5,11.302654,0.57769847,9,48.5,3836.0,34059.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.255439,10.414333,8.255438740974371,low,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,2185,1652,B2,0,1,0,1,3852.0,3852.0,7,33337.0,6758.0,6.461424,0.5393407,8,52.0,3845.0,34053.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.256348,10.414423,8.256347772918016,low,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,2186,1653,B2,0,1,0,1,5279.0,5279.0,7,45178.0,6992.0,113.21881,0.531232,10,1479.0,5302.5,46896.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.571492,10.718366,8.571491964823617,mid,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,2194,1661,B2,0,1,0,1,5234.5,5234.5,5,47466.0,6837.5,70.892525,0.47503477,10,1434.5,5169.0,47560.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.563026,10.767769,8.56302660775941,mid,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,2196,1663,B2,0,1,0,1,4016.5,4016.5,6,36301.0,6728.5,13.407087,0.5170381,9,216.5,4002.5,36990.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.298166,10.4996,8.298166155613867,low,q3,wide,B2_n1
44,sample_i_analysis,0,20.0,2203,1670,B2,0,1,0,1,3365.5,3365.5,5,28131.0,6799.5,551.7216,0.29348406,8,0.0,2792.0,19901.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.121332,10.244627,8.121331819450766,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2204,1671,B2,0,1,0,1,5661.5,5661.5,6,51149.0,6746.5,112.27756,0.47224775,11,1861.5,5548.0,50753.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.641444,10.842498,8.641444153754094,high,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,2206,1673,B2,0,1,0,1,1120.5,1120.5,7,8142.0,6755.5,26.367594,0.32768363,7,0.0,1093.5,7796.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.02153,9.004791,7.021530293240981,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2208,1675,B2,0,1,0,1,3510.0,3510.0,7,28457.0,6732.0,2.0615528,0.5004393,8,0.0,3509.5,29004.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.163371,10.256149,8.163371316459912,none,q3,mid,B2_n1
44,sample_i_analysis,0,20.0,2209,1676,B2,0,2,1,1,4249.5,3227.0,4,25581.0,6917.0,881.33563,0.22645713,8,0.0,2273.5,14268.5,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.0793085,10.149605,8.354556607938681,none,q1,wide,B2_n2
44,sample_i_analysis,0,20.0,2209,1676,B4,1,2,1,1,4249.5,4249.5,4,37276.0,7366.5,1731.2751,0.3630486,10,449.5,2366.5,12380.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.354557,10.526105,8.354556607938681,low,q1,wide,B4_n2
44,sample_i_analysis,0,20.0,2217,1684,B2,0,1,0,1,2541.0,2541.0,7,18097.0,6761.0,6.4031243,0.4177488,7,0.0,2541.0,18328.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.840313,9.803501,7.840312983320165,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2218,1685,B2,0,1,0,1,3496.0,3496.0,6,29378.0,6769.0,85.07497,0.37538293,7,0.0,3411.5,28422.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.159375,10.288001,8.159374736775426,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2219,1686,B2,0,1,0,1,1977.5,1977.5,8,13650.0,6741.5,2.8722813,0.45846155,7,0.0,1977.5,13808.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.5895886,9.521495,7.5895886996418085,none,q2,mid,B2_n1
44,sample_i_analysis,0,20.0,2220,1687,B2,0,1,0,1,4832.0,4832.0,6,43975.0,6741.0,2.598076,0.5479932,10,1032.0,4830.5,45438.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.483016,10.691377,8.48301573961465,mid,q4,mid,B2_n1
44,sample_i_analysis,0,20.0,2221,1688,B2,0,1,0,1,3976.0,3976.0,7,35159.0,6737.0,2.6457512,0.52797294,8,176.0,3975.0,35950.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.288032,10.467636,8.288031567776464,low,q4,mid,B2_n1
44,sample_i_analysis,0,20.0,2222,1689,B2,0,1,0,1,3274.0,3274.0,7,25627.0,6746.0,7.053368,0.47145587,7,0.0,3274.0,26002.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.093768,10.1514015,8.09376775793108,none,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,2223,1690,B2,0,1,0,1,6236.5,6236.5,6,55260.0,6722.5,74.25463,0.4747195,10,2436.5,6162.0,55842.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.738174,10.919805,8.738174406565765,high,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,2226,1692,B2,0,1,0,1,1979.5,1979.5,7,13746.0,6774.5,7.5,0.41357484,7,0.0,1975.5,13811.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.5905995,9.528503,7.590599566546185,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2230,1696,B2,0,1,0,1,6632.0,6632.0,5,55893.0,6739.0,101.180534,0.4648167,9,2832.0,6531.5,55994.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.799662,10.931194,8.799661696815132,high,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,2232,1698,B2,0,1,0,1,1156.5,1156.5,1,1301.0,12414.5,865.07556,0.0,1,0.0,1719.5,2427.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.0531535,7.1708884,7.053153481671494,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2233,1699,B2,0,1,0,1,5369.0,5369.0,4,48226.0,6976.0,1759.6154,0.3934185,11,1569.0,3507.5,21317.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.588397,10.783653,8.58839695042257,high,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2238,1704,B2,0,1,0,1,3914.0,3914.0,6,36624.0,6790.0,86.908,0.44552752,8,114.0,3834.0,35905.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.272315,10.508459,8.272315147956022,low,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,2246,1712,B2,0,1,0,1,4018.5,4018.5,7,34234.0,6733.5,3.8405728,0.5744289,9,218.5,4016.0,35102.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.298664,10.440974,8.298663977652772,low,q4,mid,B2_n1
44,sample_i_analysis,0,20.0,2247,1713,B2,0,1,0,1,3298.5,3298.5,7,27109.0,6749.5,5.809475,0.44660446,8,0.0,3294.5,27444.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.101223,10.207621,8.101223098662926,none,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,2250,1715,B2,0,1,0,1,3515.5,3515.5,6,30571.0,6781.5,4.609772,0.48650682,9,0.0,3514.0,31092.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.164937,10.327807,8.164937041639217,none,q3,mid,B2_n1
44,sample_i_analysis,0,20.0,2251,1716,B2,0,1,0,1,4235.0,4235.0,7,37829.0,6755.0,4.974937,0.53342676,9,435.0,4235.0,38839.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.351139,10.540832,8.351138607086154,low,q4,mid,B2_n1
44,sample_i_analysis,0,20.0,2253,1718,B2,0,1,0,1,4232.0,4232.0,7,40364.0,6735.0,16.977926,0.59592706,10,432.0,4219.0,41630.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.35043,10.605694,8.350429973538136,low,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,2257,1720,B2,0,1,0,1,3347.0,3347.0,5,26643.0,6782.0,598.6779,0.26791278,7,0.0,2725.0,18157.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.11582,10.190282,8.115819701211327,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2258,1721,B2,0,1,0,1,4945.0,4945.0,5,47119.0,6751.0,114.07344,0.4781086,11,1145.0,4829.5,46478.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.506132,10.760431,8.506132244056813,mid,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,2259,1722,B2,0,1,0,1,3767.0,3767.0,5,32137.0,6748.0,315.51425,0.36412856,8,0.0,3451.5,27419.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.234035,10.377764,8.234034207692043,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2261,1723,B2,0,1,0,1,2967.0,2967.0,3,14251.0,9470.0,2395.7893,0.09157252,3,0.0,872.5,1104.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.9953065,9.564583,7.995306620290822,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2262,1724,B2,0,1,0,1,6645.5,6645.5,7,54874.0,6726.5,8.411302,0.5246747,10,2845.5,6645.5,57310.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.801695,10.912795,8.801695212861388,high,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,2266,1728,B2,0,1,0,1,3874.0,3874.0,7,33897.0,6760.0,4.1833,0.53040093,8,74.0,3869.5,34590.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.262043,10.431082,8.262042843966942,low,q4,mid,B2_n1
44,sample_i_analysis,0,20.0,2268,1730,B2,0,1,0,1,3659.0,3659.0,6,30955.0,6723.0,7.1239033,0.45504764,8,0.0,3654.0,31352.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.204946,10.34029,8.204945165019206,none,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,2270,1732,B2,0,1,0,1,3767.5,3767.5,6,33181.0,6766.5,9.26013,0.49718213,9,0.0,3767.5,33812.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.234167,10.409733,8.23416693050065,none,q3,wide,B2_n1
44,sample_i_analysis,0,20.0,2273,1735,B2,0,1,0,1,8936.5,8936.5,7,63961.5,6761.5,102.87492,0.48099247,6,5136.5,9521.0,75612.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.097899,11.066036,9.097899292630434,high,q3,wide,B2_n1
44,sample_i_analysis,0,20.0,2274,1736,B2,0,1,0,1,6384.5,6384.5,6,53056.0,6759.5,2.8722813,0.5195642,10,2584.5,6383.5,55088.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.761628,10.879104,8.761628456864734,high,q4,mid,B2_n1
44,sample_i_analysis,0,20.0,2275,1737,B2,0,1,0,1,5007.5,5007.5,7,44561.0,6773.5,12.479984,0.5833801,11,1207.5,5007.5,46261.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.518692,10.704615,8.518692067539973,mid,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,2277,1739,B2,0,1,0,1,4043.0,4043.0,7,36248.0,6779.0,21.82888,0.54891306,9,243.0,4032.5,37135.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.304742,10.498139,8.304742269640771,low,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,2285,1747,B2,0,1,0,1,3410.0,3410.0,5,25417.0,8058.0,229.74062,0.32482198,9,0.0,3304.5,23935.5,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.134467,10.143173,8.134467570277561,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2286,1748,B2,0,1,0,1,2816.0,2816.0,7,20374.0,6732.0,3.2403703,0.3907922,8,0.0,2814.5,20673.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.943073,9.922015,7.943072717277933,none,q1,mid,B2_n1
44,sample_i_analysis,0,20.0,2287,1749,B2,0,1,0,1,6053.5,6053.5,6,52363.0,6758.5,7.5,0.5166816,12,2253.5,6050.0,54209.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.708392,10.865955,8.708391896147795,high,q3,wide,B2_n1
44,sample_i_analysis,0,20.0,2289,1751,B2,0,1,0,1,1763.5,1763.5,7,12956.0,6748.5,34.5,0.32957703,7,0.0,1728.0,12546.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.4750557,9.469315,7.475055749676106,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2292,1754,B2,0,1,0,1,5470.5,5470.5,7,47219.0,6765.5,6.461424,0.5739639,11,1670.5,5464.0,48976.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.607125,10.762551,8.607125298916845,high,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,2293,1755,B2,0,1,0,1,4014.5,4014.5,6,36111.0,6753.5,35.773594,0.45293677,8,214.5,3979.0,36180.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.297668,10.494353,8.29766808562474,low,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,2295,1756,B2,0,1,0,1,1945.5,1945.5,9,14193.5,6767.5,1.9364917,0.54891324,7,0.0,1945.5,14441.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.573274,9.560539,7.573274292424608,none,q4,quiet,B2_n1
44,sample_i_analysis,0,20.0,2296,1757,B2,0,1,0,1,4363.0,4363.0,7,38527.0,6807.0,21.0,0.5420095,9,563.0,4358.0,39542.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.380916,10.559114,8.38091517312361,mid,q4,wide,B2_n1
44,sample_i_analysis,0,20.0,2301,1762,B2,0,1,0,1,2821.0,2821.0,7,20853.0,6741.0,6.0621777,0.3816717,8,0.0,2814.5,20981.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.9448466,9.945253,7.944846711001996,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2302,1763,B2,0,1,0,1,1135.0,1135.0,0,1304.0,12001.0,715.1776,0.0,1,0.0,672.0,1006.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.034388,7.1731915,7.0343879299155025,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2305,1766,B2,0,1,0,1,6008.0,6008.0,6,54223.0,6742.0,73.74788,0.47878206,10,2208.0,5934.0,54842.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.700848,10.900861,8.700847193443972,high,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,2306,1767,B2,0,1,0,1,3974.0,3974.0,7,33378.0,6752.0,1.8027756,0.5757685,9,174.0,3975.5,34260.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.287528,10.415652,8.287528423111763,low,q4,quiet,B2_n1
44,sample_i_analysis,0,20.0,2311,1771,B2,0,1,0,1,6034.0,6034.0,5,51398.0,6792.0,287.19855,0.44937545,11,2234.0,5752.0,48134.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.705166,10.847355,8.705165419719005,high,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,2315,1775,B2,0,1,0,1,4456.0,4456.0,5,40681.0,6771.0,88.63549,0.45544603,9,656.0,4369.5,40163.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.402007,10.613517,8.40200678160712,mid,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,2316,1776,B2,0,1,0,1,3991.5,3991.5,6,28373.5,7990.5,240.83656,0.45669374,8,191.5,4196.0,31289.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.291923,10.253211,8.291922379085854,low,q2,wide,B2_n1
44,sample_i_analysis,0,20.0,2318,1777,B2,0,1,0,1,4795.0,4795.0,7,40535.0,6756.0,1.5811388,0.58475393,10,995.0,4793.5,41921.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.475329,10.609921,8.475328987317539,mid,q4,quiet,B2_n1
44,sample_i_analysis,0,20.0,2323,1782,B2,0,1,0,1,3366.5,3366.5,3,12699.0,9970.5,2800.0645,0.023938892,3,0.0,1045.5,1178.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.121629,9.449279,8.121628907985334,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2324,1783,B2,0,1,0,1,1757.0,1757.0,7,12478.0,6737.0,24.135036,0.3422824,7,0.0,1730.5,12176.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.471363,9.431723,7.471363088187097,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2325,1784,B2,0,1,0,1,8137.5,8137.5,5,64145.0,6770.5,147.26082,0.44223243,8,4337.5,7986.0,64268.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,9.004238,11.068901,9.004238286516825,high,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2326,1784,B2,0,1,0,1,3845.0,3845.0,6,33953.0,6741.0,5.17204,0.505758,9,45.0,3845.0,34688.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.254529,10.432733,8.254528881939743,low,q3,wide,B2_n1
44,sample_i_analysis,0,20.0,2333,1790,B2,0,1,0,1,1981.0,1981.0,7,14494.0,6734.0,11.61895,0.3871257,7,0.0,1981.0,14707.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.591357,9.5814905,7.591357046698551,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2334,1791,B2,0,1,0,1,2965.0,2965.0,7,22485.0,6746.0,13.756817,0.42601734,7,0.0,2965.0,22768.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.9946322,10.020604,7.994632311431825,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2335,1792,B2,0,1,0,1,7511.0,7511.0,6,59503.0,6756.0,5.3619027,0.49019378,8,3711.0,7507.5,62389.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.924124,10.993782,8.924123891686012,high,q3,wide,B2_n1
44,sample_i_analysis,0,20.0,2336,1792,B2,0,1,0,1,2365.0,2365.0,3,16415.0,8092.0,1517.1263,0.051050868,7,0.0,740.0,3319.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,7.768533,9.705951,7.768533300926034,none,q1,wide,B2_n1
44,sample_i_analysis,0,20.0,2338,1794,B2,0,1,0,1,5853.5,5853.5,6,49968.0,6833.5,23.57435,0.52693725,11,2053.5,5853.5,51842.0,0.039466806063774174,0.02068583562283118,1.8780970440942995,0.31935259809312094,0.02095947834187238,0.060669456066945605,0.9853556485355649,8.674795,10.819139,8.674795051919727,high,q4,wide,B2_n1
