accepted_n,accepted_fraction,bias_median_frac,model_energy_proxy_res68,p04b_charge_propagated_energy_res68,combined_energy_proxy_res68,depth_order_violation_rate,geometry,method,support_stratum,n_runs,score_median,score_res68,clears_10pct_point
1664,0.004999218872051242,-0.07662242706441262,0.09708354843239216,0.03368550789476888,0.10276151428600674,,zero_4cm,ml_monotonic_hgb,B4|q_ge_32k|sat_ge1|B2_B4,21,0.023297578721801444,0.03368550789476888,False
1664,0.004999218872051242,-0.006892481490089981,0.03499135463796752,0.09673293795334877,0.10286717739146162,,zero_4cm,traditional_depth_charge_lookup,B4|q_ge_32k|sat_ge1|B2_B4,21,0.0878827409130153,0.09673293795334877,False
10631,0.031939120089409107,-0.025125732000311665,0.04035355552905377,0.09575215013660489,0.10390805406521358,,zero_4cm,traditional_depth_charge_lookup,B4|q_ge_32k|sat0|B2_B4,21,0.09062278573583417,0.09575215013660489,False
10631,0.031939120089409107,-0.04828334132102091,0.0772922384244571,0.1268166051861291,0.14851444869640687,,zero_4cm,ml_monotonic_hgb,B4|q_ge_32k|sat0|B2_B4,21,0.11387623454186113,0.1268166051861291,False
116556,0.35017365075168544,-0.004232011133991742,0.013395678949887298,0.16354340924344235,0.16409110555266704,,center_2cm,ml_monotonic_hgb,B2|q_ge_32k|sat0|B2,21,0.15323195281484306,0.16354340924344235,False
116556,0.35017365075168544,-0.004424485195707457,0.01458114072451882,0.17760630450098314,0.17820384132594944,,center_4cm,ml_monotonic_hgb,B2|q_ge_32k|sat0|B2,21,0.1674006099466377,0.17760630450098314,False
103386,0.3106065158088279,-0.015862409568644733,0.026975850271839106,0.2030907418111287,0.2048744637754623,,center_2cm,ml_monotonic_hgb,B2|q_ge_32k|sat_ge1|B2,21,0.1925484840530675,0.2030907418111287,False
103386,0.3106065158088279,-0.01703289667842451,0.028716699099456837,0.2181927317494312,0.22007434424632052,,center_4cm,ml_monotonic_hgb,B2|q_ge_32k|sat_ge1|B2,21,0.20716634851847848,0.2181927317494312,False
44626,0.13407159938951846,0.03516263779002709,0.05757229556912909,0.216445531581807,0.2239715101499076,,zero_4cm,ml_monotonic_hgb,B2|q_16k_32k|sat0|B2,21,0.20316719871266556,0.216445531581807,False
103386,0.3106065158088279,-0.0019851842029960437,0.019162545063078178,0.23685052039017118,0.237624435070111,,center_2cm,traditional_depth_charge_lookup,B2|q_ge_32k|sat_ge1|B2,21,0.23155195185487726,0.23685052039017118,False
116556,0.35017365075168544,-0.01300009463500453,0.016311355631652102,0.2389091667200715,0.23946534251415413,,center_2cm,traditional_depth_charge_lookup,B2|q_ge_32k|sat0|B2,21,0.211924719656337,0.2389091667200715,False
44626,0.13407159938951846,-0.07430090197696707,0.0966099410181699,0.22475578372958552,0.24463982305306403,,zero_4cm,traditional_depth_charge_lookup,B2|q_16k_32k|sat0|B2,21,0.22290070043337795,0.22475578372958552,False
103386,0.3106065158088279,-0.002122188027586606,0.020537566701769715,0.25287286822102295,0.2537054968430059,,center_4cm,traditional_depth_charge_lookup,B2|q_ge_32k|sat_ge1|B2,21,0.24754396905365697,0.25287286822102295,False
10964,0.03293956473147225,-0.08751581012989162,0.23043334752564978,0.12026010522566033,0.259926952355395,,zero_4cm,traditional_depth_charge_lookup,B2|q_lt_8k|sat0|B2,21,0.11319180027034488,0.12026010522566033,False
116556,0.35017365075168544,-0.01419116174508879,0.017902883234392843,0.25950901644508406,0.26012582117967303,,center_4cm,traditional_depth_charge_lookup,B2|q_ge_32k|sat0|B2,21,0.23003284829619608,0.25950901644508406,False
26590,0.07988535445182844,0.17554194961892594,0.2205307631881657,0.1876848888684998,0.2895849357648563,,zero_4cm,ml_monotonic_hgb,B2|q_8k_16k|sat0|B2,21,0.16920264971178287,0.1876848888684998,False
26590,0.07988535445182844,-0.15489518104595035,0.19709909254884983,0.2437265430668269,0.31344964520459406,,zero_4cm,traditional_depth_charge_lookup,B2|q_8k_16k|sat0|B2,21,0.23801273423459632,0.2437265430668269,False
116556,0.35017365075168544,-0.010808739954200716,0.03266462634428122,0.3943000584310009,0.3956507473680572,,zero_4cm,ml_monotonic_hgb,B2|q_ge_32k|sat0|B2,21,0.3704028637516876,0.3943000584310009,False
103386,0.3106065158088279,-0.027848989477958618,0.047863445031949524,0.40540672361064173,0.408222391496402,,zero_4cm,ml_monotonic_hgb,B2|q_ge_32k|sat_ge1|B2,21,0.38723739812040564,0.40540672361064173,False
103386,0.3106065158088279,-0.003687277745291508,0.03763549588806585,0.445108497092834,0.4466967704550617,,zero_4cm,traditional_depth_charge_lookup,B2|q_ge_32k|sat_ge1|B2,21,0.44000709386628756,0.445108497092834,False
116556,0.35017365075168544,-0.03282415268192538,0.04847699782557827,0.5828972922729819,0.5849096277694147,,zero_4cm,traditional_depth_charge_lookup,B2|q_ge_32k|sat0|B2,21,0.5204352932921439,0.5828972922729819,False
10964,0.03293956473147225,0.7055335241210573,0.9032128726122004,0.12067379175138268,0.9112385292929832,,zero_4cm,ml_monotonic_hgb,B2|q_lt_8k|sat0|B2,21,0.06786923237941511,0.12067379175138268,False
