action_mask,method,n,runs,roc_auc,roc_auc_ci_low,roc_auc_ci_high,average_precision,ap_ci_low,ap_ci_high,purity_at_80pct_eff,purity_ci_low,purity_ci_high,ece,ece_ci_low,ece_ci_high,bootstrap_valid,traditional_roc_auc,traditional_average_precision,traditional_purity_at_80pct_eff,traditional_ece,roc_auc_minus_traditional,average_precision_minus_traditional,purity_at_80pct_eff_minus_traditional,ece_minus_traditional
s14g_traditional_and_p04s_accept,control_shuffled_label_hgb,7619,21,0.47768152137867764,0.3902481067383283,0.551178568582705,0.20582596200479858,0.14160241709363955,0.3009198887516638,0.2160118362650008,0.14378058285327008,0.3046746558010156,0.2843751005503044,0.20764982384089764,0.3538085003287053,300,0.9628511000789525,0.8987430850219946,0.6690427698574338,0.06329230206303443,-0.48516957870027483,-0.692917123017196,-0.453030933592433,0.22108279848726997
s14g_traditional_p04s_and_p07j_correct,ML_ridge_waveform,0,0,,,,,,,,,,,,,0,,,,,,,,
s14g_traditional_p04s_and_p07j_correct,ML_gradient_boosted_trees,0,0,,,,,,,,,,,,,0,,,,,,,,
s14g_traditional_p04s_and_p07j_correct,ML_mlp,0,0,,,,,,,,,,,,,0,,,,,,,,
s14g_traditional_p04s_and_p07j_correct,NN_1d_cnn,0,0,,,,,,,,,,,,,0,,,,,,,,
s14g_traditional_p04s_and_p07j_correct,NN_action_gated_residual_ensemble_new,0,0,,,,,,,,,,,,,0,,,,,,,,
s14g_traditional_p04s_and_p07j_correct,control_charge_only,0,0,,,,,,,,,,,,,0,,,,,,,,
s14g_traditional_p04s_and_p07j_correct,control_depth_only,0,0,,,,,,,,,,,,,0,,,,,,,,
s14g_traditional_p04s_and_p07j_correct,control_action_only,0,0,,,,,,,,,,,,,0,,,,,,,,
s14g_traditional_p04s_and_p07j_correct,control_run_family_only,0,0,,,,,,,,,,,,,0,,,,,,,,
s14g_traditional_p04s_and_p07j_correct,control_shuffled_label_hgb,0,0,,,,,,,,,,,,,0,,,,,,,,
