match_key,dynamic_n,control_n,matched_n
"33|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",40,25,25
"39|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",31,25,25
"33|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",25,39,25
"34|high_20nA|B2|(999.999, 1500.0]|B2_only",25,198,25
"34|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",25,28,25
"40|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",25,74,25
"41|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",25,62,25
"45|high_20nA|B4|(2000.0, 3000.0]|all_four",25,58,25
"49|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",25,73,25
"55|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",25,45,25
"57|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",25,44,25
"58|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",25,54,25
"61|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",25,80,25
"63|high_20nA|B8|(3000.0, 4500.0]|all_four",25,209,25
"63|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",25,254,25
"64|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",25,170,25
"65|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",25,107,25
"31|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",24,29,24
"34|high_20nA|B2|(1500.0, 2000.0]|B2_only",24,187,24
"40|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",24,41,24
"45|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",24,48,24
"50|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",24,62,24
"52|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream",24,38,24
"59|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream",24,82,24
"62|high_20nA|B6|(1500.0, 2000.0]|all_four",24,120,24
"62|high_20nA|B2|(3000.0, 4500.0]|all_four",24,266,24
"63|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",24,80,24
"63|high_20nA|B6|(1500.0, 2000.0]|all_four",24,78,24
"64|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",24,46,24
"65|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",24,115,24
"31|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",23,48,23
"36|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",23,32,23
"42|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",23,72,23
"44|high_20nA|B2|(999.999, 1500.0]|B2_only",23,75,23
"45|high_20nA|B6|(2000.0, 3000.0]|all_four",23,63,23
"48|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",23,24,23
"49|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",23,26,23
"52|high_20nA|B2|(1500.0, 2000.0]|B2_only",23,83,23
"54|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",23,25,23
"56|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",23,86,23
"58|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",23,67,23
"59|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",23,113,23
"59|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",23,423,23
"63|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",23,245,23
"63|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",23,342,23
"63|high_20nA|B4|(1500.0, 2000.0]|all_four",23,93,23
"40|high_20nA|B4|(2000.0, 3000.0]|all_four",22,52,22
"41|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",22,58,22
"45|high_20nA|B8|(3000.0, 4500.0]|all_four",22,54,22
"53|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",22,33,22
"54|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",22,37,22
"56|high_20nA|B4|(2000.0, 3000.0]|all_four",22,64,22
"56|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",22,29,22
"57|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",22,58,22
"59|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream",22,25,22
"59|high_20nA|B2|(3000.0, 4500.0]|all_four",22,208,22
"60|high_20nA|B4|(1500.0, 2000.0]|all_four",22,43,22
"60|high_20nA|B6|(1500.0, 2000.0]|all_four",22,56,22
"42|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",29,21,21
"32|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",28,21,21
"31|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",21,60,21
"32|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",21,40,21
"37|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",21,57,21
"40|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",21,30,21
"40|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",21,77,21
"42|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",21,76,21
"49|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",21,33,21
"50|high_20nA|B8|(3000.0, 4500.0]|all_four",21,30,21
"53|high_20nA|B4|(2000.0, 3000.0]|all_four",21,39,21
"54|high_20nA|B4|(2000.0, 3000.0]|all_four",21,33,21
"55|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",21,47,21
"56|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",21,46,21
"57|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",21,57,21
"59|high_20nA|B6|(1500.0, 2000.0]|all_four",21,188,21
"62|high_20nA|B8|(2000.0, 3000.0]|all_four",21,199,21
"62|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream",21,67,21
"64|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",21,200,21
"65|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",21,74,21
"54|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",27,20,20
"57|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",23,20,20
"53|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",21,20,20
"31|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",20,25,20
"40|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",20,20,20
"40|high_20nA|B2|(2000.0, 3000.0]|all_four",20,24,20
"42|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",20,30,20
"42|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",20,51,20
"48|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",20,36,20
"53|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",20,62,20
"53|high_20nA|B6|(2000.0, 3000.0]|all_four",20,39,20
"53|high_20nA|B8|(3000.0, 4500.0]|all_four",20,37,20
"54|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",20,75,20
"55|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",20,42,20
"56|high_20nA|B8|(3000.0, 4500.0]|all_four",20,52,20
"56|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",20,41,20
"59|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",20,59,20
"59|high_20nA|B4|(999.999, 1500.0]|B4_only",20,21,20
"59|high_20nA|B4|(999.999, 1500.0]|B2_plus_ge2_downstream",20,29,20
"62|high_20nA|B4|(1500.0, 2000.0]|B2_plus_ge2_downstream",20,41,20
"63|high_20nA|B2|(2000.0, 3000.0]|all_four",20,167,20
"64|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",20,136,20
"49|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",29,19,19
"58|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",22,19,19
"32|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",19,49,19
"33|high_20nA|B4|(2000.0, 3000.0]|all_four",19,46,19
"33|high_20nA|B8|(3000.0, 4500.0]|all_four",19,24,19
"34|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",19,52,19
"35|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",19,41,19
"40|high_20nA|B8|(3000.0, 4500.0]|all_four",19,36,19
"40|high_20nA|B6|(2000.0, 3000.0]|all_four",19,44,19
"41|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",19,21,19
"45|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream",19,189,19
"49|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",19,33,19
"51|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream",19,77,19
"57|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",19,70,19
"59|high_20nA|B4|(1500.0, 2000.0]|B2_plus_ge2_downstream",19,107,19
"60|high_20nA|B4|(999.999, 1500.0]|B4_only",19,21,19
"63|high_20nA|B6|(2000.0, 3000.0]|all_four",19,256,19
"40|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",30,18,18
"33|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",22,18,18
"31|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",18,46,18
"35|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",18,26,18
"39|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",18,37,18
"41|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",18,71,18
"41|high_20nA|B4|(2000.0, 3000.0]|all_four",18,52,18
"42|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",18,38,18
"46|low_2nA|B2|(3000.0, 4500.0]|B2_only",18,181,18
"48|high_20nA|B6|(2000.0, 3000.0]|all_four",18,30,18
"50|high_20nA|B6|(2000.0, 3000.0]|all_four",18,30,18
"51|high_20nA|B4|(2000.0, 3000.0]|B2_plus_one_downstream",18,27,18
"56|high_20nA|B6|(2000.0, 3000.0]|all_four",18,57,18
"57|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",18,24,18
"58|high_20nA|B2|(2000.0, 3000.0]|B2_only",18,2006,18
"60|high_20nA|B8|(2000.0, 3000.0]|all_four",18,138,18
"63|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",18,188,18
"65|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",18,34,18
"65|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",18,71,18
"65|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",18,72,18
"58|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",25,17,17
"48|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",24,17,17
"62|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",22,17,17
"32|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",17,26,17
"32|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",17,45,17
"32|high_20nA|B4|(2000.0, 3000.0]|all_four",17,19,17
"41|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",17,33,17
"41|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",17,26,17
"42|high_20nA|B4|(2000.0, 3000.0]|all_four",17,52,17
"51|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",17,43,17
"59|high_20nA|B8|(2000.0, 3000.0]|all_four",17,228,17
"60|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",17,57,17
"61|high_20nA|B8|(2000.0, 3000.0]|all_four",17,200,17
"61|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",17,81,17
"61|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream",17,57,17
"63|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream",17,18,17
"61|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream",24,16,16
"37|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream",23,16,16
"37|high_20nA|B4|(999.999, 1500.0]|B4_only",20,16,16
"33|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",16,61,16
"34|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream",16,60,16
"39|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",16,37,16
"40|high_20nA|B4|(999.999, 1500.0]|B4_only",16,17,16
"42|high_20nA|B6|(2000.0, 3000.0]|all_four",16,47,16
"44|high_20nA|B4|(3000.0, 4500.0]|B2_plus_one_downstream",16,26,16
"48|high_20nA|B8|(3000.0, 4500.0]|all_four",16,36,16
"48|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",16,30,16
"48|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",16,45,16
"48|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",16,54,16
"58|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",16,36,16
"59|high_20nA|B2|(1500.0, 2000.0]|all_four",16,69,16
"61|high_20nA|B4|(999.999, 1500.0]|all_four",16,32,16
"62|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",16,73,16
"62|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",16,410,16
"63|high_20nA|B4|(1500.0, 2000.0]|B2_plus_ge2_downstream",16,55,16
"63|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream",16,302,16
"60|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream",27,15,15
"45|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",20,15,15
"34|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",17,15,15
"60|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",16,15,15
"32|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",15,26,15
"33|high_20nA|B6|(2000.0, 3000.0]|all_four",15,45,15
"33|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream",15,92,15
"33|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",15,46,15
"39|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",15,19,15
"39|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",15,29,15
"40|high_20nA|B8|(2000.0, 3000.0]|all_four",15,20,15
"41|high_20nA|B2|(2000.0, 3000.0]|all_four",15,18,15
"41|high_20nA|B8|(3000.0, 4500.0]|all_four",15,40,15
"41|high_20nA|B6|(2000.0, 3000.0]|all_four",15,47,15
"45|high_20nA|B2|(3000.0, 4500.0]|all_four",15,30,15
"50|high_20nA|B4|(2000.0, 3000.0]|all_four",15,36,15
"51|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",15,40,15
"51|high_20nA|B6|(2000.0, 3000.0]|all_four",15,16,15
"54|high_20nA|B6|(2000.0, 3000.0]|all_four",15,28,15
"57|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",15,39,15
"59|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream",15,58,15
"59|high_20nA|B4|(999.999, 1500.0]|all_four",15,42,15
"60|high_20nA|B2|(1500.0, 2000.0]|all_four",15,28,15
"61|high_20nA|B6|(999.999, 1500.0]|all_four",15,16,15
"61|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream",15,15,15
"63|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream",15,54,15
"63|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",15,238,15
"64|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",15,62,15
"64|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",15,87,15
"64|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",15,146,15
"55|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",24,14,14
"62|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream",23,14,14
"62|high_20nA|B4|(999.999, 1500.0]|B4_only",20,14,14
"45|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream",19,14,14
"53|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",17,14,14
"31|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",14,36,14
"35|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",14,42,14
"36|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",14,51,14
"37|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",14,15,14
"37|high_20nA|B4|(2000.0, 3000.0]|all_four",14,57,14
"37|high_20nA|B8|(3000.0, 4500.0]|all_four",14,48,14
"40|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",14,14,14
"48|high_20nA|B4|(2000.0, 3000.0]|all_four",14,41,14
"50|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",14,19,14
"58|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",14,73,14
"60|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",14,601,14
"61|high_20nA|B2|(1500.0, 2000.0]|all_four",14,34,14
"61|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",14,26,14
"61|high_20nA|B8|(1500.0, 2000.0]|all_four",14,21,14
"62|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream",14,29,14
"62|high_20nA|B6|(999.999, 1500.0]|all_four",14,25,14
"63|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",14,53,14
"63|high_20nA|B4|(999.999, 1500.0]|B4_only",14,15,14
"63|high_20nA|B8|(2000.0, 3000.0]|all_four",14,102,14
"64|high_20nA|B4|(2000.0, 3000.0]|all_four",14,120,14
"65|high_20nA|B4|(1500.0, 2000.0]|B2_plus_ge2_downstream",14,28,14
"37|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",15,13,13
"31|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",13,27,13
"32|high_20nA|B6|(2000.0, 3000.0]|all_four",13,35,13
"40|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream",13,13,13
"42|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",13,28,13
"45|high_20nA|B8|(2000.0, 3000.0]|all_four",13,27,13
"49|high_20nA|B4|(2000.0, 3000.0]|all_four",13,37,13
"54|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",13,53,13
"54|high_20nA|B8|(3000.0, 4500.0]|all_four",13,23,13
"54|high_20nA|B8|(2000.0, 3000.0]|all_four",13,17,13
"55|high_20nA|B8|(3000.0, 4500.0]|all_four",13,26,13
"62|high_20nA|B2|(1500.0, 2000.0]|all_four",13,49,13
"64|high_20nA|B6|(2000.0, 3000.0]|all_four",13,125,13
"64|high_20nA|B2|(2000.0, 3000.0]|all_four",13,96,13
"61|high_20nA|B4|(999.999, 1500.0]|B4_only",21,12,12
"35|high_20nA|B4|(999.999, 1500.0]|B2_plus_one_downstream",17,12,12
"64|high_20nA|B4|(999.999, 1500.0]|B4_only",14,12,12
"32|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",12,40,12
"35|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",12,45,12
"37|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream",12,12,12
"37|high_20nA|B6|(2000.0, 3000.0]|all_four",12,52,12
"37|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream",12,222,12
"40|high_20nA|B6|(1500.0, 2000.0]|all_four",12,15,12
"42|high_20nA|B8|(3000.0, 4500.0]|all_four",12,32,12
"45|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",12,16,12
"45|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream",12,14,12
"46|low_2nA|B2|(2000.0, 3000.0]|B2_only",12,75,12
"48|high_20nA|B2|(2000.0, 3000.0]|all_four",12,21,12
"48|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",12,13,12
"52|high_20nA|B2|(3000.0, 4500.0]|B2_plus_one_downstream",12,36,12
"54|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",12,22,12
"55|high_20nA|B6|(2000.0, 3000.0]|all_four",12,36,12
"55|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",12,22,12
"55|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",12,25,12
"56|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",12,48,12
"56|high_20nA|B6|(1500.0, 2000.0]|all_four",12,18,12
"57|high_20nA|B6|(2000.0, 3000.0]|all_four",12,40,12
"57|high_20nA|B4|(2000.0, 3000.0]|all_four",12,51,12
"58|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",12,63,12
"59|high_20nA|B6|(999.999, 1500.0]|all_four",12,50,12
"59|high_20nA|B2|(999.999, 1500.0]|B2_plus_ge2_downstream",12,16,12
"60|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",12,48,12
"60|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream",12,29,12
"62|high_20nA|B4|(999.999, 1500.0]|all_four",12,22,12
"65|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",12,41,12
"45|high_20nA|B4|(999.999, 1500.0]|B4_only",15,11,11
"57|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",13,11,11
"58|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",12,11,11
"60|high_20nA|B4|(1500.0, 2000.0]|B2_plus_ge2_downstream",12,11,11
"31|high_20nA|B8|(3000.0, 4500.0]|all_four",11,24,11
"31|high_20nA|B4|(2000.0, 3000.0]|all_four",11,36,11
"31|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",11,22,11
"34|high_20nA|B6|(2000.0, 3000.0]|B2_plus_ge2_downstream",11,33,11
"34|high_20nA|B2|(2000.0, 3000.0]|B2_plus_one_downstream",11,11,11
"34|high_20nA|B6|(3000.0, 4500.0]|B2_plus_ge2_downstream",11,45,11
"35|high_20nA|B4|(999.999, 1500.0]|B4_only",11,12,11
"36|high_20nA|B4|(2000.0, 3000.0]|B2_plus_ge2_downstream",11,39,11
"36|high_20nA|B4|(3000.0, 4500.0]|B2_plus_ge2_downstream",11,39,11
"39|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",11,16,11
"40|high_20nA|B2|(3000.0, 4500.0]|all_four",11,21,11
"48|high_20nA|B2|(3000.0, 4500.0]|all_four",11,14,11
"50|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",11,85,11
"50|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",11,34,11
"51|high_20nA|B4|(2000.0, 3000.0]|all_four",11,22,11
"51|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",11,14,11
"55|high_20nA|B4|(2000.0, 3000.0]|all_four",11,31,11
"57|high_20nA|B2|(2000.0, 3000.0]|all_four",11,17,11
"59|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",11,371,11
"60|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream",11,14,11
"60|high_20nA|B4|(3000.0, 4500.0]|all_four",11,158,11
"61|high_20nA|B6|(3000.0, 4500.0]|all_four",11,240,11
"64|high_20nA|B4|(1500.0, 2000.0]|all_four",11,58,11
"36|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",19,10,10
"57|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream",17,10,10
"64|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream",15,10,10
"49|high_20nA|B4|(999.999, 1500.0]|B4_only",14,10,10
"41|high_20nA|B6|(1500.0, 2000.0]|all_four",12,10,10
"48|high_20nA|B2|(999.999, 1500.0]|B2_plus_one_downstream",12,10,10
"54|high_20nA|B6|(999.999, 1500.0]|B2_plus_ge2_downstream",12,10,10
"55|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",11,10,10
"57|high_20nA|B4|(999.999, 1500.0]|B4_only",11,10,10
"57|high_20nA|B4|(1500.0, 2000.0]|all_four",11,10,10
"31|high_20nA|B6|(2000.0, 3000.0]|all_four",10,31,10
"35|high_20nA|B2|(2000.0, 3000.0]|B2_plus_ge2_downstream",10,16,10
"35|high_20nA|B8|(3000.0, 4500.0]|all_four",10,12,10
"36|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",10,34,10
"37|high_20nA|B2|(2000.0, 3000.0]|all_four",10,24,10
"37|high_20nA|B6|(1500.0, 2000.0]|all_four",10,11,10
"39|high_20nA|B4|(2000.0, 3000.0]|all_four",10,49,10
"39|high_20nA|B8|(3000.0, 4500.0]|all_four",10,39,10
"40|high_20nA|B2|(4500.0, 7000.0]|B2_plus_one_downstream",10,124,10
"42|high_20nA|B2|(2000.0, 3000.0]|all_four",10,21,10
"42|high_20nA|B4|(4500.0, 7000.0]|B2_plus_one_downstream",10,103,10
"49|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",10,10,10
"49|high_20nA|B8|(3000.0, 4500.0]|all_four",10,32,10
"51|high_20nA|B8|(3000.0, 4500.0]|all_four",10,20,10
"54|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",10,33,10
"56|high_20nA|B4|(1500.0, 2000.0]|all_four",10,14,10
"56|high_20nA|B8|(2000.0, 3000.0]|all_four",10,25,10
"56|high_20nA|B4|(999.999, 1500.0]|B4_only",10,10,10
"57|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",10,11,10
"58|high_20nA|B8|(3000.0, 4500.0]|all_four",10,36,10
"60|high_20nA|B4|(3000.0, 4500.0]|B4_only",10,15,10
"60|high_20nA|B8|(999.999, 1500.0]|B8_only",10,10,10
"62|high_20nA|B8|(999.999, 1500.0]|all_four",10,17,10
"63|high_20nA|B4|(999.999, 1500.0]|B2_plus_ge2_downstream",10,24,10
"64|high_20nA|B4|(1500.0, 2000.0]|B2_plus_ge2_downstream",10,44,10
"64|high_20nA|B6|(1500.0, 2000.0]|B2_plus_ge2_downstream",10,46,10
"64|high_20nA|B2|(1500.0, 2000.0]|B2_plus_one_downstream",10,28,10
"65|high_20nA|B2|(3000.0, 4500.0]|B2_plus_ge2_downstream",10,62,10
"65|high_20nA|B2|(1500.0, 2000.0]|B2_plus_ge2_downstream",10,19,10
"55|high_20nA|B4|(1500.0, 2000.0]|B2_plus_one_downstream",19,9,9
"45|high_20nA|B4|(1500.0, 2000.0]|B2_plus_ge2_downstream",17,9,9
"62|high_20nA|B4|(999.999, 1500.0]|B2_plus_ge2_downstream",16,9,9
