event_id,run,pair,residual_ns,tail_bool,high_risk,ml_score_pair_max,amp_mean_adc,log_amp_mean,taxon_a,taxon_b,idx_a,idx_b,audit_ml_shape_score,audit_ml_shape_selected,audit_traditional_selected
57:378724:14528:21071,57,B4-B6,-0.8562374114990305,False,False,0.2883961775380704,3106.25,8.041493369625622,unassigned_common,unassigned_common,496361,496362,0.06983908927790952,False,False
57:378822:14610:21169,57,B4-B6,2.249574661254876,False,False,0.4300541963814607,3101.75,8.04004409400963,unassigned_common,unassigned_common,496400,496401,0.06554955585774831,False,False
57:378877:14656:21224,57,B6-B8,0.5206622390747082,False,False,0.2238484747764897,1056.25,6.963426476352598,novel_early_pretrigger,novel_early_pretrigger,496426,496427,0.026685986944653663,False,False
57:378995:14760:21342,57,B4-B6,-1.4174318313598633,False,False,0.3202536513327502,2925.5,7.9815624487312755,novel_delayed_peak,novel_delayed_peak,496483,496484,0.2740866581291734,False,False
57:378995:14760:21342,57,B4-B8,-0.8330003420511787,False,False,0.3202536513327502,3428.75,8.140242651206274,novel_delayed_peak,novel_delayed_peak,496483,496485,0.25913948785889673,False,False
57:378995:14760:21342,57,B6-B8,0.5844314893086846,False,False,0.2475416501703142,3503.25,8.161731796543167,novel_delayed_peak,novel_delayed_peak,496484,496485,0.17622861431584405,False,False
57:379080:14840:21427,57,B4-B6,-1.6069224061965883,False,False,0.4195186028614673,1523.5,7.329421766428309,novel_delayed_peak,novel_delayed_peak,496522,496523,0.6338215283685635,True,False
57:379291:15034:21638,57,B4-B6,-6.809651681900029,True,False,0.4110372810877176,2597.75,7.862785839172223,unassigned_common,unassigned_common,496616,496617,0.3615370670081666,False,False
57:379488:15211:21835,57,B4-B6,0.6806516647338867,False,False,0.3091106684985187,2913.0,7.97728198675515,novel_delayed_peak,novel_delayed_peak,496700,496701,0.2594550129510159,False,False
57:379589:15299:21936,57,B4-B6,0.847926139831543,False,False,0.3794296466501547,2993.25,8.004449061827616,novel_delayed_peak,novel_delayed_peak,496738,496739,0.2910172185755765,False,False
57:379634:15340:21981,57,B4-B6,0.4039382934570241,False,False,0.1859956984253741,3243.0,8.084562415235304,unassigned_common,unassigned_common,496757,496758,0.07655982283945263,False,False
57:379763:15463:22110,57,B4-B6,-2.6960464897155774,False,True,0.4821914098060613,3712.5,8.219730107109351,unassigned_common,unassigned_common,496813,496814,0.23824618411583656,False,False
57:379814:15503:22161,57,B4-B6,-1.551876324653627,False,True,0.8439474869539663,1434.5,7.269268499561119,unassigned_common,unassigned_common,496836,496837,0.9266112829043597,True,False
57:379814:15503:22161,57,B4-B8,-1.751072038332623,False,True,0.5718362431486413,2469.5,7.812175838285805,unassigned_common,unassigned_common,496836,496838,0.6404797925351888,True,False
57:379814:15503:22161,57,B6-B8,-0.1991957136789963,False,True,0.8439474869539663,2249.5,7.718907692732987,unassigned_common,unassigned_common,496837,496838,0.903631720716574,True,True
57:379975:15651:22322,57,B4-B6,0.1472647984822472,False,False,0.385071577592786,2722.75,7.90976488625883,unassigned_common,unassigned_common,496924,496925,0.3416420525341955,False,False
57:379975:15651:22322,57,B4-B8,-3.469537893931076,False,False,0.385071577592786,2823.5,7.946086636765317,unassigned_common,unassigned_common,496924,496926,0.13057059943110844,False,False
57:379975:15651:22322,57,B6-B8,-3.616802692413323,False,False,0.3572338262026401,2912.25,7.977024575453373,unassigned_common,unassigned_common,496925,496926,0.12941096047346431,False,False
57:379991:15666:22338,57,B4-B6,0.5104549725850305,False,False,0.163189791095471,2839.25,7.951647355450014,unassigned_common,unassigned_common,496937,496938,0.0983043480128623,False,False
57:379991:15666:22338,57,B4-B8,-1.4446663856506348,False,False,0.1089159406544961,2686.25,7.896273644853172,unassigned_common,unassigned_common,496937,496939,0.05738005951885725,False,False
57:379991:15666:22338,57,B6-B8,-1.9551213582356648,False,False,0.163189791095471,2827.0,7.947325027016463,unassigned_common,unassigned_common,496938,496939,0.10161566435152648,False,False
57:380016:15691:22363,57,B4-B6,0.0233510840733686,False,False,0.2922995319883122,1949.75,7.575969192996871,novel_delayed_peak,novel_delayed_peak,496952,496953,0.5746073278273851,True,False
57:380016:15691:22363,57,B4-B8,-1.4563540906906098,False,False,0.2922995319883122,2038.5,7.620459958757613,novel_delayed_peak,novel_delayed_peak,496952,496954,0.5310114519211395,True,False
57:380016:15691:22363,57,B6-B8,-1.4797051747639784,False,False,0.1126010585155991,2098.25,7.649335417063672,novel_delayed_peak,novel_delayed_peak,496953,496954,0.47899076844234817,False,False
57:380025:15699:22372,57,B4-B6,-4.205301234245304,False,True,0.6197412079886016,2407.5,7.786759426070276,unassigned_common,unassigned_common,496961,496962,0.626348267605722,True,False
57:380025:15699:22372,57,B4-B8,-2.3395415436426816,False,True,0.6197412079886016,2713.5,7.906363053345506,unassigned_common,unassigned_common,496961,496963,0.6052054587983761,True,False
57:380025:15699:22372,57,B6-B8,1.8657596906026228,False,False,0.3866221850223926,3408.5,8.134320931960708,unassigned_common,unassigned_common,496962,496963,0.21003862163442277,False,False
57:380032:15705:22379,57,B4-B6,-4.622072039286294,False,True,0.4962080997243249,2962.25,7.99404191795961,unassigned_common,unassigned_common,496969,496970,0.4105175821716106,False,False
57:380088:15759:22435,57,B4-B6,-1.403646469116218,False,False,0.2816778945468931,3223.0,8.07837810362652,unassigned_common,unassigned_common,496996,496997,0.07162702285316001,False,False
57:380088:15759:22435,57,B4-B8,-4.820136229197189,False,False,0.2816778945468931,2926.5,7.981904095471872,unassigned_common,unassigned_common,496996,496998,0.07741457836969377,False,False
57:380088:15759:22435,57,B6-B8,-3.416489760080971,False,False,0.2334434479639844,3396.5,8.1307951460253,unassigned_common,unassigned_common,496997,496998,0.14491965774733662,False,False
57:380289:15947:22636,57,B4-B6,0.1310876426696765,False,False,0.3049409198736026,3601.25,8.189313929213043,unassigned_common,unassigned_common,497078,497079,0.1484224556403037,False,False
57:380317:15973:22664,57,B4-B6,-1.5611199827194255,False,False,0.4109800562492675,2425.25,7.79410213448322,unassigned_common,unassigned_common,497095,497096,0.6258926147339273,True,False
57:380547:16187:22894,57,B4-B6,-2.514392990112306,False,False,0.1713410481767284,4466.75,8.404640205176907,unassigned_common,unassigned_common,497193,497194,0.2627771712185777,False,False
57:380547:16187:22894,57,B4-B8,-5.212537108103433,True,False,0.3411152904403724,3984.0,8.290292591224315,unassigned_common,unassigned_common,497193,497195,0.2864020770703421,False,False
57:380547:16187:22894,57,B6-B8,-2.698144117991127,False,False,0.3411152904403724,3592.75,8.186951504545661,unassigned_common,unassigned_common,497194,497195,0.2237998019594688,False,False
57:380624:16262:22971,57,B4-B6,-0.8848396937052456,False,False,0.2420451473904571,2572.25,7.852924970406669,unassigned_common,unassigned_common,497228,497229,0.22018872860132022,False,False
57:380624:16262:22971,57,B4-B8,0.2131708463032993,False,False,0.3718843498907201,3223.25,8.078455644044501,unassigned_common,unassigned_common,497228,497230,0.205716768684548,False,False
57:380624:16262:22971,57,B6-B8,1.098010540008545,False,False,0.3718843498907201,3241.0,8.08394570229562,unassigned_common,unassigned_common,497229,497230,0.25437539215714466,False,False
57:380741:16370:23088,57,B4-B6,-0.8102560043334961,False,True,0.5864132705745934,3159.25,8.058406417375666,unassigned_common,unassigned_common,497274,497275,0.15520508564788477,False,False
57:381140:359:23487,57,B4-B6,-33.738784280776976,True,True,0.6893055217446701,2711.0,7.905441649060286,unassigned_common,unassigned_common,497426,497427,0.40308174775461825,False,False
57:381262:476:23609,57,B4-B6,-1.08843962351483,False,False,0.3186608636402004,2067.75,7.634699839125373,novel_delayed_peak,novel_delayed_peak,497481,497482,0.5532280003566495,True,False
57:381406:605:23753,57,B4-B6,-0.803710619608573,False,False,0.435049655325336,2432.75,7.797188556686409,unassigned_common,unassigned_common,497538,497539,0.3725471112759414,False,False
57:381461:656:23808,57,B4-B6,-2.041827837626144,False,True,0.4566801431968835,2639.75,7.878818246703272,unassigned_common,unassigned_common,497564,497565,0.14988159672147824,False,False
57:381949:1108:24296,57,B4-B6,-2.1111059188842773,False,False,0.2376204891793014,2831.25,7.948826727753598,unassigned_common,unassigned_common,497759,497760,0.1109190729707874,False,False
57:382092:1240:24439,57,B4-B6,0.5023967641194602,False,False,0.3274215183195277,1704.0,7.4413203897176174,novel_early_pretrigger,unassigned_common,497816,497817,0.04008320065998903,False,False
57:382323:1456:24670,57,B4-B6,-4.555235505104072,False,True,0.6877075415549282,1691.25,7.433814283388717,unassigned_common,unassigned_common,497898,497899,0.9279787897503985,True,False
57:382323:1456:24670,57,B4-B8,-1.497729250907895,False,True,0.4865375552036874,2272.0,7.728855823852543,unassigned_common,unassigned_common,497898,497900,0.7065904088429893,True,False
57:382323:1456:24670,57,B6-B8,3.057506254196177,True,True,0.6877075415549282,2232.25,7.711213202581948,unassigned_common,unassigned_common,497899,497900,0.8641350238847038,True,False
57:382407:1533:24754,57,B4-B6,-1.3848654429117957,False,False,0.3301768438676649,2566.0,7.85049318087114,unassigned_common,unassigned_common,497934,497935,0.11090038543021695,False,False
57:382407:1533:24754,57,B4-B8,-1.454829374949142,False,False,0.1837083152696857,3054.75,8.024780340657372,unassigned_common,unassigned_common,497934,497936,0.219161848986743,False,False
57:382407:1533:24754,57,B6-B8,-0.0699639320373464,False,False,0.3301768438676649,3204.25,8.07254536943281,unassigned_common,unassigned_common,497935,497936,0.24748376184034943,False,False
57:382558:1671:24905,57,B4-B6,-3.005975542704263,False,False,0.4082372189235376,3281.75,8.096436764739114,unassigned_common,unassigned_common,497999,498000,0.47021677828918096,False,False
57:382747:1848:25094,57,B4-B6,0.1186037063598632,False,False,0.2517058258120087,3355.75,8.118728522952818,novel_delayed_peak,novel_delayed_peak,498080,498081,0.1187772583369639,False,False
57:382806:1901:25153,57,B4-B6,-4.000095981597902,False,False,0.3468526637066806,3699.5,8.21622322463752,unassigned_common,unassigned_common,498104,498105,0.2261771516887512,False,False
57:382821:1916:25168,57,B4-B6,-3.9448477535247832,False,True,0.7083359916796561,1968.0,7.585281078639126,unassigned_common,novel_delayed_peak,498113,498114,0.7392924940737665,True,False
57:382821:1916:25168,57,B4-B8,-3.7419843673706055,False,False,0.2684509009737754,2400.75,7.783952917289848,unassigned_common,novel_delayed_peak,498113,498115,0.37282902163816056,False,False
57:382821:1916:25168,57,B6-B8,0.2028633861541777,False,True,0.7083359916796561,2054.25,7.628152774032243,novel_delayed_peak,novel_delayed_peak,498114,498115,0.7027301858449152,True,False
57:383138:2226:25485,57,B4-B6,-2.181842327117927,False,False,0.2433913796668358,3022.25,8.014087690665384,unassigned_common,unassigned_common,498233,498234,0.043746292891895265,False,False
57:383158:2246:25505,57,B4-B6,1.3393831253051758,False,False,0.3049842552182936,3162.25,8.059355259069372,novel_delayed_peak,unassigned_common,498244,498245,0.2803113847502197,False,False
57:383359:2434:25706,57,B4-B6,-2.2192806873321445,False,True,0.5734969560799511,1340.5,7.201543669865679,novel_delayed_peak,novel_delayed_peak,498335,498336,0.7115009175425929,True,False
57:383359:2434:25706,57,B4-B8,-4.4839680773417,False,True,0.5734969560799511,2308.5,7.74478632987066,novel_delayed_peak,novel_delayed_peak,498335,498337,0.6539350776858867,True,True
57:383359:2434:25706,57,B6-B8,-2.264687390009556,False,True,0.4941152044959205,2274.0,7.729735331385051,novel_delayed_peak,novel_delayed_peak,498336,498337,0.5983303929179167,True,True
57:383709:2754:26056,57,B4-B6,-1.5429898681640637,False,False,0.1782946815866744,4002.5,8.294924257512688,unassigned_common,unassigned_common,498471,498472,0.17399609633248078,False,False
57:383847:2883:26194,57,B4-B6,-0.9549665451049876,False,False,0.2402750415668126,3067.25,8.028862645477618,unassigned_common,unassigned_common,498527,498528,0.03204281783228739,False,False
57:383847:2883:26194,57,B4-B8,-4.004693031311035,False,False,0.1385018862337124,2755.0,7.921535632133549,unassigned_common,unassigned_common,498527,498529,0.02665471394426244,False,False
57:383847:2883:26194,57,B6-B8,-3.049726486206048,False,False,0.2402750415668126,2978.75,7.999594683362818,unassigned_common,unassigned_common,498528,498529,0.06446890615741237,False,False
57:384075:3091:26422,57,B4-B6,-3.3314243952433458,False,False,0.2066628328199096,2735.25,7.914343648837073,novel_delayed_peak,novel_delayed_peak,498636,498637,0.2234035721757899,False,False
57:384075:3091:26422,57,B4-B8,-1.6547719637552802,False,False,0.2816897787054264,3050.75,8.023470475549908,novel_delayed_peak,novel_delayed_peak,498636,498638,0.30038824193388713,False,False
57:384075:3091:26422,57,B6-B8,1.6766524314880655,False,False,0.2816897787054264,2940.0,7.9865049385539955,novel_delayed_peak,novel_delayed_peak,498637,498638,0.3223670016005844,False,False
57:384274:3277:26621,57,B4-B6,-3.38982786560058,False,False,0.2608801527151315,3536.75,8.17124621083248,unassigned_common,unassigned_common,498740,498741,0.13972806480987618,False,False
57:384838:3783:27185,57,B4-B6,-1.2208286921183389,False,False,0.192085292936019,2490.5,7.82064021772146,unassigned_common,unassigned_common,499010,499011,0.22714673528668444,False,False
57:385020:3946:27367,57,B4-B6,-1.6137143554687512,False,True,0.5756141601772782,3340.25,8.114100267453129,unassigned_common,unassigned_common,499095,499096,0.04733267008426748,False,False
57:385092:4013:27439,57,B6-B8,4.822682709376018,True,True,0.7072181722829448,4407.0,8.391176350832751,unassigned_common,unassigned_common,499137,499138,0.475637702055603,False,False
57:385357:4263:27704,57,B4-B6,0.112023353576653,False,False,0.1149293186345836,2802.75,7.938713085834418,unassigned_common,unassigned_common,499248,499249,0.07248523586059093,False,False
57:385368:4274:27715,57,B4-B6,-1.8353859583536904,False,False,0.2301823160500133,2585.75,7.85815754048506,unassigned_common,unassigned_common,499254,499255,0.1958372322466768,False,False
57:385368:4274:27715,57,B4-B8,1.5370575586954658,False,False,0.2301823160500133,3818.75,8.247940254432823,unassigned_common,unassigned_common,499254,499256,0.3932806213456651,False,False
57:385368:4274:27715,57,B6-B8,3.372443517049156,True,False,0.2150896526693652,3815.5,8.247089051238525,unassigned_common,unassigned_common,499255,499256,0.4715889120303112,False,False
57:385511:4404:27858,57,B4-B6,-4.837572235107423,False,False,0.3595386619886662,3218.0,8.076826031298808,unassigned_common,unassigned_common,499318,499319,0.14164697866770604,False,False
57:385511:4404:27858,57,B4-B8,-5.373179573059076,True,False,0.3595386619886662,2741.0,7.91644286012226,unassigned_common,unassigned_common,499318,499320,0.31896118697901626,False,False
57:385511:4404:27858,57,B6-B8,-0.535607337951653,False,False,0.2363414208662386,2776.0,7.929126487306799,unassigned_common,unassigned_common,499319,499320,0.35861011210477983,False,False
57:385521:4413:27868,57,B4-B6,0.7880946000416955,False,False,0.2695486132403111,2675.75,7.892358651038379,unassigned_common,unassigned_common,499328,499329,0.06902878948094876,False,False
57:385587:4475:27934,57,B4-B6,-2.470247406005853,False,False,0.3412598094253796,4026.5,8.30090111505113,novel_delayed_peak,novel_delayed_peak,499365,499366,0.3546615308226812,False,False
57:385699:4581:28046,57,B4-B6,-1.5946308771769253,False,False,0.2565996107192167,2248.25,7.718352106297228,unassigned_common,novel_delayed_peak,499416,499417,0.39505689432961977,False,False
57:385762:4642:28109,57,B4-B6,-2.431971687316896,False,False,0.2629186638957412,3844.75,8.254723921435861,unassigned_common,unassigned_common,499445,499446,0.11598890851231011,False,False
57:385762:4642:28109,57,B4-B8,-10.772015708923334,True,False,0.2629186638957412,3075.75,8.031629124052445,unassigned_common,unassigned_common,499445,499447,0.07206827832312905,False,False
57:385762:4642:28109,57,B6-B8,-8.340044021606438,True,False,0.1845534011138831,3583.0,8.18423477409482,unassigned_common,unassigned_common,499446,499447,0.10775426983004764,False,False
57:385803:4676:28150,57,B4-B6,-1.109821001688644,False,False,0.2670910565943604,2683.0,7.895063498091573,novel_delayed_peak,novel_delayed_peak,499468,499469,0.2732943576337321,False,False
57:385816:4687:28163,57,B4-B6,0.99620660146077,False,False,0.2799238400659409,2312.0,7.746300662231439,unassigned_common,unassigned_common,499476,499477,0.5392380787629197,True,False
57:385823:4694:28170,57,B4-B6,1.06005668640136,False,False,0.0737716283871573,3889.25,8.26622870189962,unassigned_common,unassigned_common,499480,499481,0.2681033409120227,False,False
57:385897:4760:28244,57,B4-B6,-3.422309557596847,False,False,0.2849372416769274,2226.5,7.708635159344964,unassigned_common,novel_delayed_peak,499518,499519,0.4698789599914066,False,False
57:385897:4760:28244,57,B4-B8,-3.485893408457443,False,False,0.3994978396803092,2732.0,7.913155185928068,unassigned_common,unassigned_common,499518,499520,0.24647784893573818,False,False
57:385897:4760:28244,57,B6-B8,-0.0635838508605957,False,False,0.3994978396803092,2803.5,7.938980548948392,novel_delayed_peak,unassigned_common,499519,499520,0.26700789941318076,False,False
57:385910:4771:28257,57,B4-B6,-3.55350000572205,False,True,0.7037913239057363,2467.5,7.811365957698918,unassigned_common,unassigned_common,499526,499527,0.7563024178143987,True,False
57:386096:4939:28443,57,B4-B6,-0.3636571350097597,False,True,0.5861500122607963,3244.75,8.085101727240362,novel_delayed_peak,novel_delayed_peak,499610,499611,0.22889153212517271,False,False
57:386117:4960:28464,57,B4-B6,-3.708307912826541,False,True,0.5317884118578577,1900.25,7.550266843573502,unassigned_common,unassigned_common,499626,499627,0.7959248902423907,True,False
57:386117:4960:28464,57,B4-B8,-4.662594795227051,False,False,0.2560694744321756,2041.0,7.621684998724611,unassigned_common,unassigned_common,499626,499628,0.7850729379763799,True,False
57:386117:4960:28464,57,B6-B8,-0.9542868824005096,False,True,0.5317884118578577,1914.25,7.55760344139693,unassigned_common,unassigned_common,499627,499628,0.8560950512713756,True,False
57:386148:4988:28495,57,B4-B6,-2.406512896219894,False,False,0.1086571471023146,2836.25,7.950590552181248,novel_delayed_peak,novel_delayed_peak,499645,499646,0.18154454437294412,False,False
57:386148:4988:28495,57,B4-B8,-2.4933671951293945,False,False,0.081894450855487,2771.5,7.927504719224522,novel_delayed_peak,novel_delayed_peak,499645,499647,0.17779336921972877,False,False
57:386148:4988:28495,57,B6-B8,-0.0868542989095004,False,False,0.1086571471023146,2794.25,7.935676827027478,novel_delayed_peak,novel_delayed_peak,499646,499647,0.24085253949057447,False,False
57:386151:4991:28498,57,B4-B6,-1.8399721384048464,False,False,0.1994031745709305,1866.0,7.532088143541722,unassigned_common,unassigned_common,499651,499652,0.08829834571195132,False,False
57:386151:4991:28498,57,B4-B8,-0.1091786514917991,False,False,0.3744721341572017,3002.5,8.007533554290216,unassigned_common,unassigned_common,499651,499653,0.15072199011245221,False,False
57:386151:4991:28498,57,B6-B8,1.730793486913047,False,False,0.3744721341572017,3060.0,8.026496938945412,unassigned_common,unassigned_common,499652,499653,0.12132833653552419,False,False
57:386754:5546:29101,57,B4-B6,-1.01666450500489,False,False,0.1869551281183844,2816.5,7.943605245913932,unassigned_common,unassigned_common,499919,499920,0.03817579128265678,False,False
57:386821:5612:29168,57,B4-B6,-1.1083523432413784,False,False,0.2125688179100981,2179.0,7.687080155783135,unassigned_common,unassigned_common,499957,499958,0.5092351603009032,False,False
57:386821:5612:29168,57,B4-B8,0.231138070424393,False,False,0.2332834730655061,2906.0,7.9748769005588755,unassigned_common,unassigned_common,499957,499959,0.2379198653154772,False,False
57:386821:5612:29168,57,B6-B8,1.3394904136657717,False,False,0.2332834730655061,2826.0,7.94697135769359,unassigned_common,unassigned_common,499958,499959,0.296422283997144,False,False
57:386912:5696:29259,57,B4-B6,-1.894679069519043,False,False,0.1501103863411907,3825.25,8.249640490259623,novel_delayed_peak,novel_delayed_peak,500002,500003,0.2832526108508128,False,False
57:387074:5843:29421,57,B4-B6,-0.9054660797119212,False,False,0.1709696641439127,2938.75,7.986079822703525,unassigned_common,unassigned_common,500083,500084,0.04097398397073752,False,False
57:387106:5871:29453,57,B4-B6,-1.3120719375610292,False,False,0.384364525211705,3992.0,8.292298107063221,unassigned_common,unassigned_common,500101,500102,0.30684239595818863,False,False
57:387373:6115:29720,57,B4-B6,-0.7681385676066199,False,False,0.2503746116504717,2765.0,7.925157512224704,unassigned_common,unassigned_common,500211,500212,0.06415483059738077,False,False
57:387486:6222:29833,57,B4-B6,-0.5291716257731167,False,False,0.2765250759534153,2909.5,7.976080166711791,unassigned_common,unassigned_common,500272,500273,0.13696039579900623,False,False
57:387490:6226:29837,57,B4-B6,-5.029680559158329,False,True,0.4970004241535758,1765.75,7.476896979570964,unassigned_common,unassigned_common,500278,500279,0.5986007429820004,True,False
57:387615:6342:29962,57,B4-B6,-7.608518430709843,True,True,0.5514829286687674,2595.5,7.861919663284373,unassigned_common,unassigned_common,500349,500350,0.3955338732344805,False,False
57:387808:6520:30155,57,B4-B6,-1.5353414001464785,False,False,0.2845167042784952,3555.25,8.176461897874642,novel_delayed_peak,novel_delayed_peak,500439,500440,0.24343337465789042,False,False
57:387844:6555:30191,57,B4-B6,-2.9751555124918667,False,False,0.3811557166597419,2840.0,7.951911381854188,unassigned_common,unassigned_common,500455,500456,0.23926187988292003,False,False
57:387873:6581:30220,57,B4-B6,-0.0897809158961031,False,False,0.0819310720272235,2185.0,7.689828668736484,unassigned_common,unassigned_common,500468,500469,0.013621393359582089,False,False
57:387874:6582:30221,57,B4-B6,-4.343685594558707,False,True,0.616835028418329,2360.75,7.767158148649243,novel_delayed_peak,novel_delayed_peak,500471,500472,0.7492663599207521,True,True
57:387886:6593:30233,57,B4-B6,-3.2949950008392364,False,True,0.530646977187846,2019.5,7.611100284518528,novel_delayed_peak,novel_delayed_peak,500477,500478,0.6262936589222585,True,False
57:388452:7118:30799,57,B4-B6,-0.5437181682586676,False,False,0.0207712451146753,1494.0,7.309881485824786,unassigned_common,unassigned_common,500752,500753,0.02713054777694709,False,True
57:388452:7118:30799,57,B4-B8,1.813258272171028,False,False,0.2354910714731378,2045.0,7.6236419465115715,unassigned_common,baseline_excursion,500752,500754,0.07403818182132862,False,False
57:388452:7118:30799,57,B6-B8,2.356976440429696,False,False,0.2354910714731378,2351.0,7.763021309018518,unassigned_common,baseline_excursion,500753,500754,0.06400078448311784,False,False
57:388471:7136:30818,57,B4-B6,-3.9031712214152137,False,False,0.1497709573803792,2633.25,7.876353790479637,unassigned_common,unassigned_common,500763,500764,0.1642002307838233,False,False
57:388471:7136:30818,57,B4-B8,-1.0865871111551968,False,False,0.2473821939751585,3155.25,8.05713989302367,unassigned_common,unassigned_common,500763,500765,0.06186802220607998,False,False
57:388471:7136:30818,57,B6-B8,2.816584110260017,False,False,0.2473821939751585,3039.0,8.019612794400267,unassigned_common,unassigned_common,500764,500765,0.34070049525205875,False,False
57:388479:7142:30826,57,B4-B6,-1.393199563026435,False,True,0.546482719638707,1721.5,7.451532002887814,unassigned_common,unassigned_common,500771,500772,0.6798364148138919,True,False
57:388479:7142:30826,57,B4-B8,-0.874334602673855,False,False,0.39996952651711,3990.0,8.291797105048733,unassigned_common,unassigned_common,500771,500773,0.31519253946613535,False,False
57:388479:7142:30826,57,B6-B8,0.5188649603525803,False,True,0.546482719638707,4036.5,8.303380967530911,unassigned_common,unassigned_common,500772,500773,0.34864346849417877,False,False
57:388510:7173:30857,57,B4-B6,-2.03577007675171,False,False,0.3070552177945885,3410.0,8.134760782418645,unassigned_common,unassigned_common,500784,500785,0.08696955674652487,False,False
57:388564:7222:30911,57,B4-B6,-1.0964743296305457,False,False,0.2114863609461982,2555.25,7.846296619791111,unassigned_common,unassigned_common,500812,500813,0.09176634039546304,False,False
57:388564:7222:30911,57,B4-B8,-2.3139707247416226,False,False,0.165855244377964,3013.0,8.01102337918644,unassigned_common,unassigned_common,500812,500814,0.09461992344019737,False,False
57:388564:7222:30911,57,B6-B8,-1.2174963951110769,False,False,0.2114863609461982,3180.25,8.065029480298833,unassigned_common,unassigned_common,500813,500814,0.07248203882986831,False,False
57:388589:7246:30936,57,B4-B6,-0.8186165491740098,False,False,0.3430065941659119,2822.75,7.945821067782213,pileup_or_long_tail,novel_delayed_peak,500826,500827,0.2301840349916159,False,False
57:388639:7292:30986,57,B4-B6,0.2205324172973632,False,False,0.2772441924264852,2929.75,7.9830136419519375,unassigned_common,unassigned_common,500854,500855,0.13970170165100745,False,False
57:388726:7375:31073,57,B4-B6,-1.6254896793365496,False,False,0.3310558717769011,1220.5,7.107834890697795,unassigned_common,unassigned_common,500901,500902,0.027228167851260934,False,True
57:388818:7457:31165,57,B4-B6,-3.18957487742108,False,False,0.3324066426782769,2289.5,7.736525413326797,novel_delayed_peak,novel_delayed_peak,500949,500950,0.4546911240749272,False,False
57:388818:7457:31165,57,B4-B8,-3.770489692687988,False,False,0.2387821601602491,2458.25,7.807611704392867,novel_delayed_peak,novel_delayed_peak,500949,500951,0.3290292807910695,False,False
57:388818:7457:31165,57,B6-B8,-0.5809148152669081,False,False,0.3324066426782769,2394.75,7.781451613223871,novel_delayed_peak,novel_delayed_peak,500950,500951,0.4546550002580157,False,False
64:612720:2897:38,64,B4-B6,0.5375989278157434,False,False,0.1713409623275743,2454.5,7.8060856854792995,unassigned_common,unassigned_common,613096,613097,0.26922802496868864,False,False
64:612720:2897:38,64,B4-B8,0.5346401532491001,False,False,0.1864854305232733,3233.0,8.081475040137052,unassigned_common,unassigned_common,613096,613098,0.3084268758688899,False,False
64:612720:2897:38,64,B6-B8,-0.0029587745666432,False,False,0.1864854305232733,3322.5,8.108773723481637,unassigned_common,unassigned_common,613097,613098,0.33334651121634373,False,False
64:612740:2917:58,64,B4-B6,-0.6611754207611185,False,True,0.5993132856833958,2058.75,7.630339895195699,unassigned_common,unassigned_common,613110,613111,0.6861733966413869,True,False
64:612740:2917:58,64,B4-B8,-1.5037107467651367,False,False,0.0857635665162429,2392.0,7.780303087908373,unassigned_common,unassigned_common,613110,613112,0.3923176856482382,False,False
64:612740:2917:58,64,B6-B8,-0.8425353260040183,False,True,0.5993132856833958,1834.75,7.51520839633172,unassigned_common,unassigned_common,613111,613112,0.8356163897702952,True,False
64:612750:2927:68,64,B4-B6,0.9588313102722096,False,False,0.0997017311336666,3232.0,8.081165777725433,unassigned_common,unassigned_common,613118,613119,0.07953605691366854,False,False
64:612788:2963:106,64,B4-B6,-3.58167807261151,False,False,0.3442385683491965,2503.25,7.825744567491873,novel_delayed_peak,novel_delayed_peak,613138,613139,0.35958187362764793,False,False
64:612800:2973:118,64,B4-B6,-4.2193037271499705,False,True,0.6820083497989038,1863.0,7.530479995245536,unassigned_common,unassigned_common,613144,613145,0.8042602871489418,True,False
64:612800:2973:118,64,B4-B8,-3.463961709658306,False,True,0.5701210952220174,2587.0,7.858640655620791,unassigned_common,unassigned_common,613144,613146,0.6033363791228673,True,False
64:612800:2973:118,64,B6-B8,0.7553420174916639,False,True,0.6820083497989038,2562.0,7.848933726364071,unassigned_common,unassigned_common,613145,613146,0.6526611464716697,True,False
64:612838:3006:156,64,B4-B6,-0.8928028742472378,False,False,0.2518565011694124,2423.5,7.793380596545407,unassigned_common,unassigned_common,613161,613162,0.44150674573659415,False,False
64:612863:3031:181,64,B4-B6,-2.677836049715687,False,False,0.1946383177299084,2185.0,7.689828668736484,unassigned_common,unassigned_common,613177,613178,0.5479809522652247,False,False
64:612869:3037:187,64,B4-B6,-2.542754809061698,False,False,0.2495367237914104,2885.5,7.967799974500989,unassigned_common,unassigned_common,613182,613183,0.05432730771398942,False,False
64:612869:3037:187,64,B4-B8,-3.32437515258789,False,False,0.2417236363046905,2941.25,7.986929873757772,unassigned_common,unassigned_common,613182,613184,0.08880525888606594,False,False
64:612869:3037:187,64,B6-B8,-0.7816203435261926,False,False,0.2495367237914104,2935.75,7.985058806703996,unassigned_common,unassigned_common,613183,613184,0.08937280740178548,False,False
64:612943:3111:261,64,B4-B6,-3.630568641662599,False,False,0.1830803755684616,3256.75,8.088792052025015,unassigned_common,unassigned_common,613215,613216,0.12243111819070927,False,False
