stave,dropout_case,amp_bin_label,peak_region,method,n,charge_res68_abs_frac,charge_gain_vs_no_recovery,time_delta_vs_no_recovery_samples,tail_bias_median_frac,net_harm_label_rate,catastrophic_rate,accepted_fraction,support_status
B6,peak_trailing,2000_3000,late,cnn_inpaint,24,0.06259919918006886,0.4233223310924916,0.017470942692235245,-0.004268139936575099,0.5833333333333334,0.08333333333333333,1.0,harm_watch
B2,trailing_sample,2000_3000,late,cnn_inpaint,24,0.12756706745390586,0.2836933620665586,0.05840062279570887,0.014645956658145498,0.5833333333333334,0.5,1.0,harm_watch
B2,peak_trailing,2000_3000,central,cnn_inpaint,24,0.025925051942155698,0.2525338491454806,0.002360493268015837,0.006299374695355853,0.5833333333333334,0.0,1.0,harm_watch
B6,peak_trailing,3000_5000,early,cnn_inpaint,24,0.028687195825628405,0.20289067993181228,0.004333006987766806,-0.003083722943119538,0.5833333333333334,0.0,1.0,harm_watch
B2,peak_sample,1000_2000,central,cnn_inpaint,24,0.008911576882671265,0.1341592894588032,0.024435840024428272,-0.004495443433565033,0.5833333333333334,0.0,1.0,harm_watch
B2,peak_sample,1000_2000,early,cnn_inpaint,24,0.022360228455553997,0.131880828425855,0.3104965982010068,-0.0022215930543777462,0.5833333333333334,0.041666666666666664,1.0,harm_watch
B6,trailing_sample,1000_2000,late,cnn_inpaint,24,0.21895893162302282,0.4910269192626082,-0.25027650188832723,-0.002462795479340557,0.625,0.5,1.0,harm_watch
B2,peak_trailing,ge7000,late,cnn_inpaint,24,0.05194578852454156,0.3369622708101668,0.13468581080824174,-0.0032152775475661477,0.625,0.375,1.0,harm_watch
B6,peak_trailing,1000_2000,early,cnn_inpaint,24,0.0356388017661874,0.2658584539775159,0.25851302077586036,0.013284920717288706,0.625,0.0,1.0,harm_watch
B4,peak_trailing,2000_3000,central,cnn_inpaint,24,0.027090676859594903,0.23736422681904193,0.028506637087035887,0.00619282228314097,0.625,0.0,1.0,harm_watch
B4,peak_trailing,2000_3000,early,cnn_inpaint,24,0.03826308460248521,0.2294690158405173,0.03732700822277783,-0.0007282365503541444,0.625,0.0,1.0,harm_watch
B2,leading_edge,1000_2000,central,cnn_inpaint,24,0.04170507602414006,0.20014032293700842,-1.7483691203154208,-0.0013561897052918326,0.625,0.0,1.0,harm_watch
B4,peak_trailing,3000_5000,central,cnn_inpaint,24,0.0362681390427421,0.18686435060026782,0.009340436162023624,-0.005330810007580011,0.625,0.0,1.0,harm_watch
B2,leading_edge,2000_3000,early,cnn_inpaint,24,0.03956599138192438,0.13461308305290795,0.2214553988833754,-0.008163108360936866,0.625,0.041666666666666664,1.0,harm_watch
B6,trailing_sample,2000_3000,central,cnn_inpaint,24,0.007398596197411374,0.11697486874899538,0.021617465082192314,-2.5791255643808908e-05,0.625,0.0,1.0,harm_watch
B2,trailing_sample,1000_2000,early,cnn_inpaint,24,0.025171820212498214,0.10112206833723535,0.3163668307477969,0.0,0.625,0.041666666666666664,1.0,harm_watch
B2,trailing_sample,2000_3000,early,cnn_inpaint,24,0.020321705858304083,0.10069595221335689,0.20139581232564496,-0.0013490698373900822,0.625,0.041666666666666664,1.0,harm_watch
B2,trailing_sample,1000_2000,late,cnn_inpaint,24,0.09202509158959875,0.4742233442020986,-0.08087415425777914,0.006547340516657202,0.6666666666666666,0.5,1.0,harm_watch
B4,peak_sample,2000_3000,late,cnn_inpaint,24,0.1505916893783452,0.3226409738886544,0.11161055896026839,-0.001741262546382072,0.6666666666666666,0.4166666666666667,1.0,harm_watch
B6,peak_trailing,2000_3000,early,cnn_inpaint,24,0.03395847535351545,0.2379050402110938,0.03265188680055588,0.0007290544268339638,0.6666666666666666,0.0,1.0,harm_watch
B2,peak_trailing,3000_5000,early,cnn_inpaint,24,0.022612564306340222,0.19723986158565254,0.02547121591921321,0.0026467467211965245,0.6666666666666666,0.0,1.0,harm_watch
B2,peak_sample,5000_7000,late,cnn_inpaint,24,0.05619248179198914,0.1699951480749204,0.06384356791912534,-0.004323727810131878,0.6666666666666666,0.16666666666666666,1.0,harm_watch
B6,trailing_sample,1000_2000,early,cnn_inpaint,24,0.013888256048218474,0.12599134199982764,0.2868944402476272,0.002320090487815868,0.6666666666666666,0.0,1.0,harm_watch
B6,trailing_sample,2000_3000,early,cnn_inpaint,24,0.008569604476105318,0.11828051483524545,0.03098375737636019,-0.0026372959985907496,0.6666666666666666,0.0,1.0,harm_watch
B4,trailing_sample,2000_3000,early,cnn_inpaint,24,0.011086778707865423,0.11402634589986338,0.05737709738148683,-0.0016178656885966758,0.6666666666666666,0.0,1.0,harm_watch
B4,peak_sample,2000_3000,central,cnn_inpaint,24,0.021449387364264022,0.11379839402679257,0.03035137491917638,-0.0032976074414271805,0.6666666666666666,0.0,1.0,harm_watch
B6,peak_sample,2000_3000,central,cnn_inpaint,24,0.029225805545834132,0.11096696511312128,0.031592506651796026,-0.009174622808704902,0.6666666666666666,0.0,1.0,harm_watch
B4,leading_edge,1000_2000,central,cnn_inpaint,24,0.04012174833392676,0.2012888701735848,0.12248199299746439,0.0009351541809292652,0.7083333333333334,0.0,1.0,harm_watch
B6,leading_edge,1000_2000,early,cnn_inpaint,24,0.02534981663378373,0.15160391645620913,0.2779768893129252,0.0,0.7083333333333334,0.0,1.0,harm_watch
B2,trailing_sample,2000_3000,central,cnn_inpaint,24,0.004759210102877582,0.11557816810601236,0.047430040217398786,0.0004099360955435172,0.7083333333333334,0.0,1.0,harm_watch
B4,peak_trailing,2000_3000,late,cnn_inpaint,24,0.16944943464888795,0.31161446338001836,0.0946661221713363,0.014125830998575534,0.75,0.4166666666666667,1.0,harm_watch
B4,peak_trailing,1000_2000,early,cnn_inpaint,24,0.030059737861816576,0.29058670264949504,0.3329261572077399,0.009890272662385152,0.75,0.0,1.0,harm_watch
B2,peak_trailing,1000_2000,central,cnn_inpaint,24,0.013454185254911755,0.26408463037672614,0.04550555766777122,0.0629499203143627,0.75,0.0,1.0,harm_watch
B2,peak_trailing,ge7000,early,cnn_inpaint,24,0.03730316505408198,0.20729862256238904,0.02988417985189351,0.016599286820031922,0.75,0.20833333333333334,1.0,harm_watch
B4,leading_edge,2000_3000,central,cnn_inpaint,24,0.026355706740061647,0.20601570440819503,-1.3677214382204286,0.0033880466344914095,0.75,0.0,1.0,harm_watch
B8,peak_trailing,3000_5000,central,cnn_inpaint,24,0.029423940242335644,0.2000681567575481,0.020105551868945463,-0.005643591676697923,0.75,0.0,1.0,harm_watch
B4,peak_trailing,3000_5000,early,cnn_inpaint,24,0.029897067153378396,0.18494802097938098,0.031866794885258065,0.000849704932237294,0.75,0.0,1.0,harm_watch
B6,peak_sample,1000_2000,early,cnn_inpaint,24,0.018693968363385466,0.15045971654847848,0.28576755865822695,0.0,0.75,0.0,1.0,harm_watch
B2,trailing_sample,3000_5000,central,cnn_inpaint,24,0.00854316973909654,0.1051761530595098,0.03649504079715854,-0.0019907287043363087,0.75,0.0,1.0,harm_watch
B4,trailing_sample,3000_5000,early,cnn_inpaint,24,0.01222282588811626,0.08551430246993252,0.06483756748462524,-0.003492915935052021,0.75,0.0,1.0,harm_watch
B2,trailing_sample,ge7000,late,cnn_inpaint,24,0.08375238113217588,0.06669443249697442,0.20125114117326717,0.006374369226829185,0.75,0.25,1.0,harm_watch
B6,trailing_sample,2000_3000,late,cnn_inpaint,24,0.02393953495798077,0.22284826925393392,0.0964590213176004,-0.005657740207676398,0.7916666666666666,0.20833333333333334,1.0,harm_watch
B2,peak_trailing,5000_7000,early,cnn_inpaint,24,0.03299545807215889,0.1903942816266795,0.02925327582992271,0.01324629263684829,0.7916666666666666,0.08333333333333333,1.0,harm_watch
B4,peak_sample,1000_2000,early,cnn_inpaint,24,0.01868787615583958,0.15453979086605685,0.3344887061700616,-0.00036525324640351853,0.7916666666666666,0.0,1.0,harm_watch
B6,trailing_sample,1000_2000,central,cnn_inpaint,24,0.011021408546151556,0.1107022895930452,0.03319038521578065,0.0027424589127503507,0.7916666666666666,0.0,1.0,harm_watch
B4,trailing_sample,1000_2000,central,cnn_inpaint,24,0.016342290116568656,0.10368156007661702,0.03311573596428591,0.0023816972722706387,0.7916666666666666,0.0,1.0,harm_watch
B4,trailing_sample,1000_2000,early,cnn_inpaint,24,0.031679174512039596,0.10082317128916436,0.3403362920642607,0.0004960441773269042,0.7916666666666666,0.041666666666666664,1.0,harm_watch
B4,peak_trailing,3000_5000,late,cnn_inpaint,24,0.07603267209452477,0.3921869850102264,0.1421373428523699,-0.017345576114782574,0.8333333333333334,0.08333333333333333,1.0,harm_watch
B4,trailing_sample,2000_3000,late,cnn_inpaint,24,0.1240990770805983,0.34913358618640133,0.06289024522642994,0.025746482013174643,0.8333333333333334,0.4583333333333333,1.0,harm_watch
B2,trailing_sample,3000_5000,late,cnn_inpaint,24,0.052408079744123814,0.2009797326499292,0.14250229656814306,-0.0011060081690201645,0.8333333333333334,0.25,1.0,harm_watch
B4,peak_sample,3000_5000,late,cnn_inpaint,24,0.04898811078669081,0.19235974788698018,0.09352227607265895,-0.022692136343176628,0.8333333333333334,0.08333333333333333,1.0,harm_watch
B4,leading_edge,1000_2000,early,cnn_inpaint,24,0.024478656146655748,0.15030083854876608,0.3420276461860025,-0.003922266840153399,0.8333333333333334,0.041666666666666664,1.0,harm_watch
B6,peak_sample,2000_3000,early,cnn_inpaint,24,0.012626550066898843,0.12801488687955478,0.061979328890424165,-0.004396953285751876,0.8333333333333334,0.0,1.0,harm_watch
B2,trailing_sample,5000_7000,central,cnn_inpaint,24,0.012788929883226429,0.07027947892077457,0.04232106827517342,0.0009805441626061229,0.8333333333333334,0.0,1.0,harm_watch
B6,peak_trailing,3000_5000,late,cnn_inpaint,24,0.04691622138495846,0.44695504863994784,0.21348535191372384,-0.06712029879634011,0.875,0.16666666666666666,1.0,harm_watch
B6,peak_sample,3000_5000,late,cnn_inpaint,24,0.03763457329957442,0.21775450305789007,0.11672769989443466,-0.06158221271794967,0.875,0.041666666666666664,1.0,harm_watch
B2,peak_trailing,ge7000,central,cnn_inpaint,24,0.052023736678482174,0.20597397898687134,0.20183533072546972,0.015336626966976408,0.875,0.2916666666666667,1.0,harm_watch
B6,trailing_sample,3000_5000,late,cnn_inpaint,24,0.04393186609671954,0.19205697672354957,0.15902927575702563,-0.020249857715901765,0.875,0.16666666666666666,1.0,harm_watch
B2,peak_sample,2000_3000,early,cnn_inpaint,24,0.00813894122457329,0.13471803723928572,0.21475215636829695,-0.005852323504002249,0.875,0.041666666666666664,1.0,harm_watch
B4,trailing_sample,2000_3000,central,cnn_inpaint,24,0.005104343127885707,0.1134095363745231,0.0584484802066589,0.0026691705706252122,0.875,0.0,1.0,harm_watch
B4,peak_sample,3000_5000,central,cnn_inpaint,24,0.014543159204237387,0.10174840450305693,0.044628433962971836,-0.003942432666156848,0.875,0.0,1.0,harm_watch
B4,trailing_sample,3000_5000,central,cnn_inpaint,24,0.009983193208141204,0.09150435383002849,0.048903841939451985,-0.0005353547736529074,0.875,0.0,1.0,harm_watch
B2,trailing_sample,3000_5000,early,cnn_inpaint,24,0.009351652786128083,0.08195281347861871,0.036369437420742445,-0.003730686407230732,0.875,0.0,1.0,harm_watch
B2,trailing_sample,5000_7000,late,cnn_inpaint,24,0.10886861527803633,0.04171420968381563,0.13404758889308355,0.01256175129223052,0.875,0.25,1.0,harm_watch
B4,trailing_sample,3000_5000,late,cnn_inpaint,24,0.041147328426350736,0.17535031743510446,0.13086136140055546,-0.012848462495196819,0.9166666666666666,0.125,1.0,harm_watch
B6,trailing_sample,3000_5000,early,cnn_inpaint,24,0.011944973333932829,0.09333786684385978,0.059121557797369086,-0.003458072128698253,0.9166666666666666,0.0,1.0,harm_watch
B8,trailing_sample,3000_5000,central,cnn_inpaint,24,0.00915929676063332,0.08678493612734633,0.0663115444152589,-0.00017710077137672586,0.9166666666666666,0.0,1.0,harm_watch
B2,trailing_sample,ge7000,central,cnn_inpaint,24,0.03647256118630694,0.054629780222779825,0.13595216309692199,-0.00203330206082325,0.9166666666666666,0.0,1.0,harm_watch
B4,peak_sample,2000_3000,early,cnn_inpaint,24,0.012946297067341335,0.1249728520431679,0.0751109760283029,-0.005319310155215806,0.9583333333333334,0.0,1.0,harm_watch
B2,trailing_sample,1000_2000,central,cnn_inpaint,24,0.019899756062319158,0.10124509708687084,0.064411013894245,0.0021604035064448357,0.9583333333333334,0.0,1.0,harm_watch
B2,trailing_sample,ge7000,early,cnn_inpaint,24,0.028401074187765572,0.05907390492089223,0.07304429048702371,-0.0028588255091887005,0.9583333333333334,0.08333333333333333,1.0,harm_watch
B6,trailing_sample,3000_5000,central,cnn_inpaint,24,0.01770198812373113,0.09690630505399248,0.05913478333720882,-0.007937049653425343,1.0,0.0,1.0,harm_watch
B2,trailing_sample,5000_7000,early,cnn_inpaint,24,0.009929532552645904,0.07449783394904018,0.05858095659964338,-0.00534141207723815,1.0,0.0,1.0,harm_watch
B2,trailing_sample,1000_2000,late,gbt_residual,24,0.052106930426884336,0.5141415053648131,0.0,-0.025181705512450553,0.08333333333333333,0.16666666666666666,1.0,harm_watch
B4,leading_edge,2000_3000,late,gbt_residual,24,0.09731363990974587,0.3495825186505932,-1.574484947077785,0.015416688794244085,0.08333333333333333,0.125,1.0,harm_watch
B2,peak_trailing,ge7000,central,gbt_residual,24,0.021625646238431103,0.2363720694269224,0.0,0.13470949285504602,0.08333333333333333,0.0,1.0,harm_watch
B4,leading_edge,1000_2000,late,gbt_residual,24,0.16677026186721858,0.2075368717323884,0.09867128632069688,-0.0063653086910339385,0.08333333333333333,0.125,1.0,harm_watch
B4,peak_sample,1000_2000,late,gbt_residual,24,0.10330430190871435,0.5502946398195784,0.0,-0.1523204964960953,0.125,0.2916666666666667,1.0,harm_watch
B4,peak_trailing,1000_2000,early,gbt_residual,24,0.021227757462644888,0.29941868304866676,-7.979727989493313e-17,0.11946210547659117,0.125,0.0,1.0,harm_watch
B2,peak_trailing,1000_2000,central,gbt_residual,24,0.009829948336647245,0.26770886729499066,0.0,0.13339796982382113,0.125,0.0,1.0,harm_watch
B2,leading_edge,1000_2000,late,gbt_residual,24,0.10559468120055537,0.20875085184319347,-0.7688822213234427,0.004302715033550064,0.125,0.08333333333333333,1.0,harm_watch
B2,leading_edge,1000_2000,early,gbt_residual,24,0.005590024193343413,0.18076649404133976,1.4210854715202016e-16,0.0006354074465939608,0.125,0.0,1.0,harm_watch
B6,leading_edge,1000_2000,late,gbt_residual,24,0.12028215667447269,0.17521633305905332,0.5001462774913679,0.016988249172207287,0.125,0.16666666666666666,1.0,harm_watch
B4,leading_edge,1000_2000,early,gbt_residual,24,0.01920389669563734,0.1555755979997845,2.220446049250313e-16,0.00022190581159467482,0.125,0.0,1.0,harm_watch
B2,leading_edge,ge7000,early,gbt_residual,24,0.024689815527350133,0.10154948550307163,-0.6642894697717912,-0.006393137809886984,0.125,0.0,1.0,harm_watch
B6,peak_trailing,1000_2000,late,gbt_residual,24,0.0510069003458711,0.65897895053976,0.0,-0.03304946811831444,0.16666666666666666,0.25,1.0,harm_watch
B2,peak_trailing,1000_2000,late,gbt_residual,24,0.0522609409304234,0.5739781894053924,0.0,-0.030596618593518365,0.16666666666666666,0.25,1.0,harm_watch
B6,leading_edge,3000_5000,early,gbt_residual,24,0.013869127088693674,0.1091409560353304,-0.9662699171077092,0.0038940409472567605,0.16666666666666666,0.0,1.0,harm_watch
B6,peak_sample,1000_2000,late,gbt_residual,24,0.05177019289799416,0.6582156579876369,0.0,-0.13815256440649215,0.20833333333333334,0.25,1.0,harm_watch
B2,peak_sample,1000_2000,late,gbt_residual,24,0.055467384394531284,0.5107810513971661,0.0,-0.06220660538482217,0.20833333333333334,0.16666666666666666,1.0,harm_watch
B6,peak_trailing,1000_2000,early,gbt_residual,24,0.014170030959262647,0.2873272247844406,-1.457167719820518e-16,0.0,0.20833333333333334,0.0,1.0,harm_watch
B6,peak_trailing,1000_2000,central,gbt_residual,24,0.010000211525259631,0.2705380819845835,0.0,0.1347736878137886,0.20833333333333334,0.0,1.0,harm_watch
B2,peak_trailing,1000_2000,early,gbt_residual,24,0.015078370337716841,0.2696861128217509,0.0,0.000635407446593933,0.20833333333333334,0.0,1.0,harm_watch
B6,leading_edge,1000_2000,early,gbt_residual,24,0.00660065145680188,0.17035308163319096,1.4210854715202016e-16,0.0,0.20833333333333334,0.0,1.0,harm_watch
B4,leading_edge,2000_3000,early,gbt_residual,24,0.009832069476896249,0.1515256611569406,-1.3250828748469408,0.00841396901273811,0.20833333333333334,0.0,1.0,harm_watch
B6,leading_edge,2000_3000,early,gbt_residual,24,0.007354407662161925,0.15103600177368443,-0.0059846439147988525,0.009986973830301449,0.20833333333333334,0.0,1.0,harm_watch
B4,peak_trailing,2000_3000,late,gbt_residual,24,0.017064745942732412,0.4639991520861739,0.0,-0.05842811631090253,0.25,0.041666666666666664,1.0,harm_watch
B2,peak_trailing,2000_3000,late,gbt_residual,24,0.01730956526085214,0.4191289767525489,0.0,-0.03562367220844545,0.25,0.08333333333333333,1.0,harm_watch
B4,peak_sample,1000_2000,early,gbt_residual,24,0.013031471017919375,0.16019619600397705,0.0,0.0,0.25,0.0,1.0,harm_watch
B4,peak_sample,2000_3000,late,gbt_residual,24,0.013303770474102071,0.45992889279289756,0.0,-0.08137989391606884,0.2916666666666667,0.041666666666666664,1.0,harm_watch
B2,peak_sample,2000_3000,late,gbt_residual,24,0.018867250333744624,0.3923931791867198,0.0,-0.07444931968710727,0.2916666666666667,0.08333333333333333,1.0,harm_watch
B4,peak_trailing,1000_2000,central,gbt_residual,24,0.010919780440793316,0.2653606220768253,0.0,0.12806586233869774,0.2916666666666667,0.0,1.0,harm_watch
B2,peak_trailing,2000_3000,early,gbt_residual,24,0.017876649006323637,0.25097821146902716,0.0,0.007767130635585984,0.2916666666666667,0.0,1.0,harm_watch
B2,peak_trailing,ge7000,late,gbt_residual,24,0.056076197327920234,0.3328318620067881,0.0,0.014236324955409038,0.3333333333333333,0.20833333333333334,1.0,harm_watch
B2,peak_sample,1000_2000,early,gbt_residual,24,0.006438871697071901,0.14780218518433708,0.0,0.0,0.3333333333333333,0.0,1.0,harm_watch
B2,peak_sample,ge7000,central,gbt_residual,24,0.010902269309005392,0.13277762223642453,0.0,0.12540862125351043,0.3333333333333333,0.0,1.0,harm_watch
B2,peak_sample,5000_7000,central,gbt_residual,24,0.0024282388430304975,0.11909635096993551,0.0,0.10505433185019442,0.3333333333333333,0.0,1.0,harm_watch
B2,peak_sample,3000_5000,late,gbt_residual,24,0.012595918859088206,0.2880024880123579,0.0,-0.08013857670429873,0.375,0.041666666666666664,1.0,harm_watch
B2,peak_sample,5000_7000,late,gbt_residual,24,0.016727958729265517,0.209459671137644,0.0,-0.07485188726278005,0.375,0.0,1.0,harm_watch
B6,peak_sample,1000_2000,early,gbt_residual,24,0.0055951721050510085,0.16355851280681294,0.0,-0.0034284354213811596,0.375,0.0,1.0,harm_watch
B2,peak_sample,2000_3000,early,gbt_residual,24,0.010165642953054548,0.13269133551080445,2.8449465006019636e-16,0.006551973647811127,0.375,0.0,1.0,harm_watch
B6,peak_trailing,2000_3000,late,gbt_residual,24,0.03067152355283482,0.45525000671972565,0.0,-0.15030480866652057,0.4166666666666667,0.0,1.0,harm_watch
B2,peak_trailing,5000_7000,late,gbt_residual,24,0.03512534808256517,0.3905367231680144,2.7755575615628914e-16,0.005574379493982165,0.4166666666666667,0.041666666666666664,1.0,harm_watch
B2,peak_trailing,2000_3000,central,gbt_residual,24,0.011704481075525049,0.26675442001211125,0.0,0.12896605333939587,0.4166666666666667,0.0,1.0,harm_watch
B2,peak_trailing,3000_5000,late,gbt_residual,24,0.034047634599182676,0.400073505368045,0.0,-0.024139999623960795,0.4583333333333333,0.041666666666666664,1.0,harm_watch
B6,peak_trailing,2000_3000,central,gbt_residual,24,0.009246949191071751,0.2635560295032242,0.0,0.12594739552126646,0.4583333333333333,0.0,1.0,harm_watch
B6,peak_sample,2000_3000,late,gbt_residual,24,0.008240102059611865,0.2548820861768428,0.0,-0.13128466499773503,0.4583333333333333,0.0,1.0,harm_watch
B2,peak_trailing,ge7000,early,gbt_residual,24,0.030383799449685736,0.21421798816678528,0.0,0.03524756401276519,0.4583333333333333,0.0,1.0,harm_watch
B2,peak_sample,ge7000,late,gbt_residual,24,0.014183191042231244,0.19659731419767018,0.0,-0.08808696523141762,0.4583333333333333,0.125,1.0,harm_watch
B4,peak_sample,1000_2000,central,gbt_residual,24,0.008302063015979034,0.1322887243418706,0.0,0.1250423164140945,0.4583333333333333,0.0,1.0,harm_watch
B4,peak_trailing,2000_3000,central,gbt_residual,24,0.010949918411324453,0.25350498526731235,0.0,0.12760668427345773,0.5,0.0,1.0,harm_watch
B2,peak_trailing,5000_7000,early,gbt_residual,24,0.01831868780595405,0.20507105189288435,0.0,-0.010138708183456413,0.5,0.0,1.0,harm_watch
B4,peak_trailing,3000_5000,late,gbt_residual,24,0.03723649917994895,0.43098315792480224,0.0,-0.007981120930183688,0.5416666666666666,0.0,1.0,harm_watch
B6,peak_trailing,2000_3000,early,gbt_residual,24,0.00802470063851442,0.26383881492609484,-2.8449465006019636e-16,-0.22096869587125773,0.5416666666666666,0.0,1.0,harm_watch
B4,peak_trailing,3000_5000,central,gbt_residual,24,0.024716089408151256,0.19841640023485865,0.0,0.10452345431727467,0.5416666666666666,0.0,1.0,harm_watch
B6,peak_sample,1000_2000,central,gbt_residual,24,0.004637763038242466,0.1406307562703549,0.0,-0.11206812755865497,0.5416666666666666,0.0,1.0,harm_watch
B2,peak_sample,1000_2000,central,gbt_residual,24,0.006973687859755336,0.13609717848171915,-1.6306400674181987e-16,-0.11451868892330969,0.5416666666666666,0.0,1.0,harm_watch
B6,peak_sample,2000_3000,central,gbt_residual,24,0.00618923879642929,0.13400353186252612,0.0,0.006357104400548125,0.5416666666666666,0.0,1.0,harm_watch
B6,peak_trailing,3000_5000,late,gbt_residual,24,0.049605539095099585,0.4442657309298067,0.0,-0.1577567793487212,0.5833333333333334,0.0,1.0,harm_watch
B6,peak_sample,3000_5000,late,gbt_residual,24,0.016553598133441805,0.23883547822402268,0.0,-0.11148713855738687,0.5833333333333334,0.0,1.0,harm_watch
B4,peak_sample,3000_5000,late,gbt_residual,24,0.010740351631268805,0.23060750704240218,0.0,-0.09154487224001642,0.5833333333333334,0.0,1.0,harm_watch
B4,peak_trailing,3000_5000,early,gbt_residual,24,0.01782403254921557,0.1970210555835438,0.0,-0.2551904846965596,0.5833333333333334,0.0,1.0,harm_watch
B4,peak_sample,3000_5000,central,gbt_residual,24,0.0071332126195927095,0.10915835108770161,0.0,0.10397202027707836,0.5833333333333334,0.0,1.0,harm_watch
B2,peak_trailing,3000_5000,early,gbt_residual,24,0.01439618774943136,0.20545623814256142,3.191891195797325e-16,-0.32072461159733673,0.6666666666666666,0.041666666666666664,1.0,harm_watch
B2,peak_sample,2000_3000,central,gbt_residual,24,0.005044918295964466,0.13720683554568333,0.0,-0.11351092647835379,0.6666666666666666,0.0,1.0,harm_watch
B6,peak_sample,2000_3000,early,gbt_residual,24,0.005878518426167027,0.1347629185202866,0.0,-0.11749977411904053,0.6666666666666666,0.0,1.0,harm_watch
B4,peak_sample,3000_5000,early,gbt_residual,24,0.004759571792903864,0.10667038366947562,-5.689893001203927e-16,-0.06997595766263304,0.6666666666666666,0.0,1.0,harm_watch
B4,peak_trailing,2000_3000,early,gbt_residual,24,0.017758929893885604,0.24997317054911689,0.0,-0.22023446511135455,0.7083333333333334,0.0,1.0,harm_watch
B2,peak_trailing,3000_5000,central,gbt_residual,24,0.021530800481763954,0.21952046497574143,0.0,-0.3264511113615815,0.7083333333333334,0.0,1.0,harm_watch
B8,peak_trailing,3000_5000,central,gbt_residual,24,0.01932165631285605,0.2101704406870277,0.0,0.10184465236448742,0.7083333333333334,0.0,1.0,harm_watch
B4,peak_sample,2000_3000,central,gbt_residual,24,0.007207848142611455,0.12803993324844512,0.0,-0.10327683993716588,0.7083333333333334,0.0,1.0,harm_watch
B2,peak_sample,ge7000,early,gbt_residual,24,0.011299187588170289,0.12056456734684727,0.0,-0.06664034650736883,0.7083333333333334,0.0,1.0,harm_watch
B8,peak_sample,3000_5000,central,gbt_residual,24,0.005046239342773147,0.11333505313627364,0.0,0.10183910857367784,0.7083333333333334,0.0,1.0,harm_watch
B2,peak_sample,5000_7000,early,gbt_residual,24,0.004966114400601928,0.11190495480097118,0.0,-0.06836031089908262,0.7083333333333334,0.0,1.0,harm_watch
B6,peak_trailing,3000_5000,central,gbt_residual,24,0.02212830252849777,0.2256359467466759,0.0,-0.2972869893646858,0.75,0.0,1.0,harm_watch
B6,peak_trailing,3000_5000,early,gbt_residual,24,0.020230738286879518,0.21134713747056116,0.0,-0.33332311297101946,0.7916666666666666,0.0,1.0,harm_watch
B4,peak_sample,2000_3000,early,gbt_residual,24,0.0070317572479435785,0.13088739186256565,0.0,-0.12380628164839458,0.7916666666666666,0.0,1.0,harm_watch
B2,peak_sample,3000_5000,central,gbt_residual,24,0.004383661163838481,0.11983581672843074,0.0,-0.11473343780612441,0.7916666666666666,0.0,1.0,harm_watch
B6,peak_sample,3000_5000,early,gbt_residual,24,0.005997830397040341,0.11312218173920673,0.0,-0.08567404128636769,0.7916666666666666,0.0,1.0,harm_watch
B2,peak_sample,3000_5000,early,gbt_residual,24,0.004980523964617077,0.1092414615530515,0.0,-0.07303509214589787,0.7916666666666666,0.0,1.0,harm_watch
B6,peak_sample,3000_5000,central,gbt_residual,24,0.005291317132661767,0.12137092543342703,3.191891195797325e-16,-0.24054634395055416,0.8333333333333334,0.0,1.0,harm_watch
B2,trailing_sample,1000_2000,late,interpolation,24,0.27215386930674573,0.29409456648495164,0.0,-0.025181705512450553,0.08333333333333333,0.4166666666666667,1.0,harm_watch
B2,peak_trailing,ge7000,central,interpolation,24,0.08594427955277997,0.17205343611257354,0.0,0.13470949285504596,0.08333333333333333,0.4583333333333333,1.0,harm_watch
B4,peak_trailing,1000_2000,early,interpolation,24,0.03814247723187092,0.2825039632794407,0.0,0.11946210547659111,0.125,0.0,1.0,harm_watch
B4,peak_sample,1000_2000,late,interpolation,24,0.3997172310336263,0.2538817106946664,0.0,-0.1523204964960953,0.125,0.5833333333333334,1.0,harm_watch
B2,peak_trailing,1000_2000,central,interpolation,24,0.026968505648706557,0.25057030998293134,0.0,0.13339796982382113,0.125,0.0,1.0,harm_watch
B2,leading_edge,1000_2000,early,interpolation,24,0.026560640308601734,0.15979587792608146,0.0,0.000635407446593933,0.125,0.0,1.0,harm_watch
B4,leading_edge,1000_2000,early,interpolation,24,0.02311549777791299,0.15166399691750884,0.0,0.00022190581159467482,0.125,0.0,1.0,harm_watch
B2,leading_edge,ge7000,early,interpolation,24,0.03172149666251826,0.09451780436790352,-0.6642894697717912,-0.006393137809886984,0.125,0.0,1.0,harm_watch
B2,peak_trailing,1000_2000,late,interpolation,24,0.27215386930674573,0.35408526102907006,0.0,-0.030596618593518365,0.16666666666666666,0.4166666666666667,1.0,harm_watch
B6,peak_trailing,1000_2000,late,interpolation,24,0.5078263056437187,0.20215954524191238,0.0,-0.03304946811831444,0.16666666666666666,0.4583333333333333,1.0,harm_watch
B6,leading_edge,3000_5000,early,interpolation,24,0.027111698239442924,0.09589838488458115,-0.9662699171077095,0.003894040947256705,0.16666666666666666,0.0,1.0,harm_watch
B2,peak_sample,1000_2000,late,interpolation,24,0.27215386930674573,0.29409456648495164,0.0,-0.06220660538482217,0.20833333333333334,0.4166666666666667,1.0,harm_watch
B6,peak_trailing,1000_2000,early,interpolation,24,0.03446305955876674,0.26703419618493657,0.0,0.0,0.20833333333333334,0.0,1.0,harm_watch
