tier,method,run,pair_a,pair_b,cov_ns2
nominal1000,raw_pair_median,48,B2-B4,B2-B8,799.4039934950121
nominal1000,raw_pair_median,48,B2-B4,B4-B6,-1.246845996194526
nominal1000,raw_pair_median,48,B2-B4,B4-B8,-0.6121801574136224
nominal1000,raw_pair_median,48,B2-B4,B6-B8,3.3132271246371228
nominal1000,raw_pair_median,48,B2-B6,B2-B8,773.8332561105505
nominal1000,raw_pair_median,48,B2-B6,B4-B6,2.0606486073950183
nominal1000,raw_pair_median,48,B2-B6,B4-B8,1.746735687108831
nominal1000,raw_pair_median,48,B2-B6,B6-B8,1.8933175834155447
nominal1000,raw_pair_median,48,B2-B8,B4-B6,-1.566491437528294
nominal1000,raw_pair_median,48,B2-B8,B4-B8,3.128368270482702
nominal1000,raw_pair_median,48,B2-B8,B6-B8,4.075729313190219
nominal1000,raw_pair_median,48,B4-B6,B4-B8,2.3907335239810172
nominal1000,raw_pair_median,48,B4-B6,B6-B8,-0.7386049085619412
nominal1000,raw_pair_median,48,B4-B8,B6-B8,1.2746688861829591
nominal1000,raw_pair_median,49,B2-B4,B2-B6,845.5798923399124
nominal1000,raw_pair_median,49,B2-B4,B2-B8,929.9472494917741
nominal1000,raw_pair_median,49,B2-B4,B4-B6,3.1504193721324767
nominal1000,raw_pair_median,49,B2-B4,B4-B8,10.005913269386765
nominal1000,raw_pair_median,49,B2-B4,B6-B8,0.37792782718481166
nominal1000,raw_pair_median,49,B2-B6,B2-B8,825.5332481039297
nominal1000,raw_pair_median,49,B2-B6,B4-B6,86.15744925700966
nominal1000,raw_pair_median,49,B2-B6,B4-B8,18.547539410134426
nominal1000,raw_pair_median,49,B2-B6,B6-B8,-0.5118638921995958
nominal1000,raw_pair_median,49,B2-B8,B4-B6,18.169611582949617
nominal1000,raw_pair_median,49,B2-B8,B4-B8,22.520304814578367
nominal1000,raw_pair_median,49,B2-B8,B6-B8,0.8125619438402099
nominal1000,raw_pair_median,49,B4-B6,B4-B8,11.147150224297393
nominal1000,raw_pair_median,49,B4-B6,B6-B8,-0.3869883442942866
nominal1000,raw_pair_median,49,B4-B8,B6-B8,1.1095106834822217
nominal1000,raw_pair_median,50,B2-B4,B2-B6,1393.693188922113
nominal1000,raw_pair_median,50,B2-B4,B2-B8,1484.4826934555158
nominal1000,raw_pair_median,50,B2-B4,B4-B6,29.165120164466227
nominal1000,raw_pair_median,50,B2-B4,B4-B8,13.460602621006208
nominal1000,raw_pair_median,50,B2-B4,B6-B8,6.974475532321324
nominal1000,raw_pair_median,50,B2-B6,B2-B8,1511.1747308483054
nominal1000,raw_pair_median,50,B2-B6,B4-B6,116.04191448360324
nominal1000,raw_pair_median,50,B2-B6,B4-B8,15.321692421679366
nominal1000,raw_pair_median,50,B2-B6,B6-B8,4.5885915680871125
nominal1000,raw_pair_median,50,B2-B8,B4-B6,8.347216889358048
nominal1000,raw_pair_median,50,B2-B8,B4-B8,17.81122510667064
nominal1000,raw_pair_median,50,B2-B8,B6-B8,6.716986363426145
nominal1000,raw_pair_median,50,B4-B6,B4-B8,2.318482883380374
nominal1000,raw_pair_median,50,B4-B6,B6-B8,-0.11540678668652403
nominal1000,raw_pair_median,50,B4-B8,B6-B8,2.0130335999351305
nominal1000,raw_pair_median,51,B2-B4,B2-B6,1191.1407454851665
nominal1000,raw_pair_median,51,B2-B4,B2-B8,1285.4877726915122
nominal1000,raw_pair_median,51,B2-B4,B4-B6,-111.41521776999994
nominal1000,raw_pair_median,51,B2-B4,B4-B8,-144.60425637950286
nominal1000,raw_pair_median,51,B2-B4,B6-B8,-6.1510893679679555
nominal1000,raw_pair_median,51,B2-B6,B2-B8,1516.0028012142977
nominal1000,raw_pair_median,51,B2-B6,B4-B6,124.2331131046058
nominal1000,raw_pair_median,51,B2-B6,B4-B8,356.13761623227947
nominal1000,raw_pair_median,51,B2-B6,B6-B8,-2.4128756753898415
nominal1000,raw_pair_median,51,B2-B8,B4-B6,362.2887056002476
nominal1000,raw_pair_median,51,B2-B8,B4-B8,339.6680656759215
nominal1000,raw_pair_median,51,B2-B8,B6-B8,0.15112910618931732
nominal1000,raw_pair_median,51,B4-B6,B4-B8,505.9321255945703
nominal1000,raw_pair_median,51,B4-B6,B6-B8,4.405589809865638
nominal1000,raw_pair_median,51,B4-B8,B6-B8,7.030490060532929
nominal1000,raw_pair_median,52,B2-B4,B2-B6,1487.5768019531224
nominal1000,raw_pair_median,52,B2-B4,B2-B8,1236.5398986969005
nominal1000,raw_pair_median,52,B2-B4,B4-B6,82.06638499257083
nominal1000,raw_pair_median,52,B2-B4,B4-B8,31.25737780084004
nominal1000,raw_pair_median,52,B2-B4,B6-B8,26.262744546526033
nominal1000,raw_pair_median,52,B2-B6,B2-B8,1270.8646111726543
nominal1000,raw_pair_median,52,B2-B6,B4-B6,241.65198998322725
nominal1000,raw_pair_median,52,B2-B6,B4-B8,33.56787147994525
nominal1000,raw_pair_median,52,B2-B6,B6-B8,24.242862404546482
nominal1000,raw_pair_median,52,B2-B8,B4-B6,7.3051269334192055
nominal1000,raw_pair_median,52,B2-B8,B4-B8,34.929921676244376
nominal1000,raw_pair_median,52,B2-B8,B6-B8,26.055437201650385
nominal1000,raw_pair_median,52,B4-B6,B4-B8,2.532766251190501
nominal1000,raw_pair_median,52,B4-B6,B6-B8,-0.6302024256746781
nominal1000,raw_pair_median,52,B4-B8,B6-B8,1.2388397071855242
nominal1000,raw_pair_median,53,B2-B4,B2-B6,1807.624871777041
nominal1000,raw_pair_median,53,B2-B4,B2-B8,1816.9321743588077
nominal1000,raw_pair_median,53,B2-B4,B4-B6,11.668191762451933
nominal1000,raw_pair_median,53,B2-B4,B4-B8,6.2616023927378235
nominal1000,raw_pair_median,53,B2-B4,B6-B8,9.579954419830415
nominal1000,raw_pair_median,53,B2-B6,B2-B8,1910.4706178057154
nominal1000,raw_pair_median,53,B2-B6,B4-B6,15.05746802176611
nominal1000,raw_pair_median,53,B2-B6,B4-B8,20.507433100662194
nominal1000,raw_pair_median,53,B2-B6,B6-B8,9.537885848565246
nominal1000,raw_pair_median,53,B2-B8,B4-B6,10.927478680831781
nominal1000,raw_pair_median,53,B2-B8,B4-B8,15.416220021394048
nominal1000,raw_pair_median,53,B2-B8,B6-B8,11.32491061854759
nominal1000,raw_pair_median,53,B4-B6,B4-B8,1.9641386670695158
nominal1000,raw_pair_median,53,B4-B6,B6-B8,-0.6221374470988101
nominal1000,raw_pair_median,53,B4-B8,B6-B8,1.2168695647797276
nominal1000,raw_pair_median,54,B2-B4,B2-B6,1776.1871115607728
nominal1000,raw_pair_median,54,B2-B4,B2-B8,2101.7192144079327
nominal1000,raw_pair_median,54,B2-B4,B4-B6,-65.11232399197965
nominal1000,raw_pair_median,54,B2-B4,B4-B8,38.4118348026704
nominal1000,raw_pair_median,54,B2-B4,B6-B8,38.961018642981735
nominal1000,raw_pair_median,54,B2-B6,B2-B8,1936.1767770916265
nominal1000,raw_pair_median,54,B2-B6,B4-B6,35.12361795239425
nominal1000,raw_pair_median,54,B2-B6,B4-B8,39.80213168293157
nominal1000,raw_pair_median,54,B2-B6,B6-B8,33.764296552946206
nominal1000,raw_pair_median,54,B2-B8,B4-B6,0.8411130399498224
nominal1000,raw_pair_median,54,B2-B8,B4-B8,50.93888318782214
nominal1000,raw_pair_median,54,B2-B8,B6-B8,45.397982961069566
nominal1000,raw_pair_median,54,B4-B6,B4-B8,1.0802953011151897
nominal1000,raw_pair_median,54,B4-B6,B6-B8,-0.819568184922415
nominal1000,raw_pair_median,54,B4-B8,B6-B8,11.700859865038476
nominal1000,raw_pair_median,55,B2-B4,B2-B6,1502.8803240231894
nominal1000,raw_pair_median,55,B2-B4,B2-B8,1522.3348961933852
nominal1000,raw_pair_median,55,B2-B4,B4-B6,4.843350905462706
nominal1000,raw_pair_median,55,B2-B4,B4-B8,-0.33564946195452144
nominal1000,raw_pair_median,55,B2-B4,B6-B8,-0.2806661759345038
nominal1000,raw_pair_median,55,B2-B6,B2-B8,1562.8222134750333
nominal1000,raw_pair_median,55,B2-B6,B4-B6,9.404882005467512
nominal1000,raw_pair_median,55,B2-B6,B4-B8,0.8846028454100191
nominal1000,raw_pair_median,55,B2-B6,B6-B8,0.09743747125696908
nominal1000,raw_pair_median,55,B2-B8,B4-B6,1.1652690213445211
nominal1000,raw_pair_median,55,B2-B8,B4-B8,2.510662495234157
nominal1000,raw_pair_median,55,B2-B8,B6-B8,2.4819794516983356
nominal1000,raw_pair_median,55,B4-B6,B4-B8,1.1966919788698547
nominal1000,raw_pair_median,55,B4-B6,B6-B8,-0.7769627128891775
nominal1000,raw_pair_median,55,B4-B8,B6-B8,1.5901580007987797
nominal1000,raw_pair_median,56,B2-B4,B2-B6,1499.2702710476158
nominal1000,raw_pair_median,56,B2-B4,B2-B8,1529.0237676582876
nominal1000,raw_pair_median,56,B2-B4,B4-B6,-13.54766876100644
nominal1000,raw_pair_median,56,B2-B4,B4-B8,-12.47693194003668
nominal1000,raw_pair_median,56,B2-B4,B6-B8,-17.187858185013933
nominal1000,raw_pair_median,56,B2-B6,B2-B8,1480.0214524498813
nominal1000,raw_pair_median,56,B2-B6,B4-B6,27.58508882575077
nominal1000,raw_pair_median,56,B2-B6,B4-B8,-12.37145619953203
nominal1000,raw_pair_median,56,B2-B6,B6-B8,-18.41854620226603
nominal1000,raw_pair_median,56,B2-B8,B4-B6,4.816401985481918
nominal1000,raw_pair_median,56,B2-B8,B4-B8,47.344887847101965
nominal1000,raw_pair_median,56,B2-B8,B6-B8,41.70522685858003
nominal1000,raw_pair_median,56,B4-B6,B4-B8,0.10560306014420107
nominal1000,raw_pair_median,56,B4-B6,B6-B8,-2.9044953603719463
nominal1000,raw_pair_median,56,B4-B8,B6-B8,59.78240069298371
nominal1000,raw_pair_median,57,B2-B4,B2-B6,1048.0803632489162
nominal1000,raw_pair_median,57,B2-B4,B2-B8,1244.3909057017277
nominal1000,raw_pair_median,57,B2-B4,B4-B6,-2.643496091605091
nominal1000,raw_pair_median,57,B2-B4,B4-B8,5.904262914214739
nominal1000,raw_pair_median,57,B2-B4,B6-B8,-1.403139300389035
nominal1000,raw_pair_median,57,B2-B6,B2-B8,1135.2805130813508
nominal1000,raw_pair_median,57,B2-B6,B4-B6,4.5289549307057575
nominal1000,raw_pair_median,57,B2-B6,B4-B8,5.8208836345452255
nominal1000,raw_pair_median,57,B2-B6,B6-B8,-3.0393464971722213
nominal1000,raw_pair_median,57,B2-B8,B4-B6,7.224022934934258
nominal1000,raw_pair_median,57,B2-B8,B4-B8,10.127059823353603
nominal1000,raw_pair_median,57,B2-B8,B6-B8,0.7213329399949772
nominal1000,raw_pair_median,57,B4-B6,B4-B8,1.5348848896218246
nominal1000,raw_pair_median,57,B4-B6,B6-B8,-1.066899368923814
nominal1000,raw_pair_median,57,B4-B8,B6-B8,2.692150042586138
nominal1000,raw_pair_median,58,B2-B4,B2-B6,740.5328149442853
nominal1000,raw_pair_median,58,B2-B4,B2-B8,518.5981309114478
nominal1000,raw_pair_median,58,B2-B4,B4-B6,2.4328990008129128
nominal1000,raw_pair_median,58,B2-B4,B4-B8,-148.10516302714663
nominal1000,raw_pair_median,58,B2-B4,B6-B8,5.735807796101145
nominal1000,raw_pair_median,58,B2-B6,B2-B8,554.4075932995963
nominal1000,raw_pair_median,58,B2-B6,B4-B6,17.097050392192823
nominal1000,raw_pair_median,58,B2-B6,B4-B8,26.323824719665428
nominal1000,raw_pair_median,58,B2-B6,B6-B8,6.497247554597986
nominal1000,raw_pair_median,58,B2-B8,B4-B6,20.588016923564297
nominal1000,raw_pair_median,58,B2-B8,B4-B8,233.81124855590505
nominal1000,raw_pair_median,58,B2-B8,B6-B8,8.297936725978028
nominal1000,raw_pair_median,58,B4-B6,B4-B8,25.25124818577531
nominal1000,raw_pair_median,58,B4-B6,B6-B8,1.0060228482601705
nominal1000,raw_pair_median,58,B4-B8,B6-B8,2.8409335040410575
nominal1000,raw_pair_median,59,B2-B4,B2-B6,173.2374778413238
nominal1000,raw_pair_median,59,B2-B4,B2-B8,173.77337958401094
nominal1000,raw_pair_median,59,B2-B4,B4-B6,0.4539881842492818
nominal1000,raw_pair_median,59,B2-B4,B4-B8,-0.3247009382686117
nominal1000,raw_pair_median,59,B2-B4,B6-B8,0.20365567802150494
nominal1000,raw_pair_median,59,B2-B6,B2-B8,196.3534668035504
nominal1000,raw_pair_median,59,B2-B6,B4-B6,29.411000291139203
nominal1000,raw_pair_median,59,B2-B6,B4-B8,19.504521056146856
nominal1000,raw_pair_median,59,B2-B6,B6-B8,-0.4791376755814788
nominal1000,raw_pair_median,59,B2-B8,B4-B6,19.30086537812533
nominal1000,raw_pair_median,59,B2-B8,B4-B8,43.58390142644551
nominal1000,raw_pair_median,59,B2-B8,B6-B8,13.047000561658958
nominal1000,raw_pair_median,59,B4-B6,B4-B8,19.424349523494527
nominal1000,raw_pair_median,59,B4-B6,B6-B8,-0.9540697118826493
nominal1000,raw_pair_median,59,B4-B8,B6-B8,13.028619885006448
nominal1000,raw_pair_median,60,B2-B4,B2-B6,81.00581268544077
nominal1000,raw_pair_median,60,B2-B4,B2-B8,70.67683331918036
nominal1000,raw_pair_median,60,B2-B4,B4-B6,-3.4361174055134573
nominal1000,raw_pair_median,60,B2-B4,B4-B8,-2.1402572173802072
nominal1000,raw_pair_median,60,B2-B4,B6-B8,0.07753391964875031
nominal1000,raw_pair_median,60,B2-B6,B2-B8,109.28399814407437
nominal1000,raw_pair_median,60,B2-B6,B4-B6,35.88496658606598
nominal1000,raw_pair_median,60,B2-B6,B4-B8,39.52067420845964
nominal1000,raw_pair_median,60,B2-B6,B6-B8,-0.5140475227159731
nominal1000,raw_pair_median,60,B2-B8,B4-B6,39.443140288810866
nominal1000,raw_pair_median,60,B2-B8,B4-B8,81.79591553099253
nominal1000,raw_pair_median,60,B2-B8,B6-B8,28.402606775397555
nominal1000,raw_pair_median,60,B4-B6,B4-B8,41.148209207926
nominal1000,raw_pair_median,60,B4-B6,B6-B8,-0.676307283182101
nominal1000,raw_pair_median,60,B4-B8,B6-B8,28.66273443417801
nominal1000,raw_pair_median,61,B2-B4,B2-B6,69.79185835773077
nominal1000,raw_pair_median,61,B2-B4,B2-B8,33.401738419718825
nominal1000,raw_pair_median,61,B2-B4,B4-B6,-3.376145055624469
nominal1000,raw_pair_median,61,B2-B4,B4-B8,0.10345005003252501
nominal1000,raw_pair_median,61,B2-B4,B6-B8,-0.881621425663305
nominal1000,raw_pair_median,61,B2-B6,B2-B8,64.75076314086567
nominal1000,raw_pair_median,61,B2-B6,B4-B6,43.663498897896645
nominal1000,raw_pair_median,61,B2-B6,B4-B8,30.323068612096954
nominal1000,raw_pair_median,61,B2-B6,B6-B8,-1.2758603817274905
nominal1000,raw_pair_median,61,B2-B8,B4-B6,31.204690037760233
nominal1000,raw_pair_median,61,B2-B8,B4-B8,96.85325419396452
nominal1000,raw_pair_median,61,B2-B8,B6-B8,21.8603284469153
nominal1000,raw_pair_median,61,B4-B6,B4-B8,29.749541237114155
nominal1000,raw_pair_median,61,B4-B6,B6-B8,-0.5113623895817286
nominal1000,raw_pair_median,61,B4-B8,B6-B8,22.930126444070336
nominal1000,raw_pair_median,62,B2-B4,B2-B6,132.31854136519706
nominal1000,raw_pair_median,62,B2-B4,B2-B8,111.20721707501502
nominal1000,raw_pair_median,62,B2-B4,B4-B6,0.3334493190647035
nominal1000,raw_pair_median,62,B2-B4,B4-B8,-1.4053000255767427
nominal1000,raw_pair_median,62,B2-B4,B6-B8,-0.26729567618675537
nominal1000,raw_pair_median,62,B2-B6,B2-B8,99.68803819554996
nominal1000,raw_pair_median,62,B2-B6,B4-B6,25.33578017843289
nominal1000,raw_pair_median,62,B2-B6,B4-B8,2.2613803290689436
nominal1000,raw_pair_median,62,B2-B6,B6-B8,-1.218232527360589
nominal1000,raw_pair_median,62,B2-B8,B4-B6,2.528676005255696
nominal1000,raw_pair_median,62,B2-B8,B4-B8,26.42750911942095
nominal1000,raw_pair_median,62,B2-B8,B6-B8,22.799837494313604
nominal1000,raw_pair_median,62,B4-B6,B4-B8,3.1752191585748064
nominal1000,raw_pair_median,62,B4-B6,B6-B8,-1.096402908502698
nominal1000,raw_pair_median,62,B4-B8,B6-B8,23.34784523688133
nominal1000,raw_pair_median,63,B2-B4,B2-B6,342.2645410058539
nominal1000,raw_pair_median,63,B2-B4,B2-B8,329.4689703386696
nominal1000,raw_pair_median,63,B2-B4,B4-B6,-12.637775792811048
nominal1000,raw_pair_median,63,B2-B4,B4-B8,-2.793640187025902
nominal1000,raw_pair_median,63,B2-B4,B6-B8,-2.923148754265775
nominal1000,raw_pair_median,63,B2-B6,B2-B8,291.0415958077398
nominal1000,raw_pair_median,63,B2-B6,B4-B6,37.965316108664396
nominal1000,raw_pair_median,63,B2-B6,B4-B8,2.28678594141285
nominal1000,raw_pair_median,63,B2-B6,B6-B8,-3.571523558460329
nominal1000,raw_pair_median,63,B2-B8,B4-B6,5.209934695678633
nominal1000,raw_pair_median,63,B2-B8,B4-B8,66.65641931828382
nominal1000,raw_pair_median,63,B2-B8,B6-B8,49.17143424338161
nominal1000,raw_pair_median,63,B4-B6,B4-B8,3.514804583551271
nominal1000,raw_pair_median,63,B4-B6,B6-B8,-1.187497394616083
nominal1000,raw_pair_median,63,B4-B8,B6-B8,52.675993095288355
nominal1000,raw_pair_median,65,B2-B4,B2-B6,671.8691679952975
nominal1000,raw_pair_median,65,B2-B4,B2-B8,808.4622409469739
nominal1000,raw_pair_median,65,B2-B4,B4-B6,1.1875123322132604
nominal1000,raw_pair_median,65,B2-B4,B4-B8,-1.5955498279269027
nominal1000,raw_pair_median,65,B2-B4,B6-B8,7.023781414698464
nominal1000,raw_pair_median,65,B2-B6,B2-B8,548.9689315144475
nominal1000,raw_pair_median,65,B2-B6,B4-B6,4.4599936994639995
nominal1000,raw_pair_median,65,B2-B6,B4-B8,3.6801763288704445
nominal1000,raw_pair_median,65,B2-B6,B6-B8,4.743529586388742
nominal1000,raw_pair_median,65,B2-B8,B4-B6,-3.3436050858280195
nominal1000,raw_pair_median,65,B2-B8,B4-B8,1.1702286821865044
nominal1000,raw_pair_median,65,B2-B8,B6-B8,6.745900280132737
nominal1000,raw_pair_median,65,B4-B6,B4-B8,1.4417553850832894
nominal1000,raw_pair_median,65,B4-B6,B6-B8,-1.0050107141321656
nominal1000,raw_pair_median,65,B4-B8,B6-B8,1.136137669278618
nominal1000,traditional_b_only,44,B2-B4,B2-B6,229.49487512177967
nominal1000,traditional_b_only,44,B2-B4,B2-B8,504.90367204863156
nominal1000,traditional_b_only,44,B2-B4,B4-B6,-49.75104549027144
nominal1000,traditional_b_only,44,B2-B4,B4-B8,-65.30493078197303
nominal1000,traditional_b_only,44,B2-B4,B6-B8,-17.549905691154972
nominal1000,traditional_b_only,44,B2-B6,B2-B8,477.0226381814674
nominal1000,traditional_b_only,44,B2-B6,B4-B6,-8.04926824702973
nominal1000,traditional_b_only,44,B2-B6,B4-B8,-42.46003654743673
nominal1000,traditional_b_only,44,B2-B6,B6-B8,-54.03459153000547
nominal1000,traditional_b_only,44,B2-B8,B4-B6,-78.80938207275095
nominal1000,traditional_b_only,44,B2-B8,B4-B8,-56.71130001350535
nominal1000,traditional_b_only,44,B2-B8,B6-B8,-52.63235965703446
nominal1000,traditional_b_only,44,B4-B6,B4-B8,13.765672878532762
nominal1000,traditional_b_only,44,B4-B6,B6-B8,8.88893768352843
nominal1000,traditional_b_only,44,B4-B8,B6-B8,7.039952813148422
nominal1000,traditional_b_only,45,B2-B4,B2-B6,451.8181761422677
nominal1000,traditional_b_only,45,B2-B4,B2-B8,578.4319978571626
nominal1000,traditional_b_only,45,B2-B4,B4-B6,-62.058405832954016
nominal1000,traditional_b_only,45,B2-B4,B4-B8,-85.62085897963414
nominal1000,traditional_b_only,45,B2-B4,B6-B8,-79.09558704916418
nominal1000,traditional_b_only,45,B2-B6,B2-B8,605.7076156255664
nominal1000,traditional_b_only,45,B2-B6,B4-B6,-21.145141849997472
nominal1000,traditional_b_only,45,B2-B6,B4-B8,-82.6578130468087
nominal1000,traditional_b_only,45,B2-B6,B6-B8,-89.69669693729269
nominal1000,traditional_b_only,45,B2-B8,B4-B6,-41.382275431402576
nominal1000,traditional_b_only,45,B2-B8,B4-B8,6.489882884818693
nominal1000,traditional_b_only,45,B2-B8,B6-B8,10.628791347976426
nominal1000,traditional_b_only,45,B4-B6,B4-B8,22.10315914623868
nominal1000,traditional_b_only,45,B4-B6,B6-B8,5.503800083416667
nominal1000,traditional_b_only,45,B4-B8,B6-B8,106.39323584186225
nominal1000,traditional_b_only,47,B2-B4,B2-B6,174.9750216880646
nominal1000,traditional_b_only,47,B2-B4,B2-B8,291.90453868358514
nominal1000,traditional_b_only,47,B2-B4,B4-B6,-80.10891107703256
nominal1000,traditional_b_only,47,B2-B4,B4-B8,-132.4028721201265
nominal1000,traditional_b_only,47,B2-B4,B6-B8,-55.15190922815038
nominal1000,traditional_b_only,47,B2-B6,B2-B8,252.13688887149124
nominal1000,traditional_b_only,47,B2-B6,B4-B6,-9.456652243067204
nominal1000,traditional_b_only,47,B2-B6,B4-B8,-88.63946952428998
nominal1000,traditional_b_only,47,B2-B6,B6-B8,-36.28535337857421
nominal1000,traditional_b_only,47,B2-B8,B4-B6,-93.27633632454149
nominal1000,traditional_b_only,47,B2-B8,B4-B8,-35.131093237120496
nominal1000,traditional_b_only,47,B2-B8,B6-B8,10.592867232880927
nominal1000,traditional_b_only,47,B4-B6,B4-B8,43.61931589186119
nominal1000,traditional_b_only,47,B4-B6,B6-B8,16.293896801403335
nominal1000,traditional_b_only,47,B4-B8,B6-B8,63.172117412858476
nominal1000,traditional_b_only,48,B2-B4,B2-B6,272.7194139765212
nominal1000,traditional_b_only,48,B2-B4,B2-B8,163.922774364224
nominal1000,traditional_b_only,48,B2-B4,B4-B6,-59.2663811982373
nominal1000,traditional_b_only,48,B2-B4,B4-B8,-44.725875686871554
nominal1000,traditional_b_only,48,B2-B4,B6-B8,-10.320105888468595
nominal1000,traditional_b_only,48,B2-B6,B2-B8,159.32852889493324
nominal1000,traditional_b_only,48,B2-B6,B4-B6,1.9775974963637897
nominal1000,traditional_b_only,48,B2-B6,B4-B8,-16.431397513526335
nominal1000,traditional_b_only,48,B2-B6,B6-B8,-12.358282012212598
nominal1000,traditional_b_only,48,B2-B8,B4-B6,-25.945190479840974
nominal1000,traditional_b_only,48,B2-B8,B4-B8,14.522987292460124
nominal1000,traditional_b_only,48,B2-B8,B6-B8,24.3540459139219
nominal1000,traditional_b_only,48,B4-B6,B4-B8,46.717762751771254
nominal1000,traditional_b_only,48,B4-B6,B6-B8,18.952208684267998
nominal1000,traditional_b_only,48,B4-B8,B6-B8,57.05721526280745
nominal1000,traditional_b_only,49,B2-B4,B2-B6,187.05003946480508
nominal1000,traditional_b_only,49,B2-B4,B2-B8,422.0030637587858
nominal1000,traditional_b_only,49,B2-B4,B4-B6,-83.70230731755775
nominal1000,traditional_b_only,49,B2-B4,B4-B8,-59.42076320582165
nominal1000,traditional_b_only,49,B2-B4,B6-B8,-35.44369349581023
nominal1000,traditional_b_only,49,B2-B6,B2-B8,237.97615617231554
nominal1000,traditional_b_only,49,B2-B6,B4-B6,11.815848755647792
nominal1000,traditional_b_only,49,B2-B6,B4-B8,-37.771061901775276
nominal1000,traditional_b_only,49,B2-B6,B6-B8,-45.22376176210566
nominal1000,traditional_b_only,49,B2-B8,B4-B6,-34.476131833847994
nominal1000,traditional_b_only,49,B2-B8,B4-B8,-22.631585593551648
nominal1000,traditional_b_only,49,B2-B8,B6-B8,-9.463487328830675
nominal1000,traditional_b_only,49,B4-B6,B4-B8,33.95732540159278
nominal1000,traditional_b_only,49,B4-B6,B6-B8,19.796534106728227
nominal1000,traditional_b_only,49,B4-B8,B6-B8,51.80735000785176
nominal1000,traditional_b_only,50,B2-B4,B2-B6,320.71294036654825
nominal1000,traditional_b_only,50,B2-B4,B2-B8,180.9395453711512
nominal1000,traditional_b_only,50,B2-B4,B4-B6,-80.08977066324181
nominal1000,traditional_b_only,50,B2-B4,B4-B8,-77.09607836469598
nominal1000,traditional_b_only,50,B2-B4,B6-B8,-53.87921006453817
nominal1000,traditional_b_only,50,B2-B6,B2-B8,183.199424408439
nominal1000,traditional_b_only,50,B2-B6,B4-B6,-24.505479643970435
nominal1000,traditional_b_only,50,B2-B6,B4-B8,-56.29876717144109
nominal1000,traditional_b_only,50,B2-B6,B6-B8,-58.70876131898296
nominal1000,traditional_b_only,50,B2-B8,B4-B6,-26.256438551781727
nominal1000,traditional_b_only,50,B2-B8,B4-B8,-31.429251223473717
nominal1000,traditional_b_only,50,B2-B8,B6-B8,-23.272818849540137
nominal1000,traditional_b_only,50,B4-B6,B4-B8,47.72730712898222
nominal1000,traditional_b_only,50,B4-B6,B6-B8,25.42577273529752
nominal1000,traditional_b_only,50,B4-B8,B6-B8,54.28501448076047
nominal1000,traditional_b_only,51,B2-B4,B2-B6,317.84929775935836
nominal1000,traditional_b_only,51,B2-B4,B2-B8,198.16723253095475
nominal1000,traditional_b_only,51,B2-B4,B4-B6,-233.56655387326177
nominal1000,traditional_b_only,51,B2-B4,B4-B8,-343.7568720418218
nominal1000,traditional_b_only,51,B2-B4,B6-B8,-1.4647766914796545
nominal1000,traditional_b_only,51,B2-B6,B2-B8,336.9898632581503
nominal1000,traditional_b_only,51,B2-B6,B4-B6,23.189808782113243
nominal1000,traditional_b_only,51,B2-B6,B4-B8,119.69767119784623
nominal1000,traditional_b_only,51,B2-B6,B6-B8,-33.483218666485584
nominal1000,traditional_b_only,51,B2-B8,B4-B6,120.71965075809219
nominal1000,traditional_b_only,51,B2-B8,B4-B8,147.0963113724656
nominal1000,traditional_b_only,51,B2-B8,B6-B8,5.304519845246895
nominal1000,traditional_b_only,51,B4-B6,B4-B8,465.27936055236717
nominal1000,traditional_b_only,51,B4-B6,B6-B8,-3.1219942066525816
nominal1000,traditional_b_only,51,B4-B8,B6-B8,36.58744088607439
nominal1000,traditional_b_only,52,B2-B4,B2-B6,243.12927127936874
nominal1000,traditional_b_only,52,B2-B4,B2-B8,218.18402596318742
nominal1000,traditional_b_only,52,B2-B4,B4-B6,-45.96861900958766
nominal1000,traditional_b_only,52,B2-B4,B4-B8,-47.773962073809656
nominal1000,traditional_b_only,52,B2-B4,B6-B8,-36.635670608572596
nominal1000,traditional_b_only,52,B2-B6,B2-B8,246.20458988063737
nominal1000,traditional_b_only,52,B2-B6,B4-B6,23.746268164340364
nominal1000,traditional_b_only,52,B2-B6,B4-B8,-25.118768013187466
nominal1000,traditional_b_only,52,B2-B6,B6-B8,-47.11361005404217
nominal1000,traditional_b_only,52,B2-B8,B4-B6,-23.74466660808306
nominal1000,traditional_b_only,52,B2-B8,B4-B8,20.913142476784238
nominal1000,traditional_b_only,52,B2-B8,B6-B8,-7.127047249441417
nominal1000,traditional_b_only,52,B4-B6,B4-B8,36.54002126382925
nominal1000,traditional_b_only,52,B4-B6,B6-B8,26.151797447353445
nominal1000,traditional_b_only,52,B4-B8,B6-B8,62.340318287303276
nominal1000,traditional_b_only,53,B2-B4,B2-B6,246.9905526817413
nominal1000,traditional_b_only,53,B2-B4,B2-B8,189.24603313634148
nominal1000,traditional_b_only,53,B2-B4,B4-B6,-94.25903028354136
nominal1000,traditional_b_only,53,B2-B4,B4-B8,-102.87214481272127
nominal1000,traditional_b_only,53,B2-B4,B6-B8,-57.5090939778817
nominal1000,traditional_b_only,53,B2-B6,B2-B8,208.16075686253598
nominal1000,traditional_b_only,53,B2-B6,B4-B6,-45.997476325327355
nominal1000,traditional_b_only,53,B2-B6,B4-B8,-58.41389200166773
