level,n,median_residual_ns,sigma68_ns,stave,amp_bin,q_bin,phase_bin,heldout_run
stave_amp_q_phase,76,2.1433665279033107,0.14915078437358886,B4,2.0,2.0,3.0,61
stave_amp_q_phase,43,4.090930297555595,6.920457903327846,B4,3.0,2.0,3.0,61
stave_amp_q_phase,49,-1.2926175958154644,1.1892614643684143,B6,0.0,0.0,2.0,61
stave_amp_q_phase,466,-1.3182657647361111,1.3983539519404486,B6,0.0,0.0,3.0,61
stave_amp_q_phase,192,-1.1901737032974076,0.1242701667660987,B6,0.0,2.0,0.0,61
stave_amp_q_phase,55,-1.1634293497858081,0.18016473244175857,B6,0.0,2.0,1.0,61
stave_amp_q_phase,66,-1.138370538270351,0.25508728094446265,B6,0.0,2.0,3.0,61
stave_amp_q_phase,75,-1.2339266426700348,1.0181194660425827,B6,1.0,0.0,2.0,61
stave_amp_q_phase,536,-1.2741826058956462,1.2471734905651295,B6,1.0,0.0,3.0,61
stave_amp_q_phase,133,-1.1535646518762164,0.09769585357202937,B6,1.0,2.0,0.0,61
stave_amp_q_phase,47,-1.1478035371915567,0.11661199312992865,B6,1.0,2.0,1.0,61
stave_amp_q_phase,61,-1.1999959112829117,0.1365965672846997,B6,1.0,2.0,3.0,61
stave_amp_q_phase,52,-1.3926010451487087,1.002045456808348,B6,2.0,0.0,2.0,61
stave_amp_q_phase,298,-1.2789315072293768,1.0598723432989272,B6,2.0,0.0,3.0,61
stave_amp_q_phase,50,-1.2035536672151608,0.234719411243403,B6,2.0,1.0,1.0,61
stave_amp_q_phase,192,-1.1461370187342652,1.0776564400034352,B6,2.0,1.0,3.0,61
stave_amp_q_phase,79,-1.135290600543044,0.11907404698009982,B6,2.0,2.0,0.0,61
stave_amp_q_phase,73,-1.1248921236685163,0.14458800412769585,B6,2.0,2.0,3.0,61
stave_amp_q_phase,85,-1.162632186731308,1.1167880392042873,B6,3.0,1.0,3.0,61
stave_amp_q_phase,54,-1.068312845656834,0.7408223378237263,B6,3.0,2.0,3.0,61
stave_amp_q_phase,147,-0.4821852718050721,1.4747627764637659,B8,0.0,1.0,3.0,61
stave_amp_q_phase,68,-1.3256399425738792,0.14233554990965702,B8,0.0,2.0,0.0,61
stave_amp_q_phase,126,-0.27100492595191383,1.2048337842163974,B8,1.0,1.0,3.0,61
stave_amp_q_phase,62,-1.2564211050288527,0.1272515104312828,B8,1.0,2.0,0.0,61
stave_amp_q_phase,42,-0.7105115888787381,0.9749593951212652,B8,2.0,1.0,2.0,61
stave_amp_q_phase,361,-0.5320319367595374,1.1290725241812651,B8,2.0,1.0,3.0,61
stave_amp_q_phase,86,-1.1005888999673274,0.08786588449568455,B8,2.0,2.0,0.0,61
stave_amp_q_phase,75,-1.0763785222513178,0.08528681401009974,B8,2.0,2.0,3.0,61
stave_amp_q_phase,119,-0.9318974570881764,0.6284449340258002,B8,3.0,1.0,1.0,61
stave_amp_q_phase,284,-0.9581402389996398,1.222663203660673,B8,3.0,1.0,2.0,61
stave_amp_q_phase,627,-0.6725132756568044,1.2176694981103888,B8,3.0,1.0,3.0,61
stave_amp_q_phase,305,-0.8092896290778526,0.23014469334116622,B8,3.0,2.0,0.0,61
stave_amp_q_phase,62,-1.068155535029085,1.0522135577469496,B8,3.0,2.0,1.0,61
stave_amp_q_phase,115,-1.9835139010910154,1.4568861264951574,B8,3.0,2.0,2.0,61
stave_amp_q_phase,215,-0.8866953243502138,0.3353508319766408,B8,3.0,2.0,3.0,61
stave_amp_q,520,2.1362776151680336,1.3552621540954757,B4,0.0,0.0,,61
stave_amp_q,65,2.0838196657178685,0.31353135078938577,B4,0.0,1.0,,61
stave_amp_q,420,2.189294914956804,0.2550596915994543,B4,0.0,2.0,,61
stave_amp_q,663,1.9334786293035293,1.1705040444577817,B4,1.0,0.0,,61
stave_amp_q,72,2.0711496550869235,0.21544095858566703,B4,1.0,1.0,,61
stave_amp_q,238,2.0970388925594,0.13428974815844585,B4,1.0,2.0,,61
stave_amp_q,224,2.019886916383598,1.1663889089243988,B4,2.0,0.0,,61
stave_amp_q,388,2.0900175272711365,1.0341484300781778,B4,2.0,1.0,,61
stave_amp_q,126,2.1428654212010265,0.1732281619385354,B4,2.0,2.0,,61
stave_amp_q,65,2.1751877379026894,1.2403902214943312,B4,3.0,1.0,,61
stave_amp_q,106,2.3968758123607294,4.016676600375095,B4,3.0,2.0,,61
stave_amp_q,515,-1.3053827399540694,1.3756894842337426,B6,0.0,0.0,,61
stave_amp_q,53,-1.1842238022312799,0.7113763611650774,B6,0.0,1.0,,61
stave_amp_q,313,-1.172072971188996,0.14267605393912453,B6,0.0,2.0,,61
stave_amp_q,611,-1.2737230916289732,1.224237747803613,B6,1.0,0.0,,61
stave_amp_q,66,-1.1985754529714185,0.19030659939202077,B6,1.0,1.0,,61
stave_amp_q,241,-1.1589258708744623,0.1130653908333954,B6,1.0,2.0,,61
stave_amp_q,350,-1.2948752298733268,1.067423710241794,B6,2.0,0.0,,61
stave_amp_q,280,-1.160768639015604,1.0152542624173775,B6,2.0,1.0,,61
stave_amp_q,192,-1.1327014279916767,0.1331917121766839,B6,2.0,2.0,,61
stave_amp_q,135,-1.232665619094547,1.0711048185721914,B6,3.0,1.0,,61
stave_amp_q,131,-1.0420256248782067,0.7074625948138143,B6,3.0,2.0,,61
stave_amp_q,160,-0.6181610522102403,1.4235269587613633,B8,0.0,1.0,,61
stave_amp_q,118,-1.264629555457546,0.17432302649429687,B8,0.0,2.0,,61
stave_amp_q,161,-0.49897182981479204,1.1095482048538465,B8,1.0,1.0,,61
stave_amp_q,112,-1.250744498690242,0.12015028862673438,B8,1.0,2.0,,61
stave_amp_q,415,-0.5748447990998216,1.110920199326741,B8,2.0,1.0,,61
stave_amp_q,190,-1.098030118688058,0.08384743310111187,B8,2.0,2.0,,61
stave_amp_q,1033,-0.7828676608368568,1.166025459282332,B8,3.0,1.0,,61
stave_amp_q,697,-0.882092948582823,0.5072868599594041,B8,3.0,2.0,,61
stave_amp,1005,2.1717390025554977,0.7790581664565138,B4,0.0,,,61
stave_amp,973,2.067436777456237,0.9237719157221432,B4,1.0,,,61
stave_amp,738,2.0937551926468707,0.9913678264514982,B4,2.0,,,61
stave_amp,171,2.277652424676205,1.7003706105114498,B4,3.0,,,61
stave_amp,881,-1.189216337303698,0.9201291275771603,B6,0.0,,,61
stave_amp,918,-1.182267532279571,0.8932437118982766,B6,1.0,,,61
stave_amp,822,-1.1704177874548947,0.8252731994115603,B6,2.0,,,61
stave_amp,266,-1.1344068535905478,0.8759425578015886,B6,3.0,,,61
stave_amp,278,-1.2096349473939796,0.9456966402839669,B8,0.0,,,61
stave_amp,274,-1.1750518265994216,0.8269604698449761,B8,1.0,,,61
stave_amp,605,-1.0419866885286453,0.848439763188155,B8,2.0,,,61
stave_amp,1730,-0.8584990427698465,0.9691963009472998,B8,3.0,,,61
stave,2887,2.128262828304834,0.9201715781900733,B4,,,,61
stave,2887,-1.1783174485489738,0.8872849779670797,B6,,,,61
stave,2887,-0.9344188168122827,0.8620305972847643,B8,,,,61
stave_amp_q_phase,82,1.743964812155049,1.482852906450919,B4,0.0,0.0,2.0,62
stave_amp_q_phase,462,2.0935399841382925,1.5040934965363553,B4,0.0,0.0,3.0,62
stave_amp_q_phase,336,2.0138685722733918,0.266442598178947,B4,0.0,2.0,0.0,62
stave_amp_q_phase,51,1.993532685616266,0.18184461232443283,B4,0.0,2.0,1.0,62
stave_amp_q_phase,68,1.9026761484599533,0.17576137518942792,B4,0.0,2.0,3.0,62
stave_amp_q_phase,91,1.716188586381513,1.1320740177249988,B4,1.0,0.0,2.0,62
stave_amp_q_phase,573,1.967844837394395,1.347387000288935,B4,1.0,0.0,3.0,62
stave_amp_q_phase,50,1.8754324349588885,0.21471923088018385,B4,1.0,1.0,1.0,62
stave_amp_q_phase,102,1.905387693500142,0.16808829710138973,B4,1.0,2.0,0.0,62
stave_amp_q_phase,102,1.9138396049446342,0.1712233023602605,B4,1.0,2.0,3.0,62
stave_amp_q_phase,46,1.9170155416606889,1.2879399842281536,B4,2.0,0.0,2.0,62
stave_amp_q_phase,190,1.8288889854819068,1.268012488533809,B4,2.0,0.0,3.0,62
stave_amp_q_phase,47,1.8533995444786555,0.3830885525990976,B4,2.0,1.0,1.0,62
stave_amp_q_phase,40,1.6264670395684924,0.8070218723305603,B4,2.0,1.0,2.0,62
stave_amp_q_phase,298,2.258079755156672,1.2285343622966174,B4,2.0,1.0,3.0,62
stave_amp_q_phase,73,1.9149284464208591,0.16972673369785118,B4,2.0,2.0,3.0,62
stave_amp_q_phase,45,7.079424254552968,6.76504076291371,B4,3.0,2.0,3.0,62
stave_amp_q_phase,51,-1.2396579210398784,1.4767680279938844,B6,0.0,0.0,2.0,62
stave_amp_q_phase,475,-1.1450443634117065,1.5302695882201105,B6,0.0,0.0,3.0,62
stave_amp_q_phase,198,-1.1189116389557974,0.11749238503260195,B6,0.0,2.0,0.0,62
stave_amp_q_phase,52,-1.114198631862891,0.12725556145015404,B6,0.0,2.0,1.0,62
stave_amp_q_phase,77,-1.116912632330667,0.24570214735284174,B6,0.0,2.0,3.0,62
stave_amp_q_phase,76,-1.3008646879355616,1.107055090294434,B6,1.0,0.0,2.0,62
stave_amp_q_phase,557,-1.30252338384836,1.2591823931648787,B6,1.0,0.0,3.0,62
stave_amp_q_phase,147,-1.0913894180032173,0.14418697095004435,B6,1.0,2.0,0.0,62
stave_amp_q_phase,41,-1.0763811254238647,0.12861355646008338,B6,1.0,2.0,1.0,62
stave_amp_q_phase,64,-1.1279040495754558,0.15883048758984042,B6,1.0,2.0,3.0,62
stave_amp_q_phase,57,-1.6564255438457849,0.9705515940966133,B6,2.0,0.0,2.0,62
stave_amp_q_phase,304,-1.1848085577771528,1.1034364330491335,B6,2.0,0.0,3.0,62
stave_amp_q_phase,58,-1.0896016962488204,0.2074768060414216,B6,2.0,1.0,1.0,62
stave_amp_q_phase,208,-1.1917687744138057,1.1988223587127973,B6,2.0,1.0,3.0,62
stave_amp_q_phase,87,-1.1182347728745583,0.16584169027802165,B6,2.0,2.0,0.0,62
stave_amp_q_phase,78,-1.0808658863972838,0.2043231307544332,B6,2.0,2.0,3.0,62
stave_amp_q_phase,93,-1.0288550952405586,1.1751000680470876,B6,3.0,1.0,3.0,62
stave_amp_q_phase,40,-1.116920870847391,0.9937570079348453,B6,3.0,2.0,2.0,62
stave_amp_q_phase,63,-1.0248892283014897,0.6866575891044175,B6,3.0,2.0,3.0,62
stave_amp_q_phase,144,-0.4613646657981576,1.5122410191339002,B8,0.0,1.0,3.0,62
stave_amp_q_phase,74,-1.237514674293525,0.13058571624866655,B8,0.0,2.0,0.0,62
stave_amp_q_phase,142,-0.3187537550647974,1.1961527525740694,B8,1.0,1.0,3.0,62
stave_amp_q_phase,80,-1.1201650325490462,0.10409922800617744,B8,1.0,2.0,0.0,62
stave_amp_q_phase,48,-0.724916776168854,0.9699731362649969,B8,2.0,1.0,2.0,62
stave_amp_q_phase,391,-0.5688884681313766,1.1690214353911128,B8,2.0,1.0,3.0,62
stave_amp_q_phase,80,-0.9760761641123921,0.0917109265925834,B8,2.0,2.0,0.0,62
stave_amp_q_phase,79,-0.9550299935505038,0.09740472941881373,B8,2.0,2.0,3.0,62
stave_amp_q_phase,128,-0.8335550480955334,0.776842980379578,B8,3.0,1.0,1.0,62
stave_amp_q_phase,334,-0.8896914088282841,1.277421860948033,B8,3.0,1.0,2.0,62
stave_amp_q_phase,634,-0.5948338980296342,1.2626243905796506,B8,3.0,1.0,3.0,62
stave_amp_q_phase,309,-0.6445553762721516,0.25622497307868597,B8,3.0,2.0,0.0,62
stave_amp_q_phase,65,-1.2008967242410762,1.1649074079495252,B8,3.0,2.0,1.0,62
stave_amp_q_phase,101,-2.306110905180091,1.4412117102671793,B8,3.0,2.0,2.0,62
stave_amp_q_phase,207,-0.637959329421605,0.4055589104750342,B8,3.0,2.0,3.0,62
stave_amp_q,554,2.006088137904772,1.496625855875524,B4,0.0,0.0,,62
stave_amp_q,68,1.8923221250411082,0.8628692555031043,B4,0.0,1.0,,62
stave_amp_q,458,1.9948596224124664,0.2534910116817568,B4,0.0,2.0,,62
stave_amp_q,687,1.862700664135339,1.2830390237257445,B4,1.0,0.0,,62
stave_amp_q,80,1.8633801603175755,0.2819140928001541,B4,1.0,1.0,,62
stave_amp_q,243,1.8970906476621607,0.17526979233923878,B4,1.0,2.0,,62
stave_amp_q,247,1.850062516436175,1.2772079052399603,B4,2.0,0.0,,62
stave_amp_q,389,2.016448988992302,1.1748691854662603,B4,2.0,1.0,,62
stave_amp_q,121,1.9276087334051368,0.20256627548488104,B4,2.0,2.0,,62
stave_amp_q,49,2.0224282330413814,1.4544920360532823,B4,3.0,1.0,,62
stave_amp_q,117,2.463190047252297,4.418610486654101,B4,3.0,2.0,,62
stave_amp_q,526,-1.1717913857143998,1.5451782986778255,B6,0.0,0.0,,62
stave_amp_q,43,-1.1779073176583168,0.28256906689363714,B6,0.0,1.0,,62
stave_amp_q,328,-1.1178161738268955,0.1414775648684128,B6,0.0,2.0,,62
stave_amp_q,633,-1.30252338384836,1.2567806724387593,B6,1.0,0.0,,62
stave_amp_q,56,-1.1696844899256398,0.20591436024801335,B6,1.0,1.0,,62
stave_amp_q,253,-1.0913894180032173,0.1399943204565906,B6,1.0,2.0,,62
stave_amp_q,363,-1.286136610522611,1.0791162347594945,B6,2.0,0.0,,62
stave_amp_q,299,-1.1420444747746927,1.1289985841230081,B6,2.0,1.0,,62
stave_amp_q,200,-1.090956319034948,0.1864247065125692,B6,2.0,2.0,,62
stave_amp_q,156,-1.0940114845457458,1.0841455336168804,B6,3.0,1.0,,62
stave_amp_q,156,-0.9908150576796082,0.8361992195048767,B6,3.0,2.0,,62
stave_amp_q,150,-0.5422034996641187,1.4881675499944875,B8,0.0,1.0,,62
stave_amp_q,132,-1.2259006387193132,0.13764970928060183,B8,0.0,2.0,,62
stave_amp_q,174,-0.5291916835087065,1.2121855440776985,B8,1.0,1.0,,62
stave_amp_q,134,-1.120358824090765,0.10353582063665046,B8,1.0,2.0,,62
stave_amp_q,455,-0.6083951978162077,1.1280828681495487,B8,2.0,1.0,,62
stave_amp_q,186,-0.9802129214064692,0.09565109117154619,B8,2.0,2.0,,62
stave_amp_q,1100,-0.7510485007174736,1.2211505055078522,B8,3.0,1.0,,62
stave_amp_q,682,-0.7170945630946122,0.6549014326059238,B8,3.0,2.0,,62
stave_amp,1080,1.9817034821266226,0.8733239908362503,B4,0.0,,,62
stave_amp,1010,1.8829927070872046,0.9943878221423603,B4,1.0,,,62
stave_amp,757,1.9532627493731383,1.0957655654783487,B4,2.0,,,62
stave_amp,166,2.239017220928943,2.9594340700289763,B4,3.0,,,62
stave_amp,897,-1.125156978522881,0.9377890957310929,B6,0.0,,,62
stave_amp,942,-1.145486046316293,0.942753996360973,B6,1.0,,,62
stave_amp,862,-1.1402459350402836,0.9112667956405542,B6,2.0,,,62
stave_amp,312,-1.030809318987039,0.9798333304258708,B6,3.0,,,62
stave_amp,282,-1.1496960801260983,0.9411258743613211,B8,0.0,,,62
stave_amp,308,-1.0751908646110024,0.7240110609980946,B8,1.0,,,62
stave_amp,641,-0.9187073014065135,0.8652171765310586,B8,2.0,,,62
stave_amp,1782,-0.7302625486086853,1.0489361741990593,B8,3.0,,,62
stave,3013,1.9537635672306806,1.0287634209519396,B4,,,,62
stave,3013,-1.1264860972639,0.9341380221018503,B6,,,,62
stave,3013,-0.8433875860188422,0.9292477204639737,B8,,,,62
stave_amp_q_phase,88,1.9775132438727674,1.4216516285968874,B4,0.0,0.0,2.0,63
stave_amp_q_phase,525,2.0622264510942614,1.5597926385549918,B4,0.0,0.0,3.0,63
stave_amp_q_phase,396,1.986730610735517,0.2992553823132781,B4,0.0,2.0,0.0,63
stave_amp_q_phase,55,1.9707202825937813,0.20855480429152584,B4,0.0,2.0,1.0,63
stave_amp_q_phase,77,1.8584513607556943,0.182576432193006,B4,0.0,2.0,3.0,63
stave_amp_q_phase,111,1.6207969513345546,1.1309788162803236,B4,1.0,0.0,2.0,63
stave_amp_q_phase,683,1.9477958995011448,1.3977010379702208,B4,1.0,0.0,3.0,63
stave_amp_q_phase,67,1.8195032835445701,0.20156540011394097,B4,1.0,1.0,1.0,63
stave_amp_q_phase,119,1.8419751134259954,0.17096473705065285,B4,1.0,2.0,0.0,63
stave_amp_q_phase,98,1.8635318919311743,0.17999826198148072,B4,1.0,2.0,3.0,63
stave_amp_q_phase,46,1.8301466692407082,1.2772952476495727,B4,2.0,0.0,2.0,63
stave_amp_q_phase,212,1.7189084104095294,1.3024156015163193,B4,2.0,0.0,3.0,63
stave_amp_q_phase,58,1.7191950422673585,0.533740233744187,B4,2.0,1.0,1.0,63
stave_amp_q_phase,51,1.6808376812527612,0.9255186677868714,B4,2.0,1.0,2.0,63
stave_amp_q_phase,341,2.1480129272933297,1.189205172727989,B4,2.0,1.0,3.0,63
stave_amp_q_phase,84,1.9112049392787114,0.17315885329400704,B4,2.0,2.0,3.0,63
stave_amp_q_phase,52,5.4889204109441785,6.778802828657554,B4,3.0,2.0,3.0,63
stave_amp_q_phase,61,-1.3511274580581656,1.1743891548451764,B6,0.0,0.0,2.0,63
stave_amp_q_phase,535,-1.1540132768412974,1.4070738218738654,B6,0.0,0.0,3.0,63
stave_amp_q_phase,237,-1.1023323401844607,0.13378803783019688,B6,0.0,2.0,0.0,63
stave_amp_q_phase,70,-1.0677710741083217,0.167861622989241,B6,0.0,2.0,1.0,63
stave_amp_q_phase,77,-1.08144139844849,0.3274629394388569,B6,0.0,2.0,3.0,63
stave_amp_q_phase,85,-1.1471089874703821,1.0345601489303409,B6,1.0,0.0,2.0,63
stave_amp_q_phase,646,-1.1822331946915092,1.3308849889590169,B6,1.0,0.0,3.0,63
stave_amp_q_phase,159,-1.058487201920677,0.1336375709718406,B6,1.0,2.0,0.0,63
stave_amp_q_phase,52,-1.0714867992743677,0.14309331958210347,B6,1.0,2.0,1.0,63
stave_amp_q_phase,72,-1.1009707861789693,0.15166225519101317,B6,1.0,2.0,3.0,63
stave_amp_q_phase,61,-1.4584541523839505,0.961988629151667,B6,2.0,0.0,2.0,63
stave_amp_q_phase,346,-1.3258888625292933,1.122845920793963,B6,2.0,0.0,3.0,63
stave_amp_q_phase,68,-1.0610705016953617,0.23397567742716835,B6,2.0,1.0,1.0,63
stave_amp_q_phase,47,-0.9387263475088403,1.4351780181035991,B6,2.0,1.0,2.0,63
stave_amp_q_phase,243,-1.1121375601204733,1.1214043562675466,B6,2.0,1.0,3.0,63
stave_amp_q_phase,100,-1.0708062448930704,0.1713091445687519,B6,2.0,2.0,0.0,63
stave_amp_q_phase,87,-1.0732020478487385,0.2050845585564272,B6,2.0,2.0,3.0,63
stave_amp_q_phase,40,-1.4967801068828699,1.0007319590838724,B6,3.0,1.0,2.0,63
stave_amp_q_phase,109,-1.2019403963672772,1.0866516405055273,B6,3.0,1.0,3.0,63
stave_amp_q_phase,41,-1.116626229501101,1.0748624396788609,B6,3.0,2.0,2.0,63
stave_amp_q_phase,73,-0.917437809672677,1.0053597560494238,B6,3.0,2.0,3.0,63
stave_amp_q_phase,161,-0.7248501387946646,1.4285774038983852,B8,0.0,1.0,3.0,63
stave_amp_q_phase,92,-1.2520530098686962,0.1630806407743024,B8,0.0,2.0,0.0,63
stave_amp_q_phase,152,-0.1437463236543337,1.205736192252385,B8,1.0,1.0,3.0,63
stave_amp_q_phase,83,-1.1262339873462253,0.13671530515854924,B8,1.0,2.0,0.0,63
stave_amp_q_phase,56,-0.6872728083191433,0.9890419506155096,B8,2.0,1.0,2.0,63
stave_amp_q_phase,452,-0.4768408736926233,1.2060525479125368,B8,2.0,1.0,3.0,63
stave_amp_q_phase,97,-0.9647191319169792,0.09842714487154103,B8,2.0,2.0,0.0,63
stave_amp_q_phase,80,-0.9479800441755017,0.09509342291061545,B8,2.0,2.0,3.0,63
stave_amp_q_phase,136,-0.8414626648928483,0.7783133291599391,B8,3.0,1.0,1.0,63
stave_amp_q_phase,332,-0.8945785652442453,1.352682434403527,B8,3.0,1.0,2.0,63
stave_amp_q_phase,762,-0.6042485207538775,1.2989284507200327,B8,3.0,1.0,3.0,63
stave_amp_q_phase,362,-0.6277875304084297,0.26464999915471143,B8,3.0,2.0,0.0,63
stave_amp_q_phase,90,-1.0145793020396425,1.174367814061731,B8,3.0,2.0,1.0,63
stave_amp_q_phase,130,-2.23755717918241,1.3954249010323454,B8,3.0,2.0,2.0,63
stave_amp_q_phase,239,-0.7122803709477665,0.3898841893381366,B8,3.0,2.0,3.0,63
stave_amp_q,620,2.0280588938885415,1.5577054194559028,B4,0.0,0.0,,63
stave_amp_q,71,1.8796818026549786,0.8054745469306126,B4,0.0,1.0,,63
stave_amp_q,532,1.9639180844766955,0.2993316963349527,B4,0.0,2.0,,63
stave_amp_q,818,1.9053602193111274,1.3222372608628317,B4,1.0,0.0,,63
stave_amp_q,102,1.8260192614830828,0.267678361420179,B4,1.0,1.0,,63
stave_amp_q,261,1.847573190080709,0.19459121604079643,B4,1.0,2.0,,63
stave_amp_q,272,1.7189084104095294,1.3018204475599109,B4,2.0,0.0,,63
stave_amp_q,455,1.956736895274318,1.1279976042724285,B4,2.0,1.0,,63
stave_amp_q,135,1.9156644014613278,0.1831342608895209,B4,2.0,2.0,,63
stave_amp_q,59,1.9802593588061868,1.5056798741204427,B4,3.0,1.0,,63
stave_amp_q,125,2.3055322720688665,3.921641412483936,B4,3.0,2.0,,63
stave_amp_q,596,-1.1790765170758348,1.4188396810493018,B6,0.0,0.0,,63
stave_amp_q,48,-1.1558971512925211,0.661197858341579,B6,0.0,1.0,,63
stave_amp_q,385,-1.0913660294266379,0.15365140657717763,B6,0.0,2.0,,63
stave_amp_q,731,-1.1804231130911376,1.2883709858002887,B6,1.0,0.0,,63
stave_amp_q,61,-1.097097628809621,0.2200978146239344,B6,1.0,1.0,,63
stave_amp_q,284,-1.0710317290202767,0.14451892028512825,B6,1.0,2.0,,63
stave_amp_q,409,-1.3561746012910376,1.0938102416227962,B6,2.0,0.0,,63
stave_amp_q,358,-1.0886781709334201,1.051827368166292,B6,2.0,1.0,,63
stave_amp_q,227,-1.0732020478487385,0.18438107057254371,B6,2.0,2.0,,63
stave_amp_q,179,-1.2407323101508467,1.0486210256522792,B6,3.0,1.0,,63
stave_amp_q,172,-0.962008059544722,0.9123450824153491,B6,3.0,2.0,,63
stave_amp_q,172,-0.7376359609363412,1.4145555461923827,B8,0.0,1.0,,63
stave_amp_q,164,-1.1779685903760964,0.19227754547559284,B8,0.0,2.0,,63
stave_amp_q,190,-0.35288561069592106,1.1954659459584642,B8,1.0,1.0,,63
stave_amp_q,134,-1.1353050316447373,0.12291897095708315,B8,1.0,2.0,,63
stave_amp_q,528,-0.5353857647901563,1.1650768039437196,B8,2.0,1.0,,63
stave_amp_q,207,-0.9697061196827406,0.09371137665089857,B8,2.0,2.0,,63
stave_amp_q,1233,-0.7365967040268799,1.2593823108486057,B8,3.0,1.0,,63
stave_amp_q,821,-0.7314134816074684,0.6498077564544722,B8,3.0,2.0,,63
stave_amp,1223,1.9630436011563859,0.8160252632141956,B4,0.0,,,63
stave_amp,1181,1.866758132001543,1.013041382625472,B4,1.0,,,63
stave_amp,862,1.896506037740398,1.0362250332445995,B4,2.0,,,63
stave_amp,184,2.1122847843464925,2.291292008696045,B4,3.0,,,63
stave_amp,1029,-1.10539444252597,0.8969820589675281,B6,0.0,,,63
stave_amp,1076,-1.0923159532374882,0.9765376160147454,B6,1.0,,,63
stave_amp,994,-1.1301196376771863,0.9112306791829916,B6,2.0,,,63
stave_amp,351,-1.0588833936632795,0.9617138728362562,B6,3.0,,,63
stave_amp,336,-1.1226612538462781,0.9033117215505306,B8,0.0,,,63
stave_amp,325,-1.059272379020392,0.8544326174508554,B8,1.0,,,63
stave_amp,735,-0.9083206101451538,0.8509380433975191,B8,2.0,,,63
stave_amp,2054,-0.7343508677084252,1.0652217198978366,B8,3.0,,,63
stave,3450,1.9211161590256438,1.0045194508439574,B4,,,,63
stave,3450,-1.1057173258787998,0.9412070251872091,B6,,,,63
stave,3450,-0.8328337880563552,0.9212481514102795,B8,,,,63
stave_amp_q_phase,94,1.8185871092563062,1.42318981973284,B4,0.0,0.0,2.0,65
stave_amp_q_phase,572,2.066321209723746,1.5303718559324493,B4,0.0,0.0,3.0,65
stave_amp_q_phase,41,1.9973289257757116,0.14521619731230329,B4,0.0,1.0,1.0,65
stave_amp_q_phase,439,2.104681066120996,0.28488475744936026,B4,0.0,2.0,0.0,65
stave_amp_q_phase,60,2.06416099701843,0.19902032012664517,B4,0.0,2.0,1.0,65
stave_amp_q_phase,75,1.9790465271311035,0.17181884656964985,B4,0.0,2.0,3.0,65
stave_amp_q_phase,125,1.5178533342950402,1.183428461666782,B4,1.0,0.0,2.0,65
stave_amp_q_phase,722,1.9364036085917569,1.3472979308051767,B4,1.0,0.0,3.0,65
stave_amp_q_phase,67,1.956145453857026,0.19154440005796425,B4,1.0,1.0,1.0,65
stave_amp_q_phase,40,2.125370304461299,1.4403316358226776,B4,1.0,1.0,3.0,65
stave_amp_q_phase,131,1.9769002749491804,0.1586734750756691,B4,1.0,2.0,0.0,65
stave_amp_q_phase,111,1.9871588124119768,0.16093276495400122,B4,1.0,2.0,3.0,65
stave_amp_q_phase,51,1.9516756903986519,1.1159036238535656,B4,2.0,0.0,2.0,65
stave_amp_q_phase,230,1.8369049171522356,1.2815727117128835,B4,2.0,0.0,3.0,65
stave_amp_q_phase,66,1.8445233217659016,0.6424669545389492,B4,2.0,1.0,1.0,65
stave_amp_q_phase,61,1.7444159662976872,0.9309418119245016,B4,2.0,1.0,2.0,65
stave_amp_q_phase,375,2.2359642042986394,1.2091339550129023,B4,2.0,1.0,3.0,65
stave_amp_q_phase,87,2.0019534381581394,0.16792788468591513,B4,2.0,2.0,3.0,65
stave_amp_q_phase,58,5.7201900631075695,6.8663203667665895,B4,3.0,2.0,3.0,65
stave_amp_q_phase,62,-1.2485576785381518,1.357988975046149,B6,0.0,0.0,2.0,65
stave_amp_q_phase,588,-1.1862744840031851,1.4410047744940333,B6,0.0,0.0,3.0,65
stave_amp_q_phase,262,-1.148569721369082,0.1319284897574119,B6,0.0,2.0,0.0,65
stave_amp_q_phase,76,-1.1306798818345598,0.16056752034230115,B6,0.0,2.0,1.0,65
stave_amp_q_phase,88,-1.130723911833563,0.25720420615972095,B6,0.0,2.0,3.0,65
stave_amp_q_phase,96,-1.2468290891761988,1.1239776495169231,B6,1.0,0.0,2.0,65
stave_amp_q_phase,703,-1.2267744398269045,1.283756406405459,B6,1.0,0.0,3.0,65
stave_amp_q_phase,45,-1.2042869133639442,0.19851298067554468,B6,1.0,1.0,1.0,65
stave_amp_q_phase,176,-1.1147762661382217,0.12337180905470646,B6,1.0,2.0,0.0,65
stave_amp_q_phase,55,-1.1155063702423504,0.13197197625944646,B6,1.0,2.0,1.0,65
stave_amp_q_phase,70,-1.154213617197044,0.1603468220166786,B6,1.0,2.0,3.0,65
stave_amp_q_phase,74,-1.543156549828396,1.0465084590084268,B6,2.0,0.0,2.0,65
stave_amp_q_phase,383,-1.2569076127911032,1.0814755569347114,B6,2.0,0.0,3.0,65
stave_amp_q_phase,70,-1.1382880208155797,0.21337800496596265,B6,2.0,1.0,1.0,65
stave_amp_q_phase,45,-1.004895048910278,1.457644022220748,B6,2.0,1.0,2.0,65
stave_amp_q_phase,258,-1.191453795098397,1.1451248234550775,B6,2.0,1.0,3.0,65
stave_amp_q_phase,106,-1.1151841657950463,0.15081048542606362,B6,2.0,2.0,0.0,65
stave_amp_q_phase,95,-1.1248638849501305,0.18763240634576128,B6,2.0,2.0,3.0,65
