threshold_quantile,threshold,train_efficiency,train_veto_fraction,train_tail_capture,train_post_veto_tail_fraction,train_utility,heldout_run,method,shuffled_proxy
0.85,0.5270053548462734,0.849933598937583,0.150066401062417,0.29770992366412213,0.011979166666666667,-inf,60,siamese_cnn_meta,True
0.9,0.5349975411394938,0.8999557326250553,0.10004426737494466,0.26717557251908397,0.011805213969503197,0.23216007893785334,60,siamese_cnn_meta,True
0.95,0.5495797836887208,0.9499778663125277,0.05002213368747233,0.21374045801526717,0.011999068033550792,0.19623271122465186,60,siamese_cnn_meta,True
0.7,0.7053458030250549,0.6995727975984297,0.3004272024015703,0.6311475409836066,0.007426968146558838,-inf,61,traditional_quantile,False
0.75,0.7525689874148481,0.7497979448100681,0.2502020551899319,0.6065573770491803,0.0073914382506929475,-inf,61,traditional_quantile,False
0.8,0.8023322941923565,0.799676711696109,0.200323288303891,0.5081967213114754,0.008663008951775917,-inf,61,traditional_quantile,False
0.85,0.8559057845514375,0.8499018589077474,0.15009814109225264,0.4262295081967213,0.00950957750305665,-inf,61,traditional_quantile,False
0.9,0.912365777623831,0.8998960859023207,0.10010391409767926,0.3360655737704918,0.010392609699769052,0.30102920383630405,61,traditional_quantile,False
0.95,0.9597044221221568,0.9497748527883616,0.05022514721163838,0.23770491803278687,0.011305616338439095,0.22012611650871344,61,traditional_quantile,False
0.7,0.7016510795520148,0.6996882577069623,0.30031174229303775,0.29508196721311475,0.01419141914191419,-inf,61,traditional_quantile,True
0.75,0.7466805218796906,0.7499134049186007,0.25008659508139935,0.26229508196721313,0.013856812933025405,-inf,61,traditional_quantile,True
0.8,0.798291190393719,0.7999076319131739,0.200092368086826,0.1885245901639344,0.014289838337182448,-inf,61,traditional_quantile,True
0.85,0.8553284840087749,0.8499018589077474,0.15009814109225264,0.1721311475409836,0.01372096182583888,-inf,61,traditional_quantile,True
0.9,0.913058538275026,0.8997806257937883,0.10021937420621176,0.11475409836065574,0.013858591043243936,0.07967731738848163,61,traditional_quantile,True
0.95,0.9616672439672094,0.9498903128968941,0.05010968710310588,0.040983606557377046,0.014221465904947125,0.02344521607128999,61,traditional_quantile,True
0.7,0.46151621848994184,0.6999191779240272,0.30008082207597275,0.6311475409836066,0.0074232926426921805,-inf,61,ridge,False
0.75,0.46326882752690457,0.7499134049186007,0.25008659508139935,0.6147540983606558,0.007236335642802155,-inf,61,ridge,False
0.8,0.46531746947242064,0.7999076319131739,0.200092368086826,0.5901639344262295,0.007217090069284064,-inf,61,ridge,False
0.85,0.4689423175620971,0.8499018589077474,0.15009814109225264,0.5655737704918032,0.007200108680885749,-inf,61,ridge,False
0.9,0.4868006147263877,0.8998960859023207,0.10010391409767926,0.5327868852459017,0.007313317936874519,0.49775051531171394,61,ridge,False
0.95,0.5606829984294228,0.9498903128968941,0.05010968710310588,0.4180327868852459,0.008630120335480735,0.40049439639915885,61,ridge,False
0.7,0.5064218137969684,0.6999191779240272,0.30008082207597275,0.13934426229508196,0.017321016166281754,-inf,61,ridge,True
0.75,0.5073744543425998,0.7499134049186007,0.25008659508139935,0.10655737704918032,0.016782140107775213,-inf,61,ridge,True
0.8,0.5080314461153983,0.7999076319131739,0.200092368086826,0.09836065573770492,0.015877598152424944,-inf,61,ridge,True
0.85,0.50868536761547,0.8499018589077474,0.15009814109225264,0.08196721311475409,0.01521532400489064,-inf,61,ridge,True
0.9,0.5099332291939674,0.8998960859023207,0.10010391409767926,0.05737704918032787,0.014754939697202976,0.02234067924614013,61,ridge,True
0.95,0.5165525459448865,0.9498903128968941,0.05010968710310588,0.02459016393442623,0.014464567886228272,0.007051773448339172,61,ridge,True
0.7,0.007354946285776463,0.6981872762960397,0.3018127237039603,0.9918032786885246,0.000165371258475277,-inf,61,gradient_boosted_trees,False
0.75,0.007987099708989375,0.7499134049186007,0.25008659508139935,0.9918032786885246,0.00015396458814472672,-inf,61,gradient_boosted_trees,False
0.8,0.009081605519892268,0.7997921718046415,0.2002078281953585,0.9918032786885246,0.00014436263894903998,-inf,61,gradient_boosted_trees,False
0.85,0.011096595317554787,0.8499018589077474,0.15009814109225264,0.9918032786885246,0.00013585110718652356,-inf,61,gradient_boosted_trees,False
0.9,0.015292622684246611,0.8972405034060732,0.1027594965939268,0.9918032786885246,0.00012868356710848025,0.9558374548806502,61,gradient_boosted_trees,False
0.95,0.026639783144047236,0.9498903128968941,0.05010968710310588,0.9508196721311475,0.0007293059438434423,0.9332812816450604,61,gradient_boosted_trees,False
0.7,0.013174629152635564,0.6999191779240272,0.30008082207597275,0.4672131147540984,0.01072253381722204,-inf,61,gradient_boosted_trees,True
0.75,0.014363457010277594,0.7499134049186007,0.25008659508139935,0.4344262295081967,0.010623556581986143,-inf,61,gradient_boosted_trees,True
0.8,0.016092481397789585,0.7997921718046415,0.2002078281953585,0.4098360655737705,0.01039411000433088,-inf,61,gradient_boosted_trees,True
0.85,0.018408153437426685,0.8499018589077474,0.15009814109225264,0.30327868852459017,0.011547344110854504,-inf,61,gradient_boosted_trees,True
0.9,0.022655906379232444,0.8998960859023207,0.10010391409767926,0.1721311475409836,0.012958686168847832,0.13709477760679586,61,gradient_boosted_trees,True
0.95,0.031926932095345265,0.9498903128968941,0.05010968710310588,0.08196721311475409,0.013613710951744257,0.06442882262866703,61,gradient_boosted_trees,True
0.7,0.03328066208272323,0.6999191779240272,0.30008082207597275,0.6065573770491803,0.00791817881887166,-inf,61,mlp,False
0.75,0.034434489411429854,0.7499134049186007,0.25008659508139935,0.5819672131147541,0.007852193995381063,-inf,61,mlp,False
0.8,0.036350556690129515,0.7999076319131739,0.200092368086826,0.5409836065573771,0.008083140877598153,-inf,61,mlp,False
0.85,0.04282474383525834,0.8499018589077474,0.15009814109225264,0.5163934426229508,0.008015215324004892,-inf,61,mlp,False
0.9,0.057377675663325585,0.8998960859023207,0.10010391409767926,0.4672131147540984,0.00833974852450603,0.43217674481991064,61,mlp,False
0.95,0.08065387258112283,0.9498903128968941,0.05010968710310588,0.4180327868852459,0.008630120335480735,0.40049439639915885,61,mlp,False
0.7,0.1730986142608975,0.6999191779240272,0.30008082207597275,0.12295081967213115,0.01765094028373474,-inf,61,mlp,True
0.75,0.18566761097746476,0.7499134049186007,0.25008659508139935,0.12295081967213115,0.01647421093148576,-inf,61,mlp,True
0.8,0.1861021820033764,0.7999076319131739,0.200092368086826,0.09836065573770492,0.015877598152424944,-inf,61,mlp,True
0.85,0.18652535088805802,0.8499018589077474,0.15009814109225264,0.08196721311475409,0.01521532400489064,-inf,61,mlp,True
0.9,0.18706960290260455,0.8998960859023207,0.10010391409767926,0.04918032786885246,0.014883243520656916,0.01414395793466472,61,mlp,True
0.95,0.1886963360731065,0.9498903128968941,0.05010968710310588,0.040983606557377046,0.014221465904947125,0.02344521607128999,61,mlp,True
0.7,0.39930351781878437,0.0,1.0,1.0,,-inf,61,cnn1d,False
0.75,0.39930351781878437,0.0,1.0,1.0,,-inf,61,cnn1d,False
0.8,0.40012979301874646,0.7999076319131739,0.200092368086826,0.6229508196721312,0.0066397228637413395,-inf,61,cnn1d,False
0.85,0.4066546240419585,0.8499018589077474,0.15009814109225264,0.6065573770491803,0.006520853144953131,-inf,61,cnn1d,False
0.9,0.4239061140676274,0.8998960859023207,0.10010391409767926,0.5819672131147541,0.006543494996150885,0.5469308431805664,61,cnn1d,False
0.95,0.502727921062067,0.9498903128968941,0.05010968710310588,0.5655737704918032,0.006442202503950408,0.5480353800057162,61,cnn1d,False
0.7,0.5052811085398555,0.6999191779240272,0.30008082207597275,0.19672131147540983,0.016166281755196306,-inf,61,cnn1d,True
0.75,0.5130019262215254,0.7499134049186007,0.25008659508139935,0.16393442622950818,0.015704387990762125,-inf,61,cnn1d,True
0.8,0.5212146155392731,0.7999076319131739,0.200092368086826,0.14754098360655737,0.015011547344110854,-inf,61,cnn1d,True
0.85,0.5325555498436196,0.8499018589077474,0.15009814109225264,0.11475409836065574,0.014671919576144546,-inf,61,cnn1d,True
0.9,0.5520356763574287,0.8998960859023207,0.10010391409767926,0.06557377049180328,0.014626635873749037,0.030537400557615543,61,cnn1d,True
0.95,0.5914403065034569,0.9498903128968941,0.05010968710310588,0.05737704918032787,0.013978363923665978,0.03983865869424082,61,cnn1d,True
0.7,0.3571048259473431,0.6999191779240272,0.30008082207597275,0.7213114754098361,0.005608709996700759,-inf,61,siamese_cnn_meta,False
0.75,0.36265456746160524,0.7499134049186007,0.25008659508139935,0.680327868852459,0.006004618937644342,-inf,61,siamese_cnn_meta,False
0.8,0.36890992123431376,0.7999076319131739,0.200092368086826,0.6639344262295082,0.005918013856812933,-inf,61,siamese_cnn_meta,False
0.85,0.3782272441712843,0.8499018589077474,0.15009814109225264,0.6311475409836066,0.006113299823393561,-inf,61,siamese_cnn_meta,False
0.9,0.3976349657197439,0.8998960859023207,0.10010391409767926,0.5819672131147541,0.006543494996150885,0.5469308431805664,61,siamese_cnn_meta,False
0.95,0.510437164297391,0.9498903128968941,0.05010968710310588,0.5409836065573771,0.006806855475872129,0.52344521607129,61,siamese_cnn_meta,False
0.7,0.5201166921979642,0.6999191779240272,0.30008082207597275,0.14754098360655737,0.017156054107555264,-inf,61,siamese_cnn_meta,True
0.75,0.5268137084933809,0.7499134049186007,0.25008659508139935,0.13114754098360656,0.016320246343341033,-inf,61,siamese_cnn_meta,True
0.8,0.5362106992529799,0.7999076319131739,0.200092368086826,0.10655737704918032,0.01573325635103926,-inf,61,siamese_cnn_meta,True
0.85,0.5413953098223753,0.8499018589077474,0.15009814109225264,0.06557377049180328,0.015487026219263686,-inf,61,siamese_cnn_meta,True
0.9,0.5447291278803893,0.8998960859023207,0.10010391409767926,0.040983606557377046,0.015011547344110854,0.005947236623189307,61,siamese_cnn_meta,True
0.95,0.547468157210678,0.9498903128968941,0.05010968710310588,0.01639344262295082,0.014586118876868847,-0.0011449478631362364,61,siamese_cnn_meta,True
0.7,0.706494081203673,0.6998561787808386,0.3001438212191614,0.5878378378378378,0.009642744230161239,-inf,62,traditional_quantile,False
0.75,0.753789135966368,0.7499723420732383,0.2500276579267618,0.5608108108108109,0.009588434872400058,-inf,62,traditional_quantile,False
0.8,0.8026772873105432,0.7999778736585905,0.20002212634140945,0.4594594594594595,0.011063476697552206,-inf,62,traditional_quantile,False
0.85,0.8559907069366081,0.8499834052439429,0.15001659475605708,0.35135135135135137,0.012495119094103866,-inf,62,traditional_quantile,False
0.9,0.9117158977763027,0.8998783051222481,0.10012169487775197,0.2905405405405405,0.012908777969018933,0.2554979473333273,62,traditional_quantile,False
0.95,0.9611682708264189,0.9498838367076003,0.0501161632923996,0.20270270270270271,0.013743303051479153,0.18516204555036286,62,traditional_quantile,False
0.7,0.7082641885164288,0.699634915366744,0.3003650846332559,0.30405405405405406,0.016287160025300444,-inf,62,traditional_quantile,True
0.75,0.7507467640225689,0.7497510786591437,0.2502489213408563,0.22972972972972974,0.016821602478972998,-inf,62,traditional_quantile,True
0.8,0.8003097687797323,0.7998672419515434,0.20013275804845668,0.18243243243243243,0.01673582295988935,-inf,62,traditional_quantile,True
0.85,0.8572408452262419,0.8499834052439429,0.15001659475605708,0.12162162162162163,0.01692047377326565,-inf,62,traditional_quantile,True
0.9,0.9124903197256333,0.8998783051222481,0.10012169487775197,0.0945945945945946,0.0164740595033194,0.05955200138738141,62,traditional_quantile,True
0.95,0.9601062064387655,0.9499944684146476,0.05000553158535236,0.033783783783783786,0.016653080237568417,0.01628184772891046,62,traditional_quantile,True
0.7,0.46930444021628404,0.6999668104878858,0.30003318951211416,0.6081081081081081,0.009167061798640746,-inf,62,ridge,False
0.75,0.4711698950204159,0.7499723420732383,0.2500276579267618,0.581081081081081,0.009145891724443134,-inf,62,ridge,False
0.8,0.47310719900451254,0.7999778736585905,0.20002212634140945,0.5540540540540541,0.00912736827548057,-inf,62,ridge,False
0.85,0.47639639812039936,0.8499834052439429,0.15001659475605708,0.5135135135135135,0.009371339320577899,-inf,62,ridge,False
0.9,0.4884608358031476,0.8999889368292953,0.10001106317070473,0.4797297297297297,0.009465273509526737,0.44472585761998307,62,ridge,False
0.95,0.5485005563080285,0.9499944684146476,0.05000553158535236,0.3716216216216216,0.010830324909747292,0.3541196855667483,62,ridge,False
0.7,0.5002812524325613,0.6999668104878858,0.30003318951211416,0.44594594594594594,0.012960328749802434,-inf,62,ridge,True
0.75,0.5007505067815723,0.7499723420732383,0.2500276579267618,0.3918918918918919,0.013276294438707774,-inf,62,ridge,True
0.8,0.5012902361899884,0.7999778736585905,0.20002212634140945,0.3783783783783784,0.012722998202185037,-inf,62,ridge,True
0.85,0.5019567306451035,0.8499834052439429,0.15001659475605708,0.32432432432432434,0.013015749056358194,-inf,62,ridge,True
0.9,0.502958062117305,0.8999889368292953,0.10001106317070473,0.28378378378378377,0.013030116779348493,0.24877991167403712,62,ridge,True
0.95,0.5163470843578692,0.9499944684146476,0.05000553158535236,0.1891891891891892,0.0139746127867707,0.17168725313431588,62,ridge,True
0.7,0.011064573320964374,0.6999668104878858,0.30003318951211416,1.0,0.0,-inf,62,gradient_boosted_trees,False
0.75,0.012019020880961047,0.7493085518309548,0.25069144816904526,1.0,0.0,-inf,62,gradient_boosted_trees,False
0.8,0.012712997932852846,0.7999778736585905,0.20002212634140945,0.9932432432432432,0.00013829345871940258,-inf,62,gradient_boosted_trees,False
0.85,0.014997708524633262,0.8499834052439429,0.15001659475605708,0.972972972972973,0.0005206299622543278,-inf,62,gradient_boosted_trees,False
0.9,0.019380158554061104,0.8999889368292953,0.10001106317070473,0.9594594594594594,0.0007375537799631224,0.9244555873497128,62,gradient_boosted_trees,False
0.95,0.034608234046677025,0.9499944684146476,0.05000553158535236,0.8986486486486487,0.0017468265983463375,0.8811467125937753,62,gradient_boosted_trees,False
0.7,0.015068532469180194,0.6999668104878858,0.30003318951211416,0.32432432432432434,0.0158052789631737,-inf,62,gradient_boosted_trees,True
0.75,0.015795713714349784,0.7499723420732383,0.2500276579267618,0.27702702702702703,0.01578403894379702,-inf,62,gradient_boosted_trees,True
0.8,0.017367510578687156,0.7999778736585905,0.20002212634140945,0.23648648648648649,0.01562716083529249,-inf,62,gradient_boosted_trees,True
0.85,0.019840704951958575,0.8499834052439429,0.15001659475605708,0.20945945945945946,0.015228426395939087,-inf,62,gradient_boosted_trees,True
0.9,0.023703060990454966,0.8999889368292953,0.10001106317070473,0.16216216216216217,0.015242778119237861,0.12715829005241552,62,gradient_boosted_trees,True
0.95,0.03270428970261237,0.9499944684146476,0.05000553158535236,0.05405405405405406,0.01630371491789915,0.03655211799918073,62,gradient_boosted_trees,True
0.7,0.21282747679487848,0.6999668104878858,0.30003318951211416,0.36486486486486486,0.014856962225383278,-inf,62,mlp,False
0.75,0.2150152755527978,0.7499723420732383,0.2500276579267618,0.33783783783783783,0.014456409499926243,-inf,62,mlp,False
0.8,0.21778466878932118,0.7999778736585905,0.20002212634140945,0.3108108108108108,0.014105932789379062,-inf,62,mlp,False
0.85,0.22275746453047177,0.8499834052439429,0.15001659475605708,0.25,0.014447481452557595,-inf,62,mlp,False
0.9,0.2391212856551731,0.8999889368292953,0.10001106317070473,0.21621621621621623,0.01425937307928703,0.18121234410646958,62,mlp,False
0.95,0.2855162287846251,0.9499944684146476,0.05000553158535236,0.12837837837837837,0.015022708745778502,0.11087644232350505,62,mlp,False
0.7,0.3878055524014922,0.6999668104878858,0.30003318951211416,0.21621621621621623,0.018334123597281492,-inf,62,mlp,True
0.75,0.4197050215684839,0.7499723420732383,0.2500276579267618,0.14864864864864866,0.018586812214190885,-inf,62,mlp,True
0.8,0.42754585497150605,0.7999778736585905,0.20002212634140945,0.10135135135135136,0.018393030009680542,-inf,62,mlp,True
0.85,0.4284644547273479,0.8499834052439429,0.15001659475605708,0.08108108108108109,0.017701418716647144,-inf,62,mlp,True
0.9,0.4290132846037607,0.8999889368292953,0.10001106317070473,0.05405405405405406,0.017209588199139522,0.019050181944307402,62,mlp,True
0.95,0.4295813223276621,0.9499944684146476,0.05000553158535236,0.033783783783783786,0.016653080237568417,0.01628184772891046,62,mlp,True
0.7,0.36733954964699295,0.6999668104878858,0.30003318951211416,0.668918918918919,0.007744586691955113,-inf,62,cnn1d,False
0.75,0.37526954244121946,0.7499723420732383,0.2500276579267618,0.6621621621621622,0.00737571913261543,-inf,62,cnn1d,False
0.8,0.3858249660381995,0.7999778736585905,0.20002212634140945,0.6148648648648649,0.007882727147005946,-inf,62,cnn1d,False
0.85,0.39877376229475503,0.8499834052439429,0.15001659475605708,0.6013513513513513,0.007679291943251334,-inf,62,cnn1d,False
0.9,0.42680567776557615,0.8999889368292953,0.10001106317070473,0.5405405405405406,0.008358942839582053,0.5055366684307939,62,cnn1d,False
0.95,0.5316921969640847,0.9499944684146476,0.05000553158535236,0.49324324324324326,0.008734132991731687,0.47574130718836993,62,cnn1d,False
0.7,0.5108041058873236,0.6999668104878858,0.30003318951211416,0.19594594594594594,0.018808281966176704,-inf,62,cnn1d,True
0.75,0.5143025231251158,0.7499723420732383,0.2500276579267618,0.16216216216216217,0.018291783448886267,-inf,62,cnn1d,True
0.8,0.5191541895171935,0.7999778736585905,0.20002212634140945,0.13513513513513514,0.01770156271608353,-inf,62,cnn1d,True
0.85,0.5260197345276466,0.8499834052439429,0.15001659475605708,0.11486486486486487,0.017050631263829233,-inf,62,cnn1d,True
0.9,0.5375440556268718,0.8999889368292953,0.10001106317070473,0.08108108108108109,0.016717885679164105,0.04607720897133443,62,cnn1d,True
0.95,0.5855081777836413,0.9499944684146476,0.05000553158535236,0.0472972972972973,0.01642017002445557,0.029795361242423973,62,cnn1d,True
0.7,0.3847314479719884,0.6999668104878858,0.30003318951211416,0.75,0.005847953216374269,-inf,62,siamese_cnn_meta,False
0.75,0.3994139727528611,0.7499723420732383,0.2500276579267618,0.7432432432432432,0.0056055465407877265,-inf,62,siamese_cnn_meta,False
0.8,0.4148490434825579,0.7999778736585905,0.20002212634140945,0.6824324324324325,0.006499792559811921,-inf,62,siamese_cnn_meta,False
0.85,0.4356658038373085,0.8499834052439429,0.15001659475605708,0.6283783783783784,0.007158661980997006,-inf,62,siamese_cnn_meta,False
0.9,0.46404520724992393,0.8999889368292953,0.10001106317070473,0.5878378378378378,0.007498463429625077,0.5528339657280912,62,siamese_cnn_meta,False
0.95,0.5496755538765672,0.9499944684146476,0.05000553158535236,0.5135135135135135,0.00838476767206242,0.49601157745864016,62,siamese_cnn_meta,False
0.7,0.5117808591493589,0.6999668104878858,0.30003318951211416,0.25,0.017543859649122806,-inf,62,siamese_cnn_meta,True
0.75,0.5157625198806515,0.7499723420732383,0.2500276579267618,0.1891891891891892,0.017701725918277032,-inf,62,siamese_cnn_meta,True
0.8,0.5217971970305302,0.7999778736585905,0.20002212634140945,0.16891891891891891,0.017010095422486517,-inf,62,siamese_cnn_meta,True
0.85,0.5300221250270742,0.8499834052439429,0.15001659475605708,0.12837837837837837,0.01679031628270207,-inf,62,siamese_cnn_meta,True
0.9,0.5439435338512066,0.8999889368292953,0.10001106317070473,0.08783783783783784,0.016594960049170254,0.05283396572809119,62,siamese_cnn_meta,True
0.95,0.5665089703175572,0.9499944684146476,0.05000553158535236,0.0472972972972973,0.01642017002445557,0.029795361242423973,62,siamese_cnn_meta,True
0.7,0.7057971014492753,0.6999033816425121,0.3000966183574879,0.6103896103896104,0.008282716731087797,-inf,63,traditional_quantile,False
0.75,0.7533816425120773,0.749951690821256,0.250048309178744,0.577922077922078,0.00837413037876836,-inf,63,traditional_quantile,False
0.8,0.8020869565217393,0.8,0.2,0.4935064935064935,0.009420289855072464,-inf,63,traditional_quantile,False
0.85,0.8569710144927536,0.8499516908212561,0.15004830917874395,0.3961038961038961,0.010571785836080483,-inf,63,traditional_quantile,False
0.9,0.9134299516908213,0.899903381642512,0.10009661835748793,0.3116883116883117,0.011380717199914108,0.2766544952631909,63,traditional_quantile,False
0.95,0.9606328502415458,0.9499516908212561,0.05004830917874396,0.2077922077922078,0.01240846216436127,0.19027529957964742,63,traditional_quantile,False
0.7,0.7059903381642512,0.6999033816425121,0.3000966183574879,0.2532467532467532,0.015875207067918277,-inf,63,traditional_quantile,True
0.75,0.7529468599033816,0.7492753623188406,0.25072463768115943,0.19480519480519481,0.01598968407479046,-inf,63,traditional_quantile,True
0.8,0.8016425120772946,0.7999033816425121,0.20009661835748793,0.18181818181818182,0.015219229375528446,-inf,63,traditional_quantile,True
0.85,0.8537826086956521,0.8499516908212561,0.15004830917874395,0.13636363636363635,0.01511879049676026,-inf,63,traditional_quantile,True
0.9,0.9103478260869565,0.9,0.1,0.07792207792207792,0.01524422973698336,0.042922077922077924,63,traditional_quantile,True
0.95,0.9610193236714974,0.9499516908212561,0.05004830917874396,0.01948051948051948,0.015358014646053702,0.001963611267959093,63,traditional_quantile,True
0.7,0.46787498097626545,0.7,0.3,0.6363636363636364,0.007729468599033816,-inf,63,ridge,False
0.75,0.46995528610529835,0.749951690821256,0.250048309178744,0.6038961038961039,0.00785879927853646,-inf,63,ridge,False
0.8,0.47210942055077465,0.8,0.2,0.564935064935065,0.008091787439613526,-inf,63,ridge,False
0.85,0.47536551584245035,0.8499516908212561,0.15004830917874395,0.5324675324675324,0.008184608389223599,-inf,63,ridge,False
0.9,0.48600874428448354,0.9,0.1,0.5064935064935064,0.008158883521202361,0.47149350649350646,63,ridge,False
0.95,0.5363087914811316,0.9499516908212561,0.05004830917874396,0.4090909090909091,0.009255492270138324,0.3915740008783487,63,ridge,False
0.7,0.5061898350425573,0.7,0.3,0.09740259740259741,0.019185645272601793,-inf,63,ridge,True
0.75,0.5087922817160051,0.749951690821256,0.250048309178744,0.07792207792207792,0.018294254058232415,-inf,63,ridge,True
0.8,0.5110916312597293,0.8,0.2,0.06493506493506493,0.017391304347826087,-inf,63,ridge,True
0.85,0.5125330931571684,0.8499516908212561,0.15004830917874395,0.05844155844155844,0.016482891894964193,-inf,63,ridge,True
0.9,0.5135466889831718,0.9,0.1,0.045454545454545456,0.015780998389694042,0.01045454545454546,63,ridge,True
0.95,0.5144577686646111,0.9499516908212561,0.05004830917874396,0.01948051948051948,0.015358014646053702,0.001963611267959093,63,ridge,True
0.7,0.00910163695475522,0.6995169082125604,0.3004830917874396,0.948051948051948,0.0011049723756906078,-inf,63,gradient_boosted_trees,False
0.75,0.009742601387237112,0.7492753623188406,0.25072463768115943,0.948051948051948,0.0010315925209542231,-inf,63,gradient_boosted_trees,False
0.8,0.0106203076747411,0.7998067632850241,0.20019323671497585,0.935064935064935,0.0012080212611741967,-inf,63,gradient_boosted_trees,False
0.85,0.012174428497050967,0.8499516908212561,0.15004830917874395,0.935064935064935,0.0011367511651699442,-inf,63,gradient_boosted_trees,False
0.9,0.015372140953322282,0.9,0.1,0.8961038961038961,0.0017176596886741813,0.861103896103896,63,gradient_boosted_trees,False
0.95,0.025706654334022437,0.9499516908212561,0.05004830917874396,0.8246753246753247,0.0027461350691619204,0.8071584164627643,63,gradient_boosted_trees,False
0.7,0.014946897545796943,0.6579710144927536,0.34202898550724636,0.6233766233766234,0.008516886930983847,-inf,63,gradient_boosted_trees,True
0.75,0.01528326668655053,0.7495652173913043,0.25043478260869567,0.487012987012987,0.010183036865171436,-inf,63,gradient_boosted_trees,True
0.8,0.016136796229983888,0.7863768115942029,0.2136231884057971,0.4090909090909091,0.011180734733996806,-inf,63,gradient_boosted_trees,True
0.85,0.01690335840309105,0.8296618357487923,0.17033816425120774,0.2792207792207792,0.012926516827762897,-inf,63,gradient_boosted_trees,True
0.9,0.017371856744823187,0.8978743961352658,0.1021256038647343,0.22077922077922077,0.01291294522759066,0.18503525942656376,63,gradient_boosted_trees,True
0.95,0.02215088024449286,0.9499516908212561,0.05004830917874396,0.045454545454545456,0.014951179820992677,0.02793763724198507,63,gradient_boosted_trees,True
0.7,0.009136343224153123,0.7,0.3,0.6103896103896104,0.008281573498964804,-inf,63,mlp,False
0.75,0.010205047340525509,0.749951690821256,0.250048309178744,0.577922077922078,0.00837413037876836,-inf,63,mlp,False
0.8,0.013645837209396465,0.8,0.2,0.551948051948052,0.008333333333333333,-inf,63,mlp,False
0.85,0.024129303588233827,0.8499516908212561,0.15004830917874395,0.538961038961039,0.008070933272706604,-inf,63,mlp,False
0.9,0.04408937153611086,0.9,0.1,0.5064935064935064,0.008158883521202361,0.47149350649350646,63,mlp,False
0.95,0.09007943015812281,0.9499516908212561,0.05004830917874396,0.461038961038961,0.008441822620016273,0.4435220528264006,63,mlp,False
0.7,0.2851761675354897,0.7,0.3,0.3116883116883117,0.014630779848171153,-inf,63,mlp,True
0.75,0.2868553584906385,0.749951690821256,0.250048309178744,0.3116883116883117,0.013656274156145324,-inf,63,mlp,True
0.8,0.288509629849358,0.8,0.2,0.2727272727272727,0.01352657004830918,-inf,63,mlp,True
0.85,0.29127252415065585,0.8499516908212561,0.15004830917874395,0.23376623376623376,0.013413663749005343,-inf,63,mlp,True
0.9,0.2969460351799715,0.9,0.1,0.19480519480519481,0.013311862587224907,0.1598051948051948,63,mlp,True
0.95,0.3236298516665666,0.9499516908212561,0.05004830917874396,0.14285714285714285,0.013425549227013833,0.12534023464458247,63,mlp,True
0.7,0.37045540485984646,0.7,0.3,0.7077922077922078,0.006211180124223602,-inf,63,cnn1d,False
0.75,0.3746337801434698,0.749951690821256,0.250048309178744,0.6623376623376623,0.006699304303014687,-inf,63,cnn1d,False
0.8,0.37993879919767176,0.8,0.2,0.6493506493506493,0.006521739130434782,-inf,63,cnn1d,False
0.85,0.38743722662691366,0.8499516908212561,0.15004830917874395,0.6298701298701299,0.0064794816414686825,-inf,63,cnn1d,False
0.9,0.4016476304300967,0.9,0.1,0.577922077922078,0.006977992485238862,0.5429220779220779,63,cnn1d,False
0.95,0.45726469806901043,0.9499516908212561,0.05004830917874396,0.525974025974026,0.007424735557363711,0.5084571177614656,63,cnn1d,False
0.7,0.5022071758340053,0.7,0.3,0.2987012987012987,0.014906832298136646,-inf,63,cnn1d,True
0.75,0.5068437469153584,0.749951690821256,0.250048309178744,0.2727272727272727,0.014429270806493172,-inf,63,cnn1d,True
0.8,0.5131654389827952,0.8,0.2,0.2532467532467532,0.013888888888888888,-inf,63,cnn1d,True
0.85,0.5222727278019519,0.8499516908212561,0.15004830917874395,0.2077922077922078,0.01386836421507332,-inf,63,cnn1d,True
0.9,0.5373951939875267,0.9,0.1,0.17532467532467533,0.013633923778851314,0.14032467532467532,63,cnn1d,True
0.95,0.5777735672484041,0.9499516908212561,0.05004830917874396,0.09740259740259741,0.014137510170870627,0.07988568919003702,63,cnn1d,True
0.7,0.3764736031059516,0.7,0.3,0.7467532467532467,0.005383022774327122,-inf,63,siamese_cnn_meta,False
0.75,0.3820846537673811,0.749951690821256,0.250048309178744,0.7142857142857143,0.0056686421025508886,-inf,63,siamese_cnn_meta,False
0.8,0.3891738356398442,0.8,0.2,0.6623376623376623,0.006280193236714976,-inf,63,siamese_cnn_meta,False
0.85,0.3987108574551425,0.8499516908212561,0.15004830917874395,0.6298701298701299,0.0064794816414686825,-inf,63,siamese_cnn_meta,False
0.9,0.41542025356014733,0.9,0.1,0.5844155844155844,0.006870638754696725,0.5494155844155844,63,siamese_cnn_meta,False
0.95,0.519777489481167,0.9499516908212561,0.05004830917874396,0.551948051948052,0.007017900732302685,0.5344311437354916,63,siamese_cnn_meta,False
0.7,0.5084125860474433,0.7,0.3,0.2857142857142857,0.01518288474810214,-inf,63,siamese_cnn_meta,True
0.75,0.5092558753840514,0.749951690821256,0.250048309178744,0.2532467532467532,0.014815769131667097,-inf,63,siamese_cnn_meta,True
0.8,0.5103574257973801,0.8,0.2,0.22727272727272727,0.014371980676328503,-inf,63,siamese_cnn_meta,True
