stratum,value,method,detection_ap,detection_auc,time_rms_ns,time_sigma68_ns,charge_fractional_bias,charge_fractional_res68,failure_rate,n_events,n_positive
true_sep_sample,6.0,gradient_boosted_trees,0.9999999999999998,,7.817172035379983,4.1580259067125525,-0.018855980375633637,0.07630356386147612,0.05714285714285714,70,70
true_sep_sample,6.0,mlp,0.9999999999999998,,11.434381145862005,9.44705084512825,-0.047754235849457816,0.07569746117783406,0.11428571428571428,70,70
true_sep_sample,6.0,one_d_cnn,0.9999999999999998,,10.253916901028727,7.043505347806743,-0.047422005082352676,0.09022715950312718,0.04285714285714286,70,70
true_sep_sample,6.0,template_residual_fusion_new,0.9999999999999998,,7.435684388980894,3.6438976579662867,-0.020209464242259074,0.054582544274331145,0.08571428571428572,70,70
true_ratio,0.25,traditional,0.9999999999999999,,18.130471816078142,9.41547612011202,-0.013215994869969185,0.11142082943595873,0.16339869281045752,153,153
true_ratio,0.25,ridge,1.0,,11.918979625866168,9.466538590770654,0.05364852123727554,0.11213761728164273,0.5228758169934641,153,153
true_ratio,0.25,gradient_boosted_trees,1.0,,10.655080300089155,6.6833446820073155,0.017605027060462516,0.08536511299725985,0.4444444444444444,153,153
true_ratio,0.25,mlp,1.0,,13.984714763822335,9.718813404373268,-0.003836499809803102,0.07060378846138474,0.5294117647058824,153,153
true_ratio,0.25,one_d_cnn,1.0,,11.298015589963054,9.491433992123744,-0.007194811489671639,0.08313562763138788,0.38562091503267976,153,153
true_ratio,0.25,template_residual_fusion_new,1.0,,10.203401507810675,7.398405512073605,0.013589629772982075,0.06121186308531402,0.45751633986928103,153,153
true_ratio,0.5,traditional,0.9999999999999998,,12.475595689703276,7.868976087717549,-0.015565948810689841,0.09065503112272266,0.11290322580645161,124,124
true_ratio,0.5,ridge,1.0,,7.823540194934615,6.849130694584133,-0.009726314288906928,0.07362930079417845,0.33064516129032256,124,124
true_ratio,0.5,gradient_boosted_trees,1.0,,5.688674382700595,4.459729320186374,-0.004677114066522606,0.05269262584289109,0.2661290322580645,124,124
true_ratio,0.5,mlp,1.0,,9.403817141848243,7.612017369119976,-0.0011558110691958108,0.08341105324950318,0.28225806451612906,124,124
true_ratio,0.5,one_d_cnn,1.0,,7.08358062609086,6.028100867034605,-0.004212088285859068,0.07594368084333425,0.22580645161290322,124,124
true_ratio,0.5,template_residual_fusion_new,1.0,,5.546992320378031,4.415489544402455,-0.001640001020519089,0.05778485092184018,0.27419354838709675,124,124
true_ratio,0.75,traditional,1.0,,10.923028659739778,5.230849180121624,-0.04406216226347233,0.08551253627579235,0.14012738853503184,157,157
true_ratio,0.75,ridge,1.0,,7.1498750342955875,6.631261947228806,-0.029738123046765604,0.06748619713878413,0.17197452229299362,157,157
true_ratio,0.75,gradient_boosted_trees,1.0,,5.106512269253332,4.252410358075263,-0.008519564021064414,0.06194664805296214,0.14012738853503184,157,157
true_ratio,0.75,mlp,1.0,,7.986743798125133,7.139035317766705,-0.03234160839473743,0.06373547611899218,0.16560509554140126,157,157
true_ratio,0.75,one_d_cnn,1.0,,7.512323204176457,6.286323728517609,-0.01336590387193179,0.08223804587209013,0.14012738853503184,157,157
true_ratio,0.75,template_residual_fusion_new,1.0,,4.69467674786048,3.7196178895427643,-0.013135066997667949,0.06534866691342411,0.15286624203821655,157,157
true_ratio,1.0,traditional,1.0,,11.724881189215514,5.698986913054562,-0.021572350283787917,0.07554571195074736,0.1686746987951807,166,166
true_ratio,1.0,ridge,0.9999999999999999,,8.463216064266259,6.722952593133754,-0.037918687279709914,0.06790661753907005,0.13253012048192772,166,166
true_ratio,1.0,gradient_boosted_trees,0.9999999999999999,,6.107301140027075,4.229851560164154,-0.01200839522113508,0.058434767734359926,0.16265060240963855,166,166
true_ratio,1.0,mlp,0.9999999999999999,,8.341208586680567,6.731222654671715,-0.02610148071712067,0.08216330160794527,0.1566265060240964,166,166
true_ratio,1.0,one_d_cnn,0.9999999999999999,,8.034170281281659,6.7640081405256876,-0.004972646060456102,0.07931279304648661,0.20481927710843373,166,166
true_ratio,1.0,template_residual_fusion_new,0.9999999999999999,,5.689706712393445,3.3201106086276218,-0.00962392557160532,0.044747171748167155,0.1566265060240964,166,166
stave,B2,traditional,0.9999999999999998,,12.406482083021965,6.96488097599904,-0.005669264844038318,0.06266934417941532,0.39215686274509803,153,153
stave,B2,ridge,1.0,,10.599835969396759,8.311450954939943,-0.037512523734123115,0.08651048018560184,0.20261437908496732,153,153
stave,B2,gradient_boosted_trees,1.0,,8.083654552106823,6.036732097262638,-0.00991339849137062,0.05296105325649208,0.2222222222222222,153,153
stave,B2,mlp,1.0,,11.276996797175286,7.800330113509238,-0.032899703336432946,0.08640631500989418,0.2549019607843137,153,153
stave,B2,one_d_cnn,1.0,,7.949683332896214,7.0093445567634225,0.000497772178215866,0.07756483801835828,0.24836601307189543,153,153
stave,B2,template_residual_fusion_new,1.0,,7.611308236611435,5.158940236031738,-0.0017343738253892413,0.06655850788892195,0.24183006535947713,153,153
stave,B4,traditional,1.0,,12.663027234795804,4.698149851296137,0.003291464629238744,0.10228952618078727,0.043209876543209874,162,162
stave,B4,ridge,1.0,,7.873100279814459,6.218821863077608,0.00804585932413228,0.0876644619876642,0.29012345679012347,162,162
stave,B4,gradient_boosted_trees,1.0,,6.549396393557057,4.140342043543252,0.005243891472026046,0.06676008692701826,0.29012345679012347,162,162
stave,B4,mlp,1.0,,9.545870294388509,6.507498917387044,-0.0033568216936566394,0.07530266134876602,0.2962962962962963,162,162
stave,B4,one_d_cnn,1.0,,8.27996638933496,6.461460605594577,0.0007773695610653351,0.08083831197823313,0.24691358024691357,162,162
stave,B4,template_residual_fusion_new,1.0,,6.029777755995386,3.5547704588299,0.007781758158550427,0.05815393774174527,0.2777777777777778,162,162
stave,B6,traditional,0.9999999999999999,,13.090137534116007,7.1725674982620315,-0.07101205552254379,0.09500448442393192,0.06993006993006994,143,143
stave,B6,ridge,0.9999999999999999,,7.970057350597584,6.154683652495651,-0.054984895847109444,0.05670940822303358,0.3776223776223776,143,143
stave,B6,gradient_boosted_trees,0.9999999999999999,,6.185388087792435,3.6168247427619917,-0.02618364898624971,0.062072069003709096,0.2867132867132867,143,143
stave,B6,mlp,0.9999999999999999,,8.107890010920805,6.6561740698834075,-0.0566368563320481,0.053611423612018955,0.3356643356643357,143,143
stave,B6,one_d_cnn,0.9999999999999999,,9.397266239195854,6.8556532278433036,-0.056250350776065536,0.06871572143967004,0.23076923076923078,143,143
stave,B6,template_residual_fusion_new,0.9999999999999999,,5.946318847944921,3.402779358510851,-0.020592004648109695,0.048978942704658635,0.25874125874125875,143,143
stave,B8,traditional,0.9999999999999999,,15.766391457643909,8.52117754840706,-0.055475107062161105,0.07161055183539627,0.08450704225352113,142,142
stave,B8,ridge,0.9999999999999999,,7.5455820972413825,5.4967896630876565,0.005936358941288421,0.06287276528547366,0.2676056338028169,142,142
stave,B8,gradient_boosted_trees,0.9999999999999999,,6.413019226230584,4.357613116369986,0.012971071211877992,0.059700865260228345,0.19718309859154928,142,142
stave,B8,mlp,0.9999999999999999,,9.045159893067789,7.055927991552934,0.017008188982513592,0.07291429643764354,0.2323943661971831,142,142
stave,B8,one_d_cnn,0.9999999999999999,,8.317004291285253,6.824134673806763,0.009494912531012275,0.07852892472110609,0.22535211267605634,142,142
stave,B8,template_residual_fusion_new,0.9999999999999999,,6.229083623310606,3.8538155065034116,-0.0033020111386963796,0.049665052983789634,0.24647887323943662,142,142
