event_id,method,source_run,stave,pid_proxy_class,pid_true,pid_score,pid_pred,true_energy_adc,pred_energy_adc
heldout:60:256,ridge,60,B4,other,0,7.394706936812986,False,1568.0,1626.3479379477428
heldout:60:257,ridge,60,B4,other,0,8.48278816229586,True,4576.5,4480.836445548858
heldout:60:258,ridge,60,B6,other,0,8.059879977279639,False,3039.5,2935.2248696438
heldout:60:259,ridge,60,B8,other,0,8.364313671019191,True,3763.5,3980.10091174209
heldout:60:260,ridge,60,B6,other,0,8.412926442811605,True,3037.0,4178.414495294417
heldout:60:261,ridge,60,B8,other,0,7.658124876302447,False,2284.0,1963.759011456887
heldout:60:262,ridge,60,B8,other,0,8.540519069459931,True,4564.0,5117.000269924339
heldout:60:263,ridge,60,B6,other,0,7.354917338033549,False,1629.0,1449.8680885481692
heldout:60:264,ridge,60,B8,other,0,8.759539849794557,True,5649.0,6370.179203957259
heldout:60:265,ridge,60,B6,other,0,8.003977059172097,False,3039.5,2775.5850690718844
heldout:60:266,ridge,60,B6,other,0,7.69827603064613,False,1969.5,2044.2514730965927
heldout:60:267,ridge,60,B2,other,0,8.333386651124286,True,4053.0,4159.483827268439
heldout:60:268,ridge,60,B6,other,0,7.5571856022524395,False,1688.5,1913.4499007465483
heldout:60:269,ridge,60,B2,other,0,8.637073353022336,True,4463.5,5228.512565604195
heldout:60:270,ridge,60,B8,other,0,8.340221755888503,True,3344.0,3885.3346998590096
heldout:60:271,ridge,60,B8,other,0,7.813792797302961,False,1716.5,2294.6993352145846
heldout:60:272,ridge,60,B2,other,0,7.830224796360094,False,1718.5,2332.7339006908664
heldout:60:273,ridge,60,B4,other,0,8.370090194633082,True,3426.5,4003.1643843829906
heldout:60:274,ridge,60,B6,other,0,7.967100473661351,False,2371.0,2883.4815968460384
heldout:60:275,ridge,60,B4,other,0,8.489522745541892,True,4088.5,4862.5443710431655
heldout:60:276,ridge,60,B2,other,0,8.528808243402823,True,4680.0,5057.413843131891
heldout:60:277,ridge,60,B6,other,0,7.996523714218179,False,3017.5,2754.967154420963
heldout:60:278,ridge,60,B6,other,0,8.120112718958241,False,3107.5,3360.3996171895865
heldout:60:279,ridge,60,B6,other,0,8.221007525261872,False,3616.0,3448.5791782332535
heldout:60:280,ridge,60,B2,other,0,8.49737900454901,True,4163.5,4900.904120077279
heldout:60:281,ridge,60,B2,other,0,7.92966947809365,False,1718.5,2576.7429722784045
heldout:60:282,ridge,60,B2,other,0,7.791131526113415,False,1976.5,2243.2609014183745
heldout:60:283,ridge,60,B8,other,0,9.06089184429167,True,7091.5,7988.566997928747
heldout:60:284,ridge,60,B2,other,0,8.163068524450326,False,4463.5,3507.9373609337817
heldout:60:285,ridge,60,B6,other,0,8.5245223692875,True,3604.5,4671.840310369985
heldout:60:286,ridge,60,B4,other,0,8.328767050423119,True,3942.5,4140.308378821801
heldout:60:287,ridge,60,B6,other,0,8.266551614628602,False,3585.0,3609.3197276769088
heldout:60:288,ridge,60,B6,other,0,7.995479273290994,False,2772.0,2966.5123056757943
heldout:60:289,ridge,60,B2,other,0,8.681156635927644,True,3521.0,5889.856228399913
heldout:60:290,ridge,60,B8,other,0,8.306385792519746,False,3583.5,3756.0366194537537
heldout:60:291,ridge,60,B6,other,0,8.31286885815962,False,3027.0,3780.472859755858
heldout:60:292,ridge,60,B4,other,0,8.078726567514673,False,2697.0,3224.1236433386025
heldout:60:293,ridge,60,B8,other,0,8.05662053552274,False,2076.0,2925.6699959324305
heldout:60:294,ridge,60,B8,other,0,7.81524190423885,False,2781.5,2477.086340103436
heldout:60:295,ridge,60,B6,other,0,7.942855938200973,False,2631.0,2814.38961628088
heldout:60:296,ridge,60,B6,other,0,8.464744209919042,True,3833.5,4400.691641159992
heldout:60:297,ridge,60,B4,other,0,8.210006821040372,False,3187.0,3410.839340989626
heldout:60:298,ridge,60,B8,other,0,8.28283937815302,False,2969.0,3668.6052654029436
heldout:60:299,ridge,60,B6,other,0,7.969287297577731,False,3178.5,2889.796352300971
heldout:60:300,ridge,60,B6,other,0,7.942631426599958,False,3039.5,2813.757599600841
heldout:60:301,ridge,60,B4,other,0,7.739639728500478,False,2235.5,2130.6246799736195
heldout:60:302,ridge,60,B8,other,0,8.94779833930376,True,7091.5,7689.940366114621
heldout:60:303,ridge,60,B8,other,0,8.326924183301356,True,3979.0,4132.683525722872
heldout:60:304,ridge,60,B2,other,0,8.175381722556619,False,3240.5,3294.7258881127336
heldout:60:305,ridge,60,B8,other,0,8.218069379829213,False,3142.0,3438.4586879428916
heldout:60:306,ridge,60,B4,other,0,7.993856496649574,False,2338.5,2747.6261847418464
heldout:60:307,ridge,60,B4,other,0,8.192650742070246,False,3130.0,3352.1341079421195
heldout:60:308,ridge,60,B2,other,0,8.070567981820895,False,3859.5,3197.918240591348
heldout:60:309,ridge,60,B2,other,0,8.651098649586437,True,5791.0,5715.42363152524
heldout:60:310,ridge,60,B6,other,0,8.195937978660577,False,3310.5,3363.174789798662
heldout:60:311,ridge,60,B2,other,0,8.18506838786208,False,3173.5,3585.9889173701004
heldout:62:312,ridge,62,B6,other,0,8.877554466515635,True,5520.0,6650.212624104401
heldout:62:313,ridge,62,B4,other,0,8.628194308594297,True,5262.75,5182.285023103697
heldout:62:314,ridge,62,B6,other,0,8.445267758566235,True,4421.875,4652.001427175763
heldout:62:315,ridge,62,B8,other,0,8.588261274354489,True,5300.0,4979.379014014356
heldout:62:316,ridge,62,B8,other,0,8.452794167539631,True,4293.75,4687.153939021061
heldout:62:317,ridge,62,B8,other,0,8.620812095050356,True,5445.0,5144.16179623843
heldout:62:318,ridge,62,B6,other,0,8.505624536485463,True,4380.625,4584.362925342521
heldout:62:319,ridge,62,B8,other,0,8.435235800956285,True,4465.0,4605.556072535486
heldout:62:320,ridge,62,B8,other,0,8.772394234805404,True,6042.0,5986.290399772577
heldout:62:321,ridge,62,B4,other,0,8.178876912727425,False,3410.25,3563.8487754762427
heldout:62:322,ridge,62,B8,other,0,8.861307095712135,True,6688.0,6543.021054892865
heldout:62:323,ridge,62,B8,other,0,8.359587215444451,True,4197.5,4269.931427949823
heldout:62:324,ridge,62,B2,other,0,8.020552088173472,False,2794.75,2821.990570969861
heldout:62:325,ridge,62,B8,other,0,8.256491707821809,False,3300.0,3573.182321904377
heldout:62:326,ridge,62,B8,other,0,8.91817938841576,True,6351.0,6925.981230578822
heldout:62:327,ridge,62,B2,other,0,9.074896359228829,True,8538.0,8732.280567983078
heldout:62:328,ridge,62,B4,other,0,8.333253790022251,True,4443.75,4158.931097521103
heldout:62:329,ridge,62,B2,other,0,8.746211378653156,True,5743.5,5831.560511087433
heldout:62:330,ridge,62,B8,other,0,8.047406071260514,False,2659.5,3124.6766641556137
heldout:62:331,ridge,62,B4,other,0,7.968264330753467,False,2898.75,2886.8406755742308
heldout:62:332,ridge,62,B4,other,0,8.610443799766658,True,5579.0,5487.684014044401
heldout:62:333,ridge,62,B6,other,0,8.537078893990895,True,5530.875,5099.423701519554
heldout:62:334,ridge,62,B4,other,0,8.27141600264064,False,3370.0,3909.482326922225
heldout:62:335,ridge,62,B4,other,0,8.927360059849008,True,6820.5,6989.868384038082
heldout:62:336,ridge,62,B6,other,0,8.312840037542315,False,3883.25,3780.3638769442
heldout:62:337,ridge,62,B4,other,0,9.147046478235385,True,8773.0,9385.67564625213
heldout:62:338,ridge,62,B2,other,0,8.831755476756086,True,6495.0,6352.4641384788665
heldout:62:339,ridge,62,B6,other,0,7.8389210423620455,False,2545.0,2353.1171251051815
heldout:62:340,ridge,62,B8,other,0,9.118361529938568,True,9399.0,9120.24448035693
heldout:62:341,ridge,62,B2,other,0,8.694492635809258,True,5822.5,5537.575605761343
heldout:62:342,ridge,62,B4,other,0,8.380216217486316,True,4295.0,4043.916625293882
heldout:62:343,ridge,62,B4,other,0,8.58049492850509,True,5245.5,4940.849478641497
heldout:62:344,ridge,62,B2,inner_high_charge,1,9.615195829092722,True,14244.125,13175.57392263075
heldout:62:345,ridge,62,B2,other,0,8.612756062794094,True,5580.75,5500.389979265055
heldout:62:346,ridge,62,B4,other,0,7.961088779317021,False,3038.125,2866.192994109752
heldout:62:347,ridge,62,B6,other,0,8.398996224701847,True,4301.0,4120.597973128964
heldout:62:348,ridge,62,B2,other,0,8.27398436733354,False,3939.375,3919.538780454879
heldout:62:349,ridge,62,B8,other,0,8.677357842610188,True,6011.25,5867.5205343282805
heldout:62:350,ridge,62,B4,other,0,8.274492483229134,False,4151.25,3921.531374720058
heldout:62:351,ridge,62,B2,other,0,8.641175983998473,True,6206.0,5658.98196048379
heldout:62:352,ridge,62,B4,other,0,8.402395626607282,True,4485.75,4456.733030238954
heldout:62:353,ridge,62,B8,other,0,8.778944511427076,True,5384.25,6025.637534728501
heldout:62:354,ridge,62,B4,other,0,8.558150220027596,True,4185.0,4831.649853050627
heldout:62:355,ridge,62,B6,other,0,9.00638220595446,True,7455.0,7564.715529509373
heldout:62:356,ridge,62,B2,other,0,8.655710738373559,True,5399.0,5741.849176496203
heldout:62:357,ridge,62,B8,other,0,8.783035411533882,True,5819.0,6050.3424049872465
heldout:62:358,ridge,62,B4,other,0,8.699353549402472,True,6010.0,5998.032885104659
heldout:62:359,ridge,62,B8,other,0,8.832852538190247,True,6206.0,6359.438103693192
heldout:62:360,ridge,62,B4,other,0,8.114342476808448,False,3265.5,3341.059380024208
heldout:62:361,ridge,62,B4,other,0,8.428836274140908,True,4633.75,4576.170420843878
heldout:62:362,ridge,62,B6,other,0,8.81954198299028,True,6676.25,6764.165354757999
heldout:62:363,ridge,62,B4,other,0,8.176140272651805,False,3506.875,3297.2268097161104
heldout:62:364,ridge,62,B6,other,0,8.417330153826224,True,4666.375,4196.860013498872
heldout:62:365,ridge,62,B6,other,0,8.13777872981251,False,3604.375,3420.309767903941
heldout:62:366,ridge,62,B2,other,0,8.764325162938299,True,6606.25,6400.740355564462
heldout:62:367,ridge,62,B4,other,0,7.8137520083363174,False,2550.0,2473.396998469148
heldout:62:368,ridge,62,B6,other,0,8.329814404212225,True,4109.0,4144.648066041446
heldout:62:369,ridge,62,B8,other,0,8.384685003154958,True,4293.75,4378.478810067435
heldout:62:370,ridge,62,B8,other,0,8.602271312115786,True,5358.125,5049.645379959851
heldout:62:371,ridge,62,B8,other,0,8.262406832846208,False,3367.875,3594.38670867171
heldout:62:372,ridge,62,B2,inner_high_charge,1,9.680600842527681,True,15392.0,14625.65521116272
heldout:62:373,ridge,62,B8,other,0,8.482296177871017,True,4997.0,4478.631994145298
heldout:62:374,ridge,62,B4,other,0,8.660354075502406,True,4881.625,5351.687635382704
heldout:62:375,ridge,62,B2,other,0,8.489844228508504,True,5731.5,4864.108169069564
heldout:62:376,ridge,62,B4,other,0,8.436979943098121,True,4443.75,4613.597571830692
heldout:62:377,ridge,62,B2,other,0,9.245574443596677,True,7574.0,10357.621463558473
heldout:62:378,ridge,62,B2,inner_high_charge,1,9.252007597796737,True,9741.375,9671.166413048013
heldout:62:379,ridge,62,B2,other,0,8.104437528403531,False,3656.875,3308.119855745277
heldout:62:380,ridge,62,B8,other,0,8.696337867299937,True,5593.75,5979.968960217969
heldout:62:381,ridge,62,B8,other,0,8.364416880656439,True,4180.0,3980.5118209275674
heldout:62:382,ridge,62,B8,other,0,9.207703231542952,True,9399.0,9252.001196356741
heldout:62:383,ridge,62,B2,other,0,8.501868440791451,True,4718.75,4567.172168677658
heldout:62:384,ridge,62,B2,other,0,8.504720204174603,True,6300.0,4937.022390273445
heldout:62:385,ridge,62,B6,other,0,8.59826337185193,True,5020.75,5029.443206578376
heldout:62:386,ridge,62,B4,other,0,8.27773500346169,False,3723.75,3649.9219490481983
heldout:62:387,ridge,62,B2,other,0,9.029398214634,True,5937.0,7740.867485163283
heldout:62:388,ridge,62,B8,other,0,8.963249181403246,True,6775.0,7245.321076998226
heldout:62:389,ridge,62,B8,other,0,8.647771588776784,True,5152.5,5284.759458709067
heldout:62:390,ridge,62,B6,other,0,7.551279519403209,False,2150.5,1764.6594389722668
heldout:62:391,ridge,62,B4,other,0,8.187842270658825,False,2627.0,3595.9526168987213
heldout:62:392,ridge,62,B6,other,0,8.195235160730332,False,3680.0,3622.643030270682
heldout:62:393,ridge,62,B2,other,0,8.432300380329856,True,5091.5,4592.0537200608105
heldout:62:394,ridge,62,B4,other,0,7.71667538096936,False,2805.0,2244.4817855694128
heldout:62:395,ridge,62,B8,other,0,8.326044063459907,True,3937.0,4129.046989362254
heldout:62:396,ridge,62,B2,other,0,7.4685018808181365,False,1597.0,1624.3880736696813
heldout:62:397,ridge,62,B6,other,0,7.766020435954372,False,1866.5,2187.606756153035
heldout:62:398,ridge,62,B4,other,0,7.809713645959155,False,2672.0,2463.4246362832437
heldout:62:399,ridge,62,B4,other,0,8.104799461853228,False,3110.0,3070.12573365134
heldout:62:400,ridge,62,B4,other,0,7.8544648560373185,False,2594.5,2389.9949515977023
heldout:62:401,ridge,62,B8,other,0,8.013256690495224,False,2811.5,3019.7387223161695
heldout:62:402,ridge,62,B4,other,0,8.134610773942052,False,2990.5,3409.4883594625067
heldout:62:403,ridge,62,B2,other,0,7.9075946157036885,False,3350.5,2716.845135469941
heldout:62:404,ridge,62,B4,other,0,7.953123317015843,False,2948.0,2843.4451950490825
heldout:62:405,ridge,62,B6,other,0,8.23032654593963,False,3680.0,3480.8761321825023
heldout:62:406,ridge,62,B2,other,0,8.215852838680524,False,3151.5,3698.1296405627413
heldout:62:407,ridge,62,B2,other,0,8.787916824638172,True,5566.5,6079.953720835444
heldout:62:408,ridge,62,B6,other,0,8.39920182632567,True,3839.0,4121.445467485115
heldout:62:409,ridge,62,B2,other,0,8.246011098970326,False,3804.5,3535.918330781145
heldout:62:410,ridge,62,B8,other,0,8.112897318907994,False,3325.5,3336.2330647411854
heldout:62:411,ridge,62,B6,other,0,8.028080934289866,False,3160.5,2843.3246422625207
heldout:62:412,ridge,62,B8,other,0,8.72441394180722,True,5476.0,5705.801235902194
heldout:62:413,ridge,62,B4,other,0,7.943968453222027,False,2482.5,2613.8668390211787
heldout:62:414,ridge,62,B2,other,0,8.041879828897715,False,2646.5,3107.4510576381954
heldout:62:415,ridge,62,B6,other,0,7.770301279050826,False,2559.5,2368.1849666397757
heldout:62:416,ridge,62,B4,other,0,7.805361520798013,False,2497.5,2452.722457319597
heldout:62:417,ridge,62,B2,other,0,8.613806300029987,True,5427.5,5506.170778944628
heldout:62:418,ridge,62,B6,other,0,7.997531629019653,False,2750.5,2972.608950658335
heldout:62:419,ridge,62,B6,other,0,7.824896465243905,False,2940.0,2501.1270403162125
heldout:62:420,ridge,62,B8,other,0,8.24805351041321,False,3426.5,3543.149555306619
heldout:62:421,ridge,62,B2,other,0,8.984186410653363,True,6853.5,7398.638381648111
heldout:62:422,ridge,62,B8,other,0,7.967043481060295,False,2724.5,2674.906501690817
heldout:62:423,ridge,62,B8,other,0,8.022548474130057,False,2696.0,2827.631979041559
heldout:62:424,ridge,62,B8,other,0,8.148103713889535,False,2960.0,3455.8177309122702
heldout:62:425,ridge,62,B4,other,0,7.808214454851209,False,2204.5,2281.9287905083634
heldout:62:426,ridge,62,B6,other,0,7.788727069809146,False,2599.0,2412.243735405207
heldout:62:427,ridge,62,B6,other,0,7.676630903214792,False,2635.0,2000.4574181044718
heldout:62:428,ridge,62,B4,other,0,8.361119534387248,True,4386.5,4276.4808737186595
heldout:62:429,ridge,62,B8,other,0,8.43430534971718,True,3888.0,4268.727768399919
heldout:62:430,ridge,62,B6,other,0,7.653935238611868,False,2180.0,1955.5446027633816
heldout:62:431,ridge,62,B4,other,0,8.076462161598315,False,2627.0,2984.319817409899
heldout:62:432,ridge,62,B2,other,0,8.452832853977196,True,4163.5,4348.572546044245
heldout:62:433,ridge,62,B4,other,0,7.635421747103467,False,2122.5,1919.6553734239899
heldout:62:434,ridge,62,B4,other,0,7.880519025589832,False,2952.5,2644.2451533920994
heldout:62:435,ridge,62,B8,other,0,8.374570316498293,True,3980.0,4021.1437736480893
heldout:62:436,ridge,62,B2,other,0,8.870829457861806,True,7696.0,7120.185247246697
heldout:62:437,ridge,62,B4,other,0,8.541197188162446,True,4996.0,5120.472058636237
heldout:62:438,ridge,62,B8,other,0,8.298189622912979,False,2596.0,3725.3691596322296
heldout:62:439,ridge,62,B4,other,0,8.77276571129043,True,6526.0,6455.00323665602
heldout:62:440,ridge,62,B2,other,0,8.115437747794427,False,2855.0,3344.721846026816
heldout:62:441,ridge,62,B8,other,0,8.40271855016764,True,3426.5,4135.968491512656
heldout:62:442,ridge,62,B6,other,0,7.592524516513657,False,2054.5,1839.0067452879146
heldout:62:443,ridge,62,B8,other,0,8.380413860652611,True,4100.5,4044.7161544312353
heldout:62:444,ridge,62,B8,other,0,8.461161631121927,True,4555.0,4384.95044788391
heldout:62:445,ridge,62,B4,other,0,7.912142341723195,False,2911.5,2729.2332981435725
heldout:62:446,ridge,62,B4,other,0,8.27118722147008,False,2608.0,3908.587784529147
heldout:62:447,ridge,62,B4,other,0,8.41027210406669,True,4198.5,4167.335623512504
heldout:62:448,ridge,62,B8,other,0,7.995768621606576,False,2558.0,2752.8869294649267
heldout:62:449,ridge,62,B2,other,0,8.053009374479926,False,3282.0,3142.239938493707
heldout:62:450,ridge,62,B2,other,0,8.80660889678734,True,3247.5,6677.234243530989
heldout:62:451,ridge,62,B2,other,0,9.209897464689059,True,6035.5,9994.571907818292
heldout:62:452,ridge,62,B2,other,0,8.339120045978365,True,3720.0,4183.4060360380045
heldout:62:453,ridge,62,B8,other,0,7.985341043630997,False,2813.0,2936.578976273727
heldout:62:454,ridge,62,B4,other,0,8.523055958162459,True,4996.0,4664.99302704655
heldout:62:455,ridge,62,B4,other,0,7.543508168632954,False,1611.0,1750.9910598061633
heldout:62:456,ridge,62,B8,other,0,8.348111959801518,True,3980.0,3916.119964410499
heldout:62:457,ridge,62,B8,other,0,8.248952258293155,False,3290.0,3546.336284023986
heldout:62:458,ridge,62,B2,other,0,7.399739174543633,False,1576.0,1516.3780762163992
heldout:62:459,ridge,62,B4,other,0,8.014586448491292,False,2319.5,2805.199760158016
heldout:62:460,ridge,62,B6,other,0,7.978050208487224,False,2384.0,2915.239458217359
heldout:62:461,ridge,62,B8,other,0,8.179682770214958,False,2994.0,3308.9314898121643
heldout:62:462,ridge,62,B8,other,0,8.12041067563329,False,2865.5,3118.445921073955
heldout:62:463,ridge,62,B6,other,0,8.233248558529397,False,3537.5,3763.041621880132
heldout:62:464,ridge,62,B8,other,0,8.371354706530141,True,3572.0,4008.230900544695
heldout:62:465,ridge,62,B4,other,0,8.065258952997931,False,3365.5,3180.980093789099
heldout:62:466,ridge,62,B6,other,0,8.02017553899141,False,3160.5,3040.711225003219
heldout:62:467,ridge,62,B6,other,0,8.169223363325862,False,3121.5,3274.491991916495
heldout:64:468,ridge,64,B8,other,0,8.88285961967042,True,7245.75,7206.371636705862
heldout:64:469,ridge,64,B2,other,0,9.013865386961811,True,7392.0,8215.218838978082
heldout:64:470,ridge,64,B8,other,0,8.519667859997346,True,4891.25,4649.21093536827
heldout:64:471,ridge,64,B8,other,0,9.022546815536458,True,9017.0,8286.85787061495
heldout:64:472,ridge,64,B6,other,0,8.404961599137375,True,4446.75,4145.2583293109465
heldout:64:473,ridge,64,B2,other,0,9.015735087557086,True,7881.125,7635.808715926467
heldout:64:474,ridge,64,B4,other,0,8.703872892891512,True,5504.25,5589.773299972639
heldout:64:475,ridge,64,B8,other,0,8.381338300825993,True,3336.375,4048.4579062208586
heldout:64:476,ridge,64,B4,other,0,8.543598334467555,True,4533.375,4761.834887116418
heldout:64:477,ridge,64,B4,other,0,8.814826357827698,True,6872.5,6732.33847158581
heldout:64:478,ridge,64,B2,other,0,8.93807373041716,True,8735.125,7615.511461625563
heldout:64:479,ridge,64,B8,other,0,8.582681465957885,True,5393.0,5337.401091000851
heldout:64:480,ridge,64,B8,other,0,8.583034740663068,True,5123.125,4953.416800593184
heldout:64:481,ridge,64,B2,inner_high_charge,1,9.131517684107502,True,9009.0,9241.037824600917
heldout:64:482,ridge,64,B2,inner_high_charge,1,9.395734773568273,True,11826.5,11166.184191384798
heldout:64:483,ridge,64,B4,other,0,8.803661252839326,True,6352.0,6176.452525950127
heldout:64:484,ridge,64,B2,inner_high_charge,1,9.495453453443124,True,14830.375,12827.870956224073
heldout:64:485,ridge,64,B6,other,0,8.559629512960061,True,4928.875,4838.804048093779
heldout:64:486,ridge,64,B4,other,0,8.358949835020681,True,4402.0,4267.21008722317
heldout:64:487,ridge,64,B6,other,0,7.958251917269784,False,2825.375,2858.0706894987184
heldout:64:488,ridge,64,B6,other,0,8.793761140604484,True,7062.0,6591.982736193981
heldout:64:489,ridge,64,B4,other,0,8.465807785857278,True,4634.0,4748.562492085801
heldout:64:490,ridge,64,B8,other,0,8.482477586132285,True,4728.0,4479.444710110943
heldout:64:491,ridge,64,B4,other,0,8.517728779597153,True,4744.375,5001.678658169373
heldout:64:492,ridge,64,B6,other,0,7.939349589980739,False,3441.0,2804.5351665729404
heldout:64:493,ridge,64,B6,other,0,8.351890941742422,True,4283.0,4237.187336090652
heldout:64:494,ridge,64,B2,other,0,8.56709478372817,True,2249.375,4875.069693785364
heldout:64:495,ridge,64,B8,other,0,8.40231395819208,True,3901.875,4134.29504581203
heldout:64:496,ridge,64,B8,other,0,8.183648164339845,False,3393.125,3322.0827303888145
heldout:64:497,ridge,64,B4,other,0,8.928774826775927,True,7125.0,6999.7658330591585
heldout:64:498,ridge,64,B8,other,0,8.093874950411639,False,3560.0,3273.3509669915215
heldout:64:499,ridge,64,B2,other,0,8.362861951513992,True,3558.0,4283.94052667858
heldout:64:500,ridge,64,B4,other,0,8.719307704115177,True,5188.0,5676.735224466757
heldout:64:501,ridge,64,B6,other,0,8.680545658981126,True,5634.0,5460.865401305582
heldout:64:502,ridge,64,B8,other,0,8.387349384143244,True,4682.25,4390.162968760637
heldout:64:503,ridge,64,B8,other,0,8.840067809936919,True,6440.0,6405.496354621098
heldout:64:504,ridge,64,B4,other,0,8.194182834005678,False,3471.0,3618.8317795615176
heldout:64:505,ridge,64,B2,other,0,8.401642758627744,True,3470.25,4131.520368864025
heldout:64:506,ridge,64,B2,other,0,7.755723160697028,False,2397.75,2333.8972402982745
heldout:64:507,ridge,64,B8,other,0,8.561630463662386,True,5020.5,5226.1969829424725
heldout:64:508,ridge,64,B4,other,0,8.539320927381777,True,4986.0,5110.871850536641
heldout:64:509,ridge,64,B4,other,0,7.903464767605627,False,2617.5,2510.0713346262814
heldout:64:510,ridge,64,B8,other,0,8.815783561246603,True,6930.875,6738.786731847483
heldout:64:511,ridge,64,B4,other,0,8.156777145143032,False,3750.0,3485.930604046299
heldout:64:512,ridge,64,B2,other,0,8.859134896176565,True,8730.0,7037.391170910654
heldout:64:513,ridge,64,B4,other,0,9.091203698300768,True,8321.0,8234.453396080058
heldout:64:514,ridge,64,B8,other,0,8.991463984194256,True,8202.0,7452.686224176139
heldout:64:515,ridge,64,B8,other,0,8.889181918368601,True,7385.875,7252.08314165316
heldout:64:516,ridge,64,B4,other,0,8.586863971621309,True,5389.375,5359.7757422330415
heldout:64:517,ridge,64,B6,other,0,7.7365939949938,False,2293.5,2124.142196232357
heldout:64:518,ridge,64,B8,other,0,8.42557717971839,True,5043.75,4561.277272525237
heldout:64:519,ridge,64,B2,other,0,8.768655203907269,True,7487.25,6428.520254222073
heldout:64:520,ridge,64,B4,other,0,8.366361200379671,True,4701.375,4298.960864579566
heldout:64:521,ridge,64,B2,other,0,8.72651448288072,True,6662.0,6163.205181035413
heldout:64:522,ridge,64,B8,other,0,8.711235304017041,True,5642.0,5631.086768269433
heldout:64:523,ridge,64,B8,other,0,8.572568166298144,True,5627.0,5283.684325775283
heldout:64:524,ridge,64,B2,other,0,8.571954418848959,True,5484.5,5280.441859380115
heldout:64:525,ridge,64,B6,other,0,8.79016661097438,True,6143.375,6093.64996846607
heldout:64:526,ridge,64,B8,other,0,8.613468917655561,True,5275.625,5106.518340880461
heldout:64:527,ridge,64,B8,other,0,8.517205693019237,True,4860.625,4637.775423409017
heldout:64:528,ridge,64,B8,other,0,8.755524562504275,True,6440.0,6344.64838017341
heldout:64:529,ridge,64,B2,inner_high_charge,1,9.150480250278926,True,9703.0,9417.962752224741
heldout:64:530,ridge,64,B8,other,0,8.276226963847085,False,4227.75,3928.3408330924594
heldout:64:531,ridge,64,B4,other,0,9.110422776789182,True,8247.0,8394.261989182922
heldout:64:532,ridge,64,B2,inner_high_charge,1,9.195881580617973,True,11709.0,9855.452349969273
heldout:64:533,ridge,64,B2,other,0,8.365970899645053,True,4200.0,4297.282914169233
heldout:64:534,ridge,64,B2,other,0,8.735533340314495,True,6671.25,6219.050721702308
heldout:64:535,ridge,64,B6,other,0,7.991680602581193,False,3029.25,2741.65196731948
heldout:64:536,ridge,64,B6,other,0,8.526056996418058,True,4788.875,5043.516024230917
heldout:64:537,ridge,64,B8,other,0,8.514187401943602,True,4780.625,4623.795357514026
heldout:64:538,ridge,64,B2,inner_high_charge,1,8.969750618570012,True,9007.0,7860.640813773684
heldout:64:539,ridge,64,B8,other,0,8.712263806055294,True,5884.375,6075.984041332423
heldout:64:540,ridge,64,B6,other,0,8.07900309680006,False,3006.0,3225.0156077964393
heldout:64:541,ridge,64,B6,other,0,7.639598410453252,False,2280.0,1927.6940801296344
heldout:64:542,ridge,64,B8,other,0,8.806547976118823,True,7061.0,6676.827413428673
heldout:64:543,ridge,64,B8,other,0,8.107635525214878,False,3252.0,3078.848003432159
heldout:64:544,ridge,64,B6,other,0,8.470459889701612,True,5106.5,4770.709424987879
heldout:64:545,ridge,64,B2,other,0,7.756525758012854,False,2119.375,2335.771974783864
heldout:64:546,ridge,64,B4,other,0,7.756603605102635,False,1890.0,2167.093751860455
heldout:64:547,ridge,64,B8,other,0,7.528148639763454,False,1689.5,1724.2869091213486
heldout:64:548,ridge,64,B8,other,0,8.112105288111753,False,3152.0,3092.6450054591933
heldout:64:549,ridge,64,B8,other,0,7.665660915185029,False,2622.0,2132.802578544516
heldout:64:550,ridge,64,B4,other,0,7.661758610930258,False,1875.0,1970.9114114037611
heldout:64:551,ridge,64,B6,other,0,8.09626399916685,False,3301.5,3281.1829028064944
heldout:64:552,ridge,64,B6,other,0,7.248142046593074,False,1555.0,1302.9351981650498
heldout:64:553,ridge,64,B2,other,0,8.041020779897279,False,1695.5,2880.3689207242223
heldout:64:554,ridge,64,B4,other,0,7.94368838084267,False,3562.5,2816.734242398449
heldout:64:555,ridge,64,B6,other,0,7.733349145379004,False,2198.5,2282.236300100927
heldout:64:556,ridge,64,B4,other,0,8.684794203757827,True,4924.0,5484.119744608073
heldout:64:557,ridge,64,B2,other,0,8.30239213575586,False,2862.5,4032.5095649678524
heldout:64:558,ridge,64,B2,other,0,8.158004424818106,False,3331.0,3490.212670213954
heldout:64:559,ridge,64,B2,other,0,8.94325322667749,True,6983.5,7101.863038999232
heldout:64:560,ridge,64,B8,other,0,7.788391113061583,False,1906.5,2237.119118906551
heldout:64:561,ridge,64,B6,other,0,7.945309363649827,False,2918.0,2617.3754931026288
heldout:64:562,ridge,64,B6,other,0,8.615221064488479,True,3920.5,5115.475307634468
heldout:64:563,ridge,64,B6,other,0,8.141437321508937,False,3593.5,3432.8498689787875
heldout:64:564,ridge,64,B8,other,0,8.270082589116553,False,2927.5,3622.090207379407
heldout:64:565,ridge,64,B8,other,0,8.734485408463064,True,4944.5,5763.5675014799945
heldout:64:566,ridge,64,B4,other,0,7.566647851129682,False,1888.0,1931.6508774555875
heldout:64:567,ridge,64,B4,other,0,7.624458948388259,False,2485.5,2046.6722688700856
heldout:64:568,ridge,64,B2,other,0,8.283036346320735,False,3833.5,3955.188522046927
