heldout_run,check,value,pass,detail
63,shuffled_target_worse:mlp_only_samples_0_3,0.16818253458665433,True,positive means shuffled target is no better than nominal
63,shuffled_target_worse:cnn1d_only_samples_0_3,0.12576009095041885,True,positive means shuffled target is no better than nominal
63,shuffled_target_worse:early_late_gated_only_samples_0_3,0.057296085200991165,True,positive means shuffled target is no better than nominal
65,train_heldout_run_overlap,0.0,True,
65,train_heldout_event_id_overlap,0.0,True,
65,feature_audit,0.0,True,"same-pulse normalized waveform samples, amplitude summaries, S02b train-template SSE, stave one-hot; no run id, event id, event order, other-stave time, or target"
65,shuffled_target_worse:ridge_full,0.19623593526374994,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:hgb_full,0.31096117923061284,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:mlp_full,0.2360141614852207,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:cnn1d_full,0.1649736311939367,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:early_late_gated_full,0.12042603928699536,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:ridge_no_samples_0_3,0.13479502769181062,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:hgb_no_samples_0_3,0.30072713623385683,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:mlp_no_samples_0_3,0.2890908361159912,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:cnn1d_no_samples_0_3,0.17281099066800332,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:early_late_gated_no_samples_0_3,0.10412147838660801,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:ridge_only_samples_0_3,0.18741973444881221,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:hgb_only_samples_0_3,0.4027266446992943,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:mlp_only_samples_0_3,0.10272728566416789,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:cnn1d_only_samples_0_3,0.0670381510079694,True,positive means shuffled target is no better than nominal
65,shuffled_target_worse:early_late_gated_only_samples_0_3,0.28539696810227166,True,positive means shuffled target is no better than nominal
