run,event_id,pair,method,family,residual_ns
61,61:519111:14248:130099,B4-B8,template_phase,traditional,-4.110083539877564
61,61:519111:14248:130099,B6-B8,template_phase,traditional,-0.09502566039225258
61,61:519133:14268:130121,B4-B6,template_phase,traditional,-2.6477003973095634
61,61:519133:14268:130121,B4-B8,template_phase,traditional,-4.360275607038474
61,61:519133:14268:130121,B6-B8,template_phase,traditional,-1.7125752097289109
61,61:519157:14288:130145,B4-B6,template_phase,traditional,-5.426130870056781
61,61:519157:14288:130145,B4-B8,template_phase,traditional,-4.6371852312308235
61,61:519157:14288:130145,B6-B8,template_phase,traditional,0.7889456388259575
61,61:519181:14312:130169,B4-B6,template_phase,traditional,-5.704675047148591
61,61:519181:14312:130169,B4-B8,template_phase,traditional,-0.2189668153991775
61,61:519181:14312:130169,B6-B8,template_phase,traditional,5.485708231749413
61,61:519210:14340:130198,B4-B6,template_phase,traditional,-4.23454993575762
61,61:519210:14340:130198,B4-B8,template_phase,traditional,-1.3432998268007736
61,61:519210:14340:130198,B6-B8,template_phase,traditional,2.8912501089568465
61,61:519227:14356:130215,B4-B6,template_phase,traditional,-4.62917279571446
61,61:519227:14356:130215,B4-B8,template_phase,traditional,-3.851319537264345
61,61:519227:14356:130215,B6-B8,template_phase,traditional,0.777853258450115
61,61:519246:14375:130234,B4-B6,template_phase,traditional,-4.62917279571446
61,61:519246:14375:130234,B4-B8,template_phase,traditional,-3.851319537264338
61,61:519246:14375:130234,B6-B8,template_phase,traditional,0.7778532584501221
61,61:519279:14405:130267,B4-B6,template_phase,traditional,-4.62917279571446
61,61:519279:14405:130267,B4-B8,template_phase,traditional,-3.851319537264338
61,61:519279:14405:130267,B6-B8,template_phase,traditional,0.7778532584501221
61,61:519473:14588:130461,B4-B6,template_phase,traditional,-3.0151811114973626
61,61:519473:14588:130461,B4-B8,template_phase,traditional,-4.362731019712726
61,61:519473:14588:130461,B6-B8,template_phase,traditional,-1.3475499082153632
61,61:519501:14616:130489,B4-B6,template_phase,traditional,-3.5330875724000634
61,61:519501:14616:130489,B4-B8,template_phase,traditional,-4.280116199135236
61,61:519501:14616:130489,B6-B8,template_phase,traditional,-0.7470286267351725
61,61:519572:14684:130560,B4-B6,template_phase,traditional,-4.527887118459873
61,61:519572:14684:130560,B4-B8,template_phase,traditional,-5.278312978895485
61,61:519572:14684:130560,B6-B8,template_phase,traditional,-0.7504258604356124
61,61:519603:14712:130591,B4-B6,template_phase,traditional,-3.6487987404043736
61,61:519603:14712:130591,B4-B8,template_phase,traditional,-0.24031723044995346
61,61:519603:14712:130591,B6-B8,template_phase,traditional,3.40848150995442
61,61:519613:14721:130601,B4-B6,template_phase,traditional,-3.969191455760395
61,61:519613:14721:130601,B4-B8,template_phase,traditional,-2.3575553794504103
61,61:519613:14721:130601,B6-B8,template_phase,traditional,1.6116360763099848
61,61:519619:14727:130607,B4-B6,template_phase,traditional,-3.4794855494370367
61,61:519619:14727:130607,B4-B8,template_phase,traditional,-5.743935731115435
61,61:519619:14727:130607,B6-B8,template_phase,traditional,-2.2644501816783986
61,61:519706:14804:130694,B4-B6,template_phase,traditional,-3.9430060833397533
61,61:519706:14804:130694,B4-B8,template_phase,traditional,-4.727629858499583
61,61:519706:14804:130694,B6-B8,template_phase,traditional,-0.7846237751598295
61,61:519802:14897:130790,B4-B6,template_phase,traditional,-4.62917279571446
61,61:519802:14897:130790,B4-B8,template_phase,traditional,-3.851319537264345
61,61:519802:14897:130790,B6-B8,template_phase,traditional,0.777853258450115
61,61:519805:14900:130793,B4-B6,template_phase,traditional,-3.036958804245316
61,61:519805:14900:130793,B4-B8,template_phase,traditional,-3.303098254755156
61,61:519805:14900:130793,B6-B8,template_phase,traditional,-0.26613945050984
61,61:519809:14903:130797,B4-B6,template_phase,traditional,-3.9865588228997737
61,61:519809:14903:130797,B4-B8,template_phase,traditional,-3.3873683163696953
61,61:519809:14903:130797,B6-B8,template_phase,traditional,0.5991905065300784
61,61:519812:14906:130800,B4-B6,template_phase,traditional,-2.881246895958604
61,61:519812:14906:130800,B4-B8,template_phase,traditional,-1.7760704144391823
61,61:519812:14906:130800,B6-B8,template_phase,traditional,1.1051764815194218
61,61:519843:14936:130831,B4-B6,template_phase,traditional,-4.657109853032587
61,61:519843:14936:130831,B4-B8,template_phase,traditional,-3.192257160516725
61,61:519843:14936:130831,B6-B8,template_phase,traditional,1.464852692515862
61,61:519890:14978:130878,B4-B6,template_phase,traditional,-3.142294266494062
61,61:519890:14978:130878,B4-B8,template_phase,traditional,-2.477918916867459
61,61:519890:14978:130878,B6-B8,template_phase,traditional,0.6643753496266029
61,61:519965:15050:130953,B4-B6,template_phase,traditional,-4.62917279571446
61,61:519965:15050:130953,B4-B8,template_phase,traditional,-3.851319537264345
61,61:519965:15050:130953,B6-B8,template_phase,traditional,0.777853258450115
61,61:520006:15086:130994,B4-B6,template_phase,traditional,-4.335308800711353
61,61:520006:15086:130994,B4-B8,template_phase,traditional,-3.9361288402865284
61,61:520006:15086:130994,B6-B8,template_phase,traditional,0.3991799604248243
61,61:520057:15132:131045,B4-B6,template_phase,traditional,-3.6258698338667656
61,61:520057:15132:131045,B4-B8,template_phase,traditional,-3.0129631646184265
61,61:520057:15132:131045,B6-B8,template_phase,traditional,0.6129066692483391
61,61:520076:15150:131064,B4-B6,template_phase,traditional,-4.577296102276584
61,61:520076:15150:131064,B4-B8,template_phase,traditional,-2.3554403183037564
61,61:520076:15150:131064,B6-B8,template_phase,traditional,2.2218557839728277
61,61:520084:15157:131072,B4-B6,template_phase,traditional,-4.62917279571446
61,61:520084:15157:131072,B4-B8,template_phase,traditional,-3.851319537264338
61,61:520084:15157:131072,B6-B8,template_phase,traditional,0.7778532584501221
61,61:520090:15163:131078,B4-B6,template_phase,traditional,-4.62917279571446
61,61:520090:15163:131078,B4-B8,template_phase,traditional,-3.851319537264338
61,61:520090:15163:131078,B6-B8,template_phase,traditional,0.7778532584501221
61,61:520148:15216:131136,B4-B6,template_phase,traditional,-3.126805894023583
61,61:520148:15216:131136,B4-B8,template_phase,traditional,-3.0942430317547647
61,61:520148:15216:131136,B6-B8,template_phase,traditional,0.03256286226881855
61,61:520169:15237:131157,B4-B6,template_phase,traditional,-3.2685452004230555
61,61:520169:15237:131157,B4-B8,template_phase,traditional,-4.45122015042071
61,61:520169:15237:131157,B6-B8,template_phase,traditional,-1.1826749499976543
61,61:520353:15415:131341,B4-B6,template_phase,traditional,-2.8858568874939223
61,61:520353:15415:131341,B4-B8,template_phase,traditional,-3.877755248836401
61,61:520353:15415:131341,B6-B8,template_phase,traditional,-0.9918983613424786
61,61:520373:15433:131361,B4-B6,template_phase,traditional,-4.49305756217629
61,61:520373:15433:131361,B4-B8,template_phase,traditional,-3.7416172568207386
61,61:520373:15433:131361,B6-B8,template_phase,traditional,0.7514403053555512
61,61:520382:15441:131370,B4-B6,template_phase,traditional,-4.62917279571446
61,61:520382:15441:131370,B4-B8,template_phase,traditional,-3.851319537264345
61,61:520382:15441:131370,B6-B8,template_phase,traditional,0.777853258450115
61,61:520401:15460:131389,B4-B6,template_phase,traditional,-4.62917279571446
61,61:520401:15460:131389,B4-B8,template_phase,traditional,-3.851319537264345
61,61:520401:15460:131389,B6-B8,template_phase,traditional,0.777853258450115
61,61:520420:15477:131408,B4-B6,template_phase,traditional,-5.997325599536325
61,61:520420:15477:131408,B4-B8,template_phase,traditional,-4.978191831679183
61,61:520420:15477:131408,B6-B8,template_phase,traditional,1.0191337678571415
61,61:520438:15493:131426,B4-B6,template_phase,traditional,-4.0322256938342775
61,61:520438:15493:131426,B4-B8,template_phase,traditional,-4.025576467993915
61,61:520438:15493:131426,B6-B8,template_phase,traditional,0.00664922584036276
61,61:520483:15535:131471,B4-B6,template_phase,traditional,-4.26616921739442
61,61:520483:15535:131471,B4-B8,template_phase,traditional,-2.6554754485785352
61,61:520483:15535:131471,B6-B8,template_phase,traditional,1.610693768815885
61,61:520678:15717:131666,B4-B6,template_phase,traditional,-3.2133656892298106
61,61:520678:15717:131666,B4-B8,template_phase,traditional,-2.1235725512385457
61,61:520678:15717:131666,B6-B8,template_phase,traditional,1.0897931379912649
61,61:520778:15809:131766,B4-B6,template_phase,traditional,-5.313752559478196
61,61:520778:15809:131766,B4-B8,template_phase,traditional,-2.4540596275323097
61,61:520778:15809:131766,B6-B8,template_phase,traditional,2.8596929319458866
61,61:520797:15827:131785,B4-B6,template_phase,traditional,-5.3277283740892045
61,61:520797:15827:131785,B4-B8,template_phase,traditional,-3.7265544123736802
61,61:520797:15827:131785,B6-B8,template_phase,traditional,1.6011739617155243
61,61:520828:15856:131816,B4-B6,template_phase,traditional,-4.62917279571446
61,61:520828:15856:131816,B4-B8,template_phase,traditional,-3.851319537264345
61,61:520828:15856:131816,B6-B8,template_phase,traditional,0.777853258450115
61,61:520838:15865:131826,B4-B6,template_phase,traditional,-4.099439329418303
61,61:520838:15865:131826,B4-B8,template_phase,traditional,-3.7987900272033954
61,61:520838:15865:131826,B6-B8,template_phase,traditional,0.30064930221490727
61,61:520919:15939:131907,B4-B6,template_phase,traditional,-4.62917279571446
61,61:520919:15939:131907,B4-B8,template_phase,traditional,-3.851319537264345
61,61:520919:15939:131907,B6-B8,template_phase,traditional,0.777853258450115
61,61:520954:15971:131942,B4-B6,template_phase,traditional,-2.649098369519841
61,61:520954:15971:131942,B4-B8,template_phase,traditional,-6.419260860788761
61,61:520954:15971:131942,B6-B8,template_phase,traditional,-3.77016249126892
61,61:521026:16036:132014,B4-B6,template_phase,traditional,-4.62917279571446
61,61:521026:16036:132014,B4-B8,template_phase,traditional,-3.851319537264345
61,61:521026:16036:132014,B6-B8,template_phase,traditional,0.777853258450115
61,61:521265:16251:132253,B4-B6,template_phase,traditional,-3.6545906545947986
61,61:521265:16251:132253,B4-B8,template_phase,traditional,-5.520921909327768
61,61:521265:16251:132253,B6-B8,template_phase,traditional,-1.8663312547329696
61,61:521283:16270:132271,B4-B6,template_phase,traditional,-4.67774575864825
61,61:521283:16270:132271,B4-B8,template_phase,traditional,-3.755611331644836
61,61:521283:16270:132271,B6-B8,template_phase,traditional,0.9221344270034137
61,61:521312:16293:132300,B4-B6,template_phase,traditional,-3.6617711330220715
61,61:521312:16293:132300,B4-B8,template_phase,traditional,-2.925690497587432
61,61:521312:16293:132300,B6-B8,template_phase,traditional,0.7360806354346394
61,61:521342:16320:132330,B4-B6,template_phase,traditional,-2.9249139268592685
61,61:521342:16320:132330,B4-B8,template_phase,traditional,-4.393822655465861
61,61:521342:16320:132330,B6-B8,template_phase,traditional,-1.4689087286065927
61,61:521354:16331:132342,B4-B6,template_phase,traditional,-4.62917279571446
61,61:521354:16331:132342,B4-B8,template_phase,traditional,-3.851319537264345
61,61:521354:16331:132342,B6-B8,template_phase,traditional,0.777853258450115
61,61:521366:16343:132354,B4-B6,template_phase,traditional,-4.447336332650224
61,61:521366:16343:132354,B4-B8,template_phase,traditional,-3.940197454499433
61,61:521366:16343:132354,B6-B8,template_phase,traditional,0.5071388781507906
61,61:521383:16359:132371,B4-B6,template_phase,traditional,-4.311695329105525
61,61:521383:16359:132371,B4-B8,template_phase,traditional,-3.4593053079215963
61,61:521383:16359:132371,B6-B8,template_phase,traditional,0.852390021183929
61,61:521399:16374:132387,B4-B6,template_phase,traditional,-2.1814979441733513
61,61:521399:16374:132387,B4-B8,template_phase,traditional,-2.9840040602491555
61,61:521399:16374:132387,B6-B8,template_phase,traditional,-0.8025061160758042
61,61:521401:16376:132389,B4-B6,template_phase,traditional,-1.5124867672941775
61,61:521401:16376:132389,B4-B8,template_phase,traditional,-3.5917832287009475
61,61:521401:16376:132389,B6-B8,template_phase,traditional,-2.07929646140677
61,61:521407:16380:132395,B4-B6,template_phase,traditional,-3.5027965782351203
61,61:521407:16380:132395,B4-B8,template_phase,traditional,-2.9211086086845697
61,61:521407:16380:132395,B6-B8,template_phase,traditional,0.5816879695505506
61,61:521443:28:132431,B4-B6,template_phase,traditional,-5.876597900842903
61,61:521443:28:132431,B4-B8,template_phase,traditional,-4.631061550597238
61,61:521443:28:132431,B6-B8,template_phase,traditional,1.245536350245665
61,61:521474:59:132462,B4-B6,template_phase,traditional,-2.1786867701173875
61,61:521474:59:132462,B4-B8,template_phase,traditional,-2.2197131235821885
61,61:521474:59:132462,B6-B8,template_phase,traditional,-0.04102635346480099
61,61:521479:64:132467,B4-B6,template_phase,traditional,-3.7621793638490644
61,61:521479:64:132467,B4-B8,template_phase,traditional,-2.1198321236146356
61,61:521479:64:132467,B6-B8,template_phase,traditional,1.6423472402344288
61,61:521587:166:132575,B4-B6,template_phase,traditional,-4.62917279571446
61,61:521587:166:132575,B4-B8,template_phase,traditional,-3.851319537264345
61,61:521587:166:132575,B6-B8,template_phase,traditional,0.777853258450115
61,61:521619:193:132607,B4-B6,template_phase,traditional,-4.62917279571446
61,61:521619:193:132607,B4-B8,template_phase,traditional,-3.851319537264338
61,61:521619:193:132607,B6-B8,template_phase,traditional,0.7778532584501221
61,61:521815:376:132803,B4-B6,template_phase,traditional,-2.408899185958255
61,61:521815:376:132803,B4-B8,template_phase,traditional,-3.2736013174825658
61,61:521815:376:132803,B6-B8,template_phase,traditional,-0.8647021315243109
61,61:521967:514:132955,B4-B6,template_phase,traditional,0.4437996596969356
61,61:521967:514:132955,B4-B8,template_phase,traditional,2.0486935257825394
61,61:521967:514:132955,B6-B8,template_phase,traditional,1.6048938660856038
61,61:521970:517:132958,B4-B6,template_phase,traditional,-4.62917279571446
61,61:521970:517:132958,B4-B8,template_phase,traditional,-3.851319537264345
61,61:521970:517:132958,B6-B8,template_phase,traditional,0.777853258450115
61,61:522009:555:132997,B4-B6,template_phase,traditional,-4.62917279571446
61,61:522009:555:132997,B4-B8,template_phase,traditional,-3.851319537264345
61,61:522009:555:132997,B6-B8,template_phase,traditional,0.777853258450115
61,61:522033:579:133021,B4-B6,template_phase,traditional,-3.8017669378686634
61,61:522033:579:133021,B4-B8,template_phase,traditional,-3.6690378105919237
61,61:522033:579:133021,B6-B8,template_phase,traditional,0.1327291272767397
61,61:522074:616:133062,B4-B6,template_phase,traditional,-5.05673863423965
61,61:522074:616:133062,B4-B8,template_phase,traditional,-3.851319537264345
61,61:522074:616:133062,B6-B8,template_phase,traditional,1.2054190969753051
61,61:522106:646:133094,B4-B6,template_phase,traditional,-4.071578332099477
61,61:522106:646:133094,B4-B8,template_phase,traditional,-4.807355177136124
61,61:522106:646:133094,B6-B8,template_phase,traditional,-0.7357768450366464
61,61:522112:651:133100,B4-B6,template_phase,traditional,-5.366453352846648
61,61:522112:651:133100,B4-B8,template_phase,traditional,-3.9171444841086327
61,61:522112:651:133100,B6-B8,template_phase,traditional,1.4493088687380151
61,61:522117:656:133105,B4-B6,template_phase,traditional,-3.455014124320982
61,61:522117:656:133105,B4-B8,template_phase,traditional,0.32262197290349093
61,61:522117:656:133105,B6-B8,template_phase,traditional,3.777636097224473
61,61:522139:678:133127,B4-B6,template_phase,traditional,-4.62917279571446
61,61:522139:678:133127,B4-B8,template_phase,traditional,-3.851319537264345
61,61:522139:678:133127,B6-B8,template_phase,traditional,0.777853258450115
61,61:522211:743:133199,B4-B6,template_phase,traditional,-1.587162903453283
61,61:522211:743:133199,B4-B8,template_phase,traditional,-5.147613720549764
61,61:522211:743:133199,B6-B8,template_phase,traditional,-3.5604508170964806
61,61:522250:779:133238,B4-B6,template_phase,traditional,-4.7230675928711605
61,61:522250:779:133238,B4-B8,template_phase,traditional,-2.9576954827247377
61,61:522250:779:133238,B6-B8,template_phase,traditional,1.7653721101464228
61,61:522264:791:133252,B4-B6,template_phase,traditional,-2.3286628612727824
61,61:522264:791:133252,B4-B8,template_phase,traditional,-2.782273817619604
61,61:522264:791:133252,B6-B8,template_phase,traditional,-0.4536109563468216
61,61:522368:887:133356,B4-B6,template_phase,traditional,-4.62917279571446
61,61:522368:887:133356,B4-B8,template_phase,traditional,-3.851319537264338
61,61:522368:887:133356,B6-B8,template_phase,traditional,0.7778532584501221
61,61:522401:912:133389,B4-B6,template_phase,traditional,-2.7779351026448538
61,61:522401:912:133389,B4-B8,template_phase,traditional,-2.064717437301873
61,61:522401:912:133389,B6-B8,template_phase,traditional,0.7132176653429809
61,61:522449:957:133437,B4-B6,template_phase,traditional,-4.315670273714517
61,61:522449:957:133437,B4-B8,template_phase,traditional,-4.414965065483223
61,61:522449:957:133437,B6-B8,template_phase,traditional,-0.09929479176870615
61,61:522486:992:133474,B4-B6,template_phase,traditional,-1.7410540247395119
61,61:522486:992:133474,B4-B8,template_phase,traditional,-2.8857190388831455
61,61:522486:992:133474,B6-B8,template_phase,traditional,-1.1446650141436336
61,61:522490:996:133478,B4-B6,template_phase,traditional,-4.62917279571446
61,61:522490:996:133478,B4-B8,template_phase,traditional,-3.851319537264345
61,61:522490:996:133478,B6-B8,template_phase,traditional,0.777853258450115
61,61:522505:1010:133493,B4-B6,template_phase,traditional,-5.920342901474349
61,61:522505:1010:133493,B4-B8,template_phase,traditional,-4.721776904243356
61,61:522505:1010:133493,B6-B8,template_phase,traditional,1.1985659972309932
61,61:522542:1044:133530,B4-B6,template_phase,traditional,-3.2497976618743465
61,61:522542:1044:133530,B4-B8,template_phase,traditional,-2.9104316532174366
61,61:522542:1044:133530,B6-B8,template_phase,traditional,0.3393660086569099
61,61:522552:1053:133540,B4-B6,template_phase,traditional,-5.384889227519274
61,61:522552:1053:133540,B4-B8,template_phase,traditional,-6.7982813540474325
61,61:522552:1053:133540,B6-B8,template_phase,traditional,-1.4133921265281586
61,61:522644:1138:133632,B4-B6,template_phase,traditional,-2.4545258256064812
61,61:522644:1138:133632,B4-B8,template_phase,traditional,-2.0160364118834835
61,61:522644:1138:133632,B6-B8,template_phase,traditional,0.43848941372299777
61,61:522654:1147:133642,B4-B6,template_phase,traditional,-4.62917279571446
61,61:522654:1147:133642,B4-B8,template_phase,traditional,-3.851319537264338
61,61:522654:1147:133642,B6-B8,template_phase,traditional,0.7778532584501221
61,61:522744:1233:133732,B4-B6,template_phase,traditional,-4.62917279571446
61,61:522744:1233:133732,B4-B8,template_phase,traditional,-3.851319537264345
61,61:522744:1233:133732,B6-B8,template_phase,traditional,0.777853258450115
61,61:522772:1261:133760,B4-B6,template_phase,traditional,-4.225211749947299
61,61:522772:1261:133760,B4-B8,template_phase,traditional,-1.088445250020193
61,61:522772:1261:133760,B6-B8,template_phase,traditional,3.1367664999271057
61,61:522852:1338:133840,B4-B6,template_phase,traditional,-2.0476413028379596
61,61:522852:1338:133840,B4-B8,template_phase,traditional,-2.252695456456131
61,61:522852:1338:133840,B6-B8,template_phase,traditional,-0.20505415361817114
61,61:522929:1408:133917,B4-B6,template_phase,traditional,-4.62917279571446
61,61:522929:1408:133917,B4-B8,template_phase,traditional,-3.851319537264345
61,61:522929:1408:133917,B6-B8,template_phase,traditional,0.777853258450115
61,61:522933:1411:133921,B4-B6,template_phase,traditional,-3.823702373214786
61,61:522933:1411:133921,B4-B8,template_phase,traditional,-2.6275799324804794
61,61:522933:1411:133921,B6-B8,template_phase,traditional,1.1961224407343067
61,61:522944:1421:133932,B4-B6,template_phase,traditional,-5.2889219891336765
61,61:522944:1421:133932,B4-B8,template_phase,traditional,-3.329107495423834
61,61:522944:1421:133932,B6-B8,template_phase,traditional,1.9598144937098425
61,61:522946:1423:133934,B4-B6,template_phase,traditional,-1.2534576453201467
61,61:522946:1423:133934,B4-B8,template_phase,traditional,-1.3928409866685811
61,61:522946:1423:133934,B6-B8,template_phase,traditional,-0.13938334134843444
61,61:522989:1460:133977,B4-B6,template_phase,traditional,-4.360858836357494
61,61:522989:1460:133977,B4-B8,template_phase,traditional,-2.1191425319242256
61,61:522989:1460:133977,B6-B8,template_phase,traditional,2.241716304433268
61,61:523049:1516:134037,B4-B6,template_phase,traditional,-3.395677066314299
61,61:523049:1516:134037,B4-B8,template_phase,traditional,-3.851319537264338
61,61:523049:1516:134037,B6-B8,template_phase,traditional,-0.45564247095003907
61,61:523087:1552:134075,B4-B6,template_phase,traditional,-3.7092104424127896
61,61:523087:1552:134075,B4-B8,template_phase,traditional,-1.8678693921444207
61,61:523087:1552:134075,B6-B8,template_phase,traditional,1.841341050268369
61,61:523215:1669:134203,B4-B6,template_phase,traditional,-2.0677897854203806
61,61:523215:1669:134203,B4-B8,template_phase,traditional,-0.04427498448385592
61,61:523215:1669:134203,B6-B8,template_phase,traditional,2.0235148009365247
61,61:523357:1801:134345,B4-B6,template_phase,traditional,-3.3164509654583867
61,61:523357:1801:134345,B4-B8,template_phase,traditional,-2.7369121270584316
61,61:523357:1801:134345,B6-B8,template_phase,traditional,0.5795388383999551
61,61:523492:1924:134480,B4-B6,template_phase,traditional,-4.62917279571446
61,61:523492:1924:134480,B4-B8,template_phase,traditional,-14.488664616871958
61,61:523492:1924:134480,B6-B8,template_phase,traditional,-9.859491821157498
61,61:523534:1962:134522,B4-B6,template_phase,traditional,-2.660085197571405
61,61:523534:1962:134522,B4-B8,template_phase,traditional,-3.7530417144637624
61,61:523534:1962:134522,B6-B8,template_phase,traditional,-1.0929565168923574
61,61:523566:1992:134554,B4-B6,template_phase,traditional,-0.48420732070962913
61,61:523566:1992:134554,B4-B8,template_phase,traditional,1.1484166467430512
61,61:523566:1992:134554,B6-B8,template_phase,traditional,1.6326239674526803
61,61:523580:2004:134568,B4-B6,template_phase,traditional,-4.772158472706103
61,61:523580:2004:134568,B4-B8,template_phase,traditional,-3.7875183509248487
61,61:523580:2004:134568,B6-B8,template_phase,traditional,0.9846401217812542
61,61:523665:2081:134653,B4-B6,template_phase,traditional,-2.1272701499146365
61,61:523665:2081:134653,B4-B8,template_phase,traditional,-1.8218335609918839
61,61:523665:2081:134653,B6-B8,template_phase,traditional,0.3054365889227526
61,61:523702:2113:134690,B4-B6,template_phase,traditional,-4.240772710637067
61,61:523702:2113:134690,B4-B8,template_phase,traditional,-3.7315643499326896
61,61:523702:2113:134690,B6-B8,template_phase,traditional,0.5092083607043776
61,61:523822:2225:134810,B4-B6,template_phase,traditional,-2.9371710317328663
61,61:523822:2225:134810,B4-B8,template_phase,traditional,-4.413539562420077
61,61:523822:2225:134810,B6-B8,template_phase,traditional,-1.4763685306872105
61,61:523831:2234:134819,B4-B6,template_phase,traditional,-3.0015575911961534
61,61:523831:2234:134819,B4-B8,template_phase,traditional,-3.0345550298628226
61,61:523831:2234:134819,B6-B8,template_phase,traditional,-0.032997438666669154
61,61:523909:2305:134897,B4-B6,template_phase,traditional,-3.8571982061203727
61,61:523909:2305:134897,B4-B8,template_phase,traditional,-3.3750294142439543
61,61:523909:2305:134897,B6-B8,template_phase,traditional,0.48216879187641837
61,61:523958:2353:134946,B4-B6,template_phase,traditional,-4.484106055781517
61,61:523958:2353:134946,B4-B8,template_phase,traditional,-3.6082847528475597
61,61:523958:2353:134946,B6-B8,template_phase,traditional,0.8758213029339572
61,61:523964:2359:134952,B4-B6,template_phase,traditional,-3.988965394970265
61,61:523964:2359:134952,B4-B8,template_phase,traditional,-3.965296482434667
61,61:523964:2359:134952,B6-B8,template_phase,traditional,0.023668912535597997
61,61:523985:2378:134973,B4-B6,template_phase,traditional,-3.0518153239494126
61,61:523985:2378:134973,B4-B8,template_phase,traditional,-2.968467083451742
61,61:523985:2378:134973,B6-B8,template_phase,traditional,0.08334824049767064
61,61:524066:2453:135054,B4-B6,template_phase,traditional,-3.644668046294065
61,61:524066:2453:135054,B4-B8,template_phase,traditional,7.253304725886544
61,61:524066:2453:135054,B6-B8,template_phase,traditional,10.897972772180609
61,61:524072:2458:135060,B4-B6,template_phase,traditional,-3.8122290510517587
61,61:524072:2458:135060,B4-B8,template_phase,traditional,0.4857836918107097
61,61:524072:2458:135060,B6-B8,template_phase,traditional,4.298012742862468
61,61:524103:2486:135091,B4-B6,template_phase,traditional,-4.189895636407776
61,61:524103:2486:135091,B4-B8,template_phase,traditional,-2.561494861869896
61,61:524103:2486:135091,B6-B8,template_phase,traditional,1.6284007745378801
61,61:524126:2507:135114,B4-B6,template_phase,traditional,-0.5773669996316642
61,61:524126:2507:135114,B4-B8,template_phase,traditional,-2.3232042553018957
61,61:524126:2507:135114,B6-B8,template_phase,traditional,-1.7458372556702315
61,61:524142:2521:135130,B4-B6,template_phase,traditional,-4.62917279571446
61,61:524142:2521:135130,B4-B8,template_phase,traditional,-3.851319537264345
61,61:524142:2521:135130,B6-B8,template_phase,traditional,0.777853258450115
61,61:524158:2536:135146,B4-B6,template_phase,traditional,-3.64787293535764
61,61:524158:2536:135146,B4-B8,template_phase,traditional,-4.107188325784449
61,61:524158:2536:135146,B6-B8,template_phase,traditional,-0.45931539042680924
61,61:524213:2589:135201,B4-B6,template_phase,traditional,-6.293895676689317
61,61:524213:2589:135201,B4-B8,template_phase,traditional,-5.196177021014805
61,61:524213:2589:135201,B6-B8,template_phase,traditional,1.0977186556745124
61,61:524214:2590:135202,B4-B6,template_phase,traditional,-2.583481198242076
61,61:524214:2590:135202,B4-B8,template_phase,traditional,-4.152347453550945
61,61:524214:2590:135202,B6-B8,template_phase,traditional,-1.568866255308869
61,61:524283:2654:135271,B4-B6,template_phase,traditional,-4.150462813054659
61,61:524283:2654:135271,B4-B8,template_phase,traditional,-2.755528809510345
61,61:524283:2654:135271,B6-B8,template_phase,traditional,1.3949340035443143
61,61:524341:2704:135329,B4-B6,template_phase,traditional,-2.4582217041773617
61,61:524341:2704:135329,B4-B8,template_phase,traditional,-2.212769896182543
61,61:524341:2704:135329,B6-B8,template_phase,traditional,0.2454518079948187
61,61:524343:2706:135331,B4-B6,template_phase,traditional,-4.926449838783249
61,61:524343:2706:135331,B4-B8,template_phase,traditional,-4.573077775818156
61,61:524343:2706:135331,B6-B8,template_phase,traditional,0.35337206296509294
61,61:524437:2794:135425,B4-B6,template_phase,traditional,-3.3049926372649594
61,61:524437:2794:135425,B4-B8,template_phase,traditional,-4.5661613123628015
61,61:524437:2794:135425,B6-B8,template_phase,traditional,-1.2611686750978421
61,61:524473:2829:135461,B4-B6,template_phase,traditional,-34.62917279571448
61,61:524473:2829:135461,B4-B8,template_phase,traditional,-33.85131953726436
61,61:524473:2829:135461,B6-B8,template_phase,traditional,0.7778532584501221
61,61:524574:2922:135562,B4-B6,template_phase,traditional,-4.62917279571446
61,61:524574:2922:135562,B4-B8,template_phase,traditional,-3.851319537264345
61,61:524574:2922:135562,B6-B8,template_phase,traditional,0.777853258450115
61,61:524579:2927:135567,B4-B6,template_phase,traditional,-4.62917279571446
61,61:524579:2927:135567,B4-B8,template_phase,traditional,-3.851319537264345
61,61:524579:2927:135567,B6-B8,template_phase,traditional,0.777853258450115
61,61:524595:2941:135583,B4-B6,template_phase,traditional,-4.62917279571446
61,61:524595:2941:135583,B4-B8,template_phase,traditional,-3.851319537264345
61,61:524595:2941:135583,B6-B8,template_phase,traditional,0.777853258450115
61,61:524625:2968:135613,B4-B6,template_phase,traditional,-4.62917279571446
61,61:524625:2968:135613,B4-B8,template_phase,traditional,-3.851319537264338
61,61:524625:2968:135613,B6-B8,template_phase,traditional,0.7778532584501221
61,61:524716:3047:135704,B4-B6,template_phase,traditional,-2.547227932330081
61,61:524716:3047:135704,B4-B8,template_phase,traditional,-3.8729414416225936
61,61:524716:3047:135704,B6-B8,template_phase,traditional,-1.3257135092925125
61,61:524749:3078:135737,B4-B6,template_phase,traditional,-5.106858657868109
61,61:524749:3078:135737,B4-B8,template_phase,traditional,-5.229128324610436
61,61:524749:3078:135737,B6-B8,template_phase,traditional,-0.12226966674232642
61,61:524768:3096:135756,B4-B6,template_phase,traditional,-5.69255770285119
61,61:524768:3096:135756,B4-B8,template_phase,traditional,-3.8674434663059785
61,61:524768:3096:135756,B6-B8,template_phase,traditional,1.825114236545211
