method,method_class,axis,stratum,n_pair_rows,n_runs,support_loss_fraction,sigma68_ns,sigma68_ci_low_ns,sigma68_ci_high_ns,full_rms_ns,full_rms_ci_low_ns,full_rms_ci_high_ns,tail_fraction_abs_gt_5ns
waveform_only_mlp,control,timing_tail_atom,low,21828,21,0.6666666666666667,2.86365079151377,3.428634186916709,4.325840879902727,5.5496567949113285,6.319597438252302,8.558121349119222,0.10999633498259116
waveform_only_mlp,control,timing_tail_atom,mid,21828,21,0.6666666666666667,3.515872017334603,4.172883502648863,5.2061246632015985,7.534589831376687,7.076495247819142,8.362274269687463,0.1462341946124244
waveform_only_mlp,control,baseline_contamination,low_baseline,6608,21,0.8990898540101399,3.809161721529801,17.06425045596368,29.433955266279664,21.417304045984174,24.674645351452153,37.655967876213786,0.21761501210653753
waveform_only_mlp,control,baseline_contamination,nominal_baseline,58876,21,0.10091014598986014,3.8811965694054082,10.201586817681877,21.0136551069196,19.50653389046408,25.1037587729427,33.62929699824935,0.2182213465588695
waveform_only_mlp,control,saturation_boundary,deep,3417,21,0.9478193146417445,37.23767889896384,19.665979647608204,34.48333336781437,40.222506715878076,29.095805859688255,36.01730950231793,0.8220661398887913
waveform_only_mlp,control,saturation_boundary,mild,5545,21,0.9153228269500947,16.080737825351726,22.83350511483804,33.50309640908883,28.911893709724126,31.839259528635555,40.465832754026664,0.3572587917042381
waveform_only_mlp,control,saturation_boundary,moderate,3014,20,0.9539734897074095,39.86009754950472,27.090990219400823,39.5661871933646,42.942307064521714,33.763780618112435,41.23285482683576,0.9011280690112807
waveform_only_mlp,control,saturation_boundary,none,53508,21,0.1828843687007513,3.3194386481377585,3.777273270772709,4.531005924738041,12.233137822188173,16.135131396080553,21.008677999640984,0.13661508559467744
waveform_only_mlp,control,two_pulse_score,not_pileup_like,54087,21,0.1740425142019425,3.3247444861390725,4.001302928483469,4.688501561996042,6.865053806590384,7.223398456818885,8.889261573053378,0.1325642021188086
waveform_only_mlp,control,two_pulse_score,pileup_like,11397,21,0.8259574857980575,39.36755673479927,32.96240119171153,41.56507396980675,45.39217784541779,40.81824401451144,46.99608637351959,0.5521628498727735
waveform_only_mlp,control,topology,B2_containing,43956,21,0.3287520615722924,4.672488982987291,17.583202369122205,30.45502441448385,23.76521826468425,26.38963920983898,38.30913535402719,0.26144326144326147
waveform_only_mlp,control,topology,downstream_only,21528,21,0.6712479384277075,3.0419685163148724,3.02307562842076,3.426285539934266,6.749489883568035,5.541292525874876,7.682174626999783,0.1014957264957265
pool_label_control,control,anomaly_taxon,baseline_contamination,3181,20,0.9514232484270967,1.7526089445065671,1.2986088120659995,1.7719947669789078,3.943491012259455,1.8618702562723088,3.42983476916759,0.06507387613957875
pool_label_control,control,anomaly_taxon,common_support,33269,21,0.49195223260643817,4.987478907679597,3.7992998687537427,4.19855482723137,7.548986062752534,5.873291416249652,7.242442548542444,0.38976224112537194
pool_label_control,control,anomaly_taxon,saturation_boundary,11976,21,0.8171156312992487,29.715037301030076,24.852983077057456,36.782729716847115,36.524528919016014,33.068646186936114,40.3763512727572,0.6391115564462257
pool_label_control,control,anomaly_taxon,timing_tail_high_q_shift,17051,21,0.7396157840083073,7.549177808281071,5.309091929066718,10.030356911579778,20.393930846628542,22.114053159818344,29.00266867820495,0.519676265321682
pool_label_control,control,timing_tail_atom,high,21828,21,0.6666666666666667,18.68314529627792,25.555502726264955,35.61193645014606,30.398844093925074,33.59552788639845,41.512721049514305,0.5432930181418362
pool_label_control,control,timing_tail_atom,low,21828,21,0.6666666666666667,6.571813726784443,4.338701869321388,5.7948393484525615,8.534898937490125,6.96824250083384,9.144458909896066,0.4100238226131574
pool_label_control,control,timing_tail_atom,mid,21828,21,0.6666666666666667,5.070661114308786,4.533360243679341,5.23864391930488,8.865804068190034,7.464131568400194,8.79503897294096,0.3963258200476452
pool_label_control,control,baseline_contamination,low_baseline,6608,21,0.8990898540101399,2.6337541160867715,16.723869749136064,30.744849751112408,20.63989509603046,24.724843108501076,39.05870224064015,0.211864406779661
pool_label_control,control,baseline_contamination,nominal_baseline,58876,21,0.10091014598986014,6.616285049577533,11.607780498117855,22.499271601940798,19.410843043333106,24.746455815297516,33.5176191479167,0.4879577416944086
pool_label_control,control,saturation_boundary,deep,3417,21,0.9478193146417445,38.56069376826179,19.23943389465042,31.396983204782256,40.22097054595193,29.560657201939808,38.30362431585187,0.8501609599063507
pool_label_control,control,saturation_boundary,mild,5545,21,0.9153228269500947,16.38584972671234,23.25888648662659,34.96523432739194,28.486167440740758,33.971455751709236,42.189960317505026,0.42813345356176735
pool_label_control,control,saturation_boundary,moderate,3014,20,0.9539734897074095,41.47791527770906,30.650643706341242,43.59942522067795,42.51490172704142,36.020051852725366,42.96322879384017,0.8715992037159921
pool_label_control,control,saturation_boundary,none,53508,21,0.1828843687007513,5.4548027631604405,4.1859350994285345,4.586827462955131,13.153615296234266,17.12889201509506,20.69836262422645,0.4271137026239067
pool_label_control,control,two_pulse_score,not_pileup_like,54087,21,0.1740425142019425,5.440937416155166,4.695073157348286,5.662489988573606,8.818526315294955,7.836647719649188,9.521188280301793,0.41603342762586204
pool_label_control,control,two_pulse_score,pileup_like,11397,21,0.8259574857980575,38.80646793320386,31.273044870085418,42.20960475292998,41.79817746133972,39.374530739603046,45.59196134086071,0.718434675791875
pool_label_control,control,topology,B2_containing,43956,21,0.3287520615722924,4.47718455393346,17.788401027856082,28.948407346560295,23.127179543771167,28.84422645450956,39.88510319790012,0.30635180635180637
pool_label_control,control,topology,downstream_only,21528,21,0.6712479384277075,4.551120347873682,1.698258012465866,1.8755629080051623,8.709441824978969,4.73096631826495,6.991316717437794,0.17623560014864362
ml_shuffled_target_control,control,anomaly_taxon,baseline_contamination,3181,20,0.9514232484270967,3.3531388210075255,2.8894517492990324,3.638199954502841,3.7702679369679517,3.091355637419423,4.583094117059933,0.14083621502672117
ml_shuffled_target_control,control,anomaly_taxon,common_support,33269,21,0.49195223260643817,4.066579357036172,3.7159337109681174,4.321156825194674,6.081833625310517,6.080770301362414,7.324232928395778,0.21891250112717545
ml_shuffled_target_control,control,anomaly_taxon,saturation_boundary,11976,21,0.8171156312992487,31.49250454633078,24.438473146786087,36.32306711908502,39.58816177323102,33.38870848262398,40.310530126109434,0.6527221108884436
ml_shuffled_target_control,control,anomaly_taxon,timing_tail_high_q_shift,17051,21,0.7396157840083073,4.78321310545195,4.717397374804655,10.337999218595966,20.592970796049908,23.625317923753652,29.13701853784815,0.29921998709753095
ml_shuffled_target_control,control,timing_tail_atom,high,21828,21,0.6666666666666667,20.501077706869307,22.959997069413326,40.57999536793464,33.47645593657587,33.158744763230764,43.28148103309133,0.4354498808869342
ml_shuffled_target_control,control,timing_tail_atom,low,21828,21,0.6666666666666667,4.016022445363078,4.450079933785916,5.2006121128984715,5.934325540747589,7.306149677515284,9.547769334153951,0.22017592083562396
ml_shuffled_target_control,control,timing_tail_atom,mid,21828,21,0.6666666666666667,4.532464034451433,5.060411670736711,6.058311032821703,7.9042349619591095,7.533113503681265,9.033579054991158,0.27460142935678944
ml_shuffled_target_control,control,baseline_contamination,low_baseline,6608,21,0.8990898540101399,4.600883341302624,16.99350638268389,29.16765888205681,22.448300967592633,26.32857889307329,36.52572498849881,0.2672518159806295
ml_shuffled_target_control,control,baseline_contamination,nominal_baseline,58876,21,0.10091014598986014,5.047966182220964,12.605462430084382,24.45182639061395,20.4414608020014,26.72242690431947,33.32138509680992,0.3204191860860113
ml_shuffled_target_control,control,saturation_boundary,deep,3417,21,0.9478193146417445,39.13337934972652,21.41121297843647,32.43075288629075,41.971872086137445,30.490047859916867,38.8166363861351,0.8419666374012291
ml_shuffled_target_control,control,saturation_boundary,mild,5545,21,0.9153228269500947,16.892619535960772,23.608882837566544,37.10327450292071,30.368692134565105,33.29908915376473,41.504812058860054,0.4110009017132552
ml_shuffled_target_control,control,saturation_boundary,moderate,3014,20,0.9539734897074095,42.793606585027675,29.938355370216286,43.358738841253405,44.577174739035875,34.94746203037207,43.031216215719226,0.9024552090245521
ml_shuffled_target_control,control,saturation_boundary,none,53508,21,0.1828843687007513,4.309074504930302,4.454667463516178,5.3353424259823266,12.795375322909054,16.25398408960176,21.980508652977477,0.24957015773342303
ml_shuffled_target_control,control,two_pulse_score,not_pileup_like,54087,21,0.1740425142019425,4.510536409586799,4.975082126086973,6.008146858461374,7.388790017373923,8.109380806039313,9.505518392511911,0.2699724517906336
ml_shuffled_target_control,control,two_pulse_score,pileup_like,11397,21,0.8259574857980575,40.128974881498095,34.4199079234693,42.339740339665006,45.23524399913997,40.092767035797465,45.189862054072876,0.5858559269983329
ml_shuffled_target_control,control,topology,B2_containing,43956,21,0.3287520615722924,5.851649433282754,19.81535219160087,31.865979552863166,24.864796542415363,28.745562705864412,39.48326633826948,0.3313768313768314
ml_shuffled_target_control,control,topology,downstream_only,21528,21,0.6712479384277075,3.960193751852196,3.812177274377041,4.53501165080114,7.42362539796182,6.06840621472698,8.257893312981187,0.20201597918989223
