method,axis,stratum,nominal_coverage,n_runs,n_pair_rows,coverage,coverage_ci_low,coverage_ci_high,coverage_error,abs_coverage_error,mean_interval_width_ns,interval_width_ci_low_ns,interval_width_ci_high_ns,fallback_fraction
ml_shuffled_target_control,timing_tail_atom,mid,0.95,20,21824,0.9458852639296188,0.9121320833569282,0.9775913386965446,-0.004114736070381153,0.004114736070381153,37.264721480157974,32.67520868927241,41.7771358465238,0.0
ml_shuffled_target_control,topology,B2_containing,0.68,20,43946,0.6877531515951395,0.5958239936237877,0.7621754069363917,0.007753151595139451,0.007753151595139451,10.631245698541791,10.223674208564992,11.065632485254934,0.0
ml_shuffled_target_control,topology,B2_containing,0.95,20,43946,0.9489600873799663,0.9135137081237374,0.9669576622561891,-0.0010399126200336672,0.0010399126200336672,142.5662199727478,137.5843592063084,144.9469386223744,0.0
ml_shuffled_target_control,topology,downstream_only,0.68,20,21525,0.6790243902439025,0.6286501158679512,0.7324635363022967,-0.0009756097560975618,0.0009756097560975618,7.786213877155657,7.595725912227902,7.954881272990263,0.0
ml_shuffled_target_control,topology,downstream_only,0.95,20,21525,0.943739837398374,0.9082866824947982,0.9662344471684068,-0.006260162601625985,0.006260162601625985,16.952108733739255,16.51144818351205,17.269335586923926,0.0
ml_shuffled_target_control,two_pulse_score,not_pileup_like,0.68,20,54077,0.6790317510216913,0.6370512604875558,0.7175822132074565,-0.0009682489783087167,0.0009682489783087167,9.078329442893525,8.95559457807122,9.226144959373258,0.0
ml_shuffled_target_control,two_pulse_score,not_pileup_like,0.95,20,54077,0.9482774562198347,0.903404483758376,0.9661951856503139,-0.001722543780165231,0.001722543780165231,27.855860743775054,25.34767291622044,30.213653030730114,0.0
ml_shuffled_target_control,two_pulse_score,pileup_like,0.68,20,11394,0.6786905388801123,0.5805959369836171,0.7464472549800355,-0.0013094611198877226,0.0013094611198877226,56.07220362153719,51.027520972787755,59.58733143327192,0.0
ml_shuffled_target_control,two_pulse_score,pileup_like,0.95,20,11394,0.9494470774091627,0.9336884349353193,0.9608086907306138,-0.0005529225908372792,0.0005529225908372792,211.21793944679447,210.88894331962186,211.52996597778875,0.0
mlp,anomaly_taxon,baseline_contamination,0.68,11,3119,0.6604680987495992,0.5834894460686907,0.7385287164208486,-0.01953190125040083,0.01953190125040083,6.454360992173174,6.272558228651098,6.57387694064225,0.0
mlp,anomaly_taxon,baseline_contamination,0.95,11,3119,0.9301058031420327,0.8822424051169243,0.9761424326837426,-0.019894196857967228,0.019894196857967228,11.260613898786026,11.185001646356131,11.424033210624856,0.0
mlp,anomaly_taxon,common_support,0.68,20,33264,0.664081289081289,0.6091532638257061,0.6945748700948653,-0.015918710918711,0.015918710918711,6.461581056242416,6.3637340856431255,6.520510930996185,0.0
mlp,anomaly_taxon,common_support,0.95,20,33264,0.9410473785473785,0.9254752854656669,0.960690806695366,-0.008952621452621434,0.008952621452621434,12.541249271384578,12.274011210821776,12.83592734392734,0.0
mlp,anomaly_taxon,saturation_boundary,0.68,20,11970,0.6832080200501253,0.5714346568826522,0.7684499286810341,0.0032080200501252154,0.0032080200501252154,37.83977693187768,35.86100447884484,39.481129918153016,0.0
mlp,anomaly_taxon,saturation_boundary,0.95,20,11970,0.9477025898078529,0.9208006438356703,0.9722914269609222,-0.0022974101921470202,0.0022974101921470202,190.43634532400594,188.76866024745962,191.774779073508,0.0
mlp,anomaly_taxon,timing_tail_high_q_shift,0.68,20,17049,0.6581617690187108,0.6002354956653732,0.7356928764610342,-0.02183823098128923,0.02183823098128923,8.634073319885617,8.537922883446093,8.764049628569092,0.0
mlp,anomaly_taxon,timing_tail_high_q_shift,0.95,20,17049,0.9520206463722213,0.9213895015769771,0.9657468883664987,0.002020646372221324,0.002020646372221324,91.88943236117801,84.78546975735111,95.631057362626,0.0
mlp,baseline_contamination,low_baseline,0.68,18,6590,0.6669195751138088,0.5809793583865599,0.7335777339357392,-0.013080424886191211,0.013080424886191211,8.496322367940977,8.362220176374274,8.718387925161196,0.0
mlp,baseline_contamination,low_baseline,0.95,18,6590,0.9487101669195751,0.8758200986169753,0.974306355634066,-0.0012898330804248515,0.0012898330804248515,121.12473289517146,113.02835571104141,126.12951351105255,0.0
mlp,baseline_contamination,nominal_baseline,0.68,20,58865,0.6714006625329143,0.6081074587260762,0.7442129869600281,-0.008599337467085744,0.008599337467085744,8.581303687038156,8.467682368593687,8.74399141550898,0.0
mlp,baseline_contamination,nominal_baseline,0.95,20,58865,0.9510235284124692,0.9092600791432567,0.9732445127739445,0.0010235284124692212,0.0010235284124692212,86.08093045764885,80.94247921596235,88.25442498582468,0.0
mlp,saturation_boundary,deep,0.68,20,3412,0.6723329425556858,0.5799806836689796,0.7975524651497756,-0.007667057444314285,0.007667057444314285,46.448248675996005,44.52680191329565,48.94518323170107,0.0
mlp,saturation_boundary,deep,0.95,20,3412,0.947831184056272,0.9254716323830651,0.9693355119130619,-0.0021688159437279753,0.0021688159437279753,188.00159477796194,187.43580348585988,188.8005324699021,0.0
mlp,saturation_boundary,mild,0.68,19,5527,0.6812013750678487,0.5550320589024927,0.7958587558791315,0.0012013750678486756,0.0012013750678486756,13.179115340222749,11.636761752774534,14.596229311209688,0.0
mlp,saturation_boundary,mild,0.95,19,5527,0.9506061154333273,0.907643695202925,0.9664796791921341,0.0006061154333273366,0.0006061154333273366,163.2492208070594,160.4895173579868,164.45092593338282,0.0
mlp,saturation_boundary,moderate,0.68,19,3001,0.676107964011996,0.5932695140864765,0.7710525858646019,-0.003892035988004028,0.003892035988004028,58.63627574723281,56.09666486967583,61.197153530581744,0.0
mlp,saturation_boundary,moderate,0.95,19,3001,0.9453515494835055,0.9108389090761578,0.9683161273802701,-0.004648450516494429,0.004648450516494429,196.05087111474595,195.59862730759704,196.5766959795068,0.0
mlp,saturation_boundary,none,0.68,20,53501,0.6641184276929403,0.6064079485789978,0.7066370622440503,-0.015881572307059777,0.015881572307059777,7.107004047865687,7.013089746536773,7.197465595894383,0.0
mlp,saturation_boundary,none,0.95,20,53501,0.951141100166352,0.9253678305807097,0.9626331591083266,0.0011411001663520492,0.0011411001663520492,17.043627366451418,15.659291913302033,17.661681223353938,0.0
mlp,timing_tail_atom,high,0.68,20,21825,0.6826575028636884,0.5697912625728438,0.7414267031241031,0.002657502863688377,0.002657502863688377,13.301518370678188,12.675103786370686,13.711658042578527,0.0
mlp,timing_tail_atom,high,0.95,20,21825,0.9483619702176403,0.8989117208228693,0.9643717460403362,-0.0016380297823596068,0.0016380297823596068,176.81625647032214,173.51750881436496,178.23314521205336,0.0
mlp,timing_tail_atom,low,0.68,20,21822,0.6691412336174503,0.5764832862871914,0.7068446054844436,-0.01085876638254979,0.01085876638254979,6.887589044188752,6.77470618001503,6.976569689798715,0.0
mlp,timing_tail_atom,low,0.95,20,21822,0.9492255521950326,0.9025032402230299,0.9617841255739477,-0.000774447804967382,0.000774447804967382,19.572310582711687,18.805657287612622,20.182828729398967,0.0
mlp,timing_tail_atom,mid,0.68,20,21824,0.6678427419354839,0.6109590794002259,0.7380018192327509,-0.012157258064516174,0.012157258064516174,7.988030953215472,7.861792860898865,8.153256579547955,0.0
mlp,timing_tail_atom,mid,0.95,20,21824,0.9457936217008798,0.9209239686172661,0.9737074979608114,-0.004206378299120184,0.004206378299120184,33.460405174917156,29.63871105468591,37.9733611691769,0.0
mlp,topology,B2_containing,0.68,20,43946,0.679015154962909,0.5022097170532949,0.740510095219221,-0.0009848450370910644,0.0009848450370910644,9.311288379784354,9.035903782940396,9.50329179079694,0.0
mlp,topology,B2_containing,0.95,20,43946,0.9489828425795295,0.9096949144967695,0.9676899589002993,-0.0010171574204704825,0.0010171574204704825,131.44095616745156,125.62992844161167,133.86575274642408,0.0
mlp,topology,downstream_only,0.68,20,21525,0.6439024390243903,0.5619065507741913,0.7532455605350327,-0.03609756097560979,0.03609756097560979,5.969197736514313,5.82116282991162,6.165334580648144,0.0
mlp,topology,downstream_only,0.95,20,21525,0.934123112659698,0.9069237349797112,0.9616380876861201,-0.015876887340301904,0.015876887340301904,11.436110773104406,11.317163087891739,11.59737558664282,0.0
mlp,two_pulse_score,not_pileup_like,0.68,20,54077,0.6655694657617841,0.6087370702528652,0.7162482149123378,-0.014430534238215942,0.014430534238215942,7.743000240485884,7.646202892027114,7.857077886156141,0.0
mlp,two_pulse_score,not_pileup_like,0.95,20,54077,0.9479261053682712,0.9005735985340174,0.9653114687797789,-0.002073894631728801,0.002073894631728801,25.94389017835493,22.639270278226622,27.690974045337164,0.0
mlp,two_pulse_score,pileup_like,0.68,20,11394,0.6784272424082851,0.6199880855897816,0.7525275949006814,-0.001572757591714935,0.001572757591714935,50.15160087171255,47.03550911626346,53.42901910997864,0.0
mlp,two_pulse_score,pileup_like,0.95,20,11394,0.9489204844655081,0.9333785121730538,0.9634053351253309,-0.001079515534491815,0.001079515534491815,200.61694553948217,200.00348442306282,201.1933046957002,0.0
pair_median,anomaly_taxon,baseline_contamination,0.68,11,3119,0.6825905739018916,0.6340722939580259,0.7117930089659457,0.0025905739018915463,0.0025905739018915463,2.5442571846664195,2.483923777686309,2.5818034359841904,0.0
pair_median,anomaly_taxon,baseline_contamination,0.95,11,3119,0.9512664315485733,0.9328806831602838,0.9586087782230552,0.0012664315485733102,0.0012664315485733102,5.504822717475658,5.439122395633086,5.55203034013668,0.0
pair_median,anomaly_taxon,common_support,0.68,20,33264,0.6815476190476191,0.6624014642046121,0.699852777554067,0.00154761904761902,0.00154761904761902,3.2394551144925807,3.21616388293375,3.266020614539439,0.0
pair_median,anomaly_taxon,common_support,0.95,20,33264,0.9515993265993266,0.9262591324465314,0.9700925884148898,0.0015993265993266004,0.0015993265993266004,8.292164353704866,7.8963755966519145,8.516650875030953,0.0
pair_median,anomaly_taxon,saturation_boundary,0.68,20,11970,0.6827067669172933,0.5660986734596849,0.7671812785157462,0.002706766917293213,0.002706766917293213,41.00554329551462,38.59657933248471,42.94117942372083,0.0
pair_median,anomaly_taxon,saturation_boundary,0.95,20,11970,0.9491228070175438,0.9187778000497473,0.9696191319811567,-0.0008771929824561431,0.0008771929824561431,203.12843469009553,200.60456362075303,204.76608857215308,0.0
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.68,20,17049,0.6821514458326001,0.6619083601211616,0.7023212396798169,0.002151445832600074,0.002151445832600074,3.48638442887373,3.4607396293342387,3.5117295869620815,0.0
pair_median,anomaly_taxon,timing_tail_high_q_shift,0.95,20,17049,0.9521966097718342,0.932006138756883,0.9691149200813896,0.0021966097718342237,0.0021966097718342237,94.3062831387369,88.16982358697888,97.75581615223241,0.0
pair_median,baseline_contamination,low_baseline,0.68,18,6590,0.695144157814871,0.5771866163826276,0.7443126480730139,0.015144157814870995,0.015144157814870995,3.6005795143028174,3.390161632095385,3.688564447221182,0.0
pair_median,baseline_contamination,low_baseline,0.95,18,6590,0.9499241274658573,0.8884795313544321,0.9697521056012881,-7.587253414265138e-05,7.587253414265138e-05,134.2570527732391,125.26304676272238,138.81152190069923,0.0
pair_median,baseline_contamination,nominal_baseline,0.68,20,58865,0.6890512188906821,0.6159079431984887,0.7443494816755455,0.009051218890682056,0.009051218890682056,4.268617922633411,4.181739977920534,4.361280368119711,0.0
pair_median,baseline_contamination,nominal_baseline,0.95,20,58865,0.9508196721311475,0.8772071553431886,0.9701269449769087,0.0008196721311475308,0.0008196721311475308,96.64266673802496,88.74204632115243,100.10129581694922,0.0
pair_median,saturation_boundary,deep,0.68,20,3412,0.6735052754982415,0.5670947250449858,0.7217635337021489,-0.006494724501758586,0.006494724501758586,49.76566275152328,47.436800278184336,51.58304139129632,0.0
pair_median,saturation_boundary,deep,0.95,20,3412,0.9472450175849941,0.9315802080330015,0.9705892904919957,-0.0027549824150058244,0.0027549824150058244,201.22759031947385,200.77932175454498,201.73202021281742,0.0
pair_median,saturation_boundary,mild,0.68,19,5527,0.6736023159037452,0.5730775353169079,0.7471790279579327,-0.006397684096254852,0.006397684096254852,12.227582288927584,10.547947384241839,13.800227930694033,0.0
pair_median,saturation_boundary,mild,0.95,19,5527,0.9511489053736204,0.9252757011335039,0.9704880063594193,0.0011489053736204458,0.0011489053736204458,171.93774313641939,168.27501406510078,174.92929689675336,0.0
pair_median,saturation_boundary,moderate,0.68,19,3001,0.6734421859380206,0.5292713643004568,0.7993558776562623,-0.006557814061979417,0.006557814061979417,63.766474686453066,59.81834079266456,67.74180728344385,0.0
pair_median,saturation_boundary,moderate,0.95,19,3001,0.9463512162612463,0.9173176929324615,0.971152293090058,-0.003648783738753658,0.003648783738753658,206.41076598013888,205.72039960397672,207.20293191750616,0.0
pair_median,saturation_boundary,none,0.68,20,53501,0.6824732247995364,0.643767226596124,0.7006078015193244,0.0024732247995363776,0.0024732247995363776,3.314363611590243,3.2741904369353088,3.3361095066959923,0.0
pair_median,saturation_boundary,none,0.95,20,53501,0.9508981140539429,0.9277942877701434,0.9643086548273411,0.0008981140539429111,0.0008981140539429111,13.008985980911206,10.803077331550616,14.626466116424181,0.0
pair_median,timing_tail_atom,high,0.68,20,21825,0.6925544100801833,0.6040788390803804,0.7606320156569092,0.01255441008018321,0.01255441008018321,5.716601988387804,5.436921067574321,5.941938822699619,0.0
pair_median,timing_tail_atom,high,0.95,20,21825,0.948270332187858,0.90379035820389,0.9637333238041231,-0.0017296678121420106,0.0017296678121420106,194.61360510032065,191.3997247730188,195.55248418721126,0.0
pair_median,timing_tail_atom,low,0.68,20,21822,0.6857299972504811,0.6466423548120714,0.7179258957614354,0.005729997250481067,0.005729997250481067,3.996211676553484,3.9450376289950237,4.03838769936981,0.0
pair_median,timing_tail_atom,low,0.95,20,21822,0.9499129319035835,0.9155500186351904,0.9687822721925556,-8.706809641645386e-05,8.706809641645386e-05,13.80325888324067,13.194762671034558,14.172534286862716,0.0
pair_median,timing_tail_atom,mid,0.68,20,21824,0.6873625366568915,0.5978985379748136,0.7447658765485858,0.007362536656891461,0.007362536656891461,3.3135429243171646,3.1918197330248477,3.409779518273212,0.0
pair_median,timing_tail_atom,mid,0.95,20,21824,0.9457019794721407,0.8985561033958632,0.9778755665258599,-0.004298020527859214,0.004298020527859214,38.291824365975145,33.32025099028895,43.48527474367192,0.0
pair_median,topology,B2_containing,0.68,20,43946,0.6931461338915942,0.5403017943705427,0.7616398020415981,0.013146133891594136,0.013146133891594136,4.940162486034339,4.745704078533265,5.133594005628797,0.0
pair_median,topology,B2_containing,0.95,20,43946,0.9491421289764711,0.9050818884346974,0.975955301927621,-0.0008578710235288556,0.0008578710235288556,143.02859634915265,136.56598689815632,146.13453480397422,0.0
pair_median,topology,downstream_only,0.68,20,21525,0.6791637630662021,0.6734684516109762,0.6879772675046562,-0.0008362369337979736,0.0008362369337979736,3.460191145204639,3.445516872953775,3.4700348484311796,0.0
pair_median,topology,downstream_only,0.95,20,21525,0.9496864111498258,0.9382018913371066,0.9567165653922659,-0.0003135888501741846,0.0003135888501741846,7.354228951433479,7.314425325244956,7.3875131591034435,0.0
pair_median,two_pulse_score,not_pileup_like,0.68,20,54077,0.6862621817038667,0.6053031927713137,0.7288149580131502,0.0062621817038666094,0.0062621817038666094,3.75696781925744,3.6335922193713053,3.820991966844129,0.0
pair_median,two_pulse_score,not_pileup_like,0.95,20,54077,0.9482404719196701,0.9051967773413515,0.9669466726426567,-0.001759528080329864,0.001759528080329864,27.048666558640996,21.302412009465005,29.847765843352725,0.0
pair_median,two_pulse_score,pileup_like,0.68,20,11394,0.6784272424082851,0.6029217687687851,0.7456370911957602,-0.001572757591714935,0.001572757591714935,61.27860709227267,57.631749595857464,64.2274471851687,0.0
pair_median,two_pulse_score,pileup_like,0.95,20,11394,0.9488327189748991,0.9356149195094272,0.9627793718711574,-0.0011672810251008858,0.0011672810251008858,216.71742739870507,216.34415077486736,217.06038929291566,0.0
pool_label_control,anomaly_taxon,baseline_contamination,0.68,11,3119,0.7104841295286951,0.6103999976115981,0.7579707546835369,0.03048412952869506,0.03048412952869506,3.6567682032477764,3.5002249105233583,3.753165228963424,0.0
pool_label_control,anomaly_taxon,baseline_contamination,0.95,11,3119,0.9682590573901891,0.9169359983966561,0.992468113475904,0.01825905739018918,0.01825905739018918,21.562922830226686,19.414228989275117,22.503955651026573,0.0
pool_label_control,anomaly_taxon,common_support,0.68,20,33264,0.6907467532467533,0.3619681625487426,0.7355881378370931,0.010746753246753227,0.010746753246753227,12.168141358332084,11.721013736962634,12.333730307526835,0.0
pool_label_control,anomaly_taxon,common_support,0.95,20,33264,0.9468193843193843,0.8773081624479103,0.9724946389236595,-0.0031806156806156727,0.0031806156806156727,29.459490522394137,28.275130593546464,30.278343045238223,0.0
pool_label_control,anomaly_taxon,saturation_boundary,0.68,20,11970,0.6767752715121136,0.5901019376714866,0.7594788402661312,-0.0032247284878864635,0.0032247284878864635,42.251714239012095,41.34300731749629,43.182131071639326,0.0
pool_label_control,anomaly_taxon,saturation_boundary,0.95,20,11970,0.9487050960735172,0.9236685371682624,0.9692598398006232,-0.0012949039264827933,0.0012949039264827933,186.51267159895664,184.54202512112022,188.0170486307932,0.0
pool_label_control,anomaly_taxon,timing_tail_high_q_shift,0.68,20,17049,0.6831485717637398,0.5316554740166128,0.8191187562045646,0.003148571763739727,0.003148571763739727,15.011860373554162,14.591104732522423,15.33478924849852,0.0
pool_label_control,anomaly_taxon,timing_tail_high_q_shift,0.95,20,17049,0.9513754472403073,0.9237558801034513,0.9621199388261908,0.0013754472403073592,0.0013754472403073592,85.67299076489172,82.39821232027549,87.50543723171708,0.0
pool_label_control,baseline_contamination,low_baseline,0.68,18,6590,0.7083459787556904,0.41322781169320877,0.7927179417156968,0.028345978755690338,0.028345978755690338,5.976240334474493,5.2890249957599025,6.345207790162258,0.0
pool_label_control,baseline_contamination,low_baseline,0.95,18,6590,0.9493171471927162,0.8902535480220661,0.9663746337029143,-0.0006828528072837514,0.0006828528072837514,114.1936138016998,105.25080011584454,118.35231291179782,0.0
pool_label_control,baseline_contamination,nominal_baseline,0.68,20,58865,0.6954047396585408,0.42331645290798264,0.7679839399240941,0.015404739658540723,0.015404739658540723,15.00122147829896,14.465432085837493,15.210493351850458,0.0
pool_label_control,baseline_contamination,nominal_baseline,0.95,20,58865,0.9515501571392169,0.9077707883196325,0.9700472663498992,0.0015501571392169122,0.0015501571392169122,84.60439180565453,79.93886226834755,86.578867407257,0.0
pool_label_control,saturation_boundary,deep,0.68,20,3412,0.6735052754982415,0.580403416409018,0.7130621448564177,-0.006494724501758586,0.006494724501758586,50.59686721409998,48.73022655841067,51.452168907549016,0.0
pool_label_control,saturation_boundary,deep,0.95,20,3412,0.947831184056272,0.9273774014043752,0.9641370330845198,-0.0021688159437279753,0.0021688159437279753,189.049475314764,188.2699110705653,189.80976271744228,0.0
pool_label_control,saturation_boundary,mild,0.68,19,5527,0.6741451058440383,0.5471127945897412,0.8028785976913423,-0.005854894155961743,0.005854894155961743,25.856385084387128,24.36073744029712,27.37655651811943,0.0
pool_label_control,saturation_boundary,mild,0.95,19,5527,0.9502442554731318,0.9218090625467309,0.9653999362352544,0.00024425547313189355,0.00024425547313189355,158.29083897543748,154.8817504805476,159.80585538310623,0.0
pool_label_control,saturation_boundary,moderate,0.68,19,3001,0.6797734088637121,0.6004766657922798,0.7614596570905787,-0.0002265911362879791,0.0002265911362879791,61.74813619258062,59.47079057639195,63.380643667415846,0.0
pool_label_control,saturation_boundary,moderate,0.95,19,3001,0.9476841052982339,0.9177739712458411,0.9676456441297984,-0.0023158947017660747,0.0023158947017660747,194.95429494337932,194.44880907651034,195.51784632840256,0.0
pool_label_control,saturation_boundary,none,0.68,20,53501,0.6910711949309358,0.507602337004502,0.7596892913899073,0.01107119493093578,0.01107119493093578,13.259728291664327,12.84757277787144,13.51825903095967,0.0
pool_label_control,saturation_boundary,none,0.95,20,53501,0.9477953683108727,0.9011377593619985,0.9669705587288755,-0.002204631689127212,0.002204631689127212,36.283906616307775,34.30310832723283,37.370714719967026,0.0
pool_label_control,timing_tail_atom,high,0.68,20,21825,0.6678579610538373,0.5013106491669992,0.7808145911775878,-0.012142038946162725,0.012142038946162725,25.79517894980511,24.33346075399594,27.232611068215608,0.0
pool_label_control,timing_tail_atom,high,0.95,20,21825,0.9489117983963344,0.9187310909154838,0.9632201782167152,-0.0010882016036655173,0.0010882016036655173,169.37424883814137,166.72201667295576,170.53404485258358,0.0
pool_label_control,timing_tail_atom,low,0.68,20,21822,0.6951241866006782,0.4225771582334317,0.7827569373762359,0.015124186600678158,0.015124186600678158,13.44142438103111,12.903833649643454,13.776001288630944,0.0
pool_label_control,timing_tail_atom,low,0.95,20,21822,0.9471175877554762,0.8776397796005615,0.9772013813299989,-0.002882412244523791,0.002882412244523791,35.17952523139962,34.47558423358929,35.51419904595591,0.0
pool_label_control,timing_tail_atom,mid,0.68,20,21824,0.6891037390029325,0.5650587452150975,0.7310607369693334,0.009103739002932487,0.009103739002932487,12.596209607873915,12.289410923769825,12.810965618712153,0.0
pool_label_control,timing_tail_atom,mid,0.95,20,21824,0.9475806451612904,0.9014572989584153,0.9782510763926096,-0.0024193548387095865,0.0024193548387095865,40.736400178842395,37.35275190435034,43.280834767214195,0.0
pool_label_control,topology,B2_containing,0.68,20,43946,0.7027260729076594,0.40487237832296064,0.8147471900661407,0.022726072907659378,0.022726072907659378,11.745320401645644,9.174733800095247,12.591594421876083,0.0
pool_label_control,topology,B2_containing,0.95,20,43946,0.9488918217812771,0.888870686283398,0.9717886503181361,-0.0011081782187228884,0.0011081782187228884,125.34415659048167,116.19155457583075,128.66015112271185,0.0
pool_label_control,topology,downstream_only,0.68,20,21525,0.6995121951219512,0.5112844849447257,0.7688126522483991,0.019512195121951126,0.019512195121951126,5.577132737518922,5.308345938295966,5.685328927731823,0.0
pool_label_control,topology,downstream_only,0.95,20,21525,0.9462950058072009,0.8572258658889859,0.9825916911751222,-0.003704994192799016,0.003704994192799016,32.33017487899204,32.0702801238407,32.59714746890702,0.0
pool_label_control,two_pulse_score,not_pileup_like,0.68,20,54077,0.692272130480611,0.5500082047350437,0.7678790519085122,0.012272130480610932,0.012272130480610932,13.28729523594562,12.907108497099525,13.571448813485496,0.0
pool_label_control,two_pulse_score,not_pileup_like,0.95,20,54077,0.9478706289180243,0.8836629757251002,0.9676057030277203,-0.0021293710819756395,0.0021293710819756395,38.0154906170691,36.299162042280464,39.069596572145386,0.0
pool_label_control,two_pulse_score,pileup_like,0.68,20,11394,0.6748288572933123,0.6282728491990642,0.7380171038544051,-0.005171142706687726,0.005171142706687726,45.886221122054565,44.79676983162726,47.12258401182059,0.0
pool_label_control,two_pulse_score,pileup_like,0.95,20,11394,0.9500614358434264,0.9429161190162467,0.9587952653483659,6.143584342643837e-05,6.143584342643837e-05,197.18774935550306,196.5787445365358,197.54315729829642,0.0
ridge,anomaly_taxon,baseline_contamination,0.68,11,3119,0.6713690285347867,0.6268748244598982,0.7088445506561141,-0.0086309714652133,0.0086309714652133,8.528301492943958,8.366905503304361,8.65539566918384,0.0
ridge,anomaly_taxon,baseline_contamination,0.95,11,3119,0.9490221224751523,0.9349769584152507,0.9664320828737086,-0.0009778775248476812,0.0009778775248476812,19.596293625725263,19.31156542213837,20.011473729776455,0.0
ridge,anomaly_taxon,common_support,0.68,20,33264,0.679052429052429,0.6057774280110078,0.7096103548745308,-0.0009475709475710303,0.0009475709475710303,10.258559038491848,10.073772271884954,10.431934777125932,0.0
ridge,anomaly_taxon,common_support,0.95,20,33264,0.950036075036075,0.9383036190826132,0.955957150831282,3.607503607505613e-05,3.607503607505613e-05,28.210895074988606,27.91325109535757,28.43212711313088,0.0
ridge,anomaly_taxon,saturation_boundary,0.68,20,11970,0.6798663324979114,0.6522011218748434,0.7117850615758131,-0.0001336675020886524,0.0001336675020886524,21.900908389590146,21.776124640882138,22.076572026606254,0.0
ridge,anomaly_taxon,saturation_boundary,0.95,20,11970,0.9486215538847118,0.9385322852993617,0.9624046805586861,-0.0013784461152881455,0.0013784461152881455,53.02165120905272,52.67021786203609,53.505161599050865,0.0
ridge,anomaly_taxon,timing_tail_high_q_shift,0.68,20,17049,0.6785148689072673,0.6257998741386581,0.7203796516545925,-0.0014851310927327388,0.0014851310927327388,16.47893493524862,16.25395396879107,16.681109225786344,0.0
ridge,anomaly_taxon,timing_tail_high_q_shift,0.95,20,17049,0.950026394509942,0.929790377273175,0.9608377052115075,2.6394509942018196e-05,2.6394509942018196e-05,50.301379704930504,48.71608147542086,51.073560854118774,0.0
ridge,baseline_contamination,low_baseline,0.68,18,6590,0.6825493171471927,0.6232798052155096,0.7163545991124985,0.0025493171471926424,0.0025493171471926424,13.365535413340174,13.181946457578313,13.538879358415086,0.0
ridge,baseline_contamination,low_baseline,0.95,18,6590,0.9517450682852807,0.9141800490515888,0.9680702979223577,0.0017450682852807597,0.0017450682852807597,36.8110966541928,35.87122579284372,37.61540117862163,0.0
ridge,baseline_contamination,nominal_baseline,0.68,20,58865,0.6847022848891532,0.5665691376591764,0.7135712454230678,0.004702284889153141,0.004702284889153141,14.45361956483102,14.125551920663467,14.549985957536228,0.0
ridge,baseline_contamination,nominal_baseline,0.95,20,58865,0.9510744924827996,0.9251819657436855,0.9590959672939124,0.0010744924827996716,0.0010744924827996716,39.924217510528344,39.28365546861473,40.25285555590982,0.0
ridge,saturation_boundary,deep,0.68,20,3412,0.675263774912075,0.6456272763681855,0.710417812813141,-0.004736225087925039,0.004736225087925039,21.98063678704251,21.859139586006386,22.15196510136098,0.0
ridge,saturation_boundary,deep,0.95,20,3412,0.9495896834701055,0.9391187515243352,0.9619675670589327,-0.0004103165298944278,0.0004103165298944278,47.88505183967989,47.66134396138413,48.10512927079559,0.0
ridge,saturation_boundary,mild,0.68,19,5527,0.6830106748688257,0.6356956220338079,0.705124787481748,0.003010674868825669,0.003010674868825669,20.147283199050925,19.936102144473665,20.253106104167667,0.0
ridge,saturation_boundary,mild,0.95,19,5527,0.9506061154333273,0.9093085716044126,0.9653583146772138,0.0006061154333273366,0.0006061154333273366,55.034393324525695,52.8026327637653,55.89751791901118,0.0
ridge,saturation_boundary,moderate,0.68,19,3001,0.6774408530489837,0.6503821997882309,0.7052648000797417,-0.0025591469510163334,0.0025591469510163334,25.047835148227907,24.883553281553386,25.231713910240455,0.0
ridge,saturation_boundary,moderate,0.95,19,3001,0.9476841052982339,0.9286968373997326,0.9624695873096039,-0.0023158947017660747,0.0023158947017660747,57.54280577371503,57.14258791042635,57.979552764817,0.0
ridge,saturation_boundary,none,0.68,20,53501,0.6831834918973477,0.623062909663463,0.7185155515079679,0.003183491897347679,0.003183491897347679,12.666374570442603,12.478334754146461,12.823277925129942,0.0
ridge,saturation_boundary,none,0.95,20,53501,0.9514027775181773,0.9375241598373021,0.9570940629078876,0.0014027775181773006,0.0014027775181773006,34.61412786663122,34.24790037223459,34.735990750694974,0.0
ridge,timing_tail_atom,high,0.68,20,21825,0.6823367697594501,0.6264095604716394,0.7236979449293413,0.0023367697594500747,0.0023367697594500747,18.888601755363332,18.679418693000148,19.03684149626294,0.0
ridge,timing_tail_atom,high,0.95,20,21825,0.9510652920962199,0.9338533985730954,0.9592676048312431,0.001065292096219972,0.001065292096219972,58.426791582295934,57.24323216637635,59.03909578714972,0.0
ridge,timing_tail_atom,low,0.68,20,21822,0.6813307671157547,0.6154364527468996,0.6998025672697136,0.0013307671157546386,0.0013307671157546386,12.99738016229814,12.834044696162195,13.10486004187442,0.0
ridge,timing_tail_atom,low,0.95,20,21822,0.9506919622399413,0.9343358968105632,0.9611418453633108,0.0006919622399413905,0.0006919622399413905,34.25599205494679,33.88262422508209,34.53773590863342,0.0
