event_id,pair,method,residual_ns,heldout_run
60:479734:10259:90722,B6-B8,template_phase,0.5947490240379096,60
60:479784:10303:90772,B4-B6,template_phase,-4.827857976325539,60
60:479784:10303:90772,B4-B8,template_phase,-3.233108952287637,60
60:479784:10303:90772,B6-B8,template_phase,1.5947490240379025,60
60:479803:10321:90791,B4-B6,template_phase,-4.327857976325539,60
60:479803:10321:90791,B4-B8,template_phase,-3.2331089522876297,60
60:479803:10321:90791,B6-B8,template_phase,1.0947490240379096,60
60:479849:10362:90837,B4-B6,template_phase,-4.327857976325539,60
60:479849:10362:90837,B4-B8,template_phase,-3.7331089522876297,60
60:479849:10362:90837,B6-B8,template_phase,0.5947490240379096,60
60:479891:10400:90879,B4-B6,template_phase,-4.327857976325539,60
60:479891:10400:90879,B4-B8,template_phase,-3.7331089522876297,60
60:479891:10400:90879,B6-B8,template_phase,0.5947490240379096,60
60:479906:10413:90894,B4-B6,template_phase,-4.327857976325539,60
60:479906:10413:90894,B4-B8,template_phase,-3.7331089522876297,60
60:479906:10413:90894,B6-B8,template_phase,0.5947490240379096,60
60:480000:10502:90988,B4-B6,template_phase,-5.8278579763255465,60
60:480000:10502:90988,B4-B8,template_phase,-3.7331089522876297,60
60:480000:10502:90988,B6-B8,template_phase,2.0947490240379167,60
60:480003:10505:90991,B4-B6,template_phase,-4.327857976325539,60
60:480003:10505:90991,B4-B8,template_phase,-3.7331089522876297,60
60:480003:10505:90991,B6-B8,template_phase,0.5947490240379096,60
60:480008:10509:90996,B4-B6,template_phase,-4.327857976325539,60
60:480008:10509:90996,B4-B8,template_phase,-3.7331089522876297,60
60:480008:10509:90996,B6-B8,template_phase,0.5947490240379096,60
60:480049:10544:91037,B4-B6,template_phase,-5.827857976325539,60
60:480049:10544:91037,B4-B8,template_phase,-3.233108952287637,60
60:480049:10544:91037,B6-B8,template_phase,2.5947490240379025,60
60:480062:10557:91050,B4-B6,template_phase,-7.3278579763255465,60
60:480062:10557:91050,B4-B8,template_phase,-5.23310895228763,60
60:480062:10557:91050,B6-B8,template_phase,2.0947490240379167,60
60:480168:10652:91156,B4-B6,template_phase,-4.327857976325539,60
60:480168:10652:91156,B4-B8,template_phase,-3.7331089522876297,60
60:480168:10652:91156,B6-B8,template_phase,0.5947490240379096,60
60:480173:10657:91161,B4-B6,template_phase,-4.327857976325539,60
60:480173:10657:91161,B4-B8,template_phase,-3.7331089522876297,60
60:480173:10657:91161,B6-B8,template_phase,0.5947490240379096,60
60:480248:10730:91236,B4-B6,template_phase,-4.327857976325539,60
60:480248:10730:91236,B4-B8,template_phase,-2.7331089522876155,60
60:480248:10730:91236,B6-B8,template_phase,1.5947490240379238,60
60:480376:10842:91364,B4-B6,template_phase,-4.327857976325539,60
60:480376:10842:91364,B4-B8,template_phase,-4.73310895228763,60
60:480376:10842:91364,B6-B8,template_phase,-0.40525097596209037,60
60:480467:10928:91455,B4-B6,template_phase,-4.327857976325539,60
60:480467:10928:91455,B4-B8,template_phase,-5.23310895228763,60
60:480467:10928:91455,B6-B8,template_phase,-0.9052509759620904,60
60:480497:10957:91485,B4-B6,template_phase,-4.3278579763255465,60
60:480497:10957:91485,B4-B8,template_phase,-3.2331089522876297,60
60:480497:10957:91485,B6-B8,template_phase,1.0947490240379167,60
60:480508:10967:91496,B4-B6,template_phase,-5.327857976325532,60
60:480508:10967:91496,B4-B8,template_phase,1.2668910477123845,60
60:480508:10967:91496,B6-B8,template_phase,6.594749024037917,60
60:480551:11006:91539,B4-B6,template_phase,-4.3278579763255465,60
60:480551:11006:91539,B4-B8,template_phase,-3.733108952287637,60
60:480551:11006:91539,B6-B8,template_phase,0.5947490240379096,60
60:480587:11041:91575,B4-B6,template_phase,-3.8278579763255394,60
60:480587:11041:91575,B4-B8,template_phase,-4.73310895228763,60
60:480587:11041:91575,B6-B8,template_phase,-0.9052509759620904,60
60:480623:11075:91611,B4-B6,template_phase,-4.327857976325539,60
60:480623:11075:91611,B4-B8,template_phase,-3.7331089522876297,60
60:480623:11075:91611,B6-B8,template_phase,0.5947490240379096,60
60:480659:11110:91647,B4-B6,template_phase,-4.327857976325539,60
60:480659:11110:91647,B4-B8,template_phase,-5.73310895228763,60
60:480659:11110:91647,B6-B8,template_phase,-1.4052509759620904,60
60:480748:11196:91736,B4-B6,template_phase,-4.327857976325539,60
60:480748:11196:91736,B4-B8,template_phase,-3.7331089522876297,60
60:480748:11196:91736,B6-B8,template_phase,0.5947490240379096,60
60:480800:11246:91788,B4-B6,template_phase,-5.327857976325532,60
60:480800:11246:91788,B4-B8,template_phase,-4.73310895228763,60
60:480800:11246:91788,B6-B8,template_phase,0.5947490240379025,60
60:480866:11305:91854,B4-B6,template_phase,-4.327857976325539,60
60:480866:11305:91854,B4-B8,template_phase,-3.7331089522876297,60
60:480866:11305:91854,B6-B8,template_phase,0.5947490240379096,60
60:480880:11319:91868,B4-B6,template_phase,-4.327857976325539,60
60:480880:11319:91868,B4-B8,template_phase,-3.7331089522876297,60
60:480880:11319:91868,B6-B8,template_phase,0.5947490240379096,60
60:480910:11347:91898,B4-B6,template_phase,-4.327857976325539,60
60:480910:11347:91898,B4-B8,template_phase,-3.7331089522876297,60
60:480910:11347:91898,B6-B8,template_phase,0.5947490240379096,60
60:480928:11364:91916,B4-B6,template_phase,-4.3278579763255465,60
60:480928:11364:91916,B4-B8,template_phase,-3.733108952287637,60
60:480928:11364:91916,B6-B8,template_phase,0.5947490240379096,60
60:481074:11502:92062,B4-B6,template_phase,-4.327857976325539,60
60:481074:11502:92062,B4-B8,template_phase,-4.23310895228763,60
60:481074:11502:92062,B6-B8,template_phase,0.09474902403790963,60
60:481078:11505:92066,B4-B6,template_phase,-4.327857976325539,60
60:481078:11505:92066,B4-B8,template_phase,-1.7331089522876297,60
60:481078:11505:92066,B6-B8,template_phase,2.5947490240379096,60
60:481138:11556:92126,B4-B6,template_phase,-4.327857976325539,60
60:481138:11556:92126,B4-B8,template_phase,-4.233108952287644,60
60:481138:11556:92126,B6-B8,template_phase,0.09474902403789542,60
60:481227:11636:92215,B4-B6,template_phase,-4.327857976325539,60
60:481227:11636:92215,B4-B8,template_phase,-3.7331089522876297,60
60:481227:11636:92215,B6-B8,template_phase,0.5947490240379096,60
60:481235:11643:92223,B4-B6,template_phase,-4.827857976325539,60
60:481235:11643:92223,B4-B8,template_phase,-4.23310895228763,60
60:481235:11643:92223,B6-B8,template_phase,0.5947490240379096,60
60:481264:11670:92252,B4-B6,template_phase,-2.8278579763255323,60
60:481264:11670:92252,B4-B8,template_phase,11.266891047712377,60
60:481264:11670:92252,B6-B8,template_phase,14.09474902403791,60
60:481373:11798:92361,B4-B6,template_phase,-4.327857976325539,60
60:481373:11798:92361,B4-B8,template_phase,-3.7331089522876297,60
60:481373:11798:92361,B6-B8,template_phase,0.5947490240379096,60
60:481393:11815:92381,B4-B6,template_phase,-2.8278579763255323,60
60:481393:11815:92381,B4-B8,template_phase,-3.233108952287637,60
60:481393:11815:92381,B6-B8,template_phase,-0.4052509759621046,60
60:481420:11840:92408,B4-B6,template_phase,-3.3278579763255323,60
60:481420:11840:92408,B4-B8,template_phase,-3.233108952287637,60
60:481420:11840:92408,B6-B8,template_phase,0.09474902403789542,60
60:481422:11842:92410,B4-B6,template_phase,-4.3278579763255465,60
60:481422:11842:92410,B4-B8,template_phase,-3.733108952287637,60
60:481422:11842:92410,B6-B8,template_phase,0.5947490240379096,60
60:481458:11876:92446,B4-B6,template_phase,-5.827857976325532,60
60:481458:11876:92446,B4-B8,template_phase,-4.733108952287623,60
60:481458:11876:92446,B6-B8,template_phase,1.0947490240379096,60
60:481525:11941:92513,B4-B6,template_phase,-4.327857976325539,60
60:481525:11941:92513,B4-B8,template_phase,-3.7331089522876297,60
60:481525:11941:92513,B6-B8,template_phase,0.5947490240379096,60
60:481558:11970:92546,B4-B6,template_phase,-6.327857976325539,60
60:481558:11970:92546,B4-B8,template_phase,-2.2331089522876297,60
60:481558:11970:92546,B6-B8,template_phase,4.09474902403791,60
60:481587:11998:92575,B4-B6,template_phase,-4.3278579763255465,60
60:481587:11998:92575,B4-B8,template_phase,-3.733108952287637,60
60:481587:11998:92575,B6-B8,template_phase,0.5947490240379096,60
60:481605:12016:92593,B4-B6,template_phase,-4.327857976325539,60
60:481605:12016:92593,B4-B8,template_phase,-3.7331089522876297,60
60:481605:12016:92593,B6-B8,template_phase,0.5947490240379096,60
60:481608:12019:92596,B4-B6,template_phase,-4.327857976325539,60
60:481608:12019:92596,B4-B8,template_phase,-5.73310895228763,60
60:481608:12019:92596,B6-B8,template_phase,-1.4052509759620904,60
60:481644:12054:92632,B4-B6,template_phase,-4.827857976325539,60
60:481644:12054:92632,B4-B8,template_phase,-4.73310895228763,60
60:481644:12054:92632,B6-B8,template_phase,0.09474902403790963,60
60:481688:12095:92676,B4-B6,template_phase,-4.327857976325539,60
60:481688:12095:92676,B4-B8,template_phase,-3.7331089522876297,60
60:481688:12095:92676,B6-B8,template_phase,0.5947490240379096,60
60:481731:12135:92719,B4-B6,template_phase,-2.3278579763255394,60
60:481731:12135:92719,B4-B8,template_phase,-2.7331089522876297,60
60:481731:12135:92719,B6-B8,template_phase,-0.40525097596209037,60
60:481835:12235:92823,B4-B6,template_phase,-4.827857976325539,60
60:481835:12235:92823,B4-B8,template_phase,-3.2331089522876226,60
60:481835:12235:92823,B6-B8,template_phase,1.5947490240379167,60
60:481844:12243:92832,B4-B6,template_phase,-5.327857976325539,60
60:481844:12243:92832,B4-B8,template_phase,-4.73310895228763,60
60:481844:12243:92832,B6-B8,template_phase,0.5947490240379096,60
60:481906:12299:92894,B4-B6,template_phase,-4.327857976325539,60
60:481906:12299:92894,B4-B8,template_phase,-4.23310895228763,60
60:481906:12299:92894,B6-B8,template_phase,0.09474902403790963,60
60:481914:12307:92902,B4-B6,template_phase,-4.327857976325539,60
60:481914:12307:92902,B4-B8,template_phase,-3.7331089522876297,60
60:481914:12307:92902,B6-B8,template_phase,0.5947490240379096,60
60:481937:12330:92925,B4-B6,template_phase,-3.3278579763255394,60
60:481937:12330:92925,B4-B8,template_phase,-4.73310895228763,60
60:481937:12330:92925,B6-B8,template_phase,-1.4052509759620904,60
60:482010:12401:92998,B4-B6,template_phase,-4.827857976325532,60
60:482010:12401:92998,B4-B8,template_phase,-2.7331089522876155,60
60:482010:12401:92998,B6-B8,template_phase,2.0947490240379167,60
60:482192:12566:93180,B4-B6,template_phase,-4.827857976325539,60
60:482192:12566:93180,B4-B8,template_phase,-2.2331089522876226,60
60:482192:12566:93180,B6-B8,template_phase,2.5947490240379167,60
60:482250:12622:93238,B4-B6,template_phase,-4.827857976325532,60
60:482250:12622:93238,B4-B8,template_phase,-1.2331089522876297,60
60:482250:12622:93238,B6-B8,template_phase,3.5947490240379025,60
60:482273:12642:93261,B4-B6,template_phase,-4.327857976325539,60
60:482273:12642:93261,B4-B8,template_phase,-3.7331089522876297,60
60:482273:12642:93261,B6-B8,template_phase,0.5947490240379096,60
60:482349:12715:93337,B4-B6,template_phase,-4.8278579763255465,60
60:482349:12715:93337,B4-B8,template_phase,-4.233108952287623,60
60:482349:12715:93337,B6-B8,template_phase,0.5947490240379238,60
60:482412:12770:93400,B4-B6,template_phase,-3.8278579763255323,60
60:482412:12770:93400,B4-B8,template_phase,-3.7331089522876297,60
60:482412:12770:93400,B6-B8,template_phase,0.09474902403790253,60
60:482534:12882:93522,B4-B6,template_phase,-2.8278579763255323,60
60:482534:12882:93522,B4-B8,template_phase,-3.2331089522876297,60
60:482534:12882:93522,B6-B8,template_phase,-0.40525097596209747,60
60:482708:13042:93696,B4-B6,template_phase,-4.827857976325539,60
60:482708:13042:93696,B4-B8,template_phase,0.26689104771237027,60
60:482708:13042:93696,B6-B8,template_phase,5.09474902403791,60
60:482974:13292:93962,B4-B6,template_phase,-2.8278579763255394,60
60:482974:13292:93962,B4-B8,template_phase,-5.73310895228763,60
60:482974:13292:93962,B6-B8,template_phase,-2.9052509759620904,60
60:483286:13581:94274,B4-B6,template_phase,-4.327857976325539,60
60:483286:13581:94274,B4-B8,template_phase,-3.7331089522876297,60
60:483286:13581:94274,B6-B8,template_phase,0.5947490240379096,60
60:483340:13633:94328,B4-B6,template_phase,-7.8278579763255465,60
60:483340:13633:94328,B4-B8,template_phase,-3.2331089522876226,60
60:483340:13633:94328,B6-B8,template_phase,4.594749024037924,60
60:483364:13656:94352,B4-B6,template_phase,-6.827857976325539,60
60:483364:13656:94352,B4-B8,template_phase,-4.73310895228763,60
60:483364:13656:94352,B6-B8,template_phase,2.0947490240379096,60
60:483396:13685:94384,B4-B6,template_phase,-4.327857976325539,60
60:483396:13685:94384,B4-B8,template_phase,-3.7331089522876297,60
60:483396:13685:94384,B6-B8,template_phase,0.5947490240379096,60
60:483414:13700:94402,B4-B6,template_phase,-1.8278579763255394,60
60:483414:13700:94402,B4-B8,template_phase,-2.7331089522876297,60
60:483414:13700:94402,B6-B8,template_phase,-0.9052509759620904,60
60:483463:13744:94451,B4-B6,template_phase,-4.327857976325539,60
60:483463:13744:94451,B4-B8,template_phase,-3.7331089522876297,60
60:483463:13744:94451,B6-B8,template_phase,0.5947490240379096,60
60:483519:13795:94507,B4-B6,template_phase,-4.3278579763255465,60
60:483519:13795:94507,B4-B8,template_phase,-3.733108952287637,60
60:483519:13795:94507,B6-B8,template_phase,0.5947490240379096,60
60:483560:13832:94548,B4-B6,template_phase,-4.8278579763255465,60
60:483560:13832:94548,B4-B8,template_phase,-4.73310895228763,60
60:483560:13832:94548,B6-B8,template_phase,0.09474902403791674,60
60:483617:13881:94605,B4-B6,template_phase,-5.327857976325539,60
60:483617:13881:94605,B4-B8,template_phase,-4.23310895228763,60
60:483617:13881:94605,B6-B8,template_phase,1.0947490240379096,60
60:483663:13924:94651,B4-B6,template_phase,-5.327857976325539,60
60:483663:13924:94651,B4-B8,template_phase,-5.23310895228763,60
60:483663:13924:94651,B6-B8,template_phase,0.09474902403790963,60
60:483683:13941:94671,B4-B6,template_phase,-7.8278579763255465,60
60:483683:13941:94671,B4-B8,template_phase,-5.23310895228763,60
60:483683:13941:94671,B6-B8,template_phase,2.5947490240379167,60
60:483722:13977:94710,B4-B6,template_phase,-5.827857976325539,60
60:483722:13977:94710,B4-B8,template_phase,-3.7331089522876297,60
60:483722:13977:94710,B6-B8,template_phase,2.0947490240379096,60
60:483786:14037:94774,B4-B6,template_phase,-4.327857976325539,60
60:483786:14037:94774,B4-B8,template_phase,-2.733108952287637,60
60:483786:14037:94774,B6-B8,template_phase,1.5947490240379025,60
60:483823:14069:94811,B4-B6,template_phase,-4.3278579763255465,60
60:483823:14069:94811,B4-B8,template_phase,-3.733108952287637,60
60:483823:14069:94811,B6-B8,template_phase,0.5947490240379096,60
60:483836:14082:94824,B4-B6,template_phase,-3.8278579763255465,60
60:483836:14082:94824,B4-B8,template_phase,-5.73310895228763,60
60:483836:14082:94824,B6-B8,template_phase,-1.9052509759620833,60
60:483932:14177:94920,B4-B6,template_phase,-4.827857976325539,60
60:483932:14177:94920,B4-B8,template_phase,-4.23310895228763,60
60:483932:14177:94920,B6-B8,template_phase,0.5947490240379096,60
60:483963:14204:94951,B4-B6,template_phase,-4.827857976325539,60
60:483963:14204:94951,B4-B8,template_phase,-4.23310895228763,60
60:483963:14204:94951,B6-B8,template_phase,0.5947490240379096,60
60:483972:14213:94960,B4-B6,template_phase,-5.327857976325539,60
60:483972:14213:94960,B4-B8,template_phase,-3.7331089522876297,60
60:483972:14213:94960,B6-B8,template_phase,1.5947490240379096,60
60:484001:14241:94989,B4-B6,template_phase,-4.327857976325539,60
60:484001:14241:94989,B4-B8,template_phase,-4.23310895228763,60
60:484001:14241:94989,B6-B8,template_phase,0.09474902403790963,60
60:484168:14394:95156,B4-B6,template_phase,-4.327857976325539,60
60:484168:14394:95156,B4-B8,template_phase,-3.7331089522876297,60
60:484168:14394:95156,B6-B8,template_phase,0.5947490240379096,60
60:484193:14417:95181,B4-B6,template_phase,-4.327857976325539,60
60:484193:14417:95181,B4-B8,template_phase,-3.7331089522876297,60
60:484193:14417:95181,B6-B8,template_phase,0.5947490240379096,60
60:484232:14456:95220,B4-B6,template_phase,-4.327857976325539,60
60:484232:14456:95220,B4-B8,template_phase,-3.7331089522876297,60
60:484232:14456:95220,B6-B8,template_phase,0.5947490240379096,60
60:484324:14542:95312,B4-B6,template_phase,-4.827857976325539,60
60:484324:14542:95312,B4-B8,template_phase,-3.7331089522876297,60
60:484324:14542:95312,B6-B8,template_phase,1.0947490240379096,60
60:484338:14553:95326,B4-B6,template_phase,-4.327857976325539,60
60:484338:14553:95326,B4-B8,template_phase,-5.23310895228763,60
60:484338:14553:95326,B6-B8,template_phase,-0.9052509759620904,60
60:484411:14621:95399,B4-B6,template_phase,-5.327857976325539,60
60:484411:14621:95399,B4-B8,template_phase,-3.7331089522876297,60
60:484411:14621:95399,B6-B8,template_phase,1.5947490240379096,60
60:484543:14746:95531,B4-B6,template_phase,-4.327857976325539,60
60:484543:14746:95531,B4-B8,template_phase,-3.733108952287637,60
60:484543:14746:95531,B6-B8,template_phase,0.5947490240379025,60
60:484544:14747:95532,B4-B6,template_phase,-4.327857976325539,60
60:484544:14747:95532,B4-B8,template_phase,-3.7331089522876297,60
60:484544:14747:95532,B6-B8,template_phase,0.5947490240379096,60
60:484613:14811:95601,B4-B6,template_phase,-4.327857976325539,60
60:484613:14811:95601,B4-B8,template_phase,-3.7331089522876297,60
60:484613:14811:95601,B6-B8,template_phase,0.5947490240379096,60
60:484800:14988:95788,B4-B6,template_phase,-6.327857976325539,60
60:484800:14988:95788,B4-B8,template_phase,-1.7331089522876226,60
60:484800:14988:95788,B6-B8,template_phase,4.594749024037917,60
60:484818:15004:95806,B4-B6,template_phase,-4.327857976325539,60
60:484818:15004:95806,B4-B8,template_phase,-4.23310895228763,60
60:484818:15004:95806,B6-B8,template_phase,0.09474902403790963,60
60:484930:15111:95918,B4-B6,template_phase,-7.327857976325539,60
60:484930:15111:95918,B4-B8,template_phase,-4.73310895228763,60
60:484930:15111:95918,B6-B8,template_phase,2.5947490240379096,60
60:484953:15133:95941,B4-B6,template_phase,-4.327857976325539,60
60:484953:15133:95941,B4-B8,template_phase,-4.233108952287637,60
60:484953:15133:95941,B6-B8,template_phase,0.09474902403790253,60
60:485018:15194:96006,B4-B6,template_phase,-5.827857976325532,60
60:485018:15194:96006,B4-B8,template_phase,-5.23310895228763,60
60:485018:15194:96006,B6-B8,template_phase,0.5947490240379025,60
60:485078:15244:96066,B4-B6,template_phase,-4.327857976325539,60
60:485078:15244:96066,B4-B8,template_phase,-3.7331089522876297,60
60:485078:15244:96066,B6-B8,template_phase,0.5947490240379096,60
60:485080:15246:96068,B4-B6,template_phase,-4.3278579763255465,60
60:485080:15246:96068,B4-B8,template_phase,-3.733108952287637,60
60:485080:15246:96068,B6-B8,template_phase,0.5947490240379096,60
60:485157:15319:96145,B4-B6,template_phase,-4.327857976325539,60
60:485157:15319:96145,B4-B8,template_phase,-2.7331089522876297,60
60:485157:15319:96145,B6-B8,template_phase,1.5947490240379096,60
60:485190:15346:96178,B4-B6,template_phase,-2.8278579763255394,60
60:485190:15346:96178,B4-B8,template_phase,0.26689104771237737,60
60:485190:15346:96178,B6-B8,template_phase,3.0947490240379167,60
60:485223:15376:96211,B4-B6,template_phase,-4.327857976325539,60
60:485223:15376:96211,B4-B8,template_phase,-1.7331089522876297,60
60:485223:15376:96211,B6-B8,template_phase,2.5947490240379096,60
60:485276:15423:96264,B4-B6,template_phase,-5.327857976325532,60
60:485276:15423:96264,B4-B8,template_phase,-4.23310895228763,60
60:485276:15423:96264,B6-B8,template_phase,1.0947490240379025,60
60:485301:15445:96289,B4-B6,template_phase,-3.3278579763255394,60
60:485301:15445:96289,B4-B8,template_phase,-1.7331089522876297,60
60:485301:15445:96289,B6-B8,template_phase,1.5947490240379096,60
60:485348:15490:96336,B4-B6,template_phase,-4.327857976325539,60
60:485348:15490:96336,B4-B8,template_phase,-3.7331089522876297,60
60:485348:15490:96336,B6-B8,template_phase,0.5947490240379096,60
60:485367:15507:96355,B4-B6,template_phase,-5.827857976325539,60
60:485367:15507:96355,B4-B8,template_phase,-5.23310895228763,60
60:485367:15507:96355,B6-B8,template_phase,0.5947490240379096,60
60:485374:15513:96362,B4-B6,template_phase,-4.327857976325539,60
60:485374:15513:96362,B4-B8,template_phase,-3.7331089522876297,60
60:485374:15513:96362,B6-B8,template_phase,0.5947490240379096,60
60:485427:15566:96415,B4-B6,template_phase,-4.327857976325539,60
60:485427:15566:96415,B4-B8,template_phase,-3.7331089522876297,60
60:485427:15566:96415,B6-B8,template_phase,0.5947490240379096,60
60:485458:15593:96446,B4-B6,template_phase,-4.327857976325539,60
60:485458:15593:96446,B4-B8,template_phase,-3.7331089522876297,60
60:485458:15593:96446,B6-B8,template_phase,0.5947490240379096,60
60:485461:15596:96449,B4-B6,template_phase,-5.827857976325539,60
60:485461:15596:96449,B4-B8,template_phase,-2.2331089522876297,60
60:485461:15596:96449,B6-B8,template_phase,3.5947490240379096,60
60:485516:15647:96504,B4-B6,template_phase,-2.8278579763255323,60
60:485516:15647:96504,B4-B8,template_phase,-5.233108952287637,60
60:485516:15647:96504,B6-B8,template_phase,-2.4052509759621046,60
60:485545:15675:96533,B4-B6,template_phase,-6.827857976325539,60
60:485545:15675:96533,B4-B8,template_phase,-2.7331089522876297,60
60:485545:15675:96533,B6-B8,template_phase,4.09474902403791,60
60:485641:15764:96629,B4-B6,template_phase,-4.327857976325539,60
60:485641:15764:96629,B4-B8,template_phase,-3.2331089522876297,60
60:485641:15764:96629,B6-B8,template_phase,1.0947490240379096,60
60:485700:15818:96688,B4-B6,template_phase,-4.327857976325539,60
60:485700:15818:96688,B4-B8,template_phase,-3.7331089522876297,60
60:485700:15818:96688,B6-B8,template_phase,0.5947490240379096,60
60:485708:15826:96696,B4-B6,template_phase,-5.8278579763255465,60
60:485708:15826:96696,B4-B8,template_phase,-4.233108952287637,60
60:485708:15826:96696,B6-B8,template_phase,1.5947490240379096,60
60:485749:15866:96737,B4-B6,template_phase,-4.327857976325539,60
60:485749:15866:96737,B4-B8,template_phase,-3.7331089522876297,60
60:485749:15866:96737,B6-B8,template_phase,0.5947490240379096,60
60:485850:15958:96838,B4-B6,template_phase,-7.327857976325539,60
60:485850:15958:96838,B4-B8,template_phase,-5.73310895228763,60
60:485850:15958:96838,B6-B8,template_phase,1.5947490240379096,60
60:485930:16030:96918,B4-B6,template_phase,-4.327857976325539,60
60:485930:16030:96918,B4-B8,template_phase,-6.233108952287637,60
60:485930:16030:96918,B6-B8,template_phase,-1.9052509759620975,60
60:485938:16038:96926,B4-B6,template_phase,-4.327857976325539,60
60:485938:16038:96926,B4-B8,template_phase,-3.7331089522876297,60
60:485938:16038:96926,B6-B8,template_phase,0.5947490240379096,60
60:485991:16088:96979,B4-B6,template_phase,-6.827857976325554,60
60:485991:16088:96979,B4-B8,template_phase,-4.73310895228763,60
60:485991:16088:96979,B6-B8,template_phase,2.094749024037924,60
60:486052:16147:97040,B4-B6,template_phase,-4.8278579763255465,60
60:486052:16147:97040,B4-B8,template_phase,-4.73310895228763,60
60:486052:16147:97040,B6-B8,template_phase,0.09474902403791674,60
60:486053:16148:97041,B4-B6,template_phase,-4.327857976325539,60
60:486053:16148:97041,B4-B8,template_phase,-3.7331089522876297,60
60:486053:16148:97041,B6-B8,template_phase,0.5947490240379096,60
60:486112:16204:97100,B4-B6,template_phase,-4.327857976325539,60
60:486112:16204:97100,B4-B8,template_phase,-3.7331089522876297,60
60:486112:16204:97100,B6-B8,template_phase,0.5947490240379096,60
60:486347:48:97335,B4-B6,template_phase,-4.827857976325539,60
60:486347:48:97335,B4-B8,template_phase,-1.7331089522876297,60
60:486347:48:97335,B6-B8,template_phase,3.0947490240379096,60
60:486411:110:97399,B4-B6,template_phase,-4.327857976325539,60
60:486411:110:97399,B4-B8,template_phase,-3.7331089522876297,60
60:486411:110:97399,B6-B8,template_phase,0.5947490240379096,60
60:486432:130:97420,B4-B6,template_phase,-6.827857976325539,60
60:486432:130:97420,B4-B8,template_phase,-4.23310895228763,60
60:486432:130:97420,B6-B8,template_phase,2.5947490240379096,60
60:486518:212:97506,B4-B6,template_phase,-4.8278579763255465,60
60:486518:212:97506,B4-B8,template_phase,-4.73310895228763,60
60:486518:212:97506,B6-B8,template_phase,0.09474902403791674,60
60:486541:234:97529,B4-B6,template_phase,-1.8278579763255394,60
60:486541:234:97529,B4-B8,template_phase,-3.733108952287637,60
60:486541:234:97529,B6-B8,template_phase,-1.9052509759620975,60
60:486553:246:97541,B4-B6,template_phase,-4.327857976325539,60
60:486553:246:97541,B4-B8,template_phase,-3.7331089522876297,60
60:486553:246:97541,B6-B8,template_phase,0.5947490240379096,60
60:486597:286:97585,B4-B6,template_phase,-3.3278579763255394,60
60:486597:286:97585,B4-B8,template_phase,-1.2331089522876297,60
60:486597:286:97585,B6-B8,template_phase,2.0947490240379096,60
60:486618:307:97606,B4-B6,template_phase,-4.3278579763255465,60
60:486618:307:97606,B4-B8,template_phase,-3.733108952287637,60
60:486618:307:97606,B6-B8,template_phase,0.5947490240379096,60
60:486662:348:97650,B4-B6,template_phase,-4.327857976325539,60
60:486662:348:97650,B4-B8,template_phase,-3.7331089522876297,60
60:486662:348:97650,B6-B8,template_phase,0.5947490240379096,60
60:486699:378:97687,B4-B6,template_phase,-2.8278579763255394,60
60:486699:378:97687,B4-B8,template_phase,-4.23310895228763,60
60:486699:378:97687,B6-B8,template_phase,-1.4052509759620904,60
60:486797:471:97785,B4-B6,template_phase,-4.327857976325539,60
60:486797:471:97785,B4-B8,template_phase,-3.7331089522876297,60
60:486797:471:97785,B6-B8,template_phase,0.5947490240379096,60
60:486804:478:97792,B4-B6,template_phase,-5.8278579763255465,60
60:486804:478:97792,B4-B8,template_phase,-4.233108952287637,60
60:486804:478:97792,B6-B8,template_phase,1.5947490240379096,60
60:486844:515:97832,B4-B6,template_phase,-5.8278579763255465,60
60:486844:515:97832,B4-B8,template_phase,-4.23310895228763,60
60:486844:515:97832,B6-B8,template_phase,1.5947490240379167,60
60:486856:524:97844,B4-B6,template_phase,-4.327857976325539,60
60:486856:524:97844,B4-B8,template_phase,-0.7331089522876368,60
60:486856:524:97844,B6-B8,template_phase,3.5947490240379025,60
60:486866:533:97854,B4-B6,template_phase,-4.327857976325539,60
60:486866:533:97854,B4-B8,template_phase,-1.7331089522876226,60
60:486866:533:97854,B6-B8,template_phase,2.5947490240379167,60
60:487031:689:98019,B4-B6,template_phase,-4.327857976325539,60
60:487031:689:98019,B4-B8,template_phase,-3.7331089522876297,60
60:487031:689:98019,B6-B8,template_phase,0.5947490240379096,60
60:487040:698:98028,B4-B6,template_phase,-4.827857976325539,60
60:487040:698:98028,B4-B8,template_phase,-4.23310895228763,60
60:487040:698:98028,B6-B8,template_phase,0.5947490240379096,60
60:487087:740:98075,B4-B6,template_phase,-3.8278579763255394,60
60:487087:740:98075,B4-B8,template_phase,-2.7331089522876297,60
60:487087:740:98075,B6-B8,template_phase,1.0947490240379096,60
60:487101:752:98089,B4-B6,template_phase,8.672142023674468,60
60:487101:752:98089,B4-B8,template_phase,11.766891047712377,60
60:487101:752:98089,B6-B8,template_phase,3.0947490240379096,60
60:487104:755:98092,B4-B6,template_phase,-5.327857976325539,60
60:487104:755:98092,B4-B8,template_phase,-3.7331089522876297,60
60:487104:755:98092,B6-B8,template_phase,1.5947490240379096,60
60:487125:776:98113,B4-B6,template_phase,-4.327857976325539,60
60:487125:776:98113,B4-B8,template_phase,-3.7331089522876297,60
60:487125:776:98113,B6-B8,template_phase,0.5947490240379096,60
