split_name,endpoint,method,kind,n,positives,metric_value,ci_low,ci_high,average_precision
run_heldout,pileup_sideband,spectral_transformer_new,classification,4106,675,0.9686535617517837,0.9633385349101089,0.9735337183056507,0.8083454819314407
run_heldout,pileup_sideband,1d_cnn,classification,4106,675,0.9478160993987284,0.9404183238177743,0.956181799161456,0.6863977778214425
run_heldout,saturation_clipping,gradient_boosted_trees,classification,4106,267,0.9974351544809675,0.9937420052540602,0.9989203936468374,0.9745311976161861
run_heldout,saturation_clipping,ridge,classification,4106,267,0.9088265222002061,0.8514471771288501,0.9399249530383527,0.6858104765737446
run_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,classification,4106,267,0.9051875439628569,0.8536190230236592,0.9358190478707162,0.6814453964729431
run_heldout,saturation_clipping,mlp,classification,4106,267,0.8190525388458487,0.7098821790173978,0.8711677603376562,0.6318073851913067
run_heldout,saturation_clipping,1d_cnn,classification,4106,267,0.7847276083327723,0.640195590391497,0.8455755957831141,0.24032834016854734
run_heldout,saturation_clipping,spectral_transformer_new,classification,4106,267,0.7706272993610813,0.6409147221527133,0.8298172659819052,0.20452269204492002
run_heldout,pedestal_noise_color,gradient_boosted_trees,classification,4106,861,0.9384540497397049,0.9173915401147402,0.9583221324957165,0.9092199843609975
run_heldout,pedestal_noise_color,ridge,classification,4106,861,0.8917186988290751,0.8523447732499649,0.9216066791845832,0.8435665640767679
run_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,classification,4106,861,0.8916489050428694,0.8585475167185671,0.926438903605891,0.844562796119498
run_heldout,pedestal_noise_color,mlp,classification,4106,861,0.8585884833094424,0.8236592973858374,0.8948666619638206,0.7614040972346627
run_heldout,pedestal_noise_color,spectral_transformer_new,classification,4106,861,0.7441227368470031,0.7088541707021878,0.7749870855891542,0.5912094528541907
run_heldout,pedestal_noise_color,1d_cnn,classification,4106,861,0.6790337676654337,0.6570204204373017,0.6990317788972071,0.5169255402289462
run_heldout,pulse_shape_harmonics,gradient_boosted_trees,classification,4106,800,0.9999935722928011,0.9999834846088606,0.9999996480449348,0.9999734799527605
run_heldout,pulse_shape_harmonics,ridge,classification,4106,800,0.9890978523895948,0.9865240130288886,0.9913606593291842,0.9584515509414493
run_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,classification,4106,800,0.9889870689655172,0.9860803448497637,0.9916441210487393,0.9588576600846642
run_heldout,pulse_shape_harmonics,mlp,classification,4106,800,0.9795152752571084,0.9726588751692133,0.9849482284879875,0.9400541419223495
run_heldout,pulse_shape_harmonics,spectral_transformer_new,classification,4106,800,0.8674141712038718,0.8303924907419036,0.8927982763044895,0.7391964970898615
run_heldout,pulse_shape_harmonics,1d_cnn,classification,4106,800,0.7900718390804599,0.7470746539773739,0.8177494980116486,0.5040758145044942
particle_heldout,pid_separation,gradient_boosted_trees,classification,1813,574,0.9796016794481331,0.976047279410703,0.9833186423781269,0.9618445435299643
particle_heldout,pid_separation,ridge,classification,1813,574,0.9285362760234313,0.9181407385640549,0.9376854810361086,0.8634327238423454
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,classification,1813,574,0.921380623353103,0.909146957160257,0.9351688540882067,0.8535604157983429
particle_heldout,pid_separation,mlp,classification,1813,574,0.8440766550522648,0.8235095103543374,0.8621839483854935,0.6045408152582495
particle_heldout,pid_separation,spectral_transformer_new,classification,1813,574,0.8320186280382348,0.8080689568116347,0.8549992526362931,0.6936130436060517
particle_heldout,pid_separation,1d_cnn,classification,1813,574,0.799300042464278,0.7761739370392786,0.8200103750313985,0.6744411192843941
particle_heldout,energy_scale,ridge,regression,1813,,0.08853660196065902,0.07285831931233407,0.11308341747522355,
particle_heldout,energy_scale,gradient_boosted_trees,regression,1813,,0.0989603612925596,0.08366977391255769,0.11528240680608312,
particle_heldout,energy_scale,mlp,regression,1813,,0.11904166102409364,0.1065219514966011,0.13166148634254926,
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,regression,1813,,0.12099273635175926,0.10829382205311952,0.12940815082063972,
particle_heldout,energy_scale,1d_cnn,regression,1813,,0.17124389358664474,0.1610450785301722,0.18429771948413856,
particle_heldout,energy_scale,spectral_transformer_new,regression,1813,,0.2974033484923313,0.28107545502572473,0.31214587920611564,
particle_heldout,pileup_sideband,gradient_boosted_trees,classification,1813,765,0.9993252008182407,0.9988472677568568,0.9996602325832848,0.9990861092089822
particle_heldout,pileup_sideband,ridge,classification,1813,765,0.9986977997305793,0.9981162400452771,0.9991536440820995,0.9982839973498352
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,classification,1813,765,0.9986965524123136,0.9982116459099727,0.9991537698114331,0.9982828934855925
particle_heldout,pileup_sideband,spectral_transformer_new,classification,1813,765,0.9923689068502719,0.9893667522482227,0.9949515105232215,0.9907698638475226
particle_heldout,pileup_sideband,1d_cnn,classification,1813,765,0.9706842788005787,0.9602054568801299,0.9803934908594587,0.9741011754080925
particle_heldout,pileup_sideband,mlp,classification,1813,765,0.9682825674799183,0.9593284652049746,0.976315758876806,0.9231563062085053
particle_heldout,saturation_clipping,gradient_boosted_trees,classification,1813,55,0.9999896576688385,0.9999386916666934,1.0,0.9996753246753247
particle_heldout,saturation_clipping,ridge,classification,1813,55,0.9313269210880132,0.8870499769161394,0.9716414857809974,0.6338098805556475
particle_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,classification,1813,55,0.9246664598200433,0.8617202033361516,0.968213143420855,0.6215615447852316
particle_heldout,saturation_clipping,mlp,classification,1813,55,0.7710207880856345,0.7024815091678149,0.8328958630410203,0.46833475404903974
particle_heldout,saturation_clipping,1d_cnn,classification,1813,55,0.6841658909918296,0.6216054854441516,0.7542206153051904,0.0802358082672319
particle_heldout,saturation_clipping,spectral_transformer_new,classification,1813,55,0.5362085013962148,0.4733794686164856,0.6129662768049472,0.05013776732837778
particle_heldout,pedestal_noise_color,gradient_boosted_trees,classification,1813,114,0.7734245118387493,0.7132999095190378,0.8241734413255367,0.46313602688899147
particle_heldout,pedestal_noise_color,ridge,classification,1813,114,0.57402187045011,0.5022316581459816,0.6441245418087266,0.1144848333681293
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,classification,1813,114,0.5655029274186054,0.49978146758874775,0.6386341972335409,0.10803448612842811
particle_heldout,pedestal_noise_color,mlp,classification,1813,114,0.5306733579091932,0.5044250324561446,0.5564402409255387,0.08287547810267652
particle_heldout,pedestal_noise_color,spectral_transformer_new,classification,1813,114,0.5133308550953605,0.45319327160844863,0.5715341792153872,0.10965252749499821
particle_heldout,pedestal_noise_color,1d_cnn,classification,1813,114,0.5040013217269188,0.43373749960973507,0.5639937188012567,0.12712166395878122
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,classification,1813,1115,0.9999736595268994,0.9999303228024726,0.9999988196466587,0.9999831162634596
particle_heldout,pulse_shape_harmonics,mlp,classification,1813,1115,0.9142733241677053,0.8997623531717295,0.92866598877599,0.9094108912942994
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,classification,1813,1115,0.8791113623806648,0.8604307216451433,0.8956803754829199,0.9135071397506842
particle_heldout,pulse_shape_harmonics,ridge,classification,1813,1115,0.8728063525511712,0.8517833686553226,0.88856608530391,0.9091339985839287
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,classification,1813,1115,0.827282305626582,0.8041260993064177,0.8465353084972167,0.8613843644668396
particle_heldout,pulse_shape_harmonics,1d_cnn,classification,1813,1115,0.7832243308877382,0.7583836646110196,0.8099064289733452,0.8332929085779035
