run,group,current_nA,event_index,eventno,n_selected,multi_stave,three_stave,downstream,ref_stave,ref_stave_idx,ref_amp_adc,integral_charge,p04_duplicate_charge,adaptive_lowering_adc,pretrigger_level_adc,log_amp,peak_sample,area_over_peak,tail_fraction,late_fraction,early_fraction,post_peak_min_fraction,neg_step_count,width_10_samples,width_20_samples,final_fraction,template_charge,p07_corrected_charge,uncorrected_charge_bin,s16_bin,p07_saturation_state,uncorrected_stratum,p07_corrected_charge_bin,p07_corrected_stratum,baseline_mad,baseline_slope,saturation_count,secondary_peak,secondary_sep,post_peak_min,undershoot_area,timing_span_dup,template_bin,q_template_rmse,label_saturation,label_dropout,label_baseline_excursion,label_pileup_or_long_tail,label_timing_tail,label_novel_early_pretrigger,label_novel_delayed_peak,label_novel_undershoot_recovery,label_novel_broad_template_mismatch,label_known_any,label_novel_any,label_curated_any,label_physics_tail_only,taxon,taxon_for_strata,uncorrected_taxon_stratum,two_pulse_improvement,pretrigger_bin,slope_bin,lowering_bin,peak_bin,late_bin,sat_bin,two_pulse_bin,traditional_stratum
45,high_20nA,20.0,6919,11217,1,0,0,0,B2,0,7492.5,59289.0,16087.5,1568.1125000000002,8484.5,8.921657799190818,6.0,7.48068068068068,0.27708343,0.1839633,0.12287271,0.21895228561895227,1.0,16.0,16.0,0.24604604604604605,52334.18287574547,17615.81250599306,q_16k_32k,s16_large_lowering,B2_sat_proxy,q_16k_32k|s16_large_lowering|B2_sat_proxy,q_16k_32k,q_16k_32k|s16_large_lowering|B2_sat_proxy,1620.0,7406.0,1,0.76416415,3,0.21895228,0.0,18.0,5,0.26596668,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_16k_32k|s16_large_lowering|B2_sat_proxy|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_nominal,late_high,B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_nominal|late_high|B2_sat_proxy|tp_low
45,high_20nA,20.0,6944,11242,1,0,0,0,B2,0,3402.5,17914.0,1588.0,2331.4624999999996,9110.5,8.132265734525621,3.0,2.884643644379133,0.14005806,0.051412303,0.29122475,-0.43365172667156504,2.0,11.0,11.0,-0.43365172667156504,9940.741830526971,1588.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2098.5,5785.0,1,0.47332844,2,-0.43365172,-1.1468037,18.0,3,0.55643916,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,6967,11265,1,0,0,0,B2,0,8375.0,58993.0,18278.0,348.375,7215.0,9.033006356693267,5.0,6.070089552238806,0.41918534,0.299544,0.12104826,0.3013731343283582,3.0,14.0,14.0,0.3652537313432836,50309.092840241356,20014.41000680909,q_16k_32k,s16_large_lowering,B2_sat_proxy,q_16k_32k|s16_large_lowering|B2_sat_proxy,q_16k_32k,q_16k_32k|s16_large_lowering|B2_sat_proxy,470.5,7148.0,1,0.7968955,2,0.30137312,0.0,18.0,5,0.3467515,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_16k_32k|s16_large_lowering|B2_sat_proxy|baseline_excursion,0.009412302555435148,pt_mad_ge120,slope_ge100,lower_large,peak_nominal,late_extreme,B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_nominal|late_extreme|B2_sat_proxy|tp_low
45,high_20nA,20.0,7015,11313,1,0,0,0,B2,0,2088.5,3139.0,3139.0,6741.1725,14186.5,7.64420138393723,2.0,-27.2219296145559,0.0,0.0,1.0,-2.8075173569547522,7.0,2.0,2.0,-2.8075173569547522,7.954639541064318,3139.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1569.5,7823.0,1,0.0,2,-2.8075173,-24.979174,1.506166,2,2.21044,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,7211,11509,1,0,0,0,B2,0,6514.0,34093.0,4271.0,2358.29,9223.0,8.781708985836179,3.0,4.482652747927541,0.19816385,0.14129,0.25685623,-0.029782007982806263,2.0,14.0,8.0,-0.029782007982806263,22328.80042549467,4271.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2349.5,8970.0,1,0.6278784,2,-0.029782008,-0.029782008,18.0,4,0.49284238,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_mid,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_mid|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,7217,11515,1,0,0,0,B2,0,5329.0,24212.0,14425.0,9938.065,10018.0,8.580918882296784,4.0,-0.18877838243572903,0.15781431,0.0699653,0.20188336,0.0007506098705197974,3.0,8.0,7.0,0.08294239069243761,7.954639541064318,14425.0,q_8k_16k,s16_large_lowering,B2_unsat,q_8k_16k|s16_large_lowering|B2_unsat,q_8k_16k,q_8k_16k|s16_large_lowering|B2_unsat,2444.0,6204.0,1,0.8988553,3,-1.8799024,-3.7598047,18.0,4,1.0286782,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_8k_16k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_nominal,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_nominal|late_low|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,7305,11603,1,0,0,0,B2,0,1697.0,2235.0,2235.0,6066.545,13672.0,7.436617265234227,2.0,-31.461402474955804,0.0,0.0,1.0,-3.3347083087802005,10.0,2.0,2.0,-3.3347083087802005,7.954639541064318,2235.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1117.5,6630.0,1,0.0,2,-3.3347082,-28.871536,1.4399673,2,2.4722228,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,7476,11774,1,0,0,0,B2,0,3171.5,7235.5,1503.0,4518.9275,11429.5,8.061959941073951,3.0,-5.338168059277944,0.0,0.0,0.7694009,-1.032476746019234,5.0,3.0,3.0,-1.032476746019234,7.954639541064318,1503.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2783.5,7738.0,1,0.0,3,-1.0324768,-5.424405,1.6323941,3,1.0121822,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,7611,11909,1,0,0,0,B2,0,5733.0,39226.0,5174.0,1363.005,8194.0,8.653994232908383,4.0,6.355485784057213,0.290904,0.19476877,0.17355835,0.01866387580673295,2.0,15.0,14.0,0.01866387580673295,29505.683722280413,5174.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1395.0,6916.0,1,0.51404154,3,0.018663876,0.0,18.0,4,0.4009281,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_nominal,late_high,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_nominal|late_high|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,7844,12142,3,1,1,1,B2,0,5035.0,40607.0,4197.5,1404.4750000000004,8244.0,8.524168805152662,4.0,7.5076464746772595,0.3700101,0.28017336,0.15571207,0.2272095332671301,1.0,16.0,16.0,0.5860973187686197,30264.25839917245,4197.5,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1403.0,6477.0,1,0.5860973,13,0.22720954,0.0,18.0,4,0.38535708,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.012366133130845709,pt_mad_ge120,slope_ge100,lower_large,peak_nominal,late_extreme,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_nominal|late_extreme|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,7877,12175,1,0,0,0,B2,0,3794.5,8722.5,1715.0,4657.5825,11470.5,8.241307928843968,3.0,-3.633943866122019,0.0,0.0,0.7451992,-0.8065621293978126,3.0,3.0,3.0,-0.8065621293978126,7.954639541064318,1715.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,3250.0,8509.0,1,0.033864804,3,-0.8065621,-3.9772038,1.6402514,3,0.9147874,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,7890,12188,1,0,0,0,B2,0,1530.5,2837.0,1617.0,5057.5,12227.5,7.333349758385467,2.0,-21.995426331264294,0.0,0.0,1.0,-2.8497223129696176,9.0,2.0,2.0,-2.8497223129696176,7.954639541064318,1617.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1418.5,6389.0,1,0.0,2,-2.8497224,-19.674616,1.5684173,2,1.9704045,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,7958,12256,1,0,0,0,B2,0,8041.0,60027.0,14710.0,345.3850000000002,7223.0,8.99230873254815,4.0,7.350329560999875,0.37056658,0.2679794,0.10808469,0.21726153463499565,1.0,15.0,15.0,0.21726153463499565,48154.539767392955,16107.450005479903,q_8k_16k,s16_large_lowering,B2_sat_proxy,q_8k_16k|s16_large_lowering|B2_sat_proxy,q_16k_32k,q_16k_32k|s16_large_lowering|B2_sat_proxy,461.5,6488.0,1,0.5721925,2,0.21726154,0.0,18.0,5,0.29250655,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_8k_16k|s16_large_lowering|B2_sat_proxy|baseline_excursion,0.004920730465310601,pt_mad_ge120,slope_ge100,lower_large,peak_nominal,late_high,B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_nominal|late_high|B2_sat_proxy|tp_low
45,high_20nA,20.0,7994,12292,1,0,0,0,B2,0,2627.5,13541.5,923.0,2543.0874999999996,9318.5,7.873788102751106,3.0,1.330161750713606,0.093822695,0.0089724185,0.3199055,-0.6666032350142721,3.0,10.0,9.0,-0.6666032350142721,5532.076446600509,923.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2143.5,5210.0,1,0.50827783,3,-0.6666032,-2.1920075,1.6541507,3,0.6557753,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,8152,12450,1,0,0,0,B2,0,2384.0,5508.0,1271.0,4143.24,10998.0,7.776535028185241,3.0,-6.748322147651007,0.0,0.0,0.7924837,-1.325503355704698,5.0,3.0,3.0,-1.325503355704698,7.954639541064318,1271.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2182.5,6563.0,1,0.012583893,3,-1.3255033,-6.474832,1.6203432,2,1.0430826,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,8197,12495,1,0,0,0,B2,0,3189.5,15666.0,1297.0,2702.6575000000003,9532.5,8.067619443682009,3.0,2.083085123060041,0.10998341,0.0589174,0.3243968,-0.5331556670324502,2.0,12.0,8.0,-0.5331556670324502,7389.121726770405,1297.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2321.5,5940.0,1,0.47170404,2,-0.5331557,-1.3729424,1.6685337,3,0.61413795,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,8259,12557,1,0,0,0,B2,0,3302.5,16366.0,1448.0,2557.9624999999996,9366.5,8.10243503639648,3.0,2.3442846328538987,0.12018819,0.050959308,0.31510448,-0.4834216502649508,3.0,11.0,8.0,-0.4834216502649508,8230.507246432635,1448.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2231.0,5910.0,1,0.45859197,2,-0.48342165,-1.2602574,1.6780803,3,0.5887959,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,8301,12599,1,0,0,0,B2,0,5660.0,24032.0,3163.0,2903.1000000000004,9792.0,8.641179171197228,3.0,2.988162544169611,0.09096205,0.06874168,0.33942243,-0.20918727915194346,1.0,10.0,7.0,-0.20918727915194346,13387.595836194389,3163.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2742.5,8648.0,1,0.47809187,2,-0.20918728,-0.2886926,18.0,4,0.55961686,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,8433,12731,1,0,0,0,B2,0,4627.0,28981.0,2940.5,1892.5950000000003,8706.0,8.439663988906998,3.0,5.293278582234709,0.22611366,0.13498498,0.21883303,-0.13291549600172897,1.0,13.0,13.0,-0.13291549600172897,20836.9294540132,2940.5,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1838.5,6589.0,1,0.6580938,2,-0.1329155,-0.17549168,18.0,4,0.45350188,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_mid,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_mid|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,8543,12841,1,0,0,0,B2,0,4594.0,22203.0,9320.0,3492.09,10408.0,8.432506383249043,5.0,1.1412712233347846,0.06255911,0.007701662,0.22906815,-0.065084893339138,3.0,8.0,7.0,-0.00457117979973879,1458.7501655092567,9320.0,q_8k_16k,s16_large_lowering,B2_unsat,q_8k_16k|s16_large_lowering|B2_unsat,q_8k_16k,q_8k_16k|s16_large_lowering|B2_unsat,2543.0,6511.0,1,0.9888986,2,-2.2655637,-2.4516761,18.0,4,0.89941895,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_8k_16k|s16_large_lowering|B2_unsat|baseline_excursion,0.005257915665617629,pt_mad_ge120,slope_ge100,lower_large,peak_nominal,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_nominal|late_low|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,8571,12869,1,0,0,0,B2,0,5533.0,40956.0,5273.5,1188.005,8009.0,8.618485442898109,4.0,6.957346828122176,0.3119445,0.21105577,0.16117297,0.05711187420928972,2.0,15.0,14.0,0.05711187420928972,31422.856807837772,5273.5,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1230.5,6682.0,1,0.56641966,3,0.057111874,0.0,18.0,4,0.3807554,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_nominal,late_high,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_nominal|late_high|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,8642,12940,1,0,0,0,B2,0,2800.5,16271.0,1215.0,2110.4925000000003,8905.5,7.937553251649887,3.0,2.71308694875915,0.115850285,0.0,0.26955935,-0.5250848062845921,2.0,10.0,10.0,-0.5250848062845921,8892.021910714479,1215.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1869.0,4953.0,1,0.58757365,5,-0.5250848,-1.7621853,1.6766319,3,0.5812777,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,8669,12967,1,0,0,0,B2,0,2474.0,12737.0,926.0,2381.8900000000003,9183.0,7.813591552952433,3.0,0.6944219886822959,0.0858915,0.0,0.31577295,-0.7388843977364592,3.0,10.0,9.0,-0.7388843977364592,4255.840311733975,926.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1983.5,4893.0,1,0.541633,4,-0.7388844,-2.8504446,1.6598191,2,0.6301231,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,8689,12987,1,0,0,0,B2,0,1814.0,3043.0,2281.0,5421.79,12729.0,7.503289630675082,2.0,-21.50385887541345,0.0,0.0,1.0,-2.6141124586549065,8.0,2.0,2.0,-2.6141124586549065,7.954639541064318,2281.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1521.5,6678.0,1,0.0,2,-2.6141124,-19.5,1.5231022,2,1.9006859,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,8708,13006,1,0,0,0,B2,0,2026.0,2258.0,2258.0,11722.61,11753.0,7.613818684808629,1.0,-17.56416584402764,0.0,0.0,1.0,-1.8188548864758145,6.0,2.0,1.0,-1.8188548864758145,7.954639541064318,2258.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1129.0,11985.0,1,0.114511356,2,-1.8188549,-12.877591,3.3825095,2,1.8952235,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,8726,13024,1,0,0,0,B2,0,1692.5,2745.0,2274.0,5287.1125,12534.5,7.43396200478643,2.0,-22.674150664697194,0.0,0.0,1.0,-2.740029542097489,9.0,2.0,2.0,-2.740029542097489,7.954639541064318,2274.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1372.5,6365.0,1,0.0,2,-2.7400296,-20.535303,1.5067395,2,1.9668918,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,8732,13030,1,0,0,0,B2,0,2023.0,6427.0,920.0,3505.6549999999997,10362.0,7.612336837167746,3.0,-5.442412259021255,0.0,0.0,0.60463667,-1.366287691547207,4.0,7.0,5.0,-1.366287691547207,7.954639541064318,920.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,1943.0,5559.0,1,0.2219476,2,-1.3662877,-5.950568,1.6085883,2,1.0009978,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,8921,13219,1,0,0,0,B2,0,2231.0,6860.0,978.0,3509.535,10337.0,7.7102051944325325,3.0,-4.4531600179291795,0.0,0.0,0.5957726,-1.187359928283281,4.0,7.0,4.0,-1.187359928283281,7.954639541064318,978.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2043.5,5774.0,1,0.22008069,3,-1.1873599,-5.108023,1.6202047,2,0.92350245,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,9015,13313,1,0,0,0,B2,0,3177.0,16268.0,1461.0,2450.3450000000003,9231.0,8.063692634269515,3.0,2.3267233238904628,0.120297514,0.0398328,0.3007745,-0.5165250236071766,2.0,11.0,10.0,-0.5165250236071766,8188.3300304304985,1461.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2107.0,5675.0,1,0.48190117,2,-0.51652503,-1.4674221,1.6851399,3,0.5892642,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
45,high_20nA,20.0,9308,13606,1,0,0,0,B2,0,3420.5,18313.0,1614.0,2281.1925,9088.5,8.137542018201051,3.0,3.071188422745213,0.14295855,0.049254626,0.28542566,-0.4091507089606783,2.0,11.0,11.0,-0.4091507089606783,10517.226396198668,1614.0,q_lt_8k,s16_large_lowering,B2_unsat,q_lt_8k|s16_large_lowering|B2_unsat,q_lt_8k,q_lt_8k|s16_large_lowering|B2_unsat,2069.5,5753.0,1,0.50767434,2,-0.40915072,-1.0726502,18.0,3,0.549161,False,False,True,False,False,False,False,False,False,True,False,True,False,baseline_excursion,baseline_excursion,q_lt_8k|s16_large_lowering|B2_unsat|baseline_excursion,0.0,pt_mad_ge120,slope_ge100,lower_large,peak_pre,late_low,not_B2_sat_proxy,tp_low,pt_mad_ge120|lower_large|peak_pre|late_low|not_B2_sat_proxy|tp_low
