run,method,n,charge_bias_median_frac,charge_res68_abs_frac,charge_full_rms_frac,charge_within10_frac,time_bias_median_ns,time_abs68_ns,time_full_rms_ns,charge_res68_abs_frac_ci95,time_abs68_ns_ci95,charge_bias_median_frac_ci95,time_bias_median_ns_ci95
41,ml_ratio_transfer,2727,0.160721616455115,0.18860243205092392,3.779081827401841,0.0924092409240924,0.1685850261227504,0.2762588577688934,1.150809509753995,"[0.185738950184472, 0.19166254772275917]","[0.2603283152326764, 0.2910408849682645]","[0.1586267286640548, 0.16314088589078565]","[0.16530188484264166, 0.1707805568216389]"
41,observed_raw,2727,0.10743531141512956,0.13326138348870045,3.529008195673067,0.43417675100843417,-0.08132083143536128,0.250662795216655,1.2228230496762023,"[0.13060410731830419, 0.13665138824603684]","[0.23470551138537246, 0.26937825052549835]","[0.10505418551968669, 0.10970938782629319]","[-0.09453597729009519, -0.06869022660447222]"
41,traditional_template,2727,0.10743531141512956,0.1331031012835431,3.5290069780547526,0.43417675100843417,-0.08107820999378212,0.25160973939240444,1.2228427760324017,"[0.13046742353700563, 0.1360234941204195]","[0.23568874071182463, 0.26964899305979123]","[0.10488783838480487, 0.10966251637403307]","[-0.09437412843307129, -0.06839739415448394]"
42,ml_ratio_transfer,4895,0.1599630421871807,0.18525141939291448,1.9558785426090488,0.07987742594484168,0.16600109521745665,0.24976255233243336,0.9457118647928071,"[0.18312129074403452, 0.1871869095999108]","[0.2414149786472, 0.25788861644016653]","[0.15817010841727255, 0.16178171575075867]","[0.16310196099833796, 0.1680046582046586]"
42,observed_raw,4895,0.1055957319339669,0.1285923025617359,1.826407876578707,0.4349336057201226,-0.09986137362131586,0.24340359197239225,1.012049931405409,"[0.12735464927856624, 0.13019774942060505]","[0.23254422431931382, 0.25634151200242816]","[0.10415386905638947, 0.10715828349097872]","[-0.10881524705392405, -0.09310331070804391]"
42,traditional_template,4895,0.1055957319339669,0.12857921886982507,1.8264048314685115,0.4351378958120531,-0.09968646455855179,0.24446402603212378,1.0121300574447398,"[0.1270049772517636, 0.13008719052447623]","[0.23175053414922553, 0.25588564646079925]","[0.10422134039810611, 0.10706033368661329]","[-0.10764125903535629, -0.09125618679020776]"
44,ml_ratio_transfer,334,0.16221147439296316,0.18403154610348335,3.8442355571611047,0.09580838323353294,0.16785200191185012,0.2817329741050716,1.6194166638310454,"[0.17603430498199746, 0.1927910747824063]","[0.23871413812795877, 0.3238779779872556]","[0.15561676658367413, 0.16637878900649253]","[0.15828584814740737, 0.17254917216207843]"
44,observed_raw,334,0.10980729132824998,0.13099940426349252,3.5695755162945773,0.4041916167664671,-0.06321707095276885,0.2380770233201309,1.6913262523378807,"[0.1246340523666779, 0.13846361065055734]","[0.1757165368109402, 0.2948647105165864]","[0.10561003768104446, 0.11418523301109178]","[-0.09749321746054163, -0.02151920421708457]"
44,traditional_template,334,0.10980729132824998,0.13099940426349252,3.5695755162945773,0.4041916167664671,-0.06321707095276885,0.2380770233201309,1.6913262523378807,"[0.12510515172512107, 0.13874765466413566]","[0.17216380132718712, 0.2976886438520571]","[0.10496668198171576, 0.11426019529618889]","[-0.10096657040766557, -0.022233385254340376]"
45,ml_ratio_transfer,5466,0.16106884417654876,0.18545347874131574,3.9215517496442316,0.08854738382729602,0.16664169941823026,0.26312294042043977,1.0670867038878682,"[0.18388138634141551, 0.1882328018184297]","[0.2557694826802731, 0.27172198588971247]","[0.1588566719569714, 0.16257654669249813]","[0.1635812499687644, 0.16933343378449184]"
