eval_set,method,heldout_run,n,coverage,mean_alpha,mean_amplitude_lift_fraction,mean_charge_lift_fraction,mean_q_template_shift_fraction,mean_abs_q_template_shift_fraction,mean_cfd20_shift_ns,median_abs_cfd20_shift_ns,timing_tail_fraction,timing_tail_delta,alpha_observed_amp_r2,alpha_event_hash_r2
application_ge7000,leak_run_event_amp_control,63,1208,1.0,0.2814304589939516,0.028342211568021376,0.0018040340680849306,-0.02555599570275707,0.025574701176184995,0.13850134686877227,0.08456761138521784,0.009105960264900662,0.0,0.04653477360371185,0.03812906657426422
application_ge7000,leak_run_event_amp_control,65,439,1.0,0.27469955277669245,0.02680786867484175,0.0013309168696834495,-0.02459109236210654,0.024598276446530475,0.1320096060789154,0.0845627253067871,0.03644646924829157,0.0,0.12416103585605089,0.030465525618800424
application_ge7000,linear_boundary_shrink,58,1607,1.0,0.25,0.02306214296863588,0.0010624576618071745,-0.02139481608854826,0.02139481608854826,0.1042579343054148,0.07083063320108884,0.06658369632856254,-0.00497822028624767,,
application_ge7000,linear_boundary_shrink,59,788,1.0,0.25,0.030701338857844963,0.00191325775468865,-0.027537167012744685,0.02756848457889419,0.15322966307922178,0.10018977236371907,0.02030456852791878,0.0,,
application_ge7000,linear_boundary_shrink,60,332,1.0,0.25,0.023147240001963554,0.0013779575416298267,-0.021206908049074824,0.02123334424695101,0.09940128909489887,0.07427748348263208,0.04216867469879518,0.0,,
application_ge7000,linear_boundary_shrink,61,401,1.0,0.25,0.024970349272247856,0.0019815711728090363,-0.022297053691109466,0.02237650553502846,0.11055955035451409,0.07695429181250546,0.034912718204488775,0.0,,
application_ge7000,linear_boundary_shrink,62,491,1.0,0.25,0.029750798372622615,0.0019496980235466307,-0.026702818497246195,0.02672344231101147,0.14145167508394033,0.09278599273812915,0.032586558044806514,0.0,,
application_ge7000,linear_boundary_shrink,63,1208,1.0,0.3000000000000066,0.030241381851265122,0.0018701910714484771,-0.027252818923694105,0.027266792252120056,0.14748621364443693,0.08961489992107108,0.009105960264900662,0.0,,
application_ge7000,linear_boundary_shrink,65,439,1.0,0.25,0.02440098671956385,0.001261289041950334,-0.02240405928677571,0.022426190892545116,0.12021910751407877,0.07694287747074036,0.03644646924829157,0.0,,
application_ge7000,ml_boundary_calibration,58,1607,1.0,0.2765551982159608,0.023004213082780386,0.0011236116894883874,-0.021381447470264672,0.02140030040059427,0.10400473088434771,0.07905772462340366,0.06596141879278158,-0.005600497822028622,2.2659223138285954e-07,0.0007503395980463386
application_ge7000,ml_boundary_calibration,59,788,0.9974619289340102,0.23701042572773567,0.01973879537711063,0.0016290990992571814,-0.01770908046925394,0.017831852657131175,0.10135751011940558,0.08777857469600914,0.02030456852791878,0.0,0.06740790179698601,0.000318152147208241
application_ge7000,ml_boundary_calibration,60,332,1.0,0.2764390143391054,0.022291260911945433,0.0012254849435818246,-0.020594653554286843,0.02108426462835572,0.10149009038976123,0.08191528140512716,0.04216867469879518,0.0,0.0016925909886695808,0.009337215640811945
application_ge7000,ml_boundary_calibration,61,401,1.0,0.2731753576307024,0.02223192975861997,0.0018024975745587668,-0.019969580340220502,0.020498681107807892,0.10552945856232597,0.08090345897834084,0.034912718204488775,0.0,0.00025763525786952075,0.007737399593344996
application_ge7000,ml_boundary_calibration,62,491,1.0,0.23371780086528873,0.02094602705854907,0.0018186702850169886,-0.018695227908059962,0.0188129511141601,0.10698106953241836,0.08534859915461546,0.032586558044806514,0.0,0.0021325368767612382,3.264927513556689e-06
application_ge7000,ml_boundary_calibration,63,1208,1.0,0.2758010867203042,0.02251601916068787,0.0017279954227617754,-0.020316693793806566,0.020367215666285656,0.10964471642075646,0.08605479233369628,0.009105960264900662,0.0,0.025796749905699315,0.0007286161653130749
application_ge7000,ml_boundary_calibration,65,439,1.0,0.2681289484416468,0.021484893147220307,0.001294094865282106,-0.01973812193260918,0.01973812193260918,0.1005022404717829,0.08208043900117978,0.03644646924829157,0.0,0.04244036610400065,0.0006344058451723625
application_ge7000,observed,58,1607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0715619166148102,0.0,,
application_ge7000,observed,59,788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02030456852791878,0.0,,
application_ge7000,observed,60,332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04216867469879518,0.0,,
application_ge7000,observed,61,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034912718204488775,0.0,,
application_ge7000,observed,62,491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032586558044806514,0.0,,
application_ge7000,observed,63,1208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009105960264900662,0.0,,
application_ge7000,observed,65,439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03644646924829157,0.0,,
application_ge7000,p07c_full_shape_transfer,58,1607,1.0,1.0,0.09224857187454347,0.0041283763160863745,-0.07949505651428256,0.07949505651428256,0.40671104391895907,0.2833225328043376,0.05538270068450529,-0.016179215930304913,,
application_ge7000,p07c_full_shape_transfer,59,788,1.0,1.0,0.12280535543137985,0.009264486493860078,-0.09707763191428409,0.09707763191428409,0.5935403467268,0.3995975732149293,0.02030456852791878,0.0,,
application_ge7000,p07c_full_shape_transfer,60,332,1.0,1.0,0.09258896000785417,0.004221746597372032,-0.07994274978766387,0.07994274978766387,0.38727066470483074,0.29710993393051943,0.04216867469879518,0.0,,
application_ge7000,p07c_full_shape_transfer,61,401,1.0,1.0,0.09988139708899152,0.0055002902634018426,-0.08417360691605491,0.08417360691605491,0.4331316293209965,0.30781716725001296,0.034912718204488775,0.0,,
application_ge7000,p07c_full_shape_transfer,62,491,1.0,1.0,0.11900319349049056,0.0066559970980330846,-0.09724271476810378,0.09724271476810378,0.551844987056612,0.3704961649938987,0.034623217922606926,0.002036659877800412,,
application_ge7000,p07c_full_shape_transfer,63,1208,1.0,1.0,0.10080460617088391,0.006750340038342065,-0.08328585188878375,0.08328585188878375,0.4842348054476952,0.2987163330702147,0.009105960264900662,0.0,,
application_ge7000,p07c_full_shape_transfer,65,439,1.0,1.0,0.09760394687825533,0.005262728220218854,-0.08223527775045207,0.08223527775045207,0.4595508509447414,0.30777150988295254,0.03644646924829157,0.0,,
application_ge7000,shuffled_target_ml_control,58,1607,1.0,0.26492932695914095,0.02445714115391899,0.0010912290929469392,-0.022684713217408375,0.022684713217408375,0.11056592481573367,0.07550716217034292,0.06658369632856254,-0.00497822028624767,0.0021273846826449284,2.721178803135311e-05
application_ge7000,shuffled_target_ml_control,59,788,1.0,0.2772249886346512,0.03408043596070379,0.002034897706305615,-0.03050493123590659,0.03052601733742872,0.1698928262336658,0.11168630796846601,0.02030456852791878,0.0,0.000712280026615654,0.0013080034334061624
application_ge7000,shuffled_target_ml_control,60,332,1.0,0.25640207120218234,0.023791508757190265,0.0014035982814317861,-0.021790663867210323,0.021797152280835765,0.10204278195315378,0.07696546285796302,0.04216867469879518,0.0,0.006910107838025517,0.0014972891511281362
application_ge7000,shuffled_target_ml_control,61,401,1.0,0.264713665175061,0.027105591095992504,0.002255062948850669,-0.02394410933171975,0.02400654782030556,0.11639458122205999,0.08073855683008446,0.034912718204488775,0.0,0.0781459254008238,0.005711159593886107
application_ge7000,shuffled_target_ml_control,62,491,1.0,0.24329875361287198,0.028771389481987715,0.0019269148508200946,-0.025832353405618153,0.025861349867454,0.13667565179762362,0.09123857383226408,0.032586558044806514,0.0,0.024337318856677833,0.0014737529715974204
application_ge7000,shuffled_target_ml_control,63,1208,1.0,0.29055108835273435,0.029230562732264667,0.0018434950855410962,-0.026341902995915257,0.026352821752501945,0.1427496819591511,0.08646478932310409,0.009105960264900662,0.0,0.020189854456551963,0.0006495222544894598
application_ge7000,shuffled_target_ml_control,65,439,1.0,0.27897648621398025,0.027256792708140288,0.001320006384434571,-0.02501595569587622,0.025026006575104152,0.13383623960571853,0.0855330485340744,0.03644646924829157,0.0,4.5779363393419526e-05,0.007725487496470756
application_ge7000,traditional_fixed_shrink_025,58,1607,1.0,0.25,0.02306214296863588,0.0010624576618071745,-0.02139481608854826,0.02139481608854826,0.1042579343054148,0.07083063320108884,0.06658369632856254,-0.00497822028624767,,
application_ge7000,traditional_fixed_shrink_025,59,788,1.0,0.25,0.030701338857844963,0.00191325775468865,-0.027537167012744685,0.02756848457889419,0.15322966307922178,0.10018977236371907,0.02030456852791878,0.0,,
application_ge7000,traditional_fixed_shrink_025,60,332,1.0,0.25,0.023147240001963554,0.0013779575416298267,-0.021206908049074824,0.02123334424695101,0.09940128909489887,0.07427748348263208,0.04216867469879518,0.0,,
application_ge7000,traditional_fixed_shrink_025,61,401,1.0,0.25,0.024970349272247856,0.0019815711728090363,-0.022297053691109466,0.02237650553502846,0.11055955035451409,0.07695429181250546,0.034912718204488775,0.0,,
application_ge7000,traditional_fixed_shrink_025,62,491,1.0,0.25,0.029750798372622615,0.0019496980235466307,-0.026702818497246195,0.02672344231101147,0.14145167508394033,0.09278599273812915,0.032586558044806514,0.0,,
application_ge7000,traditional_fixed_shrink_025,63,1208,1.0,0.25,0.02520115154272098,0.0017166248674751906,-0.022703649123457712,0.022730458159561668,0.12308009392542252,0.07467908326755701,0.009105960264900662,0.0,,
application_ge7000,traditional_fixed_shrink_025,65,439,1.0,0.25,0.02440098671956385,0.001261289041950334,-0.02240405928677571,0.022426190892545116,0.12021910751407877,0.07694287747074036,0.03644646924829157,0.0,,
application_ge7500,isotonic_boundary_calibration,58,1076,0.9860594795539034,0.2809319547030097,0.02291505505435663,0.0016649470156838157,-0.020766062056004092,0.020766062056004092,0.1041012707805896,0.07877946711077222,0.07156133828996282,-0.006505576208178446,0.014108781928320916,0.0006012018624316853
application_ge7500,isotonic_boundary_calibration,59,584,0.821917808219178,0.22500793406989938,0.018397357654405058,0.0020791543290452612,-0.01595740693496828,0.01597334019407625,0.09463163300239512,0.08595544998845739,0.015410958904109588,0.0,0.05108770929366099,9.509844965057561e-06
application_ge7500,isotonic_boundary_calibration,60,232,0.9870689655172413,0.27903395206751114,0.022011686826440096,0.0013784594024531824,-0.020179002503987905,0.020179002503987905,0.09822108088352434,0.08104320169529888,0.04310344827586207,0.0,0.00780854455235044,0.005542742479036543
application_ge7500,isotonic_boundary_calibration,61,277,0.9783393501805054,0.27700924756246215,0.0219825121313822,0.002245887959208594,-0.019297827066349103,0.019377113018133708,0.10598805857300024,0.08183010577980099,0.036101083032490974,0.0,0.005636324164083538,0.013574152323337323
application_ge7500,isotonic_boundary_calibration,62,357,0.9019607843137255,0.23381651234832326,0.02075530162093625,0.002422665421124122,-0.017917705280900895,0.017930012869120857,0.10622765614031564,0.08448732145199145,0.025210084033613446,0.0,0.0060208091012463535,0.0005939218906187268
application_ge7500,isotonic_boundary_calibration,63,872,0.9701834862385321,0.2735222929311932,0.022353122224100026,0.002359693216885329,-0.01953973291767031,0.01956463796380373,0.10558701567935665,0.08725791073039613,0.010321100917431193,0.0,0.04723259883519421,0.00013023082586085302
application_ge7500,isotonic_boundary_calibration,65,279,0.8960573476702509,0.2613653589334843,0.020347365647963828,0.002034581784155754,-0.017904655851159496,0.017904655851159496,0.09552645736522694,0.07994167554776332,0.025089605734767026,0.0,0.04889052073405432,0.0003917820318858571
application_ge7500,leak_observed_amp_only_control,58,1076,1.0,0.2729491520763027,0.025401811669962224,0.001655081739322073,-0.022992115927329682,0.022992115927329682,0.115724133503846,0.07260573075738908,0.0724907063197026,-0.005576208178438666,,
application_ge7500,leak_observed_amp_only_control,59,584,1.0,0.3035250122776155,0.039972797729840547,0.002893211179808189,-0.034994709887487326,0.03500655251962588,0.20167026451234935,0.1283001759988145,0.015410958904109588,0.0,,
application_ge7500,leak_observed_amp_only_control,60,232,1.0,0.2708774493937781,0.025354566048800205,0.002042352222680778,-0.022632928690081128,0.02263634083754507,0.10605872729552895,0.07805573868306048,0.04310344827586207,0.0,1.9398919272515454e-30,4.2430302370580445e-34
application_ge7500,leak_observed_amp_only_control,61,277,1.0,0.26704869921704255,0.027712079559837788,0.002936095812234072,-0.023908112215211812,0.02398812797102654,0.12194022557040743,0.08220217411079034,0.036101083032490974,0.0,5.540950901477387e-31,1.1490200544272105e-32
application_ge7500,leak_observed_amp_only_control,62,357,1.0,0.2576138432246995,0.03117127950344282,0.0027123232937479322,-0.027265022927727443,0.027284858535101087,0.1521457639405595,0.09482660857776715,0.025210084033613446,0.0,1.0542504850587082e-30,1.8242928316201217e-33
application_ge7500,leak_observed_amp_only_control,63,872,1.0,0.28622054693766324,0.030134966259521234,0.002528848928687479,-0.026480682127096547,0.026503042105700175,0.14355198972599117,0.08514969668221628,0.010321100917431193,0.0,1.1094846954164414e-32,6.02438701132605e-32
application_ge7500,leak_observed_amp_only_control,65,279,1.0,0.3155676883817609,0.033048895535135084,0.002222249404253351,-0.029417783093832403,0.029417783093832403,0.16611019302273183,0.09513454792002385,0.025089605734767026,0.0,4.762611013430401e-33,1.0130421817102619e-32
application_ge7500,leak_run_event_amp_control,58,1076,1.0,0.23869488140405032,0.022244843909000566,0.0015589324243047904,-0.020099945089898992,0.020099945089898992,0.10155120801472114,0.06439814952275746,0.07342007434944238,-0.004646840148698886,0.0022001443565196678,0.29158014919816805
application_ge7500,leak_run_event_amp_control,59,584,1.0,0.28493617197982085,0.03751611404249467,0.0027625672129295603,-0.03290864515856832,0.03292946716015205,0.1894429370141665,0.12062040574016608,0.015410958904109588,0.0,0.0009922297288843867,0.4832872173076716
application_ge7500,leak_run_event_amp_control,60,232,1.0,0.24456607128795474,0.0229073392986822,0.001962592654588077,-0.020390085751446775,0.020429095849639187,0.09600928601895094,0.07166395143842319,0.04310344827586207,0.0,2.868852567901143e-05,0.38834033432290765
application_ge7500,leak_run_event_amp_control,61,277,1.0,0.2527123972455662,0.02626136801622736,0.0028598141201511156,-0.022615431739281367,0.022764254829262233,0.11579050514499478,0.08002432334294873,0.036101083032490974,0.0,0.0001476829727664045,0.4689634844714988
application_ge7500,leak_run_event_amp_control,62,357,1.0,0.2531619507197663,0.030597695836879442,0.0026661454769817223,-0.02678115426115726,0.026815380625821346,0.14923062185989128,0.09434610168476354,0.025210084033613446,0.0,0.0012464485159663042,0.34174686888617617
application_ge7500,leak_run_event_amp_control,63,872,1.0,0.2796708291030294,0.029446467603783506,0.0024983697303926945,-0.025872698899753795,0.025898611986796157,0.14053550407392262,0.08381568687258589,0.010321100917431193,0.0,0.0006904642160567859,0.08398811797471278
application_ge7500,leak_run_event_amp_control,65,279,1.0,0.2787698549800312,0.02910370917493342,0.002094166687423062,-0.025919867070873785,0.025931171060343705,0.14768103578323802,0.08537651324335371,0.025089605734767026,0.0,0.0015933508347988395,0.10654295138981948
application_ge7500,linear_boundary_shrink,58,1076,1.0,0.25,0.02326606574588439,0.0015867745934239122,-0.021045289123875138,0.021045289123875138,0.1060843267263613,0.06650115067686535,0.0724907063197026,-0.005576208178438666,,
application_ge7500,linear_boundary_shrink,59,584,1.0,0.25,0.03292380867551065,0.0025563887653827304,-0.02893627018971783,0.028978527453631896,0.1663913756124247,0.10567512627383646,0.015410958904109588,0.0,,
application_ge7500,linear_boundary_shrink,60,232,1.0,0.25,0.023400403120990385,0.0019719047578495796,-0.020851563037208046,0.020889394147961902,0.09805595218961205,0.07203971653763297,0.04310344827586207,0.0,,
application_ge7500,linear_boundary_shrink,61,277,1.0,0.25,0.025942908204651956,0.0028686283043192185,-0.022315725324269817,0.022430744058607417,0.11421985848823796,0.07695429181250546,0.036101083032490974,0.0,,
application_ge7500,linear_boundary_shrink,62,357,1.0,0.25,0.030250004341046056,0.002677535983035616,-0.02644716668490441,0.026475531650054965,0.14776069457470037,0.09202398383445498,0.025210084033613446,0.0,,
application_ge7500,linear_boundary_shrink,63,872,1.0,0.30000000000000476,0.03158574733569191,0.0025889743190431447,-0.027762374141893947,0.027781731688612466,0.15043474903879453,0.08924903986795574,0.010321100917431193,0.0,1.1094846954164414e-32,6.02438701132605e-32
application_ge7500,linear_boundary_shrink,65,279,1.0,0.25,0.026182097179063824,0.0019846089226386973,-0.023304526114684834,0.023339349680752096,0.13308621251349917,0.07536778274724654,0.025089605734767026,0.0,,
application_ge7500,ml_boundary_calibration,58,1076,1.0,0.28066970661917096,0.02293175426787259,0.0016781077927582144,-0.02076944321442706,0.02079759996074645,0.1041725683269469,0.07861385668360032,0.07156133828996282,-0.006505576208178446,0.015179847072781132,0.0005733571597164378
application_ge7500,ml_boundary_calibration,59,584,0.9965753424657534,0.22546828803154903,0.01871205092113764,0.002197096287529842,-0.016153563417047063,0.016319221780141682,0.0961748182770447,0.08562580200687453,0.015410958904109588,0.0,0.05098836195948362,8.77634789920812e-06
application_ge7500,ml_boundary_calibration,60,232,1.0,0.2788494235447851,0.022070117734374627,0.001753711212367094,-0.01986206618251263,0.020562716512645678,0.0983824075752099,0.08086947533435751,0.04310344827586207,0.0,0.009253365743001722,0.00821185115769145
application_ge7500,ml_boundary_calibration,61,277,1.0,0.2768459840066708,0.022056261747213927,0.002609391795660886,-0.019007699852503876,0.01977365439330728,0.10616582690518725,0.08153317781314229,0.036101083032490974,0.0,0.0055623283284478775,0.013967308407929813
application_ge7500,ml_boundary_calibration,62,357,1.0,0.23376876797649207,0.020852774820935505,0.0025013084312138414,-0.01793698280670447,0.018098893434702137,0.106223804671373,0.08443364307944456,0.025210084033613446,0.0,0.00631132904634432,0.0005240373202203131
application_ge7500,ml_boundary_calibration,63,872,1.0,0.2740333213827817,0.022489246779508767,0.002393828521440625,-0.01963848028371768,0.019708469299720824,0.10627644375909323,0.08763902327001194,0.010321100917431193,0.0,0.04704990913947316,0.00015317563417436932
application_ge7500,ml_boundary_calibration,65,279,1.0,0.2615721165370009,0.02048573864761532,0.0020362281213578658,-0.0180410099225342,0.0180410099225342,0.09660894273907002,0.07975528662483189,0.025089605734767026,0.0,0.05078315565063299,0.0004087827369483612
application_ge7500,observed,58,1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07806691449814127,0.0,,
application_ge7500,observed,59,584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015410958904109588,0.0,,
application_ge7500,observed,60,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04310344827586207,0.0,,
application_ge7500,observed,61,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036101083032490974,0.0,,
application_ge7500,observed,62,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025210084033613446,0.0,,
application_ge7500,observed,63,872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010321100917431193,0.0,,
application_ge7500,observed,65,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025089605734767026,0.0,,
application_ge7500,p07c_full_shape_transfer,58,1076,1.0,1.0,0.09306426298353745,0.006108467251826377,-0.07803746777472524,0.07803746777472524,0.41243211639660277,0.2660046027074525,0.05762081784386617,-0.020446096654275096,,
application_ge7500,p07c_full_shape_transfer,59,584,1.0,1.0,0.13169523470204264,0.012052522026888439,-0.10100556947076016,0.10100556947076016,0.6434853526354999,0.4214591371093146,0.015410958904109588,0.0,,
application_ge7500,p07c_full_shape_transfer,60,232,1.0,1.0,0.09360161248396151,0.005830141970066745,-0.07908796519050812,0.07908796519050812,0.3833939936535086,0.2881588661505363,0.04310344827586207,0.0,,
application_ge7500,p07c_full_shape_transfer,61,277,1.0,1.0,0.10377163281860785,0.007718151246891237,-0.08485713133893953,0.08485713133893953,0.4475456447410371,0.30781716725001296,0.036101083032490974,0.0,,
application_ge7500,p07c_full_shape_transfer,62,357,1.0,1.0,0.12100001736418431,0.00878075092314293,-0.09676328906501667,0.09676328906501667,0.572962175871515,0.3677920034344684,0.028011204481792718,0.002801120448179272,,
application_ge7500,p07c_full_shape_transfer,63,872,1.0,1.0,0.10528582445230646,0.009057967303909132,-0.08446851713307596,0.08446851713307596,0.4957816915753544,0.297496799559831,0.010321100917431193,0.0,,
application_ge7500,p07c_full_shape_transfer,65,279,1.0,1.0,0.10472838871625542,0.008256047511491539,-0.08452897215136038,0.08452897215136038,0.502831903028259,0.3014711309889595,0.025089605734767026,0.0,,
application_ge7500,shuffled_target_ml_control,58,1076,1.0,0.26477153627510924,0.024659086576342828,0.001629744565395661,-0.022315648134794225,0.022315648134794225,0.1123732661511011,0.07062843701814536,0.0724907063197026,-0.005576208178438666,0.0003290903388025492,0.00038756878006531196
application_ge7500,shuffled_target_ml_control,59,584,1.0,0.2774327937224621,0.0365476334838675,0.0027143625528056503,-0.032074765996945136,0.032103217791464723,0.1845096875063667,0.11775559993461027,0.015410958904109588,0.0,0.0006563823426624216,0.000688787898055493
application_ge7500,shuffled_target_ml_control,60,232,1.0,0.2564837954464436,0.024081175617126385,0.002008597540669625,-0.021456846333891746,0.021466131477528152,0.10070416111967767,0.07357941641738197,0.04310344827586207,0.0,0.015403036929882749,0.0068421794966957465
application_ge7500,shuffled_target_ml_control,61,277,1.0,0.26542550318471503,0.02849096689421644,0.0032645496118740734,-0.024183584267453418,0.02427397355959389,0.12024657621630189,0.08073855683008446,0.036101083032490974,0.0,0.12616960031965227,0.009782355433307131
application_ge7500,shuffled_target_ml_control,62,357,1.0,0.2430786255432951,0.029211031245265754,0.002648841031248983,-0.02552924190101826,0.025569122188865322,0.14258086156445285,0.09064153400584196,0.025210084033613446,0.0,0.03661778666354026,0.011755643531686826
application_ge7500,shuffled_target_ml_control,63,872,1.0,0.2914112257498824,0.03058936763280779,0.002552156103680423,-0.0268807117805518,0.02689583776444712,0.14577650393302943,0.08730991138881983,0.010321100917431193,0.0,0.003651081272181888,0.000485993423994857
application_ge7500,shuffled_target_ml_control,65,279,1.0,0.2792445027082127,0.02927693332693307,0.002076999293070884,-0.026079879834645107,0.02609569465894998,0.14789439691400014,0.0837931015667337,0.025089605734767026,0.0,0.006997574938129089,0.008994113520982647
application_ge7500,traditional_fixed_shrink_025,58,1076,1.0,0.25,0.02326606574588439,0.0015867745934239122,-0.021045289123875138,0.021045289123875138,0.1060843267263613,0.06650115067686535,0.0724907063197026,-0.005576208178438666,,
application_ge7500,traditional_fixed_shrink_025,59,584,1.0,0.25,0.03292380867551065,0.0025563887653827304,-0.02893627018971783,0.028978527453631896,0.1663913756124247,0.10567512627383646,0.015410958904109588,0.0,,
application_ge7500,traditional_fixed_shrink_025,60,232,1.0,0.25,0.023400403120990385,0.0019719047578495796,-0.020851563037208046,0.020889394147961902,0.09805595218961205,0.07203971653763297,0.04310344827586207,0.0,,
