method,run,n,positives,roc_auc,average_precision
traditional_scalar__rise_10_50,62,1400,209,0.7237776144046859,0.5993612172154758
traditional_scalar__rise_10_50,64,1321,191,0.6954408562294397,0.5219341918289917
traditional_scalar__rise_10_50,65,1128,239,0.6711457092967982,0.5275438504508017
traditional_scalar__rise_20_80,42,1124,304,0.5649791399229782,0.4778356405695202
traditional_scalar__rise_20_80,50,1170,362,0.4777090968765385,0.42041447852046454
traditional_scalar__rise_20_80,57,1103,306,0.5695787306976324,0.4869933431573085
traditional_scalar__rise_20_80,58,1099,279,0.529373196957776,0.4041378381717432
traditional_scalar__rise_20_80,60,1400,199,0.7374214954874289,0.5436251731821915
traditional_scalar__rise_20_80,62,1400,209,0.7279315761352088,0.5589897395068327
traditional_scalar__rise_20_80,64,1321,191,0.7129036741880184,0.4752459750921031
traditional_scalar__rise_20_80,65,1128,239,0.6917602872862649,0.5314681766963163
traditional_scalar__tail_10_17_over_total,42,1124,304,0.7475248716302951,0.7893454693620022
traditional_scalar__tail_10_17_over_total,50,1170,362,0.8505569306930693,0.882413942716551
traditional_scalar__tail_10_17_over_total,57,1103,306,0.7713443386555793,0.8187665292434443
traditional_scalar__tail_10_17_over_total,58,1099,279,0.8185593146254042,0.8550947885266451
traditional_scalar__tail_10_17_over_total,60,1400,199,0.502341013979138,0.5413844889181417
traditional_scalar__tail_10_17_over_total,62,1400,209,0.49565119577051164,0.5271870237659828
traditional_scalar__tail_10_17_over_total,64,1321,191,0.6034703238660057,0.6275277574631954
traditional_scalar__tail_10_17_over_total,65,1128,239,0.7044608440681316,0.7512270907519641
traditional_scalar__tail_12_17_over_total,42,1124,304,0.7563783697047496,0.8032403788266336
traditional_scalar__tail_12_17_over_total,50,1170,362,0.8550578469449155,0.8886408133379328
traditional_scalar__tail_12_17_over_total,57,1103,306,0.7753134712688923,0.826384801893311
traditional_scalar__tail_12_17_over_total,58,1099,279,0.8210245650843606,0.8608482859570763
traditional_scalar__tail_12_17_over_total,60,1400,199,0.5119603010891258,0.5480978052670535
traditional_scalar__tail_12_17_over_total,62,1400,209,0.5108689975453862,0.5490399143136806
traditional_scalar__tail_12_17_over_total,64,1321,191,0.6112959273502293,0.642907524361329
traditional_scalar__tail_12_17_over_total,65,1128,239,0.7137256378517538,0.7645724783480666
traditional_scalar__tail_14_17_over_total,42,1124,304,0.7617097240051347,0.8050293657260198
traditional_scalar__tail_14_17_over_total,50,1170,362,0.8569245391389967,0.8890780833934783
traditional_scalar__tail_14_17_over_total,57,1103,306,0.7773390410116366,0.8258780843486965
traditional_scalar__tail_14_17_over_total,58,1099,279,0.8213611329661684,0.858814301035235
traditional_scalar__tail_14_17_over_total,60,1400,199,0.519931045736593,0.5583944609971931
traditional_scalar__tail_14_17_over_total,62,1400,209,0.5163165527741955,0.5543491210217807
traditional_scalar__tail_14_17_over_total,64,1321,191,0.6188342677106982,0.646062718005984
traditional_scalar__tail_14_17_over_total,65,1128,239,0.7151423017729477,0.7650900942019965
traditional_scalar__time_kurtosis,42,1124,304,0.7909158376123235,0.7733360475898541
traditional_scalar__time_kurtosis,50,1170,362,0.8613587878124828,0.8429874100941785
traditional_scalar__time_kurtosis,57,1103,306,0.7999032318908325,0.7919882983396778
traditional_scalar__time_kurtosis,58,1099,279,0.8558221872541306,0.8421758234790468
traditional_scalar__time_kurtosis,60,1400,199,0.6152410679542593,0.5342954808126745
traditional_scalar__time_kurtosis,62,1400,209,0.575596880913068,0.4966166385928864
traditional_scalar__time_kurtosis,64,1321,191,0.6185701709678915,0.5702008338636423
traditional_scalar__time_kurtosis,65,1128,239,0.7479891373410961,0.7335353006541985
traditional_scalar__time_skewness,42,1124,304,0.8545972400513479,0.8455647664950151
traditional_scalar__time_skewness,50,1170,362,0.9067371861495542,0.9054335768719476
traditional_scalar__time_skewness,57,1103,306,0.8639177963113309,0.8616797597562099
traditional_scalar__time_skewness,58,1099,279,0.8811521986187604,0.8841413264255654
traditional_scalar__time_skewness,60,1400,199,0.7701203770727074,0.6638971414105542
traditional_scalar__time_skewness,62,1400,209,0.7641481767161206,0.6426472247382482
traditional_scalar__time_skewness,64,1321,191,0.8474957142195245,0.7363786974673628
traditional_scalar__time_skewness,65,1128,239,0.8644473834076178,0.8364151893904894
traditional_scalar__time_variance,42,1124,304,0.9233993902439024,0.9188404663762512
traditional_scalar__time_variance,50,1170,362,0.9581806246923035,0.9534384432643507
traditional_scalar__time_variance,57,1103,306,0.9431200334588038,0.9338403100548531
traditional_scalar__time_variance,58,1099,279,0.9652810560363668,0.9575532088977052
traditional_scalar__time_variance,60,1400,199,0.914317633128172,0.8387866406595501
traditional_scalar__time_variance,62,1400,209,0.8925875485599734,0.8459670247701347
traditional_scalar__time_variance,64,1321,191,0.9130519390260854,0.8619062766289436
traditional_scalar__time_variance,65,1128,239,0.9426745297005238,0.9266073756199238
traditional_scalar__width20,42,1124,304,0.9500742137355583,0.9247131217620412
traditional_scalar__width20,50,1170,362,0.9734526284120125,0.9566078642569028
traditional_scalar__width20,57,1103,306,0.9665555473548684,0.9426070539993423
traditional_scalar__width20,58,1099,279,0.9804025701547338,0.9606483666797748
traditional_scalar__width20,60,1400,199,0.9334955376382328,0.8415537252953385
traditional_scalar__width20,62,1400,209,0.9291737472832527,0.8497502125152171
traditional_scalar__width20,64,1321,191,0.9263355418616502,0.8349293021704731
traditional_scalar__width20,65,1128,239,0.9728433527399033,0.9468150814496533
traditional_scalar__width50,42,1124,304,0.9377727856225931,0.8620792610363264
traditional_scalar__width50,50,1170,362,0.9281973086811444,0.8561369249059938
traditional_scalar__width50,57,1103,306,0.9403748534127161,0.8739746109355553
traditional_scalar__width50,58,1099,279,0.9322493224932249,0.8569514434373902
traditional_scalar__width50,60,1400,199,0.9156251699797906,0.7661045252709218
traditional_scalar__width50,62,1400,209,0.8986115965434539,0.7470500390059193
traditional_scalar__width50,64,1321,191,0.8690937311773155,0.7226983302176495
traditional_scalar__width50,65,1128,239,0.9239449148354364,0.8308853965944414
traditional_scalar__zero_crossings_derivative,42,1124,304,0.7379673459563544,0.5677920859708366
traditional_scalar__zero_crossings_derivative,50,1170,362,0.7698344592746568,0.6333850548270042
traditional_scalar__zero_crossings_derivative,57,1103,306,0.7164735404826924,0.55656389303896
traditional_scalar__zero_crossings_derivative,58,1099,279,0.7286738351254481,0.5406900746596706
traditional_scalar__zero_crossings_derivative,60,1400,199,0.5651006907978694,0.2890403976985952
traditional_scalar__zero_crossings_derivative,62,1400,209,0.5619880362688263,0.28510117951685987
traditional_scalar__zero_crossings_derivative,64,1321,191,0.6299842468609553,0.36322482900986985
traditional_scalar__zero_crossings_derivative,65,1128,239,0.7076942265062055,0.5255507579006424
