event,track_id,pdg,particle,y_deuteron,pseudo_run,total_edep_MeV,early_edep_MeV,downstream_edep_MeV,early_fraction,deepest_layer,n_layers_hit,layer_centroid,max_layer_edep_MeV,B2_edep_MeV,B4_edep_MeV,B6_edep_MeV,B8_edep_MeV,edep_l0,edep_l1,edep_l2,edep_l3,edep_l4,edep_l5,edep_l6,edep_l7
73924,2,1000010020,deuteron,1,4,28.526211,28.526211,0,1,0,1,0,28.526211,28.526211,0,0,0,28.526211,0,0,0,0,0,0,0
73936,1,2212,proton,0,4,140.42717,25.06638,115.36079,0.17850092,6,7,3.8550899,43.505814,25.06638,29.930584,41.924393,43.505814,11.767008,13.299373,14.077108,15.853476,18.311506,23.612888,43.505814,0
73938,2,1000010020,deuteron,1,4,55.805416,55.805416,0,1,0,1,0,55.805416,55.805416,0,0,0,55.805416,0,0,0,0,0,0,0
73938,1,2212,proton,0,4,84.832321,42.245987,42.586334,0.49799401,2,3,1.2858813,42.586334,42.245987,42.586334,0,0,18.334366,23.911619,42.586334,0,0,0,0,0
73941,1,2212,proton,0,4,114.60344,20.973654,93.629791,0.18301068,7,8,4.0635843,22.473255,20.973654,24.758181,29.325443,39.546165,10.296799,10.676855,12.011326,12.746855,13.616774,15.708669,17.07291,22.473255
73944,1,2212,proton,0,4,57.786751,27.608589,30.17816,0.47776678,3,4,1.5545828,15.223555,27.608589,30.17816,0,0,13.085225,14.523365,15.223555,14.954605,0,0,0,0
73949,2,1000010020,deuteron,1,4,122.01665,53.308037,68.708611,0.4368915,3,4,1.4941834,53.568455,53.308037,68.708611,0,0,23.550156,29.757879,53.568455,15.140156,0,0,0,0
73950,1,2212,proton,0,4,58.136452,23.627052,34.509399,0.40640685,4,5,1.9538752,13.478868,23.627052,25.144007,9.3653946,0,11.264142,12.36291,11.665139,13.478868,9.3653946,0,0,0
73956,2,1000010020,deuteron,1,4,30.863939,30.863939,0,1,0,1,0,30.863939,30.863939,0,0,0,30.863939,0,0,0,0,0,0,0
73956,1,2212,proton,0,4,135.43137,25.131401,110.29996,0.18556559,6,7,3.710222,33.018997,25.131401,30.673964,46.606998,33.018997,11.656902,13.474498,14.84396,15.830004,19.320984,27.286015,33.018997,0
73957,2,1000010020,deuteron,1,4,59.797062,59.797062,0,1,0,1,0,59.797062,59.797062,0,0,0,59.797062,0,0,0,0,0,0,0
73958,1,2212,proton,0,4,43.258141,26.101656,17.156485,0.6033929,3,4,1.147258,15.215151,26.101656,17.156485,0,0,12.72771,13.373946,15.215151,1.9413335,0,0,0,0
73959,1,2212,proton,0,4,12.314649,12.314649,0,1,1,2,0.0091187311,12.202354,12.314649,0,0,0,12.202354,0.11229397,0,0,0,0,0,0
73965,2,1000010020,deuteron,1,4,55.55875,55.55875,0,1,0,1,0,55.55875,55.55875,0,0,0,55.55875,0,0,0,0,0,0,0
73965,1,2212,proton,0,4,86.865456,41.408211,45.457245,0.47669366,2,3,1.3121291,45.457245,41.408211,45.457245,0,0,18.344002,23.064211,45.457245,0,0,0,0,0
73970,1,2212,proton,0,4,137.51912,25.399454,112.11967,0.18469763,6,7,3.72436,34.624615,25.399454,30.769459,46.725597,34.624615,12.793308,12.606146,14.485874,16.283585,19.63361,27.091988,34.624615,0
73973,2,1000010020,deuteron,1,4,58.756416,58.756416,0,1,0,1,0,58.756416,58.756416,0,0,0,58.756416,0,0,0,0,0,0,0
73973,1,2212,proton,0,4,88.355713,41.327339,47.028374,0.46773818,2,3,1.3239497,47.028374,41.327339,47.028374,0,0,18.405575,22.921764,47.028374,0,0,0,0,0
73974,1,2212,proton,0,4,120.06805,21.842762,98.225288,0.18191986,7,8,4.1216989,25.232702,21.842762,25.434675,29.154751,43.635857,10.563646,11.279116,11.706973,13.727702,13.813408,15.341342,18.403152,25.232702
73980,1,2212,proton,0,4,127.73766,27.825228,99.912415,0.21783105,5,6,3.1656597,40.303234,27.825228,34.373741,65.538681,0,13.278659,14.546569,15.751812,18.621929,25.235443,40.303234,0,0
73984,1,2212,proton,0,4,117.87394,21.813498,96.060432,0.18505785,7,8,4.1069312,23.786598,21.813498,24.355499,29.772539,41.932392,10.28331,11.530188,11.465012,12.890489,13.275167,16.497372,18.145794,23.786598
73987,1,2212,proton,0,4,119.40221,21.961197,97.44101,0.18392622,7,8,4.0358448,22.890636,21.961197,26.914955,29.181108,41.34494,10.71804,11.243156,13.145073,13.769882,13.819981,15.361128,18.454304,22.890636
73988,2,1000010020,deuteron,1,4,69.670662,69.670662,0,1,1,2,0.25986463,51.565723,69.670662,0,0,0,51.565723,18.10494,0,0,0,0,0,0
73989,2,1000010020,deuteron,1,4,82.249847,82.249847,0,1,1,2,0.54755169,45.036041,82.249847,0,0,0,37.21381,45.036041,0,0,0,0,0,0
73989,1,2212,proton,0,4,87.421585,41.759762,45.661827,0.4776825,2,3,1.3148679,45.661827,41.759762,45.661827,0,0,18.135584,23.624178,45.661827,0,0,0,0,0
73991,2,1000010020,deuteron,1,4,75.401794,75.401794,0,1,1,2,0.43341464,42.721558,75.401794,0,0,0,42.721558,32.680241,0,0,0,0,0,0
73991,1,2212,proton,0,4,7.9398794,7.9398794,0,1,0,1,0,7.9398794,7.9398794,0,0,0,7.9398794,0,0,0,0,0,0,0
73992,2,1000010020,deuteron,1,4,85.778954,45.948494,39.830467,0.53566164,3,4,1.2954229,33.266399,45.948494,39.830467,0,0,21.053471,24.895023,33.266399,6.5640674,0,0,0,0
73993,1,2212,proton,0,4,39.680588,24.341528,15.33906,0.6134367,3,4,1.1122636,14.385641,24.341528,15.33906,0,0,11.837794,12.503734,14.385641,0.95341873,0,0,0,0
73994,2,1000010020,deuteron,1,4,4.3324213,4.3324213,0,1,0,1,0,4.3324213,4.3324213,0,0,0,4.3324213,0,0,0,0,0,0,0
73994,1,2212,proton,0,4,64.612129,64.612129,0,1,1,2,0.61966586,40.03793,64.612129,0,0,0,24.574198,40.03793,0,0,0,0,0,0
73996,1,2212,proton,0,4,63.863258,63.863258,0,1,1,2,0.59620303,38.07547,63.863258,0,0,0,25.787788,38.07547,0,0,0,0,0,0
73998,2,1000010020,deuteron,1,4,129.17595,50.928436,78.247513,0.39425632,3,4,1.718901,40.381744,50.928436,78.247513,0,0,23.248545,27.679893,40.381744,37.865768,0,0,0,0
74000,2,1000010020,deuteron,1,4,70.218773,70.218773,0,1,1,2,0.26591727,51.546391,70.218773,0,0,0,51.546391,18.672384,0,0,0,0,0,0
74008,2,1000010020,deuteron,1,4,127.70787,50.388733,77.319138,0.39456248,3,4,1.7102842,41.640942,50.388733,77.319138,0,0,22.288439,28.100294,41.640942,35.678196,0,0,0,0
74020,1,2212,proton,0,4,114.80553,22.244347,92.561188,0.19375676,7,8,4.0567555,22.605045,22.244347,22.973785,29.044758,40.542648,11.456583,10.787764,11.694727,11.279058,13.361115,15.683642,17.937601,22.605045
74026,2,1000010020,deuteron,1,4,111.68208,53.706688,57.975395,0.48088902,2,3,1.3064392,57.975395,53.706688,57.975395,0,0,23.751627,29.955061,57.975395,0,0,0,0,0
74032,2,1000010020,deuteron,1,4,85.733521,85.733521,0,1,1,2,0.58295083,49.978428,85.733521,0,0,0,35.755089,49.978428,0,0,0,0,0,0
74034,2,1000010020,deuteron,1,4,71.464645,71.464645,0,1,1,2,0.32222718,48.43679,71.464645,0,0,0,48.43679,23.027851,0,0,0,0,0,0
74038,2,1000010020,deuteron,1,4,75.061172,75.061172,0,1,1,2,0.44421074,41.718193,75.061172,0,0,0,41.718193,33.342979,0,0,0,0,0,0
74038,1,2212,proton,0,4,46.676647,46.676647,0,1,0,1,0,46.676647,46.676647,0,0,0,46.676647,0,0,0,0,0,0,0
74040,2,1000010020,deuteron,1,4,92.574966,92.574966,0,1,1,2,0.65243405,60.399063,92.574966,0,0,0,32.175907,60.399063,0,0,0,0,0,0
74043,1,2212,proton,0,4,118.49271,23.046051,95.446655,0.19449341,7,8,4.0405865,23.72695,23.046051,24.564548,29.353361,41.528748,11.699028,11.347022,11.622172,12.942375,14.30468,15.048681,17.801796,23.72695
74050,1,2212,proton,0,4,137.12573,25.797043,111.32867,0.18812692,6,7,3.7038329,34.057213,25.797043,31.099823,46.171638,34.057213,12.281542,13.515502,14.611561,16.488262,19.514111,26.65753,34.057213,0
74052,1,2212,proton,0,4,126.41849,27.992649,98.425842,0.22142844,5,6,3.1438241,38.996113,27.992649,34.480194,63.945648,0,13.220259,14.772389,15.554152,18.926043,24.949533,38.996113,0,0
74054,1,2212,proton,0,4,64.402931,24.902683,39.500252,0.38667002,4,5,1.9762422,16.073963,24.902683,29.914354,9.5858955,0,11.873152,13.029532,13.840391,16.073963,9.5858955,0,0,0
74057,2,1000010020,deuteron,1,4,60.965443,60.965443,0,1,0,1,0,60.965443,60.965443,0,0,0,60.965443,0,0,0,0,0,0,0
74057,1,2212,proton,0,4,61.381882,61.381882,0,1,1,2,0.55461138,34.043091,61.381882,0,0,0,27.338789,34.043091,0,0,0,0,0,0
74059,2,1000010020,deuteron,1,4,66.47081,66.47081,0,1,1,2,0.032656197,64.300125,66.47081,0,0,0,64.300125,2.1706839,0,0,0,0,0,0
74064,2,1000010020,deuteron,1,4,118.00136,56.066544,61.934811,0.47513473,2,3,1.3202604,61.934811,56.066544,61.934811,0,0,24.143642,31.922899,61.934811,0,0,0,0,0
74064,1,2212,proton,0,4,56.030373,56.030373,0,1,1,2,0.44011405,31.370617,56.030373,0,0,0,31.370617,24.659754,0,0,0,0,0,0
74065,1,2212,proton,0,4,128.79059,28.140846,100.64975,0.21850079,5,6,3.1379976,39.519249,28.140846,35.900177,64.749573,0,13.660168,14.480678,16.554178,19.345999,25.230324,39.519249,0,0
74069,2,1000010020,deuteron,1,4,131.8271,49.229279,82.597824,0.37343821,3,4,1.8033342,45.438507,49.229279,82.597824,0,0,22.135099,27.094179,37.159313,45.438507,0,0,0,0
74073,2,1000010020,deuteron,1,4,35.155281,35.155281,0,1,1,2,0.32639581,23.680746,35.155281,0,0,0,23.680746,11.474537,0,0,0,0,0,0
74075,2,1000010020,deuteron,1,4,86.333267,86.333267,0,1,1,2,0.6006946,51.859928,86.333267,0,0,0,34.473343,51.859928,0,0,0,0,0,0
74075,1,2212,proton,0,4,43.004887,43.004887,0,1,0,1,0,43.004887,43.004887,0,0,0,43.004887,0,0,0,0,0,0,0
74076,2,1000010020,deuteron,1,4,127.32784,51.410332,75.917511,0.4037635,3,4,1.6752361,42.811764,51.410332,75.917511,0,0,23.046913,28.363419,42.811764,33.105747,0,0,0,0
74081,1,2212,proton,0,4,91.298035,24.02227,67.275772,0.26311925,5,6,2.8052516,19.502399,24.02227,30.191265,37.084503,0,11.896367,12.125903,14.426133,15.765131,17.582104,19.502399,0,0
74082,2,1000010020,deuteron,1,4,55.188156,55.188156,0,1,0,1,0,55.188156,55.188156,0,0,0,55.188156,0,0,0,0,0,0,0
74082,1,2212,proton,0,4,83.622536,43.7682,39.854336,0.52340198,2,3,1.2522534,39.854336,43.7682,39.854336,0,0,18.760265,25.007935,39.854336,0,0,0,0,0
74088,2,1000010020,deuteron,1,4,68.787895,68.787895,0,1,1,2,0.2392772,52.328518,68.787895,0,0,0,52.328518,16.459375,0,0,0,0,0,0
74096,2,1000010020,deuteron,1,4,63.678783,63.678783,0,1,0,1,0,63.678783,63.678783,0,0,0,63.678783,0,0,0,0,0,0,0
74096,1,2212,proton,0,4,62.046593,62.046593,0,1,1,2,0.58345824,36.201595,62.046593,0,0,0,25.844995,36.201595,0,0,0,0,0,0
74097,2,1000010020,deuteron,1,4,125.49524,52.644165,72.851082,0.41949132,3,4,1.6111147,45.293995,52.644165,72.851082,0,0,23.716183,28.927984,45.293995,27.557085,0,0,0,0
74109,2,1000010020,deuteron,1,4,58.181408,58.181408,0,1,0,1,0,58.181408,58.181408,0,0,0,58.181408,0,0,0,0,0,0,0
74109,1,2212,proton,0,4,85.02063,41.441849,43.578781,0.48743287,2,3,1.2972121,43.578781,41.441849,43.578781,0,0,18.309622,23.132229,43.578781,0,0,0,0,0
74118,1,2212,proton,0,4,125.85365,27.992388,97.861267,0.22242014,5,6,3.1005852,36.149143,27.992388,35.291935,62.569328,0,13.511133,14.481255,16.563555,18.72838,26.420185,36.149143,0,0
74125,1,2212,proton,0,4,130.15826,27.773874,102.38438,0.2133854,5,6,3.2199337,45.418148,27.773874,33.610229,68.774155,0,14.03533,13.738544,15.983013,17.627216,23.356009,45.418148,0,0
74127,2,1000010020,deuteron,1,4,82.961777,82.961777,0,1,1,2,0.55450869,46.003025,82.961777,0,0,0,36.958752,46.003025,0,0,0,0,0,0
74127,1,2212,proton,0,4,37.645359,37.645359,0,1,0,1,0,37.645359,37.645359,0,0,0,37.645359,0,0,0,0,0,0,0
74128,1,2212,proton,0,4,136.42879,26.017109,110.41168,0.19070102,6,7,3.6396959,30.088783,26.017109,31.837704,48.485191,30.088783,12.871212,13.145898,14.923453,16.914251,20.134905,28.350288,30.088783,0
74129,1,2212,proton,0,4,139.69339,25.482197,114.2112,0.18241519,6,7,3.8089623,40.654049,25.482197,30.091904,43.46524,40.654049,11.648485,13.833713,14.650536,15.441367,18.622505,24.842735,40.654049,0
74142,1,2212,proton,0,4,119.85841,21.780487,98.077919,0.18171848,7,8,4.1090059,24.266218,21.780487,25.336884,29.762844,42.978188,10.424371,11.356115,11.73166,13.605224,14.085737,15.677107,18.711967,24.266218
74144,1,2212,proton,0,4,120.75467,21.368969,99.385696,0.17696184,7,8,4.1308184,24.965591,21.368969,25.065063,31.03347,43.287167,10.472232,10.896736,12.414131,12.650932,14.718167,16.315304,18.321575,24.965591
74146,2,1000010020,deuteron,1,4,75.804626,75.804626,0,1,1,2,0.46552262,40.515862,75.804626,0,0,0,40.515862,35.288769,0,0,0,0,0,0
74149,2,1000010020,deuteron,1,4,126.40737,52.47039,73.936981,0.41508964,3,4,1.6323375,44.161339,52.47039,73.936981,0,0,23.78051,28.689882,44.161339,29.775644,0,0,0,0
74151,2,1000010020,deuteron,1,4,59.669933,59.669933,0,1,0,1,0,59.669933,59.669933,0,0,0,59.669933,0,0,0,0,0,0,0
74152,1,2212,proton,0,4,72.029823,25.316441,46.713387,0.35147163,4,5,2.1772766,17.710699,25.316441,29.002686,17.710699,0,12.896003,12.420438,13.44243,15.560255,17.710699,0,0,0
74153,2,1000010020,deuteron,1,4,70.000763,70.000763,0,1,1,2,0.26464573,51.475357,70.000763,0,0,0,51.475357,18.525402,0,0,0,0,0,0
74156,2,1000010020,deuteron,1,4,71.75264,71.75264,0,1,1,2,0.36626902,45.47187,71.75264,0,0,0,45.47187,26.280769,0,0,0,0,0,0
74156,1,2212,proton,0,4,55.133713,55.133713,0,1,1,2,0.44546664,30.573484,55.133713,0,0,0,30.573484,24.56023,0,0,0,0,0,0
74163,2,1000010020,deuteron,1,4,124.18534,53.171669,71.013672,0.42816383,3,4,1.5594441,49.087257,53.171669,71.013672,0,0,23.465343,29.706326,49.087257,21.926416,0,0,0,0
74164,1,2212,proton,0,4,127.60382,28.401245,99.202576,0.22257362,5,6,3.1602254,41.225529,28.401245,33.734104,65.468475,0,13.474433,14.926811,15.971694,17.762409,24.242945,41.225529,0,0
74169,2,1000010020,deuteron,1,4,90.697227,90.697227,0,1,1,2,0.6365273,57.731262,90.697227,0,0,0,32.965965,57.731262,0,0,0,0,0,0
74169,1,2212,proton,0,4,61.008411,61.008411,0,1,1,2,0.56249225,34.316757,61.008411,0,0,0,26.691654,34.316757,0,0,0,0,0,0
74173,2,1000010020,deuteron,1,4,67.153839,67.153839,0,1,1,2,0.19475883,54.075035,67.153839,0,0,0,54.075035,13.078803,0,0,0,0,0,0
74173,1,2212,proton,0,4,58.715714,58.715714,0,1,1,2,0.51888537,30.466724,58.715714,0,0,0,28.248989,30.466724,0,0,0,0,0,0
74179,2,1000010020,deuteron,1,4,131.97028,49.406319,82.563965,0.3743746,3,4,1.7931678,45.266945,49.406319,82.563965,0,0,23.156361,26.249958,37.297024,45.266945,0,0,0,0
74188,2,1000010020,deuteron,1,4,78.306122,78.306122,0,1,1,2,0.48199266,40.563148,78.306122,0,0,0,40.563148,37.742977,0,0,0,0,0,0
74209,1,2212,proton,0,4,85.106903,24.965141,60.141758,0.29333863,5,6,2.644356,17.972313,24.965141,28.574768,31.56699,0,12.141334,12.823808,13.357794,15.216973,17.972313,13.594678,0,0
74211,2,1000010020,deuteron,1,4,60.42083,60.42083,0,1,0,1,0,60.42083,60.42083,0,0,0,60.42083,0,0,0,0,0,0,0
74211,1,2212,proton,0,4,63.396084,63.396084,0,1,1,2,0.60748905,38.512428,63.396084,0,0,0,24.883656,38.512428,0,0,0,0,0,0
74215,2,1000010020,deuteron,1,4,62.364685,62.364685,0,1,0,1,0,62.364685,62.364685,0,0,0,62.364685,0,0,0,0,0,0,0
74220,2,1000010020,deuteron,1,4,124.03889,53.637123,70.401772,0.4324218,3,4,1.5433409,49.46801,53.637123,70.401772,0,0,23.940123,29.696999,49.46801,20.933764,0,0,0,0
74224,2,1000010020,deuteron,1,4,61.935421,61.935421,0,1,0,1,0,61.935421,61.935421,0,0,0,61.935421,0,0,0,0,0,0,0
74224,1,2212,proton,0,4,62.294476,62.294476,0,1,1,2,0.59251416,36.910358,62.294476,0,0,0,25.384117,36.910358,0,0,0,0,0,0
74230,1,2212,proton,0,4,123.2979,22.785263,100.51263,0.18479848,7,8,4.1243253,25.458195,22.785263,25.054535,30.592646,44.865448,11.010271,11.774993,12.096168,12.958367,13.935926,16.656719,19.407251,25.458195
74232,2,1000010020,deuteron,1,4,109.33705,53.046349,56.290703,0.48516351,2,3,1.2949387,56.290703,53.046349,56.290703,0,0,24.042973,29.003374,56.290703,0,0,0,0,0
74234,1,2212,proton,0,4,24.868206,23.998665,0.869542,0.96503401,2,3,0.57834697,12.643367,23.998665,0.869542,0,0,11.355297,12.643367,0.869542,0,0,0,0,0
74235,2,1000010020,deuteron,1,4,5.1015258,5.1015258,0,1,0,1,0,5.1015258,5.1015258,0,0,0,5.1015258,0,0,0,0,0,0,0
74235,1,2212,proton,0,4,50.838879,50.838879,0,1,1,2,0.26546708,37.342831,50.838879,0,0,0,37.342831,13.496049,0,0,0,0,0,0
74245,1,2212,proton,0,4,133.54691,27.057045,106.48987,0.20260331,6,7,3.4523385,35.713238,27.057045,32.703979,57.363014,16.422871,12.532559,14.524485,15.289812,17.414167,21.649776,35.713238,16.422871,0
74247,2,1000010020,deuteron,1,4,22.925415,22.925415,0,1,0,1,0,22.925415,22.925415,0,0,0,22.925415,0,0,0,0,0,0,0
74250,2,1000010020,deuteron,1,4,35.331547,35.331547,0,1,0,1,0,35.331547,35.331547,0,0,0,35.331547,0,0,0,0,0,0,0
74250,1,2212,proton,0,4,56.679729,56.679729,0,1,1,2,0.48471698,29.206102,56.679729,0,0,0,29.206102,27.473627,0,0,0,0,0,0
74252,2,1000010020,deuteron,1,4,67.462395,67.462395,0,1,1,2,0.17919262,55.373634,67.462395,0,0,0,55.373634,12.088763,0,0,0,0,0,0
74252,1,2212,proton,0,4,65.220261,65.220261,0,1,1,2,0.63798577,41.609596,65.220261,0,0,0,23.610668,41.609596,0,0,0,0,0,0
74257,1,2212,proton,0,4,133.75818,25.539171,108.219,0.1909354,6,7,3.5995326,30.772324,25.539171,31.202534,51.690762,25.325706,12.506095,13.033076,14.663371,16.539164,20.918438,30.772324,25.325706,0
74267,2,1000010020,deuteron,1,4,122.64294,53.852615,68.790329,0.4391008,3,4,1.4862566,53.809063,53.852615,68.790329,0,0,24.135658,29.716959,53.809063,14.981264,0,0,0,0
74267,1,2212,proton,0,4,42.772942,42.772942,0,1,1,2,0.39445224,25.901058,42.772942,0,0,0,25.901058,16.871883,0,0,0,0,0,0
74270,2,1000010020,deuteron,1,4,123.44586,52.743336,70.70253,0.42725885,3,4,1.5530149,49.921162,52.743336,70.70253,0,0,23.216511,29.526825,49.921162,20.781368,0,0,0,0
74273,2,1000010020,deuteron,1,4,94.07077,94.07077,0,1,1,2,0.66982347,63.010807,94.07077,0,0,0,31.059961,63.010807,0,0,0,0,0,0
74281,2,1000010020,deuteron,1,4,70.656487,70.656487,0,1,1,2,0.3277804,47.496677,70.656487,0,0,0,47.496677,23.159811,0,0,0,0,0,0
74285,2,1000010020,deuteron,1,4,3.5229278,3.5229278,0,1,0,1,0,3.5229278,3.5229278,0,0,0,3.5229278,0,0,0,0,0,0,0
74285,1,2212,proton,0,4,52.887642,52.887642,0,1,1,2,0.35828856,33.938602,52.887642,0,0,0,33.938602,18.949038,0,0,0,0,0,0
74286,2,1000010020,deuteron,1,4,60.947224,60.947224,0,1,0,1,0,60.947224,60.947224,0,0,0,60.947224,0,0,0,0,0,0,0
74286,1,2212,proton,0,4,69.207306,69.207306,0,1,1,2,0.66647834,46.125172,69.207306,0,0,0,23.082134,46.125172,0,0,0,0,0,0
74287,2,1000010020,deuteron,1,4,24.760166,24.760166,0,1,0,1,0,24.760166,24.760166,0,0,0,24.760166,0,0,0,0,0,0,0
74287,1,2212,proton,0,4,52.858109,52.858109,0,1,1,2,0.39115709,32.182285,52.858109,0,0,0,32.182285,20.675823,0,0,0,0,0,0
74296,1,2212,proton,0,4,120.66079,25.422287,95.238495,0.2106922,6,7,3.5432799,27.548994,25.422287,29.449581,38.239922,27.548994,11.463188,13.959098,14.131907,15.317675,17.13456,21.105362,27.548994,0
74311,1,2212,proton,0,4,18.165642,18.165642,0,1,1,2,0.37102199,11.425789,18.165642,0,0,0,11.425789,6.7398524,0,0,0,0,0,0
74314,2,1000010020,deuteron,1,4,62.347843,62.347843,0,1,0,1,0,62.347843,62.347843,0,0,0,62.347843,0,0,0,0,0,0,0
74330,2,1000010020,deuteron,1,4,80.94986,80.94986,0,1,1,2,0.52422863,42.436234,80.94986,0,0,0,38.513626,42.436234,0,0,0,0,0,0
74330,1,2212,proton,0,4,92.239792,39.318199,52.921585,0.42626071,3,4,1.5782872,34.756046,39.318199,52.921585,0,0,17.746029,21.572172,34.756046,18.165539,0,0,0,0
74331,2,1000010020,deuteron,1,4,76.328171,76.328171,0,1,1,2,0.44305858,42.510315,76.328171,0,0,0,42.510315,33.817852,0,0,0,0,0,0
74334,2,1000010020,deuteron,1,4,90.405914,90.405914,0,1,1,2,0.64067465,57.92078,90.405914,0,0,0,32.48513,57.92078,0,0,0,0,0,0
74346,2,1000010020,deuteron,1,4,119.87552,54.704372,65.171143,0.45634314,2,3,1.3391569,65.171143,54.704372,65.171143,0,0,24.514534,30.189838,65.171143,0,0,0,0,0
74346,1,2212,proton,0,4,36.41711,36.41711,0,1,0,1,0,36.41711,36.41711,0,0,0,36.41711,0,0,0,0,0,0,0
74348,1,2212,proton,0,4,35.221642,23.07939,12.142253,0.65526164,3,4,1.054776,11.993314,23.07939,12.142253,0,0,11.086076,11.993314,11.269133,0.87312061,0,0,0,0
74357,1,2212,proton,0,4,125.66605,22.840586,102.82546,0.18175621,7,8,4.1537986,26.926722,22.840586,25.51589,31.070858,46.23872,10.5576,12.282986,12.012741,13.503149,14.539783,16.531076,19.311998,26.926722
74361,2,1000010020,deuteron,1,4,89.085274,89.085274,0,1,1,2,0.63088012,56.202129,89.085274,0,0,0,32.883144,56.202129,0,0,0,0,0,0
74361,1,2212,proton,0,4,57.238579,57.238579,0,1,1,2,0.49218372,29.066683,57.238579,0,0,0,29.066683,28.171896,0,0,0,0,0,0
74362,1,2212,proton,0,4,122.97202,22.178562,100.79344,0.18035455,7,8,4.137641,25.667721,22.178562,25.407921,30.826984,44.55854,10.096242,12.082319,12.286366,13.121555,14.359598,16.467386,18.890821,25.667721
74364,2,1000010020,deuteron,1,4,89.934303,89.934303,0,1,1,2,0.63535935,57.140598,89.934303,0,0,0,32.793705,57.140598,0,0,0,0,0,0
74364,1,2212,proton,0,4,51.408028,51.408028,0,1,1,2,0.2886045,36.571442,51.408028,0,0,0,36.571442,14.836588,0,0,0,0,0,0
74385,1,2212,proton,0,4,98.230064,25.731611,72.498451,0.26195249,5,6,2.845629,22.30979,25.731611,30.848049,41.650398,0,12.421124,13.310487,15.239721,15.608329,19.340611,22.30979,0,0
74388,2,1000010020,deuteron,1,4,64.195328,64.195328,0,1,0,1,0,64.195328,64.195328,0,0,0,64.195328,0,0,0,0,0,0,0
74395,2,1000010020,deuteron,1,4,128.53725,50.689079,77.84816,0.39435324,3,4,1.7193918,40.702896,50.689079,77.84816,0,0,22.524792,28.164286,40.702896,37.145267,0,0,0,0
74396,1,2212,proton,0,4,130.18039,26.870132,103.31026,0.20640692,5,6,3.2704892,47.548973,26.870132,33.195988,70.114265,0,12.921932,13.948201,15.788632,17.407354,22.565294,47.548973,0,0
74400,2,1000010020,deuteron,1,4,92.077644,92.077644,0,1,1,2,0.65876102,60.657166,92.077644,0,0,0,31.420481,60.657166,0,0,0,0,0,0
74400,1,2212,proton,0,4,42.079998,42.079998,0,1,0,1,0,42.079998,42.079998,0,0,0,42.079998,0,0,0,0,0,0,0
74403,1,2212,proton,0,4,96.898727,25.445232,71.453491,0.26259616,5,6,2.8218842,21.164528,25.445232,30.853228,40.600269,0,11.993363,13.451868,14.4114,16.441828,21.164528,19.435741,0,0
74404,1,2212,proton,0,4,138.2287,26.135941,112.09276,0.18907753,6,7,3.7108409,35.447216,26.135941,31.460773,45.184769,35.447216,12.670927,13.465014,14.525271,16.935501,18.984491,26.200279,35.447216,0
74408,2,1000010020,deuteron,1,4,36.834229,36.834229,0,1,0,1,0,36.834229,36.834229,0,0,0,36.834229,0,0,0,0,0,0,0
74408,1,2212,proton,0,4,135.20456,25.479294,109.72527,0.18844996,6,7,3.6294839,29.40624,25.479294,31.804302,50.248203,27.672758,11.97802,13.501275,14.627013,17.17729,20.841963,29.40624,27.672758,0
74416,2,1000010020,deuteron,1,4,122.04518,53.571503,68.473679,0.43894812,3,4,1.4860072,54.348583,53.571503,68.473679,0,0,23.28393,30.287575,54.348583,14.125095,0,0,0,0
74416,1,2212,proton,0,4,63.005856,63.005856,0,1,1,2,0.58700645,36.984844,63.005856,0,0,0,26.021011,36.984844,0,0,0,0,0,0
74419,2,1000010020,deuteron,1,4,28.371984,28.371984,0,1,0,1,0,28.371984,28.371984,0,0,0,28.371984,0,0,0,0,0,0,0
74419,1,2212,proton,0,4,99.492645,35.150444,64.342194,0.35329691,3,4,1.8684251,37.953949,35.150444,64.342194,0,0,15.894215,19.256227,26.388248,37.953949,0,0,0,0
74425,2,1000010020,deuteron,1,4,82.385803,82.385803,0,1,1,2,0.5582642,45.993042,82.385803,0,0,0,36.392765,45.993042,0,0,0,0,0,0
74425,1,2212,proton,0,4,40.322506,40.322506,0,1,0,1,0,40.322506,40.322506,0,0,0,40.322506,0,0,0,0,0,0,0
74432,1,2212,proton,0,4,41.706974,41.706974,0,1,0,1,0,41.706974,41.706974,0,0,0,41.706974,0,0,0,0,0,0,0
74434,1,2212,proton,0,4,25.095259,20.780743,4.3145165,0.82807446,2,3,0.75941867,10.428775,20.780743,4.3145165,0,0,10.351969,10.428775,4.3145165,0,0,0,0,0
74435,2,1000010020,deuteron,1,4,6.0519605,6.0519605,0,1,0,1,0,6.0519605,6.0519605,0,0,0,6.0519605,0,0,0,0,0,0,0
74439,1,2212,proton,0,4,136.11168,25.16526,110.94643,0.18488686,6,7,3.7167916,34.117367,25.16526,31.124191,45.704865,34.117367,11.929575,13.235686,14.763597,16.360594,19.174431,26.530434,34.117367,0
74442,1,2212,proton,0,4,137.26329,25.678423,111.58488,0.18707421,6,7,3.7041819,33.779808,25.678423,30.890495,46.91457,33.779808,12.217835,13.460588,14.829803,16.060692,20.105801,26.808769,33.779808,0
