event,track_id,pdg,particle,y_deuteron,pseudo_run,total_edep_MeV,early_edep_MeV,downstream_edep_MeV,early_fraction,deepest_layer,n_layers_hit,layer_centroid,max_layer_edep_MeV,B2_edep_MeV,B4_edep_MeV,B6_edep_MeV,B8_edep_MeV,edep_l0,edep_l1,edep_l2,edep_l3,edep_l4,edep_l5,edep_l6,edep_l7,benchmark_sample
37889,1,2212,proton,0,2,142.92926,24.241184,118.68808,0.16960268,7,8,3.9857414,42.3997,24.241184,29.368084,40.777416,48.54258,12.057356,12.183828,13.740133,15.627952,18.154346,22.62307,42.3997,6.1428814,True
37893,2,1000010020,deuteron,1,2,45.731197,45.731197,0,1,0,1,0,45.731197,45.731197,0,0,0,45.731197,0,0,0,0,0,0,0,True
37893,1,2212,proton,0,2,84.654259,43.708771,40.945488,0.516321,2,3,1.261867,40.945488,43.708771,40.945488,0,0,18.777327,24.931444,40.945488,0,0,0,0,0,True
37896,2,1000010020,deuteron,1,2,122.93764,54.138058,68.799583,0.44037008,3,4,1.4888572,53.615349,54.138058,68.799583,0,0,23.88488,30.253178,53.615349,15.184234,0,0,0,0,True
37901,2,1000010020,deuteron,1,2,126.32985,51.616875,74.712975,0.40858811,3,4,1.6534266,43.258911,51.616875,74.712975,0,0,23.619761,27.997112,43.258911,31.454065,0,0,0,0,True
37906,2,1000010020,deuteron,1,2,56.678604,56.678604,0,1,0,1,0,56.678604,56.678604,0,0,0,56.678604,0,0,0,0,0,0,0,True
37906,1,2212,proton,0,2,35.561516,35.561516,0,1,1,2,0.47365102,18.717766,35.561516,0,0,0,18.717766,16.843748,0,0,0,0,0,0,True
37917,1,2212,proton,0,2,137.45741,25.680038,111.77737,0.18682177,6,7,3.6975007,33.920547,25.680038,31.770813,46.086014,33.920547,12.477557,13.202481,14.80041,16.970404,19.418983,26.66703,33.920547,0,True
37921,1,2212,proton,0,2,134.2881,26.5236,107.76451,0.19751266,6,7,3.5854542,30.752939,26.5236,31.460079,50.515144,25.78928,12.527471,13.996129,14.44172,17.018358,19.762207,30.752939,25.78928,0,True
37925,1,2212,proton,0,2,126.72743,28.298683,98.428741,0.22330353,5,6,3.1009021,36.264515,28.298683,35.728554,62.700195,0,13.393898,14.904786,16.186384,19.54217,26.435678,36.264515,0,0,True
37928,2,1000010020,deuteron,1,2,3.9158673,3.9158673,0,1,0,1,0,3.9158673,3.9158673,0,0,0,3.9158673,0,0,0,0,0,0,0,True
37949,2,1000010020,deuteron,1,2,11.794799,11.794799,0,1,0,1,0,11.794799,11.794799,0,0,0,11.794799,0,0,0,0,0,0,0,True
37953,1,2212,proton,0,2,136.3278,27.138441,109.18936,0.19906755,6,7,3.6181633,29.340731,27.138441,30.99818,48.850449,29.340731,12.815699,14.322742,14.587336,16.410845,19.770302,29.080147,29.340731,0,True
37955,2,1000010020,deuteron,1,2,89.372604,89.372604,0,1,1,2,0.62224203,55.611393,89.372604,0,0,0,33.761215,55.611393,0,0,0,0,0,0,True
37955,1,2212,proton,0,2,60.943798,60.943798,0,1,1,2,0.54985422,33.510204,60.943798,0,0,0,27.433594,33.510204,0,0,0,0,0,0,True
37960,2,1000010020,deuteron,1,2,71.061981,71.061981,0,1,1,2,0.39823598,42.762547,71.061981,0,0,0,42.762547,28.299437,0,0,0,0,0,0,True
37977,2,1000010020,deuteron,1,2,58.666309,58.666309,0,1,0,1,0,58.666309,58.666309,0,0,0,58.666309,0,0,0,0,0,0,0,True
37977,1,2212,proton,0,2,88.171898,39.877327,48.294575,0.45226797,3,4,1.3770455,46.136883,39.877327,48.294575,0,0,17.207441,22.669888,46.136883,2.1576903,0,0,0,0,True
37981,2,1000010020,deuteron,1,2,65.550034,65.550034,0,1,0,1,0,65.550034,65.550034,0,0,0,65.550034,0,0,0,0,0,0,0,True
37983,2,1000010020,deuteron,1,2,76.981621,76.981621,0,1,1,2,0.46869314,40.900864,76.981621,0,0,0,40.900864,36.080757,0,0,0,0,0,0,True
37987,1,2212,proton,0,2,127.66867,28.200562,99.468109,0.22088866,5,6,3.114471,37.735348,28.200562,35.747887,63.720226,0,13.583653,14.616908,16.856459,18.891426,25.984879,37.735348,0,0,True
37988,2,1000010020,deuteron,1,2,37.499611,37.499611,0,1,0,1,0,37.499611,37.499611,0,0,0,37.499611,0,0,0,0,0,0,0,True
37993,1,2212,proton,0,2,134.88638,25.994642,108.89174,0.19271509,6,7,3.5542426,32.302849,25.994642,32.357109,53.858826,22.675806,12.221959,13.772683,15.218075,17.139036,21.555977,32.302849,22.675806,0,True
38000,2,1000010020,deuteron,1,2,68.890244,68.890244,0,1,1,2,0.22254138,53.559311,68.890244,0,0,0,53.559311,15.33093,0,0,0,0,0,0,True
38004,2,1000010020,deuteron,1,2,74.362038,74.362038,0,1,1,2,0.41693839,43.357651,74.362038,0,0,0,43.357651,31.004389,0,0,0,0,0,0,True
38005,1,2212,proton,0,2,10.877634,10.877634,0,1,0,1,0,10.877634,10.877634,0,0,0,10.877634,0,0,0,0,0,0,0,True
38011,2,1000010020,deuteron,1,2,56.361458,49.984856,6.3766026,0.88686234,2,3,0.7019242,26.808264,49.984856,6.3766026,0,0,23.176592,26.808264,6.3766026,0,0,0,0,0,True
38012,1,2212,proton,0,2,64.325249,32.23455,32.090702,0.50111818,3,4,1.4283123,21.613474,32.23455,32.090702,0,0,15.016639,17.217913,21.613474,10.477227,0,0,0,0,True
38018,2,1000010020,deuteron,1,2,73.793701,73.793701,0,1,1,2,0.39754999,44.457012,73.793701,0,0,0,44.457012,29.336685,0,0,0,0,0,0,True
38018,1,2212,proton,0,2,56.139038,56.139038,0,1,1,2,0.4630999,30.141056,56.139038,0,0,0,30.141056,25.997982,0,0,0,0,0,0,True
38024,1,2212,proton,0,2,129.76305,27.108881,102.65416,0.20891064,5,6,3.2768717,47.714329,27.108881,32.537273,70.11689,0,12.998421,14.11046,14.68732,17.849955,22.402559,47.714329,0,0,True
38035,2,1000010020,deuteron,1,2,125.0629,54.012962,71.04995,0.43188635,3,4,1.5545098,48.286343,54.012962,71.04995,0,0,24.464954,29.548006,48.286343,22.763605,0,0,0,0,True
38040,2,1000010020,deuteron,1,2,76.879974,76.879974,0,1,1,2,0.47327602,40.494522,76.879974,0,0,0,40.494522,36.385448,0,0,0,0,0,0,True
38041,1,2212,proton,0,2,51.799202,51.799202,0,1,1,2,0.27574795,37.515678,51.799202,0,0,0,37.515678,14.283525,0,0,0,0,0,0,True
38059,2,1000010020,deuteron,1,2,38.799061,38.799061,0,1,0,1,0,38.799061,38.799061,0,0,0,38.799061,0,0,0,0,0,0,0,True
38059,1,2212,proton,0,2,135.08951,26.491108,108.5984,0.19610041,6,7,3.5621693,30.546644,26.491108,32.200916,51.421223,24.976257,12.901947,13.589161,15.069291,17.131626,20.874578,30.546644,24.976257,0,True
38068,2,1000010020,deuteron,1,2,76.476242,76.476242,0,1,1,2,0.44158569,42.705433,76.476242,0,0,0,42.705433,33.770813,0,0,0,0,0,0,True
38069,2,1000010020,deuteron,1,2,72.27655,50.763874,21.51268,0.7023561,2,3,0.98373264,28.075438,50.763874,21.51268,0,0,22.688437,28.075438,21.51268,0,0,0,0,0,True
38074,2,1000010020,deuteron,1,2,66.524452,66.524452,0,1,1,2,0.073486507,61.635799,66.524452,0,0,0,61.635799,4.8886495,0,0,0,0,0,0,True
38084,2,1000010020,deuteron,1,2,79.694565,79.694565,0,1,1,2,0.50146765,39.964245,79.694565,0,0,0,39.730324,39.964245,0,0,0,0,0,0,True
38084,1,2212,proton,0,2,74.710938,33.080318,41.630623,0.44277745,3,4,1.5627531,25.642935,33.080318,41.630623,0,0,15.574506,17.505814,25.642935,15.987689,0,0,0,0,True
38092,2,1000010020,deuteron,1,2,56.264565,56.264565,0,1,0,1,0,56.264565,56.264565,0,0,0,56.264565,0,0,0,0,0,0,0,True
38092,1,2212,proton,0,2,64.292603,64.292603,0,1,1,2,0.61103755,39.285194,64.292603,0,0,0,25.007404,39.285194,0,0,0,0,0,0,True
38099,2,1000010020,deuteron,1,2,78.638588,78.638588,0,1,1,2,0.50827169,39.969769,78.638588,0,0,0,38.668819,39.969769,0,0,0,0,0,0,True
38099,1,2212,proton,0,2,44.854568,44.854568,0,1,0,1,0,44.854568,44.854568,0,0,0,44.854568,0,0,0,0,0,0,0,True
38103,2,1000010020,deuteron,1,2,65.29586,65.29586,0,1,0,1,0,65.29586,65.29586,0,0,0,65.29586,0,0,0,0,0,0,0,True
38112,1,2212,proton,0,2,137.349,24.17341,113.17558,0.17599991,6,7,3.7995229,38.785,24.17341,31.085903,43.304688,38.785,11.544403,12.629007,14.727403,16.3585,18.532066,24.772619,38.785,0,True
38113,2,1000010020,deuteron,1,2,65.803429,65.803429,0,1,1,2,0.37580979,41.073856,65.803429,0,0,0,41.073856,24.729572,0,0,0,0,0,0,True
38115,1,2212,proton,0,2,131.41718,25.679317,105.73787,0.19540305,5,6,3.2192273,41.332249,25.679317,37.526505,68.211365,0,12.116407,13.562911,17.258343,20.268162,26.879112,41.332249,0,0,True
38124,2,1000010020,deuteron,1,2,61.952679,61.952679,0,1,0,1,0,61.952679,61.952679,0,0,0,61.952679,0,0,0,0,0,0,0,True
38126,2,1000010020,deuteron,1,2,31.977507,31.977507,0,1,0,1,0,31.977507,31.977507,0,0,0,31.977507,0,0,0,0,0,0,0,True
38127,1,2212,proton,0,2,97.205894,25.991371,71.214523,0.26738474,4,5,2.2371137,45.89489,25.991371,63.395142,7.8193831,0,12.493419,13.497952,17.500252,45.89489,7.8193831,0,0,0,True
38140,2,1000010020,deuteron,1,2,125.90036,53.787281,72.113083,0.42722103,3,4,1.5836949,46.635773,53.787281,72.113083,0,0,24.10301,29.684271,46.635773,25.477312,0,0,0,0,True
38142,2,1000010020,deuteron,1,2,91.319778,91.319778,0,1,1,2,0.63818055,58.278507,91.319778,0,0,0,33.041275,58.278507,0,0,0,0,0,0,True
38169,1,2212,proton,0,2,52.568504,52.568504,0,1,1,2,0.34374022,34.498592,52.568504,0,0,0,34.498592,18.06991,0,0,0,0,0,0,True
38171,2,1000010020,deuteron,1,2,128.28748,49.98423,78.303238,0.38962674,3,4,1.7268219,40.798496,49.98423,78.303238,0,0,22.565817,27.418413,40.798496,37.504738,0,0,0,0,True
38175,2,1000010020,deuteron,1,2,73.680489,73.680489,0,1,1,2,0.37303337,46.195206,73.680489,0,0,0,46.195206,27.485281,0,0,0,0,0,0,True
38190,2,1000010020,deuteron,1,2,16.880106,16.880106,0,1,0,1,0,16.880106,16.880106,0,0,0,16.880106,0,0,0,0,0,0,0,True
38196,2,1000010020,deuteron,1,2,83.365555,83.365555,0,1,1,2,0.56453133,47.062469,83.365555,0,0,0,36.303085,47.062469,0,0,0,0,0,0,True
38197,1,2212,proton,0,2,51.56749,51.56749,0,1,1,2,0.32100281,35.014179,51.56749,0,0,0,35.014179,16.553308,0,0,0,0,0,0,True
38199,1,2212,proton,0,2,140.76364,24.898144,115.86551,0.17687908,6,7,3.9003279,46.174149,24.898144,28.69289,40.998466,46.174149,11.77174,13.126403,13.919346,14.773544,18.298592,22.699877,46.174149,0,True
38211,1,2212,proton,0,2,91.538422,25.841873,65.696548,0.28230631,5,6,2.6927307,18.990726,25.841873,30.947563,34.748985,0,12.357319,13.484555,14.593131,16.354431,18.990726,15.758258,0,0,True
38212,1,2212,proton,0,2,122.82649,22.909256,99.917236,0.18651722,7,8,4.1184478,25.881235,22.909256,24.790905,30.531864,44.594467,10.67328,12.235977,12.099837,12.691067,14.761724,15.77014,18.713234,25.881235,True
38213,1,2212,proton,0,2,140.68167,25.212742,115.46893,0.17921838,6,7,3.8131335,41.452759,25.212742,31.100946,42.915222,41.452759,12.260918,12.951824,14.713182,16.387764,18.396164,24.519058,41.452759,0,True
38214,2,1000010020,deuteron,1,2,31.471395,31.471395,0,1,0,1,0,31.471395,31.471395,0,0,0,31.471395,0,0,0,0,0,0,0,True
38214,1,2212,proton,0,2,41.433533,41.433533,0,1,0,1,0,41.433533,41.433533,0,0,0,41.433533,0,0,0,0,0,0,0,True
38217,2,1000010020,deuteron,1,2,79.955933,79.955933,0,1,1,2,0.51710898,41.345932,79.955933,0,0,0,38.609997,41.345932,0,0,0,0,0,0,True
38217,1,2212,proton,0,2,45.139278,45.139278,0,1,0,1,0,45.139278,45.139278,0,0,0,45.139278,0,0,0,0,0,0,0,True
38221,2,1000010020,deuteron,1,2,82.557487,82.557487,0,1,1,2,0.54518926,45.009457,82.557487,0,0,0,37.548031,45.009457,0,0,0,0,0,0,True
38227,2,1000010020,deuteron,1,2,59.575996,59.575996,0,1,0,1,0,59.575996,59.575996,0,0,0,59.575996,0,0,0,0,0,0,0,True
38227,1,2212,proton,0,2,89.955658,41.292225,48.663429,0.45902866,3,4,1.4034983,42.385189,41.292225,48.663429,0,0,18.644711,22.647514,42.385189,6.2782407,0,0,0,0,True
38228,2,1000010020,deuteron,1,2,133.41147,50.416233,82.995232,0.3779003,3,4,1.7901551,45.720219,50.416233,82.995232,0,0,23.299711,27.116522,37.275013,45.720219,0,0,0,0,True
38231,2,1000010020,deuteron,1,2,124.25671,52.626392,71.630318,0.42352957,3,4,1.5851017,47.241661,52.626392,71.630318,0,0,23.316143,29.310249,47.241661,24.388655,0,0,0,0,True
38232,2,1000010020,deuteron,1,2,70.261749,70.261749,0,1,1,2,0.46664488,37.474461,70.261749,0,0,0,37.474461,32.787285,0,0,0,0,0,0,True
38232,1,2212,proton,0,2,84.800453,42.50816,42.292294,0.5012728,2,3,1.2810113,42.292294,42.50816,42.292294,0,0,18.462404,24.045755,42.292294,0,0,0,0,0,True
38241,2,1000010020,deuteron,1,2,93.931274,93.931274,0,1,1,2,0.66576475,62.536129,93.931274,0,0,0,31.395147,62.536129,0,0,0,0,0,0,True
38243,2,1000010020,deuteron,1,2,64.288216,64.288216,0,1,0,1,0,64.288216,64.288216,0,0,0,64.288216,0,0,0,0,0,0,0,True
38259,1,2212,proton,0,2,113.0946,21.074081,92.020515,0.1863403,7,8,4.0396519,21.559423,21.074081,24.389174,28.670551,38.960793,10.295732,10.77835,11.822128,12.567045,13.937853,14.732697,17.401367,21.559423,True
38264,2,1000010020,deuteron,1,2,70.856094,70.856094,0,1,1,2,0.28378516,50.748184,70.856094,0,0,0,50.748184,20.107908,0,0,0,0,0,0,True
38270,2,1000010020,deuteron,1,2,66.571793,66.571793,0,1,1,2,0.12990181,57.923996,66.571793,0,0,0,57.923996,8.6477966,0,0,0,0,0,0,True
38270,1,2212,proton,0,2,64.116409,64.116409,0,1,1,2,0.62292945,39.939999,64.116409,0,0,0,24.176409,39.939999,0,0,0,0,0,0,True
38273,2,1000010020,deuteron,1,2,76.064568,76.064568,0,1,1,2,0.44044062,42.562641,76.064568,0,0,0,42.562641,33.501926,0,0,0,0,0,0,True
38273,1,2212,proton,0,2,27.35076,27.35076,0,1,1,2,0.43994045,15.318054,27.35076,0,0,0,15.318054,12.032705,0,0,0,0,0,0,True
38289,2,1000010020,deuteron,1,2,120.11005,54.906502,65.203545,0.45713496,2,3,1.3408226,65.203545,54.906502,65.203545,0,0,24.267317,30.639183,65.203545,0,0,0,0,0,True
38291,1,2212,proton,0,2,141.91576,24.626129,117.28963,0.17352639,7,8,3.9741139,41.717678,24.626129,29.513391,39.150223,48.626015,12.309855,12.316273,14.104391,15.409,17.178244,21.971979,41.717678,6.9083376,True
38296,2,1000010020,deuteron,1,2,131.25072,49.446453,81.804276,0.37673283,3,4,1.7829391,43.598118,49.446453,81.804276,0,0,22.641081,26.805372,38.206154,43.598118,0,0,0,0,True
38298,2,1000010020,deuteron,1,2,105.06616,67.319099,37.747063,0.64073056,2,3,1.1024797,40.339191,67.319099,37.747063,0,0,26.97991,40.339191,37.747063,0,0,0,0,0,True
38298,1,2212,proton,0,2,40.588989,40.588989,0,1,0,1,0,40.588989,40.588989,0,0,0,40.588989,0,0,0,0,0,0,0,True
38302,2,1000010020,deuteron,1,2,72.022217,52.47963,19.542591,0.72865891,2,3,0.94316286,28.843496,52.47963,19.542591,0,0,23.636131,28.843496,19.542591,0,0,0,0,0,True
38303,2,1000010020,deuteron,1,2,77.669701,77.669701,0,1,1,2,0.45621005,42.236004,77.669701,0,0,0,42.236004,35.433697,0,0,0,0,0,0,True
38308,2,1000010020,deuteron,1,2,59.217072,59.217072,0,1,0,1,0,59.217072,59.217072,0,0,0,59.217072,0,0,0,0,0,0,0,True
38314,2,1000010020,deuteron,1,2,21.730299,21.730299,0,1,0,1,0,21.730299,21.730299,0,0,0,21.730299,0,0,0,0,0,0,0,True
38320,1,2212,proton,0,2,132.95036,27.362553,105.58781,0.20581029,6,7,3.4300818,36.475349,27.362553,32.331192,58.198051,15.058571,13.041183,14.321371,14.903276,17.427914,21.722702,36.475349,15.058571,0,True
38327,2,1000010020,deuteron,1,2,74.457413,74.457413,0,1,1,2,0.41626883,43.463116,74.457413,0,0,0,43.463116,30.994299,0,0,0,0,0,0,True
38330,2,1000010020,deuteron,1,2,119.61964,55.348495,64.271149,0.46270406,2,3,1.3317877,64.271149,55.348495,64.271149,0,0,24.58283,30.765667,64.271149,0,0,0,0,0,True
38330,1,2212,proton,0,2,28.600433,28.600433,0,1,0,1,0,28.600433,28.600433,0,0,0,28.600433,0,0,0,0,0,0,0,True
38344,1,2212,proton,0,2,128.48712,22.544386,105.94273,0.17546028,7,8,4.1775937,28.548611,22.544386,26.922262,30.691902,48.328568,11.126127,11.418259,12.598165,14.324098,14.799477,15.892426,19.779955,28.548611,True
38348,1,2212,proton,0,2,57.302544,57.302544,0,1,1,2,0.49042517,29.199936,57.302544,0,0,0,29.199936,28.10261,0,0,0,0,0,0,True
38359,1,2212,proton,0,2,137.82291,24.763233,113.05966,0.1796743,6,7,3.7413349,35.693626,24.763233,31.833687,45.532349,35.693626,12.481936,12.281296,15.254142,16.579546,18.710032,26.822319,35.693626,0,True
38365,1,2212,proton,0,2,55.075325,27.314247,27.76108,0.49594346,3,4,1.4653032,17.164965,27.314247,27.76108,0,0,12.730471,14.583776,17.164965,10.596115,0,0,0,0,True
38366,1,2212,proton,0,2,86.341583,43.373432,42.968155,0.50234699,2,3,1.2825267,42.968155,43.373432,42.968155,0,0,18.57435,24.799082,42.968155,0,0,0,0,0,True
38378,1,2212,proton,0,2,123.70058,22.63715,101.06343,0.18299955,7,8,4.1204267,25.364445,22.63715,25.056505,31.965006,44.041916,10.864616,11.772532,11.747168,13.309338,14.93676,17.028246,18.677473,25.364445,True
38379,1,2212,proton,0,2,130.82602,26.579584,104.24644,0.20316741,6,7,3.3738143,41.028843,26.579584,32.624752,63.155006,8.4666824,12.614563,13.965021,14.905557,17.719194,22.126165,41.028843,8.4666824,0,True
38383,1,2212,proton,0,2,91.182198,41.13847,50.043732,0.45116779,3,4,1.4685048,38.753288,41.13847,50.043732,0,0,18.614895,22.523575,38.753288,11.290443,0,0,0,0,True
38384,2,1000010020,deuteron,1,2,87.956833,87.956833,0,1,1,2,0.60543954,53.252544,87.956833,0,0,0,34.704285,53.252544,0,0,0,0,0,0,True
38390,1,2212,proton,0,2,123.00722,22.053654,100.95356,0.17928748,7,8,4.1419983,25.455175,22.053654,25.109745,31.15329,44.690529,10.928045,11.125607,11.559198,13.550548,14.764714,16.388575,19.235352,25.455175,True
38404,2,1000010020,deuteron,1,2,135.68733,48.923958,86.763374,0.36056393,3,4,1.8575954,52.281246,48.923958,86.763374,0,0,22.679775,26.244183,34.482128,52.281246,0,0,0,0,True
38412,2,1000010020,deuteron,1,2,53.082943,53.082943,0,1,0,1,0,53.082943,53.082943,0,0,0,53.082943,0,0,0,0,0,0,0,True
38412,1,2212,proton,0,2,88.765442,43.934109,44.831333,0.49494609,2,3,1.2898611,44.831333,43.934109,44.831333,0,0,19.101679,24.83243,44.831333,0,0,0,0,0,True
38413,2,1000010020,deuteron,1,2,63.137238,63.137238,0,1,0,1,0,63.137238,63.137238,0,0,0,63.137238,0,0,0,0,0,0,0,True
38420,1,2212,proton,0,2,86.341888,42.748726,43.593166,0.49510992,2,3,1.2876334,43.593166,42.748726,43.593166,0,0,18.75835,23.990374,43.593166,0,0,0,0,0,True
38425,1,2212,proton,0,2,39.941555,26.968975,12.97258,0.67521095,2,3,1.0093497,14.369836,26.968975,12.97258,0,0,12.599138,14.369836,12.97258,0,0,0,0,0,True
38427,2,1000010020,deuteron,1,2,76.762711,76.762711,0,1,1,2,0.4563897,41.729004,76.762711,0,0,0,41.729004,35.03371,0,0,0,0,0,0,True
38432,2,1000010020,deuteron,1,2,66.310875,66.310875,0,1,1,2,0.094337285,60.055286,66.310875,0,0,0,60.055286,6.2555881,0,0,0,0,0,0,True
38432,1,2212,proton,0,2,60.610867,60.610867,0,1,1,2,0.55072272,33.37978,60.610867,0,0,0,27.231087,33.37978,0,0,0,0,0,0,True
38433,2,1000010020,deuteron,1,2,54.195946,54.195946,0,1,1,2,0.35808417,34.789238,54.195946,0,0,0,34.789238,19.40671,0,0,0,0,0,0,True
38435,1,2212,proton,0,2,33.641266,0,33.641266,0,3,2,2.951802,32.019821,0,33.641266,0,0,0,0,1.6214464,32.019821,0,0,0,0,True
38437,2,1000010020,deuteron,1,2,79.403397,79.403397,0,1,1,2,0.53144228,42.198322,79.403397,0,0,0,37.205078,42.198322,0,0,0,0,0,0,True
38437,1,2212,proton,0,2,41.80014,41.80014,0,1,0,1,0,41.80014,41.80014,0,0,0,41.80014,0,0,0,0,0,0,0,True
38448,1,2212,proton,0,2,31.133734,21.345257,9.7884769,0.68559903,2,3,0.97575116,10.801822,21.345257,9.7884769,0,0,10.543435,10.801822,9.7884769,0,0,0,0,0,True
38452,1,2212,proton,0,2,136.62329,24.60154,112.02174,0.18006842,6,7,3.7123449,32.78706,24.60154,31.808987,47.425701,32.78706,11.446708,13.154832,15.561342,16.247644,19.678526,27.747175,32.78706,0,True
38457,1,2212,proton,0,2,45.373333,45.373333,0,1,0,1,0,45.373333,45.373333,0,0,0,45.373333,0,0,0,0,0,0,0,True
38471,1,2212,proton,0,2,131.14543,27.057255,104.08818,0.20631489,6,7,3.3988957,39.425533,27.057255,31.397423,61.515411,11.175336,13.51077,13.546484,14.528319,16.869102,22.08988,39.425533,11.175336,0,True
38475,2,1000010020,deuteron,1,2,62.016109,62.016109,0,1,0,1,0,62.016109,62.016109,0,0,0,62.016109,0,0,0,0,0,0,0,True
38479,1,2212,proton,0,2,125.53539,22.905638,102.62975,0.1824636,7,8,4.1587729,27.492489,22.905638,25.320173,30.102974,47.206596,11.456518,11.44912,12.097557,13.222616,14.485833,15.61714,19.714106,27.492489,True
38481,1,2212,proton,0,2,104.5011,24.058979,80.442123,0.23022704,6,7,3.2372625,21.668669,24.058979,28.912075,39.010185,12.519863,11.735609,12.323371,13.590695,15.321379,17.341516,21.668669,12.519863,0,True
38484,1,2212,proton,0,2,134.65627,25.903893,108.75237,0.19237049,6,7,3.569263,31.499388,25.903893,32.126316,52.360336,24.265718,13.095798,12.808095,15.098439,17.027876,20.86095,31.499388,24.265718,0,True
38485,2,1000010020,deuteron,1,2,125.81102,51.090424,74.720589,0.40608862,3,4,1.6573706,43.878338,51.090424,74.720589,0,0,22.858362,28.232059,43.878338,30.842253,0,0,0,0,True
38486,2,1000010020,deuteron,1,2,84.974861,84.974861,0,1,1,2,0.57850516,49.158398,84.974861,0,0,0,35.816463,49.158398,0,0,0,0,0,0,True
38486,1,2212,proton,0,2,38.388145,38.388145,0,1,0,1,0,38.388145,38.388145,0,0,0,38.388145,0,0,0,0,0,0,0,True
38490,2,1000010020,deuteron,1,2,132.90567,48.13855,84.76712,0.36220089,3,4,1.8446401,48.976353,48.13855,84.76712,0,0,21.486012,26.652538,35.790768,48.976353,0,0,0,0,True
38492,2,1000010020,deuteron,1,2,66.582062,66.582062,0,1,1,2,0.090652384,60.546242,66.582062,0,0,0,60.546242,6.0358229,0,0,0,0,0,0,True
38496,2,1000010020,deuteron,1,2,33.131569,33.131569,0,1,0,1,0,33.131569,33.131569,0,0,0,33.131569,0,0,0,0,0,0,0,True
38496,1,2212,proton,0,2,133.74542,25.739182,108.00624,0.19244906,6,7,3.522439,32.39267,25.739182,33.234863,53.737572,21.033802,12.173695,13.565487,15.705786,17.529079,21.3449,32.39267,21.033802,0,True
38509,2,1000010020,deuteron,1,2,134.47476,47.871429,86.603333,0.3559882,3,4,1.8646551,51.340176,47.871429,86.603333,0,0,21.669197,26.20223,35.263153,51.340176,0,0,0,0,True
38520,2,1000010020,deuteron,1,2,120.46675,53.89415,66.572601,0.4473778,3,4,1.4356107,57.059723,53.89415,66.572601,0,0,23.608883,30.285265,57.059723,9.5128803,0,0,0,0,True
38525,2,1000010020,deuteron,1,2,35.724712,35.724712,0,1,0,1,0,35.724712,35.724712,0,0,0,35.724712,0,0,0,0,0,0,0,True
38531,2,1000010020,deuteron,1,2,7.6004252,7.6004252,0,1,0,1,0,7.6004252,7.6004252,0,0,0,7.6004252,0,0,0,0,0,0,0,True
38535,1,2212,proton,0,2,125.53809,28.971979,96.566109,0.23078239,5,6,2.983623,30.182762,28.971979,37.943443,58.622665,0,13.637532,15.334447,17.537031,20.40641,30.182762,28.439903,0,0,True
38537,2,1000010020,deuteron,1,2,79.826309,79.826309,0,1,1,2,0.52020073,41.525703,79.826309,0,0,0,38.300606,41.525703,0,0,0,0,0,0,True
38558,1,2212,proton,0,2,137.22772,25.596527,111.63121,0.18652593,6,7,3.7697713,37.509754,25.596527,29.925999,44.195454,37.509754,11.83219,13.764338,13.735684,16.190313,18.525331,25.670122,37.509754,0,True
38560,1,2212,proton,0,2,24.229275,24.229275,0,1,1,2,0.46628603,12.931501,24.229275,0,0,0,12.931501,11.297772,0,0,0,0,0,0,True
38566,2,1000010020,deuteron,1,2,33.792267,33.792267,0,1,1,2,0.32519245,22.803278,33.792267,0,0,0,22.803278,10.98899,0,0,0,0,0,0,True
38567,1,2212,proton,0,2,127.32532,26.932243,100.39307,0.21152309,5,6,3.2153981,42.619968,26.932243,33.79224,66.600822,0,12.347955,14.584289,15.582698,18.209543,23.980856,42.619968,0,0,True
38575,1,2212,proton,0,2,121.71951,23.009407,98.710114,0.18903631,7,8,4.080689,25.053585,23.009407,25.496786,29.349369,43.863953,11.456946,11.552462,11.915964,13.580822,14.411496,14.937872,18.810369,25.053585,True
