method,run,n_pairs,sigma68_ns,rms_ns,bias_ns,tail_abs_gt_0p5_ns,tail_abs_gt_1p0_ns
gradient_boosted_trees_controls_only,47,44,1.0087586392784464,1.6071991049739809,0.43592532625635716,0.6590909090909091,0.4318181818181818
gradient_boosted_trees_controls_only,48,306,1.2539929511529153,2.425288801479361,0.16254314363467906,0.7058823529411765,0.4411764705882353
gradient_boosted_trees_controls_only,49,322,1.446558753638246,6.6808837100070555,-0.08671524170424932,0.7236024844720497,0.4751552795031056
gradient_boosted_trees_controls_only,50,335,1.491085160980127,8.257695447737172,0.5440267812428659,0.7044776119402985,0.49850746268656715
gradient_boosted_trees_controls_only,51,174,1.4506876587817463,13.316585696656752,-1.5530944081305038,0.7586206896551724,0.5229885057471264
gradient_boosted_trees_controls_only,52,95,1.3915747877215343,9.238255252651772,0.7760731663629626,0.7789473684210526,0.5052631578947369
gradient_boosted_trees_controls_only,53,307,1.515977349332908,2.097260962356959,0.042681661616063814,0.7231270358306189,0.4820846905537459
gradient_boosted_trees_controls_only,54,281,1.5560754723669585,7.394494758894165,-0.3454096401675581,0.7259786476868327,0.505338078291815
gradient_boosted_trees_controls_only,55,217,1.4203184348792104,5.651058727301609,0.48569410130917373,0.7327188940092166,0.4838709677419355
gradient_boosted_trees_controls_only,56,460,1.3399018210952311,7.022415464120848,-0.6750978889009758,0.7152173913043478,0.47391304347826085
gradient_boosted_trees_controls_only,57,347,1.615592329951125,2.5541060663628143,0.3444288815893696,0.7492795389048992,0.5417867435158501
gradient_boosted_trees_plus_sorted_proxy,44,45,1.6680326457268202,4.2494755564974005,0.6210926570766666,0.8,0.6
gradient_boosted_trees_plus_sorted_proxy,45,494,1.456916658912348,5.893683055058985,-0.041852132819825444,0.7348178137651822,0.5
gradient_boosted_trees_plus_sorted_proxy,46,3,0.9821291648880434,1.5053188411645122,-0.88784637468645,1.0,0.6666666666666666
gradient_boosted_trees_plus_sorted_proxy,47,44,1.0868354943891712,1.7395092895502247,-0.05833311788918576,0.6818181818181818,0.3409090909090909
gradient_boosted_trees_plus_sorted_proxy,48,306,1.3596329681164514,2.727221961855308,0.38226638864845697,0.6666666666666666,0.4444444444444444
gradient_boosted_trees_plus_sorted_proxy,49,322,1.396583578434988,6.16932441218694,-0.015052463435854112,0.7080745341614907,0.45962732919254656
gradient_boosted_trees_plus_sorted_proxy,50,335,1.5202061999037584,7.559429804816483,0.45519309799359897,0.7134328358208956,0.5014925373134328
gradient_boosted_trees_plus_sorted_proxy,51,174,1.4478791489367526,14.093110301178488,-1.4615957845150223,0.6666666666666666,0.4540229885057471
gradient_boosted_trees_plus_sorted_proxy,52,95,1.3659767922592936,9.58074845941845,1.2012687920411624,0.7473684210526316,0.4842105263157895
gradient_boosted_trees_plus_sorted_proxy,53,307,1.509894426743014,2.3817258280625984,-0.1661591047537698,0.7198697068403909,0.4755700325732899
gradient_boosted_trees_plus_sorted_proxy,54,281,1.4985432812410973,7.600123701773633,-0.4095195346060248,0.7473309608540926,0.5302491103202847
gradient_boosted_trees_plus_sorted_proxy,55,217,1.3259045868463746,5.047342475613597,0.626914736668713,0.7142857142857143,0.4838709677419355
gradient_boosted_trees_plus_sorted_proxy,56,460,1.4414767883882458,7.972324000386193,-0.6833241325657957,0.7260869565217392,0.4717391304347826
gradient_boosted_trees_plus_sorted_proxy,57,347,1.6740141489017824,2.4336830416646067,0.43060201064778825,0.7780979827089337,0.5273775216138329
mlp,44,45,1.7373124411889322,4.224303577381201,-0.22257126804985516,0.8222222222222222,0.6
mlp,45,494,1.4293030950993157,5.466045761927499,0.23243170187145887,0.6740890688259109,0.451417004048583
mlp,46,3,1.7707003669864407,2.6596849306975234,-1.4711071942407792,1.0,1.0
mlp,47,44,1.4031446831364547,2.0372277632965927,-0.18384969754295194,0.7954545454545454,0.5909090909090909
mlp,48,306,1.5478748946832663,1.8246889088742329,0.15009107723147624,0.7516339869281046,0.5261437908496732
mlp,49,322,1.3393147569840667,4.29716394697787,-0.014978156225100398,0.7111801242236024,0.4658385093167702
mlp,50,335,1.3998610144198196,7.868555446336318,1.0776956998622595,0.7343283582089553,0.47761194029850745
mlp,51,174,1.6242679071834383,14.753203830951906,-1.5984371455996753,0.7758620689655172,0.5574712643678161
mlp,52,95,1.3583603892446985,7.249250343170046,0.39533351678114353,0.7368421052631579,0.4842105263157895
mlp,53,307,1.701948318303185,2.039134706256918,0.35031463452107686,0.7785016286644951,0.5863192182410424
mlp,54,281,1.9359564347341003,7.720039534187552,-0.4439486601512947,0.8078291814946619,0.6298932384341637
mlp,55,217,1.5322358008088663,4.155388417152258,0.2337180511621779,0.7188940092165899,0.4792626728110599
mlp,56,460,1.4627137751021841,5.9583950969006185,-0.5682860009757295,0.741304347826087,0.5108695652173914
mlp,57,347,1.8276591476784425,2.1070863193214726,0.18062589484702393,0.792507204610951,0.5936599423631124
nuisance_gated_pair_cnn,44,45,2.129307368594072,4.587608184295783,-0.30830810671442677,0.7555555555555555,0.6666666666666666
nuisance_gated_pair_cnn,45,494,1.7491203308766776,5.983736753399725,-0.408081270374538,0.7307692307692307,0.5587044534412956
nuisance_gated_pair_cnn,46,3,1.879198824192073,2.7590901057674744,-1.1696813404280593,1.0,1.0
nuisance_gated_pair_cnn,47,44,1.5237961761899208,1.6434475073877237,-0.1309555288353628,0.75,0.5227272727272727
nuisance_gated_pair_cnn,48,306,1.713709265737509,1.7949475777072932,0.10412742897549998,0.7450980392156863,0.49673202614379086
nuisance_gated_pair_cnn,49,322,1.651637332027813,6.892992333415572,-0.3148895778661742,0.7701863354037267,0.48757763975155277
nuisance_gated_pair_cnn,50,335,1.6729253302376277,7.456379249847045,0.2879662909396641,0.7492537313432835,0.5283582089552239
nuisance_gated_pair_cnn,51,174,2.0014257393270647,15.24290119573212,-1.8558724041517034,0.7873563218390804,0.6264367816091954
nuisance_gated_pair_cnn,52,95,1.5706649501177994,8.83587534029677,1.0417702377488454,0.7473684210526316,0.5368421052631579
nuisance_gated_pair_cnn,53,307,1.807927213000768,2.0299439215086976,0.2785744950254079,0.8045602605863192,0.5830618892508144
nuisance_gated_pair_cnn,54,281,1.8725948886982449,7.832421761785554,-0.22027426646208,0.7829181494661922,0.5622775800711743
nuisance_gated_pair_cnn,55,217,1.6408122357126764,4.282920425414562,0.21572764244423456,0.7603686635944701,0.5483870967741935
nuisance_gated_pair_cnn,56,460,1.5906671878080028,8.062413864115314,-0.875314449801672,0.7891304347826087,0.5195652173913043
nuisance_gated_pair_cnn,57,347,1.7625599267179957,2.2243125499674736,-0.0690832275176642,0.7838616714697406,0.5648414985590778
one_dimensional_cnn,44,45,1.9414849692589506,4.48656714946591,-0.3538930423265755,0.8222222222222222,0.6666666666666666
one_dimensional_cnn,45,494,1.666298247322926,5.940342869748732,-0.16208393076680502,0.7388663967611336,0.5647773279352226
one_dimensional_cnn,46,3,2.210053373600032,3.177103886333936,-1.3490089873193352,1.0,1.0
one_dimensional_cnn,47,44,1.4747341626681099,1.7577374462960895,-0.09204572780737129,0.7727272727272727,0.5909090909090909
one_dimensional_cnn,48,306,1.401836813327987,1.6009305054678828,0.2963343520644962,0.7745098039215687,0.49673202614379086
one_dimensional_cnn,49,322,1.8402073948708875,6.93747437137386,-0.33183033855270505,0.7546583850931677,0.546583850931677
one_dimensional_cnn,50,335,1.652921048136051,7.336780929322983,0.43772889257857195,0.7701492537313432,0.5462686567164179
one_dimensional_cnn,51,174,1.7409430163450654,15.270688021142583,-1.891338664075178,0.8103448275862069,0.5747126436781609
one_dimensional_cnn,52,95,1.7219208631511909,9.072600654237382,1.3130590015982042,0.7789473684210526,0.6421052631578947
one_dimensional_cnn,53,307,1.7113518449387868,1.9501054986988875,0.025491088893899554,0.7687296416938111,0.5244299674267101
one_dimensional_cnn,54,281,1.7171655582258256,7.888856311333792,-0.5824400984725325,0.7259786476868327,0.5231316725978647
one_dimensional_cnn,55,217,1.6772487672327188,4.489362752560993,0.5805252466930548,0.7926267281105991,0.5622119815668203
one_dimensional_cnn,56,460,1.6076594303994238,8.093224612199156,-1.0169843513592627,0.7434782608695653,0.5152173913043478
one_dimensional_cnn,57,347,1.784183712415841,2.197922213930903,0.3122796071324249,0.7579250720461095,0.5850144092219021
ridge,44,45,2.3226104728529897,4.108953802412274,-0.4263259995958656,0.7777777777777778,0.6888888888888889
ridge,45,494,2.2731818477466197,5.810106951436356,0.1490696566015452,0.7975708502024291,0.6558704453441295
ridge,46,3,0.9133428783481742,2.4234724566579375,-2.1062593342761184,0.6666666666666666,0.6666666666666666
ridge,47,44,1.6482551926473508,2.3705557264852772,0.18410345612047516,0.75,0.5909090909090909
ridge,48,306,1.8868688512157326,2.471812958613884,-0.08587741695590984,0.8169934640522876,0.6176470588235294
ridge,49,322,2.065004556101827,6.695957058885202,-0.3459089704134316,0.7795031055900621,0.5900621118012422
ridge,50,335,1.7880967036989752,6.64929761329686,0.6845902720425001,0.8029850746268656,0.5492537313432836
ridge,51,174,2.565516340443269,14.3578145828244,-1.5606494595972304,0.8620689655172413,0.7126436781609196
ridge,52,95,2.0064724908808644,7.675047168912446,0.6265959336121689,0.7368421052631579,0.5263157894736842
ridge,53,307,2.0882867102971647,2.771719149438131,0.29361657271980973,0.7687296416938111,0.6286644951140065
ridge,54,281,2.1942336814622045,7.685808262420201,-0.14404015983776047,0.8291814946619217,0.693950177935943
ridge,55,217,2.0992997182798905,4.308403431753012,0.6925873976306037,0.7465437788018433,0.5668202764976958
ridge,56,460,2.217306493938835,7.24682842134779,-0.621146916224648,0.8260869565217391,0.6260869565217392
ridge,57,347,2.154291800786532,2.6389419903151117,0.3362162724693793,0.8184438040345822,0.6772334293948127
ridge_controls_only,44,45,2.0906346727795597,3.944906121706745,-0.30982754696387516,0.8888888888888888,0.6666666666666666
ridge_controls_only,45,494,2.205591857067126,5.783920541541557,0.15003141489613114,0.819838056680162,0.6255060728744939
ridge_controls_only,46,3,1.2221220386262268,2.2540898140048093,-1.7092240002032055,0.6666666666666666,0.6666666666666666
ridge_controls_only,47,44,2.07419374271958,2.3106589660014585,-0.01723343069564109,0.9318181818181818,0.6818181818181818
ridge_controls_only,48,306,2.1372400057195806,2.392728736728224,0.1799538740970567,0.7973856209150327,0.6078431372549019
ridge_controls_only,49,322,2.164075976808079,7.154615741051133,-0.06062962915576734,0.8136645962732919,0.6086956521739131
ridge_controls_only,50,335,1.9343810994144803,7.029934363261938,0.5129497989024216,0.7761194029850746,0.5761194029850746
ridge_controls_only,51,174,2.055765793257823,14.830525336955777,-1.7967528369537067,0.8160919540229885,0.632183908045977
ridge_controls_only,52,95,1.8980960082730962,8.330079139705829,0.7135743295571829,0.7578947368421053,0.5263157894736842
ridge_controls_only,53,307,2.1603321091000245,2.45759340167848,0.22998361480472534,0.8078175895765473,0.5993485342019544
ridge_controls_only,54,281,2.0325319019598007,8.096847421650358,-0.19113956752040992,0.8434163701067615,0.6512455516014235
ridge_controls_only,55,217,2.0382151909758557,4.6752793884310675,0.9785256259828747,0.7788018433179723,0.6405529953917051
ridge_controls_only,56,460,2.0486482955603904,7.778071513902747,-0.7405434156345209,0.841304347826087,0.65
ridge_controls_only,57,347,2.0342744667499773,2.2788567604148646,0.3331283743163305,0.8328530259365994,0.622478386167147
ridge_plus_sorted_proxy,44,45,2.3226104728529897,4.108953802412274,-0.4263259995958656,0.7777777777777778,0.6888888888888889
ridge_plus_sorted_proxy,45,494,2.2731818477466197,5.810106951436356,0.1490696566015452,0.7975708502024291,0.6558704453441295
ridge_plus_sorted_proxy,46,3,0.9133428783481742,2.4234724566579375,-2.1062593342761184,0.6666666666666666,0.6666666666666666
ridge_plus_sorted_proxy,47,44,1.6482551926473508,2.3705557264852772,0.18410345612047516,0.75,0.5909090909090909
ridge_plus_sorted_proxy,48,306,1.8868688512157326,2.471812958613884,-0.08587741695590984,0.8169934640522876,0.6176470588235294
ridge_plus_sorted_proxy,49,322,2.065004556101827,6.695957058885202,-0.3459089704134316,0.7795031055900621,0.5900621118012422
ridge_plus_sorted_proxy,50,335,1.7880967036989752,6.64929761329686,0.6845902720425001,0.8029850746268656,0.5492537313432836
ridge_plus_sorted_proxy,51,174,2.565516340443269,14.3578145828244,-1.5606494595972304,0.8620689655172413,0.7126436781609196
ridge_plus_sorted_proxy,52,95,2.0064724908808644,7.675047168912446,0.6265959336121689,0.7368421052631579,0.5263157894736842
ridge_plus_sorted_proxy,53,307,2.0882867102971647,2.771719149438131,0.29361657271980973,0.7687296416938111,0.6286644951140065
ridge_plus_sorted_proxy,54,281,2.1942336814622045,7.685808262420201,-0.14404015983776047,0.8291814946619217,0.693950177935943
ridge_plus_sorted_proxy,55,217,2.0992997182798905,4.308403431753012,0.6925873976306037,0.7465437788018433,0.5668202764976958
ridge_plus_sorted_proxy,56,460,2.217306493938835,7.24682842134779,-0.621146916224648,0.8260869565217391,0.6260869565217392
ridge_plus_sorted_proxy,57,347,2.154291800786532,2.6389419903151117,0.3362162724693793,0.8184438040345822,0.6772334293948127
traditional_binned_median,44,45,2.2994843481292233,4.9376120609332945,-0.36930850473890614,0.7555555555555555,0.6222222222222222
traditional_binned_median,45,494,1.610601621766688,6.393957145639905,-0.18604826887121217,0.7591093117408907,0.5344129554655871
traditional_binned_median,46,3,1.2271914871542977,1.9703079449338619,-1.168281181323439,1.0,1.0
traditional_binned_median,47,44,1.174865168971152,1.6255394128583438,0.038164205366146974,0.7272727272727273,0.4318181818181818
traditional_binned_median,48,306,1.4790551051748804,1.565893306186165,-0.024218790966079165,0.738562091503268,0.49673202614379086
traditional_binned_median,49,322,1.487819907132618,7.362121288894876,-0.5449231371775446,0.7453416149068323,0.48757763975155277
traditional_binned_median,50,335,1.5819537412806681,8.721852711566413,-0.15319777937200804,0.7373134328358208,0.48656716417910445
traditional_binned_median,51,174,1.6188098475893005,15.582901190255122,-2.0708013706808517,0.7413793103448276,0.5747126436781609
traditional_binned_median,52,95,1.7509362784604892,12.00465957488317,1.9455912393262105,0.7894736842105263,0.6
traditional_binned_median,53,307,1.576550974197021,2.131574134102119,-0.08072365007449249,0.745928338762215,0.5504885993485342
traditional_binned_median,54,281,1.4570341482979552,8.196510468891848,-0.7586944106578488,0.7864768683274022,0.4875444839857651
traditional_binned_median,55,217,1.6048053185461,4.8113314909245615,0.31941878800798035,0.7511520737327189,0.5345622119815668
traditional_binned_median,56,460,1.528458483464965,8.066999347015361,-1.0607045718650374,0.7282608695652174,0.5108695652173914
traditional_binned_median,57,347,1.576273417727515,2.5530372791761224,-0.04356773304606379,0.7838616714697406,0.553314121037464
uncorrected,44,45,3.2774635657167903,6.545509593783289,-3.7052469101752896,0.8666666666666667,0.8
uncorrected,45,494,2.940643837856008,7.469952530665349,-3.4587928978057825,0.917004048582996,0.8481781376518218
uncorrected,46,3,2.659986580972196,6.068464637133398,-4.864848722986246,0.6666666666666666,0.6666666666666666
uncorrected,47,44,2.572795915158217,4.1323564403260535,-3.2704579159905482,0.9090909090909091,0.8636363636363636
uncorrected,48,306,2.7708079698105124,4.0958149718964565,-3.1290016520181774,0.9183006535947712,0.8594771241830066
uncorrected,49,322,2.619136803877912,8.410029157774847,-3.7588731663958446,0.9316770186335404,0.860248447204969
uncorrected,50,335,2.7787495930427237,8.611074175495384,-3.2509889310193505,0.9313432835820895,0.8746268656716418
uncorrected,51,174,3.111589801577073,16.47261346583246,-5.306398410072026,0.9597701149425287,0.8850574712643678
uncorrected,52,95,3.155359535561986,9.259000423365544,-1.7664214318658462,0.8947368421052632,0.8105263157894737
uncorrected,53,307,2.7990465264847932,4.331868249247454,-3.2616549190819493,0.9120521172638436,0.8534201954397395
uncorrected,54,281,2.5940146921273652,9.251663490109957,-4.017099378010752,0.9359430604982206,0.896797153024911
uncorrected,55,217,3.0605336359407445,5.756626020023019,-2.9345432629186115,0.967741935483871,0.8709677419354839
uncorrected,56,460,2.7774319142808803,9.283841357720023,-4.2335328141544375,0.9326086956521739,0.8652173913043478
uncorrected,57,347,2.661725718814126,4.572471052381262,-3.3609503438603685,0.9452449567723343,0.8876080691642652
