sample,run,event,amp_left,amp_right,peak_left,peak_right,area_left,area_right,tail_left,tail_right,raw_residual_ns
sample_iii,48,8057,2654.0,1599.0,6.0,6.0,20042.0,11854.0,0.30880151681468915,0.3214104943478994,2.7478528631020076
sample_iii,48,8268,2732.5,1811.0,6.0,8.0,20799.0,13245.0,0.35213231405356027,0.41796904492261233,7.960752316994082
sample_iii,48,8334,4069.5,1683.0,5.0,7.0,37282.0,11741.0,0.4404538383133952,0.3603611276722596,8.34043335908472
sample_iii,48,8351,3550.0,2500.5,5.0,6.0,31346.0,17872.0,0.35532444331015123,0.3062891674127126,4.9489250479227564
sample_iii,48,8393,2654.5,1147.0,5.0,6.0,19203.0,7965.0,0.22428787168671563,0.22473320778405526,4.107413750917541
sample_iii,48,8541,3130.5,1456.0,8.0,7.0,26139.0,10706.0,0.3264470714258388,0.32439753409303196,4.805943492900013
sample_iii,48,8555,2958.0,2183.5,8.0,7.0,23705.0,15409.0,0.33613161780215145,0.3289635927055617,2.6749827730310827
sample_iii,48,8595,3076.0,2237.5,9.0,7.0,26018.0,16302.0,0.3938811591974787,0.3825910931174089,4.802619896659628
sample_iii,48,8630,1794.0,2876.0,6.0,6.0,12444.0,22737.0,0.24059787849566056,0.31398161586840834,2.8301850812428953
sample_iii,48,8715,2260.5,2522.5,6.0,6.0,16043.0,19581.0,0.2533815371189927,0.3209233440580154,3.386383519845676
sample_iii,48,8720,3115.5,2473.0,6.0,7.0,24553.0,18545.0,0.3468415264937075,0.3647344297654354,2.3519457807525157
sample_iii,48,8759,2331.0,2270.5,6.0,6.0,16808.0,17087.0,0.3089600190385531,0.33651313864341315,1.4790323122396885
sample_iii,48,8825,3258.5,1642.0,6.0,7.0,27434.0,12001.0,0.40581030837646714,0.41379885009582534,5.638596162064687
sample_iii,48,8918,2930.5,1255.5,6.0,7.0,22667.0,9051.0,0.3461860854987427,0.3538835487791404,4.31940992605017
sample_iii,48,8981,2442.5,2388.5,7.0,7.0,17964.0,17283.0,0.3418503674014696,0.3972111323265637,5.6477500611396465
sample_iii,48,9245,1460.0,2538.5,7.0,7.0,11181.0,19248.0,0.3740273678561846,0.4247194513715711,5.771397320207818
sample_iii,48,9315,2753.5,2775.5,6.0,7.0,20797.0,22243.0,0.3191806510554407,0.3783212696129119,3.1802722599443456
sample_iii,48,9325,1145.0,2217.5,7.0,7.0,8542.0,15614.0,0.33551861390774995,0.38234917381836814,6.46396396396397
sample_iii,48,9360,2747.5,1249.5,7.0,7.0,20456.0,9481.0,0.35637465780211186,0.3785465668178462,1.8642831921655016
sample_iii,48,9400,3162.5,1834.0,6.0,7.0,26252.0,13214.0,0.3688861801005638,0.37672165884667774,6.389225787735008
sample_iii,48,9435,2307.5,1140.0,6.0,7.0,17666.0,8328.0,0.3424657534246575,0.35878962536023057,3.8251640276630425
sample_iii,48,9448,2528.5,1689.5,7.0,7.0,18433.0,12197.0,0.32626268106114037,0.3556612281708617,3.3232764458891992
sample_iii,48,9484,2562.0,1721.0,6.0,7.0,19141.0,12978.0,0.3365550389216864,0.4002157497303128,5.882717488637709
sample_iii,48,9509,1071.5,1303.5,7.0,7.0,7374.0,9377.0,0.30431244914564687,0.36952116881731895,6.055054320454701
sample_iii,48,9587,1027.5,1014.0,4.0,4.0,-8327.0,1109.0,-9995.0,-2.7908025247971144,0.9263370332996956
sample_iii,48,9601,2575.5,1283.5,6.0,7.0,18952.0,9404.0,0.34165259603208104,0.40578477243726074,7.127637795275589
sample_iii,48,9632,2655.5,1980.5,6.0,6.0,19871.0,13369.0,0.31171053293744655,0.23629291644850026,-6.913158246458167
sample_iii,48,9640,1988.5,2267.0,6.0,7.0,14320.0,17035.0,0.2853351955307263,0.3336072791312005,2.920908339164175
sample_iii,48,9754,2576.5,1284.0,6.0,7.0,19007.0,8931.0,0.27047929710106805,0.27387750531855337,5.023829448097228
sample_iii,48,9828,1766.5,2246.0,7.0,7.0,12625.0,15973.0,0.31873267326732674,0.3659926125336505,5.0079263696592236
sample_iii,48,9867,2557.0,1974.0,7.0,7.0,18875.0,14034.0,0.35210596026490065,0.364186974490523,4.0784138795034295
sample_iii,48,9878,1616.5,2619.0,7.0,7.0,11168.0,19965.0,0.315365329512894,0.3839218632607062,2.4215577789048197
sample_iii,48,9882,3066.0,1708.0,6.0,7.0,24295.0,12169.0,0.37740275776908827,0.3914043881995234,4.194610507246374
sample_iii,48,9953,1745.5,1058.5,7.0,7.0,13066.0,7440.0,0.32833307821827645,0.3095430107526882,2.826889632107026
sample_iii,48,9983,3388.0,2049.5,5.0,6.0,29452.0,14604.0,0.33518946081760154,0.3028622295261572,4.20927335448291
sample_iii,48,10150,3166.0,1760.5,6.0,7.0,25444.0,12619.0,0.38798930985694075,0.38117124970282906,3.2621814404432143
sample_iii,48,10257,1107.0,2742.5,6.0,7.0,8300.0,20805.0,0.3055421686746988,0.36765200672915166,6.366352948632631
sample_iii,48,10352,2505.5,2154.0,4.0,5.0,14317.0,14678.0,0.005168680589508976,0.19559885542989508,2.4212490264714184
sample_iii,48,10364,1877.0,1973.5,6.0,6.0,14021.0,14707.0,0.29619855930390127,0.31447609981641395,1.4697016590491998
sample_iii,48,10373,1207.0,3013.5,6.0,8.0,8665.0,25455.0,0.2548182342758223,0.3602435670791593,3.5182761606008484
sample_iii,48,10377,1859.0,1516.0,6.0,6.0,13435.0,10702.0,0.2838109415705247,0.28452625677443466,2.280415541554156
sample_iii,48,10385,2519.5,2746.5,5.0,6.0,17968.0,20543.0,0.2435440783615316,0.2897824076327703,4.662380014557151
sample_iii,48,10439,2856.5,1458.5,4.0,6.0,21056.0,10289.0,0.16945288753799392,0.1882593060550102,2.2039579909152316
sample_iii,48,10453,2044.0,1628.5,7.0,8.0,14308.0,11619.0,0.3524601621470506,0.3999483604441002,2.6764599030153633
sample_iii,48,10465,3743.5,2011.0,5.0,7.0,33789.0,15181.0,0.41226434638491816,0.35267768921678416,3.3040843138670297
sample_iii,48,10510,2102.5,1566.5,5.0,5.0,11518.0,9627.0,0.021010592116686926,0.11291160278383712,1.5009895052473787
sample_iii,48,10636,2456.0,1727.0,6.0,7.0,17884.0,12402.0,0.3404719302169537,0.3835671665860345,5.574710408190249
sample_iii,48,10772,3532.0,2179.0,6.0,7.0,32597.0,15506.0,0.4297327974967021,0.357861472978202,5.552734446912702
sample_iii,48,10784,2167.5,1256.5,6.0,7.0,15513.0,8887.0,0.3117385418681106,0.3155170473725667,1.118289250159556
sample_iii,48,10806,3420.0,2304.5,5.0,7.0,30468.0,17078.0,0.39359327819351453,0.37000819768122734,5.067210402800754
sample_iii,48,10813,3683.0,1757.5,6.0,8.0,32426.0,12683.0,0.4553444766545365,0.42671292281006074,5.7250830439377935
sample_iii,48,10814,1816.5,1321.5,4.0,5.0,6930.0,8267.0,-0.2515151515151515,0.14576025160275796,2.582323833135071
sample_iii,48,10898,2522.5,1276.0,6.0,8.0,19002.0,9944.0,0.3337017156088833,0.3921962992759453,4.004370024229836
sample_iii,48,11131,2045.0,1829.0,3.0,5.0,5544.0,9500.0,-0.8587662337662337,0.0011578947368421054,3.5469733765065676
sample_iii,48,11173,2716.5,2122.5,7.0,7.0,20406.0,16261.0,0.3704792708027051,0.42949388106512515,4.373664373952536
sample_iii,48,11174,3952.5,1405.5,5.0,8.0,36735.0,10083.0,0.4533823329250034,0.38103738966577405,7.690854659127815
sample_iii,48,11186,1562.0,1051.5,6.0,7.0,11068.0,7351.0,0.2503614022406939,0.28445109508910355,4.6201850960858195
sample_iii,48,11256,3650.5,1500.5,4.0,6.0,30075.0,11015.0,0.2937988362427265,0.23758511121198367,3.1264126704795387
sample_iii,48,11265,1246.5,1031.0,6.0,4.0,-7284.0,1255.0,-10825.0,-2.3800796812749003,1.5770114350468738
sample_iii,48,11278,1147.0,1885.5,6.0,6.0,8563.0,14633.0,0.2761882517809179,0.3206451172008474,1.8606104151697842
sample_iii,48,11379,3698.0,1905.5,5.0,7.0,32653.0,13816.0,0.35929317367470065,0.3171685002895194,5.862105462105461
sample_iii,48,11464,2986.0,1146.0,6.0,7.0,23335.0,8465.0,0.3493036211699164,0.38795038393384523,5.831465509176979
sample_iii,48,11468,2279.0,1373.0,7.0,7.0,17846.0,10196.0,0.34539952930628715,0.34131031777167514,1.9003753765194134
sample_iii,48,11495,1311.0,2340.0,7.0,7.0,9429.0,17607.0,0.3268639304274048,0.3987050604873062,4.808633611744732
sample_iii,48,11502,1305.0,1859.0,4.0,4.0,145.0,5946.0,-32.827586206896555,-0.4658594012781702,0.8073824557163434
sample_iii,48,11641,3133.0,1892.0,6.0,7.0,26995.0,13848.0,0.37062418966475275,0.36351819757365683,3.847923761554526
sample_iii,48,11654,2506.0,2378.5,7.0,7.0,18624.0,17397.0,0.3490657216494845,0.3851238719319423,5.396018261454486
sample_iii,48,11656,3443.0,1967.0,5.0,6.0,29329.0,14395.0,0.34174366667803197,0.3035776311219173,2.2398996877461563
sample_iii,48,11791,3867.0,2168.0,6.0,7.0,35558.0,15755.0,0.46116204510939873,0.38908283084735007,5.925747228820271
sample_iii,48,11823,2488.5,1503.0,7.0,8.0,17738.0,10761.0,0.36655767279287405,0.4098132143852802,3.284628454511598
sample_iii,48,11867,2445.5,2099.5,6.0,6.0,17609.0,16000.0,0.2732125617581918,0.3343125,3.195642896547419
sample_iii,48,11870,1466.0,1093.0,4.0,5.0,3464.0,4921.0,-0.898960739030023,-0.12172322698638488,1.897110677484509
sample_iii,48,11878,3433.5,1757.0,9.0,10.0,28752.0,12319.0,0.7262799109627156,0.7801769624157805,6.254658096491923
sample_iii,48,11998,2794.0,2042.0,6.0,6.0,21612.0,15061.0,0.2959004256894318,0.308014076090565,3.006224038134146
sample_iii,48,12096,2231.0,1348.5,6.0,6.0,15464.0,10048.0,0.2790998448008277,0.3297173566878981,2.547653618030843
sample_iii,48,12161,1808.0,3222.5,7.0,6.0,13146.0,26903.0,0.35128556214818196,0.43667992417202545,3.413818991729123
sample_iii,48,12196,3249.5,1783.0,6.0,7.0,27327.0,13109.0,0.3758919749698101,0.37546723624990463,5.037400654511458
sample_iii,48,12241,2119.5,2394.5,7.0,7.0,14716.0,17141.0,0.3392226148409894,0.4136281430488303,5.493027426160332
sample_iii,48,12258,2291.0,1269.0,7.0,7.0,16961.0,9329.0,0.3574081716879901,0.3792475077714653,4.050549269866721
sample_iii,48,12294,2469.0,2821.5,7.0,7.0,18158.0,21452.0,0.36474281308514156,0.40564982286033935,4.266894695004844
sample_iii,48,12331,2379.5,1493.0,4.0,5.0,12964.0,10487.0,-0.0034711508793582226,0.18823305044340613,2.0540281234962485
sample_iii,48,12383,2214.5,1399.0,6.0,7.0,16470.0,10159.0,0.3268366727383121,0.3257210355349936,2.6346687164647022
sample_iii,48,12457,2287.5,1445.5,6.0,7.0,16229.0,11319.0,0.281656294288003,0.352681332273169,2.833343757166382
sample_iii,48,12459,2194.5,1827.0,7.0,8.0,15459.0,13316.0,0.3612135325700239,0.4229498347852208,3.5988431885026344
sample_iii,49,12538,1830.0,1798.0,7.0,7.0,13527.0,12829.0,0.31440822059584533,0.3626159482422636,6.664120133142482
sample_iii,49,12681,3355.0,1586.5,5.0,7.0,28671.0,11993.0,0.35917826375082834,0.3773868089719003,6.309188579512327
sample_iii,49,12320,2333.0,1460.5,7.0,8.0,17788.0,10839.0,0.3680008994827974,0.4030814650798044,5.701211453744492
sample_iii,49,12333,3100.5,1924.0,6.0,7.0,25719.0,13869.0,0.35852871418017807,0.38092147955872807,6.412043128654972
sample_iii,49,12408,3050.0,1272.5,6.0,7.0,24119.0,8919.0,0.3571043575604295,0.36169974212355643,6.015109730044671
sample_iii,49,12573,1083.5,2757.5,6.0,6.0,7548.0,21412.0,0.2510598834128246,0.3427050252195031,5.243640178337266
sample_iii,49,12687,3301.5,1858.5,9.0,7.0,28992.0,12927.0,0.38031181015452536,0.32072406590856345,3.5978714204942293
sample_iii,49,12699,3675.0,2616.5,5.0,7.0,33206.0,19964.0,0.3745407456483768,0.36255259467040674,6.835364304048387
sample_iii,49,12749,1224.0,2100.5,7.0,7.0,9966.0,16128.0,0.36373670479630743,0.39502728174603174,4.669800936868057
sample_iii,49,12837,3532.0,2152.0,6.0,7.0,31882.0,15861.0,0.40784768835079355,0.3700271105226657,4.372600569893038
sample_iii,49,12849,3330.0,1659.5,6.0,7.0,28748.0,11758.0,0.4009322387644358,0.37940125871746894,6.806810109357961
sample_iii,49,12922,1338.5,2837.5,7.0,7.0,9803.0,22129.0,0.3441803529531776,0.42130236341452393,4.029867482161059
sample_iii,49,13118,2636.5,1178.0,3.0,5.0,11946.0,6468.0,-0.12698811317595848,0.02922077922077922,3.0292023915114434
sample_iii,49,13183,1401.5,1740.5,7.0,8.0,10418.0,13034.0,0.3419082357458245,0.41123216203774743,5.939042525710207
sample_iii,49,13320,2512.0,1681.0,7.0,7.0,18039.0,12347.0,0.3321137535340096,0.3803353041224589,4.65355663999155
sample_iii,49,13329,1802.0,1347.5,3.0,5.0,-4762.0,5215.0,-9732.0,-0.3311601150527325,2.256358689222761
sample_iii,49,13389,3252.0,2237.0,5.0,6.0,28162.0,16428.0,0.3276045735388112,0.3184197711224738,3.6814804310833757
sample_iii,49,13431,3462.5,1656.5,4.0,6.0,28628.0,11714.0,0.2856294536817102,0.22981048318251665,4.056312491667779
sample_iii,49,13457,3097.5,1895.0,4.0,6.0,25811.0,14854.0,0.244236953236992,0.2939948835330551,4.323858650597032
sample_iii,49,13639,3230.0,1949.5,5.0,7.0,27220.0,13818.0,0.34404849375459223,0.33810971196989437,3.7258818166277337
sample_iii,49,13717,3073.0,3001.0,8.0,6.0,25238.0,24077.0,0.3391314684206356,0.3786601320762554,4.597755102040814
sample_iii,49,13852,2978.5,1139.5,6.0,8.0,23467.0,8707.0,0.3547534836152896,0.40817732858619504,6.4936636393197915
sample_iii,49,13913,2516.5,1192.0,6.0,7.0,18036.0,8979.0,0.2899201596806387,0.3665218843969262,5.549027006253706
sample_iii,49,13914,3947.5,2134.0,5.0,7.0,34294.0,15720.0,0.411529713652534,0.35298982188295164,4.1037961179713776
sample_iii,49,14050,3622.0,1659.0,5.0,6.0,32718.0,12196.0,0.35931291643743507,0.29411282387668086,5.219313171012271
sample_iii,49,14208,2429.0,2648.5,6.0,7.0,17518.0,19871.0,0.32235415001712525,0.3905691711539429,5.242415879516784
sample_iii,49,14235,2947.5,2617.0,6.0,7.0,23038.0,19589.0,0.35124576786179357,0.41007708407779875,6.099510744947473
sample_iii,49,14340,2748.0,1562.5,6.0,7.0,20854.0,10842.0,0.31399251942073464,0.33665375391994096,5.213626069821473
sample_iii,49,14414,3430.5,1624.5,5.0,7.0,29761.0,12233.0,0.36376465844561673,0.3629526690100548,4.974542730331045
sample_iii,49,14415,2838.5,1765.5,6.0,7.0,21066.0,12972.0,0.31201936770150956,0.3883749614554425,7.102489533731742
sample_iii,49,14479,2478.5,2366.5,6.0,7.0,19054.0,17469.0,0.34265770966726145,0.363901768847673,3.548273480662978
sample_iii,49,14519,1021.0,1947.5,6.0,7.0,6947.0,14806.0,0.240823376997265,0.34236120491692557,2.1637681703789937
sample_iii,49,14520,1370.5,2346.5,7.0,7.0,9581.0,17788.0,0.29161882893226176,0.3647402743422532,2.9391334592069995
sample_iii,49,14527,2492.0,2438.5,7.0,7.0,18184.0,18085.0,0.3951275846898372,0.4170306884158142,1.8994750979570725
sample_iii,49,14650,1478.5,2042.0,7.0,7.0,11039.0,14943.0,0.33173294682489357,0.35033125878337684,2.515872740037402
sample_iii,49,14670,1454.5,2974.0,6.0,8.0,10496.0,24256.0,0.24657012195121952,0.34288423482849606,4.862227929373997
sample_iii,49,14886,1048.5,2610.0,7.0,7.0,7484.0,20026.0,0.32642971672902193,0.4044741835613702,5.154583039225571
sample_iii,49,14913,2181.5,1003.5,7.0,7.0,16062.0,7136.0,0.3345785082804134,0.3580437219730942,5.30648927343843
sample_iii,49,14919,2999.0,1369.5,6.0,7.0,24450.0,9378.0,0.3310838445807771,0.3285348688419706,6.952764924176481
sample_iii,49,14926,2013.5,2321.5,7.0,7.0,13976.0,17714.0,0.3242701774470521,0.4127243987806255,5.588871951219517
sample_iii,49,14945,1756.5,2809.5,7.0,7.0,12635.0,21612.0,0.36082311040759796,0.41648158430501575,4.119611721112101
sample_iii,49,14958,3526.5,1699.5,6.0,8.0,31511.0,13266.0,0.4279457967059122,0.4251469923111714,5.935867602568543
sample_iii,49,14991,1946.5,2326.0,7.0,7.0,13765.0,17075.0,0.3638939338903015,0.41610541727672035,3.1207887921691224
sample_iii,49,15005,1612.5,2077.5,6.0,6.0,11921.0,15231.0,0.2891535944971059,0.3228940975641783,2.1266754196604047
sample_iii,49,15104,2884.0,1708.5,6.0,7.0,21866.0,12551.0,0.30138113966889235,0.34929487690223887,3.896814437803357
sample_iii,49,15108,2828.0,2371.5,5.0,6.0,21042.0,17628.0,0.2540633019674936,0.31075561606535057,5.638611539850913
sample_iii,49,15209,2962.5,2095.5,6.0,7.0,23803.0,15855.0,0.3143301264546486,0.3510564490696941,3.460826926328558
sample_iii,49,15240,2003.5,2476.0,5.0,6.0,13486.0,19270.0,0.19019724158386475,0.31785158277114683,4.074662621282513
sample_iii,49,15303,3226.5,1665.5,6.0,7.0,27779.0,12226.0,0.3689117678822132,0.3522820219204973,4.1859058766154575
sample_iii,49,15521,2038.5,2531.0,7.0,7.0,15535.0,17984.0,0.37972320566462825,0.3955738434163701,5.766391835010488
sample_iii,49,15618,2254.5,1039.5,6.0,6.0,16414.0,7388.0,0.28457414402339465,0.2800487276664862,3.8907039736393827
sample_iii,49,15631,2858.0,1523.0,5.0,6.0,22318.0,11871.0,0.28604713684021865,0.34900176901693203,4.610440232921089
sample_iii,49,15650,2962.0,1563.0,6.0,7.0,24093.0,11318.0,0.301373843024945,0.2872415621134476,3.2907379442263114
sample_iii,49,15776,2077.5,2440.5,6.0,7.0,14361.0,18301.0,0.2994916788524476,0.3453363204196492,1.7002759283217443
sample_iii,49,15834,3698.0,1761.0,5.0,7.0,32286.0,12725.0,0.4095273493154928,0.3700589390962672,5.788082638866882
sample_iii,49,15836,3550.0,2533.0,6.0,7.0,32200.0,18780.0,0.45400621118012424,0.4161874334398296,5.572782914635951
sample_iii,49,15851,2630.5,1393.0,6.0,6.0,19510.0,9965.0,0.2751409533572527,0.2808830908178625,3.7016859321400126
sample_iii,49,16146,1253.0,2502.5,6.0,7.0,9010.0,18035.0,0.2926748057713652,0.36678680343775993,4.788721900792773
sample_iii,49,16333,1933.5,1131.0,7.0,8.0,13949.0,8379.0,0.3656892967237795,0.43250984604368065,4.5519219396806605
sample_iii,49,16370,1162.0,2339.0,6.0,6.0,8401.0,17684.0,0.2581835495774313,0.33832843248133904,2.7556266940835563
sample_iii,49,226,2802.0,1620.5,6.0,6.0,21669.0,11836.0,0.3015829064562278,0.3157316661034133,3.1128348344835715
sample_iii,49,301,2471.5,1410.0,6.0,7.0,17951.0,10204.0,0.2976992925185226,0.31056448451587615,3.0924472283716824
sample_iii,49,445,3164.0,1194.0,8.0,7.0,27548.0,8927.0,0.3349789458399884,0.32104850453679845,4.447221623692208
sample_iii,49,492,3108.5,2722.0,8.0,7.0,26083.0,20714.0,0.35475213740750683,0.3632808728396254,4.806235865095452
sample_iii,49,514,2812.0,1863.0,7.0,8.0,21669.0,13446.0,0.36508376021043887,0.4078536367692994,6.020836440418535
sample_iii,49,552,2488.5,1770.5,6.0,7.0,17379.0,13226.0,0.28356061913804015,0.35770452139724784,3.942661691542291
sample_iii,49,643,2974.0,2038.5,6.0,7.0,23595.0,15407.0,0.3645687645687646,0.4124099435321607,5.966663175618521
sample_iii,49,675,1370.0,2352.0,7.0,7.0,9716.0,18004.0,0.28067105804857967,0.36108642523883583,2.3389307957451777
sample_iii,49,761,3463.5,2316.0,5.0,6.0,30784.0,18128.0,0.35135135135135137,0.3433362753751103,4.010847621867509
sample_iii,49,790,2370.0,2216.0,6.0,7.0,17272.0,16219.0,0.31548170449282076,0.35655712436031817,3.6683830265919894
sample_iii,49,926,2281.0,1258.5,6.0,7.0,15951.0,8981.0,0.2701398031471381,0.3167798686115132,4.4208773744355625
sample_iii,49,929,2805.0,2128.5,7.0,7.0,21655.0,15729.0,0.34597090741168324,0.38769152520821415,5.042449998867475
sample_iii,49,989,1578.5,1098.5,7.0,7.0,11766.0,8273.0,0.32483426823049466,0.3464281397316572,2.7601400107700655
sample_iii,49,994,1071.5,2171.5,6.0,7.0,7887.0,16345.0,0.27589704577152274,0.32438054450902415,3.309888712241655
sample_iii,49,1064,2189.0,1932.0,6.0,7.0,16036.0,13953.0,0.32133948615614866,0.35920590554002724,4.870834043641324
sample_iii,49,1073,1659.5,1084.5,6.0,7.0,11285.0,7964.0,0.24918032786885247,0.3174284279256655,3.070214338507018
sample_iii,49,1210,1261.0,2829.5,7.0,7.0,9135.0,23027.0,0.3255610290093049,0.3982281669344682,3.2871967055405804
sample_iii,49,1218,2336.0,1277.5,6.0,7.0,17380.0,9678.0,0.2876294591484465,0.3320934077288696,4.402581872537027
sample_iii,49,1222,2738.0,1710.5,7.0,7.0,20892.0,12861.0,0.34970323568830175,0.36373532384729024,1.6552603539788109
sample_iii,49,1236,3223.0,1744.5,5.0,7.0,27280.0,13369.0,0.3187683284457478,0.3253048096342284,3.2009964815644167
sample_iii,49,1281,2636.5,2249.0,7.0,6.0,20071.0,16581.0,0.3137860594888147,0.34135456245099816,4.150117527670201
sample_iii,49,1457,3222.5,2353.0,5.0,7.0,28007.0,17294.0,0.3597314956975042,0.3506996646235689,5.309105310648654
sample_iii,49,1711,1592.5,2020.5,4.0,5.0,5978.0,11506.0,-0.30227500836400134,0.07265774378585087,2.5318218623481776
sample_iii,49,1903,3242.5,2192.0,6.0,7.0,27266.0,15794.0,0.38652534291791973,0.398632392047613,6.349556683973297
sample_iii,49,1990,2911.0,1537.0,6.0,7.0,23407.0,11180.0,0.3425898235570556,0.32638640429338106,2.623230056008893
sample_iii,49,2000,3479.5,1676.0,5.0,7.0,31380.0,12277.0,0.3669534735500319,0.32125111998045125,4.017653288319508
sample_iii,49,2004,1584.0,2903.5,6.0,6.0,11907.0,23202.0,0.28940959099689256,0.34078958710456,2.5442681005763106
sample_iii,49,2073,2689.5,1309.0,7.0,7.0,20799.0,9967.0,0.35948843694408383,0.3801545098826126,3.4185751052963056
sample_iii,49,2135,4016.0,2094.0,5.0,7.0,37318.0,15832.0,0.4355002947639209,0.35087165234967155,4.05317958915014
sample_iii,49,2186,1852.5,2038.0,6.0,7.0,13345.0,15078.0,0.313825402772574,0.3730600875447672,4.214740155813928
sample_iii,49,2252,3066.0,1460.5,8.0,7.0,24848.0,11039.0,0.3178122987765615,0.3383458646616541,2.681589870822336
sample_iii,49,2419,3076.0,2881.0,6.0,7.0,24456.0,23099.0,0.3805610075237161,0.43222650331183166,3.8425041383299074
sample_iii,49,2471,1956.0,1066.0,4.0,5.0,6035.0,4553.0,-0.5544324772162386,-0.19459696903140786,1.223232323232324
sample_iii,49,2601,3127.5,1590.0,9.0,7.0,26371.0,11746.0,0.39725455993326003,0.410693001872978,5.685055002601814
sample_iii,49,2704,3510.5,1424.0,5.0,7.0,31831.0,10254.0,0.3701108981810185,0.30934269553345034,5.080541632153594
sample_iii,49,2736,3083.5,1252.5,6.0,7.0,26087.0,9124.0,0.38708935485107526,0.3689171416045594,5.204314836507876
sample_iii,49,2807,2696.0,1718.0,6.0,7.0,20492.0,12760.0,0.333300800312317,0.3651253918495298,3.8320319236009723
sample_iii,49,2865,3365.0,2110.5,5.0,7.0,29248.0,15456.0,0.3673413566739606,0.358695652173913,4.375925045827959
sample_iii,49,2868,1962.5,1683.5,3.0,5.0,3872.0,7068.0,-1.4821797520661157,-0.18562535370684777,2.8471204403830725
sample_iii,49,2903,2312.5,2627.5,6.0,6.0,16751.0,19294.0,0.28493821264402125,0.31610863480874885,2.7334259259259284
sample_iii,49,2947,2463.5,1116.5,6.0,7.0,17962.0,8147.0,0.2800913038637123,0.3058794648336811,3.0750806555684598
sample_iii,49,3022,3041.5,1612.5,5.0,6.0,24203.0,12270.0,0.2857497004503574,0.3176854115729421,5.454475055845126
sample_iii,49,3106,2988.0,1706.5,5.0,6.0,23441.0,12893.0,0.241883878674118,0.2659582719305049,2.1421980286493216
sample_iii,49,3214,3460.5,1278.0,6.0,7.0,31631.0,8851.0,0.42802946476557807,0.3400745678454412,5.305386124487249
sample_iii,49,3269,2965.0,1821.0,6.0,7.0,23695.0,13275.0,0.33222198776113104,0.3423728813559322,3.540489915944761
sample_iii,49,3316,3404.0,1666.0,5.0,7.0,30383.0,11733.0,0.3695158476779778,0.3145828006477457,4.131997818809978
sample_iii,49,3395,3200.0,1346.5,17.0,17.0,8285.0,5438.0,0.9881713940856971,0.6605369621184259,-94.72138658683511
sample_iii,49,3529,3079.5,1719.0,8.0,7.0,25131.0,12647.0,0.3272452349687637,0.3328852692338104,3.250506988865201
sample_iii,49,3544,2884.0,1947.5,6.0,7.0,21918.0,13585.0,0.35459439729902364,0.4111888111888112,6.237059691738324
sample_iii,49,3625,1595.0,2847.0,6.0,8.0,11514.0,23677.0,0.2962480458572173,0.38661992651096,1.9186121225101758
sample_iii,49,3632,2921.0,1492.0,6.0,7.0,22262.0,11058.0,0.3226125235827868,0.38497015735214324,6.057815832774693
sample_iii,49,3640,3182.0,1412.5,5.0,7.0,25693.0,10473.0,0.2845911337718445,0.3127088704287215,5.202744566981718
sample_iii,49,3702,1423.5,1926.5,7.0,8.0,10289.0,13700.0,0.3924579648167946,0.438029197080292,2.9105291871249364
sample_iii,49,3735,2007.5,2307.5,5.0,6.0,11912.0,16385.0,0.09335124244459368,0.2233750381446445,2.7186223277909747
sample_iii,49,3752,1402.0,1225.0,7.0,7.0,10597.0,8546.0,0.3344342738510899,0.3096185349871285,2.2835569171734065
sample_iii,49,3774,3274.0,1233.0,6.0,7.0,28485.0,8737.0,0.41358609794628753,0.3525237495707909,4.622611185786916
sample_iii,49,3822,1227.5,2933.5,7.0,6.0,8739.0,22840.0,0.33184574894152646,0.37714535901926444,1.6564051456940945
sample_iii,49,3841,3220.5,1539.5,9.0,7.0,27889.0,10962.0,0.35695076912044177,0.34236453201970446,4.717647687784023
sample_iii,49,3869,3240.0,2024.0,5.0,6.0,26772.0,15546.0,0.3054310473629165,0.331918178309533,4.709432502980889
sample_iii,49,3950,1291.0,2457.0,7.0,7.0,9166.0,18454.0,0.3218415884791621,0.41058849030020594,5.943821973233746
sample_iii,49,4058,2338.5,1480.0,6.0,7.0,17457.0,10517.0,0.3144297416509137,0.34268327469810783,5.027518668135638
sample_iii,49,4187,2944.0,2017.0,6.0,7.0,23085.0,14330.0,0.3543426467403076,0.38527564549895327,5.90452846822717
sample_iii,49,4276,2991.5,1444.0,8.0,7.0,24009.0,10472.0,0.33158398933733185,0.34539724980901454,4.500817573378939
sample_iii,49,4293,3284.0,1480.0,6.0,8.0,27390.0,10728.0,0.39065352318364366,0.37341536167039524,4.8541928715921046
sample_iii,49,4317,3045.0,1322.0,6.0,7.0,25141.0,9403.0,0.34521299868740307,0.32213123471232585,2.7659305268000907
sample_iii,49,4478,2875.0,1331.5,7.0,8.0,21906.0,10003.0,0.39340819866703186,0.42617214835549333,2.2858396920791506
sample_iii,49,4550,2314.5,2281.0,6.0,7.0,17339.0,16743.0,0.330353538266336,0.35375978020665355,3.0066518925942773
sample_iii,49,4557,2811.0,1338.0,6.0,7.0,22164.0,10204.0,0.3479516332791915,0.3717169737357899,3.9091086322125506
sample_iii,49,4614,1144.0,2463.5,7.0,7.0,8233.0,18356.0,0.3279484999392688,0.38586838091087383,3.400967120071506
