heldout_run,method,target,metric,value,selected_k,cluster_model,gmm_fit_rows,train_rows,heldout_rows,benchmark_role
51,traditional hand+PCA morphology,manual_flag,adjusted_mutual_info,0.5315901851890782,8,diag GaussianMixture,12000,41380,990,claim
51,traditional hand+PCA morphology,manual_flag,purity,0.9272727272727272,8,diag GaussianMixture,12000,41380,990,claim
51,traditional hand+PCA morphology,peak_group,adjusted_mutual_info,0.5173082014114531,8,diag GaussianMixture,12000,41380,990,claim
51,traditional hand+PCA morphology,peak_group,purity,0.8353535353535354,8,diag GaussianMixture,12000,41380,990,claim
51,ML P01b train-only AE embedding,manual_flag,adjusted_mutual_info,0.6878941206398085,8,diag GaussianMixture,12000,41380,990,claim
51,ML P01b train-only AE embedding,manual_flag,purity,0.9414141414141414,8,diag GaussianMixture,12000,41380,990,claim
51,ML P01b train-only AE embedding,peak_group,adjusted_mutual_info,0.5695767098241076,8,diag GaussianMixture,12000,41380,990,claim
51,ML P01b train-only AE embedding,peak_group,purity,0.8111111111111111,8,diag GaussianMixture,12000,41380,990,claim
51,forbidden all-data release-style embedding,manual_flag,adjusted_mutual_info,0.4999831924551188,8,diag GaussianMixture,12000,41380,990,forbidden_release_diagnostic
51,forbidden all-data release-style embedding,manual_flag,purity,0.9383838383838384,8,diag GaussianMixture,12000,41380,990,forbidden_release_diagnostic
51,forbidden all-data release-style embedding,peak_group,adjusted_mutual_info,0.48952472836350075,8,diag GaussianMixture,12000,41380,990,forbidden_release_diagnostic
51,forbidden all-data release-style embedding,peak_group,purity,0.8181818181818182,8,diag GaussianMixture,12000,41380,990,forbidden_release_diagnostic
52,traditional hand+PCA morphology,manual_flag,adjusted_mutual_info,0.562398631466478,8,diag GaussianMixture,12000,41661,709,claim
52,traditional hand+PCA morphology,manual_flag,purity,0.9703808180535967,8,diag GaussianMixture,12000,41661,709,claim
52,traditional hand+PCA morphology,peak_group,adjusted_mutual_info,0.4868171957833759,8,diag GaussianMixture,12000,41661,709,claim
52,traditional hand+PCA morphology,peak_group,purity,0.8011283497884344,8,diag GaussianMixture,12000,41661,709,claim
52,ML P01b train-only AE embedding,manual_flag,adjusted_mutual_info,0.4756785809506125,8,diag GaussianMixture,12000,41661,709,claim
52,ML P01b train-only AE embedding,manual_flag,purity,0.9055007052186178,8,diag GaussianMixture,12000,41661,709,claim
52,ML P01b train-only AE embedding,peak_group,adjusted_mutual_info,0.2894047794114027,8,diag GaussianMixture,12000,41661,709,claim
52,ML P01b train-only AE embedding,peak_group,purity,0.68688293370945,8,diag GaussianMixture,12000,41661,709,claim
52,forbidden all-data release-style embedding,manual_flag,adjusted_mutual_info,0.4640802782739776,8,diag GaussianMixture,12000,41661,709,forbidden_release_diagnostic
52,forbidden all-data release-style embedding,manual_flag,purity,0.9478138222849083,8,diag GaussianMixture,12000,41661,709,forbidden_release_diagnostic
52,forbidden all-data release-style embedding,peak_group,adjusted_mutual_info,0.4598266756919136,8,diag GaussianMixture,12000,41661,709,forbidden_release_diagnostic
52,forbidden all-data release-style embedding,peak_group,purity,0.7912552891396333,8,diag GaussianMixture,12000,41661,709,forbidden_release_diagnostic
53,traditional hand+PCA morphology,manual_flag,adjusted_mutual_info,0.5453415859343836,8,diag GaussianMixture,12000,41054,1316,claim
53,traditional hand+PCA morphology,manual_flag,purity,0.9399696048632219,8,diag GaussianMixture,12000,41054,1316,claim
53,traditional hand+PCA morphology,peak_group,adjusted_mutual_info,0.5046931731163129,8,diag GaussianMixture,12000,41054,1316,claim
53,traditional hand+PCA morphology,peak_group,purity,0.8594224924012158,8,diag GaussianMixture,12000,41054,1316,claim
53,ML P01b train-only AE embedding,manual_flag,adjusted_mutual_info,0.499328155025332,8,diag GaussianMixture,12000,41054,1316,claim
53,ML P01b train-only AE embedding,manual_flag,purity,0.8738601823708206,8,diag GaussianMixture,12000,41054,1316,claim
53,ML P01b train-only AE embedding,peak_group,adjusted_mutual_info,0.31476211260853304,8,diag GaussianMixture,12000,41054,1316,claim
53,ML P01b train-only AE embedding,peak_group,purity,0.7112462006079028,8,diag GaussianMixture,12000,41054,1316,claim
53,forbidden all-data release-style embedding,manual_flag,adjusted_mutual_info,0.5047292696114902,8,diag GaussianMixture,12000,41054,1316,forbidden_release_diagnostic
53,forbidden all-data release-style embedding,manual_flag,purity,0.9384498480243161,8,diag GaussianMixture,12000,41054,1316,forbidden_release_diagnostic
53,forbidden all-data release-style embedding,peak_group,adjusted_mutual_info,0.4987473592411598,8,diag GaussianMixture,12000,41054,1316,forbidden_release_diagnostic
53,forbidden all-data release-style embedding,peak_group,purity,0.85790273556231,8,diag GaussianMixture,12000,41054,1316,forbidden_release_diagnostic
54,traditional hand+PCA morphology,manual_flag,adjusted_mutual_info,0.5266348681091665,8,diag GaussianMixture,12000,41059,1311,claim
54,traditional hand+PCA morphology,manual_flag,purity,0.9321128909229596,8,diag GaussianMixture,12000,41059,1311,claim
54,traditional hand+PCA morphology,peak_group,adjusted_mutual_info,0.5150774954893759,8,diag GaussianMixture,12000,41059,1311,claim
54,traditional hand+PCA morphology,peak_group,purity,0.8649885583524027,8,diag GaussianMixture,12000,41059,1311,claim
54,ML P01b train-only AE embedding,manual_flag,adjusted_mutual_info,0.4078392026353936,4,diag GaussianMixture,12000,41059,1311,claim
54,ML P01b train-only AE embedding,manual_flag,purity,0.8443935926773455,4,diag GaussianMixture,12000,41059,1311,claim
54,ML P01b train-only AE embedding,peak_group,adjusted_mutual_info,0.24286595073407516,4,diag GaussianMixture,12000,41059,1311,claim
54,ML P01b train-only AE embedding,peak_group,purity,0.6758199847444699,4,diag GaussianMixture,12000,41059,1311,claim
54,forbidden all-data release-style embedding,manual_flag,adjusted_mutual_info,0.535312587366035,8,diag GaussianMixture,12000,41059,1311,forbidden_release_diagnostic
54,forbidden all-data release-style embedding,manual_flag,purity,0.954233409610984,8,diag GaussianMixture,12000,41059,1311,forbidden_release_diagnostic
54,forbidden all-data release-style embedding,peak_group,adjusted_mutual_info,0.5264275393780651,8,diag GaussianMixture,12000,41059,1311,forbidden_release_diagnostic
54,forbidden all-data release-style embedding,peak_group,purity,0.8665141113653699,8,diag GaussianMixture,12000,41059,1311,forbidden_release_diagnostic
55,traditional hand+PCA morphology,manual_flag,adjusted_mutual_info,0.5935375171737298,7,diag GaussianMixture,12000,41268,1102,claim
55,traditional hand+PCA morphology,manual_flag,purity,0.9401088929219601,7,diag GaussianMixture,12000,41268,1102,claim
55,traditional hand+PCA morphology,peak_group,adjusted_mutual_info,0.5620913497882403,7,diag GaussianMixture,12000,41268,1102,claim
55,traditional hand+PCA morphology,peak_group,purity,0.8112522686025408,7,diag GaussianMixture,12000,41268,1102,claim
55,ML P01b train-only AE embedding,manual_flag,adjusted_mutual_info,0.45465785698021133,5,diag GaussianMixture,12000,41268,1102,claim
55,ML P01b train-only AE embedding,manual_flag,purity,0.8738656987295825,5,diag GaussianMixture,12000,41268,1102,claim
55,ML P01b train-only AE embedding,peak_group,adjusted_mutual_info,0.28993887097292714,5,diag GaussianMixture,12000,41268,1102,claim
55,ML P01b train-only AE embedding,peak_group,purity,0.6833030852994555,5,diag GaussianMixture,12000,41268,1102,claim
55,forbidden all-data release-style embedding,manual_flag,adjusted_mutual_info,0.5402321204444657,8,diag GaussianMixture,12000,41268,1102,forbidden_release_diagnostic
55,forbidden all-data release-style embedding,manual_flag,purity,0.9618874773139746,8,diag GaussianMixture,12000,41268,1102,forbidden_release_diagnostic
55,forbidden all-data release-style embedding,peak_group,adjusted_mutual_info,0.5153091295317019,8,diag GaussianMixture,12000,41268,1102,forbidden_release_diagnostic
55,forbidden all-data release-style embedding,peak_group,purity,0.8067150635208712,8,diag GaussianMixture,12000,41268,1102,forbidden_release_diagnostic
56,traditional hand+PCA morphology,manual_flag,adjusted_mutual_info,0.52663091540502,8,diag GaussianMixture,12000,40877,1493,claim
56,traditional hand+PCA morphology,manual_flag,purity,0.9256530475552579,8,diag GaussianMixture,12000,40877,1493,claim
56,traditional hand+PCA morphology,peak_group,adjusted_mutual_info,0.4947691321387161,8,diag GaussianMixture,12000,40877,1493,claim
56,traditional hand+PCA morphology,peak_group,purity,0.8365706630944407,8,diag GaussianMixture,12000,40877,1493,claim
56,ML P01b train-only AE embedding,manual_flag,adjusted_mutual_info,0.19867367892776666,5,diag GaussianMixture,12000,40877,1493,claim
56,ML P01b train-only AE embedding,manual_flag,purity,0.7427997320830543,5,diag GaussianMixture,12000,40877,1493,claim
56,ML P01b train-only AE embedding,peak_group,adjusted_mutual_info,0.1319969654568133,5,diag GaussianMixture,12000,40877,1493,claim
56,ML P01b train-only AE embedding,peak_group,purity,0.5365036838580041,5,diag GaussianMixture,12000,40877,1493,claim
56,forbidden all-data release-style embedding,manual_flag,adjusted_mutual_info,0.5118196623350176,8,diag GaussianMixture,12000,40877,1493,forbidden_release_diagnostic
56,forbidden all-data release-style embedding,manual_flag,purity,0.9504353650368386,8,diag GaussianMixture,12000,40877,1493,forbidden_release_diagnostic
56,forbidden all-data release-style embedding,peak_group,adjusted_mutual_info,0.5208381114579018,8,diag GaussianMixture,12000,40877,1493,forbidden_release_diagnostic
56,forbidden all-data release-style embedding,peak_group,purity,0.8379102478231748,8,diag GaussianMixture,12000,40877,1493,forbidden_release_diagnostic
57,traditional hand+PCA morphology,manual_flag,adjusted_mutual_info,0.5357229079486316,8,diag GaussianMixture,12000,41067,1303,claim
57,traditional hand+PCA morphology,manual_flag,purity,0.9286262471220261,8,diag GaussianMixture,12000,41067,1303,claim
57,traditional hand+PCA morphology,peak_group,adjusted_mutual_info,0.5298432806158471,8,diag GaussianMixture,12000,41067,1303,claim
57,traditional hand+PCA morphology,peak_group,purity,0.8557175748273216,8,diag GaussianMixture,12000,41067,1303,claim
57,ML P01b train-only AE embedding,manual_flag,adjusted_mutual_info,0.5227237292209503,4,diag GaussianMixture,12000,41067,1303,claim
57,ML P01b train-only AE embedding,manual_flag,purity,0.8925556408288565,4,diag GaussianMixture,12000,41067,1303,claim
57,ML P01b train-only AE embedding,peak_group,adjusted_mutual_info,0.3784683248887086,4,diag GaussianMixture,12000,41067,1303,claim
57,ML P01b train-only AE embedding,peak_group,purity,0.7214121258633922,4,diag GaussianMixture,12000,41067,1303,claim
57,forbidden all-data release-style embedding,manual_flag,adjusted_mutual_info,0.5012282029336271,8,diag GaussianMixture,12000,41067,1303,forbidden_release_diagnostic
57,forbidden all-data release-style embedding,manual_flag,purity,0.9370683039140445,8,diag GaussianMixture,12000,41067,1303,forbidden_release_diagnostic
57,forbidden all-data release-style embedding,peak_group,adjusted_mutual_info,0.5564386685709144,8,diag GaussianMixture,12000,41067,1303,forbidden_release_diagnostic
57,forbidden all-data release-style embedding,peak_group,purity,0.8572524942440521,8,diag GaussianMixture,12000,41067,1303,forbidden_release_diagnostic
58,traditional hand+PCA morphology,manual_flag,adjusted_mutual_info,0.522211450917755,8,diag GaussianMixture,12000,41071,1299,claim
58,traditional hand+PCA morphology,manual_flag,purity,0.9361046959199384,8,diag GaussianMixture,12000,41071,1299,claim
58,traditional hand+PCA morphology,peak_group,adjusted_mutual_info,0.5190673628925565,8,diag GaussianMixture,12000,41071,1299,claim
58,traditional hand+PCA morphology,peak_group,purity,0.9091608929946112,8,diag GaussianMixture,12000,41071,1299,claim
58,ML P01b train-only AE embedding,manual_flag,adjusted_mutual_info,0.4915441325392022,4,diag GaussianMixture,12000,41071,1299,claim
58,ML P01b train-only AE embedding,manual_flag,purity,0.8714395688991532,4,diag GaussianMixture,12000,41071,1299,claim
58,ML P01b train-only AE embedding,peak_group,adjusted_mutual_info,0.3209575142314395,4,diag GaussianMixture,12000,41071,1299,claim
58,ML P01b train-only AE embedding,peak_group,purity,0.7505773672055427,4,diag GaussianMixture,12000,41071,1299,claim
58,forbidden all-data release-style embedding,manual_flag,adjusted_mutual_info,0.52207529076859,8,diag GaussianMixture,12000,41071,1299,forbidden_release_diagnostic
58,forbidden all-data release-style embedding,manual_flag,purity,0.9345650500384911,8,diag GaussianMixture,12000,41071,1299,forbidden_release_diagnostic
58,forbidden all-data release-style embedding,peak_group,adjusted_mutual_info,0.565017607855284,8,diag GaussianMixture,12000,41071,1299,forbidden_release_diagnostic
58,forbidden all-data release-style embedding,peak_group,purity,0.9091608929946112,8,diag GaussianMixture,12000,41071,1299,forbidden_release_diagnostic
59,traditional hand+PCA morphology,manual_flag,adjusted_mutual_info,0.381963352750873,8,diag GaussianMixture,12000,40570,1800,claim
59,traditional hand+PCA morphology,manual_flag,purity,0.9444444444444444,8,diag GaussianMixture,12000,40570,1800,claim
59,traditional hand+PCA morphology,peak_group,adjusted_mutual_info,0.37583676106247305,8,diag GaussianMixture,12000,40570,1800,claim
59,traditional hand+PCA morphology,peak_group,purity,0.8561111111111112,8,diag GaussianMixture,12000,40570,1800,claim
59,ML P01b train-only AE embedding,manual_flag,adjusted_mutual_info,0.46651229144102024,8,diag GaussianMixture,12000,40570,1800,claim
59,ML P01b train-only AE embedding,manual_flag,purity,0.9527777777777777,8,diag GaussianMixture,12000,40570,1800,claim
59,ML P01b train-only AE embedding,peak_group,adjusted_mutual_info,0.38152719404538754,8,diag GaussianMixture,12000,40570,1800,claim
59,ML P01b train-only AE embedding,peak_group,purity,0.8205555555555556,8,diag GaussianMixture,12000,40570,1800,claim
59,forbidden all-data release-style embedding,manual_flag,adjusted_mutual_info,0.3962946559779629,8,diag GaussianMixture,12000,40570,1800,forbidden_release_diagnostic
59,forbidden all-data release-style embedding,manual_flag,purity,0.9622222222222222,8,diag GaussianMixture,12000,40570,1800,forbidden_release_diagnostic
59,forbidden all-data release-style embedding,peak_group,adjusted_mutual_info,0.46358234648681107,8,diag GaussianMixture,12000,40570,1800,forbidden_release_diagnostic
59,forbidden all-data release-style embedding,peak_group,purity,0.8655555555555555,8,diag GaussianMixture,12000,40570,1800,forbidden_release_diagnostic
60,traditional hand+PCA morphology,manual_flag,adjusted_mutual_info,0.43950205694406297,8,diag GaussianMixture,12000,40570,1800,claim
60,traditional hand+PCA morphology,manual_flag,purity,0.9611111111111111,8,diag GaussianMixture,12000,40570,1800,claim
60,traditional hand+PCA morphology,peak_group,adjusted_mutual_info,0.43897975282550133,8,diag GaussianMixture,12000,40570,1800,claim
60,traditional hand+PCA morphology,peak_group,purity,0.8572222222222222,8,diag GaussianMixture,12000,40570,1800,claim
60,ML P01b train-only AE embedding,manual_flag,adjusted_mutual_info,0.581144714172997,5,diag GaussianMixture,12000,40570,1800,claim
60,ML P01b train-only AE embedding,manual_flag,purity,0.9316666666666666,5,diag GaussianMixture,12000,40570,1800,claim
60,ML P01b train-only AE embedding,peak_group,adjusted_mutual_info,0.30368423366905095,5,diag GaussianMixture,12000,40570,1800,claim
60,ML P01b train-only AE embedding,peak_group,purity,0.7577777777777778,5,diag GaussianMixture,12000,40570,1800,claim
60,forbidden all-data release-style embedding,manual_flag,adjusted_mutual_info,0.44612981683837427,8,diag GaussianMixture,12000,40570,1800,forbidden_release_diagnostic
60,forbidden all-data release-style embedding,manual_flag,purity,0.9627777777777777,8,diag GaussianMixture,12000,40570,1800,forbidden_release_diagnostic
60,forbidden all-data release-style embedding,peak_group,adjusted_mutual_info,0.506713364749938,8,diag GaussianMixture,12000,40570,1800,forbidden_release_diagnostic
60,forbidden all-data release-style embedding,peak_group,purity,0.8611111111111112,8,diag GaussianMixture,12000,40570,1800,forbidden_release_diagnostic
61,traditional hand+PCA morphology,manual_flag,adjusted_mutual_info,0.43580565295495216,7,diag GaussianMixture,12000,40570,1800,claim
61,traditional hand+PCA morphology,manual_flag,purity,0.9466666666666667,7,diag GaussianMixture,12000,40570,1800,claim
61,traditional hand+PCA morphology,peak_group,adjusted_mutual_info,0.38603578220900725,7,diag GaussianMixture,12000,40570,1800,claim
61,traditional hand+PCA morphology,peak_group,purity,0.8361111111111111,7,diag GaussianMixture,12000,40570,1800,claim
61,ML P01b train-only AE embedding,manual_flag,adjusted_mutual_info,0.14273281611150615,4,diag GaussianMixture,12000,40570,1800,claim
61,ML P01b train-only AE embedding,manual_flag,purity,0.8727777777777778,4,diag GaussianMixture,12000,40570,1800,claim
61,ML P01b train-only AE embedding,peak_group,adjusted_mutual_info,0.07158854792970891,4,diag GaussianMixture,12000,40570,1800,claim
61,ML P01b train-only AE embedding,peak_group,purity,0.6855555555555556,4,diag GaussianMixture,12000,40570,1800,claim
61,forbidden all-data release-style embedding,manual_flag,adjusted_mutual_info,0.3997169178689819,8,diag GaussianMixture,12000,40570,1800,forbidden_release_diagnostic
61,forbidden all-data release-style embedding,manual_flag,purity,0.955,8,diag GaussianMixture,12000,40570,1800,forbidden_release_diagnostic
61,forbidden all-data release-style embedding,peak_group,adjusted_mutual_info,0.43614464112476453,8,diag GaussianMixture,12000,40570,1800,forbidden_release_diagnostic
61,forbidden all-data release-style embedding,peak_group,purity,0.8422222222222222,8,diag GaussianMixture,12000,40570,1800,forbidden_release_diagnostic
62,traditional hand+PCA morphology,manual_flag,adjusted_mutual_info,0.4112565220266628,7,diag GaussianMixture,12000,40570,1800,claim
62,traditional hand+PCA morphology,manual_flag,purity,0.9411111111111111,7,diag GaussianMixture,12000,40570,1800,claim
62,traditional hand+PCA morphology,peak_group,adjusted_mutual_info,0.40140066928997015,7,diag GaussianMixture,12000,40570,1800,claim
62,traditional hand+PCA morphology,peak_group,purity,0.8538888888888889,7,diag GaussianMixture,12000,40570,1800,claim
62,ML P01b train-only AE embedding,manual_flag,adjusted_mutual_info,0.5256468664134757,4,diag GaussianMixture,12000,40570,1800,claim
62,ML P01b train-only AE embedding,manual_flag,purity,0.9011111111111111,4,diag GaussianMixture,12000,40570,1800,claim
62,ML P01b train-only AE embedding,peak_group,adjusted_mutual_info,0.23946499334697322,4,diag GaussianMixture,12000,40570,1800,claim
62,ML P01b train-only AE embedding,peak_group,purity,0.7344444444444445,4,diag GaussianMixture,12000,40570,1800,claim
62,forbidden all-data release-style embedding,manual_flag,adjusted_mutual_info,0.40667644101502703,8,diag GaussianMixture,12000,40570,1800,forbidden_release_diagnostic
62,forbidden all-data release-style embedding,manual_flag,purity,0.9511111111111111,8,diag GaussianMixture,12000,40570,1800,forbidden_release_diagnostic
62,forbidden all-data release-style embedding,peak_group,adjusted_mutual_info,0.4682580022948097,8,diag GaussianMixture,12000,40570,1800,forbidden_release_diagnostic
62,forbidden all-data release-style embedding,peak_group,purity,0.8422222222222222,8,diag GaussianMixture,12000,40570,1800,forbidden_release_diagnostic
63,traditional hand+PCA morphology,manual_flag,adjusted_mutual_info,0.4385861721426004,8,diag GaussianMixture,12000,40570,1800,claim
63,traditional hand+PCA morphology,manual_flag,purity,0.9444444444444444,8,diag GaussianMixture,12000,40570,1800,claim
63,traditional hand+PCA morphology,peak_group,adjusted_mutual_info,0.43465914831476443,8,diag GaussianMixture,12000,40570,1800,claim
63,traditional hand+PCA morphology,peak_group,purity,0.8738888888888889,8,diag GaussianMixture,12000,40570,1800,claim
63,ML P01b train-only AE embedding,manual_flag,adjusted_mutual_info,0.345445386596556,7,diag GaussianMixture,12000,40570,1800,claim
63,ML P01b train-only AE embedding,manual_flag,purity,0.8977777777777778,7,diag GaussianMixture,12000,40570,1800,claim
63,ML P01b train-only AE embedding,peak_group,adjusted_mutual_info,0.22230900129949077,7,diag GaussianMixture,12000,40570,1800,claim
63,ML P01b train-only AE embedding,peak_group,purity,0.7688888888888888,7,diag GaussianMixture,12000,40570,1800,claim
63,forbidden all-data release-style embedding,manual_flag,adjusted_mutual_info,0.46185262997785387,8,diag GaussianMixture,12000,40570,1800,forbidden_release_diagnostic
63,forbidden all-data release-style embedding,manual_flag,purity,0.9577777777777777,8,diag GaussianMixture,12000,40570,1800,forbidden_release_diagnostic
63,forbidden all-data release-style embedding,peak_group,adjusted_mutual_info,0.49974846373454834,8,diag GaussianMixture,12000,40570,1800,forbidden_release_diagnostic
63,forbidden all-data release-style embedding,peak_group,purity,0.8705555555555555,8,diag GaussianMixture,12000,40570,1800,forbidden_release_diagnostic
64,traditional hand+PCA morphology,manual_flag,adjusted_mutual_info,0.47517938995844156,8,diag GaussianMixture,12000,40749,1621,claim
64,traditional hand+PCA morphology,manual_flag,purity,0.9555829734731647,8,diag GaussianMixture,12000,40749,1621,claim
64,traditional hand+PCA morphology,peak_group,adjusted_mutual_info,0.4545916292384944,8,diag GaussianMixture,12000,40749,1621,claim
64,traditional hand+PCA morphology,peak_group,purity,0.8852560148056755,8,diag GaussianMixture,12000,40749,1621,claim
64,ML P01b train-only AE embedding,manual_flag,adjusted_mutual_info,0.5274852566765208,5,diag GaussianMixture,12000,40749,1621,claim
64,ML P01b train-only AE embedding,manual_flag,purity,0.9216533004318322,5,diag GaussianMixture,12000,40749,1621,claim
64,ML P01b train-only AE embedding,peak_group,adjusted_mutual_info,0.30575491984562003,5,diag GaussianMixture,12000,40749,1621,claim
64,ML P01b train-only AE embedding,peak_group,purity,0.7816162862430598,5,diag GaussianMixture,12000,40749,1621,claim
64,forbidden all-data release-style embedding,manual_flag,adjusted_mutual_info,0.45033755602992276,7,diag GaussianMixture,12000,40749,1621,forbidden_release_diagnostic
64,forbidden all-data release-style embedding,manual_flag,purity,0.9315237507711289,7,diag GaussianMixture,12000,40749,1621,forbidden_release_diagnostic
64,forbidden all-data release-style embedding,peak_group,adjusted_mutual_info,0.5477010873176033,7,diag GaussianMixture,12000,40749,1621,forbidden_release_diagnostic
64,forbidden all-data release-style embedding,peak_group,purity,0.8889574336829118,7,diag GaussianMixture,12000,40749,1621,forbidden_release_diagnostic
65,traditional hand+PCA morphology,manual_flag,adjusted_mutual_info,0.4921336686953843,7,diag GaussianMixture,12000,41042,1328,claim
65,traditional hand+PCA morphology,manual_flag,purity,0.9359939759036144,7,diag GaussianMixture,12000,41042,1328,claim
65,traditional hand+PCA morphology,peak_group,adjusted_mutual_info,0.48512143665792234,7,diag GaussianMixture,12000,41042,1328,claim
65,traditional hand+PCA morphology,peak_group,purity,0.8878012048192772,7,diag GaussianMixture,12000,41042,1328,claim
65,ML P01b train-only AE embedding,manual_flag,adjusted_mutual_info,0.3387908909250991,7,diag GaussianMixture,12000,41042,1328,claim
65,ML P01b train-only AE embedding,manual_flag,purity,0.8283132530120482,7,diag GaussianMixture,12000,41042,1328,claim
65,ML P01b train-only AE embedding,peak_group,adjusted_mutual_info,0.1795760694324573,7,diag GaussianMixture,12000,41042,1328,claim
65,ML P01b train-only AE embedding,peak_group,purity,0.6852409638554217,7,diag GaussianMixture,12000,41042,1328,claim
65,forbidden all-data release-style embedding,manual_flag,adjusted_mutual_info,0.5003949757029429,8,diag GaussianMixture,12000,41042,1328,forbidden_release_diagnostic
65,forbidden all-data release-style embedding,manual_flag,purity,0.9457831325301205,8,diag GaussianMixture,12000,41042,1328,forbidden_release_diagnostic
65,forbidden all-data release-style embedding,peak_group,adjusted_mutual_info,0.5419698760847798,8,diag GaussianMixture,12000,41042,1328,forbidden_release_diagnostic
65,forbidden all-data release-style embedding,peak_group,purity,0.8945783132530121,8,diag GaussianMixture,12000,41042,1328,forbidden_release_diagnostic
