split_name,endpoint,method,metric,value,ci_low,ci_high,n,runs
particle_heldout,pedestal_noise_color,mlp,roc_auc,0.5427615472498776,0.5150215885331086,0.5747633175328706,1759,33
particle_heldout,pedestal_noise_color,mlp,average_precision,0.08826113524638757,0.05499290795157748,0.13480390053272584,1759,33
particle_heldout,pedestal_noise_color,ridge,roc_auc,0.608291170230129,0.5332400002380041,0.6796217550983366,1759,33
particle_heldout,pedestal_noise_color,ridge,average_precision,0.10201486679650007,0.06630472347040155,0.1652769878773264,1759,33
particle_heldout,pedestal_noise_color,spectral_transformer_new,roc_auc,0.5544108046352212,0.49621399957837226,0.610098828957035,1759,33
particle_heldout,pedestal_noise_color,spectral_transformer_new,average_precision,0.08659161243127442,0.05321327365517291,0.13091686818258882,1759,33
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,roc_auc,0.5965399053370327,0.5233052321499259,0.6692637873494722,1759,33
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,average_precision,0.11012842491251668,0.07374011199595071,0.1607201587137564,1759,33
particle_heldout,pid_separation,1d_cnn,roc_auc,0.800003054181174,0.771763277935736,0.8264732798604845,1759,33
particle_heldout,pid_separation,1d_cnn,average_precision,0.6325756608078305,0.5895168734036466,0.6761243177705746,1759,33
particle_heldout,pid_separation,gradient_boosted_trees,roc_auc,0.9588006230529594,0.9519954287086805,0.9649361532351006,1759,33
particle_heldout,pid_separation,gradient_boosted_trees,average_precision,0.9142988559445708,0.8870966345076734,0.9306047753590034,1759,33
particle_heldout,pid_separation,mlp,roc_auc,0.8474451774479262,0.8190465695745061,0.8711148686564286,1759,33
particle_heldout,pid_separation,mlp,average_precision,0.5951640129685108,0.5624308327575526,0.6307447259888617,1759,33
particle_heldout,pid_separation,ridge,roc_auc,0.9594801783641806,0.9506034887621442,0.9675663104882894,1759,33
particle_heldout,pid_separation,ridge,average_precision,0.918181152185836,0.8897633301096303,0.9383983788399192,1759,33
particle_heldout,pid_separation,spectral_transformer_new,roc_auc,0.8116914055341763,0.7833876738870189,0.8436411522244046,1759,33
particle_heldout,pid_separation,spectral_transformer_new,average_precision,0.6137686876081443,0.5658079629690386,0.6559108912984463,1759,33
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,roc_auc,0.9496197544438337,0.9370352580178841,0.960484562114478,1759,33
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,average_precision,0.9026475926966772,0.8741183652262612,0.9242238135160739,1759,33
particle_heldout,pileup_sideband,1d_cnn,roc_auc,0.9819029703491279,0.9769372796779145,0.9859270944662111,1759,33
particle_heldout,pileup_sideband,1d_cnn,average_precision,0.9803773908117857,0.9733967772145605,0.9860234219410394,1759,33
particle_heldout,pileup_sideband,gradient_boosted_trees,roc_auc,0.9987963377094898,0.9982809232004617,0.9992519308940639,1759,33
particle_heldout,pileup_sideband,gradient_boosted_trees,average_precision,0.9985020447787579,0.9977647338914011,0.9991601053829057,1759,33
particle_heldout,pileup_sideband,mlp,roc_auc,0.964368307506117,0.9532002875372765,0.9727353943515396,1759,33
particle_heldout,pileup_sideband,mlp,average_precision,0.9171786788745447,0.8951209681275158,0.9372835693601308,1759,33
particle_heldout,pileup_sideband,ridge,roc_auc,0.9987437185929648,0.9980449805531446,0.9993185436459449,1759,33
particle_heldout,pileup_sideband,ridge,average_precision,0.9984291295187626,0.9976503626101054,0.9991166478330262,1759,33
particle_heldout,pileup_sideband,spectral_transformer_new,roc_auc,0.9930608540082613,0.990012635126058,0.9952358973252278,1759,33
particle_heldout,pileup_sideband,spectral_transformer_new,average_precision,0.9908293848684893,0.98684108551477,0.9943519769392151,1759,33
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,roc_auc,0.9987345102475729,0.9981262525670995,0.9992846628598518,1759,33
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,average_precision,0.9984173059784853,0.9976703606782791,0.9991662948055967,1759,33
particle_heldout,pulse_shape_harmonics,1d_cnn,roc_auc,0.8095585044984568,0.7860941161996818,0.8278322564480551,1759,33
particle_heldout,pulse_shape_harmonics,1d_cnn,average_precision,0.8623976685138144,0.8376704995465759,0.8803545315987893,1759,33
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,roc_auc,0.9999147244302911,0.9998468643018804,0.9999740363237345,1759,33
particle_heldout,pulse_shape_harmonics,gradient_boosted_trees,average_precision,0.9999384653052702,0.9998886325194325,0.9999804102421912,1759,33
particle_heldout,pulse_shape_harmonics,mlp,roc_auc,0.9065359289852344,0.8891028062991748,0.9205383165260543,1759,33
particle_heldout,pulse_shape_harmonics,mlp,average_precision,0.9100322517815191,0.8877372023658527,0.928052733160685,1759,33
particle_heldout,pulse_shape_harmonics,ridge,roc_auc,0.8597182768058637,0.8371825274412057,0.880458119062828,1759,33
particle_heldout,pulse_shape_harmonics,ridge,average_precision,0.897580871264813,0.8841092000401397,0.9098469337412263,1759,33
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,roc_auc,0.8167516693545527,0.7981643343126644,0.8356373745887781,1759,33
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,average_precision,0.866910071780169,0.8486618952776632,0.886711826257289,1759,33
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,roc_auc,0.862679044586161,0.8382618522316366,0.8869273640247927,1759,33
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,average_precision,0.9006792353628587,0.8859140368356987,0.9107992210552464,1759,33
particle_heldout,saturation_clipping,1d_cnn,roc_auc,0.7403902482988599,0.6734979374290992,0.8033725988790944,1759,33
particle_heldout,saturation_clipping,1d_cnn,average_precision,0.087867707897278,0.06162169916978781,0.1350450312351655,1759,33
particle_heldout,saturation_clipping,gradient_boosted_trees,roc_auc,0.9999267721148213,0.9997625536247169,1.0,1759,33
particle_heldout,saturation_clipping,gradient_boosted_trees,average_precision,0.9977183833116038,0.9905297110364779,1.0,1759,33
particle_heldout,saturation_clipping,mlp,roc_auc,0.7651300076607632,0.6978112992881395,0.8224001556756133,1759,33
particle_heldout,saturation_clipping,mlp,average_precision,0.3726184749493447,0.20477826153360942,0.5220946333958522,1759,33
particle_heldout,saturation_clipping,ridge,roc_auc,0.9370803478887838,0.8923331829378706,0.9709154035635741,1759,33
particle_heldout,saturation_clipping,ridge,average_precision,0.43499411321709697,0.28520714031310207,0.5781479872740016,1759,33
particle_heldout,saturation_clipping,spectral_transformer_new,roc_auc,0.6076787886981209,0.528281651883681,0.6741727599339883,1759,33
particle_heldout,saturation_clipping,spectral_transformer_new,average_precision,0.05668739811576133,0.03964976405247222,0.10274263709824856,1759,33
particle_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,roc_auc,0.9295097111441575,0.8792917455105363,0.9629488152635967,1759,33
particle_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,average_precision,0.4215253444988114,0.3077087665054837,0.5989051797059319,1759,33
run_heldout,energy_scale,1d_cnn,sigma68,0.3687524478205245,0.34060791095745946,0.4000166254484746,3816,8
run_heldout,energy_scale,1d_cnn,bias,0.02880265976722589,0.020333984487093764,0.03915183245757391,3816,8
run_heldout,energy_scale,1d_cnn,tail_fraction_abs_gt_0p25,0.4620020964360587,0.4314918253474766,0.48915830331993915,3816,8
run_heldout,energy_scale,gradient_boosted_trees,sigma68,0.07972964417164943,0.05366433639689998,0.17467535460861847,3816,8
run_heldout,energy_scale,gradient_boosted_trees,bias,-0.02898736467502068,-0.07307415114594387,0.012292488194391434,3816,8
run_heldout,energy_scale,gradient_boosted_trees,tail_fraction_abs_gt_0p25,0.12368972746331237,0.05717882533991957,0.1790095220196705,3816,8
run_heldout,energy_scale,mlp,sigma68,0.10679651127856538,0.07620504504877518,0.1797077423410596,3816,8
run_heldout,energy_scale,mlp,bias,-0.04208351496972288,-0.08414260439331651,0.0016764186112304847,3816,8
run_heldout,energy_scale,mlp,tail_fraction_abs_gt_0p25,0.13784067085953877,0.06832674604274808,0.19440030015616122,3816,8
run_heldout,energy_scale,ridge,sigma68,0.10680476184544374,0.06951097524045227,0.21417767636825513,3816,8
run_heldout,energy_scale,ridge,bias,-0.031198187315548718,-0.06560255046233225,0.01158528178126801,3816,8
run_heldout,energy_scale,ridge,tail_fraction_abs_gt_0p25,0.14910901467505241,0.0806487425750643,0.22761479242553417,3816,8
run_heldout,energy_scale,spectral_transformer_new,sigma68,0.3262184944716152,0.2902537408726675,0.36706702305538347,3816,8
run_heldout,energy_scale,spectral_transformer_new,bias,0.010161846184895497,-0.0020257564019760055,0.024153225643702633,3816,8
run_heldout,energy_scale,spectral_transformer_new,tail_fraction_abs_gt_0p25,0.4088050314465409,0.3675784723338154,0.44130863521025243,3816,8
run_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,sigma68,0.1080849879346098,0.09826237396138539,0.11887735389445613,3816,8
run_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,bias,0.0015886588877756997,-0.02926842201981595,0.034098212296124406,3816,8
run_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,tail_fraction_abs_gt_0p25,0.11137316561844864,0.06692257217847769,0.15079636582765493,3816,8
run_heldout,pedestal_noise_color,1d_cnn,roc_auc,0.6867487585662794,0.6598611930807325,0.709062756004526,3816,8
run_heldout,pedestal_noise_color,1d_cnn,average_precision,0.5183959532763156,0.46578938569072714,0.5691225946510291,3816,8
run_heldout,pedestal_noise_color,gradient_boosted_trees,roc_auc,0.9484908136482939,0.930613735818698,0.9594125766138072,3816,8
run_heldout,pedestal_noise_color,gradient_boosted_trees,average_precision,0.9171008233959452,0.8847618428557882,0.9371873189405263,3816,8
run_heldout,pedestal_noise_color,mlp,roc_auc,0.8508913055809084,0.8184896311254751,0.8717966347127806,3816,8
run_heldout,pedestal_noise_color,mlp,average_precision,0.7441596566751947,0.6985744790539796,0.7856567206905615,3816,8
run_heldout,pedestal_noise_color,ridge,roc_auc,0.8990902168663103,0.8725467207796549,0.9183915339313867,3816,8
run_heldout,pedestal_noise_color,ridge,average_precision,0.8417021130124929,0.7856452863613294,0.8789462483339286,3816,8
run_heldout,pedestal_noise_color,spectral_transformer_new,roc_auc,0.7709647173278193,0.7380370404090308,0.7998362465010362,3816,8
run_heldout,pedestal_noise_color,spectral_transformer_new,average_precision,0.5958829242081608,0.5267865850151878,0.6598872870908832,3816,8
run_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,roc_auc,0.8995570973569366,0.8776780371141945,0.9154865408779251,3816,8
run_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,average_precision,0.8416060673209679,0.7888546088669957,0.8762492631151095,3816,8
run_heldout,pid_separation,1d_cnn,roc_auc,0.6825104614800622,0.6560192133534059,0.7120822975597133,3816,8
run_heldout,pid_separation,1d_cnn,average_precision,0.7087400085542036,0.6811305828586385,0.7395830727773154,3816,8
run_heldout,pid_separation,gradient_boosted_trees,roc_auc,0.9996184271176024,0.9994146219873632,0.9997829591664581,3816,8
run_heldout,pid_separation,gradient_boosted_trees,average_precision,0.9997253567329454,0.9995190754460397,0.9998669676044545,3816,8
run_heldout,pid_separation,mlp,roc_auc,0.9868915169372039,0.9835524868720296,0.9899654914933237,3816,8
run_heldout,pid_separation,mlp,average_precision,0.9834402680853969,0.9788892316074906,0.9878565945433836,3816,8
run_heldout,pid_separation,ridge,roc_auc,0.9967977251364737,0.995869756319244,0.9974534021797191,3816,8
run_heldout,pid_separation,ridge,average_precision,0.9978230687552694,0.9967461705148625,0.9984560737551582,3816,8
run_heldout,pid_separation,spectral_transformer_new,roc_auc,0.7050633676475905,0.6853142767869842,0.7340831436278942,3816,8
run_heldout,pid_separation,spectral_transformer_new,average_precision,0.6957446431998533,0.6546229595171711,0.7328361236876831,3816,8
run_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,roc_auc,0.99716319908897,0.9963122872309731,0.9980321735461396,3816,8
run_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,average_precision,0.9980371617797295,0.9969530949488853,0.9987351548855563,3816,8
run_heldout,pileup_sideband,1d_cnn,roc_auc,0.9191375811688312,0.9050390530975609,0.9330836253370349,3816,8
run_heldout,pileup_sideband,1d_cnn,average_precision,0.5812018518707555,0.4639343676546617,0.6731080989101013,3816,8
run_heldout,pileup_sideband,gradient_boosted_trees,roc_auc,0.9999604301948052,0.9998711156101439,1.0,3816,8
run_heldout,pileup_sideband,gradient_boosted_trees,average_precision,0.9997968489580196,0.9993244322148701,0.9999798212223674,3816,8
run_heldout,pileup_sideband,mlp,roc_auc,0.9786749188311687,0.9735958260095597,0.9838099477025851,3816,8
run_heldout,pileup_sideband,mlp,average_precision,0.9418612966749372,0.9316321755215107,0.9526597506731095,3816,8
run_heldout,pileup_sideband,ridge,roc_auc,0.9988047889610391,0.9977207019480857,0.9997146016439489,3816,8
run_heldout,pileup_sideband,ridge,average_precision,0.9927626555633421,0.986727646037857,0.9981988057835701,3816,8
run_heldout,pileup_sideband,spectral_transformer_new,roc_auc,0.9844921874999999,0.9804795151027039,0.9886906069264967,3816,8
run_heldout,pileup_sideband,spectral_transformer_new,average_precision,0.9230258946634231,0.8991687847896207,0.9398573708757519,3816,8
run_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,roc_auc,0.9988545048701299,0.9979412856059328,0.9997703985866029,3816,8
run_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,average_precision,0.992078355159333,0.9837524648197264,0.9978722045232522,3816,8
run_heldout,pulse_shape_harmonics,1d_cnn,roc_auc,0.7900359377251485,0.761623447026901,0.8139547066924009,3816,8
run_heldout,pulse_shape_harmonics,1d_cnn,average_precision,0.5517956488445543,0.44351826364450814,0.6403596746089524,3816,8
run_heldout,pulse_shape_harmonics,gradient_boosted_trees,roc_auc,0.9999939781190654,0.9999802376620524,1.0,3816,8
run_heldout,pulse_shape_harmonics,gradient_boosted_trees,average_precision,0.9999759022297376,0.9999152013947261,1.0,3816,8
run_heldout,pulse_shape_harmonics,mlp,roc_auc,0.9763634721305199,0.9706662117405304,0.9799652792708009,3816,8
run_heldout,pulse_shape_harmonics,mlp,average_precision,0.9340536923387652,0.9184542761823331,0.9444794917615704,3816,8
run_heldout,pulse_shape_harmonics,ridge,roc_auc,0.9903800452071204,0.9867194619285503,0.9938139524342089,3816,8
run_heldout,pulse_shape_harmonics,ridge,average_precision,0.9658402199878913,0.9572150623238174,0.9746598521431166,3816,8
run_heldout,pulse_shape_harmonics,spectral_transformer_new,roc_auc,0.8162134842818154,0.7805049858128899,0.843173127993862,3816,8
run_heldout,pulse_shape_harmonics,spectral_transformer_new,average_precision,0.6947099832574507,0.612350932189831,0.751668606147124,3816,8
run_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,roc_auc,0.9904682227493757,0.9868336293905445,0.9940219435224941,3816,8
run_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,average_precision,0.9671949395646072,0.9588122030037943,0.9753619806882126,3816,8
run_heldout,saturation_clipping,1d_cnn,roc_auc,0.7841883921152735,0.648915773513224,0.8391936229488702,3816,8
run_heldout,saturation_clipping,1d_cnn,average_precision,0.2962894611266028,0.1221705578234159,0.3983204491898646,3816,8
run_heldout,saturation_clipping,gradient_boosted_trees,roc_auc,0.9985068318544017,0.997370491495037,0.9992714567229797,3816,8
run_heldout,saturation_clipping,gradient_boosted_trees,average_precision,0.9837551336117636,0.9507293247263686,0.9926859451023422,3816,8
run_heldout,saturation_clipping,mlp,roc_auc,0.7779544705742706,0.6588143815544892,0.8547480745334316,3816,8
run_heldout,saturation_clipping,mlp,average_precision,0.5675763217258042,0.3399803864062869,0.6972066238541192,3816,8
run_heldout,saturation_clipping,ridge,roc_auc,0.8989560025692254,0.8408792591773242,0.9265283195490392,3816,8
run_heldout,saturation_clipping,ridge,average_precision,0.645072276259052,0.41217587447463017,0.7693443412094392,3816,8
run_heldout,saturation_clipping,spectral_transformer_new,roc_auc,0.7619051316838966,0.697043938808675,0.80309956326286,3816,8
run_heldout,saturation_clipping,spectral_transformer_new,average_precision,0.16183671734842583,0.08330158042522504,0.2516434136170924,3816,8
run_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,roc_auc,0.895604694272158,0.8359195621589359,0.9251501844433674,3816,8
run_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,average_precision,0.642908139822403,0.42853743878734224,0.7808969829077231,3816,8
