split_name,endpoint,method,axis,n_strata,metric,span,worst_stratum,worst_value,worst_n
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,saturation_flag,2,roc_auc,0.13008707325141688,saturation_proxy,0.7338501291989663,52
particle_heldout,energy_scale,mlp,saturation_flag,2,sigma68,0.12803411666080328,saturation_proxy,0.23555936349710085,52
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,energy_bin,2,roc_auc,0.12660705113523907,energy_high,0.5859365028717295,1647
particle_heldout,energy_scale,spectral_transformer_new,tail_amplitude_bin,2,sigma68,0.12648174977922952,tail_high,0.36112502382070016,1699
particle_heldout,pedestal_noise_color,1d_cnn,tail_amplitude_bin,2,roc_auc,0.12541422963077908,tail_mid,0.4067796610169492,60
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,tail_amplitude_bin,2,sigma68,0.12399617131375322,tail_mid,0.23528291634263965,60
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,3,sigma68,0.1235074841817904,timing_mid,0.19770480995180584,488
particle_heldout,pid_separation,mlp,energy_bin,2,roc_auc,0.12247958304062612,energy_high,0.8430376583386842,1647
particle_heldout,energy_scale,spectral_transformer_new,timing_residual_bin,3,sigma68,0.12188267141991482,timing_tail,0.27566698113116905,711
particle_heldout,energy_scale,1d_cnn,saturation_flag,2,sigma68,0.12097755268985178,saturation_proxy,0.2901482139054761,52
particle_heldout,energy_scale,spectral_transformer_new,pileup_flag,2,sigma68,0.1206653375316403,pileup_proxy,0.29689560560827016,764
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,3,sigma68,0.12007066164817731,pedestal_quiet,0.20831800483141155,589
particle_heldout,pedestal_noise_color,1d_cnn,energy_bin,2,roc_auc,0.11866107144524807,energy_high,0.5363911933631142,1647
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,pileup_flag,2,roc_auc,0.11747803219006003,pileup_proxy,0.6534710485133021,764
particle_heldout,saturation_clipping,mlp,energy_bin,2,roc_auc,0.1167167510250019,energy_mid,0.6550387596899224,89
particle_heldout,pedestal_noise_color,ridge,timing_residual_bin,3,roc_auc,0.11612088417388777,timing_core,0.5416565460286616,560
particle_heldout,energy_scale,1d_cnn,pedestal_history_bin,3,sigma68,0.11153980016120099,pedestal_quiet,0.25990989675665455,589
particle_heldout,energy_scale,ridge,pedestal_history_bin,3,sigma68,0.11047676053250505,pedestal_quiet,0.17132334191394727,589
particle_heldout,energy_scale,ridge,saturation_flag,2,sigma68,0.10854434364868158,saturation_proxy,0.18883230907031245,52
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,3,roc_auc,0.1077726371887241,pedestal_quiet,0.5051708217913203,589
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,2,roc_auc,0.10766096998219388,low_harmonic,0.7845622119815668,834
particle_heldout,pid_separation,spectral_transformer_new,tail_amplitude_bin,2,roc_auc,0.10693423884806652,tail_mid,0.7037037037037037,60
particle_heldout,pedestal_noise_color,gradient_boosted_trees,energy_bin,2,roc_auc,0.10549870032842001,energy_high,0.821330567964263,1647
particle_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,pileup_flag,2,roc_auc,0.10384865005192123,pileup_proxy,0.8624999999999999,764
particle_heldout,pedestal_noise_color,mlp,pedestal_history_bin,3,roc_auc,0.1033688538141363,pedestal_quiet,0.4982456140350877,589
particle_heldout,saturation_clipping,spectral_transformer_new,energy_bin,2,roc_auc,0.09795773826601384,energy_high,0.6152205563076295,1647
particle_heldout,pedestal_noise_color,ridge,pedestal_history_bin,3,roc_auc,0.0978313683760107,pedestal_quiet,0.529455216989843,589
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,3,roc_auc,0.094997815423839,timing_core,0.5499149866407578,560
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,saturation_flag,2,sigma68,0.0946177725849694,saturation_proxy,0.20576258430350536,52
particle_heldout,pedestal_noise_color,ridge,pileup_flag,2,roc_auc,0.09426127754129354,single_proxy,0.5520914463737573,995
particle_heldout,pulse_shape_harmonics,mlp,timing_residual_bin,3,roc_auc,0.09422303060904424,timing_tail,0.804144385026738,711
particle_heldout,pid_separation,mlp,tail_amplitude_bin,2,roc_auc,0.09244071476285909,tail_high,0.8450592852371409,1699
particle_heldout,energy_scale,ridge,tail_amplitude_bin,2,sigma68,0.08858174359323487,tail_mid,0.16888394850699828,60
particle_heldout,pedestal_noise_color,mlp,saturation_flag,2,roc_auc,0.08633384303166397,saturation_proxy,0.45918367346938777,52
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,pileup_flag,2,roc_auc,0.08603754366178917,single_proxy,0.5474870573143353,995
particle_heldout,pulse_shape_harmonics,1d_cnn,pedestal_history_bin,3,roc_auc,0.0837758591152109,pedestal_memory,0.781386999244142,483
particle_heldout,pid_separation,gradient_boosted_trees,timing_residual_bin,3,roc_auc,0.08328045230710468,timing_mid,0.8935864763846416,488
particle_heldout,pedestal_noise_color,1d_cnn,saturation_flag,2,roc_auc,0.08178788161380457,linear_proxy,0.5372597374338145,1707
particle_heldout,energy_scale,gradient_boosted_trees,pedestal_history_bin,3,sigma68,0.08097134560406127,pedestal_quiet,0.16143567917428644,589
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,pedestal_history_bin,3,roc_auc,0.08035778328067633,pedestal_memory,0.7744897959183672,483
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,3,roc_auc,0.08030523040902726,timing_mid,0.8997621474685695,488
particle_heldout,energy_scale,spectral_transformer_new,saturation_flag,2,sigma68,0.08001770290680399,saturation_proxy,0.4378003284804469,52
particle_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,tail_amplitude_bin,2,roc_auc,0.07863173676319735,tail_high,0.9213682632368027,1699
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,pileup_flag,2,sigma68,0.07858702835103198,single_proxy,0.15522415716679122,995
particle_heldout,saturation_clipping,ridge,pileup_flag,2,roc_auc,0.07755983485746831,pileup_proxy,0.8872311827956989,764
particle_heldout,pulse_shape_harmonics,1d_cnn,pileup_flag,2,roc_auc,0.07540321929796834,pileup_proxy,0.6626729264475744,764
particle_heldout,pid_separation,ridge,timing_residual_bin,3,roc_auc,0.07441114470847288,timing_mid,0.9134046890927624,488
particle_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,2,roc_auc,0.07382227997659196,low_harmonic,0.8977327137022955,834
particle_heldout,pid_separation,gradient_boosted_trees,saturation_flag,2,roc_auc,0.07323100475384747,saturation_proxy,0.888095238095238,52
particle_heldout,pedestal_noise_color,spectral_transformer_new,pileup_flag,2,roc_auc,0.07318340097711806,single_proxy,0.5137444449534979,995
particle_heldout,pulse_shape_harmonics,ridge,energy_bin,2,roc_auc,0.07279920412533214,energy_high,0.8557722244460965,1647
particle_heldout,saturation_clipping,1d_cnn,tail_amplitude_bin,2,roc_auc,0.07238145060023582,tail_mid,0.654320987654321,60
particle_heldout,energy_scale,spectral_transformer_new,pedestal_history_bin,3,sigma68,0.07204326097788727,pedestal_quiet,0.4092505946698338,589
particle_heldout,energy_scale,mlp,pedestal_history_bin,3,sigma68,0.07197383772555763,pedestal_quiet,0.16419703014161594,589
particle_heldout,saturation_clipping,ridge,tail_amplitude_bin,2,roc_auc,0.07056997816881028,tail_high,0.9294300218311897,1699
particle_heldout,pedestal_noise_color,gradient_boosted_trees,saturation_flag,2,roc_auc,0.07022291037253381,linear_proxy,0.8277362733009357,1707
particle_heldout,pedestal_noise_color,1d_cnn,pileup_flag,2,roc_auc,0.06963375287582241,single_proxy,0.4883401291977826,995
particle_heldout,pedestal_noise_color,gradient_boosted_trees,timing_residual_bin,3,roc_auc,0.06944577408305064,timing_tail,0.8092398529756784,711
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,energy_bin,2,roc_auc,0.068304470808626,energy_high,0.8596814776691257,1647
particle_heldout,saturation_clipping,ridge,pulse_shape_bin,2,roc_auc,0.06661978574980354,low_harmonic,0.9060414026193494,834
particle_heldout,pulse_shape_harmonics,ridge,pedestal_history_bin,3,roc_auc,0.06494659974636063,pedestal_memory,0.8246409674981102,483
particle_heldout,energy_scale,mlp,tail_amplitude_bin,2,sigma68,0.06449731357945895,tail_mid,0.1739082437975864,60
particle_heldout,pid_separation,spectral_transformer_new,pileup_flag,2,roc_auc,0.06429247350220657,pileup_proxy,0.6005998956703181,764
particle_heldout,pedestal_noise_color,spectral_transformer_new,pulse_shape_bin,2,roc_auc,0.06356783737443245,mid_harmonic,0.48407446347949784,911
particle_heldout,pulse_shape_harmonics,mlp,energy_bin,2,roc_auc,0.062058345383101066,energy_high,0.9022273689026132,1647
particle_heldout,saturation_clipping,spectral_transformer_new,pileup_flag,2,roc_auc,0.060565730412354024,pileup_proxy,0.6198924731182796,764
particle_heldout,pileup_sideband,spectral_transformer_new,timing_residual_bin,3,roc_auc,0.05985938170888794,timing_mid,0.9284313725490196,488
particle_heldout,energy_scale,ridge,timing_residual_bin,3,sigma68,0.05949610302202152,timing_core,0.1137337148597748,560
particle_heldout,pulse_shape_harmonics,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,3,roc_auc,0.059325467983567304,pedestal_memory,0.8308956916099772,483
particle_heldout,pid_separation,mlp,pulse_shape_bin,2,roc_auc,0.05820326759614303,mid_harmonic,0.7134645806846085,911
particle_heldout,pid_separation,gradient_boosted_trees,pileup_flag,2,roc_auc,0.05771832892455464,single_proxy,0.9256150044087788,995
particle_heldout,pedestal_noise_color,spectral_transformer_new,timing_residual_bin,3,roc_auc,0.057224492425976936,timing_core,0.5075702372277549,560
particle_heldout,pedestal_noise_color,1d_cnn,timing_residual_bin,3,roc_auc,0.056629622741302565,timing_core,0.506598655979273,560
particle_heldout,pedestal_noise_color,gradient_boosted_trees,pulse_shape_bin,2,roc_auc,0.056615503242035126,mid_harmonic,0.8040385923681118,911
particle_heldout,energy_scale,ridge,energy_bin,2,sigma68,0.05613790981691004,energy_mid,0.13583092871216834,89
particle_heldout,energy_scale,1d_cnn,timing_residual_bin,3,sigma68,0.05582700738433899,timing_mid,0.210288829581708,488
particle_heldout,pileup_sideband,mlp,pedestal_history_bin,3,roc_auc,0.055823087311230535,pedestal_memory,0.9281625004298044,483
particle_heldout,energy_scale,mlp,energy_bin,2,sigma68,0.05369715352110413,energy_mid,0.15685144776746032,89
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,tail_amplitude_bin,2,roc_auc,0.053031062124248574,tail_high,0.9469689378757514,1699
particle_heldout,pedestal_noise_color,mlp,pulse_shape_bin,2,roc_auc,0.05299876698194572,mid_harmonic,0.5117972663739254,911
particle_heldout,pedestal_noise_color,1d_cnn,pulse_shape_bin,2,roc_auc,0.052556324564283385,mid_harmonic,0.4744263714515431,911
particle_heldout,pileup_sideband,1d_cnn,timing_residual_bin,3,roc_auc,0.052375329693921224,timing_mid,0.8930322128851541,488
particle_heldout,energy_scale,1d_cnn,tail_amplitude_bin,2,sigma68,0.051081973275492965,tail_mid,0.22062167772119584,60
particle_heldout,energy_scale,1d_cnn,energy_bin,2,sigma68,0.05042895386900355,energy_high,0.15790817989815212,1647
particle_heldout,energy_scale,ridge,pileup_flag,2,sigma68,0.04866165915666803,single_proxy,0.10618724280308525,995
particle_heldout,pileup_sideband,1d_cnn,saturation_flag,2,roc_auc,0.04687550595138401,saturation_proxy,0.9359375,52
particle_heldout,pid_separation,gradient_boosted_trees,pulse_shape_bin,2,roc_auc,0.045972877616740626,mid_harmonic,0.9083872783563185,911
particle_heldout,pedestal_noise_color,gradient_boosted_trees,pileup_flag,2,roc_auc,0.0448541255577497,pileup_proxy,0.812260915446511,764
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,pileup_flag,2,roc_auc,0.043854513167276954,pileup_proxy,0.8860459050599895,764
particle_heldout,pid_separation,gradient_boosted_trees,tail_amplitude_bin,2,roc_auc,0.04324148296593178,tail_high,0.9567585170340682,1699
particle_heldout,pedestal_noise_color,mlp,tail_amplitude_bin,2,roc_auc,0.043185448218818645,tail_mid,0.5,60
particle_heldout,pid_separation,ridge,tail_amplitude_bin,2,roc_auc,0.04232130928523725,tail_high,0.9576786907147627,1699
particle_heldout,pulse_shape_harmonics,mlp,pedestal_history_bin,3,roc_auc,0.04095339751474447,pedestal_memory,0.8763888888888888,483
particle_heldout,pileup_sideband,1d_cnn,pulse_shape_bin,2,roc_auc,0.04011709419336362,mid_harmonic,0.9557040998217469,911
particle_heldout,pulse_shape_harmonics,mlp,pileup_flag,2,roc_auc,0.03978597411966067,pileup_proxy,0.8321752738654146,764
particle_heldout,pedestal_noise_color,mlp,timing_residual_bin,3,roc_auc,0.039780847592249424,timing_core,0.5208080317383207,560
particle_heldout,pid_separation,gradient_boosted_trees,energy_bin,2,roc_auc,0.039455154398458925,energy_high,0.9605448456015411,1647
particle_heldout,pileup_sideband,spectral_transformer_new,saturation_flag,2,roc_auc,0.039042890022219945,saturation_proxy,0.9546875,52
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,energy_bin,2,roc_auc,0.0385008113609997,energy_high,0.9488555104780807,1647
particle_heldout,pileup_sideband,mlp,pulse_shape_bin,2,roc_auc,0.03773471365732595,mid_harmonic,0.9522472625413801,911
particle_heldout,energy_scale,gradient_boosted_trees,energy_bin,2,sigma68,0.03770537354395159,energy_mid,0.13483779135827798,89
particle_heldout,pid_separation,ridge,energy_bin,2,roc_auc,0.03708669569249001,energy_high,0.9588903158017629,1647
particle_heldout,pulse_shape_harmonics,1d_cnn,energy_bin,2,roc_auc,0.03689677448357209,energy_high,0.8190751224719315,1647
particle_heldout,pid_separation,1d_cnn,tail_amplitude_bin,2,roc_auc,0.03681427670155124,tail_mid,0.7627314814814814,60
particle_heldout,energy_scale,gradient_boosted_trees,timing_residual_bin,3,sigma68,0.035966252304081445,timing_mid,0.11621759846732016,488
particle_heldout,pid_separation,1d_cnn,energy_bin,2,roc_auc,0.03548083581086103,energy_high,0.8265881297063803,1647
particle_heldout,saturation_clipping,1d_cnn,energy_bin,2,roc_auc,0.03470799502383848,energy_high,0.7598656483870143,1647
particle_heldout,energy_scale,1d_cnn,pulse_shape_bin,2,sigma68,0.03328317606359632,low_harmonic,0.17135328089773097,834
particle_heldout,pileup_sideband,mlp,energy_bin,2,roc_auc,0.03280943115578194,energy_high,0.9610177293380452,1647
particle_heldout,saturation_clipping,1d_cnn,pileup_flag,2,roc_auc,0.032170971091682654,pileup_proxy,0.7325940860215053,764
particle_heldout,pid_separation,ridge,pulse_shape_bin,2,roc_auc,0.03100157676105486,low_harmonic,0.8785891527827012,834
particle_heldout,pulse_shape_harmonics,mlp,saturation_flag,2,roc_auc,0.028596695407986372,saturation_proxy,0.8772609819121446,52
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,tail_amplitude_bin,2,roc_auc,0.02803865060163102,tail_mid,0.7840909090909091,60
particle_heldout,pid_separation,traditional_dE_E_tail_pedestal_likelihood,pedestal_history_bin,3,roc_auc,0.02789973778215904,pedestal_quiet,0.935694732263924,589
particle_heldout,energy_scale,gradient_boosted_trees,pileup_flag,2,sigma68,0.02731508960532386,single_proxy,0.10677616201174145,995
particle_heldout,saturation_clipping,ridge,energy_bin,2,roc_auc,0.027207617336890144,energy_mid,0.9108527131782946,89
particle_heldout,saturation_clipping,traditional_dE_E_tail_pedestal_likelihood,energy_bin,2,roc_auc,0.027041494480028683,energy_mid,0.9031007751937984,89
particle_heldout,pedestal_noise_color,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,2,roc_auc,0.026543844791841353,mid_harmonic,0.5847300389634487,911
particle_heldout,energy_scale,1d_cnn,pileup_flag,2,sigma68,0.023398986477688677,single_proxy,0.182208185782246,995
particle_heldout,pedestal_noise_color,ridge,pulse_shape_bin,2,roc_auc,0.02165477552165007,mid_harmonic,0.6016142000123693,911
particle_heldout,pileup_sideband,mlp,saturation_flag,2,roc_auc,0.02065904180484368,linear_proxy,0.9637159581951563,1707
particle_heldout,energy_scale,ridge,pulse_shape_bin,2,sigma68,0.018582464425848363,mid_harmonic,0.08943302727427672,911
particle_heldout,pulse_shape_harmonics,spectral_transformer_new,energy_bin,2,roc_auc,0.018094788261056927,energy_high,0.8121159845726668,1647
particle_heldout,energy_scale,gradient_boosted_trees,pulse_shape_bin,2,sigma68,0.017341806324184708,low_harmonic,0.10866063433095598,834
particle_heldout,energy_scale,mlp,timing_residual_bin,3,sigma68,0.017055548423223155,timing_core,0.11007232699422229,560
particle_heldout,pid_separation,ridge,pedestal_history_bin,3,roc_auc,0.01614294527316873,pedestal_quiet,0.9515695755622073,589
particle_heldout,pedestal_noise_color,gradient_boosted_trees,tail_amplitude_bin,2,roc_auc,0.01566446662692944,tail_high,0.8317931604917146,1699
particle_heldout,energy_scale,mlp,pileup_flag,2,sigma68,0.015595731260171497,single_proxy,0.10760990495943604,995
particle_heldout,pulse_shape_harmonics,mlp,pulse_shape_bin,2,roc_auc,0.013911843540484692,low_harmonic,0.8339427974402509,834
particle_heldout,pileup_sideband,ridge,timing_residual_bin,3,roc_auc,0.013231267165735638,timing_mid,0.9854691876750701,488
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,timing_residual_bin,3,roc_auc,0.013224760339483388,timing_mid,0.9852591036414566,488
particle_heldout,pid_separation,gradient_boosted_trees,pedestal_history_bin,3,roc_auc,0.01295322398375498,pedestal_memory,0.9529502959691816,483
particle_heldout,saturation_clipping,spectral_transformer_new,tail_amplitude_bin,2,roc_auc,0.01203662301402908,tail_high,0.5836423893316499,1699
particle_heldout,pileup_sideband,spectral_transformer_new,pulse_shape_bin,2,roc_auc,0.011614555950275163,mid_harmonic,0.9856633562515915,911
particle_heldout,pid_separation,ridge,pileup_flag,2,roc_auc,0.011115318116469042,single_proxy,0.9425362207463374,995
particle_heldout,pileup_sideband,1d_cnn,energy_bin,2,roc_auc,0.010911634518332214,energy_high,0.9813723160989517,1647
particle_heldout,pileup_sideband,gradient_boosted_trees,timing_residual_bin,3,roc_auc,0.010739715594266896,timing_mid,0.9875875350140055,488
particle_heldout,pedestal_noise_color,spectral_transformer_new,tail_amplitude_bin,2,roc_auc,0.007704127286148665,tail_mid,0.5423728813559322,60
particle_heldout,pileup_sideband,spectral_transformer_new,pedestal_history_bin,3,roc_auc,0.006678493436927502,pedestal_memory,0.9891345459546814,483
particle_heldout,energy_scale,gradient_boosted_trees,tail_amplitude_bin,2,sigma68,0.005743687421264923,tail_mid,0.10846877263727471,60
particle_heldout,pileup_sideband,ridge,saturation_flag,2,roc_auc,0.005046882502037664,saturation_proxy,0.99375,52
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,saturation_flag,2,roc_auc,0.005035716678390756,saturation_proxy,0.99375,52
particle_heldout,energy_scale,traditional_dE_E_tail_pedestal_likelihood,energy_bin,2,sigma68,0.004967081715903585,energy_mid,0.10589053416819552,89
particle_heldout,pileup_sideband,traditional_dE_E_tail_pedestal_likelihood,pulse_shape_bin,2,roc_auc,0.004471771425472948,mid_harmonic,0.995441813088872,911
