run,group,eventno,evt,stave,stave_idx,even_amp,even_peak,even_pos_charge,even_area,target_odd_neg_amp,target_odd_pos_charge,baseline_median,baseline_mad,baseline_slope,baseline_range,raw_max_adc,saturation_count,late_fraction,early_fraction,tail_fraction,width_half,area_norm,secondary_peak,secondary_sep,post_peak_min,undershoot_area,dropout_score,timing_span_dup,current_group,baseline_score,atom_baseline_excursion,atom_delayed_peak,atom_dropout,timing_tail,is_saturated,amp_bin,peak_bin,p09_pca_anomaly_score,p11_pre_rms_adc,p11_pre_slope_adc,p11_pre_range_adc,p11_pre_asym_adc,p11_adaptive_lowering_adc,p11_pretrigger_score,p11_pretrigger_atom,selected_stave_multiplicity,has_downstream_stave,run_family,amp_match_bin,lowering_bin,broad_late_taxon,p09_anomaly_taxon,topology_bin,traditional_overlap_score,baseline_reset_score,overlap_proxy,baseline_reset_proxy,confused_overlap_reset_proxy,secondary_fraction_proxy
44,sample_i_analysis,927,491,B2,0,1088.0,8,7710.0,7682.0,1095.5,7950.0,6745.0,5.0,-17.0,17.0,7833.0,18,0.2702983,0.0012970169,0.6294423,7,0.99636835,0.8538603,2,0.11121324,0.0,0.0,1.0113854,high_20nA,24.556059,0,1,0,1,1,0,2,10.6958275,6.8738637,-17.0,17.0,4.5,1.0,25.024988,quiet,1,0,high_20nA,0,mild_lowering,compact,broad_late_anomaly,mult1_ds0_staveB2,0.18363267,-0.2802088,0,0,0,0.46058503440948617
44,sample_i_analysis,929,489,B2,0,7821.0,6,60898.0,60888.0,7818.5,63793.0,6781.0,2.5,5.0,15.0,14602.0,18,0.33531478,8.21045e-05,0.55418897,7,0.9998358,0.6318885,2,0.39509013,0.0,0.0,0.99961543,high_20nA,16.00781,0,0,0,0,1,6,1,0.33676282,5.59017,5.0,15.0,2.5,0.0,16.77051,quiet,1,0,high_20nA,6,no_lowering,compact,common,mult1_ds0_staveB2,-0.3729277,-0.45511895,0,0,0,0.3872130389977612
44,sample_i_analysis,934,494,B2,0,2939.0,5,21145.0,20614.0,1944.5,10745.0,6991.0,243.0,1993.0,1993.0,9930.0,18,0.058500826,0.09406479,0.2611965,7,0.97488767,0.96155155,2,-0.015311331,-0.015311331,0.015311331,0.7140014,high_20nA,2828.9834,1,0,0,0,1,2,0,29.109991,898.8452,1993.0,1993.0,-1237.5,235.0,2967.7004,adaptive_lowering,1,0,high_20nA,2,large_lowering,early_pretrigger,extreme,mult1_ds0_staveB2,-1.5366763,6.0943184,0,1,0,0.4901994793337606
44,sample_i_analysis,935,495,B2,0,2465.5,5,17000.0,16745.0,1844.5,10130.5,6859.5,127.5,1248.0,1248.0,9325.0,18,0.068,0.07305882,0.2859706,7,0.985,0.85641855,2,0.014398702,0.0,0.0,0.62819743,high_20nA,1769.5378,0,0,0,0,1,2,0,28.177217,569.39374,1248.0,1248.0,-748.5,120.5,1858.4233,adaptive_lowering,1,0,high_20nA,2,moderate_lowering,early_pretrigger,extreme,mult1_ds0_staveB2,-1.6804503,5.9683633,0,1,0,0.4613283733928475
44,sample_i_analysis,938,498,B2,0,1369.5,6,9966.0,9956.0,1288.0,8740.0,6765.5,5.0,163.0,173.0,8135.0,18,0.13616295,0.017057998,0.39930764,8,0.9989966,0.8970427,2,0.07411464,0.0,0.0,0.87580967,high_20nA,237.74567,0,0,0,0,1,0,1,7.259201,83.35017,163.0,173.0,-83.0,0.0,251.8834,quiet,1,0,high_20nA,0,no_lowering,broad_late,broad_late_anomaly,mult1_ds0_staveB2,-0.8632007,2.678151,0,0,0,0.4728637345004312
44,sample_i_analysis,940,499,B2,0,4909.0,6,43614.0,43612.0,4908.0,45033.0,6751.0,1.0,4.0,4.0,11660.0,18,0.3661439,4.5856836e-05,0.6276654,9,0.99995416,0.79629254,2,0.32858017,0.0,0.0,0.99963164,high_20nA,5.7445626,0,0,0,0,1,4,1,0.78990597,1.4142135,4.0,4.0,-2.0,0.0,5.8309517,quiet,1,0,high_20nA,4,no_lowering,broad_late,common,mult1_ds0_staveB2,0.5767916,-0.55495936,1,0,0,0.4432978059904725
44,sample_i_analysis,942,501,B2,0,8678.0,5,66766.0,66758.0,8611.0,69124.0,6733.0,4.0,138.0,138.0,15411.0,18,0.30882484,0.0020070095,0.5180181,6,0.9998802,0.7626181,2,0.35469002,0.0,0.0,0.9854188,high_20nA,195.20245,0,0,0,0,1,6,0,0.62132543,66.08328,138.0,138.0,-71.0,0.0,206.04611,quiet,1,0,high_20nA,6,no_lowering,compact,common,mult1_ds0_staveB2,-0.36015162,1.3833781,0,0,0,0.4326621370172453
44,sample_i_analysis,949,507,B2,0,9246.5,6,56524.5,49740.0,9613.5,69781.0,6770.5,7.0,-25.0,25.0,16017.0,17,0.37806615,0.0002476802,0.6315757,5,0.8799724,0.779376,2,-0.732223,-0.732223,0.732223,0.9820845,high_20nA,36.04164,0,0,1,0,1,7,1,8.974666,8.902246,-25.0,25.0,14.0,2.5,36.544495,quiet,1,0,high_20nA,7,mild_lowering,broad_late,broad_late_anomaly,mult1_ds0_staveB2,0.21391657,-0.26016465,0,0,0,0.43800522393496794
44,sample_i_analysis,951,509,B2,0,2018.0,4,10362.0,999.0,1120.0,3421.0,9143.0,201.0,1796.0,2050.0,11161.0,18,0.0,0.17332561,0.17226404,6,0.09640996,0.5976214,4,-0.9623389,-4.4405355,0.9623389,0.9281554,high_20nA,2732.8586,1,0,1,0,1,2,0,47.33266,878.0404,1796.0,2050.0,-1099.0,318.0,2881.0059,adaptive_lowering,1,0,high_20nA,2,large_lowering,early_pretrigger,extreme,mult1_ds0_staveB2,-3.0377774,6.1276307,0,1,0,0.3740694687016192
44,sample_i_analysis,954,512,B2,0,2791.0,7,20222.0,20218.0,2791.0,20482.0,6748.0,2.0,-8.0,8.0,9539.0,18,0.21891999,0.00029670657,0.5354564,7,0.9998022,0.87208885,2,0.1049803,0.0,0.0,1.0,high_20nA,11.489125,0,0,0,0,1,2,1,1.9475647,3.0,-8.0,8.0,3.0,0.0,11.7046995,quiet,1,0,high_20nA,2,no_lowering,compact,mild,mult1_ds0_staveB2,-0.26847616,-0.48174894,0,0,0,0.46583731843534154
44,sample_i_analysis,956,514,B2,0,3346.5,7,26300.0,26292.0,3345.5,26683.0,6749.5,4.0,-8.0,10.0,10096.0,18,0.2720152,0.0003422053,0.6115019,8,0.99969584,0.96444046,3,0.14746751,0.0,0.0,0.9991169,high_20nA,13.416408,0,0,0,0,1,3,1,4.6762857,4.3301272,-8.0,10.0,8.5,0.0,13.518506,quiet,1,0,high_20nA,3,no_lowering,broad_late,mild,mult1_ds0_staveB2,0.4989635,-0.4611766,1,0,0,0.4909491950352817
44,sample_i_analysis,957,515,B2,0,5350.0,6,47157.0,47133.0,5350.0,48534.0,6743.0,7.0,0.0,24.0,12093.0,18,0.33857116,0.00029688064,0.5845156,11,0.99949104,0.7325234,3,0.30971962,0.0,0.0,1.0,high_20nA,25.0,0,0,0,0,1,4,1,0.6873298,10.440307,0.0,24.0,5.0,7.0,27.092434,quiet,1,0,high_20nA,4,mild_lowering,broad_late,common,mult1_ds0_staveB2,0.3650565,-0.34597585,0,0,0,0.42280721255665243
44,sample_i_analysis,960,518,B2,0,7504.0,5,62064.0,62046.0,7406.5,62928.0,6776.0,9.0,195.0,213.0,14280.0,18,0.32137793,0.0033674915,0.52837396,8,0.99970996,0.75399786,2,0.3908582,0.0,0.0,0.9787929,high_20nA,288.9204,0,0,0,0,1,6,0,1.0788356,101.270676,195.0,213.0,-95.5,1.0,306.0241,sloped,1,0,high_20nA,6,mild_lowering,broad_late,common,mult1_ds0_staveB2,-0.11248179,2.3793705,0,0,0,0.42987387757333767
44,sample_i_analysis,961,519,B2,0,5928.0,6,50749.0,50733.0,5920.0,52295.0,6756.0,8.0,18.0,18.0,12684.0,18,0.3490709,0.00031527714,0.5865731,11,0.99968475,0.694332,3,0.3392375,0.0,0.0,0.99838924,high_20nA,26.683329,0,0,0,0,1,5,1,0.4059101,8.062258,18.0,18.0,-16.0,0.0,26.70206,quiet,1,0,high_20nA,5,no_lowering,broad_late,common,mult1_ds0_staveB2,0.31598368,-0.3433236,0,0,0,0.4097969005607297
44,sample_i_analysis,962,520,B2,0,1617.0,8,11576.0,11545.0,1603.0,11441.0,6791.0,14.0,37.0,37.0,8408.0,18,0.2030926,0.0024187975,0.54250175,7,0.997322,0.82498455,2,0.06679035,0.0,0.0,0.9802122,high_20nA,54.16641,0,1,0,0,1,1,2,14.131253,15.256146,37.0,37.0,-29.5,10.0,55.41435,quiet,1,0,high_20nA,1,mild_lowering,compact,broad_late_anomaly,mult1_ds0_staveB2,-0.420048,0.08750495,0,0,0,0.45205015585521796
44,sample_i_analysis,968,525,B2,0,5971.0,5,60338.0,60333.0,5425.0,55992.0,6755.0,2.5,1093.0,1093.0,12726.0,18,0.38171634,0.018098047,0.57719845,14,0.99991715,0.817786,12,0.5185061,0.0,0.0,0.8826437,high_20nA,1545.7374,0,0,0,0,1,5,0,10.484017,545.0039,1093.0,1093.0,-548.5,0.0,1639.002,range_spike,2,1,high_20nA,5,no_lowering,broad_late,broad_late_anomaly,mult2_ds1_staveB2,1.0938368,5.92,1,1,1,0.4498802323661292
44,sample_i_analysis,968,525,B4,1,3637.0,17,7340.0,7329.0,3635.5,10704.0,6994.0,5.5,3.0,14.0,10631.0,18,0.9824251,0.0014986376,0.9876022,2,0.99850136,0.19384108,2,1.0,0.0,0.12,0.9994364,high_20nA,15.337862,0,1,1,0,1,3,4,20.158798,5.700877,3.0,14.0,0.0,0.0,15.411035,quiet,2,1,high_20nA,3,no_lowering,broad_late,broad_late_anomaly,mult2_ds1_staveB4,1.3973919,-0.3501474,1,0,0,0.16236757747722436
44,sample_i_analysis,969,526,B2,0,2201.0,4,13989.0,7804.0,731.0,3093.0,8007.0,994.5,3361.0,3361.0,10208.0,18,0.0,0.21016513,0.09235828,6,0.5578669,0.9532031,3,-0.48023626,-1.9064062,0.48023626,0.34836006,high_20nA,4856.096,1,0,1,0,1,2,0,36.106403,1353.6685,3361.0,3361.0,-2464.5,1195.0,5084.593,adaptive_lowering,2,1,high_20nA,2,large_lowering,early_pretrigger,extreme,mult2_ds1_staveB2,-2.2710233,6.4796185,0,1,0,0.4880204679317325
44,sample_i_analysis,969,526,B4,1,2158.5,3,9605.5,-828.0,580.0,582.0,9737.5,1867.5,4864.0,4864.0,11896.0,18,0.028369164,0.38883972,0.102961846,3,-0.08620062,0.44869122,3,-0.91614544,-2.8498957,0.91614544,0.07383442,high_20nA,7127.731,1,0,1,0,1,2,0,42.599308,2058.492,4864.0,4864.0,-4008.5,2695.5,7669.4263,adaptive_lowering,2,1,high_20nA,2,large_lowering,early_pretrigger,extreme,mult2_ds1_staveB4,-3.6974611,7.081851,0,1,0,0.3097217772692954
44,sample_i_analysis,970,527,B2,0,6536.0,10,41374.0,41230.0,6551.0,44724.0,6771.0,10.0,-34.0,34.0,13307.0,18,0.60018367,0.00048339536,0.994586,9,0.99651957,0.75764996,2,0.5113219,0.0,0.0,1.0035787,high_20nA,49.112118,0,1,0,1,1,5,3,15.889011,13.747727,-34.0,34.0,25.0,12.0,51.42956,quiet,1,0,high_20nA,5,mild_lowering,broad_late,broad_late_anomaly,mult1_ds0_staveB2,2.5159142,-0.10863561,1,0,0,0.43105850207977875
44,sample_i_analysis,972,529,B2,0,8897.0,5,61468.0,54638.0,9593.0,74661.0,6788.0,13.0,6.0,48.0,15685.0,17,0.33300254,0.0004229843,0.5693206,5,0.88888526,0.95065755,2,-0.7629538,-0.7629538,0.7629538,0.9546268,high_20nA,50.08992,0,0,1,0,1,6,0,9.125405,19.235384,6.0,48.0,8.0,22.0,56.515484,adaptive_lowering,1,0,high_20nA,6,mild_lowering,compact,broad_late_anomaly,mult1_ds0_staveB2,0.26754087,-0.07821778,0,0,0,0.487352353679971
44,sample_i_analysis,973,530,B2,0,5521.0,6,48371.0,48366.0,5517.0,49883.0,6749.0,2.5,11.0,11.0,12270.0,18,0.35473734,0.00016538835,0.59885055,11,0.99989665,0.71436334,3,0.32965043,0.0,0.0,0.99910426,high_20nA,15.755951,0,0,0,0,1,5,1,0.42278638,4.092676,11.0,11.0,-6.5,0.0,16.085709,quiet,1,0,high_20nA,5,no_lowering,broad_late,common,mult1_ds0_staveB2,0.42661765,-0.4530185,0,0,0,0.4166930786068013
44,sample_i_analysis,975,532,B2,0,5683.0,6,48776.0,48741.0,5665.0,50171.0,6779.0,17.5,51.0,51.0,12462.0,18,0.36120224,0.0007380679,0.6031245,11,0.9992824,0.7441492,2,0.3480556,0.0,0.0,0.9954388,high_20nA,74.21758,0,0,0,0,1,5,1,1.056939,19.37137,51.0,51.0,-35.5,15.0,76.1725,quiet,1,0,high_20nA,5,mild_lowering,broad_late,common,mult1_ds0_staveB2,0.5380593,0.13924164,1,0,0,0.42665455720544837
44,sample_i_analysis,977,533,B2,0,4435.5,6,47656.0,47169.0,3111.0,27664.0,6982.5,243.5,2651.0,2651.0,11418.0,18,0.28867298,0.055585865,0.5079423,12,0.9897809,0.88434225,2,0.2720099,0.0,0.0,0.72282803,high_20nA,3756.9795,1,0,0,0,1,4,1,25.852942,1221.5396,2651.0,2651.0,-1568.0,234.5,3950.0317,adaptive_lowering,1,0,high_20nA,4,large_lowering,broad_late,broad_late_anomaly,mult1_ds0_staveB2,0.40024793,6.0941176,0,1,0,0.4693108439841732
44,sample_i_analysis,978,534,B2,0,3229.0,6,25717.0,25704.0,3186.0,25326.0,6737.0,6.5,86.0,89.0,9966.0,18,0.19881791,0.0033440914,0.4875763,8,0.9994945,0.9588108,2,0.12139981,0.0,0.0,0.96435237,high_20nA,123.93244,0,0,0,0,1,3,1,0.99205405,40.850338,86.0,89.0,-49.5,0.0,130.32939,quiet,1,0,high_20nA,3,no_lowering,broad_late,common,mult1_ds0_staveB2,-0.19056849,0.82021177,0,0,0,0.48948617355140944
44,sample_i_analysis,982,538,B2,0,2563.0,8,19073.0,19044.0,2568.0,19380.0,6800.0,2.0,-22.0,22.0,9363.0,18,0.28170714,0.00020972054,0.63964766,8,0.99847955,0.8946547,2,0.10924698,0.0,0.0,1.0071697,high_20nA,31.176914,0,1,0,1,1,2,2,6.0186653,9.643651,-22.0,22.0,12.0,9.0,33.79349,quiet,1,0,high_20nA,2,mild_lowering,broad_late,mild,mult1_ds0_staveB2,0.45435736,-0.2932785,1,0,0,0.4721993381514618
44,sample_i_analysis,984,540,B2,0,1377.0,8,9194.0,9191.0,1377.0,9275.0,6778.0,1.5,-3.0,4.0,8155.0,18,0.20078312,0.00032629975,0.5443768,7,0.9996737,0.7690632,2,0.053013798,0.0,0.0,1.0000002,high_20nA,5.2201533,0,1,0,1,1,0,2,4.9982686,1.5811388,-3.0,4.0,3.0,0.0,5.2440443,quiet,1,0,high_20nA,0,no_lowering,compact,mild,mult1_ds0_staveB2,-0.5606656,-0.5373314,0,0,0,0.4347290620892114
44,sample_i_analysis,986,542,B2,0,4009.0,7,34250.0,34235.0,4009.0,35121.0,6739.0,7.5,-12.0,27.0,10748.0,18,0.36026278,0.00064233574,0.6598832,9,0.999562,0.891993,4,0.25442755,0.0,0.0,1.0,high_20nA,30.483603,0,0,0,0,1,4,1,6.169887,10.476164,-12.0,27.0,3.5,0.0,31.348845,quiet,1,0,high_20nA,4,no_lowering,broad_late,mild,mult1_ds0_staveB2,0.8974589,-0.2776792,1,0,0,0.47145681443181237
44,sample_i_analysis,987,543,B2,0,3920.0,4,35582.0,35299.0,2801.0,19675.0,6891.0,141.5,2245.0,2245.0,10811.0,18,0.17958519,0.06289697,0.4375527,9,0.99204654,0.88494897,4,0.19311224,0.0,0.0,0.7582059,high_20nA,3178.061,1,0,0,0,1,3,0,28.449234,1057.0138,2245.0,2245.0,-1260.5,135.0,3348.963,adaptive_lowering,1,0,high_20nA,3,moderate_lowering,broad_late,extreme,mult1_ds0_staveB2,-0.51356065,6.054183,0,1,0,0.46948165891711524
44,sample_i_analysis,989,545,B2,0,3657.5,7,32065.0,32048.0,3657.5,32828.0,6762.5,3.5,-17.0,17.0,10420.0,18,0.30921566,0.00021830657,0.63023543,8,0.9994698,0.9548872,4,0.24730007,0.0,0.0,1.0,high_20nA,24.295061,0,0,0,0,1,3,1,1.5565457,7.3993244,-17.0,17.0,12.0,3.5,25.39685,quiet,1,0,high_20nA,3,mild_lowering,broad_late,mild,mult1_ds0_staveB2,0.6735857,-0.3655584,1,0,0,0.48846153670249604
44,sample_i_analysis,992,548,B2,0,2764.5,6,21805.5,18874.0,1808.0,11114.0,7983.5,870.5,2523.0,2523.0,10748.0,18,0.069592535,0.08773016,0.3595423,8,0.8655614,0.90631217,2,-0.22915536,-0.43063843,0.22915536,0.052910686,high_20nA,3672.7139,1,0,1,0,1,2,1,27.527578,979.4306,2523.0,2523.0,-1827.0,1165.5,3879.2695,adaptive_lowering,1,0,high_20nA,2,large_lowering,broad_late,broad_late_anomaly,mult1_ds0_staveB2,-1.2155092,6.4677787,0,1,0,0.4754269437226373
44,sample_i_analysis,995,551,B2,0,5701.5,6,51348.0,51341.0,5661.0,52224.0,6755.5,3.5,81.0,83.0,12457.0,18,0.33471605,0.0015774714,0.565504,11,0.9998637,0.73620975,2,0.33210558,0.0,0.0,0.9836199,high_20nA,116.02694,0,0,0,0,1,5,1,0.36309826,39.35416,81.0,83.0,-37.0,0.0,122.46938,quiet,1,0,high_20nA,5,no_lowering,broad_late,common,mult1_ds0_staveB2,0.29764387,0.6054659,0,0,0,0.42403272421495647
44,sample_i_analysis,998,554,B2,0,6927.0,5,57064.0,57054.0,6662.0,54461.0,6722.0,5.0,530.0,536.0,13649.0,18,0.3144189,0.009287817,0.5231845,9,0.99982476,0.660026,2,0.30893606,0.0,0.0,0.9501879,high_20nA,753.8043,0,0,0,0,1,5,0,7.578832,264.0341,530.0,536.0,-270.0,0.0,798.6927,sloped,1,0,high_20nA,5,no_lowering,broad_late,broad_late_anomaly,mult1_ds0_staveB2,-0.29302368,5.619741,0,1,0,0.3975998016560855
44,sample_i_analysis,999,555,B2,0,5956.5,6,52642.0,52632.0,5897.5,53233.0,6773.5,5.0,118.0,128.0,12730.0,18,0.32724822,0.0022985449,0.5520782,10,0.99981004,0.7127508,2,0.32678586,0.0,0.0,0.9799063,high_20nA,174.16371,0,0,0,0,1,5,1,0.47815886,59.91035,118.0,128.0,-55.5,0.0,184.11206,quiet,1,0,high_20nA,5,no_lowering,broad_late,common,mult1_ds0_staveB2,0.073714875,1.211048,0,0,0,0.41614389882231506
44,sample_i_analysis,1000,556,B2,0,6345.0,6,64317.0,64313.0,6323.5,67404.0,6746.0,2.0,43.0,47.0,13091.0,18,0.36582863,0.0006996595,0.6387114,13,0.99993783,0.9821907,4,0.5555556,0.0,0.0,0.9897375,high_20nA,63.73382,0,1,0,0,1,5,1,1.235017,22.062412,43.0,47.0,-20.5,0.0,67.414764,quiet,2,1,high_20nA,5,no_lowering,broad_late,common,mult2_ds1_staveB2,1.5492342,0.044314116,1,0,0,0.4955076795690788
44,sample_i_analysis,1000,556,B4,1,5453.0,11,34513.0,34482.0,5453.5,37517.5,7029.0,0.0,-3.0,3.0,12482.0,18,0.6507113,0.0,0.99860924,8,0.99910176,0.6988813,3,0.5701449,0.0,0.0,1.0002661,high_20nA,4.2426405,0,1,0,1,1,4,3,12.703168,1.5,-3.0,3.0,1.5,0.0,4.5,quiet,2,1,high_20nA,4,no_lowering,broad_late,broad_late_anomaly,mult2_ds1_staveB4,2.5619876,-0.5713838,1,0,0,0.4113773672968114
44,sample_i_analysis,1002,558,B2,0,5570.0,4,47302.0,46551.0,3245.5,15032.0,7176.0,375.5,4670.0,4670.0,12746.0,18,0.25201893,0.09828337,0.45446283,9,0.9841233,0.656553,3,0.16894075,0.0,0.0,0.8598622,high_20nA,6615.0435,1,0,0,0,1,5,0,30.048594,2166.1084,4670.0,4670.0,-2700.0,376.0,6960.6895,adaptive_lowering,1,0,high_20nA,5,large_lowering,broad_late,extreme,mult1_ds0_staveB2,-0.7564685,6.1509094,0,1,0,0.3963368404978536
44,sample_i_analysis,1004,559,B2,0,5233.0,6,46002.0,45969.0,5233.0,47376.0,6769.0,15.5,-42.0,42.0,12002.0,18,0.34659362,0.00067388377,0.59732187,11,0.99928266,0.7443149,3,0.30995604,0.0,0.0,1.0,high_20nA,61.386074,0,0,0,0,1,4,1,1.2188438,16.777962,-42.0,42.0,32.0,12.0,62.876865,quiet,1,0,high_20nA,4,mild_lowering,broad_late,common,mult1_ds0_staveB2,0.4657152,0.013765726,1,0,0,0.4267090220629954
44,sample_i_analysis,1005,560,B2,0,1430.0,7,9814.0,9805.0,1425.0,9809.0,6775.0,4.5,-2.0,19.0,8205.0,18,0.1736295,0.0012227431,0.49938864,6,0.9990829,0.8874126,2,0.053146854,0.0,0.0,0.99304366,high_20nA,19.627787,0,0,0,0,1,0,1,6.54709,6.837397,-2.0,19.0,10.5,0.0,20.291624,quiet,1,0,high_20nA,0,no_lowering,compact,broad_late_anomaly,mult1_ds0_staveB2,-0.6098594,-0.33032554,0,0,0,0.47017414425636156
44,sample_i_analysis,1009,564,B2,0,1453.0,7,10414.0,10408.0,1453.0,10527.0,6748.0,3.0,-19.0,19.0,8201.0,18,0.19982715,0.0014403687,0.51459575,8,0.99942386,0.89332414,2,0.098417066,0.0,0.0,1.0000002,high_20nA,27.037012,0,0,0,1,1,0,1,3.825757,7.4665923,-19.0,19.0,10.5,0.0,27.88817,quiet,1,0,high_20nA,0,no_lowering,broad_late,mild,mult1_ds0_staveB2,-0.26016918,-0.24437237,0,0,0,0.4718284203966238
44,sample_i_analysis,1018,573,B2,0,5757.0,5,50209.0,50206.0,5684.0,50379.0,6761.0,1.5,146.0,149.0,12518.0,18,0.3183493,0.0029078452,0.54792964,10,0.9999403,0.7785305,2,0.29564008,0.0,0.0,0.9772053,high_20nA,208.61269,0,0,0,0,1,5,0,0.67085075,73.01541,146.0,149.0,-71.5,0.0,221.0164,quiet,1,0,high_20nA,5,no_lowering,broad_late,common,mult1_ds0_staveB2,0.19003333,1.5867032,0,0,0,0.43773805841322655
44,sample_i_analysis,1023,578,B2,0,5136.5,6,44405.0,44358.0,5117.0,45332.0,6774.5,19.5,61.0,61.0,11911.0,18,0.33991668,0.00087827945,0.5952145,10,0.99894154,0.7399007,4,0.28570038,0.0,0.0,0.995219,high_20nA,88.44348,0,0,0,0,1,4,1,2.0229597,23.478714,61.0,61.0,-43.0,24.5,92.70113,adaptive_lowering,1,0,high_20nA,4,mild_lowering,broad_late,mild,mult1_ds0_staveB2,0.32890576,0.2961872,0,0,0,0.4252545589021705
44,sample_i_analysis,1024,579,B2,0,4916.0,6,44810.0,44801.0,4916.0,46286.0,6777.0,4.5,-14.0,15.0,11693.0,18,0.37281856,0.00031243026,0.63131,11,0.99979913,0.827502,2,0.34377542,0.0,0.0,0.99999976,high_20nA,21.00595,0,0,0,0,1,4,1,0.98767346,6.264982,-14.0,15.0,11.5,0.0,21.453438,quiet,1,0,high_20nA,4,no_lowering,broad_late,common,mult1_ds0_staveB2,0.879318,-0.39277655,1,0,0,0.4528049800791875
44,sample_i_analysis,1025,580,B2,0,5362.5,6,47265.0,47249.0,5362.5,48883.0,6725.5,6.5,-22.0,22.0,12088.0,18,0.37133184,0.00027504496,0.62311435,11,0.9996615,0.78573424,2,0.35365966,0.0,0.0,1.0,high_20nA,31.78443,0,0,0,0,1,4,1,0.72326016,8.231039,-22.0,22.0,14.5,2.5,32.280025,quiet,1,0,high_20nA,4,mild_lowering,broad_late,common,mult1_ds0_staveB2,0.7436951,-0.29665035,1,0,0,0.44000625641508684
44,sample_i_analysis,1026,581,B2,0,3832.0,7,31653.0,31632.0,3828.0,32330.0,6743.0,6.0,23.0,23.0,10575.0,18,0.34211606,0.00037911098,0.65703094,8,0.99933654,0.91544884,4,0.23042798,0.0,0.0,0.99858475,high_20nA,33.075672,0,0,0,0,1,3,1,5.903311,9.420722,23.0,23.0,-16.5,6.0,34.391132,quiet,2,1,high_20nA,3,mild_lowering,broad_late,mild,mult2_ds1_staveB2,0.88493913,-0.27060875,1,0,0,0.47792915331231284
44,sample_i_analysis,1026,581,B4,1,4496.0,7,40367.0,40361.0,4494.0,42056.0,7011.0,2.0,6.0,8.0,11507.0,18,0.41164812,9.9090845e-05,0.6673768,11,0.99985135,0.7907028,3,0.4277135,0.0,0.0,0.99840164,high_20nA,10.198039,0,0,0,0,1,4,1,3.2495966,3.0,6.0,8.0,-5.0,0.0,10.440307,quiet,2,1,high_20nA,4,no_lowering,broad_late,mild,mult2_ds1_staveB4,1.1494081,-0.50934696,1,0,0,0.44156004618445666
44,sample_i_analysis,1027,582,B2,0,6514.5,6,53923.0,53910.0,6502.5,55771.0,6760.5,6.5,30.0,30.0,13275.0,18,0.35893774,0.0004450791,0.5899802,10,0.9997589,0.6807123,2,0.4060941,0.0,0.0,0.99760604,high_20nA,42.92144,0,0,0,0,1,5,1,0.33786392,11.565034,30.0,30.0,-18.5,0.0,43.974426,quiet,1,0,high_20nA,5,no_lowering,broad_late,common,mult1_ds0_staveB2,0.23533747,-0.17968255,0,0,0,0.40501416553060954
44,sample_i_analysis,1029,583,B2,0,2783.0,7,20320.0,20302.0,2758.0,20115.0,6789.0,9.0,62.0,62.0,9572.0,18,0.18533465,0.00246063,0.47519684,7,0.99911416,0.81422925,2,0.09090909,0.0,0.0,0.96705127,high_20nA,88.14193,0,0,0,0,1,2,1,1.4939421,24.758837,62.0,62.0,-28.0,5.0,91.24692,quiet,1,0,high_20nA,2,mild_lowering,compact,mild,mult1_ds0_staveB2,-0.7326811,0.40759107,0,0,0,0.44880174320569916
44,sample_i_analysis,1030,584,B2,0,5814.0,5,50790.0,50768.0,5178.0,41727.0,6752.0,11.0,1272.0,1272.0,12566.0,18,0.2951762,0.0250443,0.5154558,11,0.99956685,0.6854145,3,0.26814586,0.0,0.0,0.8154788,high_20nA,1798.9133,0,0,0,0,1,5,0,11.366691,630.57196,1272.0,1272.0,-647.0,1.0,1906.1978,range_spike,1,0,high_20nA,5,mild_lowering,broad_late,broad_late_anomaly,mult1_ds0_staveB2,-0.13750198,5.9204016,0,1,0,0.4066741421155039
44,sample_i_analysis,1031,585,B2,0,1167.5,0,1196.0,-30705.0,194.5,332.0,11366.5,166.0,-1471.0,1471.0,12534.0,18,0.0,1.0,0.0,1,-25.673077,0.0,0,-3.383726,-27.324198,3.4798965,18.0,high_20nA,2086.9207,0,0,1,1,1,0,0,84.061424,603.4884,-1471.0,1471.0,764.0,293.5,2185.8687,adaptive_lowering,1,0,high_20nA,0,large_lowering,early_pretrigger,extreme,mult1_ds0_staveB2,-5.200102,6.0377975,0,1,0,0.0
44,sample_i_analysis,1032,586,B2,0,6613.5,5,56795.0,56789.0,6164.0,51157.0,6738.5,3.0,899.0,902.0,13352.0,18,0.31115416,0.015828859,0.52237874,9,0.9998944,0.66417176,2,0.30747712,0.0,0.0,0.9168749,high_20nA,1273.5046,0,0,0,0,1,5,0,10.375619,448.7569,899.0,902.0,-452.5,0.0,1350.2546,range_spike,1,0,high_20nA,5,no_lowering,broad_late,broad_late_anomaly,mult1_ds0_staveB2,-0.29742143,5.92,0,1,0,0.39910048538746307
44,sample_i_analysis,1033,587,B2,0,2725.0,7,19467.0,19467.0,2700.0,19274.0,6742.0,0.0,50.0,50.0,9467.0,18,0.17439769,0.0025684491,0.46334824,7,1.0,0.79779816,2,0.089174315,0.0,0.0,0.97093034,high_20nA,70.71068,0,0,0,0,1,2,1,0.8326092,25.0,50.0,50.0,-25.0,0.0,75.0,quiet,1,0,high_20nA,2,no_lowering,compact,common,mult1_ds0_staveB2,-0.85238904,0.26247606,0,0,0,0.4437640308774789
