light_yield_scale,material_depth_slope,saturation_smear_correction,train_res68_frac,train_bias_frac
1.0,-0.06,0.060000000000000005,0.11922101416849554,0.08184383585687376
0.9600000000000001,0.039999999999999994,0.04,0.12024706823798387,-0.10618138618167
1.04,-0.06,0.0,0.12038314149588891,0.1053910348749259
1.06,-0.020000000000000004,0.060000000000000005,0.1211020988507734,0.08379186964655341
0.9600000000000001,-0.08,0.08,0.1211116283342734,0.06969323262192784
0.9400000000000001,0.020000000000000004,0.0,0.12191575110751326,-0.11000189219150168
1.0,0.039999999999999994,-0.04,0.12219466308741823,-0.08702707556513664
0.9400000000000001,0.0,-0.04,0.12264694719454201,-0.08728639257110407
0.9600000000000001,0.039999999999999994,0.019999999999999997,0.12267227915285418,-0.1111201614447151
1.02,0.08,0.08,0.1231813606900755,-0.10473091051977582
1.0,0.06000000000000001,0.0,0.12352755527915704,-0.11153122269274722
1.02,-0.06,0.04,0.1236814771266078,0.10023042292809878
1.02,0.08,0.060000000000000005,0.12371484054625738,-0.10752738503001898
0.9800000000000001,0.039999999999999994,-0.02,0.12422182998768808,-0.10384106756473473
1.08,-0.020000000000000004,0.04,0.1243926100500029,0.10092139646885293
1.02,0.08,0.04,0.12481192162889744,-0.11074005275590548
0.92,0.0,-0.02,0.12570799675238298,-0.1053013068034884
1.08,0.0,0.08,0.1257392133868987,0.07495631823884849
1.02,-0.04,0.08,0.12670277419324613,0.07581371609189273
1.02,-0.08,-0.04,0.12678351052046846,0.10837319652248006
1.02,-0.08,-0.02,0.12682502141406937,0.11010923004373316
0.9800000000000001,-0.08,0.060000000000000005,0.12697236520405902,0.0893164771447522
1.02,0.08,0.019999999999999997,0.1272489613591317,-0.11573011822068284
1.04,-0.06,0.019999999999999997,0.1274818224366259,0.11574475168375636
0.92,0.020000000000000004,0.08,0.1282956918352297,-0.11086436989304554
1.06,0.08,-0.04,0.12847408979117908,-0.09388152101937954
0.9800000000000001,0.06000000000000001,0.08,0.12871689988232393,-0.11071434282979423
0.92,0.020000000000000004,0.060000000000000005,0.12888974819496948,-0.11334120732832528
1.02,-0.08,0.0,0.1290200106729772,0.11392790614578921
1.08,-0.04,-0.04,0.12908183279559185,0.11082058697200534
1.08,-0.04,-0.02,0.12920068307671131,0.11255752202608112
0.9800000000000001,0.06000000000000001,0.060000000000000005,0.12930699974552468,-0.11341234279409568
1.04,0.08,-0.02,0.12968240251332824,-0.10952128017148009
0.92,0.020000000000000004,0.04,0.1299716088877976,-0.1162652210942941
0.9600000000000001,0.020000000000000004,-0.04,0.13016154982527908,-0.09566601106358827
0.9800000000000001,0.06000000000000001,0.04,0.13041542675173162,-0.1165684015579352
0.9600000000000001,0.039999999999999994,0.0,0.13082406907927494,-0.11904837489898933
1.08,-0.04,0.0,0.13140668743532574,0.11637539234170446
1.04,-0.04,0.060000000000000005,0.1315780221799631,0.09422178248892624
1.0,-0.08,0.04,0.1318789966307499,0.1083094553452589
0.92,0.020000000000000004,0.019999999999999997,0.1323760566260381,-0.12109149874590791
1.02,0.06000000000000001,-0.04,0.1325262177068008,-0.09842156238435339
0.9800000000000001,0.06000000000000001,0.019999999999999997,0.13286387308277986,-0.12149675221464304
0.9400000000000001,0.020000000000000004,-0.02,0.13306448901280502,-0.11309076854256113
1.0,0.06000000000000001,-0.02,0.13443948390356814,-0.11465776688654172
1.02,0.08,0.0,0.13533154153238433,-0.12356835063898192
1.06,-0.04,0.04,0.13541640994930648,0.11194884546958078
1.0,-0.06,0.08,0.13546210233144962,0.08449878784069574
1.02,-0.08,0.019999999999999997,0.13612661041854882,0.1243760784989988
0.9400000000000001,0.039999999999999994,0.08,0.13662067544430195,-0.11921291834333277
0.9400000000000001,0.039999999999999994,0.060000000000000005,0.13726995569647973,-0.12177712579066244
1.06,-0.020000000000000004,0.08,0.13741819970815758,0.08646965101736581
0.9400000000000001,0.039999999999999994,0.04,0.1383778162972486,-0.12480260730288512
1.08,-0.04,0.019999999999999997,0.13854186590201367,0.12680376556792922
0.9800000000000001,0.039999999999999994,-0.04,0.13894240063728067,-0.10528653405383381
1.06,-0.06,-0.04,0.1389599052208363,0.12103329321882056
1.06,-0.06,-0.02,0.13957260273972627,0.12279181437214247
1.0,0.08,0.08,0.13997268084914669,-0.12228520639193713
0.92,0.0,-0.04,0.14041410124096596,-0.10670583102703807
0.92,0.020000000000000004,0.0,0.14043118130198792,-0.1289380221448741
1.0,0.08,0.060000000000000005,0.14063284801478235,-0.12502684806864608
0.9400000000000001,0.039999999999999994,0.019999999999999997,0.14081475567940266,-0.1296384914146168
0.9800000000000001,0.06000000000000001,0.0,0.14089767153879598,-0.12930059823889223
1.02,-0.06,0.060000000000000005,0.1409099941056871,0.1034807125740112
0.9600000000000001,0.039999999999999994,-0.02,0.14160172680722163,-0.1221300253695361
1.08,-0.020000000000000004,0.060000000000000005,0.14168315935097467,0.10424077284743172
1.0,0.08,0.04,0.14174813503776748,-0.1281765223097113
1.06,-0.06,0.0,0.14181572120084474,0.12664855477636688
0.9800000000000001,-0.08,0.08,0.14336360124708392,0.09197850830155133
1.04,0.08,-0.04,0.14409520522875457,-0.11097809609448567
1.0,0.08,0.019999999999999997,0.14421923021691602,-0.1330687433536106
1.04,-0.06,0.04,0.14531914469814902,0.1218035684757085
1.02,0.08,-0.02,0.1458027256429723,-0.12664587093741309
0.9600000000000001,0.06000000000000001,0.08,0.1461860651245356,-0.1288630297108188
0.9600000000000001,0.06000000000000001,0.060000000000000005,0.1468687575284474,-0.13150596845135903
0.9400000000000001,0.020000000000000004,-0.04,0.1475302637978611,-0.11450630249976347
1.04,-0.04,0.08,0.14786959202569153,0.09690810268192973
1.04,-0.08,-0.04,0.14789175379829078,0.13010600429743058
0.9600000000000001,0.06000000000000001,0.04,0.147983576693051,-0.1345976178526712
1.0,0.06000000000000001,-0.04,0.14876760681807988,-0.11609957096505236
1.04,-0.08,-0.02,0.14877511963812376,0.13187607769164933
0.9400000000000001,0.039999999999999994,0.0,0.14878350966396933,-0.13740153375526037
1.06,-0.06,0.019999999999999997,0.14892145040264632,0.13720138152382855
1.0,-0.08,0.060000000000000005,0.14904392636386118,0.1115474256579104
0.9600000000000001,0.06000000000000001,0.019999999999999997,0.15043815701874505,-0.1394253899245483
1.04,-0.08,0.0,0.15102036474553304,0.13576962979570667
0.92,0.020000000000000004,-0.02,0.1510572161089847,-0.13196117772250676
0.9800000000000001,0.06000000000000001,-0.02,0.15129364768994766,-0.1323646115488107
1.0,0.08,0.0,0.1521599981960056,-0.14075328494017836
1.06,-0.04,0.060000000000000005,0.15274804174623252,0.11526450907525194
1.02,-0.08,0.04,0.1539928661199312,0.13047564445216397
0.92,0.039999999999999994,0.08,0.15474077621776172,-0.13795306901687887
0.92,0.039999999999999994,0.060000000000000005,0.15542477361485957,-0.1404627188589463
0.9600000000000001,0.039999999999999994,-0.04,0.15573761662917202,-0.12354599254253115
1.08,-0.04,0.04,0.15647473909599344,0.13292901236523308
0.92,0.039999999999999994,0.04,0.15654019888527013,-0.14342382842410037
0.9800000000000001,0.08,0.08,0.15695190753081023,-0.13983950226409836
1.02,-0.06,0.08,0.15732872169650702,0.10618876359750971
0.9800000000000001,0.08,0.060000000000000005,0.15764654386949337,-0.14252631110727315
1.08,-0.020000000000000004,0.08,0.15811567239565774,0.10696907839505189
1.04,-0.08,0.019999999999999997,0.15815588257386723,0.14642266827348902
0.9600000000000001,0.06000000000000001,0.0,0.1583188093627761,-0.1470699737850372
0.9800000000000001,0.08,0.04,0.15875940801820154,-0.14561299186351698
0.92,0.039999999999999994,0.019999999999999997,0.1589833056300727,-0.14815682138451863
0.9400000000000001,0.039999999999999994,-0.02,0.15907035611637624,-0.14041898317433732
1.02,0.08,-0.04,0.15972982893454657,-0.1280746711695917
1.08,-0.06,-0.04,0.16001904405218037,0.14218486478898698
1.08,-0.06,-0.02,0.160946797891139,0.14397656558671118
0.9800000000000001,0.08,0.019999999999999997,0.16122766063597377,-0.15040736848653835
1.0,0.08,-0.02,0.1621756553905805,-0.14377046170334618
1.04,-0.06,0.060000000000000005,0.16266401609071704,0.1251175892911488
1.08,-0.06,0.0,0.16321960840947938,0.14790607467780767
0.9400000000000001,0.06000000000000001,0.08,0.16375988512976292,-0.14701171659184353
0.9400000000000001,0.06000000000000001,0.060000000000000005,0.1644653474320994,-0.1495995941086225
0.92,0.020000000000000004,-0.04,0.1649786065125403,-0.13334659393593887
0.9800000000000001,0.06000000000000001,-0.04,0.16515421320364468,-0.13377757954575123
0.9400000000000001,0.06000000000000001,0.04,0.16557907777033745,-0.15262683414740738
1.0,-0.08,0.08,0.1655814797789672,0.11426378398117473
0.92,0.039999999999999994,0.0,0.16678990446586406,-0.1557546926115314
1.06,-0.06,0.04,0.1669935169710184,0.14337671402331842
0.9400000000000001,0.06000000000000001,0.019999999999999997,0.16803072603493074,-0.1573540276344536
0.9600000000000001,0.06000000000000001,-0.02,0.16824560071476852,-0.15007145621107984
0.9800000000000001,0.08,0.0,0.16901145766150455,-0.15793821924137474
1.06,-0.04,0.08,0.16933392291876312,0.11800248927196695
1.06,-0.08,-0.04,0.16978705949194456,0.15183881207238142
1.08,-0.06,0.019999999999999997,0.17044384319679282,0.15865801136390087
1.06,-0.08,-0.02,0.1707355963488242,0.15364292533956586
1.02,-0.08,0.060000000000000005,0.1714767852796549,0.13377837417106853
0.9400000000000001,0.039999999999999994,-0.04,0.1727316345008306,-0.14180545103122832
1.06,-0.08,0.0,0.17302378056789794,0.15761135344562427
0.9600000000000001,0.08,0.08,0.17398007610245633,-0.15739379813625953
1.08,-0.04,0.060000000000000005,0.17404248557209195,0.13630723566157726
0.9600000000000001,0.08,0.060000000000000005,0.1746957989832054,-0.16002577414590013
1.0,0.08,-0.04,0.17567097729859882,-0.1451712462446978
0.9400000000000001,0.06000000000000001,0.0,0.17575018149080682,-0.16483934933118238
0.9600000000000001,0.08,0.04,0.17579783589398046,-0.16304946141732274
1.04,-0.08,0.04,0.1763458761227298,0.15264183355906913
0.92,0.039999999999999994,-0.02,0.17659233715122766,-0.1587079409791387
0.9600000000000001,0.08,0.019999999999999997,0.17825355694538053,-0.16774599361946613
0.9800000000000001,0.08,-0.02,0.1786017881591783,-0.1608950524692792
1.04,-0.06,0.08,0.17942683460312545,0.12787873935432362
1.06,-0.08,0.019999999999999997,0.18030116784376865,0.16846925804797933
0.92,0.06000000000000001,0.08,0.18139206325761895,-0.16516040347286814
0.9600000000000001,0.06000000000000001,-0.04,0.18165064791456847,-0.1514555881264501
0.92,0.06000000000000001,0.060000000000000005,0.18211089925123913,-0.1676932197658858
0.92,0.06000000000000001,0.04,0.1832172958724621,-0.17065605044214333
1.06,-0.06,0.060000000000000005,0.18468472718569418,0.14675446600828623
0.9400000000000001,0.06000000000000001,-0.02,0.18525460907610264,-0.1677783008733492
0.92,0.06000000000000001,0.019999999999999997,0.18564831198917783,-0.17528266534435893
0.9600000000000001,0.08,0.0,0.18588219399181732,-0.17512315354257113
1.02,-0.08,0.08,0.18834457374005203,0.13654905966079833
1.08,-0.06,0.04,0.1888296470743981,0.16494985957092817
0.92,0.039999999999999994,-0.04,0.18979203117239943,-0.1600649095199256
1.08,-0.04,0.08,0.19097284533573275,0.13909687586200392
0.9400000000000001,0.08,0.08,0.19103942037566587,-0.17494809400842093
0.9800000000000001,0.08,-0.04,0.1916550538837823,-0.16226782131980375
1.08,-0.08,-0.04,0.1917498638283138,0.17357161984733194
0.9400000000000001,0.08,0.060000000000000005,0.1917571560983966,-0.17752523718452728
1.08,-0.08,-0.02,0.1926851821847879,0.17540977298748223
0.9400000000000001,0.08,0.04,0.19285627750371023,-0.18048593097112856
0.92,0.06000000000000001,0.0,0.19320246581941694,-0.1826087248773275
1.04,-0.08,0.060000000000000005,0.19415192649943705,0.1560093226842267
0.9600000000000001,0.08,-0.02,0.19508691567975478,-0.1780196432352122
1.08,-0.08,0.0,0.19508709462906096,0.17945307709554165
0.9400000000000001,0.08,0.019999999999999997,0.19529720048214053,-0.18508461875239396
0.9400000000000001,0.06000000000000001,-0.04,0.19820667124519678,-0.1691335967071492
1.06,-0.08,0.04,0.19878834173434184,0.17480802266597448
1.06,-0.06,0.08,0.20169592348347745,0.14956871511113762
0.92,0.06000000000000001,-0.02,0.20230985807699037,-0.1854851455356183
1.08,-0.08,0.019999999999999997,0.20249754319755559,0.19051584782246953
0.9400000000000001,0.08,0.0,0.20275427845622665,-0.19230808784376766
1.08,-0.06,0.060000000000000005,0.20681147787714702,0.16839134272542366
0.9600000000000001,0.08,-0.04,0.20771726734642232,-0.17936439639490973
0.92,0.08,0.08,0.2081093394591144,-0.19250238988058227
0.92,0.08,0.060000000000000005,0.208822552472854,-0.19502470022315443
0.92,0.08,0.04,0.20991886154629877,-0.19792240052493443
1.04,-0.08,0.08,0.2112187004227609,0.15883433534042188
0.9400000000000001,0.08,-0.02,0.21156044170652308,-0.1951442340011454
0.92,0.08,0.019999999999999997,0.2123312184309133,-0.20242324388532182
0.92,0.06000000000000001,-0.04,0.21482048948579624,-0.18681160528784818
1.06,-0.08,0.060000000000000005,0.21686300938959693,0.17824027119738511
0.92,0.08,0.0,0.21962317097076275,-0.20949302214496415
1.08,-0.08,0.04,0.2212657189621706,0.19697421177287966
0.9400000000000001,0.08,-0.04,0.22373834153469982,-0.19646097147001587
1.08,-0.06,0.08,0.224034739659648,0.17125869086795148
0.92,0.08,-0.02,0.22806446419566836,-0.21226882476707848
1.06,-0.08,0.08,0.23421159897722207,0.18111961102004548
1.08,-0.08,0.060000000000000005,0.23961696902129234,0.20047121971054327
0.92,0.08,-0.04,0.23986254990632347,-0.21355754654512193
1.08,-0.08,0.08,0.2572666377815568,0.20340488669966894
