run,group,event_index,eventno,evt,stave,stave_idx,amplitude_adc,peak_sample,baseline_adc,ceiling_adc,true_amplitude_adc,true_t50,is_saturated
54,sample_i_analysis,1406,245389,5419,B6,2,3047.5,7,6922.5,2400.0,3047.5,5.0380167961120605,1
54,sample_i_analysis,1427,245410,5439,B6,2,1638.5,8,6939.5,3200.0,1638.5,5.458151340484619,0
54,sample_i_analysis,1475,245458,5485,B4,1,3079.5,8,7127.5,4200.0,3079.5,3.06286358833313,0
54,sample_i_analysis,1535,245518,5539,B4,1,3108.5,9,6992.5,2400.0,3108.5,7.572688102722168,1
54,sample_i_analysis,1535,245518,5539,B6,2,1356.0,11,6932.0,3200.0,1356.0,8.509909629821777,0
54,sample_i_analysis,1718,245701,5713,B4,1,3768.0,8,7022.0,4200.0,3768.0,6.159101486206055,0
54,sample_i_analysis,1718,245701,5713,B6,2,4133.0,8,6939.0,2400.0,4133.0,6.575627326965332,1
54,sample_i_analysis,1785,245768,5775,B6,2,2462.0,11,6927.0,3200.0,2462.0,8.807547569274902,0
54,sample_i_analysis,1809,245792,5798,B8,3,4274.5,6,6918.5,4200.0,4274.5,5.117203712463379,1
54,sample_i_analysis,1834,245817,5819,B2,0,6020.0,6,6755.0,2400.0,6020.0,4.2244954109191895,1
54,sample_i_analysis,2113,246096,6077,B6,2,3892.5,7,6926.5,3200.0,3892.5,5.408262252807617,1
54,sample_i_analysis,2139,246122,6102,B4,1,3946.5,7,7022.5,4200.0,3946.5,5.406163215637207,0
54,sample_i_analysis,2161,246144,6123,B8,3,3294.0,9,6906.0,2400.0,3294.0,7.027796268463135,1
54,sample_i_analysis,2389,246372,6338,B6,2,3046.0,8,6960.0,3200.0,3046.0,3.629750967025757,0
54,sample_i_analysis,2389,246372,6338,B8,3,3176.0,9,6892.0,4200.0,3176.0,3.820730209350586,0
54,sample_i_analysis,2430,246413,6377,B4,1,1979.5,9,7024.5,2400.0,1979.5,6.573775768280029,0
54,sample_i_analysis,2744,246727,6671,B2,0,5915.0,6,6781.0,3200.0,5915.0,4.407132148742676,1
54,sample_i_analysis,2847,246830,6764,B4,1,2738.0,6,6997.0,4200.0,2738.0,4.163033962249756,0
54,sample_i_analysis,2851,246834,6768,B6,2,3663.5,5,6968.5,2400.0,3663.5,3.3195886611938477,1
54,sample_i_analysis,2948,246931,6860,B6,2,1754.0,7,6940.0,3200.0,1754.0,4.991391658782959,0
54,sample_i_analysis,2972,246955,6879,B2,0,5178.5,6,6769.5,4200.0,5178.5,4.518543243408203,1
54,sample_i_analysis,2976,246959,6883,B6,2,4122.0,6,6926.0,2400.0,4122.0,4.554157257080078,1
54,sample_i_analysis,3038,247021,6940,B8,3,1838.0,9,6905.0,3200.0,1838.0,6.45989990234375,0
54,sample_i_analysis,3136,247119,7034,B6,2,2244.5,5,7231.5,4200.0,2244.5,2.802253246307373,0
54,sample_i_analysis,3663,247646,7517,B6,2,3994.5,7,6951.5,2400.0,3994.5,5.261997699737549,1
54,sample_i_analysis,3787,247770,7633,B4,1,2624.5,10,7010.5,3200.0,2624.5,7.847011566162109,0
54,sample_i_analysis,3827,247810,7670,B4,1,4991.5,7,7103.5,4200.0,4991.5,5.729537487030029,1
54,sample_i_analysis,3866,247849,7705,B4,1,1980.5,6,7045.5,2400.0,1980.5,3.7317306995391846,0
54,sample_i_analysis,3866,247849,7705,B6,2,2330.0,6,6948.0,3200.0,2330.0,4.281925201416016,0
54,sample_i_analysis,3866,247849,7705,B8,3,3150.5,9,6889.5,4200.0,3150.5,4.116344928741455,0
54,sample_i_analysis,3918,247901,7754,B4,1,4085.0,6,6991.0,2400.0,4085.0,4.506972312927246,1
54,sample_i_analysis,3947,247930,7778,B2,0,6355.5,6,6747.5,3200.0,6355.5,4.592617034912109,1
54,sample_i_analysis,4029,248012,7854,B6,2,2908.5,7,6934.5,4200.0,2908.5,5.291168212890625,0
54,sample_i_analysis,4029,248012,7854,B8,3,4286.5,6,6887.5,2400.0,4286.5,5.013690948486328,1
54,sample_i_analysis,4084,248067,7907,B2,0,5736.5,6,6726.5,3200.0,5736.5,4.1575164794921875,1
54,sample_i_analysis,4172,248155,7992,B2,0,5859.0,6,6754.0,4200.0,5859.0,4.810900688171387,1
54,sample_i_analysis,4194,248177,8012,B2,0,5479.5,6,6776.5,2400.0,5479.5,4.137746810913086,1
54,sample_i_analysis,4311,248294,8117,B4,1,2856.0,4,7900.0,3200.0,2856.0,2.339060068130493,0
54,sample_i_analysis,4378,248361,8182,B2,0,5433.5,6,6757.5,4200.0,5433.5,4.733694076538086,1
54,sample_i_analysis,4380,248363,8184,B2,0,4609.0,6,6760.0,2400.0,4609.0,4.826423645019531,1
54,sample_i_analysis,4383,248366,8186,B4,1,2129.5,10,7026.5,3200.0,2129.5,7.285669803619385,0
54,sample_i_analysis,4383,248366,8186,B8,3,1587.0,10,6927.0,4200.0,1587.0,7.696506500244141,0
54,sample_i_analysis,4432,248415,8230,B8,3,3490.5,7,6890.5,2400.0,3490.5,5.377527713775635,1
54,sample_i_analysis,4433,248416,8231,B4,1,3194.5,4,7405.5,3200.0,3194.5,2.5664572715759277,0
54,sample_i_analysis,4521,248504,8310,B6,2,1400.0,8,6922.0,4200.0,1400.0,5.360215187072754,0
54,sample_i_analysis,4578,248561,8364,B4,1,3027.5,9,6999.5,2400.0,3027.5,4.903702259063721,1
54,sample_i_analysis,4745,248728,8521,B4,1,3309.0,7,7034.0,3200.0,3309.0,5.458468914031982,1
54,sample_i_analysis,4807,248790,8579,B2,0,6867.5,6,6777.5,4200.0,6867.5,4.188968181610107,1
54,sample_i_analysis,4872,248855,8636,B4,1,2716.0,7,6997.0,2400.0,2716.0,5.181818008422852,1
54,sample_i_analysis,5071,249054,8817,B4,1,1758.0,9,7045.0,3200.0,1758.0,6.5718607902526855,0
54,sample_i_analysis,5071,249054,8817,B6,2,1419.0,9,6951.0,4200.0,1419.0,6.697390079498291,0
54,sample_i_analysis,5071,249054,8817,B8,3,3055.5,11,6897.5,2400.0,3055.5,6.726029872894287,1
54,sample_i_analysis,5153,249136,8894,B4,1,3470.5,8,7052.5,3200.0,3470.5,6.444706916809082,1
54,sample_i_analysis,5515,249498,9230,B2,0,6463.0,6,6746.0,4200.0,6463.0,4.224742889404297,1
54,sample_i_analysis,5656,249639,9359,B6,2,2837.0,9,6958.0,2400.0,2837.0,6.618215560913086,1
54,sample_i_analysis,5656,249639,9359,B8,3,5681.0,8,6944.0,3200.0,5681.0,6.456189155578613,1
54,sample_i_analysis,5671,249654,9372,B4,1,1355.5,10,7084.5,4200.0,1355.5,7.779246807098389,0
54,sample_i_analysis,5760,249743,9454,B4,1,4956.5,4,7469.5,2400.0,4956.5,2.594872236251831,1
54,sample_i_analysis,5807,249790,9496,B4,1,4776.0,10,7153.0,3200.0,4776.0,8.288713455200195,1
54,sample_i_analysis,5944,249927,9618,B6,2,3665.0,7,6964.0,4200.0,3665.0,5.182585716247559,0
54,sample_i_analysis,6053,250036,9719,B2,0,6845.5,6,7487.5,2400.0,6845.5,4.374891757965088,1
54,sample_i_analysis,6084,250067,9748,B2,0,6902.0,6,6780.0,3200.0,6902.0,4.480116844177246,1
54,sample_i_analysis,6296,250279,9952,B2,0,6825.0,6,6735.0,4200.0,6825.0,4.560323238372803,1
54,sample_i_analysis,6406,250389,10056,B6,2,3122.5,7,6928.5,2400.0,3122.5,5.278935432434082,1
54,sample_i_analysis,6422,250405,10072,B6,2,3439.0,7,6935.0,3200.0,3439.0,5.285096645355225,1
54,sample_i_analysis,6462,250445,10107,B6,2,4124.5,6,6951.5,4200.0,4124.5,4.946689128875732,0
54,sample_i_analysis,6727,250710,10354,B4,1,1569.5,7,7045.5,2400.0,1569.5,4.246829509735107,0
54,sample_i_analysis,6946,250929,10562,B4,1,3100.5,9,7051.5,3200.0,3100.5,4.410680770874023,0
54,sample_i_analysis,6990,250973,10606,B2,0,6166.5,6,6779.5,4200.0,6166.5,4.783195495605469,1
54,sample_i_analysis,7007,250990,10621,B2,0,6772.0,6,6780.0,2400.0,6772.0,4.394040584564209,1
54,sample_i_analysis,7044,251027,10656,B8,3,1612.0,5,7525.0,3200.0,1612.0,2.463071584701538,0
54,sample_i_analysis,7065,251048,10675,B8,3,2901.0,9,6903.0,4200.0,2901.0,5.126101016998291,0
54,sample_i_analysis,7099,251082,10703,B6,2,1710.5,10,6924.5,2400.0,1710.5,7.827086448669434,0
54,sample_i_analysis,7155,251138,10755,B4,1,2355.0,6,7053.0,3200.0,2355.0,3.779082775115967,0
54,sample_i_analysis,7155,251138,10755,B6,2,3431.5,6,6944.5,4200.0,3431.5,4.128294467926025,0
54,sample_i_analysis,7243,251226,10839,B6,2,3573.0,6,7195.0,2400.0,3573.0,5.1537184715271,1
54,sample_i_analysis,7376,251360,10961,B2,0,6126.5,6,6748.5,3200.0,6126.5,4.536768436431885,1
54,sample_i_analysis,7429,251413,11010,B2,0,5316.0,6,6755.0,4200.0,5316.0,4.602876663208008,1
54,sample_i_analysis,7565,251549,11139,B2,0,6910.0,6,6748.0,2400.0,6910.0,4.597531318664551,1
54,sample_i_analysis,7656,251640,11225,B8,3,2776.0,6,6886.0,3200.0,2776.0,3.7585902214050293,0
54,sample_i_analysis,7810,251794,11371,B4,1,2093.0,8,6974.0,4200.0,2093.0,6.310578346252441,0
54,sample_i_analysis,7810,251794,11371,B6,2,2696.0,9,6921.0,2400.0,2696.0,6.593323230743408,1
54,sample_i_analysis,7867,251851,11421,B6,2,3449.5,4,7098.5,3200.0,3449.5,2.8981008529663086,1
54,sample_i_analysis,8025,252009,11570,B8,3,3665.0,11,6903.0,4200.0,3665.0,9.471977233886719,0
54,sample_i_analysis,8138,252122,11668,B4,1,3241.5,7,7012.5,2400.0,3241.5,5.433228015899658,1
54,sample_i_analysis,8295,252279,11818,B8,3,1408.0,4,7296.0,3200.0,1408.0,2.566523551940918,0
54,sample_i_analysis,8317,252301,11838,B4,1,2776.5,6,7043.5,4200.0,2776.5,3.5571374893188477,0
54,sample_i_analysis,8341,252325,11861,B6,2,5014.0,6,6942.0,2400.0,5014.0,4.772599697113037,1
54,sample_i_analysis,8612,252596,12113,B2,0,5110.5,6,8949.5,3200.0,5110.5,4.467891693115234,1
54,sample_i_analysis,8642,252626,12142,B4,1,2320.5,8,6994.5,4200.0,2320.5,5.957116603851318,0
54,sample_i_analysis,8741,252725,12233,B2,0,3125.0,6,6742.0,2400.0,3125.0,3.6383607387542725,1
54,sample_i_analysis,8824,252808,12314,B6,2,4474.5,7,6920.5,3200.0,4474.5,5.451897144317627,1
54,sample_i_analysis,8859,252843,12345,B6,2,2751.5,8,6977.5,4200.0,2751.5,6.505048751831055,0
54,sample_i_analysis,8859,252843,12345,B8,3,2619.0,9,6933.0,2400.0,2619.0,6.646118640899658,1
54,sample_i_analysis,8869,252853,12352,B6,2,1675.5,5,6998.5,3200.0,1675.5,3.202167510986328,0
54,sample_i_analysis,8869,252853,12352,B8,3,2752.5,7,6959.5,4200.0,2752.5,3.3079683780670166,0
54,sample_i_analysis,9078,253062,12539,B2,0,6761.5,6,6731.5,2400.0,6761.5,4.183097839355469,1
54,sample_i_analysis,9132,253116,12592,B4,1,3653.0,10,6999.0,3200.0,3653.0,8.96987247467041,1
54,sample_i_analysis,9164,253148,12623,B6,2,2544.5,8,6942.5,4200.0,2544.5,6.074749946594238,0
54,sample_i_analysis,9164,253148,12623,B8,3,5788.5,7,6891.5,2400.0,5788.5,5.596785068511963,1
54,sample_i_analysis,9364,253348,12806,B8,3,1907.5,8,6894.5,3200.0,1907.5,5.531879425048828,0
54,sample_i_analysis,9382,253366,12822,B4,1,3649.5,6,7013.5,4200.0,3649.5,4.645896911621094,0
54,sample_i_analysis,9555,253539,12987,B6,2,4660.5,7,6973.5,2400.0,4660.5,5.408608913421631,1
54,sample_i_analysis,9599,253583,13028,B4,1,2514.0,9,7025.0,3200.0,2514.0,6.753888130187988,0
54,sample_i_analysis,9599,253583,13028,B6,2,2984.5,9,6924.5,4200.0,2984.5,7.2749834060668945,0
54,sample_i_analysis,9784,253768,13197,B4,1,2236.5,7,7086.5,2400.0,2236.5,4.844524383544922,0
54,sample_i_analysis,10160,254144,13540,B4,1,2477.5,9,7028.5,3200.0,2477.5,6.025189399719238,0
54,sample_i_analysis,10253,254237,13631,B2,0,6127.0,6,6762.0,4200.0,6127.0,4.294428825378418,1
54,sample_i_analysis,10348,254332,13721,B6,2,2681.0,11,6957.0,2400.0,2681.0,8.561979293823242,1
54,sample_i_analysis,10348,254332,13721,B8,3,2445.0,11,6896.0,3200.0,2445.0,8.865755081176758,0
54,sample_i_analysis,10387,254371,13759,B4,1,3632.0,10,7011.0,4200.0,3632.0,8.557315826416016,0
54,sample_i_analysis,10392,254376,13764,B6,2,3605.5,9,6969.5,2400.0,3605.5,7.812466144561768,1
54,sample_i_analysis,10451,254435,13820,B4,1,2255.5,8,7071.5,3200.0,2255.5,5.749715328216553,0
54,sample_i_analysis,10474,254458,13840,B4,1,1915.0,7,7067.0,4200.0,1915.0,4.963797569274902,0
54,sample_i_analysis,10588,254572,13946,B6,2,4257.5,10,6941.5,2400.0,4257.5,8.569743156433105,1
54,sample_i_analysis,10601,254585,13957,B6,2,3050.0,7,6967.0,3200.0,3050.0,5.277596473693848,0
54,sample_i_analysis,10799,254783,14147,B2,0,6632.0,6,6722.0,4200.0,6632.0,4.590608596801758,1
54,sample_i_analysis,10803,254787,14151,B2,0,6192.5,6,6738.5,2400.0,6192.5,4.809226036071777,1
54,sample_i_analysis,10812,254796,14157,B6,2,3766.5,7,6909.5,3200.0,3766.5,5.625988960266113,1
54,sample_i_analysis,10870,254854,14212,B6,2,1599.0,7,6940.0,4200.0,1599.0,5.159643650054932,0
54,sample_i_analysis,10880,254864,14221,B4,1,2107.0,5,7164.0,2400.0,2107.0,3.0854241847991943,0
54,sample_i_analysis,11046,255030,14378,B4,1,3947.0,4,7213.0,3200.0,3947.0,2.746121644973755,1
54,sample_i_analysis,11055,255039,14387,B2,0,6476.5,9,6724.5,4200.0,6476.5,4.8772430419921875,1
54,sample_i_analysis,11064,255048,14396,B2,0,5184.5,6,6766.5,2400.0,5184.5,4.830597400665283,1
54,sample_i_analysis,11178,255162,14501,B2,0,6937.5,6,6755.5,3200.0,6937.5,4.503183841705322,1
54,sample_i_analysis,11264,255248,14581,B2,0,6767.5,5,6740.5,4200.0,6767.5,4.053761005401611,1
54,sample_i_analysis,11300,255284,14614,B4,1,2588.0,5,7158.0,2400.0,2588.0,3.275861978530884,1
54,sample_i_analysis,11300,255284,14614,B6,2,2630.5,6,6976.5,3200.0,2630.5,3.76767897605896,0
54,sample_i_analysis,11311,255295,14623,B6,2,1777.0,5,7039.0,4200.0,1777.0,3.022620916366577,0
54,sample_i_analysis,11311,255295,14623,B8,3,4086.0,4,7276.0,2400.0,4086.0,2.6041817665100098,1
54,sample_i_analysis,11498,255482,14794,B2,0,5455.0,6,6796.0,3200.0,5455.0,4.557692527770996,1
54,sample_i_analysis,11526,255510,14820,B4,1,3174.0,11,7021.0,4200.0,3174.0,9.255390167236328,0
54,sample_i_analysis,11526,255510,14820,B6,2,4466.5,11,6912.5,2400.0,4466.5,9.557766914367676,1
54,sample_i_analysis,11554,255538,14847,B2,0,6770.5,6,6749.5,3200.0,6770.5,4.502028465270996,1
54,sample_i_analysis,11599,255583,14889,B6,2,3596.5,6,6909.5,4200.0,3596.5,4.650271415710449,0
54,sample_i_analysis,11630,255614,14917,B6,2,1955.0,6,6928.0,2400.0,1955.0,4.005000114440918,0
54,sample_i_analysis,11630,255614,14917,B8,3,4241.0,5,6918.0,3200.0,4241.0,3.7570314407348633,1
54,sample_i_analysis,11747,255731,15025,B4,1,4755.5,11,7029.5,4200.0,4755.5,9.360090255737305,1
54,sample_i_analysis,11752,255736,15030,B2,0,5727.0,6,6763.0,2400.0,5727.0,4.897449016571045,1
54,sample_i_analysis,11870,255854,15139,B4,1,3782.5,6,7013.5,3200.0,3782.5,4.500786781311035,1
54,sample_i_analysis,11901,255885,15167,B2,0,6197.0,6,6745.0,4200.0,6197.0,4.705267429351807,1
54,sample_i_analysis,12285,256269,15523,B2,0,6705.0,6,6747.0,2400.0,6705.0,4.32765531539917,1
54,sample_i_analysis,12402,256386,15634,B4,1,5316.5,10,6995.5,3200.0,5316.5,8.966554641723633,1
54,sample_i_analysis,12431,256415,15662,B2,0,6085.0,6,6772.0,4200.0,6085.0,4.148088455200195,1
54,sample_i_analysis,12448,256432,15678,B6,2,2573.5,11,6952.5,2400.0,2573.5,9.19274616241455,1
54,sample_i_analysis,12627,256611,15848,B2,0,6205.0,6,6769.0,3200.0,6205.0,4.379714488983154,1
54,sample_i_analysis,12791,256775,16001,B6,2,3722.0,7,6928.0,4200.0,3722.0,5.488340377807617,0
54,sample_i_analysis,12949,256933,16149,B6,2,3461.0,8,6955.0,2400.0,3461.0,5.77400016784668,1
54,sample_i_analysis,13090,257074,16283,B2,0,5256.5,5,6735.5,3200.0,5256.5,3.6481738090515137,1
54,sample_i_analysis,13168,257152,16355,B8,3,3509.0,9,6920.0,4200.0,3509.0,7.8821234703063965,0
54,sample_i_analysis,13179,257163,16365,B2,0,6864.5,6,6749.5,2400.0,6864.5,4.3899335861206055,1
54,sample_i_analysis,13339,257323,137,B2,0,6452.5,6,6730.5,3200.0,6452.5,4.559303283691406,1
54,sample_i_analysis,13358,257342,155,B2,0,4816.0,6,6747.0,4200.0,4816.0,4.389483451843262,1
54,sample_i_analysis,13359,257343,155,B4,1,3114.0,6,7060.0,2400.0,3114.0,4.453522682189941,1
54,sample_i_analysis,13411,257395,206,B6,2,4250.0,7,6937.0,3200.0,4250.0,5.325917720794678,1
54,sample_i_analysis,13476,257460,266,B4,1,5957.0,9,7056.0,4200.0,5957.0,7.653956413269043,1
54,sample_i_analysis,13498,257483,288,B4,1,1974.0,5,7194.0,2400.0,1974.0,2.8828125,0
54,sample_i_analysis,13498,257483,288,B8,3,5302.0,4,7129.0,3200.0,5302.0,2.7733373641967773,1
54,sample_i_analysis,13557,257542,343,B2,0,5670.5,6,6756.5,4200.0,5670.5,4.541666507720947,1
54,sample_i_analysis,13701,257686,475,B6,2,3081.5,6,6923.5,2400.0,3081.5,4.339221954345703,1
54,sample_i_analysis,13709,257694,482,B4,1,1871.0,4,7994.0,3200.0,1871.0,2.2928006649017334,0
54,sample_i_analysis,13795,257780,561,B6,2,3672.0,6,6941.0,4200.0,3672.0,4.577392101287842,0
54,sample_i_analysis,13847,257832,608,B6,2,1362.0,10,6906.0,2400.0,1362.0,7.411978244781494,0
54,sample_i_analysis,14112,258097,854,B4,1,4954.5,7,7029.5,3200.0,4954.5,5.456619739532471,1
54,sample_i_analysis,14115,258100,857,B2,0,5328.0,6,6741.0,4200.0,5328.0,4.198367118835449,1
54,sample_i_analysis,14117,258102,859,B2,0,5912.0,6,6736.0,2400.0,5912.0,4.38233757019043,1
54,sample_i_analysis,14227,258212,959,B2,0,6360.5,6,6760.5,3200.0,6360.5,4.294712066650391,1
54,sample_i_analysis,14234,258219,964,B4,1,2841.5,4,7459.5,4200.0,2841.5,2.561957836151123,0
54,sample_i_analysis,14732,258718,1421,B6,2,4089.0,7,6958.0,2400.0,4089.0,5.196957111358643,1
54,sample_i_analysis,14806,258792,1488,B8,3,1492.5,7,6892.5,3200.0,1492.5,4.432588577270508,0
54,sample_i_analysis,14833,258819,1514,B8,3,4668.0,7,6936.0,4200.0,4668.0,5.134212493896484,1
54,sample_i_analysis,14861,258847,1539,B6,2,2881.0,9,6907.0,2400.0,2881.0,7.5,1
54,sample_i_analysis,14892,258878,1567,B8,3,1385.0,8,6923.0,3200.0,1385.0,5.293000221252441,0
54,sample_i_analysis,15062,259048,1723,B4,1,2986.0,9,7146.0,4200.0,2986.0,4.3978986740112305,0
54,sample_i_analysis,15180,259166,1835,B4,1,3492.5,6,7057.5,2400.0,3492.5,4.725702285766602,1
54,sample_i_analysis,15207,259193,1861,B2,0,6838.0,6,6774.0,3200.0,6838.0,4.717942237854004,1
54,sample_i_analysis,15291,259277,1950,B4,1,2784.5,11,7025.5,4200.0,2784.5,8.737741470336914,0
54,sample_i_analysis,15373,259359,2028,B2,0,6016.5,6,6723.5,2400.0,6016.5,4.535638809204102,1
54,sample_i_analysis,15450,259436,2101,B6,2,1657.0,4,7617.0,3200.0,1657.0,2.3984127044677734,0
54,sample_i_analysis,15460,259446,2111,B8,3,2978.5,10,6927.5,4200.0,2978.5,5.6937360763549805,0
54,sample_i_analysis,15641,259627,2274,B8,3,2059.5,7,6910.5,2400.0,2059.5,5.162516117095947,0
54,sample_i_analysis,16152,260138,2752,B6,2,1586.0,11,6908.0,3200.0,1586.0,8.580938339233398,0
54,sample_i_analysis,16152,260138,2752,B8,3,2085.5,11,6907.5,4200.0,2085.5,8.736623764038086,0
54,sample_i_analysis,16503,260489,3075,B6,2,4335.0,7,6939.0,2400.0,4335.0,4.967608451843262,1
54,sample_i_analysis,16790,260776,3344,B4,1,5080.5,6,7060.5,3200.0,5080.5,4.883578777313232,1
54,sample_i_analysis,16798,260784,3352,B2,0,6176.0,5,6768.0,4200.0,6176.0,4.112898826599121,1
54,sample_i_analysis,16801,260787,3355,B2,0,5797.5,5,6754.5,2400.0,5797.5,3.927137851715088,1
54,sample_i_analysis,16858,260844,3407,B2,0,6559.0,6,6732.0,3200.0,6559.0,4.663190841674805,1
54,sample_i_analysis,16974,260960,3516,B6,2,1458.0,7,6932.0,4200.0,1458.0,4.418604850769043,0
54,sample_i_analysis,17216,261203,3745,B8,3,1377.5,8,6915.5,2400.0,1377.5,5.2336955070495605,0
54,sample_i_analysis,17785,261773,4269,B2,0,6740.5,6,6746.5,3200.0,6740.5,4.642125606536865,1
54,sample_i_analysis,17846,261834,4325,B4,1,4533.5,7,7042.5,4200.0,4533.5,5.180898189544678,1
54,sample_i_analysis,17857,261845,4335,B6,2,1599.0,10,6949.0,2400.0,1599.0,6.981861114501953,0
54,sample_i_analysis,17936,261924,4408,B2,0,6741.5,6,6726.5,3200.0,6741.5,4.366476535797119,1
54,sample_i_analysis,18003,261991,4475,B4,1,2947.5,8,7057.5,4200.0,2947.5,3.4509377479553223,0
54,sample_i_analysis,18039,262027,4510,B2,0,5685.5,6,6764.5,2400.0,5685.5,4.695359706878662,1
54,sample_i_analysis,18157,262145,4623,B2,0,6035.5,6,6743.5,3200.0,6035.5,4.5772881507873535,1
54,sample_i_analysis,18235,262223,4697,B2,0,6346.0,6,6819.0,4200.0,6346.0,4.423652172088623,1
54,sample_i_analysis,18319,262307,4775,B2,0,6632.5,6,6778.5,2400.0,6632.5,4.554489612579346,1
54,sample_i_analysis,18344,262332,4797,B6,2,4115.5,7,6965.5,3200.0,4115.5,5.3731160163879395,1
54,sample_i_analysis,18405,262393,4854,B6,2,5777.5,7,6914.5,4200.0,5777.5,5.102931976318359,1
54,sample_i_analysis,18422,262410,4871,B2,0,5698.0,5,6783.0,2400.0,5698.0,4.206406593322754,1
54,sample_i_analysis,18504,262492,4944,B8,3,1374.0,7,6905.0,3200.0,1374.0,5.142307758331299,0
54,sample_i_analysis,18550,262538,4986,B2,0,3043.5,7,6745.5,4200.0,3043.5,4.615452766418457,0
54,sample_i_analysis,18604,262592,5033,B2,0,4954.0,6,6804.0,2400.0,4954.0,4.192191123962402,1
54,sample_i_analysis,18671,262659,5093,B6,2,3392.0,7,6949.0,3200.0,3392.0,5.19747257232666,1
54,sample_i_analysis,18759,262747,5177,B4,1,3096.0,11,7008.0,4200.0,3096.0,9.242405891418457,0
54,sample_i_analysis,18872,262860,5283,B4,1,2821.5,9,7047.5,2400.0,2821.5,7.256990432739258,1
54,sample_i_analysis,18872,262860,5283,B6,2,3483.5,9,6979.5,3200.0,3483.5,7.6481428146362305,1
54,sample_i_analysis,18919,262907,5326,B4,1,2930.5,7,7030.5,4200.0,2930.5,5.363223552703857,0
54,sample_i_analysis,18919,262907,5326,B6,2,3786.0,7,6935.0,2400.0,3786.0,5.669569492340088,1
54,sample_i_analysis,19042,263030,5449,B4,1,2820.5,8,7046.5,3200.0,2820.5,4.085675239562988,0
54,sample_i_analysis,19042,263030,5449,B6,2,1331.5,7,6956.5,4200.0,1331.5,4.8173418045043945,0
54,sample_i_analysis,19099,263087,5500,B4,1,4351.0,9,7046.0,2400.0,4351.0,7.191689968109131,1
54,sample_i_analysis,19169,263157,5566,B8,3,4837.5,6,6955.5,3200.0,4837.5,4.630680084228516,1
54,sample_i_analysis,19225,263213,5617,B2,0,6098.5,7,6777.5,4200.0,6098.5,5.000604152679443,1
54,sample_i_analysis,19225,263213,5617,B4,1,2942.0,10,7043.0,2400.0,2942.0,6.003243923187256,1
54,sample_i_analysis,19307,263295,5695,B4,1,4912.5,5,7049.5,3200.0,4912.5,3.3589441776275635,1
54,sample_i_analysis,19404,263392,5788,B2,0,6207.5,6,6745.5,4200.0,6207.5,4.027982711791992,1
54,sample_i_analysis,19444,263432,5824,B2,0,6788.0,6,6795.0,2400.0,6788.0,4.53756046295166,1
54,sample_i_analysis,19576,263564,5951,B6,2,3449.5,6,6942.5,3200.0,3449.5,4.789914608001709,1
54,sample_i_analysis,19651,263639,6021,B4,1,4044.5,6,7001.5,4200.0,4044.5,4.915834903717041,0
54,sample_i_analysis,19926,263914,6283,B4,1,4774.5,10,7009.5,2400.0,4774.5,8.163751602172852,1
54,sample_i_analysis,19939,263927,6295,B4,1,2036.0,5,7317.0,3200.0,2036.0,2.9108433723449707,0
54,sample_i_analysis,19939,263927,6295,B6,2,2565.5,6,7015.5,4200.0,2565.5,3.2810096740722656,0
54,sample_i_analysis,19939,263927,6295,B8,3,2779.0,5,6986.0,2400.0,2779.0,3.2501790523529053,1
54,sample_i_analysis,19957,263945,6312,B2,0,6746.5,6,6726.5,3200.0,6746.5,4.647514820098877,1
54,sample_i_analysis,20074,264062,6414,B6,2,3136.0,8,6915.0,4200.0,3136.0,6.221301555633545,0
54,sample_i_analysis,20128,264116,6466,B2,0,6755.0,5,6733.0,2400.0,6755.0,4.090603351593018,1
54,sample_i_analysis,20178,264166,6512,B8,3,1390.5,9,6919.5,3200.0,1390.5,6.404983043670654,0
54,sample_i_analysis,20231,264219,6563,B4,1,3606.0,9,7009.0,4200.0,3606.0,7.5322065353393555,0
54,sample_i_analysis,20316,264304,6644,B4,1,3148.0,7,7043.0,2400.0,3148.0,5.33467960357666,1
54,sample_i_analysis,20367,264355,6694,B6,2,3558.0,6,6936.0,3200.0,3558.0,4.718099117279053,1
54,sample_i_analysis,20490,264478,6802,B4,1,1764.5,9,7021.5,4200.0,1764.5,7.304363250732422,0
54,sample_i_analysis,20564,264552,6871,B2,0,6805.5,5,6772.5,2400.0,6805.5,4.01994514465332,1
54,sample_i_analysis,20593,264581,6900,B6,2,4136.5,6,6916.5,3200.0,4136.5,4.463809490203857,1
54,sample_i_analysis,20827,264815,7122,B6,2,2236.5,8,6928.5,4200.0,2236.5,5.90794563293457,0
54,sample_i_analysis,20940,264928,7226,B6,2,3384.5,6,6923.5,2400.0,3384.5,5.05355167388916,1
54,sample_i_analysis,21024,265012,7302,B4,1,2724.5,8,7052.5,3200.0,2724.5,5.857040882110596,0
54,sample_i_analysis,21024,265012,7302,B8,3,5073.5,7,6894.5,4200.0,5073.5,5.763314247131348,1
54,sample_i_analysis,21187,265175,7453,B2,0,6857.5,11,6727.5,2400.0,6857.5,9.323798179626465,1
54,sample_i_analysis,21330,265318,7590,B2,0,6488.5,5,6766.5,3200.0,6488.5,3.996654748916626,1
54,sample_i_analysis,21442,265430,7694,B2,0,6484.5,6,8437.5,4200.0,6484.5,4.841034412384033,1
54,sample_i_analysis,21874,265862,8102,B6,2,4995.5,6,6908.5,2400.0,4995.5,4.899072647094727,1
