run,group,event_index,eventno,evt,stave,stave_idx,amplitude_adc,peak_sample,baseline_adc
48,sample_i_analysis,30752,95661,5754,B2,0,5523.5,7,6736.5
48,sample_i_analysis,30778,95687,5779,B2,0,2636.0,7,6735.0
48,sample_i_analysis,30796,95705,5792,B4,1,3807.0,5,7054.0
48,sample_i_analysis,30906,95815,5891,B4,1,2170.0,6,7016.0
48,sample_i_analysis,30907,95816,5892,B8,3,2182.0,7,6905.0
48,sample_i_analysis,31005,95914,5984,B2,0,2561.0,7,6743.0
48,sample_i_analysis,31176,96085,6146,B4,1,5158.5,5,7100.5
48,sample_i_analysis,31194,96103,6162,B2,0,1626.5,7,6748.5
48,sample_i_analysis,31223,96132,6190,B2,0,2445.0,6,6754.0
48,sample_i_analysis,31242,96151,6209,B4,1,6316.0,8,7016.0
48,sample_i_analysis,31323,96232,6315,B4,1,2399.0,10,7018.0
48,sample_i_analysis,31323,96232,6315,B6,2,2863.5,10,6982.5
48,sample_i_analysis,31360,96269,6348,B4,1,2787.0,7,7038.0
48,sample_i_analysis,31360,96269,6348,B6,2,3017.5,6,6923.5
48,sample_i_analysis,31360,96269,6348,B8,3,2726.0,6,6893.0
48,sample_i_analysis,31499,96408,6476,B8,3,1662.5,9,6909.5
48,sample_i_analysis,31538,96447,6511,B4,1,3171.0,6,7031.0
48,sample_i_analysis,31538,96447,6511,B6,2,5415.0,6,6904.0
49,sample_i_analysis,19,96641,6696,B4,1,1877.5,6,7046.5
49,sample_i_analysis,502,97124,7143,B8,3,4190.0,6,6920.0
49,sample_i_analysis,629,97251,7261,B6,2,2842.5,7,6950.5
49,sample_i_analysis,812,97434,7428,B6,2,2594.0,8,6919.0
49,sample_i_analysis,820,97442,7436,B6,2,5911.5,6,6937.5
49,sample_i_analysis,950,97572,7559,B2,0,6110.5,7,6750.5
49,sample_i_analysis,1099,97721,7697,B8,3,1830.5,8,6906.5
49,sample_i_analysis,1109,97731,7707,B2,0,2557.0,7,6737.0
49,sample_i_analysis,1192,97814,7782,B8,3,3965.0,7,6914.0
49,sample_i_analysis,1267,97889,7847,B2,0,4313.0,6,6751.0
49,sample_i_analysis,1482,98104,8045,B8,3,1969.0,10,6927.0
49,sample_i_analysis,1506,98128,8068,B4,1,2719.0,8,7032.0
49,sample_i_analysis,1506,98128,8068,B6,2,2816.5,9,6894.5
49,sample_i_analysis,1743,98365,8290,B6,2,1619.0,8,6912.0
49,sample_i_analysis,1744,98366,8291,B8,3,3189.5,10,6907.5
49,sample_i_analysis,1757,98379,8304,B4,1,1866.0,6,7042.0
49,sample_i_analysis,2019,98641,8549,B4,1,2552.5,7,7027.5
49,sample_i_analysis,2019,98641,8549,B6,2,2628.0,7,6944.0
49,sample_i_analysis,2066,98688,8594,B2,0,5371.0,11,6787.0
49,sample_i_analysis,2080,98702,8608,B6,2,3118.0,4,7737.0
49,sample_i_analysis,2166,98788,8691,B6,2,3200.0,11,6923.0
49,sample_i_analysis,2288,98910,8808,B2,0,4992.5,7,6785.5
49,sample_i_analysis,2372,98994,8887,B4,1,3681.0,7,7020.0
49,sample_i_analysis,2425,99047,8936,B4,1,2232.5,5,7457.5
49,sample_i_analysis,2425,99047,8936,B6,2,2009.0,5,7102.0
49,sample_i_analysis,2425,99047,8936,B8,3,3414.0,4,7236.0
49,sample_i_analysis,2452,99074,8959,B4,1,1320.0,6,7012.0
49,sample_i_analysis,2625,99247,9147,B6,2,2594.5,10,6918.5
49,sample_i_analysis,2625,99247,9147,B8,3,2682.5,10,6912.5
49,sample_i_analysis,2669,99291,9191,B4,1,6483.0,6,7015.0
49,sample_i_analysis,2714,99336,9234,B4,1,3512.0,7,7033.0
49,sample_i_analysis,2785,99407,9299,B6,2,1873.5,6,6908.5
49,sample_i_analysis,2785,99407,9299,B8,3,2939.5,6,6957.5
49,sample_i_analysis,2824,99446,9333,B4,1,4650.5,7,7012.5
49,sample_i_analysis,2868,99490,9376,B2,0,5712.5,6,6722.5
49,sample_i_analysis,2885,99507,9393,B2,0,4224.0,6,6746.0
49,sample_i_analysis,2959,99581,9461,B4,1,3573.0,5,7022.0
49,sample_i_analysis,2959,99581,9461,B6,2,1514.0,7,6927.0
49,sample_i_analysis,2992,99614,9494,B2,0,6522.0,6,6746.0
49,sample_i_analysis,3016,99638,9516,B2,0,5858.0,6,6792.0
49,sample_i_analysis,3148,99770,9642,B2,0,3656.5,6,6753.5
49,sample_i_analysis,3168,99790,9661,B4,1,3833.0,7,7022.0
49,sample_i_analysis,3206,99828,9698,B2,0,2273.5,8,6727.5
49,sample_i_analysis,3224,99846,9715,B2,0,6159.5,5,6748.5
49,sample_i_analysis,3238,99860,9729,B2,0,3934.0,6,6750.0
49,sample_i_analysis,3642,100264,10103,B4,1,2537.5,9,7030.5
49,sample_i_analysis,3642,100264,10103,B6,2,2611.5,9,6949.5
49,sample_i_analysis,3642,100264,10103,B8,3,3673.5,8,6957.5
49,sample_i_analysis,3905,100528,10339,B4,1,2355.5,11,7061.5
49,sample_i_analysis,3937,100560,10364,B4,1,1711.5,4,7547.5
49,sample_i_analysis,3937,100560,10364,B6,2,1776.5,5,7084.5
49,sample_i_analysis,3937,100560,10364,B8,3,3210.5,4,7155.5
49,sample_i_analysis,3978,100601,10402,B6,2,1420.0,4,7616.0
49,sample_i_analysis,3978,100601,10402,B8,3,1952.5,5,7490.5
49,sample_i_analysis,4175,100798,10589,B4,1,2857.5,8,7008.5
49,sample_i_analysis,4469,101092,10860,B4,1,4905.5,6,7033.5
49,sample_i_analysis,4534,101157,10950,B4,1,2722.0,6,7056.0
49,sample_i_analysis,4587,101210,10998,B4,1,3269.0,10,7011.0
49,sample_i_analysis,4713,101336,11112,B4,1,3267.5,5,7025.5
49,sample_i_analysis,4758,101381,11156,B4,1,6055.5,5,6994.5
49,sample_i_analysis,4790,101413,11185,B4,1,2806.0,7,6993.0
49,sample_i_analysis,4790,101413,11185,B6,2,2922.0,8,6895.0
49,sample_i_analysis,4790,101413,11185,B8,3,4315.5,7,6916.5
49,sample_i_analysis,4942,101565,11328,B2,0,2873.5,8,6727.5
49,sample_i_analysis,4948,101571,11334,B4,1,2872.5,4,7702.5
49,sample_i_analysis,4968,101591,11354,B4,1,2952.5,6,7081.5
49,sample_i_analysis,4992,101615,11376,B8,3,3067.0,10,6919.0
49,sample_i_analysis,5055,101678,11433,B2,0,2908.0,7,6773.0
49,sample_i_analysis,5124,101747,11495,B2,0,4741.0,6,6775.0
49,sample_i_analysis,5494,102118,11825,B6,2,2180.0,8,6913.0
49,sample_i_analysis,5553,102177,11882,B8,3,2885.5,8,6900.5
49,sample_i_analysis,5698,102322,12025,B6,2,2291.0,11,6902.0
49,sample_i_analysis,5731,102355,12056,B6,2,3032.5,6,6936.5
49,sample_i_analysis,5791,102415,12112,B2,0,3943.5,6,6741.5
49,sample_i_analysis,6009,102633,12314,B2,0,3979.5,6,6743.5
49,sample_i_analysis,6016,102640,12321,B2,0,6068.0,6,6760.0
49,sample_i_analysis,6031,102655,12335,B4,1,4185.5,10,6986.5
49,sample_i_analysis,6096,102720,12394,B6,2,1320.0,7,6944.0
49,sample_i_analysis,6118,102742,12416,B4,1,2464.0,7,7015.0
49,sample_i_analysis,6240,102864,12531,B4,1,4407.0,6,7014.0
49,sample_i_analysis,6275,102899,12566,B6,2,4157.5,5,6942.5
49,sample_i_analysis,6425,103049,12705,B6,2,2609.0,7,6923.0
49,sample_i_analysis,6681,103305,12948,B6,2,2811.5,7,6925.5
49,sample_i_analysis,6773,103397,13037,B4,1,2726.0,8,7028.0
49,sample_i_analysis,6815,103439,13074,B4,1,2896.5,8,7030.5
49,sample_i_analysis,6815,103439,13074,B8,3,3683.0,8,6948.0
49,sample_i_analysis,7031,103655,13275,B6,2,1527.5,4,7353.5
49,sample_i_analysis,7061,103685,13300,B6,2,1764.0,8,6980.0
49,sample_i_analysis,7061,103685,13300,B8,3,3833.5,7,6945.5
49,sample_i_analysis,7110,103734,13348,B6,2,3181.0,7,6933.0
49,sample_i_analysis,7209,103833,13441,B8,3,3645.0,11,6933.0
49,sample_i_analysis,7306,103930,13526,B4,1,2897.5,6,7028.5
49,sample_i_analysis,7367,103991,13584,B8,3,4754.0,10,6887.0
49,sample_i_analysis,7579,104203,13781,B2,0,4433.0,7,6724.0
49,sample_i_analysis,7595,104219,13796,B4,1,3107.5,10,7017.5
49,sample_i_analysis,7608,104232,13807,B4,1,5256.0,6,7017.0
49,sample_i_analysis,7616,104240,13815,B2,0,5579.5,7,6812.5
49,sample_i_analysis,7761,104385,13947,B4,1,2319.5,8,7008.5
49,sample_i_analysis,7776,104400,13960,B2,0,2890.5,8,6735.5
49,sample_i_analysis,7824,104448,14003,B4,1,1393.0,5,7293.0
49,sample_i_analysis,7847,104471,14025,B6,2,3121.5,4,7031.5
49,sample_i_analysis,7847,104471,14025,B8,3,2409.5,6,6959.5
49,sample_i_analysis,8035,104659,14194,B4,1,3255.0,8,7072.0
49,sample_i_analysis,8035,104659,14194,B6,2,2226.5,9,6931.5
49,sample_i_analysis,8175,104799,14324,B2,0,3059.0,7,6770.0
49,sample_i_analysis,8235,104859,14377,B2,0,3329.5,5,6854.5
49,sample_i_analysis,8317,104941,14454,B2,0,1809.5,7,6742.5
49,sample_i_analysis,8329,104953,14465,B2,0,4385.5,7,6784.5
49,sample_i_analysis,8395,105019,14526,B4,1,6442.5,6,6992.5
49,sample_i_analysis,8413,105037,14542,B2,0,3310.5,7,6733.5
49,sample_i_analysis,8588,105213,14704,B6,2,3745.0,7,6924.0
49,sample_i_analysis,8620,105245,14734,B2,0,6461.0,7,6749.0
49,sample_i_analysis,8637,105262,14750,B2,0,3833.5,6,6744.5
49,sample_i_analysis,8712,105337,14817,B6,2,2299.0,4,7566.0
49,sample_i_analysis,8721,105346,14826,B6,2,3156.5,8,6937.5
49,sample_i_analysis,8802,105427,14903,B6,2,3477.5,6,6917.5
49,sample_i_analysis,8839,105464,14934,B2,0,1785.5,8,6774.5
49,sample_i_analysis,9000,105625,15088,B4,1,3741.0,9,7022.0
49,sample_i_analysis,9047,105672,15130,B2,0,2208.0,7,6755.0
49,sample_i_analysis,9275,105900,15342,B8,3,4461.0,10,6904.0
49,sample_i_analysis,9346,105971,15408,B8,3,1786.5,8,6909.5
49,sample_i_analysis,9361,105986,15423,B2,0,4431.5,5,6783.5
49,sample_i_analysis,9404,106029,15495,B6,2,2358.0,8,6950.0
49,sample_i_analysis,9427,106052,15515,B8,3,1667.5,7,6932.5
49,sample_i_analysis,9496,106121,15579,B2,0,4397.0,5,6752.0
49,sample_i_analysis,9577,106202,15653,B6,2,3612.0,11,6951.0
49,sample_i_analysis,9612,106237,15682,B4,1,2707.5,6,7019.5
49,sample_i_analysis,9623,106248,15693,B6,2,3142.5,6,6932.5
49,sample_i_analysis,9705,106330,15773,B4,1,3036.5,8,7025.5
49,sample_i_analysis,9705,106330,15773,B6,2,3127.0,9,6930.0
49,sample_i_analysis,9741,106366,15806,B2,0,5853.0,5,6762.0
49,sample_i_analysis,9788,106413,15850,B6,2,4396.5,5,6948.5
49,sample_i_analysis,9879,106504,15933,B2,0,6991.0,6,6751.0
49,sample_i_analysis,9889,106514,15942,B6,2,3574.5,5,6956.5
49,sample_i_analysis,10010,106635,16053,B6,2,5087.5,10,6944.5
49,sample_i_analysis,10032,106657,16072,B2,0,6545.0,6,6774.0
49,sample_i_analysis,10088,106714,16130,B6,2,3633.5,7,6946.5
49,sample_i_analysis,10098,106724,16137,B4,1,1346.5,7,7004.5
49,sample_i_analysis,10177,106803,16208,B4,1,3327.0,4,7300.0
49,sample_i_analysis,10285,106911,16312,B6,2,3303.0,5,6949.0
49,sample_i_analysis,10436,107062,65,B6,2,1622.5,7,6906.5
49,sample_i_analysis,10586,107212,205,B2,0,4388.5,6,6757.5
49,sample_i_analysis,10613,107239,231,B8,3,4027.5,8,6893.5
49,sample_i_analysis,10628,107254,245,B2,0,3445.5,7,6771.5
49,sample_i_analysis,10833,107459,437,B2,0,4962.0,5,6737.0
49,sample_i_analysis,10948,107574,542,B4,1,3628.0,8,7030.0
49,sample_i_analysis,10948,107574,542,B6,2,2311.5,10,6922.5
49,sample_i_analysis,11431,108058,989,B2,0,4014.5,7,6759.5
49,sample_i_analysis,11521,108148,589,B4,1,4050.0,6,6992.0
49,sample_i_analysis,11842,108469,884,B2,0,4515.5,7,6736.5
49,sample_i_analysis,11844,108471,885,B6,2,3686.0,10,6984.0
49,sample_i_analysis,12051,108678,1073,B4,1,3192.5,6,6994.5
49,sample_i_analysis,12051,108678,1073,B6,2,4112.0,6,6947.0
49,sample_i_analysis,12110,108737,1127,B2,0,3357.5,7,6770.5
49,sample_i_analysis,12230,108857,1231,B4,1,2546.0,6,7014.0
49,sample_i_analysis,12304,108931,1298,B4,1,5788.0,6,7022.0
49,sample_i_analysis,12365,108992,1354,B6,2,3570.0,7,6934.0
49,sample_i_analysis,12451,109078,1434,B4,1,2855.0,7,6996.0
49,sample_i_analysis,12597,109224,1572,B8,3,3894.5,8,6899.5
49,sample_i_analysis,12626,109254,1599,B6,2,2079.5,8,6915.5
49,sample_i_analysis,12626,109254,1599,B8,3,3315.0,7,6901.0
49,sample_i_analysis,12709,109337,1674,B2,0,4263.0,7,6783.0
49,sample_i_analysis,12750,109378,1713,B4,1,1954.0,5,7110.0
49,sample_i_analysis,12774,109402,1737,B6,2,1895.5,7,6921.5
49,sample_i_analysis,12795,109423,1757,B6,2,2240.5,4,7716.5
49,sample_i_analysis,12802,109430,1763,B2,0,2829.0,7,6744.0
49,sample_i_analysis,12938,109566,1888,B8,3,2608.5,8,6933.5
49,sample_i_analysis,12954,109582,1904,B2,0,2235.0,8,6788.0
49,sample_i_analysis,12996,109624,1946,B4,1,4585.5,9,7011.5
49,sample_i_analysis,13057,109685,1999,B2,0,5497.5,6,7185.5
49,sample_i_analysis,13089,109717,2026,B6,2,3888.0,6,6941.0
49,sample_i_analysis,13347,109975,2297,B2,0,6499.5,6,6764.5
49,sample_i_analysis,13384,110012,2329,B8,3,4200.0,8,6893.0
49,sample_i_analysis,13506,110134,2442,B6,2,3628.5,7,6934.5
49,sample_i_analysis,13546,110174,2480,B6,2,2212.5,9,6907.5
49,sample_i_analysis,13546,110174,2480,B8,3,3893.5,8,6896.5
49,sample_i_analysis,13551,110179,2485,B4,1,3617.5,7,7035.5
49,sample_i_analysis,13551,110179,2485,B6,2,3291.0,8,6952.0
49,sample_i_analysis,13584,110212,2516,B2,0,2020.0,8,6728.0
49,sample_i_analysis,13624,110252,2552,B2,0,4645.5,7,6730.5
49,sample_i_analysis,13769,110397,2686,B4,1,1904.5,7,7001.5
49,sample_i_analysis,13815,110443,2731,B6,2,2557.5,7,6917.5
49,sample_i_analysis,13841,110470,2756,B2,0,3850.5,7,6769.5
49,sample_i_analysis,13841,110470,2756,B4,1,4838.0,7,7024.0
49,sample_i_analysis,13875,110504,2788,B2,0,1738.5,8,6777.5
49,sample_i_analysis,13912,110541,2821,B4,1,4450.5,7,7023.5
49,sample_i_analysis,13925,110554,2833,B2,0,6951.0,5,6770.0
49,sample_i_analysis,13995,110624,2899,B4,1,3314.5,11,7023.5
49,sample_i_analysis,14059,110688,2958,B2,0,6062.0,6,6778.0
49,sample_i_analysis,14251,110880,3135,B8,3,1511.0,7,6914.0
49,sample_i_analysis,14252,110881,3136,B4,1,2945.5,6,7042.5
49,sample_i_analysis,14254,110883,3138,B4,1,3630.5,5,6997.5
49,sample_i_analysis,14295,110924,3176,B4,1,4952.0,7,6993.0
49,sample_i_analysis,14304,110933,3184,B4,1,5197.5,5,7027.5
49,sample_i_analysis,14500,111129,3365,B6,2,3696.0,6,6967.0
49,sample_i_analysis,14611,111240,3469,B4,1,2074.0,7,7022.0
49,sample_i_analysis,14611,111240,3469,B6,2,4423.0,6,6974.0
49,sample_i_analysis,14693,111322,3541,B2,0,2612.0,7,6745.0
49,sample_i_analysis,14715,111344,3562,B6,2,3356.0,8,6929.0
49,sample_i_analysis,14718,111347,3565,B6,2,3363.5,7,6938.5
49,sample_i_analysis,14766,111395,3613,B4,1,4498.5,6,7009.5
49,sample_i_analysis,14774,111403,3621,B2,0,4755.5,7,6841.5
49,sample_i_analysis,14835,111464,3678,B6,2,2986.5,7,6928.5
49,sample_i_analysis,14835,111464,3678,B8,3,2683.5,7,6953.5
49,sample_i_analysis,14923,111552,3757,B6,2,3714.0,6,6968.0
49,sample_i_analysis,14976,111605,3806,B2,0,1698.5,8,6743.5
49,sample_i_analysis,15161,111790,3978,B8,3,3499.5,9,6893.5
49,sample_i_analysis,15238,111867,4050,B4,1,3385.0,11,7002.0
49,sample_i_analysis,15294,111923,4102,B4,1,3062.0,5,7002.0
49,sample_i_analysis,15437,112066,4228,B2,0,3240.5,7,6742.5
49,sample_i_analysis,15455,112084,4244,B6,2,1347.0,7,6909.0
49,sample_i_analysis,15464,112093,4253,B4,1,2930.0,10,7030.0
49,sample_i_analysis,15615,112244,4420,B2,0,2598.5,8,6735.5
49,sample_i_analysis,15631,112260,4436,B8,3,2751.5,7,6904.5
49,sample_i_analysis,15638,112267,4443,B4,1,3854.5,7,7019.5
49,sample_i_analysis,15678,112307,4480,B2,0,5451.5,7,6742.5
49,sample_i_analysis,15725,112354,4522,B4,1,3602.0,7,6989.0
49,sample_i_analysis,15955,112584,4733,B6,2,3282.0,7,6938.0
49,sample_i_analysis,16041,112670,4811,B2,0,3809.0,5,6796.0
49,sample_i_analysis,16311,112940,5071,B4,1,1586.0,6,7070.0
49,sample_i_analysis,16612,113241,5353,B2,0,1683.0,4,7149.0
49,sample_i_analysis,16646,113275,5382,B2,0,3004.0,7,6813.0
49,sample_i_analysis,16756,113385,5488,B6,2,3092.0,6,6923.0
49,sample_i_analysis,16756,113385,5488,B8,3,1821.5,7,6912.5
49,sample_i_analysis,16809,113438,5537,B4,1,5742.5,5,7008.5
49,sample_i_analysis,16812,113441,5540,B2,0,3188.0,6,6768.0
49,sample_i_analysis,17081,113711,5827,B2,0,4093.0,7,6734.0
49,sample_i_analysis,17209,113839,5944,B2,0,2351.5,7,6770.5
49,sample_i_analysis,17276,113906,6007,B6,2,3186.0,5,6949.0
49,sample_i_analysis,17290,113920,6020,B4,1,1471.5,7,7006.5
49,sample_i_analysis,17364,113994,6088,B2,0,6264.5,6,6765.5
49,sample_i_analysis,17399,114029,6123,B6,2,2473.0,7,6917.0
49,sample_i_analysis,17556,114186,6272,B6,2,1917.5,10,6910.5
49,sample_i_analysis,17635,114265,6345,B8,3,2647.5,5,7071.5
49,sample_i_analysis,17670,114300,6378,B6,2,4771.0,7,6912.0
49,sample_i_analysis,17902,114532,6597,B4,1,4871.0,5,7020.0
49,sample_i_analysis,18093,114724,6780,B2,0,1523.0,8,6750.0
49,sample_i_analysis,18101,114732,6788,B2,0,5866.0,7,6799.0
49,sample_i_analysis,18137,114768,6823,B2,0,5012.5,6,6779.5
49,sample_i_analysis,18208,114839,6892,B2,0,3369.5,7,6758.5
49,sample_i_analysis,18221,114852,6905,B8,3,2180.0,8,6937.0
49,sample_i_analysis,18296,114927,6975,B2,0,5907.5,7,6790.5
49,sample_i_analysis,18330,114961,7008,B6,2,3232.5,5,7036.5
49,sample_i_analysis,18611,115242,7268,B4,1,1730.5,6,7010.5
49,sample_i_analysis,18633,115264,7289,B6,2,2856.5,6,6922.5
49,sample_i_analysis,18823,115454,7466,B8,3,3024.0,10,6901.0
49,sample_i_analysis,18841,115472,7484,B2,0,6920.0,5,6760.0
49,sample_i_analysis,18929,115560,7566,B4,1,2473.0,7,7691.0
49,sample_i_analysis,18929,115560,7566,B8,3,3045.0,4,7138.0
49,sample_i_analysis,19011,115642,7644,B6,2,3610.5,11,6937.5
49,sample_i_analysis,19013,115644,7646,B6,2,1661.5,8,6964.5
49,sample_i_analysis,19019,115650,7651,B2,0,2056.5,6,6753.5
49,sample_i_analysis,19130,115761,7753,B4,1,3497.5,7,7049.5
49,sample_i_analysis,19249,115880,7864,B4,1,2212.0,5,7332.0
49,sample_i_analysis,19249,115880,7864,B6,2,2001.0,6,6997.0
49,sample_i_analysis,19279,115910,7891,B4,1,3203.0,4,7687.0
49,sample_i_analysis,19370,116001,7974,B6,2,2046.5,8,6923.5
49,sample_i_analysis,19370,116001,7974,B8,3,3198.0,11,6907.0
49,sample_i_analysis,19455,116086,8055,B8,3,2686.5,5,7075.5
49,sample_i_analysis,19584,116215,8170,B6,2,4093.0,10,6909.0
49,sample_i_analysis,19609,116240,8191,B8,3,1603.0,6,6983.0
49,sample_i_analysis,19723,116354,8295,B2,0,5565.0,6,6750.0
49,sample_i_analysis,19798,116429,8365,B2,0,5245.5,7,6721.5
49,sample_i_analysis,19829,116460,8394,B6,2,3056.0,8,6908.0
49,sample_i_analysis,20070,116701,8615,B4,1,3985.0,8,7010.0
49,sample_i_analysis,20156,116787,8696,B4,1,2175.5,4,7990.5
49,sample_i_analysis,20267,116898,8794,B4,1,3218.5,11,7010.5
49,sample_i_analysis,20267,116898,8794,B6,2,4302.0,11,6943.0
49,sample_i_analysis,20294,116925,8820,B4,1,3155.0,11,7019.0
49,sample_i_analysis,20294,116925,8820,B6,2,3598.5,8,6900.5
49,sample_i_analysis,20382,117013,8902,B4,1,4881.5,5,7061.5
49,sample_i_analysis,20391,117022,8910,B8,3,2332.0,8,6884.0
49,sample_i_analysis,20420,117051,8935,B6,2,4369.5,7,6937.5
49,sample_i_analysis,20478,117109,8990,B2,0,3333.0,10,6795.0
49,sample_i_analysis,20540,117171,9049,B8,3,2631.5,4,7435.5
49,sample_i_analysis,20634,117265,9136,B2,0,4195.5,6,6733.5
49,sample_i_analysis,20710,117341,9207,B6,2,1699.5,5,6969.5
49,sample_i_analysis,20729,117360,9223,B4,1,2467.0,11,7017.0
49,sample_i_analysis,20729,117360,9223,B6,2,3264.5,7,6902.5
49,sample_i_analysis,20769,117400,9261,B8,3,4227.0,7,6887.0
49,sample_i_analysis,20945,117576,9425,B6,2,4157.0,8,6936.0
49,sample_i_analysis,21019,117650,9495,B2,0,3094.0,7,6744.0
49,sample_i_analysis,21089,117720,9562,B6,2,2353.0,6,6953.0
49,sample_i_analysis,21165,117796,9635,B4,1,2366.5,6,7463.5
49,sample_i_analysis,21165,117796,9635,B6,2,3958.5,4,7138.5
49,sample_i_analysis,21167,117798,9637,B4,1,6141.0,4,7467.0
49,sample_i_analysis,21376,118007,9835,B2,0,3504.5,11,6734.5
49,sample_i_analysis,21388,118019,9845,B4,1,1945.5,7,7001.5
49,sample_i_analysis,21388,118019,9845,B6,2,2286.5,7,6927.5
49,sample_i_analysis,21388,118019,9845,B8,3,2736.0,7,6891.0
49,sample_i_analysis,21393,118024,9849,B6,2,2321.0,7,6967.0
49,sample_i_analysis,21625,118256,10063,B6,2,2622.0,8,6918.0
49,sample_i_analysis,21775,118406,10203,B4,1,1812.5,8,7046.5
49,sample_i_analysis,21839,118470,10260,B8,3,2614.5,6,6925.5
49,sample_i_analysis,21934,118565,10345,B6,2,2855.5,10,6906.5
49,sample_i_analysis,21934,118565,10345,B8,3,3336.0,10,6908.0
49,sample_i_analysis,21972,118603,10377,B6,2,2407.0,8,6921.0
49,sample_i_analysis,21972,118603,10377,B8,3,3072.0,7,6923.0
49,sample_i_analysis,22129,118760,10517,B6,2,6311.0,6,6949.0
49,sample_i_analysis,22285,118916,10662,B2,0,1837.0,8,6745.0
49,sample_i_analysis,22309,118940,10686,B4,1,1718.5,8,7054.5
49,sample_i_analysis,22309,118940,10686,B6,2,1935.0,9,6924.0
49,sample_i_analysis,22309,118940,10686,B8,3,3032.0,10,6903.0
49,sample_i_analysis,22338,118969,10712,B8,3,1400.0,9,6909.0
49,sample_i_analysis,22397,119028,10767,B2,0,3800.5,7,6775.5
49,sample_i_analysis,22401,119032,10771,B2,0,1453.5,8,6772.5
49,sample_i_analysis,22443,119074,10809,B8,3,2240.5,7,6891.5
49,sample_i_analysis,22808,119439,11150,B6,2,3763.5,6,6920.5
49,sample_i_analysis,23011,119642,11336,B8,3,1682.0,4,7551.0
49,sample_i_analysis,23024,119655,11349,B2,0,6276.0,5,6752.0
49,sample_i_analysis,23033,119664,11356,B6,2,3755.5,7,6904.5
49,sample_i_analysis,23354,119985,11653,B4,1,2573.0,8,7006.0
49,sample_i_analysis,23502,120133,11784,B8,3,3291.0,9,6897.0
49,sample_i_analysis,23511,120142,11792,B6,2,2790.0,7,6908.0
49,sample_i_analysis,23800,120431,12059,B4,1,2563.5,8,7001.5
49,sample_i_analysis,23920,120551,12171,B4,1,2201.5,7,7069.5
49,sample_i_analysis,23936,120567,12185,B4,1,3822.5,4,7727.5
49,sample_i_analysis,23971,120602,12219,B2,0,2972.0,8,6750.0
49,sample_i_analysis,24667,121298,12869,B2,0,5309.5,5,6770.5
49,sample_i_analysis,24723,121354,12920,B2,0,4835.5,6,6739.5
49,sample_i_analysis,24736,121367,12932,B4,1,2888.0,9,6991.0
49,sample_i_analysis,24736,121367,12932,B6,2,4588.5,9,6906.5
49,sample_i_analysis,24781,121412,12974,B8,3,3434.0,6,6905.0
49,sample_i_analysis,24895,121526,13078,B8,3,2214.5,6,6912.5
49,sample_i_analysis,25046,121677,13218,B4,1,5882.0,11,7008.0
49,sample_i_analysis,25159,121790,13319,B4,1,1429.5,9,7055.5
49,sample_i_analysis,25165,121796,13325,B4,1,1749.5,7,7072.5
49,sample_i_analysis,25183,121814,13343,B2,0,4486.0,5,6742.0
49,sample_i_analysis,25234,121865,13389,B6,2,2240.5,5,7104.5
49,sample_i_analysis,25234,121865,13389,B8,3,3034.0,4,7094.0
49,sample_i_analysis,25306,121937,13459,B4,1,3087.5,10,6989.5
49,sample_i_analysis,25315,121946,13466,B8,3,1685.5,8,6893.5
49,sample_i_analysis,25326,121957,13477,B2,0,3436.0,10,6751.0
49,sample_i_analysis,25359,121990,13505,B2,0,6205.0,7,6757.0
49,sample_i_analysis,25371,122002,13517,B4,1,3008.5,9,7030.5
49,sample_i_analysis,25384,122015,13530,B2,0,1919.0,7,6743.0
49,sample_i_analysis,25428,122059,13573,B2,0,3830.0,7,6782.0
49,sample_i_analysis,25482,122113,13624,B8,3,2624.0,8,6902.0
49,sample_i_analysis,25510,122141,13649,B8,3,2227.0,5,6999.0
49,sample_i_analysis,25519,122150,13658,B2,0,4486.0,5,6787.0
49,sample_i_analysis,25550,122181,13686,B6,2,5431.0,9,6937.0
49,sample_i_analysis,25583,122214,13716,B2,0,1952.0,6,7204.0
49,sample_i_analysis,26084,122715,14171,B4,1,4268.0,10,7003.0
49,sample_i_analysis,26128,122759,14210,B2,0,4440.5,6,6728.5
49,sample_i_analysis,26252,122883,14331,B2,0,6943.0,6,6767.0
49,sample_i_analysis,26369,123000,14435,B8,3,3033.5,10,6952.5
49,sample_i_analysis,26481,123112,14535,B4,1,3266.0,4,7173.0
49,sample_i_analysis,26787,123418,14822,B4,1,3061.0,9,7026.0
49,sample_i_analysis,26826,123457,14860,B8,3,3847.0,7,6961.0
49,sample_i_analysis,26868,123499,14901,B6,2,2327.0,10,6909.0
49,sample_i_analysis,26871,123502,14903,B4,1,3477.0,6,7061.0
49,sample_i_analysis,26871,123502,14903,B6,2,4527.0,7,6910.0
49,sample_i_analysis,26882,123513,14914,B4,1,3221.0,8,7054.0
49,sample_i_analysis,26941,123572,14966,B4,1,2677.0,8,7018.0
49,sample_i_analysis,26945,123576,14970,B2,0,6015.5,7,6747.5
49,sample_i_analysis,27025,123656,15073,B2,0,1795.5,8,6748.5
49,sample_i_analysis,27054,123685,15099,B2,0,3960.0,7,6729.0
49,sample_i_analysis,27067,123698,15110,B6,2,1757.0,7,6978.0
49,sample_i_analysis,27090,123721,15130,B6,2,3971.5,9,6911.5
