rep,traditional_res68,ml_res68,ml_minus_traditional_res68,traditional_depth_violation_rate,ml_depth_violation_rate
371,0.02222558783005673,0.02632347873100212,0.004097890900945391,0.0,0.0
372,0.02141846604305072,0.02630453584263406,0.00488606979958334,0.0,0.0
373,0.021108126031220604,0.025585761171238626,0.004477635140018022,0.0,0.0
374,0.020955673128867962,0.025130225951160014,0.004174552822292052,0.0,0.0
375,0.022684017045151147,0.03011568196711866,0.007431664921967514,0.0,0.0
376,0.020930080940253847,0.024836135362894533,0.0039060544226406854,0.0,0.0
377,0.02037150133072015,0.023090575713768772,0.0027190743830486225,0.0,0.0
378,0.020252895711533204,0.023086669525312374,0.0028337738137791703,0.0,0.0
379,0.020605228304952934,0.025633654962257925,0.005028426657304991,0.0,0.0
380,0.021633521948296534,0.02367291567179327,0.002039393723496735,0.0,0.0
381,0.022500077107188078,0.026703322005151096,0.004203244897963018,0.0,0.0
382,0.021863512272243937,0.025234670971149672,0.0033711586989057345,0.0,0.0
383,0.021501219862657992,0.024930129943501363,0.0034289100808433705,0.0,0.0
384,0.021628925125951357,0.025195311073512854,0.0035663859475614963,0.0,0.0
385,0.02089813698577134,0.025729701669529516,0.004831564683758175,0.0,0.0
386,0.020204496520474596,0.02392631429743814,0.0037218177769635444,0.0,0.0
387,0.022265752457378024,0.025891867236980417,0.003626114779602393,0.0,0.0
388,0.021111380273713697,0.02477171224826592,0.003660331974552223,0.0,0.0
389,0.021750079930441927,0.02602973624218576,0.004279656311743832,0.0,0.0
390,0.021411684086957726,0.02505226587473203,0.0036405817877743045,0.0,0.0
391,0.021192741740229556,0.024125921360625857,0.0029331796203963013,0.0,0.0
392,0.0219044834518335,0.024996947719657693,0.003092464267824193,0.0,0.0
393,0.02142015563913511,0.02494364784791951,0.0035234922087844026,0.0,0.0
394,0.019964634580299515,0.024293038123146954,0.004328403542847439,0.0,0.0
395,0.021333443755867536,0.025262818267909354,0.003929374512041818,0.0,0.0
396,0.021250557217357885,0.02393289307518547,0.0026823358578275842,0.0,0.0
397,0.02056641179595575,0.02468650544159823,0.004120093645642482,0.0,0.0
398,0.021967180076648617,0.026651987589603594,0.004684807512954976,0.0,0.0
399,0.021789228621435144,0.026679912459520325,0.004890683838085181,0.0,0.0
400,0.021675527711476933,0.026743731484794298,0.005068203773317365,0.0,0.0
401,0.02089528726215773,0.024541295807729416,0.0036460085455716842,0.0,0.0
402,0.021714735986870418,0.026540508847640507,0.00482577286077009,0.0,0.0
403,0.02121652867061496,0.02477751809353566,0.003560989422920699,0.0,0.0
404,0.021460168354044764,0.025742606978020718,0.004282438623975954,0.0,0.0
405,0.021581803591240123,0.02584133277280934,0.004259529181569216,0.0,0.0
406,0.02243562592883069,0.02650170570628934,0.00406607977745865,0.0,0.0
407,0.020738058112212573,0.02615358102306257,0.005415522910849999,0.0,0.0
408,0.02329767426709298,0.028824368412447253,0.005526694145354272,0.0,0.0
409,0.022525329635173164,0.028449124877347243,0.0059237952421740785,0.0,0.0
410,0.020220894526736127,0.02440233891187824,0.004181444385142112,0.0,0.0
411,0.0210084434744817,0.025215115102856824,0.004206671628375125,0.0,0.0
412,0.022458165118574694,0.027849334826088208,0.005391169707513514,0.0,0.0
413,0.022353344814765846,0.02813896656841777,0.005785621753651923,0.0,0.0
414,0.02063431080044434,0.025056051302278736,0.004421740501834397,0.0,0.0
415,0.021583351862073333,0.025395442422419232,0.0038120905603458988,0.0,0.0
416,0.022153213785970443,0.02718840246854288,0.0050351886825724355,0.0,0.0
417,0.022328240888072587,0.028168751409703433,0.005840510521630846,0.0,0.0
418,0.02024589294972165,0.023389500585271294,0.003143607635549644,0.0,0.0
419,0.02087816487309034,0.02554772657771017,0.00466956170461983,0.0,0.0
420,0.021284698893685654,0.025645491519464388,0.004360792625778733,0.0,0.0
421,0.02183524618446136,0.02518709062694077,0.0033518444424794104,0.0,0.0
422,0.019938892792754934,0.023451677086836438,0.0035127842940815036,0.0,0.0
423,0.02055324925380846,0.02355997976807394,0.00300673051426548,0.0,0.0
424,0.02037171171505737,0.02413587399329567,0.0037641622782382984,0.0,0.0
425,0.02237027455807431,0.026677622623400794,0.004307348065326483,0.0,0.0
426,0.02133980349021817,0.026346756219139348,0.005006952728921179,0.0,0.0
427,0.0212125807277838,0.02510156927120186,0.00388898854341806,0.0,0.0
428,0.021241016464355677,0.024348045903108313,0.0031070294387526357,0.0,0.0
429,0.021184686733579032,0.025186933313536733,0.004002246579957701,0.0,0.0
430,0.02176607809484272,0.027040045144383937,0.005273967049541216,0.0,0.0
431,0.020354737395497355,0.02438553985529629,0.004030802459798935,0.0,0.0
432,0.020525459825073335,0.023461333961763937,0.0029358741366906013,0.0,0.0
433,0.021179030685713023,0.024432930525761964,0.003253899840048941,0.0,0.0
434,0.021056593321692036,0.025860078515250406,0.00480348519355837,0.0,0.0
435,0.020609392102625964,0.024498435164161923,0.0038890430615359586,0.0,0.0
436,0.021211023007620494,0.024396604210498073,0.003185581202877579,0.0,0.0
437,0.020188581421184165,0.024082450829841003,0.0038938694086568387,0.0,0.0
438,0.021666084118431916,0.02570348522636343,0.004037401107931514,0.0,0.0
439,0.020844681239948676,0.024853628012743,0.004008946772794324,0.0,0.0
440,0.021091469005942703,0.026575041852302292,0.005483572846359589,0.0,0.0
441,0.022280803900829635,0.025336106331012645,0.00305530243018301,0.0,0.0
442,0.020702464718680397,0.0242207058207345,0.003518241102054103,0.0,0.0
443,0.02210037555417773,0.027501485186715458,0.005401109632537728,0.0,0.0
444,0.021714389230480982,0.02636142574134667,0.004647036510865687,0.0,0.0
445,0.021941303818665266,0.02607398557409686,0.004132681755431595,0.0,0.0
446,0.02065911518066775,0.02562732837585118,0.004968213195183431,0.0,0.0
447,0.021722789296985526,0.02634574572686254,0.0046229564298770134,0.0,0.0
448,0.021552099650686853,0.025986102554456,0.004434002903769146,0.0,0.0
449,0.019666251550136325,0.023585044563775512,0.003918793013639187,0.0,0.0
450,0.021836361989873994,0.02630058809660542,0.0044642261067314275,0.0,0.0
451,0.02192875742561074,0.02659845432320269,0.00466969689759195,0.0,0.0
452,0.02283566149463804,0.028604617154377975,0.0057689556597399355,0.0,0.0
453,0.020739542442597327,0.021975169715127734,0.0012356272725304075,0.0,0.0
454,0.020585720555604495,0.024499147416997234,0.0039134268613927395,0.0,0.0
455,0.019563164933934892,0.023435536110671434,0.0038723711767365415,0.0,0.0
456,0.0223272277461239,0.02743609053324964,0.005108862787125738,0.0,0.0
457,0.022042468777440455,0.02447899819196291,0.0024365294145224543,0.0,0.0
458,0.020227507531906417,0.02209002053864146,0.0018625130067350427,0.0,0.0
459,0.02093399246576088,0.02449264488234641,0.003558652416585529,0.0,0.0
460,0.021497225280711473,0.025784255426458645,0.004287030145747172,0.0,0.0
461,0.021350400520914154,0.024284262312375248,0.002933861791461094,0.0,0.0
462,0.02123505724559338,0.02550850154891708,0.004273444303323701,0.0,0.0
463,0.019781230207929112,0.024195381741737475,0.004414151533808364,0.0,0.0
464,0.02164126037680796,0.026163314519081493,0.004522054142273534,0.0,0.0
465,0.02160038338477782,0.025011743491175534,0.0034113601063977123,0.0,0.0
466,0.022237673912212538,0.02785897245771479,0.005621298545502251,0.0,0.0
467,0.020008031799565076,0.02385233744501184,0.0038443056454467647,0.0,0.0
468,0.02087117529973387,0.024241643424082592,0.0033704681243487238,0.0,0.0
469,0.021817176347901056,0.026025517816851945,0.004208341468950889,0.0,0.0
470,0.020977981021350765,0.025741758891674155,0.00476377787032339,0.0,0.0
471,0.022423798650327467,0.025984550937915976,0.003560752287588509,0.0,0.0
472,0.020815349102818233,0.025677843583105556,0.004862494480287322,0.0,0.0
473,0.02047388857492013,0.02308533996546012,0.00261145139053999,0.0,0.0
474,0.02088648924834878,0.024107125495241646,0.003220636246892866,0.0,0.0
475,0.02025888467590335,0.0244649366831971,0.004206052007293751,0.0,0.0
476,0.021720421128931074,0.025246367863834534,0.0035259467349034596,0.0,0.0
477,0.020929501926641465,0.025578298216505306,0.0046487962898638414,0.0,0.0
478,0.020799747612005332,0.02295713725044981,0.002157389638444477,0.0,0.0
479,0.021760009551030027,0.024753786805444867,0.0029937772544148394,0.0,0.0
480,0.022073848661830604,0.025252378142544597,0.0031785294807139923,0.0,0.0
481,0.02171831440206728,0.026360140326625654,0.004641825924558373,0.0,0.0
482,0.01976515946994785,0.024021649767012442,0.004256490297064593,0.0,0.0
483,0.021983272066945527,0.0264092650716221,0.004425993004676571,0.0,0.0
484,0.02210458755931868,0.026538913318181687,0.0044343257588630065,0.0,0.0
485,0.020007418955576815,0.022785313868132324,0.00277789491255551,0.0,0.0
486,0.02137775544794259,0.02610569229449505,0.004727936846552459,0.0,0.0
487,0.02164364628318722,0.027347907244279754,0.005704260961092535,0.0,0.0
488,0.02142946280292704,0.025723588116104562,0.0042941253131775214,0.0,0.0
489,0.021186434027591208,0.025967095603010106,0.004780661575418899,0.0,0.0
490,0.021012368474624298,0.024321239465460717,0.0033088709908364183,0.0,0.0
491,0.02074721859095505,0.02418609159397156,0.003438873003016509,0.0,0.0
492,0.02177512271502719,0.024126174431241498,0.0023510517162143064,0.0,0.0
493,0.019932255070950304,0.024642441130327424,0.004710186059377119,0.0,0.0
494,0.022133386385489805,0.028889123221475313,0.006755736835985508,0.0,0.0
495,0.021266071121760877,0.0242178580568521,0.0029517869350912246,0.0,0.0
496,0.020464585434281497,0.023134741749222316,0.00267015631494082,0.0,0.0
497,0.021466360176137858,0.024044508324315737,0.0025781481481778785,0.0,0.0
498,0.02192815399521245,0.025326678874877388,0.003398524879664938,0.0,0.0
499,0.022749483208401606,0.029125041178168293,0.0063755579697666875,0.0,0.0
