split_name,endpoint,stratum_axis,method,winner_method,n_strata,stratum_metric_span,worst_stratum,interpretation
particle_heldout,saturation_clipping,tail_amplitude_bin,1d_cnn,gradient_boosted_trees,2,0.07238145060023582,tail_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,pedestal_history_bin,spectral_transformer_new,gradient_boosted_trees,3,0.07204326625147539,pedestal_quiet,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,pedestal_history_bin,mlp,gradient_boosted_trees,3,0.07197383716702459,pedestal_quiet,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,tail_amplitude_bin,ridge,gradient_boosted_trees,2,0.07056997816881039,tail_high,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,saturation_flag,gradient_boosted_trees,gradient_boosted_trees,2,0.07022291037253381,linear_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,pileup_flag,1d_cnn,gradient_boosted_trees,2,0.06963375287582241,single_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,timing_residual_bin,gradient_boosted_trees,gradient_boosted_trees,3,0.06944577408305064,timing_tail,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,pulse_shape_bin,ridge,gradient_boosted_trees,2,0.06661978574980343,low_harmonic,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,pedestal_history_bin,ridge,gradient_boosted_trees,3,0.06494659974636063,pedestal_memory,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,tail_amplitude_bin,mlp,gradient_boosted_trees,2,0.06449731156229979,tail_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,pileup_flag,spectral_transformer_new,gradient_boosted_trees,2,0.06429247350220657,pileup_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,pulse_shape_bin,spectral_transformer_new,gradient_boosted_trees,2,0.0635678373744325,mid_harmonic,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,saturation_clipping,pileup_flag,spectral_transformer_new,gradient_boosted_trees,2,0.060565730412354024,pileup_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pileup_sideband,timing_residual_bin,spectral_transformer_new,gradient_boosted_trees,3,0.05985938170888794,timing_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,timing_residual_bin,ridge,gradient_boosted_trees,3,0.059496111869812,timing_core,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pulse_shape_harmonics,pedestal_history_bin,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,3,0.059325467983567304,pedestal_memory,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,pulse_shape_bin,mlp,gradient_boosted_trees,2,0.05820326759614303,mid_harmonic,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,pileup_flag,gradient_boosted_trees,gradient_boosted_trees,2,0.05771832892455464,single_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,timing_residual_bin,spectral_transformer_new,gradient_boosted_trees,3,0.057224492425976936,timing_core,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,timing_residual_bin,1d_cnn,gradient_boosted_trees,3,0.056629622741302565,timing_core,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,pulse_shape_bin,gradient_boosted_trees,gradient_boosted_trees,2,0.056615503242035126,mid_harmonic,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,energy_bin,ridge,gradient_boosted_trees,3,0.05613790817558771,energy_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,timing_residual_bin,1d_cnn,gradient_boosted_trees,3,0.05582701496572251,timing_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pileup_sideband,pedestal_history_bin,mlp,gradient_boosted_trees,3,0.055823087311230535,pedestal_memory,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,energy_bin,mlp,gradient_boosted_trees,3,0.053697141557931885,energy_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,tail_amplitude_bin,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,2,0.053031062124248574,tail_high,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,pulse_shape_bin,mlp,gradient_boosted_trees,2,0.05299876698194572,mid_harmonic,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,pulse_shape_bin,1d_cnn,gradient_boosted_trees,2,0.052556324564283385,mid_harmonic,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pileup_sideband,timing_residual_bin,1d_cnn,gradient_boosted_trees,3,0.05237532969392111,timing_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,energy_bin,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,3,0.05114448952191919,energy_high,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,tail_amplitude_bin,1d_cnn,gradient_boosted_trees,2,0.05108197186650598,tail_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,energy_bin,gradient_boosted_trees,gradient_boosted_trees,3,0.04973588588151179,energy_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,energy_scale,pileup_flag,ridge,gradient_boosted_trees,2,0.0486616575717925,single_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pileup_sideband,saturation_flag,1d_cnn,gradient_boosted_trees,2,0.04687550595138401,saturation_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,pulse_shape_bin,gradient_boosted_trees,gradient_boosted_trees,2,0.04597287761674085,mid_harmonic,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,pileup_flag,gradient_boosted_trees,gradient_boosted_trees,2,0.0448541255577497,pileup_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,pileup_flag,traditional_dE_E_tail_pedestal_likelihood,gradient_boosted_trees,2,0.043854513167276954,pileup_proxy,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,tail_amplitude_bin,gradient_boosted_trees,gradient_boosted_trees,2,0.04324148296593178,tail_high,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pedestal_noise_color,tail_amplitude_bin,mlp,gradient_boosted_trees,2,0.043185448218818645,tail_mid,large span indicates a PID-boundary sensitivity to this nuisance representation
particle_heldout,pid_separation,tail_amplitude_bin,ridge,gradient_boosted_trees,2,0.04232130928523725,tail_high,large span indicates a PID-boundary sensitivity to this nuisance representation
