match_cell,run,group,amp_bin,charge_bin,event_bin,negative_rows,positive_rows,matched_pairs,median_distance,p90_distance
sample_i_calib|a0|q1|e0,40,sample_i_calib,0,1,0,11,1,0,,
sample_i_calib|a0|q1|e1,40,sample_i_calib,0,1,1,14,1,0,,
sample_i_calib|a0|q1|e2,40,sample_i_calib,0,1,2,7,1,0,,
sample_i_calib|a0|q1|e3,40,sample_i_calib,0,1,3,7,2,0,,
sample_i_calib|a0|q1|e4,40,sample_i_calib,0,1,4,11,0,0,,
sample_i_calib|a0|q1|e5,40,sample_i_calib,0,1,5,6,3,0,,
sample_i_calib|a0|q2|e0,40,sample_i_calib,0,2,0,0,3,0,,
sample_i_calib|a0|q2|e1,40,sample_i_calib,0,2,1,0,2,0,,
sample_i_calib|a0|q2|e2,40,sample_i_calib,0,2,2,0,4,0,,
sample_i_calib|a0|q2|e3,40,sample_i_calib,0,2,3,0,2,0,,
sample_i_calib|a0|q2|e4,40,sample_i_calib,0,2,4,0,2,0,,
sample_i_calib|a0|q3|e1,40,sample_i_calib,0,3,1,0,2,0,,
sample_i_calib|a0|q3|e2,40,sample_i_calib,0,3,2,0,2,0,,
sample_i_calib|a0|q3|e5,40,sample_i_calib,0,3,5,0,2,0,,
sample_i_calib|a0|q4|e0,40,sample_i_calib,0,4,0,0,1,0,,
sample_i_calib|a0|q4|e1,40,sample_i_calib,0,4,1,0,2,0,,
sample_i_calib|a0|q4|e2,40,sample_i_calib,0,4,2,0,3,0,,
sample_i_calib|a0|q4|e3,40,sample_i_calib,0,4,3,0,1,0,,
sample_i_calib|a0|q4|e4,40,sample_i_calib,0,4,4,0,2,0,,
sample_i_calib|a0|q5|e2,40,sample_i_calib,0,5,2,0,1,0,,
sample_i_calib|a0|q5|e4,40,sample_i_calib,0,5,4,0,1,0,,
sample_i_calib|a0|q6|e1,40,sample_i_calib,0,6,1,0,1,0,,
sample_i_calib|a0|q6|e3,40,sample_i_calib,0,6,3,0,1,0,,
sample_i_calib|a0|q6|e5,40,sample_i_calib,0,6,5,0,1,0,,
sample_i_calib|a0|q7|e0,40,sample_i_calib,0,7,0,0,5,0,,
sample_i_calib|a0|q7|e1,40,sample_i_calib,0,7,1,0,4,0,,
sample_i_calib|a0|q7|e2,40,sample_i_calib,0,7,2,0,1,0,,
sample_i_calib|a0|q7|e3,40,sample_i_calib,0,7,3,0,3,0,,
sample_i_calib|a0|q7|e4,40,sample_i_calib,0,7,4,0,1,0,,
sample_i_calib|a0|q7|e5,40,sample_i_calib,0,7,5,0,2,0,,
sample_i_calib|a1|q0|e0,40,sample_i_calib,1,0,0,28,0,0,,
sample_i_calib|a1|q0|e1,40,sample_i_calib,1,0,1,24,2,0,,
sample_i_calib|a1|q0|e2,40,sample_i_calib,1,0,2,29,2,1,0.3474818026098706,0.3474818026098706
sample_i_calib|a1|q0|e3,40,sample_i_calib,1,0,3,23,1,0,,
sample_i_calib|a1|q0|e4,40,sample_i_calib,1,0,4,25,0,0,,
sample_i_calib|a1|q0|e5,40,sample_i_calib,1,0,5,27,2,0,,
sample_i_calib|a1|q1|e0,40,sample_i_calib,1,1,0,406,1,0,,
sample_i_calib|a1|q1|e1,40,sample_i_calib,1,1,1,369,0,0,,
sample_i_calib|a1|q1|e2,40,sample_i_calib,1,1,2,394,1,0,,
sample_i_calib|a1|q1|e3,40,sample_i_calib,1,1,3,398,1,0,,
sample_i_calib|a1|q1|e4,40,sample_i_calib,1,1,4,401,1,0,,
sample_i_calib|a1|q1|e5,40,sample_i_calib,1,1,5,362,0,0,,
sample_i_calib|a1|q2|e0,40,sample_i_calib,1,2,0,9,0,0,,
sample_i_calib|a1|q2|e1,40,sample_i_calib,1,2,1,8,1,0,,
sample_i_calib|a1|q2|e2,40,sample_i_calib,1,2,2,3,2,0,,
sample_i_calib|a1|q2|e3,40,sample_i_calib,1,2,3,4,1,0,,
sample_i_calib|a1|q2|e4,40,sample_i_calib,1,2,4,5,0,0,,
sample_i_calib|a1|q2|e5,40,sample_i_calib,1,2,5,3,4,0,,
sample_i_calib|a1|q3|e1,40,sample_i_calib,1,3,1,0,1,0,,
sample_i_calib|a1|q3|e3,40,sample_i_calib,1,3,3,0,2,0,,
sample_i_calib|a1|q4|e2,40,sample_i_calib,1,4,2,0,1,0,,
sample_i_calib|a1|q4|e4,40,sample_i_calib,1,4,4,0,1,0,,
sample_i_calib|a1|q4|e5,40,sample_i_calib,1,4,5,0,1,0,,
sample_i_calib|a1|q5|e0,40,sample_i_calib,1,5,0,0,1,0,,
sample_i_calib|a1|q5|e1,40,sample_i_calib,1,5,1,0,1,0,,
sample_i_calib|a1|q5|e3,40,sample_i_calib,1,5,3,0,2,0,,
sample_i_calib|a1|q5|e5,40,sample_i_calib,1,5,5,0,1,0,,
sample_i_calib|a1|q6|e0,40,sample_i_calib,1,6,0,0,1,0,,
sample_i_calib|a1|q6|e3,40,sample_i_calib,1,6,3,0,2,0,,
sample_i_calib|a1|q6|e4,40,sample_i_calib,1,6,4,0,1,0,,
sample_i_calib|a1|q7|e0,40,sample_i_calib,1,7,0,0,5,0,,
sample_i_calib|a1|q7|e1,40,sample_i_calib,1,7,1,0,6,0,,
sample_i_calib|a1|q7|e2,40,sample_i_calib,1,7,2,0,4,0,,
sample_i_calib|a1|q7|e3,40,sample_i_calib,1,7,3,0,6,0,,
sample_i_calib|a1|q7|e4,40,sample_i_calib,1,7,4,0,10,0,,
sample_i_calib|a1|q7|e5,40,sample_i_calib,1,7,5,0,7,0,,
sample_i_calib|a2|q0|e0,40,sample_i_calib,2,0,0,16,0,0,,
sample_i_calib|a2|q0|e1,40,sample_i_calib,2,0,1,9,0,0,,
sample_i_calib|a2|q0|e2,40,sample_i_calib,2,0,2,9,0,0,,
sample_i_calib|a2|q0|e3,40,sample_i_calib,2,0,3,8,0,0,,
sample_i_calib|a2|q0|e4,40,sample_i_calib,2,0,4,11,0,0,,
sample_i_calib|a2|q0|e5,40,sample_i_calib,2,0,5,20,0,0,,
sample_i_calib|a2|q1|e0,40,sample_i_calib,2,1,0,42,0,0,,
sample_i_calib|a2|q1|e1,40,sample_i_calib,2,1,1,47,0,0,,
sample_i_calib|a2|q1|e2,40,sample_i_calib,2,1,2,42,0,0,,
sample_i_calib|a2|q1|e3,40,sample_i_calib,2,1,3,35,0,0,,
sample_i_calib|a2|q1|e4,40,sample_i_calib,2,1,4,41,0,0,,
sample_i_calib|a2|q1|e5,40,sample_i_calib,2,1,5,46,0,0,,
sample_i_calib|a2|q2|e0,40,sample_i_calib,2,2,0,330,0,0,,
sample_i_calib|a2|q2|e1,40,sample_i_calib,2,2,1,330,0,0,,
sample_i_calib|a2|q2|e2,40,sample_i_calib,2,2,2,376,0,0,,
sample_i_calib|a2|q2|e3,40,sample_i_calib,2,2,3,360,0,0,,
sample_i_calib|a2|q2|e4,40,sample_i_calib,2,2,4,323,0,0,,
sample_i_calib|a2|q2|e5,40,sample_i_calib,2,2,5,341,0,0,,
sample_i_calib|a2|q3|e0,40,sample_i_calib,2,3,0,11,0,0,,
sample_i_calib|a2|q3|e1,40,sample_i_calib,2,3,1,5,0,0,,
sample_i_calib|a2|q3|e2,40,sample_i_calib,2,3,2,8,0,0,,
sample_i_calib|a2|q3|e3,40,sample_i_calib,2,3,3,11,0,0,,
sample_i_calib|a2|q3|e4,40,sample_i_calib,2,3,4,14,0,0,,
sample_i_calib|a2|q3|e5,40,sample_i_calib,2,3,5,12,0,0,,
sample_i_calib|a2|q4|e1,40,sample_i_calib,2,4,1,0,1,0,,
sample_i_calib|a2|q6|e2,40,sample_i_calib,2,6,2,0,1,0,,
sample_i_calib|a2|q7|e0,40,sample_i_calib,2,7,0,0,2,0,,
sample_i_calib|a2|q7|e1,40,sample_i_calib,2,7,1,0,5,0,,
sample_i_calib|a2|q7|e2,40,sample_i_calib,2,7,2,0,3,0,,
sample_i_calib|a2|q7|e3,40,sample_i_calib,2,7,3,0,3,0,,
sample_i_calib|a2|q7|e4,40,sample_i_calib,2,7,4,0,2,0,,
sample_i_calib|a2|q7|e5,40,sample_i_calib,2,7,5,0,6,0,,
sample_i_calib|a3|q0|e0,40,sample_i_calib,3,0,0,2,0,0,,
sample_i_calib|a3|q0|e1,40,sample_i_calib,3,0,1,3,0,0,,
sample_i_calib|a3|q0|e2,40,sample_i_calib,3,0,2,3,0,0,,
sample_i_calib|a3|q0|e3,40,sample_i_calib,3,0,3,3,0,0,,
sample_i_calib|a3|q0|e4,40,sample_i_calib,3,0,4,2,0,0,,
sample_i_calib|a3|q0|e5,40,sample_i_calib,3,0,5,1,0,0,,
sample_i_calib|a3|q1|e0,40,sample_i_calib,3,1,0,6,0,0,,
sample_i_calib|a3|q1|e1,40,sample_i_calib,3,1,1,8,0,0,,
sample_i_calib|a3|q1|e2,40,sample_i_calib,3,1,2,9,0,0,,
sample_i_calib|a3|q1|e3,40,sample_i_calib,3,1,3,7,0,0,,
sample_i_calib|a3|q1|e4,40,sample_i_calib,3,1,4,3,0,0,,
sample_i_calib|a3|q1|e5,40,sample_i_calib,3,1,5,8,0,0,,
sample_i_calib|a3|q2|e0,40,sample_i_calib,3,2,0,48,0,0,,
sample_i_calib|a3|q2|e1,40,sample_i_calib,3,2,1,48,0,0,,
sample_i_calib|a3|q2|e2,40,sample_i_calib,3,2,2,55,0,0,,
sample_i_calib|a3|q2|e3,40,sample_i_calib,3,2,3,46,0,0,,
sample_i_calib|a3|q2|e4,40,sample_i_calib,3,2,4,48,0,0,,
sample_i_calib|a3|q2|e5,40,sample_i_calib,3,2,5,52,0,0,,
sample_i_calib|a3|q3|e0,40,sample_i_calib,3,3,0,193,0,0,,
sample_i_calib|a3|q3|e1,40,sample_i_calib,3,3,1,177,0,0,,
sample_i_calib|a3|q3|e2,40,sample_i_calib,3,3,2,204,0,0,,
sample_i_calib|a3|q3|e3,40,sample_i_calib,3,3,3,202,0,0,,
sample_i_calib|a3|q3|e4,40,sample_i_calib,3,3,4,205,0,0,,
sample_i_calib|a3|q3|e5,40,sample_i_calib,3,3,5,184,0,0,,
sample_i_calib|a3|q4|e0,40,sample_i_calib,3,4,0,10,0,0,,
sample_i_calib|a3|q4|e1,40,sample_i_calib,3,4,1,9,0,0,,
sample_i_calib|a3|q4|e2,40,sample_i_calib,3,4,2,14,0,0,,
sample_i_calib|a3|q4|e3,40,sample_i_calib,3,4,3,16,1,0,,
sample_i_calib|a3|q4|e4,40,sample_i_calib,3,4,4,11,0,0,,
sample_i_calib|a3|q4|e5,40,sample_i_calib,3,4,5,15,0,0,,
sample_i_calib|a3|q7|e0,40,sample_i_calib,3,7,0,0,2,0,,
sample_i_calib|a3|q7|e1,40,sample_i_calib,3,7,1,0,1,0,,
sample_i_calib|a3|q7|e3,40,sample_i_calib,3,7,3,0,1,0,,
sample_i_calib|a3|q7|e5,40,sample_i_calib,3,7,5,0,3,0,,
sample_i_calib|a4|q0|e0,40,sample_i_calib,4,0,0,1,0,0,,
sample_i_calib|a4|q0|e2,40,sample_i_calib,4,0,2,1,0,0,,
sample_i_calib|a4|q0|e4,40,sample_i_calib,4,0,4,1,0,0,,
sample_i_calib|a4|q0|e5,40,sample_i_calib,4,0,5,1,0,0,,
sample_i_calib|a4|q1|e0,40,sample_i_calib,4,1,0,4,0,0,,
sample_i_calib|a4|q1|e1,40,sample_i_calib,4,1,1,4,0,0,,
sample_i_calib|a4|q1|e2,40,sample_i_calib,4,1,2,2,0,0,,
sample_i_calib|a4|q1|e3,40,sample_i_calib,4,1,3,3,0,0,,
sample_i_calib|a4|q1|e4,40,sample_i_calib,4,1,4,2,0,0,,
sample_i_calib|a4|q1|e5,40,sample_i_calib,4,1,5,3,0,0,,
sample_i_calib|a4|q2|e0,40,sample_i_calib,4,2,0,3,0,0,,
sample_i_calib|a4|q2|e1,40,sample_i_calib,4,2,1,4,0,0,,
sample_i_calib|a4|q2|e2,40,sample_i_calib,4,2,2,4,0,0,,
sample_i_calib|a4|q2|e4,40,sample_i_calib,4,2,4,1,0,0,,
sample_i_calib|a4|q2|e5,40,sample_i_calib,4,2,5,4,0,0,,
sample_i_calib|a4|q3|e0,40,sample_i_calib,4,3,0,37,0,0,,
sample_i_calib|a4|q3|e1,40,sample_i_calib,4,3,1,42,0,0,,
sample_i_calib|a4|q3|e2,40,sample_i_calib,4,3,2,47,0,0,,
sample_i_calib|a4|q3|e3,40,sample_i_calib,4,3,3,37,0,0,,
sample_i_calib|a4|q3|e4,40,sample_i_calib,4,3,4,34,0,0,,
sample_i_calib|a4|q3|e5,40,sample_i_calib,4,3,5,52,0,0,,
sample_i_calib|a4|q4|e0,40,sample_i_calib,4,4,0,106,0,0,,
sample_i_calib|a4|q4|e1,40,sample_i_calib,4,4,1,98,0,0,,
sample_i_calib|a4|q4|e2,40,sample_i_calib,4,4,2,126,0,0,,
sample_i_calib|a4|q4|e3,40,sample_i_calib,4,4,3,111,0,0,,
sample_i_calib|a4|q4|e4,40,sample_i_calib,4,4,4,116,0,0,,
sample_i_calib|a4|q4|e5,40,sample_i_calib,4,4,5,117,0,0,,
sample_i_calib|a4|q5|e0,40,sample_i_calib,4,5,0,19,0,0,,
sample_i_calib|a4|q5|e1,40,sample_i_calib,4,5,1,14,0,0,,
sample_i_calib|a4|q5|e2,40,sample_i_calib,4,5,2,13,0,0,,
sample_i_calib|a4|q5|e3,40,sample_i_calib,4,5,3,10,0,0,,
sample_i_calib|a4|q5|e4,40,sample_i_calib,4,5,4,11,0,0,,
sample_i_calib|a4|q5|e5,40,sample_i_calib,4,5,5,13,0,0,,
sample_i_calib|a4|q6|e0,40,sample_i_calib,4,6,0,2,0,0,,
sample_i_calib|a4|q6|e4,40,sample_i_calib,4,6,4,2,0,0,,
sample_i_calib|a4|q7|e0,40,sample_i_calib,4,7,0,0,1,0,,
sample_i_calib|a4|q7|e1,40,sample_i_calib,4,7,1,1,1,0,,
sample_i_calib|a4|q7|e2,40,sample_i_calib,4,7,2,1,1,0,,
sample_i_calib|a4|q7|e3,40,sample_i_calib,4,7,3,0,2,0,,
sample_i_calib|a4|q7|e4,40,sample_i_calib,4,7,4,1,0,0,,
sample_i_calib|a4|q7|e5,40,sample_i_calib,4,7,5,0,3,0,,
sample_i_calib|a5|q1|e1,40,sample_i_calib,5,1,1,1,0,0,,
sample_i_calib|a5|q1|e2,40,sample_i_calib,5,1,2,1,0,0,,
sample_i_calib|a5|q1|e4,40,sample_i_calib,5,1,4,1,0,0,,
sample_i_calib|a5|q1|e5,40,sample_i_calib,5,1,5,1,0,0,,
sample_i_calib|a5|q2|e0,40,sample_i_calib,5,2,0,1,0,0,,
sample_i_calib|a5|q2|e1,40,sample_i_calib,5,2,1,1,0,0,,
sample_i_calib|a5|q2|e2,40,sample_i_calib,5,2,2,1,0,0,,
sample_i_calib|a5|q2|e4,40,sample_i_calib,5,2,4,5,0,0,,
sample_i_calib|a5|q2|e5,40,sample_i_calib,5,2,5,2,0,0,,
sample_i_calib|a5|q3|e0,40,sample_i_calib,5,3,0,5,0,0,,
sample_i_calib|a5|q3|e1,40,sample_i_calib,5,3,1,9,0,0,,
sample_i_calib|a5|q3|e2,40,sample_i_calib,5,3,2,3,0,0,,
sample_i_calib|a5|q3|e3,40,sample_i_calib,5,3,3,3,0,0,,
sample_i_calib|a5|q3|e4,40,sample_i_calib,5,3,4,3,0,0,,
sample_i_calib|a5|q3|e5,40,sample_i_calib,5,3,5,2,0,0,,
sample_i_calib|a5|q4|e0,40,sample_i_calib,5,4,0,32,0,0,,
sample_i_calib|a5|q4|e1,40,sample_i_calib,5,4,1,41,0,0,,
sample_i_calib|a5|q4|e2,40,sample_i_calib,5,4,2,39,0,0,,
sample_i_calib|a5|q4|e3,40,sample_i_calib,5,4,3,42,0,0,,
sample_i_calib|a5|q4|e4,40,sample_i_calib,5,4,4,42,0,0,,
sample_i_calib|a5|q4|e5,40,sample_i_calib,5,4,5,34,0,0,,
sample_i_calib|a5|q5|e0,40,sample_i_calib,5,5,0,91,0,0,,
sample_i_calib|a5|q5|e1,40,sample_i_calib,5,5,1,51,0,0,,
sample_i_calib|a5|q5|e2,40,sample_i_calib,5,5,2,68,0,0,,
sample_i_calib|a5|q5|e3,40,sample_i_calib,5,5,3,75,0,0,,
sample_i_calib|a5|q5|e4,40,sample_i_calib,5,5,4,41,0,0,,
sample_i_calib|a5|q5|e5,40,sample_i_calib,5,5,5,71,0,0,,
sample_i_calib|a5|q6|e0,40,sample_i_calib,5,6,0,22,0,0,,
sample_i_calib|a5|q6|e1,40,sample_i_calib,5,6,1,13,0,0,,
sample_i_calib|a5|q6|e2,40,sample_i_calib,5,6,2,17,0,0,,
sample_i_calib|a5|q6|e3,40,sample_i_calib,5,6,3,21,0,0,,
sample_i_calib|a5|q6|e4,40,sample_i_calib,5,6,4,15,0,0,,
sample_i_calib|a5|q6|e5,40,sample_i_calib,5,6,5,12,0,0,,
sample_i_calib|a5|q7|e0,40,sample_i_calib,5,7,0,2,0,0,,
sample_i_calib|a5|q7|e1,40,sample_i_calib,5,7,1,0,2,0,,
sample_i_calib|a5|q7|e2,40,sample_i_calib,5,7,2,1,4,0,,
sample_i_calib|a5|q7|e3,40,sample_i_calib,5,7,3,1,0,0,,
sample_i_calib|a5|q7|e5,40,sample_i_calib,5,7,5,2,4,0,,
sample_i_calib|a6|q0|e4,40,sample_i_calib,6,0,4,1,0,0,,
sample_i_calib|a6|q1|e0,40,sample_i_calib,6,1,0,1,0,0,,
sample_i_calib|a6|q1|e1,40,sample_i_calib,6,1,1,1,0,0,,
sample_i_calib|a6|q1|e2,40,sample_i_calib,6,1,2,1,0,0,,
sample_i_calib|a6|q2|e0,40,sample_i_calib,6,2,0,2,0,0,,
sample_i_calib|a6|q2|e4,40,sample_i_calib,6,2,4,1,0,0,,
sample_i_calib|a6|q3|e0,40,sample_i_calib,6,3,0,2,0,0,,
sample_i_calib|a6|q3|e2,40,sample_i_calib,6,3,2,1,0,0,,
sample_i_calib|a6|q3|e4,40,sample_i_calib,6,3,4,1,0,0,,
sample_i_calib|a6|q3|e5,40,sample_i_calib,6,3,5,2,0,0,,
sample_i_calib|a6|q4|e0,40,sample_i_calib,6,4,0,2,0,0,,
sample_i_calib|a6|q4|e1,40,sample_i_calib,6,4,1,6,0,0,,
sample_i_calib|a6|q4|e2,40,sample_i_calib,6,4,2,8,0,0,,
sample_i_calib|a6|q4|e3,40,sample_i_calib,6,4,3,10,0,0,,
sample_i_calib|a6|q4|e4,40,sample_i_calib,6,4,4,3,0,0,,
sample_i_calib|a6|q4|e5,40,sample_i_calib,6,4,5,4,0,0,,
sample_i_calib|a6|q5|e0,40,sample_i_calib,6,5,0,39,0,0,,
sample_i_calib|a6|q5|e1,40,sample_i_calib,6,5,1,24,0,0,,
sample_i_calib|a6|q5|e2,40,sample_i_calib,6,5,2,36,0,0,,
sample_i_calib|a6|q5|e3,40,sample_i_calib,6,5,3,26,0,0,,
sample_i_calib|a6|q5|e4,40,sample_i_calib,6,5,4,22,0,0,,
sample_i_calib|a6|q5|e5,40,sample_i_calib,6,5,5,28,0,0,,
sample_i_calib|a6|q6|e0,40,sample_i_calib,6,6,0,53,0,0,,
sample_i_calib|a6|q6|e1,40,sample_i_calib,6,6,1,40,0,0,,
sample_i_calib|a6|q6|e2,40,sample_i_calib,6,6,2,52,0,0,,
sample_i_calib|a6|q6|e3,40,sample_i_calib,6,6,3,54,0,0,,
sample_i_calib|a6|q6|e4,40,sample_i_calib,6,6,4,44,0,0,,
sample_i_calib|a6|q6|e5,40,sample_i_calib,6,6,5,53,0,0,,
sample_i_calib|a6|q7|e0,40,sample_i_calib,6,7,0,22,1,0,,
sample_i_calib|a6|q7|e1,40,sample_i_calib,6,7,1,7,1,0,,
sample_i_calib|a6|q7|e2,40,sample_i_calib,6,7,2,21,0,0,,
sample_i_calib|a6|q7|e3,40,sample_i_calib,6,7,3,18,2,0,,
sample_i_calib|a6|q7|e4,40,sample_i_calib,6,7,4,17,0,0,,
sample_i_calib|a6|q7|e5,40,sample_i_calib,6,7,5,13,0,0,,
sample_i_calib|a7|q0|e0,40,sample_i_calib,7,0,0,1,0,0,,
sample_i_calib|a7|q3|e2,40,sample_i_calib,7,3,2,1,0,0,,
sample_i_calib|a7|q3|e3,40,sample_i_calib,7,3,3,1,0,0,,
sample_i_calib|a7|q3|e5,40,sample_i_calib,7,3,5,1,0,0,,
sample_i_calib|a7|q4|e0,40,sample_i_calib,7,4,0,2,0,0,,
sample_i_calib|a7|q4|e1,40,sample_i_calib,7,4,1,2,0,0,,
sample_i_calib|a7|q4|e2,40,sample_i_calib,7,4,2,2,0,0,,
sample_i_calib|a7|q4|e3,40,sample_i_calib,7,4,3,1,0,0,,
sample_i_calib|a7|q4|e4,40,sample_i_calib,7,4,4,6,0,0,,
sample_i_calib|a7|q4|e5,40,sample_i_calib,7,4,5,5,0,0,,
sample_i_calib|a7|q5|e0,40,sample_i_calib,7,5,0,14,0,0,,
sample_i_calib|a7|q5|e1,40,sample_i_calib,7,5,1,18,0,0,,
sample_i_calib|a7|q5|e2,40,sample_i_calib,7,5,2,16,0,0,,
sample_i_calib|a7|q5|e3,40,sample_i_calib,7,5,3,13,0,0,,
sample_i_calib|a7|q5|e4,40,sample_i_calib,7,5,4,9,0,0,,
sample_i_calib|a7|q5|e5,40,sample_i_calib,7,5,5,21,0,0,,
sample_i_calib|a7|q6|e0,40,sample_i_calib,7,6,0,45,0,0,,
sample_i_calib|a7|q6|e1,40,sample_i_calib,7,6,1,22,0,0,,
sample_i_calib|a7|q6|e2,40,sample_i_calib,7,6,2,32,0,0,,
sample_i_calib|a7|q6|e3,40,sample_i_calib,7,6,3,38,0,0,,
sample_i_calib|a7|q6|e4,40,sample_i_calib,7,6,4,27,0,0,,
sample_i_calib|a7|q6|e5,40,sample_i_calib,7,6,5,34,0,0,,
sample_i_calib|a7|q7|e0,40,sample_i_calib,7,7,0,108,5,0,,
sample_i_calib|a7|q7|e1,40,sample_i_calib,7,7,1,53,2,0,,
sample_i_calib|a7|q7|e2,40,sample_i_calib,7,7,2,83,2,0,,
sample_i_calib|a7|q7|e3,40,sample_i_calib,7,7,3,82,5,0,,
sample_i_calib|a7|q7|e4,40,sample_i_calib,7,7,4,51,4,0,,
sample_i_calib|a7|q7|e5,40,sample_i_calib,7,7,5,77,4,0,,
sample_i_calib|a0|q0|e0,41,sample_i_calib,0,0,0,421,1,0,,
sample_i_calib|a0|q0|e1,41,sample_i_calib,0,0,1,420,0,0,,
sample_i_calib|a0|q0|e2,41,sample_i_calib,0,0,2,424,0,0,,
sample_i_calib|a0|q0|e3,41,sample_i_calib,0,0,3,380,2,2,0.2909625455370233,0.31508561051069206
sample_i_calib|a0|q0|e4,41,sample_i_calib,0,0,4,413,0,0,,
sample_i_calib|a0|q0|e5,41,sample_i_calib,0,0,5,409,1,0,,
sample_i_calib|a0|q1|e0,41,sample_i_calib,0,1,0,15,2,0,,
sample_i_calib|a0|q1|e1,41,sample_i_calib,0,1,1,19,0,0,,
sample_i_calib|a0|q1|e2,41,sample_i_calib,0,1,2,8,4,0,,
sample_i_calib|a0|q1|e3,41,sample_i_calib,0,1,3,8,0,0,,
sample_i_calib|a0|q1|e4,41,sample_i_calib,0,1,4,8,1,0,,
sample_i_calib|a0|q1|e5,41,sample_i_calib,0,1,5,6,3,0,,
sample_i_calib|a0|q2|e0,41,sample_i_calib,0,2,0,0,2,0,,
sample_i_calib|a0|q2|e1,41,sample_i_calib,0,2,1,0,3,0,,
sample_i_calib|a0|q2|e2,41,sample_i_calib,0,2,2,0,3,0,,
sample_i_calib|a0|q2|e3,41,sample_i_calib,0,2,3,0,3,0,,
sample_i_calib|a0|q2|e4,41,sample_i_calib,0,2,4,0,1,0,,
sample_i_calib|a0|q3|e0,41,sample_i_calib,0,3,0,0,1,0,,
sample_i_calib|a0|q3|e1,41,sample_i_calib,0,3,1,0,1,0,,
sample_i_calib|a0|q3|e2,41,sample_i_calib,0,3,2,0,2,0,,
sample_i_calib|a0|q3|e3,41,sample_i_calib,0,3,3,0,2,0,,
sample_i_calib|a0|q3|e5,41,sample_i_calib,0,3,5,0,1,0,,
sample_i_calib|a0|q4|e0,41,sample_i_calib,0,4,0,0,1,0,,
sample_i_calib|a0|q4|e1,41,sample_i_calib,0,4,1,0,3,0,,
sample_i_calib|a0|q4|e3,41,sample_i_calib,0,4,3,0,1,0,,
sample_i_calib|a0|q4|e5,41,sample_i_calib,0,4,5,0,1,0,,
sample_i_calib|a0|q5|e1,41,sample_i_calib,0,5,1,0,2,0,,
sample_i_calib|a0|q5|e3,41,sample_i_calib,0,5,3,0,1,0,,
sample_i_calib|a0|q5|e5,41,sample_i_calib,0,5,5,0,1,0,,
sample_i_calib|a0|q6|e0,41,sample_i_calib,0,6,0,0,1,0,,
sample_i_calib|a0|q6|e1,41,sample_i_calib,0,6,1,0,1,0,,
sample_i_calib|a0|q6|e2,41,sample_i_calib,0,6,2,0,1,0,,
sample_i_calib|a0|q6|e5,41,sample_i_calib,0,6,5,0,1,0,,
sample_i_calib|a0|q7|e0,41,sample_i_calib,0,7,0,0,2,0,,
sample_i_calib|a0|q7|e1,41,sample_i_calib,0,7,1,0,3,0,,
sample_i_calib|a0|q7|e2,41,sample_i_calib,0,7,2,0,4,0,,
sample_i_calib|a1|q0|e0,41,sample_i_calib,1,0,0,25,0,0,,
sample_i_calib|a1|q0|e1,41,sample_i_calib,1,0,1,23,1,0,,
sample_i_calib|a1|q0|e2,41,sample_i_calib,1,0,2,19,0,0,,
sample_i_calib|a1|q0|e3,41,sample_i_calib,1,0,3,26,0,0,,
sample_i_calib|a1|q0|e4,41,sample_i_calib,1,0,4,27,0,0,,
sample_i_calib|a1|q0|e5,41,sample_i_calib,1,0,5,30,1,0,,
sample_i_calib|a1|q1|e0,41,sample_i_calib,1,1,0,414,2,0,,
sample_i_calib|a1|q1|e1,41,sample_i_calib,1,1,1,350,1,0,,
sample_i_calib|a1|q1|e2,41,sample_i_calib,1,1,2,385,1,1,0.2235201079721182,0.2235201079721182
sample_i_calib|a1|q1|e3,41,sample_i_calib,1,1,3,390,0,0,,
sample_i_calib|a1|q1|e4,41,sample_i_calib,1,1,4,374,1,1,0.33014341790879465,0.33014341790879465
sample_i_calib|a1|q1|e5,41,sample_i_calib,1,1,5,389,0,0,,
sample_i_calib|a1|q2|e0,41,sample_i_calib,1,2,0,4,2,0,,
sample_i_calib|a1|q2|e1,41,sample_i_calib,1,2,1,2,1,0,,
sample_i_calib|a1|q2|e2,41,sample_i_calib,1,2,2,2,2,0,,
sample_i_calib|a1|q2|e3,41,sample_i_calib,1,2,3,8,1,0,,
sample_i_calib|a1|q2|e4,41,sample_i_calib,1,2,4,2,1,0,,
sample_i_calib|a1|q2|e5,41,sample_i_calib,1,2,5,8,2,0,,
sample_i_calib|a1|q3|e0,41,sample_i_calib,1,3,0,0,1,0,,
sample_i_calib|a1|q3|e1,41,sample_i_calib,1,3,1,0,1,0,,
sample_i_calib|a1|q3|e3,41,sample_i_calib,1,3,3,0,1,0,,
sample_i_calib|a1|q3|e5,41,sample_i_calib,1,3,5,0,1,0,,
sample_i_calib|a1|q4|e0,41,sample_i_calib,1,4,0,0,1,0,,
sample_i_calib|a1|q4|e1,41,sample_i_calib,1,4,1,0,1,0,,
sample_i_calib|a1|q4|e3,41,sample_i_calib,1,4,3,0,2,0,,
sample_i_calib|a1|q4|e4,41,sample_i_calib,1,4,4,0,1,0,,
sample_i_calib|a1|q5|e4,41,sample_i_calib,1,5,4,0,1,0,,
sample_i_calib|a1|q6|e1,41,sample_i_calib,1,6,1,0,2,0,,
sample_i_calib|a1|q6|e2,41,sample_i_calib,1,6,2,0,1,0,,
