row_index,rf_fold,rf_probability
529,3,0.24615384615384617
530,3,0.9619047619047619
531,3,0.9619047619047619
532,3,0.17142857142857143
533,3,0.24615384615384617
534,3,0.5189873417721519
535,3,0.9259259259259259
536,3,0.17142857142857143
537,3,0.24615384615384617
538,3,0.04
539,3,0.9619047619047619
540,3,0.37254901960784315
541,3,0.7397260273972602
542,3,0.75
543,3,0.9619047619047619
544,3,0.04
545,3,0.24615384615384617
546,3,0.1346153846153846
547,3,0.37254901960784315
548,3,0.6388888888888888
549,3,0.9619047619047619
550,3,0.5189873417721519
551,3,0.6388888888888888
552,3,0.17142857142857143
553,3,0.6388888888888888
554,3,0.37254901960784315
555,3,0.7397260273972602
556,3,0.24615384615384617
557,3,0.7272727272727273
558,3,0.24615384615384617
559,3,0.9619047619047619
560,3,0.04
561,3,0.17391304347826086
562,3,0.7777777777777778
563,3,0.9619047619047619
564,3,0.04
565,3,0.15384615384615385
566,3,0.75
567,3,0.9619047619047619
568,3,0.04
569,3,0.15384615384615385
570,3,0.17142857142857143
571,3,0.17142857142857143
572,3,0.6388888888888888
573,3,0.5189873417721519
574,3,0.6388888888888888
575,3,0.7397260273972602
576,3,0.24615384615384617
577,3,0.6388888888888888
578,3,0.5189873417721519
579,3,0.9259259259259259
580,3,0.17142857142857143
581,3,1.0
582,3,0.3333333333333333
583,3,0.7397260273972602
584,3,0.15384615384615385
585,3,0.9619047619047619
586,3,0.7397260273972602
587,3,0.7777777777777778
588,3,0.0
589,3,0.17391304347826086
590,3,0.5189873417721519
591,3,0.6388888888888888
592,3,0.7272727272727273
593,3,0.7397260273972602
594,3,0.1346153846153846
595,3,0.17391304347826086
596,3,0.24615384615384617
597,3,0.17142857142857143
598,3,0.5189873417721519
599,3,0.875
600,3,0.7397260273972602
601,3,0.9619047619047619
602,3,0.24615384615384617
603,3,0.7397260273972602
604,3,0.37254901960784315
605,3,1.0
606,3,0.04
607,3,0.6388888888888888
608,3,0.04
609,3,0.6388888888888888
610,3,0.17142857142857143
611,3,0.24615384615384617
612,3,0.0
613,3,0.37254901960784315
614,3,0.17391304347826086
615,3,0.7397260273972602
616,3,0.6388888888888888
617,3,0.7397260273972602
618,3,0.6388888888888888
619,3,0.7397260273972602
620,3,0.7397260273972602
621,3,0.9619047619047619
622,3,0.37254901960784315
623,3,0.7397260273972602
624,3,0.1346153846153846
625,3,0.9619047619047619
626,3,0.6388888888888888
627,3,0.7777777777777778
628,3,0.17142857142857143
629,3,0.7397260273972602
630,3,0.9259259259259259
631,3,0.9619047619047619
632,3,0.24615384615384617
633,3,1.0
634,3,0.17391304347826086
635,3,0.9619047619047619
636,3,0.5189873417721519
637,3,0.9619047619047619
638,3,0.6388888888888888
639,3,0.9619047619047619
640,3,0.5189873417721519
641,3,0.3333333333333333
642,3,0.1346153846153846
643,3,0.6388888888888888
644,3,0.9619047619047619
645,3,0.9619047619047619
646,3,0.1346153846153846
647,3,0.6388888888888888
648,3,0.04
649,3,0.6388888888888888
650,3,0.0625
651,3,0.5189873417721519
652,3,0.1346153846153846
653,3,0.17142857142857143
654,3,0.17142857142857143
655,3,0.7397260273972602
656,3,0.5189873417721519
657,3,0.9619047619047619
658,3,0.24615384615384617
659,3,0.9619047619047619
660,3,0.7397260273972602
661,3,0.7397260273972602
662,3,0.7397260273972602
663,3,0.9619047619047619
664,3,0.24615384615384617
665,3,0.9619047619047619
666,3,0.17391304347826086
667,3,0.5189873417721519
668,3,0.37254901960784315
669,3,0.6388888888888888
670,3,0.8167702971567048
671,3,0.9619047619047619
672,3,0.9259259259259259
673,3,0.9619047619047619
674,3,0.17142857142857143
675,3,0.9259259259259259
676,3,0.7397260273972602
677,3,0.9619047619047619
678,3,0.7397260273972602
679,3,0.9619047619047619
680,3,0.6388888888888888
681,3,0.7397260273972602
682,3,0.6388888888888888
683,3,0.9259259259259259
684,3,0.6388888888888888
685,3,0.9259259259259259
686,3,0.04
687,3,0.5189873417721519
688,3,0.1346153846153846
689,3,0.6388888888888888
690,3,0.17142857142857143
691,3,0.24615384615384617
692,3,0.15384615384615385
693,3,0.37254901960784315
694,3,0.5189873417721519
695,3,0.6388888888888888
696,3,0.17391304347826086
697,3,0.37254901960784315
698,3,0.04
699,3,0.6388888888888888
700,3,0.04
701,3,0.75
702,3,0.6388888888888888
703,3,0.6388888888888888
704,3,0.04
705,3,0.875
706,3,0.1346153846153846
707,3,0.7397260273972602
708,3,0.6388888888888888
709,3,0.9259259259259259
710,3,0.7397260273972602
711,3,1.0
712,3,0.7397260273972602
713,3,0.9619047619047619
714,3,0.04
715,3,0.24615384615384617
716,3,0.7397260273972602
717,3,0.7397260273972602
718,3,0.5189873417721519
719,3,0.9619047619047619
720,3,0.17142857142857143
721,3,0.6388888888888888
722,3,0.1346153846153846
723,3,0.7777777777777778
724,3,0.16666666666666666
725,3,0.9619047619047619
726,3,0.5189873417721519
727,3,0.9619047619047619
728,3,0.5189873417721519
729,3,0.9259259259259259
730,3,0.37254901960784315
731,3,0.4216479451169979
732,3,0.6388888888888888
733,3,0.75
734,3,0.24615384615384617
735,3,0.5189873417721519
736,3,0.1346153846153846
737,3,0.7272727272727273
738,3,0.0625
739,3,0.9619047619047619
740,3,0.1346153846153846
741,3,0.7777777777777778
742,3,0.7397260273972602
743,3,0.9619047619047619
744,3,0.37254901960784315
745,3,0.37254901960784315
746,3,0.1346153846153846
747,3,0.37254901960784315
748,3,0.5189873417721519
749,3,0.9259259259259259
750,3,0.5189873417721519
751,3,0.6388888888888888
752,3,0.04
753,3,0.9619047619047619
754,3,0.1346153846153846
755,3,1.0
756,3,0.5189873417721519
757,3,0.9619047619047619
758,3,0.04
759,3,0.17142857142857143
760,3,0.04
761,3,0.37254901960784315
762,3,0.04
763,3,0.15384615384615385
764,3,0.04
765,3,0.6388888888888888
766,3,0.24615384615384617
767,3,0.7397260273972602
768,3,0.37254901960784315
769,3,0.37254901960784315
770,3,0.75
771,3,0.9619047619047619
772,3,0.9259259259259259
773,3,0.9619047619047619
774,3,0.24615384615384617
775,3,0.9619047619047619
776,3,0.7397260273972602
777,3,0.9619047619047619
778,3,0.6388888888888888
779,3,0.6388888888888888
780,3,0.04
781,3,0.9619047619047619
782,3,0.04
783,3,0.3333333333333333
784,3,0.24615384615384617
785,3,0.5189873417721519
786,3,0.1734023588527518
787,3,0.7397260273972602
788,3,0.17142857142857143
789,3,0.24615384615384617
790,3,0.04
791,3,0.5189873417721519
792,3,0.15384615384615385
793,3,0.24615384615384617
794,3,0.04
795,3,1.0
796,3,0.6388888888888888
797,3,0.7397260273972602
798,3,0.24615384615384617
799,3,0.75
800,3,0.17142857142857143
801,3,0.9619047619047619
802,3,0.24615384615384617
803,3,0.5189873417721519
804,3,0.9259259259259259
805,3,0.9500158909013605
806,3,0.6388888888888888
807,3,0.9619047619047619
808,3,0.04
809,3,0.1346153846153846
810,3,0.6388888888888888
811,3,0.75
812,3,0.1346153846153846
813,3,0.7777777777777778
814,4,0.02247191011235955
815,4,0.275
816,4,0.12698412698412698
817,4,0.5543478260869565
818,4,0.275
819,4,0.7142857142857143
820,4,0.21875
821,4,0.9230769230769231
822,4,0.24528301886792453
823,4,0.41379310344827586
824,4,0.7142857142857143
825,4,0.8269230769230769
826,4,0.47368421052631576
827,4,0.47368421052631576
828,4,0.41379310344827586
829,4,0.5543478260869565
830,4,0.02247191011235955
831,4,0.47368421052631576
832,4,0.24528301886792453
833,4,0.9473684210526315
834,4,0.5540643305871352
835,4,0.5543478260869565
836,4,0.41379310344827586
837,4,0.8269230769230769
838,4,0.275
839,4,0.5543478260869565
840,4,0.24528301886792453
841,4,1.0
842,4,0.275
843,4,0.7142857142857143
844,4,0.02247191011235955
845,4,0.7142857142857143
846,4,0.47368421052631576
847,4,0.9473684210526315
848,4,0.41811307108104445
849,4,0.6052631578947368
850,4,0.12698412698412698
851,4,0.9473684210526315
852,4,0.5454545454545454
853,4,0.9473684210526315
854,4,0.275
855,4,0.6052631578947368
856,4,0.12698412698412698
857,4,0.7142857142857143
858,4,0.12698412698412698
859,4,0.7142857142857143
860,4,0.21875
861,4,0.6052631578947368
862,4,0.21875
863,4,0.41379310344827586
864,4,0.12698412698412698
865,4,0.41379310344827586
866,4,0.5454545454545454
867,4,0.6363636363636364
868,4,0.41379310344827586
869,4,0.47368421052631576
870,4,0.02247191011235955
871,4,0.275
872,4,0.47368421052631576
873,4,0.6052631578947368
874,4,0.12698412698412698
875,4,0.275
876,4,0.5543478260869565
877,4,1.0
878,4,0.275
879,4,0.5543478260869565
880,4,0.6052631578947368
881,4,0.9230769230769231
882,4,0.7142857142857143
883,4,1.0
884,4,0.02247191011235955
885,4,0.12698412698412698
886,4,0.47368421052631576
887,4,0.6363636363636364
888,4,0.21875
889,4,0.9473684210526315
890,4,0.275
891,4,0.5543478260869565
892,4,0.275
893,4,0.5543478260869565
894,4,0.02247191011235955
895,4,0.9230769230769231
896,4,0.02247191011235955
897,4,0.9540269094495584
898,4,0.47368421052631576
899,4,0.8269230769230769
900,4,0.5454545454545454
901,4,0.5543478260869565
902,4,0.24528301886792453
903,4,0.7142857142857143
904,4,0.12698412698412698
905,4,0.47368421052631576
906,4,0.02247191011235955
907,4,0.5543478260869565
908,4,0.1
909,4,0.275
910,4,0.41379310344827586
911,4,0.9473684210526315
912,4,0.1
913,4,0.8269230769230769
914,4,0.24528301886792453
915,4,0.8269230769230769
916,4,0.7142857142857143
917,4,0.9516612193798528
918,4,0.47368421052631576
919,4,0.7142857142857143
920,4,0.24528301886792453
921,4,0.9230769230769231
922,4,0.7142857142857143
923,4,0.8269230769230769
924,4,0.275
925,4,0.96875
926,4,0.12698412698412698
927,4,0.6052631578947368
928,4,0.02247191011235955
929,4,0.02247191011235955
930,4,0.1
931,4,0.7142857142857143
932,4,0.12698412698412698
933,4,0.47368421052631576
934,4,0.41379310344827586
935,4,0.9473684210526315
936,4,0.41379310344827586
937,4,0.47368421052631576
938,4,0.5454545454545454
939,4,0.8269230769230769
940,4,0.02247191011235955
941,4,0.275
942,4,0.5543478260869565
943,4,0.6052631578947368
944,4,0.9473684210526315
945,4,1.0
946,4,0.12698412698412698
947,4,0.7142857142857143
948,4,0.41379310344827586
949,4,0.5543478260869565
950,4,0.275
951,4,0.5454545454545454
952,4,0.1
953,4,0.6363636363636364
954,4,0.24528301886792453
955,4,0.9473684210526315
956,4,0.275
957,4,0.6363636363636364
958,4,0.5543478260869565
959,4,1.0
960,4,0.2655174124417108
961,4,0.41379310344827586
962,4,0.47368421052631576
963,4,0.5543478260869565
964,4,0.10560482708617681
965,4,0.41379310344827586
966,4,0.47368421052631576
967,4,0.5619385943792147
968,4,0.275
969,4,0.6363636363636364
970,4,0.275
971,4,0.9230769230769231
972,4,0.275
973,4,0.47368421052631576
974,4,0.5543478260869565
975,4,0.9473684210526315
976,4,0.24528301886792453
977,4,0.8269230769230769
978,4,0.275
979,4,0.7142857142857143
980,4,0.24528301886792453
981,4,0.96875
982,4,0.41379310344827586
983,4,0.9230769230769231
984,4,0.7142857142857143
985,4,0.9230769230769231
986,4,0.12698412698412698
987,4,0.96875
988,4,0.275
989,4,0.41379310344827586
990,4,0.21875
991,4,0.47368421052631576
992,4,0.275
993,4,0.5543478260869565
994,4,0.12698412698412698
995,4,0.96875
996,4,0.02247191011235955
997,4,0.6363636363636364
998,4,0.41379310344827586
999,4,0.9473684210526315
1000,4,0.275
1001,4,0.275
1002,4,0.02247191011235955
1003,4,0.9473684210526315
1004,4,0.24528301886792453
1005,4,0.5543478260869565
1006,4,0.275
1007,4,0.6052631578947368
1008,4,0.24528301886792453
1009,4,0.8269230769230769
1010,4,0.24528301886792453
1011,4,0.275
1012,4,0.5543478260869565
1013,4,0.7142857142857143
1014,4,0.47368421052631576
1015,4,0.5543478260869565
1016,4,0.275
1017,4,0.9473684210526315
1018,4,0.24528301886792453
1019,4,0.9230769230769231
1020,4,0.24528301886792453
1021,4,0.5543478260869565
1022,4,0.47368421052631576
1023,4,0.9473684210526315
1024,4,0.21875
1025,4,0.47368421052631576
1026,4,0.02247191011235955
1027,4,0.21875
1028,4,0.12698412698412698
1029,4,0.6052631578947368
1030,4,0.24528301886792453
1031,4,0.9473684210526315
1032,4,0.21875
1033,4,0.41379310344827586
1034,4,0.47368421052631576
1035,4,0.5543478260869565
1036,5,0.6896551724137931
1037,5,0.6987951807228916
1038,5,1.0
1039,5,1.0
1040,5,0.030612244897959183
1041,5,0.8431372549019608
1042,5,0.2777777777777778
1043,5,0.2777777777777778
1044,5,0.030612244897959183
1045,5,0.8431372549019608
1046,5,0.17073170731707318
1047,5,0.5673076923076924
1048,5,0.030612244897959183
1049,5,0.7241379310344828
1050,5,0.2777777777777778
1051,5,0.8431372549019608
1052,5,0.030612244897959183
1053,5,0.4069767441860465
1054,5,0.09375
1055,5,1.0
1056,5,0.09375
1057,5,0.6987951807228916
1058,5,0.7241379310344828
1059,5,0.8431372549019608
1060,5,0.030612244897959183
1061,5,0.6987951807228916
1062,5,0.030612244897959183
1063,5,0.7241379310344828
1064,5,0.47
1065,5,0.9493670886075949
1066,5,0.47
1067,5,1.0
1068,5,0.6987951807228916
1069,5,0.8431372549019608
1070,5,0.8431372549019608
1071,5,0.9230769230769231
1072,5,0.2777777777777778
1073,5,0.9493670886075949
1074,5,0.47
1075,5,0.47
1076,5,0.4069767441860465
1077,5,0.6
1078,5,0.030612244897959183
1079,5,0.5673076923076924
1080,5,0.2777777777777778
1081,5,0.5673076923076924
1082,5,0.09375
1083,5,0.4069767441860465
1084,5,0.030612244897959183
1085,5,0.10386105019924756
1086,5,0.1956521739130435
1087,5,0.5673076923076924
1088,5,0.030612244897959183
1089,5,0.17073170731707318
1090,5,0.4069767441860465
1091,5,0.5673076923076924
1092,5,0.21428571428571427
1093,5,0.6987951807228916
1094,5,0.030612244897959183
1095,5,0.9230769230769231
1096,5,0.030612244897959183
1097,5,0.09375
1098,5,0.09375
1099,5,0.5673076923076924
1100,5,0.030612244897959183
1101,5,0.030612244897959183
1102,5,0.09375
1103,5,0.09375
1104,5,0.09375
1105,5,1.0
1106,5,0.1956521739130435
1107,5,0.6987951807228916
1108,5,0.030612244897959183
1109,5,0.47
1110,5,0.5673076923076924
1111,5,0.8431372549019608
1112,5,0.030612244897959183
1113,5,0.47
1114,5,0.09375
1115,5,0.9230769230769231
1116,5,0.2777777777777778
1117,5,0.4069767441860465
1118,5,0.6896551724137931
1119,5,0.6987951807228916
1120,5,0.2777777777777778
1121,5,0.47
1122,5,0.030612244897959183
1123,5,0.6
1124,5,0.4069767441860465
1125,5,0.8431372549019608
1126,5,0.2777777777777778
1127,5,0.9493670886075949
1128,5,0.47
1129,5,0.47
1130,5,0.030612244897959183
1131,5,0.5673076923076924
1132,5,0.030612244897959183
1133,5,0.6987951807228916
1134,5,0.7241379310344828
1135,5,0.7241379310344828
1136,5,0.09375
1137,5,0.09375
1138,5,0.17073170731707318
