run,method,n_pair_residuals,n_events,n_runs,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt5ns,mae_ns,core_sigma_ns,core_mu_ns,core_chi2_ndf,pull_width_ml_tail_prob
58,traditional_ridge_pathology,219,73,1,0.9931612151648797,1.9975630864390073,3.4667509522307713,0.0547945205479452,1.9714313076144736,0.9661223802202897,-0.4416389009705398,1.6367949523823746,40.33144683858257
58,ml_rf_pathology,219,73,1,0.000908135407403865,1.2187577683622508,2.190360250729675,0.0273972602739726,1.2015023018242788,1.119392415265734,-0.11227829687266223,0.6614194500874927,23.631859744172964
59,raw_cfd20_pair_centered,2289,763,1,-0.05614588189776981,1.6140434014237113,5.352223028243307,0.015727391874180863,1.7013997279610824,1.5306414160050272,0.05033986583097404,1.8387496752813322,33.894223804718926
59,traditional_ridge_pathology,2289,763,1,0.015517734781299142,1.9550996110008216,4.455124189126932,0.03058103975535168,1.894608655681077,1.859836860005791,0.01213351971481821,1.7398433863940592,40.67061171815193
59,ml_rf_pathology,2289,763,1,-0.05162720920741404,1.1714636408316328,3.7964212265052817,0.014853647881170816,1.2342432965526111,1.1434364962371817,-0.016494424209588108,0.9145856322876864,27.172414129040234
60,raw_cfd20_pair_centered,2424,808,1,-0.10518545757626274,1.661231847140919,6.863900257694957,0.015676567656765675,1.8871216042425494,1.6435407099418058,0.11580127394056847,2.0476230097057044,32.211813580028476
60,traditional_ridge_pathology,2424,808,1,0.09425161811655525,1.8617421415479118,6.263363588722378,0.040429042904290426,2.1072873528819867,1.638239039911321,0.014166597415804106,1.047640659797401,37.53627805565381
60,ml_rf_pathology,2424,808,1,-0.0318838507978256,1.1739511729929526,3.3243373761045043,0.019801980198019802,1.2808114670775281,1.1630393811307087,-0.00551936781228531,0.7635151734067386,25.108101462242164
61,raw_cfd20_pair_centered,2799,933,1,0.30896156879497383,1.694903362061287,6.272575220938769,0.01786352268667381,1.851031565408556,1.6046146952400966,0.10270831297739133,1.9311420550517235,31.946777816907705
61,traditional_ridge_pathology,2799,933,1,0.19350740656859422,2.014883411686755,5.905692764027878,0.04644515898535191,2.160657267738792,1.7868897266598731,-0.028942114190840876,1.1378754726958678,39.43844183558451
61,ml_rf_pathology,2799,933,1,0.31378790270816537,1.2563308743314758,4.421409202245528,0.015719899964272956,1.3707079359849974,1.2293959422108731,0.039165989885550485,0.6497602846198947,26.008559235505018
62,raw_cfd20_pair_centered,2421,807,1,-0.00023845871711358768,1.6905840235401917,4.387024786033802,0.00950020652622883,1.5317544624267398,1.6360521081160107,0.03911259719743855,1.6735248135819063,32.98311523565311
62,traditional_ridge_pathology,2421,807,1,0.13435161197003942,1.9705015697221868,4.039130742649516,0.027674514663362248,1.805367675586311,1.784011853068937,-0.06938767803605464,0.9847166441809811,39.25672218234276
62,ml_rf_pathology,2421,807,1,0.027480518844101548,1.2649539900777587,4.520870006336636,0.010326311441553077,1.3027589073389674,1.2380607544829931,-0.060712597841265634,1.2217961470740744,26.94185505677881
63,raw_cfd20_pair_centered,1110,370,1,-0.16930844794129118,1.8197228234001175,6.177895059189523,0.018018018018018018,1.8126528911308557,1.6215391577517289,0.07382596518202678,1.8806744962997486,40.36548823591321
63,traditional_ridge_pathology,1110,370,1,-0.1655044225338852,2.00553299247892,5.4812954453825276,0.02072072072072072,1.9162368683441298,1.8529576672132078,0.05688932786126997,1.4147909160323853,45.289612037789844
63,ml_rf_pathology,1110,370,1,-0.09821861884717048,1.3105502940732958,2.5622321329229045,0.013513513513513514,1.2285619283598417,1.234341123257043,-0.037379126597234184,1.1149806827538467,33.95177488953632
65,raw_cfd20_pair_centered,198,66,1,-0.6254684094013792,1.5587876571444175,1.553553520824262,0.0,1.273918977450393,1.4822926272665276,-0.016556113556853873,0.7261282812227596,33.481031924615245
65,traditional_ridge_pathology,198,66,1,-0.09064984829301026,2.189354975749943,2.1682464425492185,0.015151515151515152,1.7568456088008302,1.8315385475718406,-0.03197171947378714,1.4860463778574513,42.81294405446681
65,ml_rf_pathology,198,66,1,-0.32436874465686466,1.5101755664192473,1.476922579878073,0.005050505050505051,1.188883231071236,1.3842608129253877,-0.03634837398455022,0.7655001603163752,30.407437369688168
