run,method,family,coverage,threshold,accepted_support,rejected_support,accepted_harm_rate,accepted_harm_count_mean,rejected_harm_capture,harmful_pulse_rejection,policy_loss
65,mlp,nn,0.95,0.9996799715707715,0.9499923301119804,0.050007669888019635,0.8118843855966413,1.6659131277248507,0.13733851749655085,0.06088905491221517,1.6745458681000904
58,1d_cnn,nn,0.5,0.4701848328113556,0.5000297956021691,0.49997020439783085,0.9998808246931236,1.400667381718508,0.5582409321556099,0.435054878459363,1.4416398925375136
59,1d_cnn,nn,0.5,0.4723087549209595,0.5000233896243627,0.49997661037563734,0.9287117597530171,1.7867901581064647,0.6567582624948332,0.4859406555848998,1.2719534972581839
60,1d_cnn,nn,0.5,0.4723512232303619,0.500088085031417,0.499911914968583,0.9436355096289337,1.7759511507750116,0.6769825505649174,0.48961575103207366,1.2666529590640163
61,1d_cnn,nn,0.5,0.4722039103507995,0.5000790930661745,0.49992090693382546,0.9511809363137916,1.7715099114297765,0.6650184428272355,0.48566052796624665,1.286162493486556
62,1d_cnn,nn,0.5,0.4723489880561828,0.5000261930955,0.4999738069045,0.9302252488213725,1.76144578313253,0.6654195936399275,0.4868519909842224,1.264805655181445
63,1d_cnn,nn,0.5,0.4713568687438965,0.5000265717170643,0.4999734282829356,0.9773621001169094,1.6540546285471358,0.629452380952381,0.44662414249608856,1.3479097191645284
65,1d_cnn,nn,0.5,0.4711797684431076,0.5,0.5,0.986807792606228,1.6105230863629392,0.5610602449935198,0.3992342174075458,1.4257475476127082
58,1d_cnn,nn,0.6,0.4704600870609283,0.6000238364817353,0.3999761635182647,0.9955308372231602,1.436587545933062,0.4563052057883856,0.3250286176015083,1.5392256314347745
59,1d_cnn,nn,0.6,0.472965520620346,0.5999906441502549,0.40000935584974506,0.8840636207703103,1.8127241540620613,0.5821576838056899,0.41282170783491273,1.3019059369646204
60,1d_cnn,nn,0.6,0.47306343317031857,0.5999765106582888,0.4000234893417112,0.9030047959283547,1.8362533033179995,0.5993037312317122,0.414036201968879,1.3037010646966425
61,1d_cnn,nn,0.6,0.4728753328323364,0.6,0.4,0.9147552509007821,1.8018279286404781,0.5912072575017446,0.4065226067620731,1.3235479933990375
62,1d_cnn,nn,0.6,0.4730147123336792,0.5999790455235999,0.4000209544764,0.8822142670042784,1.7845979219418493,0.5932618256353107,0.41605501936080447,1.2889524413689677
63,1d_cnn,nn,0.6,0.4721934974193573,0.5999893713131742,0.40001062868682574,0.9183348095659876,1.616829052258636,0.5653809523809524,0.37609820676375016,1.3529538571850352
65,1d_cnn,nn,0.6,0.47199974060058586,0.6000153397760393,0.39998466022396073,0.9307171161958327,1.59056627892113,0.4797859442284376,0.32004109077325366,1.4509311719673952
58,1d_cnn,nn,0.7,0.470825046300888,0.7000178773613015,0.2999821226386985,0.9789733548991232,1.495786158168043,0.3395602330389025,0.2256413709514511,1.6394131218602208
59,1d_cnn,nn,0.7,0.47366315722465513,0.7000046779248725,0.29999532207512747,0.8712242715851377,1.9243517775995722,0.48248656614488794,0.3248925482885402,1.3887377054402497
60,1d_cnn,nn,0.7,0.47377722859382626,0.6999823829937166,0.3000176170062834,0.8953020134228188,2.0120805369127517,0.48775122274193206,0.32219752302318194,1.4075507906808866
61,1d_cnn,nn,0.7,0.473562467098236,0.6999736356446085,0.3000263643553915,0.9002636534839925,1.9313747645951036,0.488804705413219,0.31860425337818576,1.4114589480707735
62,1d_cnn,nn,0.7,0.4737129211425781,0.6999842841427,0.3000157158573,0.8725490196078431,1.9176021553659632,0.4900996995084675,0.32618621048373114,1.3824493200993757
63,1d_cnn,nn,0.7,0.47291417717933654,0.7000053143434128,0.2999946856565871,0.8686607956270878,1.5998329790464623,0.49826190476190474,0.3114694909134673,1.370398890865183
65,1d_cnn,nn,0.7,0.4725619345903396,0.6999539806718822,0.3000460193281178,0.8602892833662065,1.4945211483673022,0.4297838538400435,0.26680986178558086,1.430505429526163
58,1d_cnn,nn,0.8,0.4720014631748199,0.8000119182408677,0.19998808175913235,0.9473370577281192,1.4982495344506517,0.2439766961097538,0.14362669180526563,1.7033603616183655
59,1d_cnn,nn,0.8,0.47476441860198976,0.7999719324507648,0.20002806754923516,0.8804163499210572,2.124320215192094,0.34712362741045594,0.22034073843923152,1.5332927225106014
60,1d_cnn,nn,0.8,0.4750829696655273,0.7999882553291444,0.2000117446708556,0.9061146590325185,2.285766718050356,0.3349351786591487,0.2160050809780883,1.5711794803733699
61,1d_cnn,nn,0.8,0.4746898949146271,0.8,0.2,0.9066701819140522,2.1627339836540997,0.34576811883162195,0.21569074633673527,1.5609020630824304
62,1d_cnn,nn,0.8,0.4748861730098724,0.7999895227618,0.2000104772382,0.8840285508480126,2.1527732303058085,0.34578416349923385,0.2197884759868231,1.5382443873487788
63,1d_cnn,nn,0.8,0.4739764213562011,0.7999681139395227,0.20003188606047723,0.8573706237959211,1.7130804490799176,0.38602380952380955,0.22337224696112648,1.4713468142721116
65,1d_cnn,nn,0.8,0.4731545388698578,0.7999693204479215,0.20003067955207854,0.8024928092042186,1.4095877277085331,0.3853421965801246,0.21834142697048936,1.417150612624094
58,1d_cnn,nn,0.9,0.4729703068733215,0.9000059591204338,0.09999404087956618,0.8912798781699001,1.435145335363835,0.1853035143769968,0.0935963908154333,1.7059763637929033
59,1d_cnn,nn,0.9,0.4775282979011536,0.8999859662253824,0.10001403377461758,0.8928218722386818,2.3826082436717084,0.17619466959006524,0.1105069649422609,1.7166272026486165
60,1d_cnn,nn,0.9,0.4781301021575928,0.8999941276645722,0.1000058723354278,0.916220801252773,2.557092522510766,0.16298242241729138,0.10816132105430296,1.7532383788354817
61,1d_cnn,nn,0.9,0.47771335840225215,0.8999736356446085,0.10002636435539151,0.9165690180454652,2.4363135692524023,0.1709101784468149,0.10804492844517931,1.7456588395986503
62,1d_cnn,nn,0.9,0.47771692276000977,0.8999947613809,0.1000052386191,0.8963329452852153,2.4257275902211872,0.17068317048416948,0.11003872160896955,1.7256497748010458
63,1d_cnn,nn,0.9,0.4767006516456604,0.8999840569697614,0.10001594303023861,0.8709182167109536,1.9795098907587836,0.20183333333333334,0.11246840775063184,1.6690848833776202
65,1d_cnn,nn,0.9,0.47599824965000154,0.8999846602239607,0.10001533977603927,0.8019430714163968,1.5586330322140787,0.23537773318282537,0.1212177810982443,1.5665653382335714
58,1d_cnn,nn,0.95,0.474967211484909,0.950002979560217,0.04999702043978309,0.8802534186425793,1.463555388282524,0.12302198834805488,0.055080465961888085,1.7572314302945244
59,1d_cnn,nn,0.95,0.47999765872955324,0.9499929831126912,0.05000701688730879,0.898266692928895,2.489659247587158,0.09135021476196467,0.05535705038579048,1.8069164781669302
60,1d_cnn,nn,0.95,0.48093194961547847,0.9499677021551471,0.0500322978448529,0.9206280521728379,2.6459788588737094,0.08579483565066957,0.05411241664020324,1.8348332165221684
61,1d_cnn,nn,0.95,0.48016275167465206,0.9499604534669127,0.050039546533087266,0.9208481349911191,2.53452486678508,0.08958229488585386,0.054107987912651805,1.831265840105265
62,1d_cnn,nn,0.95,0.48015992641448973,0.9499711875949499,0.05002881240505003,0.9015109738612551,2.5254770045218926,0.0886350520387654,0.05519274114315437,1.8128759218224897
63,1d_cnn,nn,0.95,0.47966635823249815,0.9499920284848807,0.05000797151511931,0.8769859028865518,2.1076303423584695,0.10295238095238095,0.05662534601035022,1.7740335219341707
65,1d_cnn,nn,0.95,0.4793464511632919,0.9499923301119804,0.050007669888019635,0.8118843855966413,1.6991764895850154,0.12011371712864251,0.06088905491221517,1.6917706684679987
58,atom_prior_residual_cnn_new_arch,new_architecture,0.5,0.5208905339241028,0.5000297956021691,0.49997020439783085,0.7699916577285186,1.7472291741151234,0.4489381695170081,0.564945121540637,1.3210534882115106
59,atom_prior_residual_cnn_new_arch,new_architecture,0.5,0.5057880878448486,0.5000233896243627,0.49997661037563734,0.8067171858920386,2.5838712695294226,0.5036392717862085,0.5534669359432448,1.3030779141058302
60,atom_prior_residual_cnn_new_arch,new_architecture,0.5,0.506435215473175,0.500029361677139,0.499970638322861,0.84920728126835,2.801056958308867,0.49059182845304455,0.5407430930454112,1.3586154528153054
61,atom_prior_residual_cnn_new_arch,new_architecture,0.5,0.50640869140625,0.5000263643553915,0.4999736356446085,0.84962564589265,2.661921332911526,0.4967002292892035,0.5406237527795199,1.3529254166034463
62,atom_prior_residual_cnn_new_arch,new_architecture,0.5,0.5060527324676514,0.5000261930955,0.4999738069045,0.8128863279203772,2.6339444735463595,0.499691548426897,0.5515806507542045,1.3131947794934802
63,atom_prior_residual_cnn_new_arch,new_architecture,0.5,0.5128822922706604,0.5000265717170643,0.4999734282829356,0.7662875969816133,2.4607290891699436,0.4487380952380952,0.5661331086773378,1.317549501743518
65,atom_prior_residual_cnn_new_arch,new_architecture,0.5,0.5147397518157959,0.5,0.5,0.6425832182850131,1.862248811167357,0.4924536978970693,0.6087971610011207,1.1501295203879438
58,atom_prior_residual_cnn_new_arch,new_architecture,0.6,0.5284620523452759,0.6000238364817353,0.3999761635182647,0.8083225742377594,1.8087198331512564,0.31546701747791767,0.45195609723250957,1.4928555567598418
59,atom_prior_residual_cnn_new_arch,new_architecture,0.6,0.5125356197357178,0.5999906441502549,0.40000935584974506,0.8389209418368938,2.77054420707937,0.36137519544237373,0.4428046191289938,1.47754574639452
60,atom_prior_residual_cnn_new_arch,new_architecture,0.6,0.5140808820724487,0.5999765106582888,0.4000234893417112,0.8743271018890085,2.9712244298717825,0.35163708592298326,0.4326452842172118,1.5226900159660253
61,atom_prior_residual_cnn_new_arch,new_architecture,0.6,0.5146928668022156,0.6,0.4,0.8746814307056859,2.836101590649442,0.3565546804904795,0.43252180854096584,1.5181267502152065
62,atom_prior_residual_cnn_new_arch,new_architecture,0.6,0.5124723196029664,0.5999790455235999,0.4000209544764,0.844058325329608,2.8213568497336943,0.35696802053690474,0.44131075536034214,1.4870903047927033
63,atom_prior_residual_cnn_new_arch,new_architecture,0.6,0.5190182805061341,0.5999893713131742,0.40001062868682574,0.8052258635961027,2.5148804251550043,0.3239761904761905,0.45294259236971957,1.4812496731199123
65,atom_prior_residual_cnn_new_arch,new_architecture,0.6,0.5191656351089478,0.6000153397760393,0.39998466022396073,0.7021602965614214,1.9557714431803657,0.3603411513859275,0.4870190511766903,1.341819145175494
58,atom_prior_residual_cnn_new_arch,new_architecture,0.7,0.5324808359146118,0.7000178773613015,0.2999821226386985,0.835702732612582,1.7231633608580914,0.23916557038150724,0.3389670729243822,1.596537162231075
59,atom_prior_residual_cnn_new_arch,new_architecture,0.7,0.5191056966781616,0.7000046779248725,0.29999532207512747,0.8619353114140604,2.803728949478749,0.24599680103517063,0.3320905183574129,1.6159385103788897
60,atom_prior_residual_cnn_new_arch,new_architecture,0.7,0.5192980527877807,0.6999823829937166,0.3000176170062834,0.8922818791946309,2.948741610738255,0.24928984857222186,0.32448396316290884,1.642992030622409
61,atom_prior_residual_cnn_new_arch,new_architecture,0.7,0.5194902539253234,0.6999736356446085,0.3000263643553915,0.8925800376647834,2.815593220338983,0.25477021234174063,0.32441986430241176,1.6378098253230429
62,atom_prior_residual_cnn_new_arch,new_architecture,0.7,0.5190592885017395,0.6999842841427,0.3000157158573,0.8663373746445143,2.8497230953450083,0.24224393544407077,0.3309830665202566,1.6240934392004436
63,atom_prior_residual_cnn_new_arch,new_architecture,0.7,0.5241430640220642,0.7000053143434128,0.2999946856565871,0.833054965077437,2.441163073185545,0.2344047619047619,0.33969190034901914,1.5986502031726753
65,atom_prior_residual_cnn_new_arch,new_architecture,0.7,0.5250424981117249,0.6999539806718822,0.3000460193281178,0.7446855139162831,1.9571553802323034,0.2532714578368661,0.365334329473291,1.491414056079417
58,atom_prior_residual_cnn_new_arch,new_architecture,0.8,0.5386109352111816,0.8000119182408677,0.19998808175913235,0.8562383612662943,1.667635009310987,0.15850404059387332,0.22597804861625478,1.697734320672421
59,atom_prior_residual_cnn_new_arch,new_architecture,0.8,0.5267819046974183,0.7999719324507648,0.20002806754923516,0.8791883515583884,2.8101865387989005,0.13633341121075426,0.22142820154316192,1.742854940347634
60,atom_prior_residual_cnn_new_arch,new_architecture,0.8,0.5283239722251892,0.7999882553291444,0.2000117446708556,0.9057476326800264,2.9886221830727444,0.1304329253967237,0.2163226421086059,1.7753147072833029
61,atom_prior_residual_cnn_new_arch,new_architecture,0.8,0.528420090675354,0.8,0.2,0.9060110730292644,2.8685736883733193,0.13225002492273952,0.21626090427048292,1.773761048106525
62,atom_prior_residual_cnn_new_arch,new_architecture,0.8,0.526743221282959,0.7999895227618,0.2000104772382,0.8830462969026259,2.8393687381310984,0.1371315993711568,0.22065537768017107,1.745914697531469
63,atom_prior_residual_cnn_new_arch,new_architecture,0.8,0.5319381952285767,0.7999681139395227,0.20003188606047723,0.853916162891118,2.4351956420647047,0.12721428571428572,0.22650138404140088,1.7267018771768323
65,atom_prior_residual_cnn_new_arch,new_architecture,0.8,0.5319867849349975,0.7999693204479215,0.20003067955207854,0.7766059443911792,1.9583892617449665,0.14603453321627158,0.24355621964886068,1.6305714111749077
58,atom_prior_residual_cnn_new_arch,new_architecture,0.9,0.5503144264221191,0.9000059591204338,0.09999404087956618,0.8722108190425744,1.64801695027478,0.06446156737455365,0.11298902430812739,1.8077492516680207
59,atom_prior_residual_cnn_new_arch,new_architecture,0.9,0.5368122339248658,0.8999859662253824,0.10001403377461758,0.8926139612245959,2.7002962731950726,0.06635156264040401,0.11071410077158096,1.826262398584192
60,atom_prior_residual_cnn_new_arch,new_architecture,0.9,0.5385047674179078,0.8999941276645722,0.1000058723354278,0.916220801252773,2.8510374526947673,0.06676491317998334,0.10816132105430296,1.8494558880727898
61,atom_prior_residual_cnn_new_arch,new_architecture,0.9,0.538377058506012,0.8999736356446085,0.10002636435539151,0.9164518397000234,2.7303726271385047,0.0708403947761938,0.10815896003192885,1.8456114449238297
62,atom_prior_residual_cnn_new_arch,new_architecture,0.9,0.536794376373291,0.8999947613809,0.1000052386191,0.8960419091967404,2.7337019790454016,0.06539173349784085,0.11032768884008554,1.8306501756988995
63,atom_prior_residual_cnn_new_arch,new_architecture,0.9,0.5387127280235291,0.8999840569697614,0.10001594303023861,0.8701505757307352,2.3234130498966636,0.06316666666666666,0.11325069202070044,1.8069839090640685
65,atom_prior_residual_cnn_new_arch,new_architecture,0.9,0.5386461079120636,0.8999846602239607,0.10001533977603927,0.8014317368331345,1.8837566047383671,0.07588109870813997,0.12177810982443034,1.7255506381249945
58,atom_prior_residual_cnn_new_arch,new_architecture,0.95,0.55052250623703,0.950002979560217,0.04999702043978309,0.878936143520261,1.6139129343871534,0.03292614170268746,0.056494512154063696,1.8460100018175734
59,atom_prior_residual_cnn_new_arch,new_architecture,0.95,0.5463863611221313,0.9499929831126912,0.05000701688730879,0.898266692928895,2.65693322828442,0.030300307316284168,0.05535705038579048,1.8679663856126107
60,atom_prior_residual_cnn_new_arch,new_architecture,0.95,0.548319411277771,0.9499677021551471,0.0500322978448529,0.9206280521728379,2.8055263645917043,0.03066999850494436,0.05411241664020324,1.8899580536678937
61,atom_prior_residual_cnn_new_arch,new_architecture,0.95,0.5483287572860718,0.9499604534669127,0.050039546533087266,0.9208481349911191,2.692828596802842,0.032718572425481006,0.054107987912651805,1.888129562565638
62,atom_prior_residual_cnn_new_arch,new_architecture,0.95,0.5475197911262512,0.9499711875949499,0.05002881240505003,0.9015109738612551,2.68892687768832,0.029651151220871228,0.05519274114315437,1.871859822640384
63,atom_prior_residual_cnn_new_arch,new_architecture,0.95,0.5503404855728149,0.9499920284848807,0.05000797151511931,0.8769859028865518,2.2866413067800404,0.02676190476190476,0.05662534601035022,1.850223998124647
65,atom_prior_residual_cnn_new_arch,new_architecture,0.95,0.5502714872360229,0.9499923301119804,0.050007669888019635,0.8118843855966413,1.8762312288067173,0.028429282160625444,0.06088905491221517,1.7834551034360158
