granularity,dimension,stratum,stave,method,sigma68_ci_low_ns,sigma68_ci_high_ns,pull_width68,pull_width68_ci_low,pull_width68_ci_high,n,bias_ns,median_ns,sigma68_ns,full_rms_ns,tail_frac_abs_gt3ns,tail_frac_abs_gt5ns,tail_frac_abs_gt8ns
single_stave,peak_sample_bin,peak_17,B4,ml,0.45170301689654174,0.8305275502299184,0.16966874060582027,0.09629211007700947,0.25550992830838715,75,-3.538753307392461,-3.3105396820783426,0.6390431087932953,3.8520065803952575,0.05333333333333334,0.02666666666666667,0.013333333333333334
single_stave,peak_sample_bin,peak_17,B6,ml,0.5412161955905199,1.1368663432281239,0.30259005988760007,0.15303141509907914,0.5087706649526383,78,2.888209698694999,2.7235542261131584,0.7420304108188485,2.8382848695486427,0.05128205128205128,0.05128205128205128,0.02564102564102564
single_stave,peak_sample_bin,peak_17,B8,ml,0.7865060780366713,2.3729723015271027,0.3696848054454096,0.19936533164369885,0.5602932652221867,71,2.1027095400693394,0.7388855582684357,1.2914580165015774,5.88040813515918,0.09859154929577464,0.08450704225352113,0.07042253521126761
single_stave,peak_sample_bin,peak_17,B4,traditional,0.1213992274269686,0.23915538568523376,,,,75,1.7673071229092772,1.94407269787213,0.20503333096913345,3.6987750162867328,0.05333333333333334,0.04,0.02666666666666667
single_stave,peak_sample_bin,peak_17,B6,traditional,0.11902966484342574,0.29053165462447966,,,,78,-0.8867541965197273,-1.0938924788978923,0.208751482333614,2.6997551462620666,0.05128205128205128,0.05128205128205128,0.038461538461538464
single_stave,peak_sample_bin,peak_17,B8,traditional,0.2275972003717064,0.5282477309804248,,,,71,0.8282794566811257,-0.8768122099447595,0.3228085675824019,6.32669660270578,0.08450704225352113,0.08450704225352113,0.07042253521126761
single_stave,peak_sample_bin,peak_2,B8,ml,0.0,0.0,0.0,0.0,0.0,1,6.025809988083246,6.025809988083246,0.0,0.0,0.0,0.0,0.0
single_stave,peak_sample_bin,peak_2,B8,traditional,0.0,0.0,,,,1,-1.169297720920028,-1.169297720920028,0.0,0.0,0.0,0.0,0.0
single_stave,peak_sample_bin,peak_3,B4,ml,0.6233738208966482,12.56769357125247,1.3824818707907889,0.31518505697521015,16.297988022691065,37,-4.599274085781316,-1.6735366919207024,1.5518257428183637,8.406178560613657,0.16216216216216217,0.10810810810810811,0.10810810810810811
single_stave,peak_sample_bin,peak_3,B6,ml,0.3377659421070532,1.0875466085472987,0.22470709149013224,0.12113406803556911,0.49439536014707053,24,1.7427785801269808,1.7983439973292725,0.6495580005064255,0.8665810302434219,0.0,0.0,0.0
single_stave,peak_sample_bin,peak_3,B8,ml,1.3156081825693924,1.8686241522352105,0.8136004556899282,0.5868325442766744,0.9802039825775384,118,-0.8147859247561025,-0.7312718573623584,1.5669022809124855,1.4189532710020343,0.00847457627118644,0.0,0.0
single_stave,peak_sample_bin,peak_3,B4,traditional,0.21301517944943443,14.233732666062814,,,,37,-0.25330736400117554,2.3418903346126925,0.3671467357313134,7.753669395870154,0.10810810810810811,0.10810810810810811,0.10810810810810811
single_stave,peak_sample_bin,peak_3,B6,traditional,0.036145058212819665,0.3234980853381932,,,,24,-1.1714848534741815,-1.2013239520768693,0.07616385659008784,0.1743126596284125,0.0,0.0,0.0
single_stave,peak_sample_bin,peak_3,B8,traditional,0.19755223301123154,0.27563027221774555,,,,118,-1.2031264125045076,-1.1174288167621178,0.2524554316036191,0.7527684549043581,0.01694915254237288,0.01694915254237288,0.0
single_stave,peak_sample_bin,peak_4,B4,ml,0.9528685038548729,1.3029041914653035,0.32209530259236,0.28011768042596297,0.419542023395893,263,-2.7081121161061894,-2.6678044261163265,1.1130666445038084,1.4901744122457299,0.019011406844106463,0.011406844106463879,0.0038022813688212928
single_stave,peak_sample_bin,peak_4,B6,ml,0.800181369444061,1.0714071200663438,0.31217625442953445,0.25093581992909597,0.35024659790478424,200,1.504483967625201,1.6397937391781525,0.9127582276378958,1.8418423175624077,0.02,0.015,0.015
single_stave,peak_sample_bin,peak_4,B8,ml,0.6505908285941553,0.9845328447758561,0.49398463936242337,0.3769002833715932,0.6630209252120842,282,-0.31108390298885213,-0.1501817151773608,0.7957436324413203,1.4539639882696076,0.010638297872340425,0.0070921985815602835,0.0070921985815602835
single_stave,peak_sample_bin,peak_4,B4,traditional,0.22006519515487416,0.36853899627786046,,,,263,2.0563728411341797,2.0808597724543603,0.3017693653418425,0.9841801740259543,0.0038022813688212928,0.0038022813688212928,0.0038022813688212928
single_stave,peak_sample_bin,peak_4,B6,traditional,0.10648279218262971,0.15377846910463872,,,,200,-1.3510969189175592,-1.1388849145315554,0.11708950307904342,1.6484134016945475,0.02,0.02,0.015
single_stave,peak_sample_bin,peak_4,B8,traditional,0.290050707505939,0.3780141398197807,,,,282,-0.9086611682265056,-0.8083514826657812,0.3472926059853919,1.3504439535980883,0.0070921985815602835,0.0070921985815602835,0.0070921985815602835
single_stave,peak_sample_bin,peak_5,B4,ml,0.9500490062841179,1.1892994594286184,0.4261511482279053,0.2936151457766143,0.6614307126627339,333,-3.3526946064359424,-3.273989412100015,1.057114530782337,1.8968470249656668,0.04504504504504504,0.015015015015015015,0.009009009009009009
single_stave,peak_sample_bin,peak_5,B6,ml,0.6110441164748378,0.795594230042592,0.2155201113644744,0.19271666532867876,0.2466862259859436,358,2.4843523155731724,2.562195658950131,0.715106855032605,1.330949850737515,0.008379888268156424,0.008379888268156424,0.00558659217877095
single_stave,peak_sample_bin,peak_5,B8,ml,0.7403564330317456,0.9950811992204079,0.3849366986204551,0.3163570250179456,0.4082748663039559,299,0.33439357272104786,0.4358088756581395,0.9049362190600574,1.9933018375843985,0.020066889632107024,0.013377926421404682,0.006688963210702341
single_stave,peak_sample_bin,peak_5,B4,traditional,0.13317641562543212,0.23573892868728796,,,,333,1.7759544177014244,1.9444618400302005,0.20279999979651098,1.4905045271549893,0.018018018018018018,0.015015015015015015,0.009009009009009009
single_stave,peak_sample_bin,peak_5,B6,traditional,0.11804831900146961,0.16712502201607815,,,,358,-1.2428658943044006,-1.143167933627403,0.13454502576111238,1.172178790111456,0.008379888268156424,0.008379888268156424,0.00558659217877095
single_stave,peak_sample_bin,peak_5,B8,traditional,0.3159737198844236,0.40411031279039417,,,,299,-0.933145597885094,-0.7704577800050032,0.3712322332733262,2.0695872583975317,0.013377926421404682,0.010033444816053512,0.010033444816053512
single_stave,peak_sample_bin,peak_6,B4,ml,0.856168286380278,1.4543803983166945,0.4692332149352465,0.2897676251840765,0.6277528090853088,360,-3.551957151729965,-3.4871805585738187,1.076321635333645,1.5588036452244627,0.05,0.013888888888888888,0.005555555555555556
single_stave,peak_sample_bin,peak_6,B6,ml,0.7872548475969099,1.0544063613806616,0.22681439644367357,0.19568500788645274,0.29683710752609854,361,2.4812411240010537,2.7206254177052074,0.8957966218781321,1.8485492625942104,0.0332409972299169,0.01662049861495845,0.0110803324099723
single_stave,peak_sample_bin,peak_6,B8,ml,1.0050878558055985,1.3429395519322964,0.42216226908995846,0.344472976063526,0.5391945169211386,345,0.6015643646771204,0.690445505004881,1.1864979899748582,1.6976791507565134,0.06086956521739131,0.011594202898550725,0.005797101449275362
single_stave,peak_sample_bin,peak_6,B4,traditional,0.24043732048911026,0.5816184421831984,,,,360,1.826514950277427,1.9163845239154718,0.3306820636605059,0.946760490329868,0.008333333333333333,0.005555555555555556,0.002777777777777778
single_stave,peak_sample_bin,peak_6,B6,traditional,0.17076685901164676,0.23866009714964825,,,,361,-1.3701485596290726,-1.1379416636145123,0.19581958208457878,1.6696631888673776,0.01662049861495845,0.0110803324099723,0.0110803324099723
single_stave,peak_sample_bin,peak_6,B8,traditional,0.37000165791500206,1.0493115545291418,,,,345,-1.1584003180873574,-0.9953219389673365,0.6610060296645851,1.3918223330368336,0.04057971014492753,0.005797101449275362,0.005797101449275362
single_stave,peak_sample_bin,peak_7,B4,ml,1.200647886343698,1.5464409635507914,0.5195518034554749,0.4314808765921577,0.6025711654400997,446,-3.880071260984246,-3.7429209338177607,1.3982736071836641,2.5902426012205044,0.06950672645739911,0.026905829596412557,0.017937219730941704
single_stave,peak_sample_bin,peak_7,B6,ml,1.3082258414881183,1.7359282709870225,0.40269571757228695,0.34083894558863786,0.48570267785469373,415,2.2354100055421644,2.4801421685659903,1.5521080729967434,1.969359610487284,0.06746987951807229,0.012048192771084338,0.007228915662650603
single_stave,peak_sample_bin,peak_7,B8,ml,1.3422874970262086,1.6627177785940426,0.6144893448257454,0.5446027995057903,0.6537756052711562,679,0.4340855434025765,0.6790406616453097,1.5611599434180468,2.0023902994513603,0.08247422680412371,0.026509572901325478,0.008836524300441826
single_stave,peak_sample_bin,peak_7,B4,traditional,1.0946462634132608,1.4657918552867393,,,,446,1.557860581533174,1.7721690906740157,1.261104583685156,2.5905860827898484,0.05605381165919283,0.02242152466367713,0.017937219730941704
single_stave,peak_sample_bin,peak_7,B6,traditional,0.849056904938512,1.2592875326025323,,,,415,-1.43230138812582,-1.2472475698540393,1.0985009810276276,1.7145502528176566,0.03614457831325301,0.014457831325301205,0.007228915662650603
single_stave,peak_sample_bin,peak_7,B8,traditional,1.1185228589886729,1.469583070451413,,,,679,-1.3590980706364322,-1.1097067572689596,1.3631708860099123,1.7851000473208876,0.042709867452135494,0.013254786450662739,0.010309278350515464
single_stave,peak_sample_bin,peak_8,B4,ml,1.2969256427576525,1.5802241749313979,0.4890394554213594,0.4396576376313853,0.5207589844849947,1242,-3.413837750012141,-3.4303634208470477,1.4713872152423564,1.5419677913512855,0.05233494363929147,0.001610305958132045,0.0008051529790660225
single_stave,peak_sample_bin,peak_8,B6,ml,1.1693805796162884,1.4750661687015942,0.4253528525479466,0.36823355376823613,0.4779569883296981,1029,1.836708207657247,1.7708546089909802,1.3431855194261877,1.5822043921928917,0.04470359572400389,0.010689990281827016,0.0029154518950437317
single_stave,peak_sample_bin,peak_8,B8,ml,1.267067196964594,1.4483297720469581,0.5795576568628512,0.5231725245060315,0.6254499195492801,1113,0.7138364604165337,0.830017768613402,1.3491500216758436,1.83969620217718,0.0646900269541779,0.018867924528301886,0.0071877807726864335
single_stave,peak_sample_bin,peak_8,B4,traditional,1.1685021202985557,1.6138412858336286,,,,1242,1.7579991897159055,1.7378784034769978,1.4209028146872877,1.5344651160000848,0.04589371980676329,0.001610305958132045,0.0008051529790660225
single_stave,peak_sample_bin,peak_8,B6,traditional,1.1464888440327976,1.3374433245061748,,,,1029,-1.4423598743640567,-1.362468038416516,1.2715329880767992,1.5177739204247969,0.03595724003887269,0.009718172983479106,0.0058309037900874635
single_stave,peak_sample_bin,peak_8,B8,traditional,1.1070463999905624,1.346370913667524,,,,1113,-0.8167648863566872,-0.7892063865369039,1.244127950874496,1.6710173389366625,0.036837376460017966,0.014375561545372867,0.0071877807726864335
single_stave,peak_sample_bin,peak_9,B4,ml,1.1792610452772991,1.6213452103693693,0.42004108159190945,0.33702233188949704,0.4499546112653586,618,-2.517444952328141,-2.7015423830507608,1.4673387832416296,2.3682724256111727,0.06796116504854369,0.009708737864077669,0.008090614886731391
single_stave,peak_sample_bin,peak_9,B6,ml,1.2750631354305673,1.5395533915709028,0.4270649848009106,0.3838647517638948,0.4827186949439535,1037,2.6824620897993334,2.6670553700419077,1.4100621599468128,1.4954142498929737,0.03953712632594021,0.006750241080038573,0.0009643201542912247
single_stave,peak_sample_bin,peak_9,B8,ml,1.108589657040776,1.4311546729896711,0.38675600946562244,0.3533069214203888,0.44022035019909334,416,2.0008417822504394,2.0199199253258797,1.2851024950734227,1.3666655364854228,0.03125,0.004807692307692308,0.0
single_stave,peak_sample_bin,peak_9,B4,traditional,1.1129798791356285,1.7216329628283888,,,,618,2.6506602782091857,2.441779654195958,1.586303818786785,2.6055334458472506,0.06310679611650485,0.014563106796116505,0.008090614886731391
single_stave,peak_sample_bin,peak_9,B6,traditional,1.2082393855435498,1.600794915911691,,,,1037,-1.0340003048385722,-1.0344016666952243,1.349522907359491,1.5260570665650337,0.03953712632594021,0.007714561234329798,0.0019286403085824494
single_stave,peak_sample_bin,peak_9,B8,traditional,0.9705891507141285,1.3317019802945294,,,,416,-0.2135272424262385,-0.3142262168122514,1.2217009243124997,1.384849210513282,0.03365384615384615,0.007211538461538462,0.002403846153846154
single_stave,saturation_flag,False,B4,ml,1.2608426028354196,1.47208127454838,0.47332413024823705,0.42348682469304805,0.5040886963097975,3819,-3.1845561335648815,-3.273653492175221,1.3973940602205772,2.3939486225166045,0.0670332547787379,0.01702016234616392,0.011521340665095576
single_stave,saturation_flag,False,B6,ml,1.2635294272601494,1.4603340041939363,0.39198549055557824,0.34952214691031197,0.4184093289051932,3820,2.357933292672827,2.4333858709477063,1.3197859680470425,1.8434081091745735,0.04554973821989529,0.013089005235602094,0.006544502617801047
single_stave,saturation_flag,False,B8,ml,1.3539238825139206,1.4801600646931168,0.5457493491996285,0.5216516108751342,0.5691326811413407,3813,0.8282959989277499,0.7900357971629219,1.4235702467292288,2.275635764043813,0.06792551796485707,0.01888276947285602,0.00917912404930501
single_stave,saturation_flag,False,B4,traditional,0.905530738876045,1.212411726352316,,,,3819,2.0124235029097237,1.9573209336338664,1.0676318403753668,2.346054447859304,0.047918303220738416,0.015972767740246138,0.011521340665095576
single_stave,saturation_flag,False,B6,traditional,0.8445227490405063,1.01485272277364,,,,3820,-1.2418446503677227,-1.1506073153378082,0.9555712352976036,1.7168892309439885,0.032984293193717276,0.013612565445026177,0.007853403141361256
single_stave,saturation_flag,False,B8,traditional,0.822287722351296,1.0122025126760283,,,,3813,-0.773325951267103,-0.8292446034862166,0.9355960408855462,2.126571689127048,0.03750327825858904,0.015473380540257016,0.00917912404930501
single_stave,saturation_flag,True,B4,ml,0.0,0.0,0.0,0.0,0.0,1,26.51243043406336,26.51243043406336,0.0,0.0,0.0,0.0,0.0
single_stave,saturation_flag,True,B8,ml,0.0,6.468766695718503,0.47534805947613096,0.015535447143162046,1.7492864440464186,7,-4.327196895927393,-6.1400433614439365,3.5289207009847416,4.844002066591711,0.42857142857142855,0.2857142857142857,0.14285714285714285
single_stave,saturation_flag,True,B4,traditional,0.0,0.0,,,,1,33.29566656015494,33.29566656015494,0.0,0.0,0.0,0.0,0.0
single_stave,saturation_flag,True,B8,traditional,0.223799026963149,4.931102476079655,,,,7,-3.743229655174854,-4.189252855251297,2.8836092569207734,3.1965086295200074,0.42857142857142855,0.14285714285714285,0.0
single_stave,p09_anomaly_class,dropout,B4,ml,1.0770254928941188,13.764170304027537,2.9469770058459543,0.8788493561236173,26.110940275910156,12,-4.17122805152957,-1.4628817419515556,4.5416908449975715,8.655562723043413,0.3333333333333333,0.25,0.16666666666666666
single_stave,p09_anomaly_class,dropout,B6,ml,0.0,0.0,0.0,0.0,0.0,1,0.9336814996177552,0.9336814996177552,0.0,0.0,0.0,0.0,0.0
single_stave,p09_anomaly_class,dropout,B8,ml,0.0,0.0,0.0,0.0,0.0,1,6.025809988083246,6.025809988083246,0.0,0.0,0.0,0.0,0.0
single_stave,p09_anomaly_class,dropout,B4,traditional,0.11241155831749276,11.9102766637448,,,,12,-1.0628550853842047,2.488653161366294,3.701014021384481,7.416093746276721,0.25,0.16666666666666666,0.16666666666666666
single_stave,p09_anomaly_class,dropout,B6,traditional,0.0,0.0,,,,1,-0.5958575546993643,-0.5958575546993643,0.0,0.0,0.0,0.0,0.0
single_stave,p09_anomaly_class,dropout,B8,traditional,0.0,0.0,,,,1,-1.169297720920028,-1.169297720920028,0.0,0.0,0.0,0.0,0.0
single_stave,p09_anomaly_class,novel_broad_template_mismatch,B4,ml,0.9244424349602707,21.007550149626386,4.026303427608928,1.3309488414265227,8.419895212938002,8,-5.487807954338463,-10.080931853531197,10.746244120944555,14.20263402710928,1.0,0.75,0.5
single_stave,p09_anomaly_class,novel_broad_template_mismatch,B6,ml,0.0,0.0,0.0,0.0,0.0,1,-11.335913359497688,-11.335913359497688,0.0,0.0,0.0,0.0,0.0
single_stave,p09_anomaly_class,novel_broad_template_mismatch,B8,ml,0.0,0.7785964667287942,0.15110139346875462,0.0029870110064077393,0.25179904762780847,5,0.889614451331299,0.5254941944260239,0.7014370992265163,0.6838926933601055,0.0,0.0,0.0
single_stave,p09_anomaly_class,novel_broad_template_mismatch,B4,traditional,2.09985756876951,23.216809325569443,,,,8,-0.18923792934046624,-4.1844925417415695,11.438650709442957,14.907431916004855,1.0,0.75,0.75
single_stave,p09_anomaly_class,novel_broad_template_mismatch,B6,traditional,0.0,0.0,,,,1,-15.882197224937627,-15.882197224937627,0.0,0.0,0.0,0.0,0.0
single_stave,p09_anomaly_class,novel_broad_template_mismatch,B8,traditional,0.0,0.6047827481507467,,,,5,-0.47234557148036627,-0.40984121583029065,0.3307315937316322,0.44929997101394126,0.0,0.0,0.0
single_stave,p09_anomaly_class,novel_delayed_peak,B4,ml,0.5311276222346945,1.0364182192954345,0.22996150051996045,0.1726353134239372,0.5825713309677227,178,-2.8119070295768847,-3.437607339417635,0.8000754179589338,3.920135631770219,0.10674157303370786,0.0898876404494382,0.05056179775280899
single_stave,p09_anomaly_class,novel_delayed_peak,B6,ml,0.7916031008019231,1.2647700588366018,0.26239367982999934,0.1798477011393895,0.3704041494753031,165,3.2818731654808833,2.9050694945291013,0.958071110126355,2.5031920470710824,0.06060606060606061,0.048484848484848485,0.01818181818181818
single_stave,p09_anomaly_class,novel_delayed_peak,B8,ml,0.8384871687690506,1.6022792394198788,0.33834120580944776,0.2215944689298471,0.43848066317522755,157,1.8146135912288663,0.8137267428462138,1.2236648821391194,4.8028559367715244,0.07643312101910828,0.06369426751592357,0.050955414012738856
single_stave,p09_anomaly_class,novel_delayed_peak,B4,traditional,0.1729499096965229,0.39921928120228745,,,,178,2.6258529217615236,1.9541317082085925,0.23659436172082426,3.8680460231611336,0.10112359550561797,0.08426966292134831,0.056179775280898875
single_stave,p09_anomaly_class,novel_delayed_peak,B6,traditional,0.13658234561891267,0.2557227984713607,,,,165,-0.7605694962538391,-1.1201162944609138,0.210241571265262,2.392158906950587,0.06060606060606061,0.06060606060606061,0.024242424242424242
single_stave,p09_anomaly_class,novel_delayed_peak,B8,traditional,0.29991126094176845,0.4498389708834731,,,,157,0.32341719041104905,-0.8413043748444977,0.35478343682195,4.99174040076683,0.07006369426751592,0.06369426751592357,0.044585987261146494
single_stave,p09_anomaly_class,novel_early_pretrigger,B4,ml,0.672353674627041,13.872973390890452,0.9465048475308393,0.26550095834707105,13.849700710686628,30,-4.87648504667664,-1.672189610700368,1.5622788017160767,8.974032780317721,0.16666666666666666,0.1,0.1
single_stave,p09_anomaly_class,novel_early_pretrigger,B6,ml,0.24859118508214212,1.0333532261368028,0.20959135484862124,0.11006694986659842,0.42280161007715167,23,1.7779567140621646,1.8553437185973394,0.6006175931261211,0.8682817554205583,0.0,0.0,0.0
single_stave,p09_anomaly_class,novel_early_pretrigger,B8,ml,1.294817418125533,1.742578032900976,0.8136004556899282,0.6203149992902169,0.9819857958432189,118,-0.8147859247561025,-0.7312718573623584,1.5669022809124855,1.4189532710020343,0.00847457627118644,0.0,0.0
single_stave,p09_anomaly_class,novel_early_pretrigger,B4,traditional,0.21191928120817663,12.92555170873208,,,,30,-0.3991772396255909,2.299735579512557,0.3622967140875071,8.20989754768446,0.1,0.1,0.1
single_stave,p09_anomaly_class,novel_early_pretrigger,B6,traditional,0.044699775876995106,0.20362974351414637,,,,23,-1.1965121273339563,-1.2084399414098215,0.0738187572201967,0.12912489912772632,0.0,0.0,0.0
single_stave,p09_anomaly_class,novel_early_pretrigger,B8,traditional,0.1890117608688541,0.317696760464603,,,,118,-1.2031264125045076,-1.1174288167621178,0.2524554316036191,0.7527684549043581,0.01694915254237288,0.01694915254237288,0.0
single_stave,p09_anomaly_class,novel_undershoot_recovery,B4,ml,0.0,0.8377898559503194,0.26725714196620237,0.0,0.39302520877382696,3,-1.7841118180273814,-1.8448119402352674,0.569697102046217,0.6853978024282911,0.0,0.0,0.0
single_stave,p09_anomaly_class,novel_undershoot_recovery,B4,traditional,0.0,0.06843419731106004,,,,3,2.6100149513325896,2.6272745992968467,0.06843419731106004,0.08307239570453225,0.0,0.0,0.0
single_stave,p09_anomaly_class,pileup_or_long_tail,B4,ml,0.012802279128190026,0.415046235167071,0.19375743060818562,0.0,0.31191039949594523,5,-3.3748897645234863,-3.2100934942326447,0.2599475462809837,0.32394855283113655,0.0,0.0,0.0
single_stave,p09_anomaly_class,pileup_or_long_tail,B6,ml,0.0,0.04723481287723175,0.006672257235831425,0.0,0.006672257235831425,2,2.989738859280614,2.989738859280614,0.04723481287723175,0.06946296011357589,0.0,0.0,0.0
single_stave,p09_anomaly_class,pileup_or_long_tail,B8,ml,0.5638937039559325,2.059030934104049,0.4227722115974138,0.1651407873043203,0.7166720175829837,9,1.172086633052514,1.0983631695246032,1.2206635595524904,1.2738982703845552,0.0,0.0,0.0
single_stave,p09_anomaly_class,pileup_or_long_tail,B4,traditional,0.013396937688456418,0.06701158113330763,,,,5,1.9165665855107932,1.9039622755323364,0.055892411726542024,0.05341789786947881,0.0,0.0,0.0
single_stave,p09_anomaly_class,pileup_or_long_tail,B6,traditional,0.0,0.086667990547866,,,,2,-1.179173869403293,-1.179173869403293,0.086667990547866,0.12745292727627344,0.0,0.0,0.0
single_stave,p09_anomaly_class,pileup_or_long_tail,B8,traditional,0.011855526762477808,0.7232177842237242,,,,9,-0.5743358416415663,-0.76725669796528,0.16551843490160592,0.4617341840448284,0.0,0.0,0.0
single_stave,p09_anomaly_class,unassigned_common,B4,ml,1.2365266619582485,1.449300176966055,0.47692515467841307,0.424630409124643,0.510191558805082,3584,-3.1730774153056562,-3.2636479406943195,1.4038687944740689,2.041097114712963,0.06166294642857143,0.010602678571428572,0.006696428571428571
single_stave,p09_anomaly_class,unassigned_common,B6,ml,1.262267977712147,1.4429747323747,0.39987374974239187,0.3584352048666928,0.42630680439575824,3628,2.323408449675784,2.404761445098149,1.3184092159257508,1.7870697696435032,0.044652701212789414,0.011300992282249173,0.005788313120176406
single_stave,p09_anomaly_class,unassigned_common,B8,ml,1.3325011907498485,1.4718879832971425,0.5446042793376169,0.5134121507634781,0.5648823519200963,3530,0.8266940535399699,0.8234686587747966,1.4225033139086911,2.110306160095823,0.06515580736543909,0.018980169971671387,0.00821529745042493
single_stave,p09_anomaly_class,unassigned_common,B4,traditional,0.9172545542471624,1.2244051471916635,,,,3584,2.0257170223117713,1.95352110228756,1.1207677365160935,2.0099985875958133,0.042689732142857144,0.010044642857142858,0.006696428571428571
single_stave,p09_anomaly_class,unassigned_common,B6,traditional,0.9003386126641291,1.08965689200017,,,,3628,-1.2601974685985924,-1.1523415706049214,0.9987426843779382,1.6653100468003679,0.03169790518191841,0.011300992282249173,0.006890848952590959
single_stave,p09_anomaly_class,unassigned_common,B8,traditional,0.9202173864115818,1.1047279341498708,,,,3530,-0.8144481568933696,-0.8139453398820251,1.0146437060001894,1.9320911300869403,0.037960339943342775,0.013597733711048159,0.00821529745042493
