run,event_id,pair,method,residual_ns,pull,amplitude_bin,charge_bin,peak_sample_bin,saturation_flag,p09_anomaly_class
63,63:601303:8610:212288,B4-B6,traditional,1.066399735994736,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_10,False,unassigned_common
63,63:601303:8610:212288,B4-B8,traditional,-1.3004853122438078,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_10,False,unassigned_common
63,63:601303:8610:212288,B6-B8,traditional,-2.3668850482385437,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
63,63:601659:8946:212644,B4-B6,traditional,1.474156808843425,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_7,False,unassigned_common
63,63:601659:8946:212644,B4-B8,traditional,1.0821051410078724,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_7,False,unassigned_common
63,63:601659:8946:212644,B6-B8,traditional,-0.39205166783555256,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_7,False,unassigned_common
63,63:601900:9166:212885,B4-B6,traditional,1.9445542720969087,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_9,False,unassigned_common
63,63:601900:9166:212885,B4-B8,traditional,2.01556942265249,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
63,63:601900:9166:212885,B6-B8,traditional,0.07101515055558139,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
63,63:601949:9214:212934,B4-B6,traditional,2.536546322455955,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_9,False,unassigned_common
63,63:601949:9214:212934,B4-B8,traditional,3.052231217587476,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_11,False,unassigned_common
63,63:601949:9214:212934,B6-B8,traditional,0.5156848951315212,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_11,False,unassigned_common
63,63:601982:9246:212967,B4-B6,traditional,0.013718618142618766,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
63,63:601982:9246:212967,B4-B8,traditional,1.5873952457380582,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
63,63:601982:9246:212967,B6-B8,traditional,1.5736766275954395,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
63,63:602116:9370:213101,B4-B6,traditional,1.9847104134530014,,"amp_adc[2500,4000)","charge[8000,14000)",peakmax_15,False,novel_delayed_peak
63,63:602116:9370:213101,B4-B8,traditional,1.1127654408165597,,"amp_adc[4000,7000)","charge[14000,24000)",peakmax_15,False,novel_delayed_peak
63,63:602116:9370:213101,B6-B8,traditional,-0.8719449726364417,,"amp_adc[4000,7000)","charge[14000,24000)",peakmax_15,False,novel_delayed_peak
63,63:602117:9371:213102,B4-B6,traditional,1.8274935365522254,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_6,False,unassigned_common
63,63:602117:9371:213102,B4-B8,traditional,1.8888143159494746,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:602117:9371:213102,B6-B8,traditional,0.061320779397249225,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:602144:9397:213129,B4-B6,traditional,-0.515207718676713,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_9,False,unassigned_common
63,63:602144:9397:213129,B4-B8,traditional,-0.5402775643417996,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
63,63:602144:9397:213129,B6-B8,traditional,-0.025069845665086632,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
63,63:602252:9494:213237,B4-B6,traditional,2.0393215428547364,,"amp_adc[1000,1500)","charge[8000,14000)",peakmax_7,False,unassigned_common
63,63:602252:9494:213237,B4-B8,traditional,2.248144912385712,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_6,False,unassigned_common
63,63:602252:9494:213237,B6-B8,traditional,0.20882336953097536,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_7,False,unassigned_common
63,63:602308:9549:213293,B4-B6,traditional,3.4477909376448537,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_8,False,unassigned_common
63,63:602308:9549:213293,B4-B8,traditional,2.9829009449034274,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
63,63:602308:9549:213293,B6-B8,traditional,-0.4648899927414263,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:602540:9763:213525,B4-B6,traditional,2.044778239446572,,"amp_adc[1000,1500)","charge[8000,14000)",peakmax_5,False,unassigned_common
63,63:602540:9763:213525,B4-B8,traditional,2.191052291167118,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_4,False,unassigned_common
63,63:602540:9763:213525,B6-B8,traditional,0.14627405172054608,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_5,False,unassigned_common
63,63:602552:9774:213537,B4-B6,traditional,0.38599397848825134,,"amp_adc[1000,1500)","charge[8000,14000)",peakmax_9,False,unassigned_common
63,63:602552:9774:213537,B4-B8,traditional,-0.15843536571014027,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_9,False,unassigned_common
63,63:602552:9774:213537,B6-B8,traditional,-0.5444293441983916,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_9,False,unassigned_common
63,63:602643:9858:213628,B4-B6,traditional,0.008256079727615884,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
63,63:602643:9858:213628,B4-B8,traditional,0.37092349810723135,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
63,63:602643:9858:213628,B6-B8,traditional,0.36266741837961547,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
63,63:602646:9861:213631,B4-B6,traditional,1.9922428591482486,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_6,False,unassigned_common
63,63:602646:9861:213631,B4-B8,traditional,1.2674090190320513,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_5,False,unassigned_common
63,63:602646:9861:213631,B6-B8,traditional,-0.7248338401161973,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_6,False,unassigned_common
63,63:603133:10314:214118,B4-B6,traditional,1.8601356077572149,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_14,False,novel_delayed_peak
63,63:603133:10314:214118,B4-B8,traditional,1.780245072553086,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_14,False,novel_delayed_peak
63,63:603133:10314:214118,B6-B8,traditional,-0.07989053520412881,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_14,False,novel_delayed_peak
63,63:603196:10373:214181,B4-B6,traditional,2.0821819321963773,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_5,False,unassigned_common
63,63:603196:10373:214181,B4-B8,traditional,2.1408914105717116,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_5,False,unassigned_common
63,63:603196:10373:214181,B6-B8,traditional,0.058709478375334356,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_5,False,unassigned_common
63,63:603341:10506:214326,B4-B6,traditional,1.9609998514976326,,"amp_adc[1500,2500)","charge[1000,4000)",peakmax_17,False,novel_delayed_peak
63,63:603341:10506:214326,B4-B8,traditional,1.533466563105378,,"amp_adc[2500,4000)","charge[4000,8000)",peakmax_17,False,novel_delayed_peak
63,63:603341:10506:214326,B6-B8,traditional,-0.42753328839225446,,"amp_adc[2500,4000)","charge[4000,8000)",peakmax_17,False,novel_delayed_peak
63,63:603497:10653:214482,B4-B6,traditional,0.9884018513471844,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:603497:10653:214482,B4-B8,traditional,0.31553991881669674,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:603497:10653:214482,B6-B8,traditional,-0.6728619325304876,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:603608:10757:214593,B4-B6,traditional,1.943458026960542,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_5,False,unassigned_common
63,63:603608:10757:214593,B4-B8,traditional,1.9593201760583128,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_5,False,unassigned_common
63,63:603608:10757:214593,B6-B8,traditional,0.01586214909777084,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_5,False,unassigned_common
63,63:603732:10871:214717,B4-B6,traditional,2.0869936115993823,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_5,False,unassigned_common
63,63:603732:10871:214717,B4-B8,traditional,2.194648007122659,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_5,False,unassigned_common
63,63:603732:10871:214717,B6-B8,traditional,0.10765439552327649,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_5,False,unassigned_common
63,63:603794:10924:214779,B4-B6,traditional,3.6223387352364256,,"amp_adc[1000,1500)","charge[8000,14000)",peakmax_9,False,unassigned_common
63,63:603794:10924:214779,B4-B8,traditional,3.261356715798719,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:603794:10924:214779,B6-B8,traditional,-0.36098201943770647,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
63,63:603911:11036:214896,B4-B6,traditional,0.9729979700672402,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:603911:11036:214896,B4-B8,traditional,0.5946319074691075,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
63,63:603911:11036:214896,B6-B8,traditional,-0.37836606259813266,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
63,63:603936:11059:214921,B4-B6,traditional,3.4349408513475055,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:603936:11059:214921,B4-B8,traditional,1.0345250429898698,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_11,False,unassigned_common
63,63:603936:11059:214921,B6-B8,traditional,-2.4004158083576357,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_11,False,unassigned_common
63,63:603996:11114:214981,B4-B6,traditional,1.6444650913370822,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_10,False,unassigned_common
63,63:603996:11114:214981,B4-B8,traditional,1.8932588406390494,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_10,False,unassigned_common
63,63:603996:11114:214981,B6-B8,traditional,0.24879374930196718,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_10,False,unassigned_common
63,63:604052:11165:215037,B4-B6,traditional,1.844288065867481,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:604052:11165:215037,B4-B8,traditional,2.817243028551978,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:604052:11165:215037,B6-B8,traditional,0.9729549626844971,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
63,63:604137:11247:215122,B4-B6,traditional,2.09181024670562,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_7,False,unassigned_common
63,63:604137:11247:215122,B4-B8,traditional,1.9470532021245646,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
63,63:604137:11247:215122,B6-B8,traditional,-0.14475704458105554,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
63,63:604207:11313:215192,B4-B6,traditional,2.3867075678180285,,"amp_adc[1000,1500)","charge[8000,14000)",peakmax_5,False,unassigned_common
63,63:604207:11313:215192,B4-B8,traditional,2.4630163712376216,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_4,False,unassigned_common
63,63:604207:11313:215192,B6-B8,traditional,0.07630880341959312,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_5,False,unassigned_common
63,63:604211:11317:215196,B4-B6,traditional,1.8683135870492151,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_7,False,unassigned_common
63,63:604211:11317:215196,B4-B8,traditional,2.049494938358734,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_7,False,unassigned_common
63,63:604211:11317:215196,B6-B8,traditional,0.18118135130951885,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_5,False,unassigned_common
63,63:604293:11394:215278,B4-B6,traditional,1.4063817371316034,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:604293:11394:215278,B4-B8,traditional,-0.1617682137595935,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:604293:11394:215278,B6-B8,traditional,-1.568149950891197,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:604429:11521:215414,B4-B6,traditional,1.8413245916557415,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_6,False,unassigned_common
63,63:604429:11521:215414,B4-B8,traditional,2.008312394498482,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_6,False,unassigned_common
63,63:604429:11521:215414,B6-B8,traditional,0.1669878028427405,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_6,False,unassigned_common
63,63:604673:11746:215658,B4-B6,traditional,2.027233159557696,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_16,False,novel_delayed_peak
63,63:604673:11746:215658,B4-B8,traditional,1.4423250006909143,,"amp_adc[2500,4000)","charge[8000,14000)",peakmax_16,False,novel_delayed_peak
63,63:604673:11746:215658,B6-B8,traditional,-0.5849081588667815,,"amp_adc[2500,4000)","charge[8000,14000)",peakmax_16,False,novel_delayed_peak
63,63:604869:11925:215854,B4-B6,traditional,7.005231134400653,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_8,False,unassigned_common
63,63:604869:11925:215854,B4-B8,traditional,4.371761389492974,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
63,63:604869:11925:215854,B6-B8,traditional,-2.6334697449076785,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
63,63:604873:11928:215858,B4-B6,traditional,-12.045458581163771,,"amp_adc[4000,7000)","charge[24000,40000)",peakmax_8,False,novel_broad_template_mismatch
63,63:604873:11928:215858,B4-B8,traditional,-12.963987198052948,,"amp_adc[4000,7000)","charge[40000,80000)",peakmax_7,False,novel_broad_template_mismatch
63,63:604873:11928:215858,B6-B8,traditional,-0.9185286168891764,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
63,63:604982:12042:215967,B4-B6,traditional,-1.4856677077220724,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
63,63:604982:12042:215967,B4-B8,traditional,0.4388525576511313,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
63,63:604982:12042:215967,B6-B8,traditional,1.9245202653732036,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
63,63:604993:12053:215978,B4-B6,traditional,1.8780308870631686,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_6,False,unassigned_common
63,63:604993:12053:215978,B4-B8,traditional,1.494155225445958,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_6,False,unassigned_common
63,63:604993:12053:215978,B6-B8,traditional,-0.38387566161721054,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_6,False,unassigned_common
63,63:605016:12076:216001,B4-B6,traditional,1.9995023820156774,,"amp_adc[1500,2500)","charge[1000,4000)",peakmax_17,False,novel_delayed_peak
63,63:605016:12076:216001,B4-B8,traditional,1.9464807087997684,,"amp_adc[1500,2500)","charge[1000,4000)",peakmax_17,False,novel_delayed_peak
63,63:605016:12076:216001,B6-B8,traditional,-0.053021673215909004,,"amp_adc[1500,2500)","charge[1000,4000)",peakmax_17,False,novel_delayed_peak
63,63:605165:12216:216150,B4-B6,traditional,2.0008828808605017,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_5,False,unassigned_common
63,63:605165:12216:216150,B4-B8,traditional,1.706075976263918,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_5,False,unassigned_common
63,63:605165:12216:216150,B6-B8,traditional,-0.29480690459658376,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_5,False,unassigned_common
63,63:605471:12500:216456,B4-B6,traditional,2.3308338420562578,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_7,False,unassigned_common
63,63:605471:12500:216456,B4-B8,traditional,-0.32816969310750466,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_7,False,unassigned_common
63,63:605471:12500:216456,B6-B8,traditional,-2.6590035351637624,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_7,False,unassigned_common
63,63:605507:12533:216492,B4-B6,traditional,1.6173605607784722,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
63,63:605507:12533:216492,B4-B8,traditional,-0.5999864479732153,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
63,63:605507:12533:216492,B6-B8,traditional,-2.2173470087516876,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:605543:12568:216528,B4-B6,traditional,3.038540657531783,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
63,63:605543:12568:216528,B4-B8,traditional,-0.6822569072285205,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:605543:12568:216528,B6-B8,traditional,-3.7207975647603035,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
63,63:605587:12608:216572,B4-B6,traditional,1.8479601898888234,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_6,False,unassigned_common
63,63:605587:12608:216572,B4-B8,traditional,1.4718533262768432,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_6,False,unassigned_common
63,63:605587:12608:216572,B6-B8,traditional,-0.3761068636119802,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_6,False,unassigned_common
63,63:605644:12661:216629,B4-B6,traditional,2.524130705753855,,"amp_adc[1000,1500)","charge[4000,8000)",peakmax_4,False,novel_early_pretrigger
63,63:605644:12661:216629,B4-B8,traditional,2.6025276039059264,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_3,False,novel_early_pretrigger
63,63:605644:12661:216629,B6-B8,traditional,0.07839689815207151,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_4,False,novel_early_pretrigger
63,63:605752:12757:216737,B4-B6,traditional,2.695625858608004,,"amp_adc[1000,1500)","charge[4000,8000)",peakmax_4,False,unassigned_common
63,63:605752:12757:216737,B4-B8,traditional,2.863791127382889,,"amp_adc[1000,1500)","charge[4000,8000)",peakmax_4,False,novel_early_pretrigger
63,63:605752:12757:216737,B6-B8,traditional,0.16816526877488513,,"amp_adc[1500,2500)","charge[4000,8000)",peakmax_4,False,novel_early_pretrigger
63,63:605847:12843:216832,B4-B6,traditional,2.016953407565957,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:605847:12843:216832,B4-B8,traditional,1.5106394597643629,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:605847:12843:216832,B6-B8,traditional,-0.5063139478015941,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:605886:12879:216871,B4-B6,traditional,2.462300562786865,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
63,63:605886:12879:216871,B4-B8,traditional,1.0308152639820278,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
63,63:605886:12879:216871,B6-B8,traditional,-1.4314852988048372,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
63,63:605896:12887:216881,B4-B6,traditional,3.9111755016821803,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:605896:12887:216881,B4-B8,traditional,2.3587412737931928,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_10,False,unassigned_common
63,63:605896:12887:216881,B6-B8,traditional,-1.5524342278889876,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_10,False,unassigned_common
63,63:606136:13109:217121,B4-B6,traditional,0.955799457570528,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
63,63:606136:13109:217121,B4-B8,traditional,2.5539540233269022,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
63,63:606136:13109:217121,B6-B8,traditional,1.5981545657563743,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_9,False,unassigned_common
63,63:606375:13333:217360,B4-B6,traditional,-1.5166207644664524,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_9,False,unassigned_common
63,63:606375:13333:217360,B4-B8,traditional,0.08969585493338172,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:606375:13333:217360,B6-B8,traditional,1.6063166193998342,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_9,False,unassigned_common
63,63:607004:13947:217989,B4-B6,traditional,2.0118372455792652,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_6,False,unassigned_common
63,63:607004:13947:217989,B4-B8,traditional,2.010875650893915,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_6,False,unassigned_common
63,63:607004:13947:217989,B6-B8,traditional,-0.0009615946853500645,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_6,False,unassigned_common
63,63:607123:14058:218108,B4-B6,traditional,0.012759567262058624,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:607123:14058:218108,B4-B8,traditional,0.32594375724559654,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_7,False,unassigned_common
63,63:607123:14058:218108,B6-B8,traditional,0.3131841899835379,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
63,63:607299:14223:218284,B4-B6,traditional,1.9811471098430928,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_6,False,unassigned_common
63,63:607299:14223:218284,B4-B8,traditional,1.7452731709948779,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_5,False,unassigned_common
63,63:607299:14223:218284,B6-B8,traditional,-0.23587393884821495,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_6,False,unassigned_common
63,63:607331:14252:218316,B4-B6,traditional,2.3364383489891978,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_3,False,novel_early_pretrigger
63,63:607331:14252:218316,B4-B8,traditional,2.2559968151587455,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_3,False,novel_early_pretrigger
63,63:607331:14252:218316,B6-B8,traditional,-0.08044153383045227,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_3,False,novel_early_pretrigger
63,63:607404:14322:218389,B4-B6,traditional,1.8640777797258252,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_5,False,unassigned_common
63,63:607404:14322:218389,B4-B8,traditional,1.962455993359093,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_5,False,unassigned_common
63,63:607404:14322:218389,B6-B8,traditional,0.09837821363326782,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_5,False,unassigned_common
63,63:607518:14427:218503,B4-B6,traditional,2.3853145518068715,,"amp_adc[1000,1500)","charge[4000,8000)",peakmax_4,False,unassigned_common
63,63:607518:14427:218503,B4-B8,traditional,2.579327938225937,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_4,False,novel_early_pretrigger
63,63:607518:14427:218503,B6-B8,traditional,0.19401338641906563,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_4,False,novel_early_pretrigger
63,63:607624:14531:218609,B4-B6,traditional,0.14080417287831892,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_9,False,unassigned_common
63,63:607624:14531:218609,B4-B8,traditional,0.5474353001989769,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:607624:14531:218609,B6-B8,traditional,0.406631127320658,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_9,False,unassigned_common
63,63:608006:14888:218991,B4-B6,traditional,2.0023525483739206,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_4,False,unassigned_common
63,63:608006:14888:218991,B4-B8,traditional,1.8847592290882034,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_4,False,novel_early_pretrigger
63,63:608006:14888:218991,B6-B8,traditional,-0.11759331928571726,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_4,False,novel_early_pretrigger
63,63:608045:14924:219030,B4-B6,traditional,1.9193214992106107,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_14,False,novel_delayed_peak
63,63:608045:14924:219030,B4-B8,traditional,0.948821155184902,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_13,False,unassigned_common
63,63:608045:14924:219030,B6-B8,traditional,-0.9705003440257087,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_14,False,novel_delayed_peak
63,63:608078:14954:219063,B4-B6,traditional,1.974904214028534,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_6,False,unassigned_common
63,63:608078:14954:219063,B4-B8,traditional,2.0283258291285904,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_6,False,unassigned_common
63,63:608078:14954:219063,B6-B8,traditional,0.053421615100056385,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_6,False,unassigned_common
63,63:608225:15089:219210,B4-B6,traditional,-1.0681745531563394,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_7,False,unassigned_common
63,63:608225:15089:219210,B4-B8,traditional,0.3249180395472777,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_7,False,unassigned_common
63,63:608225:15089:219210,B6-B8,traditional,1.393092592703617,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_7,False,unassigned_common
63,63:608235:15099:219220,B4-B6,traditional,1.9219699892629052,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_10,False,unassigned_common
63,63:608235:15099:219220,B4-B8,traditional,1.5066314234817355,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_10,False,unassigned_common
63,63:608235:15099:219220,B6-B8,traditional,-0.4153385657811697,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_10,False,unassigned_common
63,63:608374:15230:219359,B4-B6,traditional,2.319913717535293,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_5,False,unassigned_common
63,63:608374:15230:219359,B4-B8,traditional,2.3870886439028425,,"amp_adc[1500,2500)","charge[8000,14000)",peakmax_5,False,novel_early_pretrigger
63,63:608374:15230:219359,B6-B8,traditional,0.0671749263675494,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_4,False,novel_early_pretrigger
63,63:608491:15334:219476,B4-B6,traditional,2.328845019657628,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:608491:15334:219476,B4-B8,traditional,2.6240017694198414,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
63,63:608491:15334:219476,B6-B8,traditional,0.2951567497622136,,"amp_adc[2500,4000)","charge[24000,40000)",peakmax_8,False,unassigned_common
63,63:608539:15380:219524,B4-B6,traditional,3.9441709906393,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:608539:15380:219524,B4-B8,traditional,1.9344984358093953,,"amp_adc[1500,2500)","charge[14000,24000)",peakmax_8,False,unassigned_common
63,63:608539:15380:219524,B6-B8,traditional,-2.009672554829905,,"amp_adc[2500,4000)","charge[14000,24000)",peakmax_8,False,unassigned_common
