row_index,run,event_id,stave,method,residual_ns,pull,amplitude_bin,charge_bin,peak_sample_bin,saturation_flag,p09_anomaly_class
3711,60,60:482974:13292:93962,B4,ml,-3.282881455209214,-0.9258466160387453,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
3712,60,60:482974:13292:93962,B6,ml,0.5911907721320802,0.17969758464558475,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
3713,60,60:482974:13292:93962,B8,ml,2.691690683077134,1.4073187310424862,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
3714,60,60:483286:13581:94274,B4,ml,-2.5906310956249357,-1.1119884567565206,"amp_adc[1000,1500)","charge[4000,8000)",peak_4,False,unassigned_common
3715,60,60:483286:13581:94274,B6,ml,2.487503469954895,0.6040368161632763,"amp_adc[1000,1500)","charge[8000,14000)",peak_5,False,unassigned_common
3716,60,60:483286:13581:94274,B8,ml,0.10312762567004086,0.03967940513602806,"amp_adc[1500,2500)","charge[14000,24000)",peak_4,False,unassigned_common
3717,60,60:483340:13633:94328,B4,ml,-5.233657526974909,-1.7038307186377144,"amp_adc[1500,2500)","charge[14000,24000)",peak_7,False,unassigned_common
3718,60,60:483340:13633:94328,B6,ml,5.4526305526575385,2.002418616003052,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
3719,60,60:483340:13633:94328,B8,ml,-0.21897302568262944,-0.0856861929571214,"amp_adc[4000,7000)","charge[40000,80000)",peak_7,False,unassigned_common
3720,60,60:483364:13656:94352,B4,ml,-4.755275448412149,-2.0223301450386946,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,unassigned_common
3721,60,60:483364:13656:94352,B6,ml,3.382800590116844,1.5518874023560283,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
3722,60,60:483364:13656:94352,B8,ml,1.3724748582953055,0.7282629900956382,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,unassigned_common
3723,60,60:483396:13685:94384,B4,ml,-2.514012205615657,-0.9529909241561195,"amp_adc[1500,2500)","charge[14000,24000)",peak_4,False,unassigned_common
3724,60,60:483396:13685:94384,B6,ml,4.461542288174712,1.207564154932068,"amp_adc[2500,4000)","charge[14000,24000)",peak_7,False,unassigned_common
3725,60,60:483396:13685:94384,B8,ml,-1.9475300825590551,-1.99144466004269,"amp_adc[4000,7000)","charge[40000,80000)",peak_4,False,unassigned_common
3726,60,60:483414:13700:94402,B4,ml,-2.5424246848678322,-1.1710312778556107,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
3727,60,60:483414:13700:94402,B6,ml,0.2667236758140774,0.10029976507765387,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
3728,60,60:483414:13700:94402,B8,ml,2.275701009053762,0.736530691653684,"amp_adc[2500,4000)","charge[24000,40000)",peak_11,False,unassigned_common
3729,60,60:483463:13744:94451,B4,ml,-1.8293569416804445,-0.684912947237585,"amp_adc[2500,4000)","charge[14000,24000)",peak_5,False,unassigned_common
3730,60,60:483463:13744:94451,B6,ml,3.30523904965564,1.61310159179079,"amp_adc[2500,4000)","charge[24000,40000)",peak_5,False,unassigned_common
3731,60,60:483463:13744:94451,B8,ml,-1.4758821079751954,-3.1466111588183763,"amp_adc[4000,7000)","charge[40000,80000)",peak_4,False,unassigned_common
3732,60,60:483519:13795:94507,B4,ml,-3.5983099475512574,-1.3079738133573942,"amp_adc[1500,2500)","charge[8000,14000)",peak_12,False,unassigned_common
3733,60,60:483519:13795:94507,B6,ml,3.3940919070021494,1.2155953675998572,"amp_adc[2500,4000)","charge[14000,24000)",peak_13,False,unassigned_common
3734,60,60:483519:13795:94507,B8,ml,0.2042180405491223,0.08452179672816763,"amp_adc[2500,4000)","charge[14000,24000)",peak_12,False,unassigned_common
3735,60,60:483560:13832:94548,B4,ml,-3.906611760142276,-1.2582487376358913,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
3736,60,60:483560:13832:94548,B6,ml,1.7809809530113228,0.7006109814909721,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
3737,60,60:483560:13832:94548,B8,ml,2.1256308071309533,0.6865462038678665,"amp_adc[2500,4000)","charge[14000,24000)",peak_10,False,unassigned_common
3738,60,60:483617:13881:94605,B4,ml,-3.13626967647604,-0.9293840328994785,"amp_adc[2500,4000)","charge[14000,24000)",peak_10,False,unassigned_common
3739,60,60:483617:13881:94605,B6,ml,2.117132468742682,0.9393727127313308,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
3740,60,60:483617:13881:94605,B8,ml,1.0191372077333654,0.3424906418052735,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
3741,60,60:483663:13924:94651,B4,ml,-4.801487982212052,-1.7971271229289842,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
3742,60,60:483663:13924:94651,B6,ml,1.184413191718292,0.5950597398408548,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
3743,60,60:483663:13924:94651,B8,ml,3.61707479049376,0.9970948485905446,"amp_adc[1500,2500)","charge[8000,14000)",peak_9,False,unassigned_common
3744,60,60:483683:13941:94671,B4,ml,-6.696924188899885,-2.2952482873161255,"amp_adc[2500,4000)","charge[14000,24000)",peak_6,False,unassigned_common
3745,60,60:483683:13941:94671,B6,ml,4.352160867723249,1.5782637673218083,"amp_adc[2500,4000)","charge[14000,24000)",peak_7,False,unassigned_common
3746,60,60:483683:13941:94671,B8,ml,2.344763321176629,1.0285654174049448,"amp_adc[4000,7000)","charge[40000,80000)",peak_6,False,unassigned_common
3747,60,60:483722:13977:94710,B4,ml,-5.6464948266462045,-2.0588421855460206,"amp_adc[2500,4000)","charge[14000,24000)",peak_6,False,unassigned_common
3748,60,60:483722:13977:94710,B6,ml,4.289883788038921,1.3375869359350612,"amp_adc[2500,4000)","charge[14000,24000)",peak_7,False,unassigned_common
3749,60,60:483722:13977:94710,B8,ml,1.3566110386072836,0.5761172814417123,"amp_adc[4000,7000)","charge[40000,80000)",peak_6,False,unassigned_common
3750,60,60:483786:14037:94774,B4,ml,-1.3837632073170667,-0.3959024692194956,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
3751,60,60:483786:14037:94774,B6,ml,1.5328840659909204,0.6847880305137808,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
3752,60,60:483786:14037:94774,B8,ml,-0.14912085867385372,-0.07716784394505706,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,unassigned_common
3753,60,60:483823:14069:94811,B4,ml,-3.564019187353047,-1.1311979579947926,"amp_adc[2500,4000)","charge[14000,24000)",peak_13,False,unassigned_common
3754,60,60:483823:14069:94811,B6,ml,4.214776656189343,1.3159117163103597,"amp_adc[1500,2500)","charge[8000,14000)",peak_13,False,unassigned_common
3755,60,60:483823:14069:94811,B8,ml,-0.6507574688363036,-0.37326657767964244,"amp_adc[4000,7000)","charge[24000,40000)",peak_12,False,unassigned_common
3756,60,60:483836:14082:94824,B4,ml,-3.33189799850593,-1.0564251775227744,"amp_adc[2500,4000)","charge[14000,24000)",peak_7,False,unassigned_common
3757,60,60:483836:14082:94824,B6,ml,0.3694678863393577,0.13964496701280096,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,unassigned_common
3758,60,60:483836:14082:94824,B8,ml,2.9624301121665724,1.2752377316400545,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,unassigned_common
3759,60,60:483932:14177:94920,B4,ml,-4.497287478991737,-1.4629816759883763,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
3760,60,60:483932:14177:94920,B6,ml,3.2508155914606647,0.9091153488132717,"amp_adc[1500,2500)","charge[8000,14000)",peak_9,False,unassigned_common
3761,60,60:483932:14177:94920,B8,ml,1.2464718875310723,0.3543368795291792,"amp_adc[1500,2500)","charge[8000,14000)",peak_9,False,unassigned_common
3762,60,60:483963:14204:94951,B4,ml,-4.697292579471998,-1.8576658422771415,"amp_adc[2500,4000)","charge[24000,40000)",peak_6,False,unassigned_common
3763,60,60:483963:14204:94951,B6,ml,2.2366851049672007,0.8608245668669368,"amp_adc[2500,4000)","charge[24000,40000)",peak_6,False,unassigned_common
3764,60,60:483963:14204:94951,B8,ml,2.4606074745048048,1.136796816351982,"amp_adc[4000,7000)","charge[40000,80000)",peak_6,False,unassigned_common
3765,60,60:483972:14213:94960,B4,ml,-2.925828039405822,-1.0744216701659777,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
3766,60,60:483972:14213:94960,B6,ml,2.4141980412324173,1.1831676803934725,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
3767,60,60:483972:14213:94960,B8,ml,0.5116299981734045,0.2512201304500901,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
3768,60,60:484001:14241:94989,B4,ml,-3.2918323811634522,-1.3352529926416494,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,unassigned_common
3769,60,60:484001:14241:94989,B6,ml,1.4609555650307797,0.7513409819735725,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,unassigned_common
3770,60,60:484001:14241:94989,B8,ml,1.8308768161326654,0.9490155322493917,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,unassigned_common
3771,60,60:484168:14394:95156,B4,ml,-1.4438195972459908,-0.41124401186862564,"amp_adc[1500,2500)","charge[8000,14000)",peak_6,False,unassigned_common
3772,60,60:484168:14394:95156,B6,ml,2.7960415599844026,1.1255506052567918,"amp_adc[2500,4000)","charge[14000,24000)",peak_4,False,unassigned_common
3773,60,60:484168:14394:95156,B8,ml,-1.3522219627384118,-1.2301886812917144,"amp_adc[4000,7000)","charge[40000,80000)",peak_4,False,unassigned_common
3774,60,60:484193:14417:95181,B4,ml,-2.103468042655905,-0.7171990902432933,"amp_adc[1000,1500)","charge[4000,8000)",peak_4,False,unassigned_common
3775,60,60:484193:14417:95181,B6,ml,2.4313725784326294,0.6618146538544015,"amp_adc[1000,1500)","charge[4000,8000)",peak_4,False,unassigned_common
3776,60,60:484193:14417:95181,B8,ml,-0.3279045357767245,-0.10145616620859402,"amp_adc[1500,2500)","charge[8000,14000)",peak_4,False,unassigned_common
3777,60,60:484232:14456:95220,B4,ml,-4.740973937234514,-1.7282664341801548,"amp_adc[2500,4000)","charge[14000,24000)",peak_6,False,unassigned_common
3778,60,60:484232:14456:95220,B6,ml,3.151287427012626,0.790002672985072,"amp_adc[1500,2500)","charge[8000,14000)",peak_7,False,unassigned_common
3779,60,60:484232:14456:95220,B8,ml,1.5896865102218882,0.45794586767212053,"amp_adc[1500,2500)","charge[14000,24000)",peak_7,False,unassigned_common
3780,60,60:484324:14542:95312,B4,ml,-2.574157346633683,-0.7724727072177421,"amp_adc[2500,4000)","charge[24000,40000)",peak_10,False,unassigned_common
3781,60,60:484324:14542:95312,B6,ml,1.7441395780202882,0.8582203297764995,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
3782,60,60:484324:14542:95312,B8,ml,0.830017768613402,0.37890422460911594,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
3783,60,60:484338:14553:95326,B4,ml,-4.993379789228946,-2.173894992268261,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
3784,60,60:484338:14553:95326,B6,ml,1.9990941197921615,0.6757130755605988,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
3785,60,60:484338:14553:95326,B8,ml,2.9942856694367777,1.1258048571039363,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
3786,60,60:484411:14621:95399,B4,ml,-3.907709854271708,-1.1507976923108043,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
3787,60,60:484411:14621:95399,B6,ml,3.128377774206051,0.9961746262630612,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
3788,60,60:484411:14621:95399,B8,ml,0.7793320800656574,0.25868620295430583,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
3789,60,60:484543:14746:95531,B4,ml,-2.2614719038811657,-0.6238529995322041,"amp_adc[2500,4000)","charge[24000,40000)",peak_10,False,unassigned_common
3790,60,60:484543:14746:95531,B6,ml,1.4120810513918371,0.6263549949919142,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
3791,60,60:484543:14746:95531,B8,ml,0.8493908524893214,0.4639898642230636,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,unassigned_common
3792,60,60:484544:14747:95532,B4,ml,-2.7163835278872384,-1.0567953264847227,"amp_adc[4000,7000)","charge[40000,80000)",peak_6,False,unassigned_common
3793,60,60:484544:14747:95532,B6,ml,2.896821837123497,1.2122847855001428,"amp_adc[4000,7000)","charge[40000,80000)",peak_6,False,unassigned_common
3794,60,60:484544:14747:95532,B8,ml,-0.18043830923625137,-0.08262694956611988,"amp_adc[2500,4000)","charge[24000,40000)",peak_5,False,unassigned_common
3795,60,60:484613:14811:95601,B4,ml,-3.2827774634525113,-0.8674525685166802,"amp_adc[1500,2500)","charge[8000,14000)",peak_5,False,unassigned_common
3796,60,60:484613:14811:95601,B6,ml,1.341326584444218,0.4681177882640093,"amp_adc[2500,4000)","charge[14000,24000)",peak_5,False,unassigned_common
3797,60,60:484613:14811:95601,B8,ml,1.9414508790082863,0.550191994882594,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
3798,60,60:484800:14988:95788,B4,ml,-3.2296160420266133,-0.932818485146516,"amp_adc[2500,4000)","charge[24000,40000)",peak_9,False,unassigned_common
3799,60,60:484800:14988:95788,B6,ml,3.6693965993517352,1.5517788578238827,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,unassigned_common
3800,60,60:484800:14988:95788,B8,ml,-0.4397805573251219,-0.1621731039039825,"amp_adc[4000,7000)","charge[40000,80000)",peak_7,False,unassigned_common
3801,60,60:484818:15004:95806,B4,ml,-3.035133278516575,-0.9579139092141676,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
3802,60,60:484818:15004:95806,B6,ml,2.7654744296903075,0.7967860742683059,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
3803,60,60:484818:15004:95806,B8,ml,0.2696588488262748,0.13711388305755012,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
3804,60,60:484930:15111:95918,B4,ml,-5.10027555871757,-1.799619221348731,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
3805,60,60:484930:15111:95918,B6,ml,5.3088830506635105,1.7032750674188883,"amp_adc[1500,2500)","charge[8000,14000)",peak_9,False,unassigned_common
3806,60,60:484930:15111:95918,B8,ml,-0.20860749194594064,-0.109302390823553,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
3807,60,60:484953:15133:95941,B4,ml,-4.108555323045593,-1.591659387892031,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,unassigned_common
3808,60,60:484953:15133:95941,B6,ml,1.3612841740778805,0.7150856637006472,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,unassigned_common
3809,60,60:484953:15133:95941,B8,ml,2.7472711489677124,1.3388060019610883,"amp_adc[4000,7000)","charge[24000,40000)",peak_7,False,unassigned_common
3810,60,60:485018:15194:96006,B4,ml,-3.9720698076542647,-1.230709402044442,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
3811,60,60:485018:15194:96006,B6,ml,2.7179505124106456,1.0841386193470612,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
3812,60,60:485018:15194:96006,B8,ml,1.254119295243612,0.7038155091130739,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,unassigned_common
3813,60,60:485078:15244:96066,B4,ml,-3.0093341549967647,-0.9914638952808242,"amp_adc[1500,2500)","charge[8000,14000)",peak_4,False,unassigned_common
3814,60,60:485078:15244:96066,B6,ml,2.8548347870799446,0.9660762363497222,"amp_adc[2500,4000)","charge[14000,24000)",peak_5,False,unassigned_common
3815,60,60:485078:15244:96066,B8,ml,0.15449936791681296,0.09494038516893945,"amp_adc[2500,4000)","charge[24000,40000)",peak_4,False,unassigned_common
3816,60,60:485080:15246:96068,B4,ml,-6.643913305120535,-3.0976705542392953,"amp_adc[4000,7000)","charge[24000,40000)",peak_14,False,novel_delayed_peak
3817,60,60:485080:15246:96068,B6,ml,3.0002559582105732,0.7643280463163635,"amp_adc[2500,4000)","charge[4000,8000)",peak_17,False,novel_delayed_peak
3818,60,60:485080:15246:96068,B8,ml,3.6436573469099613,0.7814187013254018,"amp_adc[1500,2500)","charge[4000,8000)",peak_17,False,novel_delayed_peak
3819,60,60:485157:15319:96145,B4,ml,-2.3290048873623377,-0.7220449274403731,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
3820,60,60:485157:15319:96145,B6,ml,1.9446359029775877,0.6896438080570283,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
3821,60,60:485157:15319:96145,B8,ml,0.3843689843847571,0.11636380156883737,"amp_adc[2500,4000)","charge[24000,40000)",peak_11,False,unassigned_common
3822,60,60:485190:15346:96178,B4,ml,-0.09474367499431935,-0.01742100169012766,"amp_adc[1000,1500)","charge[8000,14000)",peak_10,False,unassigned_common
3823,60,60:485190:15346:96178,B6,ml,2.428141490472157,0.877275446335644,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
3824,60,60:485190:15346:96178,B8,ml,-2.333397815477838,-1.0760490835871928,"amp_adc[4000,7000)","charge[24000,40000)",peak_8,False,unassigned_common
3825,60,60:485223:15376:96211,B4,ml,-1.503488460567418,-0.45635476291379784,"amp_adc[2500,4000)","charge[14000,24000)",peak_10,False,unassigned_common
3826,60,60:485223:15376:96211,B6,ml,2.3948413142943465,1.0331431807113698,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
3827,60,60:485223:15376:96211,B8,ml,-0.8913528537269215,-0.4900825665098687,"amp_adc[4000,7000)","charge[40000,80000)",peak_7,False,unassigned_common
3828,60,60:485276:15423:96264,B4,ml,-3.710108541094641,-1.099251365008945,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
3829,60,60:485276:15423:96264,B6,ml,2.336828770093611,0.8977119202343158,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
3830,60,60:485276:15423:96264,B8,ml,1.3732797710010303,0.6852901810205071,"amp_adc[4000,7000)","charge[24000,40000)",peak_7,False,unassigned_common
3831,60,60:485301:15445:96289,B4,ml,-0.9181462218736414,-0.25147061275389654,"amp_adc[2500,4000)","charge[24000,40000)",peak_11,False,unassigned_common
3832,60,60:485301:15445:96289,B6,ml,0.9697644810016683,0.49511817430033805,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
3833,60,60:485301:15445:96289,B8,ml,-0.05161825912801987,-0.022615694136478497,"amp_adc[4000,7000)","charge[40000,80000)",peak_8,False,unassigned_common
3834,60,60:485348:15490:96336,B4,ml,-1.6198318303249337,-0.6547714234894811,"amp_adc[1000,1500)","charge[4000,8000)",peak_4,False,unassigned_common
3835,60,60:485348:15490:96336,B6,ml,1.566128002830716,0.5563597799917598,"amp_adc[1500,2500)","charge[8000,14000)",peak_4,False,unassigned_common
3836,60,60:485348:15490:96336,B8,ml,0.05370382749421765,0.02614093792018706,"amp_adc[1500,2500)","charge[14000,24000)",peak_3,False,novel_early_pretrigger
3837,60,60:485367:15507:96355,B4,ml,-3.4248847863121767,-0.9391536298491292,"amp_adc[2500,4000)","charge[24000,40000)",peak_10,False,unassigned_common
3838,60,60:485367:15507:96355,B6,ml,1.8427020025650478,0.9095470436510754,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
3839,60,60:485367:15507:96355,B8,ml,1.582182783747129,0.7608793920872416,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
3840,60,60:485374:15513:96362,B4,ml,-4.011086613159748,-1.3448948994255743,"amp_adc[1500,2500)","charge[14000,24000)",peak_5,False,unassigned_common
3841,60,60:485374:15513:96362,B6,ml,2.149513012917083,0.6751655779999937,"amp_adc[2500,4000)","charge[14000,24000)",peak_6,False,unassigned_common
3842,60,60:485374:15513:96362,B8,ml,1.8615736002426644,0.5964811219606198,"amp_adc[2500,4000)","charge[14000,24000)",peak_6,False,unassigned_common
3843,60,60:485427:15566:96415,B4,ml,-2.903396128119219,-0.9806529715990563,"amp_adc[1500,2500)","charge[8000,14000)",peak_4,False,unassigned_common
3844,60,60:485427:15566:96415,B6,ml,2.930302151603634,0.8133542235587067,"amp_adc[1500,2500)","charge[8000,14000)",peak_5,False,unassigned_common
3845,60,60:485427:15566:96415,B8,ml,-0.026906023484407626,-0.01586102404629057,"amp_adc[2500,4000)","charge[24000,40000)",peak_4,False,unassigned_common
3846,60,60:485458:15593:96446,B4,ml,-1.416933450408635,-0.379023652530716,"amp_adc[1500,2500)","charge[8000,14000)",peak_5,False,unassigned_common
3847,60,60:485458:15593:96446,B6,ml,3.728605470833223,1.3001806946206063,"amp_adc[1500,2500)","charge[14000,24000)",peak_5,False,unassigned_common
3848,60,60:485458:15593:96446,B8,ml,-2.311672020424581,-2.5673894957338135,"amp_adc[4000,7000)","charge[40000,80000)",peak_4,False,unassigned_common
3849,60,60:485461:15596:96449,B4,ml,-3.4866454121799393,-1.35345395813832,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
3850,60,60:485461:15596:96449,B6,ml,4.848955982609645,1.7299585455474777,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
3851,60,60:485461:15596:96449,B8,ml,-1.3623105704297132,-0.6313471366619597,"amp_adc[4000,7000)","charge[40000,80000)",peak_8,False,unassigned_common
3852,60,60:485516:15647:96504,B4,ml,-3.7615228370263054,-1.599532266872857,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,unassigned_common
3853,60,60:485516:15647:96504,B6,ml,-0.36062348309314274,-0.15940610609588593,"amp_adc[2500,4000)","charge[24000,40000)",peak_7,False,unassigned_common
3854,60,60:485516:15647:96504,B8,ml,4.122146320119441,1.7001237645903458,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
3855,60,60:485545:15675:96533,B4,ml,-3.3234572840550527,-0.9857569223044016,"amp_adc[2500,4000)","charge[24000,40000)",peak_10,False,unassigned_common
3856,60,60:485545:15675:96533,B6,ml,3.752975711797262,1.6710840985095312,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
3857,60,60:485545:15675:96533,B8,ml,-0.4295184277422095,-0.2232405920250467,"amp_adc[4000,7000)","charge[40000,80000)",peak_7,False,unassigned_common
3858,60,60:485641:15764:96629,B4,ml,-2.461052621419988,-0.6743368901678063,"amp_adc[1500,2500)","charge[8000,14000)",peak_9,False,unassigned_common
3859,60,60:485641:15764:96629,B6,ml,1.817764718604323,0.6361297263686276,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
3860,60,60:485641:15764:96629,B8,ml,0.6432879028156719,0.2853011764329874,"amp_adc[4000,7000)","charge[24000,40000)",peak_8,False,unassigned_common
3861,60,60:485700:15818:96688,B4,ml,-3.4479388920648404,-1.104761907936643,"amp_adc[1500,2500)","charge[8000,14000)",peak_4,False,unassigned_common
3862,60,60:485700:15818:96688,B6,ml,1.6771175674361203,0.5155924462052637,"amp_adc[1500,2500)","charge[8000,14000)",peak_4,False,unassigned_common
3863,60,60:485700:15818:96688,B8,ml,1.7708213246287272,0.441600802059776,"amp_adc[2500,4000)","charge[14000,24000)",peak_7,False,unassigned_common
3864,60,60:485708:15826:96696,B4,ml,-4.701431679220761,-1.8607100401652277,"amp_adc[2500,4000)","charge[14000,24000)",peak_7,False,unassigned_common
3865,60,60:485708:15826:96696,B6,ml,3.500676085458224,1.3111713061803723,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
3866,60,60:485708:15826:96696,B8,ml,1.200755593762537,0.5729361617227549,"amp_adc[4000,7000)","charge[24000,40000)",peak_7,False,unassigned_common
3867,60,60:485749:15866:96737,B4,ml,-1.0482298937245744,-0.281195824283395,"amp_adc[1500,2500)","charge[8000,14000)",peak_6,False,unassigned_common
3868,60,60:485749:15866:96737,B6,ml,1.5646514267472966,0.5457971375139009,"amp_adc[1500,2500)","charge[8000,14000)",peak_4,False,unassigned_common
3869,60,60:485749:15866:96737,B8,ml,-0.5164215330227293,-0.3712633803947302,"amp_adc[2500,4000)","charge[24000,40000)",peak_3,False,novel_early_pretrigger
3870,60,60:485850:15958:96838,B4,ml,-5.506861602053661,-1.829935589991041,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
3871,60,60:485850:15958:96838,B6,ml,4.314847331248075,1.4091376176305705,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
3872,60,60:485850:15958:96838,B8,ml,1.1920142708055863,0.5528452570666118,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
3873,60,60:485930:16030:96918,B4,ml,-3.86267210361148,-1.2014717988435228,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
3874,60,60:485930:16030:96918,B6,ml,0.9386614572769574,0.31595921529843635,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
3875,60,60:485930:16030:96918,B8,ml,2.924010646334523,0.9222205117757343,"amp_adc[1500,2500)","charge[14000,24000)",peak_8,False,unassigned_common
3876,60,60:485938:16038:96926,B4,ml,-3.5219951902223414,-1.0254379134397862,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
3877,60,60:485938:16038:96926,B6,ml,1.034331462902827,0.4345933441924524,"amp_adc[2500,4000)","charge[24000,40000)",peak_6,False,unassigned_common
3878,60,60:485938:16038:96926,B8,ml,2.4876637273195144,0.677932948647447,"amp_adc[1500,2500)","charge[14000,24000)",peak_7,False,unassigned_common
3879,60,60:485991:16088:96979,B4,ml,-4.478490778316868,-1.3466576643454666,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
3880,60,60:485991:16088:96979,B6,ml,4.218543438696173,1.5402726913922997,"amp_adc[1500,2500)","charge[14000,24000)",peak_9,False,unassigned_common
3881,60,60:485991:16088:96979,B8,ml,0.2599473396206946,0.14692865249128653,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
3882,60,60:486052:16147:97040,B4,ml,-4.521915739320761,-1.8879094808189232,"amp_adc[2500,4000)","charge[14000,24000)",peak_8,False,unassigned_common
3883,60,60:486052:16147:97040,B6,ml,2.7387828346639367,1.020515169533346,"amp_adc[2500,4000)","charge[14000,24000)",peak_9,False,unassigned_common
3884,60,60:486052:16147:97040,B8,ml,1.7831329046568243,0.8856442712167637,"amp_adc[2500,4000)","charge[24000,40000)",peak_8,False,unassigned_common
3885,60,60:486053:16148:97041,B4,ml,0.12762391756403701,0.04816209811695971,"amp_adc[1000,1500)","charge[4000,8000)",peak_6,False,unassigned_common
3886,60,60:486053:16148:97041,B6,ml,1.1239550275807204,0.4477880103905024,"amp_adc[1500,2500)","charge[8000,14000)",peak_3,False,novel_early_pretrigger
3887,60,60:486053:16148:97041,B8,ml,-1.2515789451447574,-0.42162962236914897,"amp_adc[1500,2500)","charge[8000,14000)",peak_4,False,unassigned_common
