fold,n_eval,stave,amp_region,rise_width_region,cfd_phase_region,tail_shape_region,saturation_region,current_family,empirical_q_mse,empirical_timing_abs_ns,ridge_q_mse,ridge_timing_abs_ns,gradient_boosted_trees_q_mse,gradient_boosted_trees_timing_abs_ns,mlp_q_mse,mlp_timing_abs_ns,cnn_early_1d_q_mse,cnn_early_1d_timing_abs_ns,support_gated_mixture_q_mse,support_gated_mixture_timing_abs_ns,best_method,ridge_minus_empirical_q_mse,gbt_minus_empirical_q_mse,mlp_minus_empirical_q_mse,cnn_minus_empirical_q_mse
holdout_sample_i,35,B2,a4700_6800,rise_narrow,phase_mid,tail_long,boundary,high_20nA,0.008885058435071416,2.5,0.005738996524567238,2.2142857142857144,0.003205472118996021,0.0,0.015286344972227802,1.9285714285714286,0.011111408024400223,2.5,0.008885058435071416,2.5,gradient_boosted_trees,-0.0031460619105041776,-0.005679586316075395,0.006401286537156386,0.002226349589328807
holdout_sample_i,155,B2,a4700_6800,rise_narrow,phase_mid,tail_long,unsaturated,high_20nA,0.007737237111483285,2.403225806451613,0.005889563039351658,1.903225806451613,0.0021519764111796133,0.0,0.013582008480813632,1.6290322580645162,0.009052289770721712,2.403225806451613,0.0021519764111796133,0.0,gradient_boosted_trees,-0.0018476740721316276,-0.005585260700303673,0.005844771369330346,0.0013150526592384266
holdout_sample_i,1165,B2,a6800_10000,rise_mid,phase_early,tail_long,boundary,high_20nA,0.012831890523928384,2.5021459227467813,0.005866966019232909,0.0407725321888412,0.003887505800467021,0.055793991416309016,0.012588422194290676,0.6523605150214592,0.011549171510443367,2.4871244635193133,0.003887505800467021,0.055793991416309016,gradient_boosted_trees,-0.006964924504695475,-0.008944384723461363,-0.0002434683296377079,-0.0012827190134850168
holdout_sample_i,77,B2,a6800_10000,rise_mid,phase_early,tail_long,boundary,low_2nA,0.011121370198918014,2.4025974025974026,0.006278794980269976,0.12987012987012986,0.0038257800184924515,0.032467532467532464,0.012447404917799124,0.7142857142857143,0.00984181681003299,2.3701298701298703,0.0038257800184924515,0.032467532467532464,gradient_boosted_trees,-0.004842575218648038,-0.007295590180425563,0.0013260347188811094,-0.0012795533888850241
holdout_sample_i,156,B2,a6800_10000,rise_mid,phase_early,tail_long,saturated_proxy,high_20nA,0.019489801788019918,2.8685897435897436,0.021177356715734102,0.04807692307692308,0.008022116904524835,0.09615384615384616,0.018977066514617447,0.5769230769230769,0.019150926954875705,2.532051282051282,0.019489801788019918,2.8685897435897436,gradient_boosted_trees,0.001687554927714184,-0.011467684883495083,-0.0005127352734024711,-0.00033887483314421277
holdout_sample_i,326,B2,a6800_10000,rise_mid,phase_early,tail_mid,boundary,high_20nA,0.021354295578730267,2.5,0.003350947178754184,0.03067484662576687,0.0020441786203562397,0.03067484662576687,0.010341166915130888,0.046012269938650305,0.014564666707397799,2.5,0.0020441786203562397,0.03067484662576687,gradient_boosted_trees,-0.018003348399976082,-0.019310116958374028,-0.011013128663599379,-0.006789628871332469
holdout_sample_i,59,B2,a6800_10000,rise_mid,phase_early,tail_mid,saturated_proxy,high_20nA,0.023055404959504647,2.5,0.01297022781965294,0.0,0.001518448215843376,0.0,0.010158610369560726,0.0,0.01924143206413579,2.5,0.023055404959504647,2.5,gradient_boosted_trees,-0.010085177139851707,-0.02153695674366127,-0.012896794589943921,-0.0038139728953688577
holdout_sample_i,1620,B2,a6800_10000,rise_mid,phase_mid,tail_long,boundary,high_20nA,0.012005359518051572,2.5540123456790123,0.007812037679189905,0.10648148148148148,0.005013146156101225,0.08333333333333333,0.01390481981700428,0.05401234567901234,0.010493226666896237,2.513888888888889,0.005013146156101225,0.08333333333333333,gradient_boosted_trees,-0.0041933218388616675,-0.006992213361950347,0.0018994602989527085,-0.0015121328511553348
holdout_sample_i,112,B2,a6800_10000,rise_mid,phase_mid,tail_long,boundary,low_2nA,0.012479853734888621,2.544642857142857,0.007228055270144152,0.08928571428571429,0.0044473125747289555,0.08928571428571429,0.013937354341693254,0.08928571428571429,0.010670212496115097,2.544642857142857,0.0044473125747289555,0.08928571428571429,gradient_boosted_trees,-0.005251798464744469,-0.008032541160159666,0.001457500606804633,-0.0018096412387735242
holdout_sample_i,179,B2,a6800_10000,rise_mid,phase_mid,tail_long,saturated_proxy,high_20nA,0.03370651301710261,3.1983240223463687,0.02553957313877009,0.8379888268156425,0.010848751964339529,0.06983240223463687,0.020703284816055597,0.9217877094972067,0.024836289581013013,2.5977653631284916,0.03370651301710261,3.1983240223463687,gradient_boosted_trees,-0.008166939878332523,-0.022857761052763083,-0.013003228201047014,-0.008870223436089598
holdout_sample_i,29,B2,a6800_10000,rise_mid,phase_mid,tail_long,saturated_proxy,low_2nA,0.03588347875987298,3.4482758620689653,0.02209987213672658,0.7758620689655172,0.009841446955565507,0.08620689655172414,0.01863981331519133,0.43103448275862066,0.023618047939836365,2.6724137931034484,0.03588347875987298,3.4482758620689653,gradient_boosted_trees,-0.0137836066231464,-0.026042031804307475,-0.01724366544468165,-0.012265430820036616
holdout_sample_i,40,B2,a6800_10000,rise_mid,phase_mid,tail_mid,boundary,high_20nA,0.02221026059020968,2.5,0.004363232699688524,0.125,0.002750884120434742,0.0625,0.011853919134420507,0.0,0.012127905689618168,2.5,0.002750884120434742,0.0625,gradient_boosted_trees,-0.017847027890521155,-0.019459376469774938,-0.010356341455789172,-0.010082354900591511
holdout_sample_i,1348,B2,a6800_10000,rise_narrow,phase_early,tail_long,boundary,high_20nA,0.041031668015113106,3.4922106824925816,0.022690788061105003,0.7418397626112759,0.010877496881574857,0.1279673590504451,0.02086039806406516,0.40059347181008903,0.03472086587307814,3.037833827893175,0.010877496881574857,0.1279673590504451,gradient_boosted_trees,-0.018340879954008103,-0.03015417113353825,-0.020171269951047944,-0.006310802142034964
holdout_sample_i,118,B2,a6800_10000,rise_narrow,phase_early,tail_long,boundary,low_2nA,0.060323613849937445,4.936440677966102,0.04184830742646734,1.4830508474576272,0.020846827565376667,0.1483050847457627,0.027268784273887504,0.7415254237288136,0.05124097775968753,3.6652542372881354,0.020846827565376667,0.1483050847457627,gradient_boosted_trees,-0.018475306423470103,-0.03947678628456078,-0.03305482957604994,-0.009082636090249917
holdout_sample_i,758,B2,a6800_10000,rise_narrow,phase_early,tail_mid,boundary,high_20nA,0.023332706656629038,2.5,0.003688139788266745,0.09234828496042216,0.0026478657750234305,0.1945910290237467,0.013797766839724692,2.2262532981530345,0.015717423529317865,2.5,0.0026478657750234305,0.1945910290237467,gradient_boosted_trees,-0.019644566868362294,-0.020684840881605607,-0.009534939816904345,-0.0076152831273111725
holdout_sample_i,48,B2,a6800_10000,rise_narrow,phase_early,tail_mid,boundary,low_2nA,0.02454309762041602,2.5,0.004065310669830069,0.3125,0.002871055523509211,0.3125,0.01326207417166895,2.0833333333333335,0.016252460925736362,2.5,0.002871055523509211,0.3125,gradient_boosted_trees,-0.02047778695058595,-0.021672042096906808,-0.01128102344874707,-0.008290636694679658
holdout_sample_i,252,B2,a6800_10000,rise_narrow,phase_early,tail_mid,saturated_proxy,high_20nA,0.024234531207315665,2.5,0.01189146232520225,0.03968253968253968,0.0019814340355830693,0.03968253968253968,0.015538822431560783,1.8452380952380953,0.020659861288885906,2.5,0.024234531207315665,2.5,gradient_boosted_trees,-0.012343068882113414,-0.022253097171732596,-0.008695708775754882,-0.0035746699184297584
holdout_sample_i,923,B2,a6800_10000,rise_narrow,phase_late,tail_long,boundary,high_20nA,0.02039447322552646,2.998374864572048,0.014662887009823903,0.8179848320693391,0.007435822360729558,0.02437703141928494,0.01749839815367817,0.4008667388949079,0.01839703292575285,2.6706392199349946,0.007435822360729558,0.02437703141928494,gradient_boosted_trees,-0.005731586215702555,-0.0129586508647969,-0.002896075071848289,-0.0019974402997736083
holdout_sample_i,75,B2,a6800_10000,rise_narrow,phase_late,tail_long,boundary,low_2nA,0.02702430345702405,3.7666666666666666,0.020907671855872167,0.9,0.010240244064297455,0.06666666666666667,0.01947545545504374,0.4,0.023811713284721564,2.7666666666666666,0.010240244064297455,0.06666666666666667,gradient_boosted_trees,-0.006116631601151883,-0.016784059392726595,-0.007548848001980309,-0.003212590172302486
holdout_sample_i,85,B2,a6800_10000,rise_narrow,phase_late,tail_long,saturated_proxy,high_20nA,0.024741445249752192,3.4705882352941178,0.023535236891578225,1.8823529411764706,0.010170511463109187,0.0,0.023024859354157764,1.6764705882352942,0.023164788837251364,2.823529411764706,0.024741445249752192,3.4705882352941178,gradient_boosted_trees,-0.0012062083581739665,-0.014570933786643005,-0.0017165858955944281,-0.0015766564125008278
holdout_sample_i,160,B2,a6800_10000,rise_narrow,phase_mid,tail_long,boundary,high_20nA,0.030632312019246027,3.296875,0.022488922371806386,2.359375,0.007303469217089621,0.03125,0.01999784189529772,0.5,0.024258277831626505,2.90625,0.030632312019246027,3.296875,gradient_boosted_trees,-0.008143389647439641,-0.023328842802156406,-0.010634470123948307,-0.006374034187619521
holdout_sample_i,65,B2,a6800_10000,rise_wide,phase_early,tail_long,boundary,high_20nA,0.17973169686253077,13.23076923076923,0.10693412595497358,5.1923076923076925,0.04745422690679765,0.9615384615384616,0.05395997373631637,0.46153846153846156,0.11240153330573488,7.961538461538462,0.17973169686253077,13.23076923076923,gradient_boosted_trees,-0.07279757090755719,-0.1322774699557331,-0.1257717231262144,-0.06733016355679589
holdout_sample_i,30,B2,a6800_10000,rise_wide,phase_early,tail_long,saturated_proxy,high_20nA,0.16185534771750956,14.666666666666666,0.06705911417363905,2.0,0.03816159639288398,0.5,0.03950318464753675,0.0,0.0884497137630687,6.25,0.16185534771750956,14.666666666666666,gradient_boosted_trees,-0.09479623354387051,-0.12369375132462558,-0.12235216306997282,-0.07340563395444086
holdout_sample_i,88,B4,a1000_1500,rise_mid,phase_early,tail_compact,unsaturated,high_20nA,0.45217941474610673,6.221590909090909,0.21232577017388302,6.448863636363637,0.2592530336014032,6.3352272727272725,0.21364189839685144,6.676136363636363,0.19755851944188552,6.875,0.45217941474610673,6.221590909090909,cnn_early_1d,-0.23985364457222372,-0.1929263811447035,-0.2385375163492553,-0.2546208953042212
holdout_sample_i,49,B4,a1000_1500,rise_mid,phase_early,tail_mid,unsaturated,high_20nA,0.14506085160386056,10.10204081632653,0.0020677590496506783,0.05102040816326531,0.0013027116357768283,0.0,0.011027379500080883,0.7653061224489796,0.005112697061047502,1.7346938775510203,0.14506085160386056,10.10204081632653,gradient_boosted_trees,-0.1429930925542099,-0.14375813996808373,-0.1340334721037797,-0.13994815454281306
holdout_sample_i,35,B4,a1000_1500,rise_mid,phase_late,tail_compact,unsaturated,high_20nA,0.31826672865066014,5.428571428571429,0.13030173506009998,5.142857142857143,0.14678891771659297,5.142857142857143,0.1316145869385372,5.5,0.11951163382606933,5.5,0.31826672865066014,5.428571428571429,cnn_early_1d,-0.18796499359056015,-0.17147781093406717,-0.18665214171212294,-0.1987550948245908
holdout_sample_i,28,B4,a1000_1500,rise_mid,phase_late,tail_mid,unsaturated,high_20nA,0.1445012004602523,10.267857142857142,0.0014391146788076193,0.35714285714285715,0.0006627974176716781,0.0,0.011483818819062883,0.625,0.007771494738752391,1.875,0.1445012004602523,10.267857142857142,gradient_boosted_trees,-0.1430620857814447,-0.14383840304258064,-0.13301738164118942,-0.13672970572149992
holdout_sample_i,40,B4,a1000_1500,rise_mid,phase_mid,tail_compact,unsaturated,high_20nA,0.5488357690200979,6.5,0.2697846495083604,7.75,0.3383734208911995,7.4375,0.28760548318448775,7.8125,0.26023771623207037,7.9375,0.5488357690200979,6.5,cnn_early_1d,-0.2790511195117375,-0.2104623481288984,-0.26123028583561014,-0.2885980527880275
holdout_sample_i,41,B4,a1000_1500,rise_mid,phase_mid,tail_mid,unsaturated,high_20nA,0.1450436945517239,11.768292682926829,0.001994633843464759,0.24390243902439024,0.001143398976846701,0.0,0.01252349408642104,0.4878048780487805,0.005826467593980456,1.8902439024390243,0.1450436945517239,11.768292682926829,gradient_boosted_trees,-0.14304906070825912,-0.14390029557487719,-0.13252020046530286,-0.13921722695774344
holdout_sample_i,162,B4,a1000_1500,rise_narrow,phase_early,tail_compact,unsaturated,high_20nA,1.8313618253733361,11.956521739130435,1.1012414587055563,14.31159420289855,1.3085432388661227,14.347826086956522,1.1867551342876637,14.347826086956522,0.8966170906410802,14.31159420289855,1.8313618253733361,11.956521739130435,cnn_early_1d,-0.7301203666677798,-0.5228185865072135,-0.6446066910856725,-0.9347447347322559
holdout_sample_i,86,B4,a1000_1500,rise_narrow,phase_late,tail_compact,unsaturated,high_20nA,0.5894274735462296,7.558139534883721,0.17003321028242335,2.5,0.19954387169846158,2.441860465116279,0.1430426576932849,2.5872093023255816,0.18523748379900995,4.011627906976744,0.5894274735462296,7.558139534883721,mlp,-0.41939426326380624,-0.38988360184776805,-0.4463848158529447,-0.40418998974721965
holdout_sample_i,109,B4,a1000_1500,rise_narrow,phase_mid,tail_compact,unsaturated,high_20nA,0.8917810499212426,1.7660550458715596,0.15737248845512353,1.834862385321101,0.14738625444383546,1.7201834862385321,0.1274367366971545,1.7889908256880733,0.1712984510928119,3.0275229357798166,0.8917810499212426,1.7660550458715596,mlp,-0.7344085614661191,-0.7443947954774072,-0.7643443132240881,-0.7204825988284307
holdout_sample_i,169,B4,a1500_2200,rise_mid,phase_early,tail_compact,unsaturated,high_20nA,0.24465341545075867,7.233727810650888,0.1876196947912958,6.21301775147929,0.2470803723360326,6.375739644970414,0.2124004653126166,7.707100591715976,0.16106202718389173,6.494082840236686,0.24465341545075867,7.233727810650888,cnn_early_1d,-0.057033720659462855,0.0024269568852739454,-0.032252950138142056,-0.08359138826686693
holdout_sample_i,86,B4,a1500_2200,rise_mid,phase_early,tail_mid,unsaturated,high_20nA,0.008748612283103464,2.5290697674418605,0.0017574602558163368,0.31976744186046513,0.0012512239000985886,0.0,0.010160953663309566,0.6395348837209303,0.0029022289084093566,0.4941860465116279,0.0012512239000985886,0.0,gradient_boosted_trees,-0.006991152027287127,-0.007497388383004875,0.001412341380206102,-0.0058463833746941075
holdout_sample_i,41,B4,a1500_2200,rise_mid,phase_late,tail_compact,unsaturated,high_20nA,0.14566636321039483,6.341463414634147,0.11087871672548386,4.451219512195122,0.13790894901376483,4.573170731707317,0.12904543404466634,5.182926829268292,0.09718380413404334,4.573170731707317,0.14566636321039483,6.341463414634147,cnn_early_1d,-0.03478764648491098,-0.007757414196630008,-0.016620929165728493,-0.04848255907635149
holdout_sample_i,39,B4,a1500_2200,rise_mid,phase_late,tail_mid,unsaturated,high_20nA,0.010194545434725661,2.5641025641025643,0.0016864811149286674,0.7692307692307693,0.0009440160855610564,0.0,0.011978129589460469,0.7692307692307693,0.0034263121014371156,1.0897435897435896,0.010194545434725661,2.5641025641025643,gradient_boosted_trees,-0.008508064319796994,-0.009250529349164604,0.0017835841547348078,-0.0067682333332885454
holdout_sample_i,91,B4,a1500_2200,rise_mid,phase_mid,tail_compact,unsaturated,high_20nA,0.41746739367393676,9.56043956043956,0.31911205446399604,9.368131868131869,0.43172078927354235,9.642857142857142,0.3795882847524422,10.137362637362637,0.2875897710599515,9.395604395604396,0.41746739367393676,9.56043956043956,cnn_early_1d,-0.09835533920994072,0.01425339559960559,-0.03787910892149454,-0.12987762261398528
holdout_sample_i,51,B4,a1500_2200,rise_mid,phase_mid,tail_mid,unsaturated,high_20nA,0.00924693265904856,2.5,0.0015000842530362706,0.19607843137254902,0.0009821489128015253,0.0,0.01345212605211049,1.2254901960784315,0.0034226455244479636,0.5882352941176471,0.00924693265904856,2.5,gradient_boosted_trees,-0.0077468484060122895,-0.008264783746247034,0.00420519339306193,-0.005824287134600596
holdout_sample_i,54,B4,a1500_2200,rise_narrow,phase_early,tail_compact,unsaturated,high_20nA,1.2732392084059914,14.728260869565217,1.032457812947284,14.51086956521739,1.317001253815326,14.565217391304348,1.158214503160828,14.51086956521739,0.7328764539393012,14.456521739130435,1.2732392084059914,14.728260869565217,cnn_early_1d,-0.24078139545870747,0.04376204540933459,-0.1150247052451634,-0.5403627544666901
holdout_sample_i,142,B4,a1500_2200,rise_narrow,phase_late,tail_compact,unsaturated,high_20nA,0.23912090573354927,5.862676056338028,0.13478632576527522,2.323943661971831,0.16528403603293093,2.323943661971831,0.1427272969725686,2.359154929577465,0.11828239118339309,2.323943661971831,0.16528403603293093,2.323943661971831,cnn_early_1d,-0.10433457996827405,-0.07383686970061834,-0.09639360876098066,-0.12083851455015618
holdout_sample_i,58,B4,a1500_2200,rise_narrow,phase_mid,tail_compact,unsaturated,high_20nA,0.4494181708509647,2.8448275862068964,0.12920036439068805,1.6379310344827587,0.12420782679952336,1.4655172413793103,0.10901796068454832,1.6810344827586208,0.10473061317160019,1.7672413793103448,0.4494181708509647,2.8448275862068964,cnn_early_1d,-0.32021780646027664,-0.32521034405144134,-0.34040021016641636,-0.3446875576793645
holdout_sample_i,26,B4,a1500_2200,rise_wide,phase_late,tail_compact,unsaturated,high_20nA,0.13737407483508352,6.346153846153846,0.13321948988328935,7.6923076923076925,0.13917009141449144,6.153846153846154,0.12445618552904045,7.5,0.09833996219861521,6.25,0.13737407483508352,6.346153846153846,cnn_early_1d,-0.00415458495179416,0.001796016579407922,-0.012917889306043068,-0.039034112636468304
holdout_sample_i,31,B4,a1500_2200,rise_wide,phase_late,tail_mid,unsaturated,high_20nA,0.010165562026429554,2.903225806451613,0.001916833705485663,1.2096774193548387,0.0007587937034228185,0.0,0.009994704462453189,0.6451612903225806,0.002973450823789095,0.6451612903225806,0.010165562026429554,2.903225806451613,gradient_boosted_trees,-0.008248728320943892,-0.009406768323006735,-0.00017085756397636556,-0.007192111202640459
holdout_sample_i,29,B4,a1500_2200,rise_wide,phase_mid,tail_compact,unsaturated,high_20nA,0.17992941066333848,7.068965517241379,0.17220065847294913,8.793103448275861,0.18566094531628663,7.327586206896552,0.16645226671899754,8.017241379310345,0.12752852989129446,7.068965517241379,0.17992941066333848,7.068965517241379,cnn_early_1d,-0.007728752190389349,0.00573153465294815,-0.013477143944340936,-0.05240088077204402
holdout_sample_i,51,B4,a1500_2200,rise_wide,phase_mid,tail_mid,unsaturated,high_20nA,0.01071889621675214,3.0392156862745097,0.0030022744601941433,2.0588235294117645,0.0015206202488370613,0.049019607843137254,0.011271002393219877,0.24509803921568626,0.0036339862771934766,0.6862745098039216,0.01071889621675214,3.0392156862745097,gradient_boosted_trees,-0.007716621756557996,-0.009198275967915078,0.0005521061764677381,-0.007084909939558662
holdout_sample_i,447,B4,a2200_3200,rise_mid,phase_early,tail_compact,unsaturated,high_20nA,0.32564846904290945,8.629753914988815,0.2507040591110077,8.37248322147651,0.30665663723234354,8.048098434004475,0.2800534358005311,9.395973154362416,0.20240918893970813,7.432885906040268,0.32564846904290945,8.629753914988815,cnn_early_1d,-0.07494440993190177,-0.018991831810565907,-0.04559503324237835,-0.12323928010320132
holdout_sample_i,412,B4,a2200_3200,rise_mid,phase_early,tail_mid,unsaturated,high_20nA,0.0034153991495254354,0.3094660194174757,0.0038101478886782923,0.39441747572815533,0.001988642752614974,0.0,0.011033786453122871,0.3762135922330097,0.006556318148498105,0.35194174757281554,0.001988642752614974,0.0,gradient_boosted_trees,0.00039474873915285686,-0.0014267563969104615,0.007618387303597436,0.0031409189989726693
holdout_sample_i,198,B4,a2200_3200,rise_mid,phase_late,tail_compact,unsaturated,high_20nA,0.24894920585736616,8.169191919191919,0.19880200927501065,8.080808080808081,0.23142148689066278,7.6893939393939394,0.21869127825959064,8.712121212121213,0.16706885333326474,7.108585858585859,0.24894920585736616,8.169191919191919,cnn_early_1d,-0.0501471965823555,-0.01752771896670338,-0.030257927597775514,-0.08188035252410142
holdout_sample_i,211,B4,a2200_3200,rise_mid,phase_late,tail_mid,unsaturated,high_20nA,0.0026849247797372765,0.26066350710900477,0.003108970553486531,0.43838862559241704,0.0016907995124247981,0.0,0.011421693550549122,0.5687203791469194,0.004624844093018348,0.6635071090047393,0.0016907995124247981,0.0,gradient_boosted_trees,0.0004240457737492544,-0.0009941252673124784,0.008736768770811846,0.0019399193132810712
holdout_sample_i,301,B4,a2200_3200,rise_mid,phase_mid,tail_compact,unsaturated,high_20nA,0.29737507996702256,8.230897009966778,0.23417071479324225,8.338870431893687,0.2819797984844464,8.056478405315614,0.2638464359329414,9.244186046511627,0.19547516392640782,7.28405315614618,0.29737507996702256,8.230897009966778,cnn_early_1d,-0.06320436517378031,-0.015395281482576184,-0.03352864403408118,-0.10189991604061474
holdout_sample_i,377,B4,a2200_3200,rise_mid,phase_mid,tail_mid,unsaturated,high_20nA,0.002952452414048834,0.3779840848806366,0.003205732957570152,0.40450928381962864,0.0017715786224717092,0.0,0.012325849704386172,0.8753315649867374,0.005317455542017048,0.7095490716180372,0.0017715786224717092,0.0,gradient_boosted_trees,0.00025328054352131806,-0.0011808737915771246,0.00937339729033734,0.0023650031279682142
holdout_sample_i,28,B4,a2200_3200,rise_narrow,phase_early,tail_compact,unsaturated,high_20nA,0.804670120432992,9.62962962962963,0.6096101971554908,8.61111111111111,0.6885089603685101,8.518518518518519,0.6999415491819114,8.518518518518519,0.4214247221779667,8.61111111111111,0.804670120432992,9.62962962962963,cnn_early_1d,-0.1950599232775012,-0.11616116006448196,-0.1047285712510806,-0.3832453982550253
holdout_sample_i,31,B4,a2200_3200,rise_narrow,phase_early,tail_mid,unsaturated,high_20nA,0.012186711915886815,0.08064516129032258,0.006588048027990646,0.16129032258064516,0.003370116321921105,0.08064516129032258,0.015827164304045894,0.08064516129032258,0.012860530060001612,1.1290322580645162,0.012186711915886815,0.08064516129032258,gradient_boosted_trees,-0.005598663887896169,-0.00881659559396571,0.0036404523881590784,0.0006738181441147961
holdout_sample_i,80,B4,a2200_3200,rise_narrow,phase_late,tail_compact,unsaturated,high_20nA,0.3202554886715694,5.5625,0.20176987916596573,4.0625,0.2711513260902009,4.09375,0.20982535520878934,4.34375,0.1812120132192245,4.25,0.3202554886715694,5.5625,cnn_early_1d,-0.11848560950560366,-0.049104162581368516,-0.11043013346278005,-0.13904347545234488
holdout_sample_i,271,B4,a3200_4700,rise_mid,phase_early,tail_compact,unsaturated,high_20nA,0.5424257594076051,11.98339483394834,0.34025920077767285,10.525830258302584,0.3813747405660863,9.649446494464945,0.3505165259926765,10.083025830258302,0.293128654288017,8.321033210332104,0.5424257594076051,11.98339483394834,cnn_early_1d,-0.2021665586299322,-0.1610510188415188,-0.19190923341492855,-0.24929710511958808
holdout_sample_i,133,B4,a3200_4700,rise_mid,phase_early,tail_long,unsaturated,high_20nA,0.008721097450542465,0.9022556390977443,0.004872742545135076,0.13157894736842105,0.002589361643717028,0.03759398496240601,0.014739976813197003,0.03759398496240601,0.012841390031998828,2.3496240601503757,0.008721097450542465,0.9022556390977443,gradient_boosted_trees,-0.003848354905407389,-0.006131735806825437,0.006018879362654538,0.004120292581456363
holdout_sample_i,272,B4,a3200_4700,rise_mid,phase_early,tail_mid,unsaturated,high_20nA,0.015089960519810586,2.3253676470588234,0.00890817009801911,0.6158088235294118,0.005835449170686884,0.07352941176470588,0.017986139781991196,0.23897058823529413,0.01648170776961143,1.2224264705882353,0.005835449170686884,0.07352941176470588,gradient_boosted_trees,-0.006181790421791476,-0.009254511349123702,0.0028961792621806093,0.001391747249800842
holdout_sample_i,66,B4,a3200_4700,rise_mid,phase_late,tail_compact,unsaturated,high_20nA,0.3871431713320874,10.681818181818182,0.2500398691941106,9.280303030303031,0.2531285619798606,8.446969696969697,0.22708678086892833,8.106060606060606,0.22728105224111994,7.916666666666667,0.3871431713320874,10.681818181818182,mlp,-0.13710330213797683,-0.1340146093522268,-0.1600563904631591,-0.15986211909096748
holdout_sample_i,58,B4,a3200_4700,rise_mid,phase_late,tail_mid,unsaturated,high_20nA,0.01004521873902552,1.853448275862069,0.004810009376640323,0.7327586206896551,0.0025316580741865983,0.0,0.014629115574568672,0.646551724137931,0.00901430169861668,1.1637931034482758,0.01004521873902552,1.853448275862069,gradient_boosted_trees,-0.005235209362385197,-0.007513560664838921,0.0045838968355431525,-0.0010309170404088387
holdout_sample_i,242,B4,a3200_4700,rise_mid,phase_mid,tail_compact,unsaturated,high_20nA,0.47050240199800125,11.611570247933884,0.3059250516219419,10.433884297520661,0.31899275358924606,9.080578512396695,0.3073563798448695,9.855371900826446,0.2697525141604902,7.964876033057851,0.47050240199800125,11.611570247933884,cnn_early_1d,-0.16457735037605936,-0.1515096484087552,-0.16314602215313173,-0.20074988783751108
holdout_sample_i,141,B4,a3200_4700,rise_mid,phase_mid,tail_long,unsaturated,high_20nA,0.007054220378386463,0.851063829787234,0.004786690658803067,0.4078014184397163,0.002348273056262034,0.01773049645390071,0.012788106295721925,0.1595744680851064,0.00979344801480727,2.198581560283688,0.007054220378386463,0.851063829787234,gradient_boosted_trees,-0.0022675297195833954,-0.004705947322124428,0.005733885917335462,0.002739227636420807
holdout_sample_i,206,B4,a3200_4700,rise_mid,phase_mid,tail_mid,unsaturated,high_20nA,0.014262481137542478,1.9902912621359223,0.008528672819870745,0.7645631067961165,0.0058732443752515925,0.10922330097087378,0.01658829172746532,0.23058252427184467,0.01579820028959356,1.5412621359223302,0.0058732443752515925,0.10922330097087378,gradient_boosted_trees,-0.005733808317671733,-0.008389236762290884,0.002325810589922841,0.0015357191520510814
holdout_sample_i,99,B4,a3200_4700,rise_narrow,phase_early,tail_compact,unsaturated,high_20nA,0.7402187647555498,12.171717171717171,0.47679874733646105,7.6767676767676765,0.5112896910338706,9.747474747474747,0.5393180668788726,11.464646464646465,0.35741029950483233,7.171717171717172,0.7402187647555498,12.171717171717171,cnn_early_1d,-0.26342001741908877,-0.22892907372167925,-0.2009006978766772,-0.3828084652507175
holdout_sample_i,95,B4,a3200_4700,rise_narrow,phase_early,tail_long,unsaturated,high_20nA,0.010135341174439195,1.5263157894736843,0.00542559268172173,0.13157894736842105,0.002976866177897381,0.02631578947368421,0.01611951728792567,0.02631578947368421,0.010274412399936386,1.631578947368421,0.010135341174439195,1.5263157894736843,gradient_boosted_trees,-0.004709748492717465,-0.007158474996541814,0.0059841761134864745,0.0001390712254971914
holdout_sample_i,74,B4,a3200_4700,rise_narrow,phase_early,tail_mid,unsaturated,high_20nA,0.017438838469297675,2.195945945945946,0.010523134060984306,0.7432432432432432,0.008062829996087921,0.30405405405405406,0.018985419846091603,1.1824324324324325,0.01903236478654736,0.8783783783783784,0.017438838469297675,2.195945945945946,gradient_boosted_trees,-0.006915704408313369,-0.009376008473209754,0.0015465813767939277,0.0015935263172496862
holdout_sample_i,88,B4,a3200_4700,rise_narrow,phase_late,tail_compact,unsaturated,high_20nA,0.547249307120142,12.073863636363637,0.3456724700851973,7.613636363636363,0.36200610464327004,8.892045454545455,0.32166133799249796,9.602272727272727,0.3104797292691812,8.039772727272727,0.547249307120142,12.073863636363637,cnn_early_1d,-0.20157683703494467,-0.18524320247687193,-0.225587969127644,-0.23676957785096076
holdout_sample_i,105,B4,a3200_4700,rise_narrow,phase_late,tail_long,unsaturated,high_20nA,0.00789922888883773,1.119047619047619,0.006054011252200027,1.1428571428571428,0.002286374870379891,0.0,0.011882296052737896,0.0,0.009179598315298056,1.8571428571428572,0.00789922888883773,1.119047619047619,gradient_boosted_trees,-0.0018452176366377032,-0.00561285401845784,0.003983067163900166,0.0012803694264603253
holdout_sample_i,92,B4,a3200_4700,rise_narrow,phase_late,tail_mid,unsaturated,high_20nA,0.020309775768081687,2.391304347826087,0.01098754442300373,0.8967391304347826,0.006826590993538421,0.1358695652173913,0.017238837134110455,0.0,0.017352379644472747,1.1684782608695652,0.020309775768081687,2.391304347826087,gradient_boosted_trees,-0.009322231345077958,-0.013483184774543265,-0.003070938633971232,-0.00295739612360894
