method,current_stratum,saturation_bin,amp_bin_label,peak_phase_bin,q_proxy_bin,n,n_runs,q_delta,tail_delta,live10_delta_ns,timing_delta_ns,secondary_error_delta,action_label,reason
sentinel_gbt_rising_edge_ablation,sample_ii,boundary,a6800_10000,late,q_mid,49,7,-0.006832409525016591,-0.010127919426720061,-8.36734693877551,0.7276570172476372,-0.004917468470326004,diagnostic_only,reconstruction_gain_control_failure
sentinel_gbt_rising_edge_ablation,sample_ii,boundary,a6800_10000,nominal,q_high,16,6,0.0025299633288180558,0.0035195520143203787,10.0,-0.008126724664557744,-0.026860428923808435,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,boundary,a6800_10000,nominal,q_low,11,5,-0.008935305439334164,-0.012622361059862482,-10.0,0.33953302558627063,-0.008528044610130327,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,boundary,a6800_10000,nominal,q_mid,9,4,0.005923202503289956,0.007535061124709573,5.555555555555555,0.34266858480466056,0.003947281234117066,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,boundary,a6800_10000,very_late,q_high,9,5,0.04980753461844521,0.07153385933802182,-10.0,-1.2316460448849131,0.05116033461984376,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,boundary,a6800_10000,very_late,q_low,25,7,-0.014717042716166868,-0.05368154408028408,-5.2,-0.6141710924503877,-0.043775338234230646,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,boundary,a6800_10000,very_late,q_mid,4,3,-0.015378951111764275,-0.026008196212727624,-2.5,-0.09984040077712361,-0.021865590358618577,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,saturated_proxy,a10000_15000,early,q_high,1,1,-0.0008244514465332586,0.06521845780886129,10.0,-1.1594286727727532,0.0767964637393823,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,saturated_proxy,a10000_15000,nominal,q_high,5,3,0.006597364211783659,-0.01495676776676468,-10.0,0.8788187456443124,0.0353859141547192,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,saturated_proxy,a6800_10000,early,q_low,1,1,,,,,,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,saturated_proxy,a6800_10000,late,q_low,7,4,-0.00602596823689567,-0.008755246657087944,-10.0,0.8964358129435032,0.024189220298543857,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,saturated_proxy,a6800_10000,late,q_mid,122,7,-0.005563624281518824,-0.008217546814183765,-10.0,1.1599302769865756,0.01794687361962103,diagnostic_only,reconstruction_gain_control_failure
sentinel_gbt_rising_edge_ablation,sample_ii,saturated_proxy,a6800_10000,nominal,q_high,11,5,0.031004304878094916,0.04302005187580081,4.545454545454546,0.6869466059987481,0.034756276047470405,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,saturated_proxy,a6800_10000,nominal,q_mid,2,1,0.0023269826436744497,0.0027341614357936504,0.0,1.003731989537635,0.008027361603249902,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,saturated_proxy,a6800_10000,very_late,q_high,15,6,0.08269410522447693,0.1756693987854402,-10.0,-1.097934883675623,-0.006839555613568018,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,saturated_proxy,a6800_10000,very_late,q_low,1,1,-0.07410689194997155,-0.43371701240539506,-10.0,-1.390712118933104,-0.1629264713740762,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,saturated_proxy,a6800_10000,very_late,q_mid,6,3,-0.0997861167829898,-0.14979891108744073,-10.0,-0.834946135203242,-0.14537102240047103,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a1000_1500,late,q_high,114,7,-0.03440838620015343,-0.049663815338540286,12.631578947368421,0.6031722298451008,0.03642988976748101,diagnostic_only,reconstruction_gain_control_failure
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a1000_1500,late,q_mid,3,2,-0.03350227357198796,-0.0513170738563393,16.666666666666668,0.7132299630870994,0.07946942111201394,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a1000_1500,very_late,q_mid,112,7,-0.0016572637284357548,-0.02347414133004949,-8.303571428571429,0.5785642905447735,-0.0075270930287376905,diagnostic_only,reconstruction_gain_control_failure
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a1500_2200,early,q_low,2,2,,,,,,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a1500_2200,late,q_high,167,7,-0.0005861120080969292,-0.0009962010958026197,11.197604790419161,0.4693226963526436,0.009751561190585152,diagnostic_only,reconstruction_gain_control_failure
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a1500_2200,late,q_mid,1,1,0.005484296707436401,0.006763600828972699,0.0,0.4905409752214585,1.2515592731200328e-05,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a1500_2200,very_late,q_mid,247,7,-0.00288621491744306,-0.009990177354901576,3.279352226720648,0.4688353269297252,-0.00555008830893098,diagnostic_only,reconstruction_gain_control_failure
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a2200_3200,early,q_high,24,7,0.0829061384041173,0.07296180507789056,23.333333333333332,0.3811512450987178,0.021400951021884634,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a2200_3200,late,q_mid,15,7,0.007844431593807212,0.011691294836275507,0.0,0.4162715112815354,0.02722882623411507,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a3200_4700,early,q_high,16,7,0.028210425072757044,0.023091363684775726,0.0,0.19157254098202015,0.006739146414310008,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a3200_4700,early,q_mid,1,1,0.0053555015474558015,-0.0017187847540929002,0.0,0.3052800557423386,-0.0592349189126201,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a3200_4700,nominal,q_mid,14,7,0.0011454209110096927,2.258599500406414e-05,2.142857142857143,0.3263309508383805,0.013421192615654585,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a3200_4700,very_late,q_low,61,7,-0.1755160895707359,-0.5578788426442645,18.852459016393443,0.08349373431126296,0.002358101744867387,diagnostic_only,reconstruction_gain_control_failure
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a3200_4700,very_late,q_mid,114,7,-0.015985166914733086,-0.030163285588791857,3.8596491228070176,0.17601150227220796,-0.008051209033854449,diagnostic_only,reconstruction_gain_control_failure
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a4700_6800,early,q_high,2,2,0.009193227160722003,0.0085754893147028,5.0,0.25780127334465774,-0.02844372356374445,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a4700_6800,late,q_high,21,5,-0.002212310636139548,-0.004085710498547049,-4.285714285714286,0.1949088187908294,0.0012360378682046388,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a4700_6800,nominal,q_high,19,6,0.010153487532315996,0.012808498191206077,10.0,0.2178274154175377,0.01741785736997018,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a4700_6800,nominal,q_low,9,6,-0.004955156036695233,-0.006938158629324144,-10.0,0.20803497486646944,-0.009195307582660265,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a4700_6800,very_late,q_high,13,5,-0.005175743917470029,-0.01148932395229835,-3.076923076923077,-0.30722386756998205,0.04614115661794445,diagnostic_only,low_support
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a4700_6800,very_late,q_low,106,7,-0.06118540643340054,-0.13409136648888567,12.452830188679245,0.21586848587380492,0.004484254661642818,diagnostic_only,reconstruction_gain_control_failure
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a4700_6800,very_late,q_mid,60,6,-0.01231982147805245,-0.018747409764252595,6.166666666666667,0.19164418892696425,-0.015455570400171393,diagnostic_only,reconstruction_gain_control_failure
sentinel_gbt_rising_edge_ablation,high_20nA,unsaturated,a1000_1500,early,q_high,180,12,1.6296351248284597,1.8909635833886442,28.61111111111111,0.45151649357600154,0.005889846421726394,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,high_20nA,unsaturated,a1000_1500,early,q_low,156,12,,,,,,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,high_20nA,unsaturated,a1000_1500,late,q_high,248,12,0.0276746026745492,0.038160665593345786,18.06451612903226,0.6662775212710029,0.06304123270035517,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,high_20nA,unsaturated,a1000_1500,nominal,q_high,114,12,0.06243831532879015,0.07498453903081945,6.491228070175438,0.6883238443422481,0.009521802361459787,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,high_20nA,unsaturated,a1000_1500,very_late,q_high,201,12,0.04071953561988303,0.05590125537150347,15.024875621890548,0.688125388382397,0.06906856625706043,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,high_20nA,unsaturated,a1000_1500,very_late,q_mid,205,12,0.009967607079095761,0.0015257101203352496,-11.463414634146341,0.6350971721486937,-0.01899621344573159,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,high_20nA,unsaturated,a1500_2200,early,q_high,134,12,0.5356104583346253,0.5968382476618348,47.23880597014925,0.3638765929133303,0.04300418579516105,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,high_20nA,unsaturated,a1500_2200,late,q_high,302,12,0.00576579875063755,0.00709326940837237,9.735099337748345,0.4998639105582528,0.01295688303136255,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,high_20nA,unsaturated,a1500_2200,nominal,q_high,135,12,0.027190376607313646,0.034333745746492284,28.074074074074073,0.5196871664610193,0.0517116795469209,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,high_20nA,unsaturated,a2200_3200,early,q_high,49,12,0.10898848493586667,0.10798666751366022,26.53061224489796,0.3492703533103487,0.02445848695791906,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,high_20nA,unsaturated,a2200_3200,late,q_high,428,12,0.006718894316070382,0.00935279939996921,2.4065420560747666,0.4683450296341353,0.024261301732988017,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,high_20nA,unsaturated,a2200_3200,nominal,q_high,108,12,0.01325545173436647,0.017078651285526658,15.833333333333334,0.4610532271287994,0.025024029918766826,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,high_20nA,unsaturated,a2200_3200,very_late,q_high,166,12,0.005469415014995778,0.007984144899208673,-1.927710843373494,0.4294741081966619,0.00850473700612504,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,high_20nA,unsaturated,a2200_3200,very_late,q_mid,419,12,0.006343188968900388,0.010125520516072272,1.694510739856802,0.5029782293608517,0.023929497482232814,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,high_20nA,unsaturated,a3200_4700,late,q_high,505,12,0.007638767267546794,0.01060759284471023,-5.069306930693069,0.16602909989952025,-0.003183858805297658,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,high_20nA,unsaturated,a3200_4700,late,q_mid,224,12,0.0016982628313412993,0.002664644243313454,-6.473214285714286,0.23155246339891583,-0.004283279057181332,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,high_20nA,unsaturated,a3200_4700,nominal,q_high,160,12,0.007164587092291397,0.009428909813458378,2.0,0.23932280315115478,0.013307977015280054,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,high_20nA,unsaturated,a4700_6800,very_late,q_low,241,12,0.010408395933382377,0.03664416957985152,8.879668049792532,0.1856975536741026,0.04171922692284454,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,low_2nA,unsaturated,a1000_1500,late,q_high,51,2,0.048285841454755556,0.06452856592148369,23.92156862745098,0.7456761840115537,0.07561803610367276,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,low_2nA,unsaturated,a1500_2200,late,q_high,58,2,0.006626205247166631,0.007818483053033884,8.620689655172415,0.48599796530677486,0.010023863322998192,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,low_2nA,unsaturated,a2200_3200,late,q_high,67,2,0.00585109755604633,0.007928798231482147,0.44776119402985076,0.5129437957762505,0.02687349825733622,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,low_2nA,unsaturated,a3200_4700,late,q_high,53,2,0.004572465597616417,0.006574536648750942,-3.7735849056603774,0.14514562707641585,-0.0027794516839971823,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a1000_1500,early,q_high,176,7,0.687957418250682,0.7557753828009003,19.147727272727273,0.5605041650307756,0.009763304043698039,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a1000_1500,early,q_low,48,7,,,,,,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a1000_1500,nominal,q_high,133,7,0.0524641164961434,0.06266874234209671,6.165413533834586,0.6505712473526034,0.010490040433224936,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a1000_1500,very_late,q_high,224,7,0.02470782788483242,0.03258776902222872,13.4375,0.5894488051380213,0.051836481635157874,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a1500_2200,early,q_high,95,7,0.1932010316976199,0.1932399197176159,42.10526315789474,0.41131198961773446,0.03050948486567186,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a1500_2200,nominal,q_high,130,7,0.024068321642408998,0.030050081619028463,30.23076923076923,0.5204278704542321,0.054606094294860845,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a1500_2200,very_late,q_high,171,7,0.0006366129138741509,-0.0008453342473709132,5.204678362573099,0.45789094124153634,0.0005711260668484391,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a2200_3200,late,q_high,165,7,0.0062110262042474815,0.008612333842642221,1.3333333333333333,0.44748090525732775,0.019283198604182022,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a2200_3200,nominal,q_high,110,7,0.010010750396650309,0.01166728800724397,14.272727272727273,0.5074968862407558,0.022681911263744883,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a2200_3200,very_late,q_high,141,7,0.002950362289023201,0.00404156741660061,-3.1914893617021276,0.42569621985073036,0.004422454708860801,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a3200_4700,late,q_high,302,7,0.003136276004071892,0.004536694193952319,-7.947019867549669,0.17759143248064307,-0.011958623921428798,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a3200_4700,late,q_mid,133,7,0.0019003258674670156,0.002930195268971807,-8.345864661654135,0.252933002713288,-0.008046501082871664,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a3200_4700,nominal,q_high,102,7,0.005016948417368361,0.006518112324986404,1.3725490196078431,0.2541806283743681,0.012469976217199438,veto,no_tail_reconstruction_gain
sentinel_gbt_rising_edge_ablation,sample_ii,unsaturated,a4700_6800,nominal,q_mid,100,7,0.0027543577023179185,0.003315785947130417,1.6,0.25195141898824025,0.009264043636810644,veto,no_tail_reconstruction_gain
sentinel_mlp_peak_phase_swapped,high_20nA,boundary,a4700_6800,late,q_high,4,2,0.11454155844654525,0.1521871056121129,0.0,1.904374035231361,0.0336415745948678,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,boundary,a4700_6800,late,q_mid,33,11,0.3814204499864784,0.5402690862820297,-0.9375,3.7169833201281803,0.035656706628661945,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,boundary,a4700_6800,nominal,q_high,5,4,0.06950196485199475,0.08575497069037878,8.0,1.2148531935343374,0.05385784585964972,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,boundary,a4700_6800,nominal,q_mid,15,10,0.08300291842132733,0.10675122359305873,10.0,1.6016468917312296,0.06841878918734277,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,boundary,a4700_6800,very_late,q_high,9,7,1.2436425188381817,1.664398724990816,35.55555555555556,5.122971483887517,0.05785917480303054,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,boundary,a4700_6800,very_late,q_low,8,5,0.23023522167460064,-1.0156202187377308,-7.142857142857143,2.8006699060206346,-0.052336046904857436,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,boundary,a6800_10000,early,q_high,1,1,0.015496913124533301,0.0161963724173032,10.0,2.8382541840510633,0.0134782166239419,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,boundary,a6800_10000,late,q_high,25,9,0.1441793817281723,0.20110592095585134,0.8333333333333334,1.8739040305947485,0.0109316256827952,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,boundary,a6800_10000,nominal,q_high,16,6,0.049652887973934426,0.06683407841233137,2.5,1.2251789713237535,0.05002398253332943,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,boundary,a6800_10000,nominal,q_mid,21,8,0.050734259805143796,0.06492757385907075,0.0,2.7136652758200195,0.06074965217128191,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,boundary,a6800_10000,very_late,q_high,2,2,0.18198270986185353,0.2514935167449893,-5.0,-0.4786854390406803,0.12390836763064256,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,boundary,a6800_10000,very_late,q_low,18,8,0.3886658769639062,1.5765313603386046,-15.0,2.3609206287032247,0.014515724750686897,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,boundary,a6800_10000,very_late,q_mid,1,1,0.024264723062515203,0.03835833072662348,0.0,0.6166874079599349,0.06380978882272131,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,saturated_proxy,a10000_15000,early,q_high,1,1,-0.10478827357292181,0.015913174702571017,10.0,-11.290340883970487,-0.004004104460920997,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,saturated_proxy,a10000_15000,nominal,q_high,3,3,1.8264425116426803,2.4954834456245107,70.0,10.568356178495334,0.2070355397210728,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,saturated_proxy,a6800_10000,late,q_high,36,12,0.12036869219607779,0.16447816304601987,0.0,2.633155060803927,-0.0026697097694936504,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,saturated_proxy,a6800_10000,late,q_low,7,4,0.05605973999853392,0.0726327481054705,-7.142857142857143,7.840658559136453,0.09090898805965539,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,saturated_proxy,a6800_10000,nominal,q_high,24,8,0.09196219060058687,0.12450108133280315,-4.583333333333333,3.1741600704106774,0.1128278972468136,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,saturated_proxy,a6800_10000,nominal,q_low,1,1,-0.0050580089583117,-0.0076084577788909,-10.0,1.6402631075645855,0.004919453463318502,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,saturated_proxy,a6800_10000,very_late,q_high,4,4,0.16378195682430968,0.22724057237307235,-2.5,1.005073374868323,0.1505763937707726,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,saturated_proxy,a6800_10000,very_late,q_mid,1,1,0.4094599750306872,0.8214066028594971,10.0,15.939891220644137,0.07672723101638018,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,unsaturated,a1000_1500,late,q_mid,2,2,2.466418702271767,3.5315231094136834,55.0,0.20272106775786283,0.10298489246620504,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,unsaturated,a1500_2200,early,q_low,36,11,,,,,,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,unsaturated,a1500_2200,late,q_mid,2,2,0.11730354762403294,0.1606217609210448,5.0,8.235325533084112,0.11646140942744675,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,unsaturated,a2200_3200,early,q_low,10,9,,,,,,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,unsaturated,a2200_3200,late,q_mid,41,12,0.13660202839994484,0.1926015103334962,6.341463414634147,0.7641267043226363,0.04153329132697482,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,unsaturated,a3200_4700,early,q_high,12,8,0.6984938255433614,0.8446213588214073,20.0,1.493466709078218,-0.013912279952333732,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,unsaturated,a3200_4700,late,q_low,1,1,0.40653521940112114,0.5772946883331647,40.0,3.80377152559765,0.1561288171623197,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,unsaturated,a3200_4700,nominal,q_mid,40,12,0.04486555810880792,0.056459219144800545,3.75,1.3709365395555106,0.039400491286528325,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,unsaturated,a4700_6800,early,q_high,4,3,-0.039500377955846454,-0.05941483951531925,-7.5,1.2887071467014422,0.022272823398740562,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,unsaturated,a4700_6800,late,q_high,18,12,0.08010841697101403,0.11267591904570456,0.0,1.457412845844581,0.12042804443339487,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,unsaturated,a4700_6800,nominal,q_high,23,10,0.268849101715514,0.3445002620815483,12.608695652173912,1.7138772857118985,0.04600132939914077,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,unsaturated,a4700_6800,very_late,q_high,8,7,0.1354060417791079,0.2567333698517295,10.0,1.2794521249304123,0.07358637926235351,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,high_20nA,unsaturated,a4700_6800,very_late,q_mid,28,8,0.013763366153398895,0.016658889942262906,10.357142857142858,1.9172172841440924,0.004616532105509111,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,boundary,a4700_6800,late,q_low,21,2,0.02735173728457895,0.03586318876671074,-5.714285714285714,1.3183287192764848,0.004962901445172428,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,boundary,a4700_6800,late,q_mid,6,2,0.021208118969951964,0.021412221104320547,-6.666666666666667,0.7902190979689346,0.00787343335756558,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,boundary,a4700_6800,nominal,q_low,23,2,0.017186218610657472,0.02237290896110885,-9.565217391304348,1.2801452283628605,0.011495169357408068,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,boundary,a4700_6800,nominal,q_mid,4,2,0.008946695255444326,0.01015892366353325,0.0,0.8958453535398836,0.04944395424670413,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,boundary,a6800_10000,late,q_high,7,2,0.07487207450786562,0.1043539320751702,-7.142857142857143,1.4157853926594643,0.06332595952848662,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,boundary,a6800_10000,late,q_low,29,2,0.024564744774541833,0.03185048287881825,-2.7586206896551726,1.4190493477329953,0.01842627000436484,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,boundary,a6800_10000,late,q_mid,8,2,-0.04148236373850309,-0.06305681617584812,-5.0,0.7725621237894065,-0.024354316735380015,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,boundary,a6800_10000,nominal,q_high,1,1,0.3563188814065036,0.49342656135559093,0.0,7.901451143852431,0.10090001885272,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,boundary,a6800_10000,nominal,q_low,15,2,0.0031875791210754195,0.0032634778155220872,-9.333333333333334,0.8956600871318074,0.005204144591931912,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,boundary,a6800_10000,nominal,q_mid,4,2,0.0240311003564035,0.028735290281474597,-7.5,1.641056118453924,0.019399010909416047,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,boundary,a6800_10000,very_late,q_high,1,1,0.281514518401202,0.3975798885027567,-10.0,-1.240099917053947,0.2274212489742968,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,saturated_proxy,a6800_10000,late,q_high,4,2,0.0030142225544242188,-0.002877411517229922,-2.5,4.184895577824939,-0.058424311582490326,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,saturated_proxy,a6800_10000,late,q_low,1,1,0.0614097293685464,0.07339406386017801,0.0,11.234199101217282,0.08290968451461059,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,saturated_proxy,a6800_10000,late,q_mid,32,2,0.08989649581781123,0.11665798032768318,-1.875,6.936866020265773,0.06425281619813997,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,saturated_proxy,a6800_10000,nominal,q_high,3,2,0.1563394847234675,0.20651017036288977,0.0,7.782234432560609,0.13390965379194755,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,saturated_proxy,a6800_10000,nominal,q_mid,18,2,0.05747452210269725,0.06960645445656999,0.0,7.619888469724145,0.05695250079311657,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,unsaturated,a1000_1500,early,q_high,10,2,2.3048455111061537,2.706759089116867,54.0,1.1176898176651962,0.044338618053484644,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,unsaturated,a1000_1500,early,q_low,7,2,,,,,,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,unsaturated,a1000_1500,late,q_mid,1,1,0.046064689871855094,0.0403354801237583,0.0,0.19991606656772018,0.0684092657767869,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,unsaturated,a1000_1500,nominal,q_high,2,1,0.09859611351481254,0.11644365179997225,20.0,0.612160711038372,0.01491626204393785,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,unsaturated,a1000_1500,very_late,q_high,16,2,0.18492999005054528,0.1994180721742327,3.75,1.1233226159146936,0.04296686456246096,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,unsaturated,a1000_1500,very_late,q_low,3,2,0.1670811752478282,0.21964248021443689,-3.3333333333333335,1.0222750408639139,-0.05850893908027647,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,unsaturated,a1000_1500,very_late,q_mid,3,2,0.07102335260974035,0.055454059938589706,-30.0,1.4782556497703887,-0.060336771178971765,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,unsaturated,a1500_2200,early,q_high,5,2,0.5014417961239814,0.5629857567640449,36.0,1.1179079711408981,0.04216509290883474,diagnostic_only,low_support
sentinel_mlp_peak_phase_swapped,low_2nA,unsaturated,a1500_2200,early,q_low,2,1,,,,,,diagnostic_only,low_support
